Date,HDB
2022-08-01,63.08000183105469
2022-08-02,62.08000183105469
2022-08-03,63.09000015258789
2022-08-04,62.43000030517578
2022-08-05,62.810001373291016
2022-08-08,63.06999969482422
2022-08-09,63.06999969482422
2022-08-10,65.2699966430664
2022-08-11,65.0
2022-08-12,66.16999816894531
2022-08-15,65.76000213623047
2022-08-16,64.94000244140625
2022-08-17,64.61000061035156
2022-08-18,64.62000274658203
2022-08-19,63.04999923706055
2022-08-22,62.130001068115234
2022-08-23,62.20000076293945
2022-08-24,62.849998474121094
2022-08-25,62.75
2022-08-26,61.0
2022-08-29,60.70000076293945
2022-08-30,61.34000015258789
2022-08-31,61.04999923706055
2022-09-01,61.77000045776367
2022-09-02,61.97999954223633
2022-09-06,61.959999084472656
2022-09-07,63.279998779296875
2022-09-08,64.4000015258789
2022-09-09,64.44999694824219
2022-09-12,65.30000305175781
2022-09-13,65.25
2022-09-14,67.81999969482422
2022-09-15,66.94999694824219
2022-09-16,64.91999816894531
2022-09-19,66.06999969482422
2022-09-20,65.37999725341797
2022-09-21,63.84000015258789
2022-09-22,61.119998931884766
2022-09-23,58.970001220703125
2022-09-26,58.439998626708984
2022-09-27,57.060001373291016
2022-09-28,57.63999938964844
2022-09-29,56.849998474121094
2022-09-30,58.41999816894531
2022-10-03,58.33000183105469
2022-10-04,60.43000030517578
2022-10-05,59.900001525878906
2022-10-06,59.38999938964844
2022-10-07,57.45000076293945
2022-10-10,57.599998474121094
2022-10-11,56.470001220703125
2022-10-12,56.869998931884766
2022-10-13,57.650001525878906
2022-10-14,57.970001220703125
2022-10-17,59.939998626708984
2022-10-18,60.279998779296875
2022-10-19,59.720001220703125
2022-10-20,58.939998626708984
2022-10-21,60.150001525878906
2022-10-24,60.439998626708984
2022-10-25,61.099998474121094
2022-10-26,61.439998626708984
2022-10-27,60.88999938964844
2022-10-28,61.45000076293945
2022-10-31,62.310001373291016
2022-11-01,63.15999984741211
2022-11-02,61.40999984741211
2022-11-03,61.849998474121094
2022-11-04,63.11000061035156
2022-11-07,64.30999755859375
2022-11-08,64.94999694824219
2022-11-09,64.25
2022-11-10,66.69000244140625
2022-11-11,68.44000244140625
2022-11-14,68.33000183105469
2022-11-15,69.43000030517578
2022-11-16,68.37000274658203
2022-11-17,67.97000122070312
2022-11-18,67.88999938964844
2022-11-21,67.44000244140625
2022-11-22,68.0
2022-11-23,68.72000122070312
2022-11-25,69.5199966430664
2022-11-28,68.58999633789062
2022-11-29,69.23999786376953
2022-11-30,70.56999969482422
2022-12-01,69.55000305175781
2022-12-02,68.19999694824219
2022-12-05,68.38999938964844
2022-12-06,68.22000122070312
2022-12-07,67.56999969482422
2022-12-08,68.02999877929688
2022-12-09,68.69999694824219
2022-12-12,69.30999755859375
2022-12-13,69.68000030517578
2022-12-14,69.26000213623047
2022-12-15,68.29000091552734
2022-12-16,68.9000015258789
2022-12-19,68.73999786376953
2022-12-20,70.01000213623047
2022-12-21,69.30999755859375
2022-12-22,68.05999755859375
2022-12-23,66.83999633789062
2022-12-27,67.76000213623047
2022-12-28,67.55000305175781
2022-12-29,68.37999725341797
2022-12-30,68.41000366210938
2023-01-03,68.4000015258789
2023-01-04,67.83999633789062
2023-01-05,66.95999908447266
2023-01-06,67.4000015258789
2023-01-09,67.4000015258789
2023-01-10,65.58000183105469
2023-01-11,66.58000183105469
2023-01-12,66.69999694824219
2023-01-13,67.5199966430664
2023-01-17,67.0
2023-01-18,68.6500015258789
2023-01-19,69.44999694824219
2023-01-20,70.48999786376953
2023-01-23,70.75
2023-01-24,71.44000244140625
2023-01-25,66.93000030517578
2023-01-26,68.01000213623047
2023-01-27,65.7699966430664
2023-01-30,66.0
2023-01-31,67.36000061035156
2023-02-01,64.68000030517578
2023-02-02,67.0999984741211
2023-02-03,67.4800033569336
2023-02-06,66.91000366210938
2023-02-07,67.19000244140625
2023-02-08,67.86000061035156
2023-02-09,67.6500015258789
2023-02-10,67.97000122070312
2023-02-13,68.91000366210938
2023-02-14,69.6500015258789
2023-02-15,69.56999969482422
2023-02-16,69.2300033569336
2023-02-17,69.43000030517578
2023-02-21,68.80999755859375
2023-02-22,67.45999908447266
2023-02-23,67.56999969482422
2023-02-24,66.83000183105469
2023-02-27,67.05999755859375
2023-02-28,67.63999938964844
2023-03-01,66.69999694824219
2023-03-02,66.6500015258789
2023-03-03,67.72000122070312
2023-03-06,68.31999969482422
2023-03-07,67.93000030517578
2023-03-08,68.0
2023-03-09,66.18000030517578
2023-03-10,64.41999816894531
2023-03-13,63.66999816894531
2023-03-14,64.37000274658203
2023-03-15,62.310001373291016
2023-03-16,63.88999938964844
2023-03-17,63.150001525878906
2023-03-20,63.7400016784668
2023-03-21,64.58999633789062
2023-03-22,62.810001373291016
2023-03-23,63.41999816894531
2023-03-24,63.38999938964844
2023-03-27,64.37999725341797
2023-03-28,64.86000061035156
2023-03-29,66.05999755859375
2023-03-30,66.08000183105469
2023-03-31,66.66999816894531
2023-04-03,66.76000213623047
2023-04-04,66.95999908447266
2023-04-05,67.94999694824219
2023-04-06,68.48999786376953
2023-04-10,67.66999816894531
2023-04-11,68.5999984741211
2023-04-12,69.76000213623047
2023-04-13,69.45999908447266
2023-04-14,70.43000030517578
2023-04-17,68.68000030517578
2023-04-18,68.93000030517578
2023-04-19,69.95999908447266
2023-04-20,69.83999633789062
2023-04-21,70.88999938964844
2023-04-24,70.5199966430664
2023-04-25,69.56999969482422
2023-04-26,69.66000366210938
2023-04-27,69.5999984741211
2023-04-28,69.80000305175781
2023-05-01,69.91000366210938
2023-05-02,69.55000305175781
2023-05-03,69.5
2023-05-04,68.5199966430664
2023-05-05,67.0199966430664
2023-05-08,67.12000274658203
2023-05-09,65.98999786376953
2023-05-10,68.33000183105469
2023-05-11,67.12999725341797
2023-05-12,67.94999694824219
2023-05-15,68.0999984741211
2023-05-16,67.0
2023-05-17,66.9000015258789
2023-05-18,66.66999816894531
2023-05-19,66.48999786376953
2023-05-22,66.55999755859375
2023-05-23,65.33999633789062
2023-05-24,64.9800033569336
2023-05-25,64.37999725341797
2023-05-26,64.80999755859375
2023-05-30,64.80000305175781
2023-05-31,64.4000015258789
2023-06-01,64.76000213623047
2023-06-02,65.4800033569336
2023-06-05,65.19000244140625
2023-06-06,64.37999725341797
2023-06-07,64.9000015258789
2023-06-08,64.68000030517578
2023-06-09,65.6500015258789
2023-06-12,63.939998626708984
2023-06-13,64.91000366210938
2023-06-14,64.36000061035156
2023-06-15,64.5999984741211
2023-06-16,66.44999694824219
2023-06-20,66.19999694824219
2023-06-21,67.83000183105469
2023-06-22,68.37999725341797
2023-06-23,68.69000244140625
2023-06-26,68.13999938964844
2023-06-27,68.8499984741211
2023-06-28,68.94000244140625
2023-06-29,69.44999694824219
2023-06-30,69.69999694824219
2023-07-03,70.79000091552734
2023-07-05,67.06999969482422
2023-07-06,66.43000030517578
2023-07-07,66.31999969482422
2023-07-10,66.18000030517578
2023-07-11,67.20999908447266
2023-07-12,67.0
2023-07-13,67.5199966430664
2023-07-14,67.55999755859375
2023-07-17,70.55000305175781
2023-07-18,70.70999908447266
2023-07-19,70.54000091552734
2023-07-20,71.01000213623047
2023-07-21,70.44999694824219
2023-07-24,70.05999755859375
2023-07-25,70.5
2023-07-26,70.80999755859375
2023-07-27,68.2699966430664
2023-07-28,68.08999633789062
2023-07-31,68.27999877929688
2023-08-01,67.55000305175781
2023-08-02,66.68000030517578
2023-08-03,66.27999877929688
2023-08-04,66.83000183105469
2023-08-07,66.95999908447266
2023-08-08,66.5199966430664
2023-08-09,66.83000183105469
2023-08-10,66.56999969482422
2023-08-11,66.31999969482422
2023-08-14,65.0999984741211
2023-08-15,63.86000061035156
2023-08-16,63.56999969482422
2023-08-17,63.2400016784668
2023-08-18,62.849998474121094
2023-08-21,63.65999984741211
2023-08-22,62.959999084472656
2023-08-23,63.83000183105469
2023-08-24,63.04999923706055
2023-08-25,62.72999954223633
2023-08-28,63.47999954223633
2023-08-29,63.619998931884766
2023-08-30,63.68000030517578
2023-08-31,62.310001373291016
2023-09-01,62.79999923706055
2023-09-05,62.31999969482422
2023-09-06,62.95000076293945
2023-09-07,63.15999984741211
2023-09-08,64.36000061035156
2023-09-11,65.22000122070312
2023-09-12,65.55999755859375
2023-09-13,65.5199966430664
2023-09-14,66.19999694824219
2023-09-15,65.0199966430664
2023-09-18,63.400001525878906
2023-09-19,62.939998626708984
2023-09-20,59.15999984741211
2023-09-21,59.38999938964844
2023-09-22,58.869998931884766
2023-09-25,58.630001068115234
2023-09-26,58.209999084472656
2023-09-27,58.439998626708984
2023-09-28,59.130001068115234
2023-09-29,59.0099983215332
2023-10-02,57.91999816894531
2023-10-03,57.52000045776367
2023-10-04,59.2599983215332
2023-10-05,59.279998779296875
2023-10-06,59.290000915527344
2023-10-09,58.869998931884766
2023-10-10,59.02000045776367
2023-10-11,59.119998931884766
2023-10-12,58.79999923706055
2023-10-13,58.20000076293945
2023-10-16,59.0099983215332
2023-10-17,58.2400016784668
2023-10-18,57.400001525878906
2023-10-19,57.25
2023-10-20,57.27000045776367
2023-10-23,56.650001525878906
2023-10-24,57.060001373291016
2023-10-25,57.29999923706055
2023-10-26,56.81999969482422
2023-10-27,56.33000183105469
2023-10-30,57.29999923706055
2023-10-31,56.54999923706055
2023-11-01,56.540000915527344
2023-11-02,57.83000183105469
2023-11-03,57.900001525878906
2023-11-06,57.279998779296875
2023-11-07,56.349998474121094
2023-11-08,56.61000061035156
2023-11-09,56.16999816894531
2023-11-10,57.31999969482422
2023-11-13,57.18000030517578
2023-11-14,58.70000076293945
2023-11-15,58.52000045776367
2023-11-16,57.790000915527344
2023-11-17,58.13999938964844
2023-11-20,58.27000045776367
2023-11-21,58.849998474121094
2023-11-22,58.63999938964844
2023-11-24,59.5
2023-11-27,58.88999938964844
2023-11-28,59.349998474121094
2023-11-29,60.54999923706055
2023-11-30,60.040000915527344
2023-12-01,60.709999084472656
2023-12-04,63.2599983215332
2023-12-05,62.880001068115234
2023-12-06,62.72999954223633
2023-12-07,63.36000061035156
2023-12-08,64.54000091552734
2023-12-11,65.08999633789062
2023-12-12,64.6500015258789
2023-12-13,65.91999816894531
2023-12-14,66.87999725341797
2023-12-15,66.08000183105469
2023-12-18,66.12999725341797
2023-12-19,66.19000244140625
2023-12-20,65.58000183105469
2023-12-21,66.62000274658203
2023-12-22,67.0
2023-12-26,66.72000122070312
2023-12-27,67.04000091552734
2023-12-28,67.22000122070312
2023-12-29,67.11000061035156
2024-01-02,66.62000274658203
2024-01-03,65.91000366210938
2024-01-04,66.2699966430664
2024-01-05,65.56999969482422
2024-01-08,65.91999816894531
2024-01-09,64.81999969482422
2024-01-10,65.3499984741211
2024-01-11,65.37999725341797
2024-01-12,65.58000183105469
2024-01-16,61.18000030517578
2024-01-17,55.59000015258789
2024-01-18,56.52000045776367
2024-01-19,55.84000015258789
2024-01-22,56.099998474121094
2024-01-23,53.970001220703125
2024-01-24,54.79999923706055
2024-01-25,56.43000030517578
2024-01-26,56.61000061035156
2024-01-29,55.36000061035156
2024-01-30,55.720001220703125
2024-01-31,55.4900016784668
2024-02-01,56.65999984741211
2024-02-02,54.79999923706055
2024-02-05,55.470001220703125
2024-02-06,56.04999923706055
2024-02-07,55.630001068115234
2024-02-08,53.619998931884766
2024-02-09,53.75
2024-02-12,53.0
2024-02-13,52.36000061035156
2024-02-14,52.779998779296875
2024-02-15,54.189998626708984
2024-02-16,53.79999923706055
2024-02-20,54.790000915527344
2024-02-21,54.099998474121094
2024-02-22,54.400001525878906
2024-02-23,54.0
2024-02-26,53.83000183105469
2024-02-27,53.7599983215332
2024-02-28,53.150001525878906
2024-02-29,53.5
2024-03-01,55.0099983215332
2024-03-04,54.47999954223633
2024-03-05,54.93000030517578
2024-03-06,55.790000915527344
2024-03-07,56.0099983215332
2024-03-08,55.880001068115234
2024-03-11,55.900001525878906
2024-03-12,57.0
2024-03-13,56.9900016784668
2024-03-14,55.40999984741211
2024-03-15,55.22999954223633
2024-03-18,56.0099983215332
2024-03-19,55.45000076293945
2024-03-20,55.7400016784668
2024-03-21,55.61000061035156
2024-03-22,54.38999938964844
2024-03-25,54.52000045776367
2024-03-26,54.529998779296875
2024-03-27,55.650001525878906
2024-03-28,55.970001220703125
2024-04-01,56.22999954223633
2024-04-02,56.91999816894531
2024-04-03,56.400001525878906
2024-04-04,59.279998779296875
2024-04-05,58.97999954223633
2024-04-08,59.400001525878906
2024-04-09,59.02000045776367
2024-04-10,58.43000030517578
2024-04-11,57.97999954223633
2024-04-12,57.04999923706055
2024-04-15,56.5099983215332
2024-04-16,56.529998779296875
2024-04-17,56.81999969482422
2024-04-18,57.380001068115234
2024-04-19,59.04999923706055
2024-04-22,58.29999923706055
2024-04-23,58.439998626708984
2024-04-24,58.2599983215332
2024-04-25,58.33000183105469
2024-04-26,58.34000015258789
2024-04-29,58.33000183105469
2024-04-30,57.599998474121094
2024-05-01,58.13999938964844
2024-05-02,58.869998931884766
2024-05-03,58.5099983215332
2024-05-06,58.08000183105469
2024-05-07,56.7599983215332
2024-05-08,56.06999969482422
2024-05-09,55.33000183105469
2024-05-10,55.5
2024-05-13,55.900001525878906
2024-05-14,55.95000076293945
2024-05-15,55.65999984741211
2024-05-16,56.040000915527344
2024-05-17,56.779998779296875
2024-05-20,56.5099983215332
2024-05-21,56.16999816894531
2024-05-22,56.150001525878906
2024-05-23,56.77000045776367
2024-05-24,58.0
2024-05-28,57.77000045776367
2024-05-29,57.0
2024-05-30,57.220001220703125
2024-05-31,57.88999938964844
2024-06-03,61.22999954223633
2024-06-04,55.5099983215332
2024-06-05,58.43000030517578
2024-06-06,59.08000183105469
2024-06-07,59.09000015258789
2024-06-10,59.09000015258789
2024-06-11,59.04999923706055
2024-06-12,60.31999969482422
2024-06-13,60.25
2024-06-14,60.65999984741211
2024-06-17,60.939998626708984
2024-06-18,61.650001525878906
2024-06-20,63.2400016784668
2024-06-21,63.40999984741211
2024-06-24,64.22000122070312
2024-06-25,65.05999755859375
2024-06-26,65.0
2024-06-27,64.87000274658203
2024-06-28,64.33000183105469
2024-07-01,64.0999984741211
2024-07-02,66.97000122070312
2024-07-03,66.63999938964844
2024-07-05,61.88999938964844
2024-07-08,61.91999816894531
2024-07-09,61.290000915527344
2024-07-10,60.36000061035156
2024-07-11,60.31999969482422
2024-07-12,60.439998626708984
2024-07-15,60.279998779296875
2024-07-16,60.939998626708984
2024-07-17,60.36000061035156
2024-07-18,60.29999923706055
2024-07-19,59.4900016784668
2024-07-22,60.77000045776367
2024-07-23,60.540000915527344
2024-07-24,59.689998626708984
2024-07-25,60.20000076293945
2024-07-26,60.63999938964844
2024-07-29,60.130001068115234
2024-07-30,59.90999984741211
2024-07-31,60.0099983215332
2024-08-01,60.5099983215332
2024-08-02,60.0
2024-08-05,58.040000915527344
2024-08-06,58.36000061035156
2024-08-07,59.45000076293945
2024-08-08,60.25
2024-08-09,60.72999954223633
2024-08-12,60.58000183105469
2024-08-13,58.65999984741211
2024-08-14,58.84000015258789
2024-08-15,59.84000015258789
2024-08-16,60.11000061035156
2024-08-19,60.27000045776367
2024-08-20,60.09000015258789
2024-08-21,60.45000076293945
2024-08-22,60.0099983215332
2024-08-23,60.93000030517578
2024-08-26,61.220001220703125
2024-08-27,61.13999938964844
2024-08-28,60.849998474121094
2024-08-29,61.0
2024-08-30,61.11000061035156
2024-09-03,60.939998626708984
2024-09-04,61.709999084472656
2024-09-05,60.95000076293945
2024-09-06,60.5099983215332
2024-09-09,61.5099983215332
2024-09-10,61.029998779296875
2024-09-11,61.189998626708984
2024-09-12,62.47999954223633
2024-09-13,62.599998474121094
2024-09-16,62.86000061035156
2024-09-17,62.9900016784668
2024-09-18,63.459999084472656
2024-09-19,64.80000305175781
2024-09-20,65.7300033569336
2024-09-23,66.02999877929688
2024-09-24,66.08000183105469
2024-09-25,66.16000366210938
2024-09-26,65.80000305175781
2024-09-27,64.3499984741211
2024-09-30,62.560001373291016
2024-10-01,62.38999938964844
2024-10-02,62.31999969482422
2024-10-03,60.290000915527344
2024-10-04,61.0099983215332
2024-10-07,59.45000076293945
2024-10-08,60.380001068115234
2024-10-09,59.970001220703125
2024-10-10,60.72999954223633
2024-10-11,60.540000915527344
2024-10-14,61.79999923706055
2024-10-15,61.38999938964844
2024-10-16,62.290000915527344
2024-10-17,60.880001068115234
2024-10-18,60.869998931884766
2024-10-21,63.5
2024-10-22,63.13999938964844
2024-10-23,64.16999816894531
2024-10-24,64.23999786376953
2024-10-25,63.650001525878906
2024-10-28,64.5
2024-10-29,64.62999725341797
2024-10-30,64.16999816894531
2024-10-31,63.029998779296875
2024-11-01,63.20000076293945
2024-11-04,62.5099983215332
2024-11-05,64.23999786376953
2024-11-06,64.45999908447266
2024-11-07,63.75
2024-11-08,64.08999633789062
2024-11-11,64.5199966430664
2024-11-12,62.13999938964844
2024-11-13,61.380001068115234
2024-11-14,61.90999984741211
2024-11-15,61.900001525878906
2024-11-18,62.31999969482422
2024-11-19,63.150001525878906
2024-11-20,63.31999969482422
2024-11-21,63.58000183105469
