Date,CPNG
2022-02-28,26.520000457763672
2022-03-01,25.459999084472656
2022-03-02,25.40999984741211
2022-03-03,25.469999313354492
2022-03-04,21.100000381469727
2022-03-07,19.719999313354492
2022-03-08,20.540000915527344
2022-03-09,22.700000762939453
2022-03-10,18.940000534057617
2022-03-11,17.420000076293945
2022-03-14,16.1200008392334
2022-03-15,15.449999809265137
2022-03-16,18.09000015258789
2022-03-17,19.200000762939453
2022-03-18,19.239999771118164
2022-03-21,18.850000381469727
2022-03-22,19.700000762939453
2022-03-23,19.84000015258789
2022-03-24,18.920000076293945
2022-03-25,17.700000762939453
2022-03-28,17.75
2022-03-29,18.979999542236328
2022-03-30,18.709999084472656
2022-03-31,17.68000030517578
2022-04-01,18.3700008392334
2022-04-04,18.940000534057617
2022-04-05,18.309999465942383
2022-04-06,18.530000686645508
2022-04-07,17.75
2022-04-08,17.790000915527344
2022-04-11,17.239999771118164
2022-04-12,16.959999084472656
2022-04-13,17.31999969482422
2022-04-14,16.8799991607666
2022-04-18,16.420000076293945
2022-04-19,16.809999465942383
2022-04-20,15.819999694824219
2022-04-21,14.430000305175781
2022-04-22,14.069999694824219
2022-04-25,14.260000228881836
2022-04-26,13.1899995803833
2022-04-27,13.119999885559082
2022-04-28,13.630000114440918
2022-04-29,12.869999885559082
2022-05-02,13.899999618530273
2022-05-03,13.529999732971191
2022-05-04,13.369999885559082
2022-05-05,11.989999771118164
2022-05-06,12.039999961853027
2022-05-09,9.350000381469727
2022-05-10,10.579999923706055
2022-05-11,9.670000076293945
2022-05-12,11.460000038146973
2022-05-13,13.34000015258789
2022-05-16,12.630000114440918
2022-05-17,13.170000076293945
2022-05-18,13.0600004196167
2022-05-19,12.949999809265137
2022-05-20,13.0
2022-05-23,13.800000190734863
2022-05-24,12.890000343322754
2022-05-25,13.399999618530273
2022-05-26,13.350000381469727
2022-05-27,13.40999984741211
2022-05-31,13.510000228881836
2022-06-01,12.899999618530273
2022-06-02,13.180000305175781
2022-06-03,12.640000343322754
2022-06-06,12.789999961853027
2022-06-07,12.15999984741211
2022-06-08,12.949999809265137
2022-06-09,12.319999694824219
2022-06-10,11.5
2022-06-13,10.720000267028809
2022-06-14,11.140000343322754
2022-06-15,11.6899995803833
2022-06-16,11.510000228881836
2022-06-17,11.970000267028809
2022-06-21,12.359999656677246
2022-06-22,11.800000190734863
2022-06-23,12.460000038146973
2022-06-24,12.90999984741211
2022-06-27,12.789999961853027
2022-06-28,12.699999809265137
2022-06-29,12.979999542236328
2022-06-30,12.75
2022-07-01,15.039999961853027
2022-07-05,16.079999923706055
2022-07-06,15.9399995803833
2022-07-07,16.200000762939453
2022-07-08,15.619999885559082
2022-07-11,14.779999732971191
2022-07-12,14.989999771118164
2022-07-13,14.680000305175781
2022-07-14,14.25
2022-07-15,15.800000190734863
2022-07-18,16.649999618530273
2022-07-19,18.0
2022-07-20,18.8799991607666
2022-07-21,18.989999771118164
2022-07-22,17.639999389648438
2022-07-25,17.770000457763672
2022-07-26,17.309999465942383
2022-07-27,17.059999465942383
2022-07-28,16.969999313354492
2022-07-29,17.290000915527344
2022-08-01,18.18000030517578
2022-08-02,18.3700008392334
2022-08-03,19.229999542236328
2022-08-04,19.389999389648438
2022-08-05,19.229999542236328
2022-08-08,19.200000762939453
2022-08-09,18.979999542236328
2022-08-10,19.760000228881836
2022-08-11,18.700000762939453
2022-08-12,18.8700008392334
2022-08-15,18.100000381469727
2022-08-16,18.280000686645508
2022-08-17,17.809999465942383
2022-08-18,17.670000076293945
2022-08-19,17.239999771118164
2022-08-22,17.059999465942383
2022-08-23,17.360000610351562
2022-08-24,17.25
2022-08-25,17.6299991607666
2022-08-26,17.139999389648438
2022-08-29,16.739999771118164
2022-08-30,16.6299991607666
2022-08-31,16.899999618530273
2022-09-01,16.670000076293945
2022-09-02,16.530000686645508
2022-09-06,16.18000030517578
2022-09-07,16.93000030517578
2022-09-08,16.760000228881836
2022-09-09,18.1200008392334
2022-09-12,18.6299991607666
2022-09-13,17.6200008392334
2022-09-14,17.969999313354492
2022-09-15,18.31999969482422
2022-09-16,17.639999389648438
2022-09-19,17.639999389648438
2022-09-20,17.770000457763672
2022-09-21,16.989999771118164
2022-09-22,16.75
2022-09-23,16.079999923706055
2022-09-26,16.489999771118164
2022-09-27,16.799999237060547
2022-09-28,17.75
2022-09-29,16.299999237060547
2022-09-30,16.670000076293945
2022-10-03,17.479999542236328
2022-10-04,19.559999465942383
2022-10-05,19.850000381469727
2022-10-06,21.030000686645508
2022-10-07,19.559999465942383
2022-10-10,19.200000762939453
2022-10-11,18.440000534057617
2022-10-12,18.15999984741211
2022-10-13,17.6200008392334
2022-10-14,16.280000686645508
2022-10-17,16.860000610351562
2022-10-18,16.8799991607666
2022-10-19,16.540000915527344
2022-10-20,16.5
2022-10-21,15.989999771118164
2022-10-24,15.5600004196167
2022-10-25,16.170000076293945
2022-10-26,16.489999771118164
2022-10-27,16.90999984741211
2022-10-28,17.0
2022-10-31,17.270000457763672
2022-11-01,17.239999771118164
2022-11-02,16.770000457763672
2022-11-03,17.239999771118164
2022-11-04,17.059999465942383
2022-11-07,17.729999542236328
2022-11-08,17.520000457763672
2022-11-09,16.290000915527344
2022-11-10,19.969999313354492
2022-11-11,19.139999389648438
2022-11-14,18.09000015258789
2022-11-15,19.229999542236328
2022-11-16,19.079999923706055
2022-11-17,19.25
2022-11-18,19.690000534057617
2022-11-21,19.469999313354492
2022-11-22,19.280000686645508
2022-11-23,19.600000381469727
2022-11-25,19.729999542236328
2022-11-28,18.90999984741211
2022-11-29,18.959999084472656
2022-11-30,19.479999542236328
2022-12-01,19.889999389648438
2022-12-02,19.6299991607666
2022-12-05,17.90999984741211
2022-12-06,18.0
2022-12-07,18.1200008392334
2022-12-08,18.149999618530273
2022-12-09,18.1299991607666
2022-12-12,17.81999969482422
2022-12-13,17.549999237060547
2022-12-14,17.290000915527344
2022-12-15,16.290000915527344
2022-12-16,16.170000076293945
2022-12-19,16.399999618530273
2022-12-20,15.789999961853027
2022-12-21,15.760000228881836
2022-12-22,15.550000190734863
2022-12-23,15.130000114440918
2022-12-27,15.15999984741211
2022-12-28,14.600000381469727
2022-12-29,14.65999984741211
2022-12-30,14.710000038146973
2023-01-03,14.920000076293945
2023-01-04,15.630000114440918
2023-01-05,15.8100004196167
2023-01-06,16.709999084472656
2023-01-09,17.8700008392334
2023-01-10,18.1299991607666
2023-01-11,17.25
2023-01-12,16.90999984741211
2023-01-13,16.90999984741211
2023-01-17,17.0
2023-01-18,17.0
2023-01-19,16.200000762939453
2023-01-20,16.690000534057617
2023-01-23,16.690000534057617
2023-01-24,16.420000076293945
2023-01-25,16.079999923706055
2023-01-26,16.1200008392334
2023-01-27,16.709999084472656
2023-01-30,16.479999542236328
2023-01-31,16.889999389648438
2023-02-01,17.040000915527344
2023-02-02,17.559999465942383
2023-02-03,16.190000534057617
2023-02-06,16.510000228881836
2023-02-07,16.450000762939453
2023-02-08,16.34000015258789
2023-02-09,15.789999961853027
2023-02-10,15.649999618530273
2023-02-13,15.4399995803833
2023-02-14,15.539999961853027
2023-02-15,16.420000076293945
2023-02-16,16.170000076293945
2023-02-17,15.770000457763672
2023-02-21,14.890000343322754
2023-02-22,14.9399995803833
2023-02-23,15.079999923706055
2023-02-24,14.770000457763672
2023-02-27,15.220000267028809
2023-02-28,15.510000228881836
2023-03-01,14.670000076293945
2023-03-02,14.0
2023-03-03,14.579999923706055
2023-03-06,14.34000015258789
2023-03-07,13.949999809265137
2023-03-08,14.220000267028809
2023-03-09,13.640000343322754
2023-03-10,13.289999961853027
2023-03-13,13.180000305175781
2023-03-14,13.220000267028809
2023-03-15,12.90999984741211
2023-03-16,13.279999732971191
2023-03-17,13.15999984741211
2023-03-20,13.170000076293945
2023-03-21,13.640000343322754
2023-03-22,14.229999542236328
2023-03-23,14.609999656677246
2023-03-24,15.289999961853027
2023-03-27,15.270000457763672
2023-03-28,15.220000267028809
2023-03-29,15.670000076293945
2023-03-30,15.699999809265137
2023-03-31,16.0
2023-04-03,16.06999969482422
2023-04-04,16.309999465942383
2023-04-05,15.640000343322754
2023-04-06,15.739999771118164
2023-04-10,15.600000381469727
2023-04-11,15.449999809265137
2023-04-12,15.130000114440918
2023-04-13,15.579999923706055
2023-04-14,16.030000686645508
2023-04-17,16.239999771118164
2023-04-18,15.869999885559082
2023-04-19,15.899999618530273
2023-04-20,15.75
2023-04-21,15.640000343322754
2023-04-24,15.8100004196167
2023-04-25,15.6899995803833
2023-04-26,15.9399995803833
2023-04-27,16.420000076293945
2023-04-28,16.760000228881836
2023-05-01,16.920000076293945
2023-05-02,16.790000915527344
2023-05-03,16.950000762939453
2023-05-04,17.209999084472656
2023-05-05,17.440000534057617
2023-05-08,17.780000686645508
2023-05-09,17.389999389648438
2023-05-10,16.610000610351562
2023-05-11,16.389999389648438
2023-05-12,16.049999237060547
2023-05-15,16.540000915527344
2023-05-16,15.84000015258789
2023-05-17,16.040000915527344
2023-05-18,15.989999771118164
2023-05-19,16.290000915527344
2023-05-22,16.010000228881836
2023-05-23,15.720000267028809
2023-05-24,15.729999542236328
2023-05-25,15.350000381469727
2023-05-26,15.729999542236328
2023-05-30,15.399999618530273
2023-05-31,15.600000381469727
2023-06-01,16.110000610351562
2023-06-02,16.530000686645508
2023-06-05,15.65999984741211
2023-06-06,15.979999542236328
2023-06-07,15.880000114440918
2023-06-08,16.020000457763672
2023-06-09,16.010000228881836
2023-06-12,16.540000915527344
2023-06-13,16.600000381469727
2023-06-14,16.780000686645508
2023-06-15,16.969999313354492
2023-06-16,17.280000686645508
2023-06-20,17.200000762939453
2023-06-21,17.15999984741211
2023-06-22,16.719999313354492
2023-06-23,16.600000381469727
2023-06-26,16.06999969482422
2023-06-27,17.31999969482422
2023-06-28,17.200000762939453
2023-06-29,17.260000228881836
2023-06-30,17.399999618530273
2023-07-03,17.34000015258789
2023-07-05,17.149999618530273
2023-07-06,16.770000457763672
2023-07-07,16.719999313354492
2023-07-10,16.829999923706055
2023-07-11,17.270000457763672
2023-07-12,17.559999465942383
2023-07-13,17.75
2023-07-14,17.610000610351562
2023-07-17,17.920000076293945
2023-07-18,17.969999313354492
2023-07-19,17.940000534057617
2023-07-20,17.079999923706055
2023-07-21,17.09000015258789
2023-07-24,17.200000762939453
2023-07-25,17.030000686645508
2023-07-26,17.18000030517578
2023-07-27,16.979999542236328
2023-07-28,18.010000228881836
2023-07-31,18.149999618530273
2023-08-01,18.200000762939453
2023-08-02,17.6299991607666
2023-08-03,17.8799991607666
2023-08-04,17.8799991607666
2023-08-07,18.0
2023-08-08,17.889999389648438
2023-08-09,19.299999237060547
2023-08-10,19.309999465942383
2023-08-11,19.309999465942383
2023-08-14,19.190000534057617
2023-08-15,18.93000030517578
2023-08-16,18.5
2023-08-17,18.100000381469727
2023-08-18,17.969999313354492
2023-08-21,18.68000030517578
2023-08-22,18.649999618530273
2023-08-23,18.760000228881836
2023-08-24,18.309999465942383
2023-08-25,18.489999771118164
2023-08-28,18.31999969482422
2023-08-29,18.610000610351562
2023-08-30,18.610000610351562
2023-08-31,18.979999542236328
2023-09-01,19.149999618530273
2023-09-05,18.579999923706055
2023-09-06,18.43000030517578
2023-09-07,18.520000457763672
2023-09-08,18.520000457763672
2023-09-11,18.899999618530273
2023-09-12,18.860000610351562
2023-09-13,18.8799991607666
2023-09-14,18.56999969482422
2023-09-15,18.34000015258789
2023-09-18,18.5
2023-09-19,17.809999465942383
2023-09-20,17.6299991607666
2023-09-21,17.0
2023-09-22,17.139999389648438
2023-09-25,17.270000457763672
2023-09-26,16.899999618530273
2023-09-27,16.770000457763672
2023-09-28,16.940000534057617
2023-09-29,17.0
2023-10-02,16.959999084472656
2023-10-03,16.65999984741211
2023-10-04,16.899999618530273
2023-10-05,17.18000030517578
2023-10-06,17.6200008392334
2023-10-09,17.68000030517578
2023-10-10,17.530000686645508
2023-10-11,17.729999542236328
2023-10-12,17.459999084472656
2023-10-13,17.540000915527344
2023-10-16,17.829999923706055
2023-10-17,17.829999923706055
2023-10-18,17.309999465942383
2023-10-19,17.690000534057617
2023-10-20,17.649999618530273
2023-10-23,17.700000762939453
2023-10-24,18.110000610351562
2023-10-25,17.25
2023-10-26,17.34000015258789
2023-10-27,17.010000228881836
2023-10-30,17.200000762939453
2023-10-31,17.0
2023-11-01,15.800000190734863
2023-11-02,16.479999542236328
2023-11-03,16.709999084472656
2023-11-06,16.700000762939453
2023-11-07,17.06999969482422
2023-11-08,15.380000114440918
2023-11-09,15.170000076293945
2023-11-10,15.319999694824219
2023-11-13,15.3100004196167
2023-11-14,15.850000381469727
2023-11-15,15.770000457763672
2023-11-16,15.859999656677246
2023-11-17,16.040000915527344
2023-11-20,16.34000015258789
2023-11-21,16.15999984741211
2023-11-22,16.25
2023-11-24,16.260000228881836
2023-11-27,16.190000534057617
2023-11-28,16.079999923706055
2023-11-29,16.110000610351562
2023-11-30,15.279999732971191
2023-12-01,15.800000190734863
2023-12-04,15.359999656677246
2023-12-05,15.399999618530273
2023-12-06,15.229999542236328
2023-12-07,15.359999656677246
2023-12-08,15.699999809265137
2023-12-11,15.829999923706055
2023-12-12,15.9399995803833
2023-12-13,16.350000381469727
2023-12-14,16.790000915527344
2023-12-15,17.020000457763672
2023-12-18,16.149999618530273
2023-12-19,16.459999084472656
2023-12-20,15.890000343322754
2023-12-21,16.190000534057617
2023-12-22,16.209999084472656
2023-12-26,16.0
2023-12-27,16.139999389648438
2023-12-28,16.3700008392334
2023-12-29,16.190000534057617
2024-01-02,15.729999542236328
2024-01-03,15.479999542236328
2024-01-04,15.550000190734863
2024-01-05,15.739999771118164
2024-01-08,16.0
2024-01-09,16.18000030517578
2024-01-10,16.360000610351562
2024-01-11,16.530000686645508
2024-01-12,16.75
2024-01-16,15.34000015258789
2024-01-17,14.970000267028809
2024-01-18,14.90999984741211
2024-01-19,14.9399995803833
2024-01-22,14.84000015258789
2024-01-23,14.789999961853027
2024-01-24,14.649999618530273
2024-01-25,14.520000457763672
2024-01-26,14.529999732971191
2024-01-29,14.529999732971191
2024-01-30,14.390000343322754
2024-01-31,14.0
2024-02-01,13.90999984741211
2024-02-02,14.199999809265137
2024-02-05,13.84000015258789
2024-02-06,14.039999961853027
2024-02-07,14.369999885559082
2024-02-08,14.5
2024-02-09,14.460000038146973
2024-02-12,15.0
2024-02-13,14.609999656677246
2024-02-14,15.100000381469727
2024-02-15,15.760000228881836
2024-02-16,15.699999809265137
2024-02-20,15.670000076293945
2024-02-21,15.880000114440918
2024-02-22,16.239999771118164
2024-02-23,16.399999618530273
2024-02-26,16.389999389648438
2024-02-27,16.889999389648438
2024-02-28,18.239999771118164
2024-02-29,18.520000457763672
2024-03-01,18.950000762939453
2024-03-04,18.850000381469727
2024-03-05,18.790000915527344
2024-03-06,18.959999084472656
2024-03-07,18.3700008392334
2024-03-08,18.34000015258789
2024-03-11,18.530000686645508
2024-03-12,19.3799991607666
2024-03-13,19.6200008392334
2024-03-14,18.510000228881836
2024-03-15,18.1299991607666
2024-03-18,18.229999542236328
2024-03-19,18.09000015258789
2024-03-20,18.549999237060547
2024-03-21,18.420000076293945
2024-03-22,17.56999969482422
2024-03-25,17.600000381469727
2024-03-26,17.600000381469727
2024-03-27,17.610000610351562
2024-03-28,17.790000915527344
2024-04-01,18.200000762939453
2024-04-02,18.229999542236328
2024-04-03,18.290000915527344
2024-04-04,18.31999969482422
2024-04-05,18.239999771118164
2024-04-08,18.43000030517578
2024-04-09,19.020000457763672
2024-04-10,19.1200008392334
2024-04-11,19.059999465942383
2024-04-12,21.25
2024-04-15,21.649999618530273
2024-04-16,22.510000228881836
2024-04-17,22.6299991607666
2024-04-18,22.299999237060547
2024-04-19,22.010000228881836
2024-04-22,22.459999084472656
2024-04-23,22.719999313354492
2024-04-24,22.799999237060547
2024-04-25,23.030000686645508
2024-04-26,22.90999984741211
2024-04-29,23.100000381469727
2024-04-30,22.5
2024-05-01,22.209999084472656
2024-05-02,22.5
2024-05-03,23.0
2024-05-06,23.34000015258789
2024-05-07,23.649999618530273
2024-05-08,21.459999084472656
2024-05-09,22.010000228881836
2024-05-10,22.5
2024-05-13,22.219999313354492
2024-05-14,22.25
2024-05-15,22.520000457763672
2024-05-16,22.8700008392334
2024-05-17,23.0
2024-05-20,22.959999084472656
2024-05-21,22.959999084472656
2024-05-22,22.40999984741211
2024-05-23,22.360000610351562
2024-05-24,22.350000381469727
2024-05-28,22.809999465942383
2024-05-29,22.84000015258789
2024-05-30,23.229999542236328
2024-05-31,22.739999771118164
2024-06-03,22.530000686645508
2024-06-04,22.020000457763672
2024-06-05,21.790000915527344
2024-06-06,21.889999389648438
2024-06-07,21.84000015258789
2024-06-10,22.18000030517578
2024-06-11,22.1200008392334
2024-06-12,22.690000534057617
2024-06-13,21.700000762939453
2024-06-14,21.399999618530273
2024-06-17,20.540000915527344
2024-06-18,20.389999389648438
2024-06-20,21.020000457763672
2024-06-21,21.34000015258789
2024-06-24,21.059999465942383
2024-06-25,21.219999313354492
2024-06-26,21.280000686645508
2024-06-27,21.09000015258789
2024-06-28,20.950000762939453
2024-07-01,21.079999923706055
2024-07-02,20.899999618530273
2024-07-03,20.90999984741211
2024-07-05,21.670000076293945
2024-07-08,21.40999984741211
2024-07-09,21.34000015258789
2024-07-10,21.3700008392334
2024-07-11,21.6200008392334
2024-07-12,21.81999969482422
2024-07-15,21.18000030517578
2024-07-16,21.309999465942383
2024-07-17,20.81999969482422
2024-07-18,20.209999084472656
2024-07-19,20.190000534057617
2024-07-22,20.610000610351562
2024-07-23,20.600000381469727
2024-07-24,19.920000076293945
2024-07-25,19.790000915527344
2024-07-26,20.18000030517578
2024-07-29,20.299999237060547
2024-07-30,20.329999923706055
2024-07-31,20.75
2024-08-01,20.6200008392334
2024-08-02,20.280000686645508
2024-08-05,20.350000381469727
2024-08-06,20.670000076293945
2024-08-07,21.209999084472656
2024-08-08,22.780000686645508
2024-08-09,22.59000015258789
2024-08-12,22.729999542236328
2024-08-13,22.579999923706055
2024-08-14,22.149999618530273
2024-08-15,22.399999618530273
2024-08-16,22.450000762939453
2024-08-19,23.59000015258789
2024-08-20,22.790000915527344
2024-08-21,22.84000015258789
2024-08-22,22.989999771118164
2024-08-23,22.8700008392334
2024-08-26,22.780000686645508
2024-08-27,22.600000381469727
2024-08-28,21.90999984741211
2024-08-29,22.030000686645508
2024-08-30,22.149999618530273
2024-09-03,22.0
2024-09-04,23.540000915527344
2024-09-05,23.329999923706055
2024-09-06,22.0
2024-09-09,22.40999984741211
2024-09-10,23.0
2024-09-11,23.420000076293945
2024-09-12,23.700000762939453
2024-09-13,23.950000762939453
2024-09-16,23.950000762939453
2024-09-17,24.239999771118164
2024-09-18,24.18000030517578
2024-09-19,24.200000762939453
2024-09-20,24.579999923706055
2024-09-23,24.780000686645508
2024-09-24,24.940000534057617
2024-09-25,24.889999389648438
2024-09-26,24.920000076293945
2024-09-27,24.809999465942383
2024-09-30,24.549999237060547
2024-10-01,24.43000030517578
2024-10-02,24.190000534057617
2024-10-03,24.139999389648438
2024-10-04,24.59000015258789
2024-10-07,25.799999237060547
2024-10-08,25.700000762939453
2024-10-09,25.639999389648438
2024-10-10,25.530000686645508
2024-10-11,25.700000762939453
2024-10-14,25.639999389648438
2024-10-15,25.18000030517578
2024-10-16,25.3799991607666
2024-10-17,25.309999465942383
2024-10-18,25.1299991607666
2024-10-21,25.049999237060547
2024-10-22,24.979999542236328
2024-10-23,25.389999389648438
2024-10-24,25.610000610351562
2024-10-25,25.670000076293945
2024-10-28,25.950000762939453
2024-10-29,26.0
2024-10-30,26.239999771118164
2024-10-31,25.790000915527344
2024-11-01,25.399999618530273
2024-11-04,25.700000762939453
2024-11-05,26.889999389648438
2024-11-06,24.0
2024-11-07,25.110000610351562
2024-11-08,24.170000076293945
2024-11-11,24.100000381469727
2024-11-12,24.510000228881836
2024-11-13,25.899999618530273
2024-11-14,25.329999923706055
2024-11-15,24.479999542236328
2024-11-18,24.360000610351562
2024-11-19,24.190000534057617
2024-11-20,23.969999313354492
2024-11-21,24.0
