Date,KR
2023-04-10,48.900001525878906
2023-04-11,47.959999084472656
2023-04-12,47.31999969482422
2023-04-13,47.04999923706055
2023-04-14,46.650001525878906
2023-04-17,47.810001373291016
2023-04-18,47.849998474121094
2023-04-19,47.45000076293945
2023-04-20,47.79999923706055
2023-04-21,47.91999816894531
2023-04-24,48.2400016784668
2023-04-25,47.970001220703125
2023-04-26,47.81999969482422
2023-04-27,48.34000015258789
2023-04-28,48.630001068115234
2023-05-01,49.279998779296875
2023-05-02,49.439998626708984
2023-05-03,48.939998626708984
2023-05-04,48.279998779296875
2023-05-05,49.22999954223633
2023-05-08,49.150001525878906
2023-05-09,49.15999984741211
2023-05-10,49.119998931884766
2023-05-11,49.15999984741211
2023-05-12,49.18000030517578
2023-05-15,49.06999969482422
2023-05-16,48.93000030517578
2023-05-17,49.25
2023-05-18,49.33000183105469
2023-05-19,49.63999938964844
2023-05-22,49.97999954223633
2023-05-23,49.099998474121094
2023-05-24,49.560001373291016
2023-05-25,48.900001525878906
2023-05-26,47.310001373291016
2023-05-30,45.959999084472656
2023-05-31,45.33000183105469
2023-06-01,44.65999984741211
2023-06-02,45.91999816894531
2023-06-05,46.150001525878906
2023-06-06,46.06999969482422
2023-06-07,45.459999084472656
2023-06-08,45.7599983215332
2023-06-09,46.16999816894531
2023-06-12,46.380001068115234
2023-06-13,46.86000061035156
2023-06-14,47.209999084472656
2023-06-15,45.939998626708984
2023-06-16,46.16999816894531
2023-06-20,45.83000183105469
2023-06-21,45.68000030517578
2023-06-22,46.06999969482422
2023-06-23,46.13999938964844
2023-06-26,46.650001525878906
2023-06-27,46.77000045776367
2023-06-28,47.16999816894531
2023-06-29,46.31999969482422
2023-06-30,47.0
2023-07-03,47.439998626708984
2023-07-05,47.040000915527344
2023-07-06,47.290000915527344
2023-07-07,47.16999816894531
2023-07-10,46.880001068115234
2023-07-11,47.56999969482422
2023-07-12,47.349998474121094
2023-07-13,47.0
2023-07-14,46.439998626708984
2023-07-17,46.540000915527344
2023-07-18,46.209999084472656
2023-07-19,46.97999954223633
2023-07-20,47.86000061035156
2023-07-21,47.9900016784668
2023-07-24,48.7400016784668
2023-07-25,48.689998626708984
2023-07-26,48.709999084472656
2023-07-27,48.099998474121094
2023-07-28,48.52000045776367
2023-07-31,48.63999938964844
2023-08-01,48.540000915527344
2023-08-02,49.02000045776367
2023-08-03,49.400001525878906
2023-08-04,49.4900016784668
2023-08-07,49.70000076293945
2023-08-08,48.869998931884766
2023-08-09,49.2599983215332
2023-08-10,49.08000183105469
2023-08-11,48.97999954223633
2023-08-14,48.560001373291016
2023-08-15,47.95000076293945
2023-08-16,47.02000045776367
2023-08-17,46.7400016784668
2023-08-18,47.56999969482422
2023-08-21,47.38999938964844
2023-08-22,47.0099983215332
2023-08-23,46.93000030517578
2023-08-24,46.4900016784668
2023-08-25,46.540000915527344
2023-08-28,46.630001068115234
2023-08-29,46.4900016784668
2023-08-30,46.52000045776367
2023-08-31,46.38999938964844
2023-09-01,45.97999954223633
2023-09-05,45.02000045776367
2023-09-06,45.15999984741211
2023-09-07,45.529998779296875
2023-09-08,46.939998626708984
2023-09-11,45.43000030517578
2023-09-12,45.68000030517578
2023-09-13,45.11000061035156
2023-09-14,45.790000915527344
2023-09-15,46.31999969482422
2023-09-18,46.540000915527344
2023-09-19,46.09000015258789
2023-09-20,46.18000030517578
2023-09-21,45.709999084472656
2023-09-22,45.65999984741211
2023-09-25,45.709999084472656
2023-09-26,45.150001525878906
2023-09-27,44.47999954223633
2023-09-28,45.09000015258789
2023-09-29,44.75
2023-10-02,44.029998779296875
2023-10-03,44.27000045776367
2023-10-04,44.939998626708984
2023-10-05,44.150001525878906
2023-10-06,43.45000076293945
2023-10-09,44.619998931884766
2023-10-10,44.84000015258789
2023-10-11,44.189998626708984
2023-10-12,44.2599983215332
2023-10-13,44.15999984741211
2023-10-16,44.290000915527344
2023-10-17,44.4900016784668
2023-10-18,44.22999954223633
2023-10-19,44.5
2023-10-20,44.130001068115234
2023-10-23,43.31999969482422
2023-10-24,43.61000061035156
2023-10-25,44.290000915527344
2023-10-26,44.77000045776367
2023-10-27,44.43000030517578
2023-10-30,44.95000076293945
2023-10-31,45.369998931884766
2023-11-01,45.38999938964844
2023-11-02,45.400001525878906
2023-11-03,45.369998931884766
2023-11-06,45.15999984741211
2023-11-07,45.11000061035156
2023-11-08,43.869998931884766
2023-11-09,43.88999938964844
2023-11-10,43.88999938964844
2023-11-13,44.18000030517578
2023-11-14,44.2400016784668
2023-11-15,44.5099983215332
2023-11-16,42.65999984741211
2023-11-17,42.439998626708984
2023-11-20,42.91999816894531
2023-11-21,43.0099983215332
2023-11-22,43.81999969482422
2023-11-24,44.18000030517578
2023-11-27,44.09000015258789
2023-11-28,43.91999816894531
2023-11-29,43.63999938964844
2023-11-30,44.27000045776367
2023-12-01,44.599998474121094
2023-12-04,44.66999816894531
2023-12-05,44.5099983215332
2023-12-06,44.540000915527344
2023-12-07,44.79999923706055
2023-12-08,44.58000183105469
2023-12-11,45.09000015258789
2023-12-12,44.25
2023-12-13,44.720001220703125
2023-12-14,43.59000015258789
2023-12-15,44.11000061035156
2023-12-18,45.529998779296875
2023-12-19,45.06999969482422
2023-12-20,45.0
2023-12-21,45.02000045776367
2023-12-22,45.13999938964844
2023-12-26,45.220001220703125
2023-12-27,45.209999084472656
2023-12-28,45.16999816894531
2023-12-29,45.709999084472656
2024-01-02,46.27000045776367
2024-01-03,46.52000045776367
2024-01-04,45.900001525878906
2024-01-05,46.04999923706055
2024-01-08,45.970001220703125
2024-01-09,46.2400016784668
2024-01-10,46.13999938964844
2024-01-11,45.849998474121094
2024-01-12,46.029998779296875
2024-01-16,46.40999984741211
2024-01-17,46.529998779296875
2024-01-18,46.150001525878906
2024-01-19,45.939998626708984
2024-01-22,45.93000030517578
2024-01-23,46.25
2024-01-24,46.099998474121094
2024-01-25,46.43000030517578
2024-01-26,46.29999923706055
2024-01-29,46.529998779296875
2024-01-30,46.650001525878906
2024-01-31,46.13999938964844
2024-02-01,46.709999084472656
2024-02-02,46.13999938964844
2024-02-05,45.9900016784668
2024-02-06,44.9900016784668
2024-02-07,44.619998931884766
2024-02-08,45.439998626708984
2024-02-09,45.40999984741211
2024-02-12,45.84000015258789
2024-02-13,45.56999969482422
2024-02-14,45.689998626708984
2024-02-15,46.869998931884766
2024-02-16,47.63999938964844
2024-02-20,48.0
2024-02-21,47.810001373291016
2024-02-22,47.84000015258789
2024-02-23,48.209999084472656
2024-02-26,47.2599983215332
2024-02-27,48.369998931884766
2024-02-28,48.529998779296875
2024-02-29,49.61000061035156
2024-03-01,49.15999984741211
2024-03-04,49.369998931884766
2024-03-05,49.47999954223633
2024-03-06,50.4900016784668
2024-03-07,55.47999954223633
2024-03-08,55.970001220703125
2024-03-11,54.9900016784668
2024-03-12,55.310001373291016
2024-03-13,56.08000183105469
2024-03-14,55.5099983215332
2024-03-15,56.060001373291016
2024-03-18,56.189998626708984
2024-03-19,56.47999954223633
2024-03-20,56.83000183105469
2024-03-21,57.02000045776367
2024-03-22,56.54999923706055
2024-03-25,55.959999084472656
2024-03-26,56.38999938964844
2024-03-27,56.900001525878906
2024-03-28,57.130001068115234
2024-04-01,56.9900016784668
2024-04-02,57.81999969482422
2024-04-03,57.7599983215332
2024-04-04,57.439998626708984
2024-04-05,57.310001373291016
2024-04-08,55.369998931884766
2024-04-09,55.41999816894531
2024-04-10,56.599998474121094
2024-04-11,56.150001525878906
2024-04-12,55.20000076293945
2024-04-15,55.36000061035156
2024-04-16,55.279998779296875
2024-04-17,55.2599983215332
2024-04-18,55.56999969482422
2024-04-19,56.56999969482422
2024-04-22,56.93000030517578
2024-04-23,55.630001068115234
2024-04-24,56.150001525878906
2024-04-25,55.90999984741211
2024-04-26,55.4900016784668
2024-04-29,55.56999969482422
2024-04-30,55.380001068115234
2024-05-01,54.77000045776367
2024-05-02,55.09000015258789
2024-05-03,54.779998779296875
2024-05-06,55.2400016784668
2024-05-07,55.310001373291016
2024-05-08,55.380001068115234
2024-05-09,55.0
2024-05-10,55.900001525878906
2024-05-13,55.20000076293945
2024-05-14,55.279998779296875
2024-05-15,54.380001068115234
2024-05-16,54.439998626708984
2024-05-17,54.20000076293945
2024-05-20,53.88999938964844
2024-05-21,53.65999984741211
2024-05-22,53.91999816894531
2024-05-23,53.310001373291016
2024-05-24,52.9900016784668
2024-05-28,52.310001373291016
2024-05-29,51.88999938964844
2024-05-30,51.97999954223633
2024-05-31,52.369998931884766
2024-06-03,51.86000061035156
2024-06-04,52.040000915527344
2024-06-05,51.68000030517578
2024-06-06,51.95000076293945
2024-06-07,51.97999954223633
2024-06-10,51.63999938964844
2024-06-11,51.369998931884766
2024-06-12,50.16999816894531
2024-06-13,50.52000045776367
2024-06-14,50.380001068115234
2024-06-17,51.04999923706055
2024-06-18,51.97999954223633
2024-06-20,50.279998779296875
2024-06-21,50.209999084472656
2024-06-24,50.02000045776367
2024-06-25,49.81999969482422
2024-06-26,49.380001068115234
2024-06-27,49.369998931884766
2024-06-28,49.93000030517578
2024-07-01,50.560001373291016
2024-07-02,50.43000030517578
2024-07-03,50.75
2024-07-05,51.84000015258789
2024-07-08,51.939998626708984
2024-07-09,51.86000061035156
2024-07-10,52.9900016784668
2024-07-11,52.75
2024-07-12,52.4900016784668
2024-07-15,52.119998931884766
2024-07-16,53.599998474121094
2024-07-17,54.79999923706055
2024-07-18,54.810001373291016
2024-07-19,54.5099983215332
2024-07-22,54.86000061035156
2024-07-23,53.84000015258789
2024-07-24,54.18000030517578
2024-07-25,53.310001373291016
2024-07-26,54.27000045776367
2024-07-29,54.20000076293945
2024-07-30,54.70000076293945
2024-07-31,54.5
2024-08-01,55.09000015258789
2024-08-02,54.33000183105469
2024-08-05,53.900001525878906
2024-08-06,54.130001068115234
2024-08-07,53.900001525878906
2024-08-08,54.31999969482422
2024-08-09,53.91999816894531
2024-08-12,53.2400016784668
2024-08-13,52.61000061035156
2024-08-14,52.70000076293945
2024-08-15,52.88999938964844
2024-08-16,53.189998626708984
2024-08-19,52.7599983215332
2024-08-20,52.040000915527344
2024-08-21,52.709999084472656
2024-08-22,52.220001220703125
2024-08-23,51.95000076293945
2024-08-26,52.77000045776367
2024-08-27,52.720001220703125
2024-08-28,53.2599983215332
2024-08-29,52.5
2024-08-30,53.209999084472656
2024-09-03,53.70000076293945
2024-09-04,53.36000061035156
2024-09-05,53.369998931884766
2024-09-06,52.27000045776367
2024-09-09,51.970001220703125
2024-09-10,52.29999923706055
2024-09-11,51.5
2024-09-12,55.20000076293945
2024-09-13,55.90999984741211
2024-09-16,56.189998626708984
2024-09-17,55.040000915527344
2024-09-18,54.619998931884766
2024-09-19,54.83000183105469
2024-09-20,55.38999938964844
2024-09-23,56.13999938964844
2024-09-24,56.060001373291016
2024-09-25,56.599998474121094
2024-09-26,55.470001220703125
2024-09-27,56.52000045776367
2024-09-30,57.29999923706055
2024-10-01,56.709999084472656
2024-10-02,56.09000015258789
2024-10-03,55.619998931884766
2024-10-04,55.88999938964844
2024-10-07,55.959999084472656
2024-10-08,56.0
2024-10-09,56.150001525878906
2024-10-10,55.209999084472656
2024-10-11,55.36000061035156
2024-10-14,55.27000045776367
2024-10-15,56.13999938964844
2024-10-16,56.650001525878906
2024-10-17,56.540000915527344
2024-10-18,56.529998779296875
2024-10-21,56.34000015258789
2024-10-22,56.43000030517578
2024-10-23,57.619998931884766
2024-10-24,56.689998626708984
2024-10-25,57.369998931884766
2024-10-28,57.11000061035156
2024-10-29,55.9900016784668
2024-10-30,55.7400016784668
2024-10-31,55.77000045776367
2024-11-01,56.56999969482422
2024-11-04,56.27000045776367
2024-11-05,57.38999938964844
2024-11-06,59.79999923706055
2024-11-07,59.310001373291016
2024-11-08,59.90999984741211
2024-11-11,59.599998474121094
2024-11-12,59.68000030517578
2024-11-13,59.58000183105469
2024-11-14,59.08000183105469
2024-11-15,58.02000045776367
2024-11-18,58.060001373291016
2024-11-19,58.099998474121094
2024-11-20,57.61000061035156
2024-11-21,58.58000183105469
