Date,IHG
2022-02-28,70.4000015258789
2022-03-01,65.33999633789062
2022-03-02,68.81999969482422
2022-03-03,65.0999984741211
2022-03-04,61.939998626708984
2022-03-07,58.970001220703125
2022-03-08,61.22999954223633
2022-03-09,64.54000091552734
2022-03-10,64.2699966430664
2022-03-11,64.69999694824219
2022-03-14,64.5
2022-03-15,65.91000366210938
2022-03-16,69.80000305175781
2022-03-17,69.5
2022-03-18,70.37000274658203
2022-03-21,69.43000030517578
2022-03-22,71.11000061035156
2022-03-23,68.81999969482422
2022-03-24,69.41999816894531
2022-03-25,69.81999969482422
2022-03-28,70.05999755859375
2022-03-29,71.69999694824219
2022-03-30,70.3499984741211
2022-03-31,68.81999969482422
2022-04-01,68.91999816894531
2022-04-04,68.93000030517578
2022-04-05,69.18000030517578
2022-04-06,67.0199966430664
2022-04-07,66.38999938964844
2022-04-08,64.94999694824219
2022-04-11,64.5
2022-04-12,64.01000213623047
2022-04-13,66.69999694824219
2022-04-14,68.5
2022-04-18,68.72000122070312
2022-04-19,68.91000366210938
2022-04-20,69.43000030517578
2022-04-21,68.98999786376953
2022-04-22,66.54000091552734
2022-04-25,66.5
2022-04-26,64.27999877929688
2022-04-27,64.81999969482422
2022-04-28,66.63999938964844
2022-04-29,64.80999755859375
2022-05-02,64.43000030517578
2022-05-03,65.38999938964844
2022-05-04,66.48999786376953
2022-05-05,62.2599983215332
2022-05-06,61.68000030517578
2022-05-09,59.04999923706055
2022-05-10,60.45000076293945
2022-05-11,60.06999969482422
2022-05-12,58.7599983215332
2022-05-13,60.56999969482422
2022-05-16,60.06999969482422
2022-05-17,61.349998474121094
2022-05-18,58.34000015258789
2022-05-19,59.349998474121094
2022-05-20,59.709999084472656
2022-05-23,60.970001220703125
2022-05-24,59.9900016784668
2022-05-25,60.599998474121094
2022-05-26,62.18000030517578
2022-05-27,63.18000030517578
2022-05-31,63.11000061035156
2022-06-01,62.0099983215332
2022-06-02,63.209999084472656
2022-06-03,62.93000030517578
2022-06-06,62.93000030517578
2022-06-07,63.540000915527344
2022-06-08,62.75
2022-06-09,61.91999816894531
2022-06-10,57.93000030517578
2022-06-13,54.119998931884766
2022-06-14,53.349998474121094
2022-06-15,54.70000076293945
2022-06-16,52.38999938964844
2022-06-17,52.880001068115234
2022-06-21,53.02000045776367
2022-06-22,52.2400016784668
2022-06-23,52.029998779296875
2022-06-24,55.20000076293945
2022-06-27,55.38999938964844
2022-06-28,54.72999954223633
2022-06-29,53.790000915527344
2022-06-30,54.04999923706055
2022-07-01,54.08000183105469
2022-07-05,52.869998931884766
2022-07-06,52.720001220703125
2022-07-07,54.189998626708984
2022-07-08,54.400001525878906
2022-07-11,54.54999923706055
2022-07-12,54.95000076293945
2022-07-13,55.380001068115234
2022-07-14,54.83000183105469
2022-07-15,56.22999954223633
2022-07-18,56.56999969482422
2022-07-19,58.2599983215332
2022-07-20,58.40999984741211
2022-07-21,57.9900016784668
2022-07-22,57.47999954223633
2022-07-25,58.15999984741211
2022-07-26,57.52000045776367
2022-07-27,60.45000076293945
2022-07-28,60.0099983215332
2022-07-29,60.310001373291016
2022-08-01,60.47999954223633
2022-08-02,59.560001373291016
2022-08-03,60.2599983215332
2022-08-04,60.869998931884766
2022-08-05,59.900001525878906
2022-08-08,60.61000061035156
2022-08-09,61.22999954223633
2022-08-10,62.720001220703125
2022-08-11,61.880001068115234
2022-08-12,62.63999938964844
2022-08-15,62.33000183105469
2022-08-16,63.04999923706055
2022-08-17,62.130001068115234
2022-08-18,61.83000183105469
2022-08-19,60.33000183105469
2022-08-22,59.2599983215332
2022-08-23,59.43000030517578
2022-08-24,59.43000030517578
2022-08-25,59.959999084472656
2022-08-26,55.90999984741211
2022-08-29,55.56999969482422
2022-08-30,55.09000015258789
2022-08-31,54.9900016784668
2022-09-01,54.0099983215332
2022-09-02,54.25
2022-09-06,53.31999969482422
2022-09-07,54.599998474121094
2022-09-08,55.20000076293945
2022-09-09,56.720001220703125
2022-09-12,57.45000076293945
2022-09-13,55.650001525878906
2022-09-14,56.86000061035156
2022-09-15,56.84000015258789
2022-09-16,54.029998779296875
2022-09-19,54.34000015258789
2022-09-20,53.279998779296875
2022-09-21,50.54999923706055
2022-09-22,49.130001068115234
2022-09-23,47.70000076293945
2022-09-26,47.22999954223633
2022-09-27,47.84000015258789
2022-09-28,50.2599983215332
2022-09-29,48.810001373291016
2022-09-30,48.61000061035156
2022-10-03,49.529998779296875
2022-10-04,52.130001068115234
2022-10-05,51.5
2022-10-06,50.279998779296875
2022-10-07,49.459999084472656
2022-10-10,49.220001220703125
2022-10-11,48.47999954223633
2022-10-12,49.040000915527344
2022-10-13,50.52000045776367
2022-10-14,50.150001525878906
2022-10-17,51.91999816894531
2022-10-18,52.72999954223633
2022-10-19,51.91999816894531
2022-10-20,51.459999084472656
2022-10-21,51.689998626708984
2022-10-24,51.959999084472656
2022-10-25,53.189998626708984
2022-10-26,53.790000915527344
2022-10-27,54.40999984741211
2022-10-28,55.43000030517578
2022-10-31,54.84000015258789
2022-11-01,54.77000045776367
2022-11-02,53.29999923706055
2022-11-03,53.38999938964844
2022-11-04,55.61000061035156
2022-11-07,54.93000030517578
2022-11-08,55.529998779296875
2022-11-09,54.060001373291016
2022-11-10,56.13999938964844
2022-11-11,57.540000915527344
2022-11-14,56.150001525878906
2022-11-15,56.7400016784668
2022-11-16,56.84000015258789
2022-11-17,56.97999954223633
2022-11-18,57.45000076293945
2022-11-21,57.060001373291016
2022-11-22,57.790000915527344
2022-11-23,57.95000076293945
2022-11-25,58.36000061035156
2022-11-28,57.40999984741211
2022-11-29,57.650001525878906
2022-11-30,58.81999969482422
2022-12-01,59.70000076293945
2022-12-02,59.40999984741211
2022-12-05,58.709999084472656
2022-12-06,58.810001373291016
2022-12-07,58.880001068115234
2022-12-08,59.90999984741211
2022-12-09,62.220001220703125
2022-12-12,62.40999984741211
2022-12-13,62.2400016784668
2022-12-14,61.650001525878906
2022-12-15,60.220001220703125
2022-12-16,59.34000015258789
2022-12-19,58.59000015258789
2022-12-20,58.689998626708984
2022-12-21,58.40999984741211
2022-12-22,58.09000015258789
2022-12-23,58.47999954223633
2022-12-27,58.2599983215332
2022-12-28,57.65999984741211
2022-12-29,58.38999938964844
2022-12-30,58.34000015258789
2023-01-03,58.540000915527344
2023-01-04,60.349998474121094
2023-01-05,60.13999938964844
2023-01-06,63.7599983215332
2023-01-09,63.90999984741211
2023-01-10,64.70999908447266
2023-01-11,65.5199966430664
2023-01-12,66.4000015258789
2023-01-13,67.48999786376953
2023-01-17,67.87999725341797
2023-01-18,69.37999725341797
2023-01-19,70.56999969482422
2023-01-20,71.66999816894531
2023-01-23,70.7699966430664
2023-01-24,70.77999877929688
2023-01-25,71.3499984741211
2023-01-26,71.7300033569336
2023-01-27,71.73999786376953
2023-01-30,70.58000183105469
2023-01-31,70.75
2023-02-01,71.05999755859375
2023-02-02,71.58999633789062
2023-02-03,71.05999755859375
2023-02-06,70.01000213623047
2023-02-07,70.30000305175781
2023-02-08,70.06999969482422
2023-02-09,69.66000366210938
2023-02-10,66.72000122070312
2023-02-13,68.30999755859375
2023-02-14,69.41999816894531
2023-02-15,69.38999938964844
2023-02-16,68.5
2023-02-17,68.27999877929688
2023-02-21,68.2300033569336
2023-02-22,67.33000183105469
2023-02-23,68.0999984741211
2023-02-24,67.8499984741211
2023-02-27,68.56999969482422
2023-02-28,68.86000061035156
2023-03-01,68.48999786376953
2023-03-02,68.9800033569336
2023-03-03,69.31999969482422
2023-03-06,69.23999786376953
2023-03-07,68.55999755859375
2023-03-08,68.97000122070312
2023-03-09,68.25
2023-03-10,67.05999755859375
2023-03-13,66.13999938964844
2023-03-14,67.55000305175781
2023-03-15,64.73999786376953
2023-03-16,66.91000366210938
2023-03-17,65.05000305175781
2023-03-20,66.16000366210938
2023-03-21,66.83000183105469
2023-03-22,66.08000183105469
2023-03-23,65.08000183105469
2023-03-24,63.93000030517578
2023-03-27,64.33999633789062
2023-03-28,64.23999786376953
2023-03-29,65.22000122070312
2023-03-30,65.16000366210938
2023-03-31,66.5999984741211
2023-04-03,66.88999938964844
2023-04-04,66.73999786376953
2023-04-05,66.02999877929688
2023-04-06,67.36000061035156
2023-04-10,67.80000305175781
2023-04-11,67.8499984741211
2023-04-12,67.62999725341797
2023-04-13,69.04000091552734
2023-04-14,69.27999877929688
2023-04-17,69.91000366210938
2023-04-18,71.01000213623047
2023-04-19,70.87000274658203
2023-04-20,70.22000122070312
2023-04-21,70.44999694824219
2023-04-24,70.4800033569336
2023-04-25,69.26000213623047
2023-04-26,68.58999633789062
2023-04-27,68.43000030517578
2023-04-28,69.27999877929688
2023-05-01,69.47000122070312
2023-05-02,70.08000183105469
2023-05-03,69.91000366210938
2023-05-04,69.61000061035156
2023-05-05,68.7300033569336
2023-05-08,69.33999633789062
2023-05-09,70.05999755859375
2023-05-10,68.05999755859375
2023-05-11,67.51000213623047
2023-05-12,66.48999786376953
2023-05-15,67.22000122070312
2023-05-16,67.19999694824219
2023-05-17,68.08999633789062
2023-05-18,68.48999786376953
2023-05-19,67.83999633789062
2023-05-22,68.13999938964844
2023-05-23,66.62000274658203
2023-05-24,66.11000061035156
2023-05-25,66.54000091552734
2023-05-26,66.79000091552734
2023-05-30,66.2300033569336
2023-05-31,66.3499984741211
2023-06-01,67.58999633789062
2023-06-02,68.72000122070312
2023-06-05,67.9000015258789
2023-06-06,68.93000030517578
2023-06-07,68.58000183105469
2023-06-08,69.08000183105469
2023-06-09,69.5
2023-06-12,70.0199966430664
2023-06-13,71.06999969482422
2023-06-14,71.19999694824219
2023-06-15,71.55000305175781
2023-06-16,71.2300033569336
2023-06-20,69.44999694824219
2023-06-21,69.25
2023-06-22,69.02999877929688
2023-06-23,67.75
2023-06-26,67.18000030517578
2023-06-27,68.80000305175781
2023-06-28,68.93000030517578
2023-06-29,69.43000030517578
2023-06-30,70.44999694824219
2023-07-03,69.88999938964844
2023-07-05,69.22000122070312
2023-07-06,67.8499984741211
2023-07-07,68.5
2023-07-10,69.58000183105469
2023-07-11,69.7699966430664
2023-07-12,70.9000015258789
2023-07-13,71.37999725341797
2023-07-14,70.80000305175781
2023-07-17,71.33000183105469
2023-07-18,73.33999633789062
2023-07-19,72.41000366210938
2023-07-20,72.27999877929688
2023-07-21,73.11000061035156
2023-07-24,73.05000305175781
2023-07-25,73.93000030517578
2023-07-26,73.68000030517578
2023-07-27,73.80000305175781
2023-07-28,75.11000061035156
2023-07-31,75.4000015258789
2023-08-01,75.47000122070312
2023-08-02,73.30000305175781
2023-08-03,72.61000061035156
2023-08-04,72.22000122070312
2023-08-07,73.54000091552734
2023-08-08,76.2300033569336
2023-08-09,76.77999877929688
2023-08-10,77.58999633789062
2023-08-11,76.55999755859375
2023-08-14,76.83999633789062
2023-08-15,76.30000305175781
2023-08-16,76.33999633789062
2023-08-17,75.06999969482422
2023-08-18,75.26000213623047
2023-08-21,75.94999694824219
2023-08-22,76.20999908447266
2023-08-23,76.38999938964844
2023-08-24,74.62000274658203
2023-08-25,75.18000030517578
2023-08-28,75.87999725341797
2023-08-29,77.16999816894531
2023-08-30,76.9800033569336
2023-08-31,75.97000122070312
2023-09-01,76.1500015258789
2023-09-05,76.52999877929688
2023-09-06,76.87999725341797
2023-09-07,76.66999816894531
2023-09-08,77.2300033569336
2023-09-11,77.30999755859375
2023-09-12,78.22000122070312
2023-09-13,77.94999694824219
2023-09-14,78.7699966430664
2023-09-15,78.52999877929688
2023-09-18,77.62999725341797
2023-09-19,77.81999969482422
2023-09-20,78.44999694824219
2023-09-21,75.69999694824219
2023-09-22,74.94000244140625
2023-09-25,74.19999694824219
2023-09-26,73.70999908447266
2023-09-27,73.63999938964844
2023-09-28,75.5199966430664
2023-09-29,74.75
2023-10-02,75.23999786376953
2023-10-03,73.6500015258789
2023-10-04,74.30000305175781
2023-10-05,75.08999633789062
2023-10-06,75.44000244140625
2023-10-09,73.58000183105469
2023-10-10,75.16999816894531
2023-10-11,75.27999877929688
2023-10-12,74.37999725341797
2023-10-13,72.91000366210938
2023-10-16,73.66000366210938
2023-10-17,74.95999908447266
2023-10-18,74.66000366210938
2023-10-19,74.31999969482422
2023-10-20,71.77999877929688
2023-10-23,71.0
2023-10-24,72.0999984741211
2023-10-25,72.6500015258789
2023-10-26,72.16000366210938
2023-10-27,72.4000015258789
2023-10-30,73.91000366210938
2023-10-31,72.12999725341797
2023-11-01,72.95999908447266
2023-11-02,73.2300033569336
2023-11-03,72.55999755859375
2023-11-06,72.72000122070312
2023-11-07,73.37000274658203
2023-11-08,73.02999877929688
2023-11-09,73.20999908447266
2023-11-10,73.7300033569336
2023-11-13,74.05999755859375
2023-11-14,75.33000183105469
2023-11-15,75.69999694824219
2023-11-16,75.72000122070312
2023-11-17,77.16000366210938
2023-11-20,77.44999694824219
2023-11-21,78.41000366210938
2023-11-22,78.9000015258789
2023-11-24,78.5199966430664
2023-11-27,78.56999969482422
2023-11-28,78.18000030517578
2023-11-29,78.13999938964844
2023-11-30,78.55000305175781
2023-12-01,81.30999755859375
2023-12-04,81.23999786376953
2023-12-05,80.66000366210938
2023-12-06,81.7300033569336
2023-12-07,84.2699966430664
2023-12-08,87.26000213623047
2023-12-11,87.81999969482422
2023-12-12,88.80000305175781
2023-12-13,88.31999969482422
2023-12-14,90.91999816894531
2023-12-15,90.33000183105469
2023-12-18,90.6500015258789
2023-12-19,90.8499984741211
2023-12-20,89.72000122070312
2023-12-21,90.75
2023-12-22,90.29000091552734
2023-12-26,90.20999908447266
2023-12-27,90.98999786376953
2023-12-28,91.02999877929688
2023-12-29,91.18000030517578
2024-01-02,90.7699966430664
2024-01-03,90.38999938964844
2024-01-04,91.44999694824219
2024-01-05,90.5
2024-01-08,92.05000305175781
2024-01-09,90.81999969482422
2024-01-10,92.4000015258789
2024-01-11,92.29000091552734
2024-01-12,92.91000366210938
2024-01-16,91.69999694824219
2024-01-17,92.0999984741211
2024-01-18,94.66000366210938
2024-01-19,95.4800033569336
2024-01-22,95.55999755859375
2024-01-23,94.83000183105469
2024-01-24,95.55999755859375
2024-01-25,96.04000091552734
2024-01-26,95.80999755859375
2024-01-29,95.98999786376953
2024-01-30,96.61000061035156
2024-01-31,95.26000213623047
2024-02-01,96.4000015258789
2024-02-02,95.58000183105469
2024-02-05,95.41000366210938
2024-02-06,96.77999877929688
2024-02-07,96.30000305175781
2024-02-08,97.55000305175781
2024-02-09,97.98999786376953
2024-02-12,98.01000213623047
2024-02-13,95.37999725341797
2024-02-14,96.6500015258789
2024-02-15,97.56999969482422
2024-02-16,97.76000213623047
2024-02-20,106.08000183105469
2024-02-21,108.66999816894531
2024-02-22,110.12999725341797
2024-02-23,111.69000244140625
2024-02-26,110.62999725341797
2024-02-27,110.73999786376953
2024-02-28,109.51000213623047
2024-02-29,107.16000366210938
2024-03-01,106.68000030517578
2024-03-04,106.18000030517578
2024-03-05,106.9800033569336
2024-03-06,106.87999725341797
2024-03-07,105.91000366210938
2024-03-08,105.91999816894531
2024-03-11,106.13999938964844
2024-03-12,108.41999816894531
2024-03-13,106.56999969482422
2024-03-14,105.5999984741211
2024-03-15,104.6500015258789
2024-03-18,104.23999786376953
2024-03-19,104.48999786376953
2024-03-20,105.29000091552734
2024-03-21,104.04000091552734
2024-03-22,104.61000061035156
2024-03-25,104.7300033569336
2024-03-26,106.66000366210938
2024-03-27,106.62000274658203
2024-03-28,105.66000366210938
2024-04-01,104.94000244140625
2024-04-02,103.5999984741211
2024-04-03,103.56999969482422
2024-04-04,100.19000244140625
2024-04-05,100.58999633789062
2024-04-08,102.2699966430664
2024-04-09,101.25
2024-04-10,100.87999725341797
2024-04-11,100.62999725341797
2024-04-12,98.25
2024-04-15,98.16999816894531
2024-04-16,97.83000183105469
2024-04-17,97.7699966430664
2024-04-18,98.0199966430664
2024-04-19,97.38999938964844
2024-04-22,98.2699966430664
2024-04-23,100.12999725341797
2024-04-24,101.62000274658203
2024-04-25,100.70999908447266
2024-04-26,100.93000030517578
2024-04-29,100.1500015258789
2024-04-30,98.3499984741211
2024-05-01,98.8499984741211
2024-05-02,99.33999633789062
2024-05-03,98.01000213623047
2024-05-06,99.54000091552734
2024-05-07,100.11000061035156
2024-05-08,99.91000366210938
2024-05-09,99.12000274658203
2024-05-10,99.94000244140625
2024-05-13,100.04000091552734
2024-05-14,99.4800033569336
2024-05-15,99.62999725341797
2024-05-16,99.5999984741211
2024-05-17,100.44999694824219
2024-05-20,100.94000244140625
2024-05-21,100.27999877929688
2024-05-22,100.63999938964844
2024-05-23,99.12000274658203
2024-05-24,102.22000122070312
2024-05-28,100.4800033569336
2024-05-29,97.95999908447266
2024-05-30,99.19999694824219
2024-05-31,101.55000305175781
2024-06-03,101.5999984741211
2024-06-04,101.87000274658203
