Date,PCG
2022-06-28,10.149999618530273
2022-06-29,9.960000038146973
2022-06-30,9.979999542236328
2022-07-01,10.239999771118164
2022-07-05,9.84000015258789
2022-07-06,9.829999923706055
2022-07-07,10.1899995803833
2022-07-08,10.270000457763672
2022-07-11,10.119999885559082
2022-07-12,10.109999656677246
2022-07-13,10.079999923706055
2022-07-14,10.010000228881836
2022-07-15,10.319999694824219
2022-07-18,10.350000381469727
2022-07-19,10.6899995803833
2022-07-20,10.699999809265137
2022-07-21,10.579999923706055
2022-07-22,10.630000114440918
2022-07-25,10.75
2022-07-26,10.579999923706055
2022-07-27,10.779999732971191
2022-07-28,10.779999732971191
2022-07-29,10.859999656677246
2022-08-01,10.90999984741211
2022-08-02,11.020000457763672
2022-08-03,11.119999885559082
2022-08-04,11.050000190734863
2022-08-05,11.140000343322754
2022-08-08,11.270000457763672
2022-08-09,11.350000381469727
2022-08-10,11.539999961853027
2022-08-11,11.90999984741211
2022-08-12,12.130000114440918
2022-08-15,12.390000343322754
2022-08-16,12.390000343322754
2022-08-17,12.180000305175781
2022-08-18,12.199999809265137
2022-08-19,12.130000114440918
2022-08-22,11.720000267028809
2022-08-23,11.720000267028809
2022-08-24,12.0
2022-08-25,12.5
2022-08-26,12.479999542236328
2022-08-29,12.520000457763672
2022-08-30,12.199999809265137
2022-08-31,12.329999923706055
2022-09-01,12.529999732971191
2022-09-02,12.550000190734863
2022-09-06,12.229999542236328
2022-09-07,12.729999542236328
2022-09-08,12.829999923706055
2022-09-09,12.890000343322754
2022-09-12,13.180000305175781
2022-09-13,12.920000076293945
2022-09-14,13.220000267028809
2022-09-15,13.109999656677246
2022-09-16,13.079999923706055
2022-09-19,13.460000038146973
2022-09-20,13.300000190734863
2022-09-21,13.010000228881836
2022-09-22,12.960000038146973
2022-09-23,12.609999656677246
2022-09-26,12.75
2022-09-27,12.40999984741211
2022-09-28,12.720000267028809
2022-09-29,12.380000114440918
2022-09-30,12.5
2022-10-03,13.109999656677246
2022-10-04,14.1899995803833
2022-10-05,14.75
2022-10-06,14.630000114440918
2022-10-07,14.930000305175781
2022-10-10,14.130000114440918
2022-10-11,14.220000267028809
2022-10-12,14.069999694824219
2022-10-13,14.3100004196167
2022-10-14,13.829999923706055
2022-10-17,14.15999984741211
2022-10-18,14.149999618530273
2022-10-19,13.960000038146973
2022-10-20,14.039999961853027
2022-10-21,14.5
2022-10-24,14.729999542236328
2022-10-25,15.130000114440918
2022-10-26,15.170000076293945
2022-10-27,15.380000114440918
2022-10-28,15.25
2022-10-31,14.930000305175781
2022-11-01,15.3100004196167
2022-11-02,14.930000305175781
2022-11-03,15.199999809265137
2022-11-04,15.3100004196167
2022-11-07,15.069999694824219
2022-11-08,14.930000305175781
2022-11-09,14.579999923706055
2022-11-10,14.8100004196167
2022-11-11,14.760000228881836
2022-11-14,14.460000038146973
2022-11-15,14.4399995803833
2022-11-16,14.729999542236328
2022-11-17,14.579999923706055
2022-11-18,15.020000457763672
2022-11-21,14.989999771118164
2022-11-22,15.119999885559082
2022-11-23,15.239999771118164
2022-11-25,15.369999885559082
2022-11-28,15.270000457763672
2022-11-29,15.170000076293945
2022-11-30,15.699999809265137
2022-12-01,15.619999885559082
2022-12-02,15.65999984741211
2022-12-05,15.319999694824219
2022-12-06,15.430000305175781
2022-12-07,15.569999694824219
2022-12-08,15.420000076293945
2022-12-09,15.539999961853027
2022-12-12,16.010000228881836
2022-12-13,16.010000228881836
2022-12-14,16.399999618530273
2022-12-15,16.190000534057617
2022-12-16,16.079999923706055
2022-12-19,15.84000015258789
2022-12-20,15.880000114440918
2022-12-21,15.949999809265137
2022-12-22,15.949999809265137
2022-12-23,16.059999465942383
2022-12-27,16.450000762939453
2022-12-28,16.15999984741211
2022-12-29,16.34000015258789
2022-12-30,16.260000228881836
2023-01-03,15.680000305175781
2023-01-04,15.880000114440918
2023-01-05,15.65999984741211
2023-01-06,15.890000343322754
2023-01-09,15.960000038146973
2023-01-10,15.9399995803833
2023-01-11,15.760000228881836
2023-01-12,15.970000267028809
2023-01-13,15.890000343322754
2023-01-17,15.869999885559082
2023-01-18,15.609999656677246
2023-01-19,15.4399995803833
2023-01-20,15.649999618530273
2023-01-23,15.729999542236328
2023-01-24,15.829999923706055
2023-01-25,16.0
2023-01-26,15.850000381469727
2023-01-27,16.059999465942383
2023-01-30,15.850000381469727
2023-01-31,15.899999618530273
2023-02-01,15.640000343322754
2023-02-02,15.630000114440918
2023-02-03,15.550000190734863
2023-02-06,15.65999984741211
2023-02-07,15.640000343322754
2023-02-08,15.449999809265137
2023-02-09,15.460000038146973
2023-02-10,15.539999961853027
2023-02-13,15.65999984741211
2023-02-14,15.579999923706055
2023-02-15,15.829999923706055
2023-02-16,15.550000190734863
2023-02-17,15.569999694824219
2023-02-21,15.449999809265137
2023-02-22,15.520000457763672
2023-02-23,15.279999732971191
2023-02-24,15.779999732971191
2023-02-27,15.75
2023-02-28,15.619999885559082
2023-03-01,15.609999656677246
2023-03-02,15.850000381469727
2023-03-03,16.350000381469727
2023-03-06,16.739999771118164
2023-03-07,16.329999923706055
2023-03-08,16.31999969482422
2023-03-09,16.149999618530273
2023-03-10,15.829999923706055
2023-03-13,15.760000228881836
2023-03-14,15.989999771118164
2023-03-15,15.859999656677246
2023-03-16,16.15999984741211
2023-03-17,16.100000381469727
2023-03-20,16.0
2023-03-21,15.970000267028809
2023-03-22,15.539999961853027
2023-03-23,15.289999961853027
2023-03-24,15.640000343322754
2023-03-27,15.75
2023-03-28,15.739999771118164
2023-03-29,15.84000015258789
2023-03-30,15.890000343322754
2023-03-31,16.170000076293945
2023-04-03,16.190000534057617
2023-04-04,16.1299991607666
2023-04-05,16.5
2023-04-06,16.709999084472656
2023-04-10,16.780000686645508
2023-04-11,16.81999969482422
2023-04-12,16.959999084472656
2023-04-13,16.799999237060547
2023-04-14,16.889999389648438
2023-04-17,16.860000610351562
2023-04-18,16.899999618530273
2023-04-19,16.889999389648438
2023-04-20,16.90999984741211
2023-04-21,16.889999389648438
2023-04-24,17.139999389648438
2023-04-25,17.270000457763672
2023-04-26,16.940000534057617
2023-04-27,17.049999237060547
2023-04-28,17.110000610351562
2023-05-01,17.200000762939453
2023-05-02,17.260000228881836
2023-05-03,17.290000915527344
2023-05-04,17.239999771118164
2023-05-05,17.270000457763672
2023-05-08,17.40999984741211
2023-05-09,17.280000686645508
2023-05-10,17.3700008392334
2023-05-11,17.350000381469727
2023-05-12,17.450000762939453
2023-05-15,17.06999969482422
2023-05-16,16.860000610351562
2023-05-17,16.799999237060547
2023-05-18,16.559999465942383
2023-05-19,16.610000610351562
2023-05-22,16.510000228881836
2023-05-23,16.40999984741211
2023-05-24,16.469999313354492
2023-05-25,16.43000030517578
2023-05-26,16.520000457763672
2023-05-30,16.649999618530273
2023-05-31,16.940000534057617
2023-06-01,16.559999465942383
2023-06-02,16.649999618530273
2023-06-05,16.829999923706055
2023-06-06,16.940000534057617
2023-06-07,17.149999618530273
2023-06-08,17.0
2023-06-09,16.8799991607666
2023-06-12,16.940000534057617
2023-06-13,16.959999084472656
2023-06-14,17.239999771118164
2023-06-15,17.25
2023-06-16,17.399999618530273
2023-06-20,16.8700008392334
2023-06-21,17.280000686645508
2023-06-22,17.290000915527344
2023-06-23,16.889999389648438
2023-06-26,16.860000610351562
2023-06-27,16.940000534057617
2023-06-28,16.90999984741211
2023-06-29,17.06999969482422
2023-06-30,17.280000686645508
2023-07-03,17.280000686645508
2023-07-05,17.81999969482422
2023-07-06,17.530000686645508
2023-07-07,17.399999618530273
2023-07-10,17.350000381469727
2023-07-11,17.68000030517578
2023-07-12,18.18000030517578
2023-07-13,18.040000915527344
2023-07-14,17.81999969482422
2023-07-17,17.829999923706055
2023-07-18,17.510000228881836
2023-07-19,17.739999771118164
2023-07-20,17.729999542236328
2023-07-21,17.959999084472656
2023-07-24,17.8799991607666
2023-07-25,17.959999084472656
2023-07-26,17.899999618530273
2023-07-27,17.59000015258789
2023-07-28,17.65999984741211
2023-07-31,17.610000610351562
2023-08-01,17.350000381469727
2023-08-02,17.56999969482422
2023-08-03,17.309999465942383
2023-08-04,17.079999923706055
2023-08-07,17.420000076293945
2023-08-08,17.530000686645508
2023-08-09,17.440000534057617
2023-08-10,17.399999618530273
2023-08-11,17.420000076293945
2023-08-14,17.200000762939453
2023-08-15,16.940000534057617
2023-08-16,16.969999313354492
2023-08-17,16.65999984741211
2023-08-18,16.719999313354492
2023-08-21,16.68000030517578
2023-08-22,16.780000686645508
2023-08-23,16.700000762939453
2023-08-24,16.709999084472656
2023-08-25,16.700000762939453
2023-08-28,16.68000030517578
2023-08-29,16.68000030517578
2023-08-30,16.530000686645508
2023-08-31,16.299999237060547
2023-09-01,16.459999084472656
2023-09-05,16.260000228881836
2023-09-06,16.450000762939453
2023-09-07,16.8799991607666
2023-09-08,16.959999084472656
2023-09-11,16.899999618530273
2023-09-12,16.940000534057617
2023-09-13,17.06999969482422
2023-09-14,17.209999084472656
2023-09-15,17.309999465942383
2023-09-18,17.299999237060547
2023-09-19,17.40999984741211
2023-09-20,17.399999618530273
2023-09-21,17.239999771118164
2023-09-22,17.139999389648438
2023-09-25,17.079999923706055
2023-09-26,16.600000381469727
2023-09-27,16.440000534057617
2023-09-28,16.280000686645508
2023-09-29,16.1299991607666
2023-10-02,15.220000267028809
2023-10-03,15.329999923706055
2023-10-04,15.180000305175781
2023-10-05,15.34000015258789
2023-10-06,15.510000228881836
2023-10-09,15.579999923706055
2023-10-10,15.8100004196167
2023-10-11,16.040000915527344
2023-10-12,15.960000038146973
2023-10-13,16.280000686645508
2023-10-16,16.40999984741211
2023-10-17,16.350000381469727
2023-10-18,16.209999084472656
2023-10-19,16.0
2023-10-20,16.020000457763672
2023-10-23,15.739999771118164
2023-10-24,16.190000534057617
2023-10-25,16.170000076293945
2023-10-26,15.880000114440918
2023-10-27,15.8100004196167
2023-10-30,16.200000762939453
2023-10-31,16.299999237060547
2023-11-01,16.670000076293945
2023-11-02,16.760000228881836
2023-11-03,16.889999389648438
2023-11-06,16.770000457763672
2023-11-07,16.65999984741211
2023-11-08,16.510000228881836
2023-11-09,16.489999771118164
2023-11-10,16.780000686645508
2023-11-13,16.56999969482422
2023-11-14,17.399999618530273
2023-11-15,17.510000228881836
2023-11-16,17.75
2023-11-17,17.920000076293945
2023-11-20,17.68000030517578
2023-11-21,17.739999771118164
2023-11-22,17.969999313354492
2023-11-24,18.020000457763672
2023-11-27,17.899999618530273
2023-11-28,17.5
2023-11-29,17.170000076293945
2023-11-30,17.170000076293945
2023-12-01,17.450000762939453
2023-12-04,17.270000457763672
2023-12-05,17.059999465942383
2023-12-06,17.239999771118164
2023-12-07,17.3700008392334
2023-12-08,17.610000610351562
2023-12-11,17.6299991607666
2023-12-12,17.729999542236328
2023-12-13,18.149999618530273
2023-12-14,17.899999618530273
2023-12-15,17.760000228881836
2023-12-18,17.31999969482422
2023-12-19,17.6200008392334
2023-12-20,17.360000610351562
2023-12-21,17.459999084472656
2023-12-22,17.6200008392334
2023-12-26,17.8700008392334
2023-12-27,17.93000030517578
2023-12-28,18.06999969482422
2023-12-29,18.030000686645508
2024-01-02,18.049999237060547
2024-01-03,17.969999313354492
2024-01-04,17.709999084472656
2024-01-05,17.889999389648438
2024-01-08,18.049999237060547
2024-01-09,18.059999465942383
2024-01-10,18.15999984741211
2024-01-11,17.56999969482422
2024-01-12,17.510000228881836
2024-01-16,17.110000610351562
2024-01-17,16.959999084472656
2024-01-18,16.8799991607666
2024-01-19,16.899999618530273
2024-01-22,16.65999984741211
2024-01-23,16.520000457763672
2024-01-24,16.530000686645508
2024-01-25,16.760000228881836
2024-01-26,16.989999771118164
2024-01-29,17.030000686645508
2024-01-30,16.969999313354492
2024-01-31,16.8700008392334
2024-02-01,17.1200008392334
2024-02-02,16.649999618530273
2024-02-05,16.3700008392334
2024-02-06,16.239999771118164
2024-02-07,16.40999984741211
2024-02-08,16.239999771118164
2024-02-09,16.25
2024-02-12,16.450000762939453
2024-02-13,16.290000915527344
2024-02-14,16.350000381469727
2024-02-15,16.530000686645508
2024-02-16,16.43000030517578
2024-02-20,16.6299991607666
2024-02-21,16.780000686645508
2024-02-22,16.649999618530273
2024-02-23,17.030000686645508
2024-02-26,16.3700008392334
2024-02-27,16.59000015258789
2024-02-28,16.59000015258789
2024-02-29,16.690000534057617
2024-03-01,16.600000381469727
2024-03-04,16.84000015258789
2024-03-05,16.43000030517578
2024-03-06,16.489999771118164
2024-03-07,16.59000015258789
2024-03-08,16.559999465942383
2024-03-11,16.450000762939453
2024-03-12,16.31999969482422
2024-03-13,16.399999618530273
2024-03-14,16.170000076293945
2024-03-15,16.25
2024-03-18,16.059999465942383
2024-03-19,16.25
2024-03-20,16.200000762939453
2024-03-21,16.43000030517578
2024-03-22,16.40999984741211
2024-03-25,16.40999984741211
2024-03-26,16.280000686645508
2024-03-27,16.739999771118164
2024-03-28,16.760000228881836
2024-04-01,16.559999465942383
2024-04-02,16.690000534057617
2024-04-03,16.709999084472656
2024-04-04,16.56999969482422
2024-04-05,16.809999465942383
2024-04-08,16.809999465942383
2024-04-09,16.989999771118164
2024-04-10,16.719999313354492
2024-04-11,16.469999313354492
2024-04-12,16.600000381469727
2024-04-15,16.290000915527344
2024-04-16,16.030000686645508
2024-04-17,16.440000534057617
2024-04-18,16.540000915527344
2024-04-19,16.850000381469727
2024-04-22,16.950000762939453
2024-04-23,16.959999084472656
2024-04-24,17.0
2024-04-25,17.06999969482422
2024-04-26,17.030000686645508
2024-04-29,17.260000228881836
2024-04-30,17.110000610351562
2024-05-01,17.40999984741211
2024-05-02,17.530000686645508
2024-05-03,17.56999969482422
2024-05-06,17.670000076293945
2024-05-07,17.729999542236328
2024-05-08,17.84000015258789
2024-05-09,17.899999618530273
2024-05-10,17.829999923706055
2024-05-13,17.8700008392334
2024-05-14,18.010000228881836
2024-05-15,18.309999465942383
2024-05-16,18.450000762939453
2024-05-17,18.600000381469727
2024-05-20,18.649999618530273
2024-05-21,18.920000076293945
2024-05-22,18.729999542236328
2024-05-23,18.3799991607666
2024-05-24,18.459999084472656
2024-05-28,18.219999313354492
2024-05-29,18.100000381469727
2024-05-30,18.280000686645508
2024-05-31,18.540000915527344
2024-06-03,18.239999771118164
2024-06-04,18.31999969482422
2024-06-05,18.219999313354492
2024-06-06,18.209999084472656
2024-06-07,18.049999237060547
2024-06-10,18.440000534057617
2024-06-11,18.309999465942383
2024-06-12,18.139999389648438
2024-06-13,18.3700008392334
2024-06-14,18.25
2024-06-17,17.780000686645508
2024-06-18,17.780000686645508
2024-06-20,17.829999923706055
2024-06-21,17.65999984741211
2024-06-24,17.709999084472656
2024-06-25,17.600000381469727
2024-06-26,17.579999923706055
2024-06-27,17.479999542236328
2024-06-28,17.459999084472656
2024-07-01,17.170000076293945
2024-07-02,17.079999923706055
2024-07-03,17.219999313354492
2024-07-05,17.229999542236328
2024-07-08,17.18000030517578
2024-07-09,17.34000015258789
2024-07-10,17.639999389648438
2024-07-11,17.959999084472656
2024-07-12,18.1200008392334
2024-07-15,17.670000076293945
2024-07-16,17.719999313354492
2024-07-17,17.940000534057617
2024-07-18,17.850000381469727
2024-07-19,18.0
2024-07-22,18.25
2024-07-23,18.15999984741211
2024-07-24,18.25
2024-07-25,18.020000457763672
2024-07-26,18.030000686645508
2024-07-29,18.280000686645508
2024-07-30,18.329999923706055
2024-07-31,18.25
2024-08-01,18.440000534057617
2024-08-02,18.40999984741211
2024-08-05,17.809999465942383
2024-08-06,17.809999465942383
2024-08-07,18.040000915527344
2024-08-08,18.1200008392334
2024-08-09,18.200000762939453
2024-08-12,18.229999542236328
2024-08-13,18.31999969482422
2024-08-14,18.389999389648438
2024-08-15,18.40999984741211
2024-08-16,18.40999984741211
2024-08-19,18.56999969482422
2024-08-20,18.6299991607666
2024-08-21,18.68000030517578
2024-08-22,18.639999389648438
2024-08-23,18.799999237060547
2024-08-26,19.040000915527344
2024-08-27,18.899999618530273
2024-08-28,18.920000076293945
2024-08-29,19.600000381469727
2024-08-30,19.700000762939453
2024-09-03,19.940000534057617
2024-09-04,20.43000030517578
2024-09-05,20.600000381469727
2024-09-06,20.079999923706055
2024-09-09,19.809999465942383
2024-09-10,19.649999618530273
2024-09-11,19.649999618530273
2024-09-12,19.670000076293945
2024-09-13,19.770000457763672
2024-09-16,20.010000228881836
2024-09-17,19.860000610351562
2024-09-18,19.510000228881836
2024-09-19,19.600000381469727
2024-09-20,20.079999923706055
2024-09-23,20.030000686645508
2024-09-24,19.81999969482422
2024-09-25,19.889999389648438
2024-09-26,19.760000228881836
2024-09-27,19.81999969482422
2024-09-30,19.770000457763672
2024-10-01,19.829999923706055
2024-10-02,19.90999984741211
2024-10-03,19.489999771118164
2024-10-04,19.709999084472656
2024-10-07,19.709999084472656
2024-10-08,19.649999618530273
2024-10-09,19.559999465942383
2024-10-10,19.549999237060547
2024-10-11,19.6299991607666
2024-10-14,20.239999771118164
2024-10-15,20.40999984741211
2024-10-16,20.510000228881836
2024-10-17,20.280000686645508
2024-10-18,20.3799991607666
2024-10-21,20.350000381469727
2024-10-22,20.56999969482422
2024-10-23,20.579999923706055
2024-10-24,20.68000030517578
2024-10-25,20.360000610351562
2024-10-28,20.510000228881836
2024-10-29,20.1200008392334
2024-10-30,20.190000534057617
2024-10-31,20.219999313354492
2024-11-01,20.040000915527344
2024-11-04,19.950000762939453
2024-11-05,20.239999771118164
2024-11-06,20.25
2024-11-07,20.360000610351562
2024-11-08,20.600000381469727
2024-11-11,21.09000015258789
2024-11-12,21.190000534057617
2024-11-13,21.280000686645508
2024-11-14,20.989999771118164
2024-11-15,21.040000915527344
2024-11-18,21.040000915527344
2024-11-19,21.0
2024-11-20,21.100000381469727
2024-11-21,21.229999542236328
