Date,TRU
2022-08-04,79.51000213623047
2022-08-05,78.5199966430664
2022-08-08,80.26000213623047
2022-08-09,78.36000061035156
2022-08-10,82.69000244140625
2022-08-11,81.98999786376953
2022-08-12,83.7300033569336
2022-08-15,84.02999877929688
2022-08-16,83.79000091552734
2022-08-17,82.44999694824219
2022-08-18,82.0
2022-08-19,80.05000305175781
2022-08-22,79.30999755859375
2022-08-23,79.05000305175781
2022-08-24,80.01000213623047
2022-08-25,81.06999969482422
2022-08-26,77.63999938964844
2022-08-29,76.51000213623047
2022-08-30,75.69999694824219
2022-08-31,73.87000274658203
2022-09-01,74.66000366210938
2022-09-02,73.80000305175781
2022-09-06,74.56999969482422
2022-09-07,76.2699966430664
2022-09-08,76.51000213623047
2022-09-09,76.83000183105469
2022-09-12,77.37999725341797
2022-09-13,73.04000091552734
2022-09-14,70.08000183105469
2022-09-15,68.47000122070312
2022-09-16,66.63999938964844
2022-09-19,66.12000274658203
2022-09-20,65.5
2022-09-21,65.0
2022-09-22,63.65999984741211
2022-09-23,63.16999816894531
2022-09-26,62.06999969482422
2022-09-27,59.959999084472656
2022-09-28,61.36000061035156
2022-09-29,59.65999984741211
2022-09-30,59.4900016784668
2022-10-03,60.630001068115234
2022-10-04,63.16999816894531
2022-10-05,62.040000915527344
2022-10-06,60.16999816894531
2022-10-07,57.7400016784668
2022-10-10,56.810001373291016
2022-10-11,55.75
2022-10-12,56.61000061035156
2022-10-13,57.47999954223633
2022-10-14,55.16999816894531
2022-10-17,57.459999084472656
2022-10-18,57.970001220703125
2022-10-19,55.95000076293945
2022-10-20,54.9900016784668
2022-10-21,55.810001373291016
2022-10-24,56.70000076293945
2022-10-25,57.38999938964844
2022-10-26,57.77000045776367
2022-10-27,57.650001525878906
2022-10-28,59.59000015258789
2022-10-31,59.27000045776367
2022-11-01,56.599998474121094
2022-11-02,54.15999984741211
2022-11-03,50.97999954223633
2022-11-04,52.2400016784668
2022-11-07,53.7400016784668
2022-11-08,54.939998626708984
2022-11-09,54.400001525878906
2022-11-10,62.22999954223633
2022-11-11,65.0199966430664
2022-11-14,64.7699966430664
2022-11-15,65.31999969482422
2022-11-16,63.849998474121094
2022-11-17,60.720001220703125
2022-11-18,60.439998626708984
2022-11-21,60.540000915527344
2022-11-22,60.08000183105469
2022-11-23,61.45000076293945
2022-11-25,61.72999954223633
2022-11-28,60.15999984741211
2022-11-29,60.459999084472656
2022-11-30,63.08000183105469
2022-12-01,62.470001220703125
2022-12-02,61.18000030517578
2022-12-05,60.529998779296875
2022-12-06,58.65999984741211
2022-12-07,58.7599983215332
2022-12-08,59.52000045776367
2022-12-09,58.93000030517578
2022-12-12,60.7400016784668
2022-12-13,62.720001220703125
2022-12-14,62.380001068115234
2022-12-15,58.66999816894531
2022-12-16,57.279998779296875
2022-12-19,56.38999938964844
2022-12-20,56.41999816894531
2022-12-21,57.25
2022-12-22,55.849998474121094
2022-12-23,56.540000915527344
2022-12-27,55.56999969482422
2022-12-28,54.59000015258789
2022-12-29,57.58000183105469
2022-12-30,56.75
2023-01-03,59.0099983215332
2023-01-04,61.84000015258789
2023-01-05,59.33000183105469
2023-01-06,61.220001220703125
2023-01-09,62.81999969482422
2023-01-10,64.0999984741211
2023-01-11,66.38999938964844
2023-01-12,66.91000366210938
2023-01-13,68.6500015258789
2023-01-17,69.16999816894531
2023-01-18,66.98999786376953
2023-01-19,65.36000061035156
2023-01-20,67.8499984741211
2023-01-23,69.77999877929688
2023-01-24,69.66000366210938
2023-01-25,69.16999816894531
2023-01-26,70.04000091552734
2023-01-27,71.61000061035156
2023-01-30,69.58999633789062
2023-01-31,71.75
2023-02-01,74.19999694824219
2023-02-02,75.41000366210938
2023-02-03,71.66000366210938
2023-02-06,70.77999877929688
2023-02-07,71.61000061035156
2023-02-08,70.5999984741211
2023-02-09,69.18000030517578
2023-02-10,69.04000091552734
2023-02-13,69.5199966430664
2023-02-14,68.19000244140625
2023-02-15,71.87999725341797
2023-02-16,70.4800033569336
2023-02-17,69.27999877929688
2023-02-21,66.30999755859375
2023-02-22,66.69999694824219
2023-02-23,66.3499984741211
2023-02-24,65.2300033569336
2023-02-27,65.8499984741211
2023-02-28,65.43000030517578
2023-03-01,65.08999633789062
2023-03-02,64.9000015258789
2023-03-03,65.98999786376953
2023-03-06,65.1500015258789
2023-03-07,63.400001525878906
2023-03-08,63.7599983215332
2023-03-09,62.709999084472656
2023-03-10,60.290000915527344
2023-03-13,59.68000030517578
2023-03-14,61.349998474121094
2023-03-15,61.4900016784668
2023-03-16,61.099998474121094
2023-03-17,58.70000076293945
2023-03-20,58.52000045776367
2023-03-21,60.619998931884766
2023-03-22,58.959999084472656
2023-03-23,57.90999984741211
2023-03-24,58.709999084472656
2023-03-27,58.31999969482422
2023-03-28,58.02000045776367
2023-03-29,60.41999816894531
2023-03-30,61.52000045776367
2023-03-31,62.13999938964844
2023-04-03,60.31999969482422
2023-04-04,60.650001525878906
2023-04-05,60.33000183105469
2023-04-06,61.439998626708984
2023-04-10,62.41999816894531
2023-04-11,63.43000030517578
2023-04-12,62.66999816894531
2023-04-13,64.0999984741211
2023-04-14,63.560001373291016
2023-04-17,63.43000030517578
2023-04-18,63.2400016784668
2023-04-19,63.310001373291016
2023-04-20,64.44999694824219
2023-04-21,64.80000305175781
2023-04-24,63.84000015258789
2023-04-25,63.06999969482422
2023-04-26,64.0
2023-04-27,67.33999633789062
2023-04-28,68.80999755859375
2023-05-01,68.30999755859375
2023-05-02,66.5199966430664
2023-05-03,65.47000122070312
2023-05-04,63.54999923706055
2023-05-05,64.69000244140625
2023-05-08,65.22000122070312
2023-05-09,64.93000030517578
2023-05-10,65.98999786376953
2023-05-11,66.62000274658203
2023-05-12,66.9000015258789
2023-05-15,68.7699966430664
2023-05-16,68.45999908447266
2023-05-17,69.51000213623047
2023-05-18,70.83000183105469
2023-05-19,70.6500015258789
2023-05-22,72.30999755859375
2023-05-23,72.0999984741211
2023-05-24,71.66000366210938
2023-05-25,70.94000244140625
2023-05-26,72.4000015258789
2023-05-30,72.76000213623047
2023-05-31,71.9800033569336
2023-06-01,72.80999755859375
2023-06-02,74.45999908447266
2023-06-05,73.13999938964844
2023-06-06,74.81999969482422
2023-06-07,74.38999938964844
2023-06-08,73.6500015258789
2023-06-09,73.30000305175781
2023-06-12,74.48999786376953
2023-06-13,75.44000244140625
2023-06-14,75.51000213623047
2023-06-15,76.08000183105469
2023-06-16,75.47000122070312
2023-06-20,74.80999755859375
2023-06-21,73.98999786376953
2023-06-22,74.22000122070312
2023-06-23,74.22000122070312
2023-06-26,74.87999725341797
2023-06-27,76.41000366210938
2023-06-28,76.3499984741211
2023-06-29,77.51000213623047
2023-06-30,78.33000183105469
2023-07-03,77.58000183105469
2023-07-05,77.12999725341797
2023-07-06,75.97000122070312
2023-07-07,76.4800033569336
2023-07-10,77.58999633789062
2023-07-11,78.94999694824219
2023-07-12,79.61000061035156
2023-07-13,79.48999786376953
2023-07-14,79.41999816894531
2023-07-17,79.94000244140625
2023-07-18,80.69999694824219
2023-07-19,81.0
2023-07-20,79.94000244140625
2023-07-21,80.30999755859375
2023-07-24,78.97000122070312
2023-07-25,81.29000091552734
2023-07-26,81.47000122070312
2023-07-27,79.41999816894531
2023-07-28,79.26000213623047
2023-07-31,79.69000244140625
2023-08-01,79.51000213623047
2023-08-02,79.5
2023-08-03,78.51000213623047
2023-08-04,78.16000366210938
2023-08-07,78.58000183105469
2023-08-08,77.80999755859375
2023-08-09,77.31999969482422
2023-08-10,78.61000061035156
2023-08-11,78.51000213623047
2023-08-14,79.38999938964844
2023-08-15,78.88999938964844
2023-08-16,79.12999725341797
2023-08-17,77.22000122070312
2023-08-18,77.25
2023-08-21,77.0199966430664
2023-08-22,76.2300033569336
2023-08-23,78.1500015258789
2023-08-24,78.08999633789062
2023-08-25,78.98999786376953
2023-08-28,79.69000244140625
2023-08-29,81.55999755859375
2023-08-30,82.12000274658203
2023-08-31,81.22000122070312
2023-09-01,81.12999725341797
2023-09-05,80.18000030517578
2023-09-06,81.66000366210938
2023-09-07,80.66000366210938
2023-09-08,79.83000183105469
2023-09-11,79.9000015258789
2023-09-12,80.66000366210938
2023-09-13,80.22000122070312
2023-09-14,81.66000366210938
2023-09-15,79.2699966430664
2023-09-18,78.18000030517578
2023-09-19,77.69999694824219
2023-09-20,76.69999694824219
2023-09-21,73.63999938964844
2023-09-22,73.41999816894531
2023-09-25,73.0199966430664
2023-09-26,71.08999633789062
2023-09-27,70.86000061035156
2023-09-28,72.19999694824219
2023-09-29,71.79000091552734
2023-10-02,70.62999725341797
2023-10-03,68.93000030517578
2023-10-04,70.0
2023-10-05,70.30999755859375
2023-10-06,70.23999786376953
2023-10-09,70.62999725341797
2023-10-10,72.01000213623047
2023-10-11,71.72000122070312
2023-10-12,68.80000305175781
2023-10-13,66.62000274658203
2023-10-16,67.4000015258789
2023-10-17,67.0199966430664
2023-10-18,64.2300033569336
2023-10-19,66.3499984741211
2023-10-20,65.12000274658203
2023-10-23,64.8499984741211
2023-10-24,49.7400016784668
2023-10-25,46.22999954223633
2023-10-26,44.15999984741211
2023-10-27,43.599998474121094
2023-10-30,43.29999923706055
2023-10-31,43.880001068115234
2023-11-01,44.0
2023-11-02,48.0
2023-11-03,50.310001373291016
2023-11-06,50.599998474121094
2023-11-07,51.540000915527344
2023-11-08,51.599998474121094
2023-11-09,53.099998474121094
2023-11-10,52.709999084472656
2023-11-13,52.29999923706055
2023-11-14,56.040000915527344
2023-11-15,57.400001525878906
2023-11-16,56.70000076293945
2023-11-17,58.29999923706055
2023-11-20,59.959999084472656
2023-11-21,59.5099983215332
2023-11-22,59.189998626708984
2023-11-24,59.40999984741211
2023-11-27,57.90999984741211
2023-11-28,58.689998626708984
2023-11-29,58.790000915527344
2023-11-30,58.720001220703125
2023-12-01,60.400001525878906
2023-12-04,60.400001525878906
2023-12-05,60.15999984741211
2023-12-06,61.529998779296875
2023-12-07,62.63999938964844
2023-12-08,62.630001068115234
2023-12-11,62.869998931884766
2023-12-12,63.720001220703125
2023-12-13,67.77999877929688
2023-12-14,69.37999725341797
2023-12-15,68.58999633789062
2023-12-18,68.56999969482422
2023-12-19,68.66999816894531
2023-12-20,66.0999984741211
2023-12-21,67.98999786376953
2023-12-22,68.05000305175781
2023-12-26,68.98999786376953
2023-12-27,69.29000091552734
2023-12-28,69.2300033569336
2023-12-29,68.70999908447266
2024-01-02,66.55999755859375
2024-01-03,63.88999938964844
2024-01-04,63.5099983215332
2024-01-05,64.98999786376953
2024-01-08,67.56999969482422
2024-01-09,65.91999816894531
2024-01-10,67.30999755859375
2024-01-11,67.69999694824219
2024-01-12,68.5
2024-01-16,69.80999755859375
2024-01-17,68.73999786376953
2024-01-18,67.76000213623047
2024-01-19,68.94999694824219
2024-01-22,70.05999755859375
2024-01-23,70.4000015258789
2024-01-24,69.56999969482422
2024-01-25,69.44999694824219
2024-01-26,67.69000244140625
2024-01-29,70.12999725341797
2024-01-30,68.80999755859375
2024-01-31,69.19000244140625
2024-02-01,70.4800033569336
2024-02-02,69.0
2024-02-05,67.88999938964844
2024-02-06,67.94999694824219
2024-02-07,68.62999725341797
2024-02-08,69.20999908447266
2024-02-09,69.20999908447266
2024-02-12,70.5999984741211
2024-02-13,73.5
2024-02-14,77.52999877929688
2024-02-15,76.79000091552734
2024-02-16,75.06999969482422
2024-02-20,74.5999984741211
2024-02-21,74.41000366210938
2024-02-22,76.04000091552734
2024-02-23,77.44000244140625
2024-02-26,76.45999908447266
2024-02-27,77.19000244140625
2024-02-28,76.0199966430664
2024-02-29,77.62999725341797
2024-03-01,78.70999908447266
2024-03-04,78.9800033569336
2024-03-05,75.87999725341797
2024-03-06,79.0999984741211
2024-03-07,79.19999694824219
2024-03-08,80.12999725341797
2024-03-11,79.77999877929688
2024-03-12,80.9000015258789
2024-03-13,79.05000305175781
2024-03-14,77.7699966430664
2024-03-15,76.94999694824219
2024-03-18,77.83999633789062
2024-03-19,77.93000030517578
2024-03-20,79.79000091552734
2024-03-21,80.68000030517578
2024-03-22,80.0
2024-03-25,78.48999786376953
2024-03-26,78.63999938964844
2024-03-27,78.5999984741211
2024-03-28,79.80000305175781
2024-04-01,79.0999984741211
2024-04-02,77.81999969482422
2024-04-03,77.73999786376953
2024-04-04,76.5999984741211
2024-04-05,77.8499984741211
2024-04-08,78.80999755859375
2024-04-09,79.70999908447266
2024-04-10,76.36000061035156
2024-04-11,75.91000366210938
2024-04-12,73.56999969482422
2024-04-15,71.87999725341797
2024-04-16,69.7699966430664
2024-04-17,69.62999725341797
2024-04-18,67.01000213623047
2024-04-19,66.69999694824219
2024-04-22,67.58999633789062
2024-04-23,69.48999786376953
2024-04-24,68.68000030517578
2024-04-25,74.29000091552734
2024-04-26,74.48999786376953
2024-04-29,75.91000366210938
2024-04-30,73.0
2024-05-01,74.61000061035156
2024-05-02,74.69000244140625
2024-05-03,77.06999969482422
2024-05-06,79.73999786376953
2024-05-07,78.58999633789062
2024-05-08,77.80000305175781
2024-05-09,78.11000061035156
2024-05-10,78.0
2024-05-13,78.41999816894531
2024-05-14,78.30000305175781
2024-05-15,80.13999938964844
2024-05-16,78.80999755859375
2024-05-17,77.72000122070312
2024-05-20,78.86000061035156
2024-05-21,76.62000274658203
2024-05-22,77.12999725341797
2024-05-23,74.88999938964844
2024-05-24,76.29000091552734
2024-05-28,75.0199966430664
2024-05-29,73.51000213623047
2024-05-30,72.30000305175781
2024-05-31,71.91999816894531
2024-06-03,71.62999725341797
2024-06-04,71.98999786376953
2024-06-05,73.05000305175781
2024-06-06,73.26000213623047
2024-06-07,71.30999755859375
2024-06-10,72.29000091552734
2024-06-11,72.05999755859375
2024-06-12,75.7300033569336
2024-06-13,73.81999969482422
2024-06-14,71.79000091552734
2024-06-17,71.31999969482422
2024-06-18,71.30999755859375
2024-06-20,73.41000366210938
2024-06-21,73.7699966430664
2024-06-24,75.55000305175781
2024-06-25,74.9000015258789
2024-06-26,73.69000244140625
2024-06-27,74.33000183105469
2024-06-28,74.16000366210938
2024-07-01,72.72000122070312
2024-07-02,73.91000366210938
2024-07-03,75.61000061035156
2024-07-05,76.25
2024-07-08,76.62000274658203
2024-07-09,76.33000183105469
2024-07-10,76.33000183105469
2024-07-11,79.02999877929688
2024-07-12,79.95999908447266
2024-07-15,80.94999694824219
2024-07-16,81.95999908447266
2024-07-17,79.2699966430664
2024-07-18,77.66000366210938
2024-07-19,77.55000305175781
2024-07-22,79.86000061035156
2024-07-23,79.79000091552734
2024-07-24,77.62999725341797
2024-07-25,83.80999755859375
2024-07-26,86.45999908447266
2024-07-29,87.4800033569336
2024-07-30,89.88999938964844
2024-07-31,90.26000213623047
2024-08-01,87.6500015258789
2024-08-02,85.37999725341797
2024-08-05,84.36000061035156
2024-08-06,83.81999969482422
2024-08-07,83.19000244140625
2024-08-08,86.16000366210938
2024-08-09,84.5
2024-08-12,84.5999984741211
2024-08-13,88.77999877929688
2024-08-14,91.37000274658203
2024-08-15,93.37000274658203
2024-08-16,93.30999755859375
2024-08-19,93.61000061035156
2024-08-20,93.30000305175781
2024-08-21,94.04000091552734
2024-08-22,95.5
2024-08-23,97.27999877929688
2024-08-26,97.4000015258789
2024-08-27,96.47000122070312
2024-08-28,95.26000213623047
2024-08-29,96.0199966430664
2024-08-30,96.80999755859375
2024-09-03,94.55999755859375
2024-09-04,95.2300033569336
2024-09-05,95.5
2024-09-06,94.18000030517578
2024-09-09,96.51000213623047
2024-09-10,96.23999786376953
2024-09-11,96.44000244140625
2024-09-12,98.1500015258789
2024-09-13,100.38999938964844
2024-09-16,101.18000030517578
2024-09-17,99.97000122070312
2024-09-18,101.13999938964844
2024-09-19,105.52999877929688
2024-09-20,105.13999938964844
2024-09-23,105.08999633789062
2024-09-24,105.98999786376953
2024-09-25,103.69999694824219
2024-09-26,104.72000122070312
2024-09-27,103.91999816894531
2024-09-30,104.69999694824219
2024-10-01,103.43000030517578
2024-10-02,105.9000015258789
2024-10-03,106.58000183105469
2024-10-04,104.69999694824219
2024-10-07,105.51000213623047
2024-10-08,106.1500015258789
2024-10-09,106.56999969482422
2024-10-10,105.04000091552734
2024-10-11,105.69999694824219
2024-10-14,106.9000015258789
2024-10-15,107.6500015258789
2024-10-16,106.55999755859375
2024-10-17,107.0
2024-10-18,107.86000061035156
2024-10-21,107.4800033569336
2024-10-22,105.77999877929688
2024-10-23,108.66999816894531
2024-10-24,106.63999938964844
2024-10-25,103.58999633789062
2024-10-28,103.68000030517578
2024-10-29,102.16999816894531
2024-10-30,103.05999755859375
2024-10-31,101.30000305175781
2024-11-01,99.87999725341797
2024-11-04,99.56999969482422
2024-11-05,100.97000122070312
2024-11-06,104.7300033569336
2024-11-07,106.37000274658203
2024-11-08,106.62000274658203
2024-11-11,106.7699966430664
2024-11-12,102.9000015258789
2024-11-13,103.0
2024-11-14,99.4000015258789
2024-11-15,95.66000366210938
2024-11-18,96.93000030517578
2024-11-19,97.04000091552734
2024-11-20,96.73999786376953
2024-11-21,98.69999694824219
