Date,RCI
2022-06-23,47.36000061035156
2022-06-24,48.439998626708984
2022-06-27,47.97999954223633
2022-06-28,47.86000061035156
2022-06-29,47.880001068115234
2022-06-30,47.900001525878906
2022-07-01,48.650001525878906
2022-07-05,48.40999984741211
2022-07-06,47.47999954223633
2022-07-07,47.95000076293945
2022-07-08,47.459999084472656
2022-07-11,45.150001525878906
2022-07-12,46.27000045776367
2022-07-13,45.81999969482422
2022-07-14,45.29999923706055
2022-07-15,45.41999816894531
2022-07-18,46.34000015258789
2022-07-19,47.22999954223633
2022-07-20,46.90999984741211
2022-07-21,46.66999816894531
2022-07-22,46.779998779296875
2022-07-25,46.939998626708984
2022-07-26,46.400001525878906
2022-07-27,46.959999084472656
2022-07-28,46.11000061035156
2022-07-29,45.959999084472656
2022-08-01,45.52000045776367
2022-08-02,44.75
2022-08-03,44.58000183105469
2022-08-04,44.040000915527344
2022-08-05,43.279998779296875
2022-08-08,44.54999923706055
2022-08-09,45.02000045776367
2022-08-10,46.38999938964844
2022-08-11,45.970001220703125
2022-08-12,46.20000076293945
2022-08-15,45.529998779296875
2022-08-16,46.22999954223633
2022-08-17,45.630001068115234
2022-08-18,45.369998931884766
2022-08-19,45.38999938964844
2022-08-22,44.90999984741211
2022-08-23,44.9900016784668
2022-08-24,44.61000061035156
2022-08-25,45.0099983215332
2022-08-26,44.040000915527344
2022-08-29,44.29999923706055
2022-08-30,43.869998931884766
2022-08-31,43.060001373291016
2022-09-01,42.97999954223633
2022-09-02,42.56999969482422
2022-09-06,42.13999938964844
2022-09-07,42.02000045776367
2022-09-08,41.58000183105469
2022-09-09,41.869998931884766
2022-09-12,42.40999984741211
2022-09-13,41.2599983215332
2022-09-14,41.09000015258789
2022-09-15,41.939998626708984
2022-09-16,42.40999984741211
2022-09-19,42.040000915527344
2022-09-20,41.040000915527344
2022-09-21,40.959999084472656
2022-09-22,41.439998626708984
2022-09-23,40.70000076293945
2022-09-26,39.70000076293945
2022-09-27,39.279998779296875
2022-09-28,39.650001525878906
2022-09-29,38.779998779296875
2022-09-30,38.540000915527344
2022-10-03,39.84000015258789
2022-10-04,40.52000045776367
2022-10-05,39.18000030517578
2022-10-06,37.619998931884766
2022-10-07,37.68000030517578
2022-10-10,37.38999938964844
2022-10-11,37.459999084472656
2022-10-12,37.04999923706055
2022-10-13,37.90999984741211
2022-10-14,37.09000015258789
2022-10-17,38.08000183105469
2022-10-18,38.310001373291016
2022-10-19,38.380001068115234
2022-10-20,38.15999984741211
2022-10-21,38.709999084472656
2022-10-24,38.779998779296875
2022-10-25,39.400001525878906
2022-10-26,41.75
2022-10-27,42.290000915527344
2022-10-28,41.880001068115234
2022-10-31,41.63999938964844
2022-11-01,42.130001068115234
2022-11-02,41.63999938964844
2022-11-03,41.34000015258789
2022-11-04,42.06999969482422
2022-11-07,42.65999984741211
2022-11-08,42.349998474121094
2022-11-09,42.54999923706055
2022-11-10,43.150001525878906
2022-11-11,43.31999969482422
2022-11-14,43.849998474121094
2022-11-15,43.2400016784668
2022-11-16,43.08000183105469
2022-11-17,43.970001220703125
2022-11-18,44.58000183105469
2022-11-21,44.58000183105469
2022-11-22,44.880001068115234
2022-11-23,45.02000045776367
2022-11-25,45.59000015258789
2022-11-28,45.13999938964844
2022-11-29,45.13999938964844
2022-11-30,46.130001068115234
2022-12-01,46.79999923706055
2022-12-02,46.220001220703125
2022-12-05,46.459999084472656
2022-12-06,45.810001373291016
2022-12-07,45.43000030517578
2022-12-08,44.93000030517578
2022-12-09,44.58000183105469
2022-12-12,44.779998779296875
2022-12-13,44.52000045776367
2022-12-14,45.2599983215332
2022-12-15,44.779998779296875
2022-12-16,44.5099983215332
2022-12-19,43.68000030517578
2022-12-20,44.209999084472656
2022-12-21,44.869998931884766
2022-12-22,44.88999938964844
2022-12-23,45.099998474121094
2022-12-27,45.369998931884766
2022-12-28,44.380001068115234
2022-12-29,45.04999923706055
2022-12-30,46.84000015258789
2023-01-03,46.86000061035156
2023-01-04,47.7400016784668
2023-01-05,47.0099983215332
2023-01-06,47.56999969482422
2023-01-09,47.70000076293945
2023-01-10,47.16999816894531
2023-01-11,47.709999084472656
2023-01-12,48.0
2023-01-13,48.33000183105469
2023-01-17,48.790000915527344
2023-01-18,48.15999984741211
2023-01-19,48.119998931884766
2023-01-20,48.900001525878906
2023-01-23,48.36000061035156
2023-01-24,49.72999954223633
2023-01-25,49.220001220703125
2023-01-26,49.060001373291016
2023-01-27,48.560001373291016
2023-01-30,48.16999816894531
2023-01-31,48.650001525878906
2023-02-01,48.68000030517578
2023-02-02,48.38999938964844
2023-02-03,48.77000045776367
2023-02-06,49.040000915527344
2023-02-07,48.709999084472656
2023-02-08,48.939998626708984
2023-02-09,48.459999084472656
2023-02-10,48.40999984741211
2023-02-13,48.7599983215332
2023-02-14,49.099998474121094
2023-02-15,48.63999938964844
2023-02-16,48.709999084472656
2023-02-17,49.09000015258789
2023-02-21,48.7599983215332
2023-02-22,48.54999923706055
2023-02-23,48.18000030517578
2023-02-24,48.02000045776367
2023-02-27,47.709999084472656
2023-02-28,47.779998779296875
2023-03-01,47.599998474121094
2023-03-02,47.029998779296875
2023-03-03,47.40999984741211
2023-03-06,47.20000076293945
2023-03-07,46.15999984741211
2023-03-08,45.83000183105469
2023-03-09,44.189998626708984
2023-03-10,44.869998931884766
2023-03-13,44.369998931884766
2023-03-14,45.119998931884766
2023-03-15,44.040000915527344
2023-03-16,44.439998626708984
2023-03-17,44.75
2023-03-20,45.79999923706055
2023-03-21,45.459999084472656
2023-03-22,45.2400016784668
2023-03-23,45.58000183105469
2023-03-24,45.689998626708984
2023-03-27,45.959999084472656
2023-03-28,46.689998626708984
2023-03-29,46.849998474121094
2023-03-30,47.68000030517578
2023-03-31,46.36000061035156
2023-04-03,45.77000045776367
2023-04-04,47.130001068115234
2023-04-05,47.939998626708984
2023-04-06,47.59000015258789
2023-04-10,48.689998626708984
2023-04-11,48.709999084472656
2023-04-12,48.86000061035156
2023-04-13,49.29999923706055
2023-04-14,49.25
2023-04-17,48.790000915527344
2023-04-18,48.779998779296875
2023-04-19,48.47999954223633
2023-04-20,48.279998779296875
2023-04-21,48.09000015258789
2023-04-24,47.58000183105469
2023-04-25,47.369998931884766
2023-04-26,48.619998931884766
2023-04-27,49.11000061035156
2023-04-28,49.38999938964844
2023-05-01,49.65999984741211
2023-05-02,49.06999969482422
2023-05-03,48.65999984741211
2023-05-04,48.54999923706055
2023-05-05,49.25
2023-05-08,49.45000076293945
2023-05-09,49.27000045776367
2023-05-10,49.470001220703125
2023-05-11,48.939998626708984
2023-05-12,48.79999923706055
2023-05-15,49.099998474121094
2023-05-16,49.099998474121094
2023-05-17,49.02000045776367
2023-05-18,48.59000015258789
2023-05-19,48.810001373291016
2023-05-22,48.95000076293945
2023-05-23,47.689998626708984
2023-05-24,47.2400016784668
2023-05-25,45.61000061035156
2023-05-26,45.189998626708984
2023-05-30,44.38999938964844
2023-05-31,44.34000015258789
2023-06-01,44.5099983215332
2023-06-02,44.380001068115234
2023-06-05,43.90999984741211
2023-06-06,44.150001525878906
2023-06-07,43.90999984741211
2023-06-08,43.52000045776367
2023-06-09,43.11000061035156
2023-06-12,42.9900016784668
2023-06-13,43.310001373291016
2023-06-14,43.790000915527344
2023-06-15,44.20000076293945
2023-06-16,43.970001220703125
2023-06-20,43.90999984741211
2023-06-21,44.220001220703125
2023-06-22,44.869998931884766
2023-06-23,44.40999984741211
2023-06-26,44.779998779296875
2023-06-27,45.16999816894531
2023-06-28,45.45000076293945
2023-06-29,45.70000076293945
2023-06-30,45.63999938964844
2023-07-03,45.9900016784668
2023-07-05,45.7400016784668
2023-07-06,45.11000061035156
2023-07-07,45.34000015258789
2023-07-10,44.2400016784668
2023-07-11,44.68000030517578
2023-07-12,44.61000061035156
2023-07-13,45.349998474121094
2023-07-14,44.560001373291016
2023-07-17,43.939998626708984
2023-07-18,44.83000183105469
2023-07-19,45.02000045776367
2023-07-20,44.77000045776367
2023-07-21,44.79999923706055
2023-07-24,45.16999816894531
2023-07-25,44.86000061035156
2023-07-26,46.08000183105469
2023-07-27,43.439998626708984
2023-07-28,44.099998474121094
2023-07-31,43.779998779296875
2023-08-01,43.72999954223633
2023-08-02,42.31999969482422
2023-08-03,41.939998626708984
2023-08-04,41.880001068115234
2023-08-07,42.040000915527344
2023-08-08,41.34000015258789
2023-08-09,41.880001068115234
2023-08-10,42.2599983215332
2023-08-11,42.189998626708984
2023-08-14,41.72999954223633
2023-08-15,40.529998779296875
2023-08-16,40.2599983215332
2023-08-17,39.869998931884766
2023-08-18,39.58000183105469
2023-08-21,39.45000076293945
2023-08-22,39.27000045776367
2023-08-23,39.459999084472656
2023-08-24,39.619998931884766
2023-08-25,39.279998779296875
2023-08-28,40.31999969482422
2023-08-29,40.939998626708984
2023-08-30,40.939998626708984
2023-08-31,40.68000030517578
2023-09-01,41.04999923706055
2023-09-05,40.27000045776367
2023-09-06,39.939998626708984
2023-09-07,39.400001525878906
2023-09-08,39.06999969482422
2023-09-11,39.650001525878906
2023-09-12,40.20000076293945
2023-09-13,41.04999923706055
2023-09-14,41.43000030517578
2023-09-15,41.61000061035156
2023-09-18,41.88999938964844
2023-09-19,41.470001220703125
2023-09-20,41.83000183105469
2023-09-21,40.45000076293945
2023-09-22,40.66999816894531
2023-09-25,40.220001220703125
2023-09-26,39.20000076293945
2023-09-27,38.59000015258789
2023-09-28,38.709999084472656
2023-09-29,38.38999938964844
2023-10-02,37.0099983215332
2023-10-03,37.09000015258789
2023-10-04,37.310001373291016
2023-10-05,37.939998626708984
2023-10-06,38.040000915527344
2023-10-09,38.5099983215332
2023-10-10,39.22999954223633
2023-10-11,39.880001068115234
2023-10-12,38.779998779296875
2023-10-13,38.63999938964844
2023-10-16,39.40999984741211
2023-10-17,38.869998931884766
2023-10-18,37.900001525878906
2023-10-19,37.900001525878906
2023-10-20,36.84000015258789
2023-10-23,37.13999938964844
2023-10-24,37.83000183105469
2023-10-25,37.66999816894531
2023-10-26,37.439998626708984
2023-10-27,36.7599983215332
2023-10-30,37.15999984741211
2023-10-31,37.060001373291016
2023-11-01,37.790000915527344
2023-11-02,39.93000030517578
2023-11-03,40.77000045776367
2023-11-06,40.47999954223633
2023-11-07,40.38999938964844
2023-11-08,40.11000061035156
2023-11-09,41.349998474121094
2023-11-10,41.25
2023-11-13,41.43000030517578
2023-11-14,42.22999954223633
2023-11-15,42.540000915527344
2023-11-16,42.20000076293945
2023-11-17,42.790000915527344
2023-11-20,42.650001525878906
2023-11-21,42.75
2023-11-22,42.86000061035156
2023-11-24,43.400001525878906
2023-11-27,42.95000076293945
2023-11-28,42.650001525878906
2023-11-29,42.25
2023-11-30,43.099998474121094
2023-12-01,44.65999984741211
2023-12-04,44.81999969482422
2023-12-05,44.77000045776367
2023-12-06,45.56999969482422
2023-12-07,45.54999923706055
2023-12-08,45.470001220703125
2023-12-11,45.439998626708984
2023-12-12,45.369998931884766
2023-12-13,46.279998779296875
2023-12-14,45.95000076293945
2023-12-15,44.880001068115234
2023-12-18,45.15999984741211
2023-12-19,45.79999923706055
2023-12-20,46.02000045776367
2023-12-21,46.4900016784668
2023-12-22,46.02000045776367
2023-12-26,46.630001068115234
2023-12-27,46.72999954223633
2023-12-28,46.72999954223633
2023-12-29,46.810001373291016
2024-01-02,46.52000045776367
2024-01-03,46.66999816894531
2024-01-04,46.540000915527344
2024-01-05,46.790000915527344
2024-01-08,47.220001220703125
2024-01-09,47.150001525878906
2024-01-10,47.459999084472656
2024-01-11,47.31999969482422
2024-01-12,47.36000061035156
2024-01-16,47.54999923706055
2024-01-17,46.959999084472656
2024-01-18,47.029998779296875
2024-01-19,47.630001068115234
2024-01-22,47.33000183105469
2024-01-23,47.689998626708984
2024-01-24,47.33000183105469
2024-01-25,47.25
2024-01-26,47.439998626708984
2024-01-29,47.7400016784668
2024-01-30,47.290000915527344
2024-01-31,46.709999084472656
2024-02-01,47.25
2024-02-02,47.310001373291016
2024-02-05,46.56999969482422
2024-02-06,46.619998931884766
2024-02-07,46.38999938964844
2024-02-08,45.81999969482422
2024-02-09,45.619998931884766
2024-02-12,45.45000076293945
2024-02-13,44.279998779296875
2024-02-14,45.04999923706055
2024-02-15,45.5099983215332
2024-02-16,45.650001525878906
2024-02-20,45.529998779296875
2024-02-21,45.40999984741211
2024-02-22,45.83000183105469
2024-02-23,45.79999923706055
2024-02-26,45.04999923706055
2024-02-27,45.029998779296875
2024-02-28,44.40999984741211
2024-02-29,44.279998779296875
2024-03-01,44.529998779296875
2024-03-04,44.400001525878906
2024-03-05,43.810001373291016
2024-03-06,44.150001525878906
2024-03-07,44.41999816894531
2024-03-08,44.189998626708984
2024-03-11,44.29999923706055
2024-03-12,43.650001525878906
2024-03-13,43.38999938964844
2024-03-14,42.58000183105469
2024-03-15,42.58000183105469
2024-03-18,42.209999084472656
2024-03-19,41.95000076293945
2024-03-20,42.93000030517578
2024-03-21,42.06999969482422
2024-03-22,41.29999923706055
2024-03-25,41.09000015258789
2024-03-26,41.09000015258789
2024-03-27,41.20000076293945
2024-03-28,41.0
2024-04-01,40.75
2024-04-02,39.79999923706055
2024-04-03,39.560001373291016
2024-04-04,39.349998474121094
2024-04-05,39.619998931884766
2024-04-08,39.66999816894531
2024-04-09,40.349998474121094
2024-04-10,39.33000183105469
2024-04-11,39.16999816894531
2024-04-12,38.060001373291016
2024-04-15,37.90999984741211
2024-04-16,37.70000076293945
2024-04-17,37.88999938964844
2024-04-18,38.29999923706055
2024-04-19,38.540000915527344
2024-04-22,39.09000015258789
2024-04-23,39.59000015258789
2024-04-24,38.15999984741211
2024-04-25,38.040000915527344
2024-04-26,37.959999084472656
2024-04-29,38.18000030517578
2024-04-30,37.470001220703125
2024-05-01,37.439998626708984
2024-05-02,37.90999984741211
2024-05-03,38.43000030517578
2024-05-06,38.75
2024-05-07,38.369998931884766
2024-05-08,38.91999816894531
2024-05-09,39.33000183105469
2024-05-10,39.540000915527344
2024-05-13,39.61000061035156
2024-05-14,39.84000015258789
2024-05-15,39.880001068115234
2024-05-16,39.88999938964844
2024-05-17,39.869998931884766
2024-05-20,39.43000030517578
2024-05-21,39.22999954223633
2024-05-22,39.31999969482422
2024-05-23,39.0099983215332
2024-05-24,39.279998779296875
2024-05-28,39.400001525878906
2024-05-29,38.72999954223633
2024-05-30,39.59000015258789
2024-05-31,40.400001525878906
2024-06-03,40.459999084472656
2024-06-04,40.06999969482422
2024-06-05,40.0
2024-06-06,39.56999969482422
2024-06-07,39.13999938964844
2024-06-10,38.18000030517578
2024-06-11,38.189998626708984
2024-06-12,38.4900016784668
2024-06-13,37.970001220703125
2024-06-14,37.810001373291016
2024-06-17,37.7599983215332
2024-06-18,37.63999938964844
2024-06-20,37.7599983215332
2024-06-21,37.689998626708984
2024-06-24,38.02000045776367
2024-06-25,37.65999984741211
2024-06-26,37.029998779296875
2024-06-27,36.7599983215332
2024-06-28,36.97999954223633
2024-07-01,36.58000183105469
2024-07-02,36.20000076293945
2024-07-03,36.810001373291016
2024-07-05,36.95000076293945
2024-07-08,36.790000915527344
2024-07-09,36.4900016784668
2024-07-10,36.36000061035156
2024-07-11,37.029998779296875
2024-07-12,37.279998779296875
2024-07-15,37.470001220703125
2024-07-16,37.83000183105469
2024-07-17,38.060001373291016
2024-07-18,37.75
2024-07-19,37.459999084472656
2024-07-22,37.66999816894531
2024-07-23,37.58000183105469
2024-07-24,37.02000045776367
2024-07-25,36.900001525878906
2024-07-26,37.81999969482422
2024-07-29,38.15999984741211
2024-07-30,38.310001373291016
2024-07-31,38.650001525878906
2024-08-01,38.09000015258789
2024-08-02,38.65999984741211
2024-08-05,38.09000015258789
2024-08-06,39.20000076293945
2024-08-07,39.31999969482422
2024-08-08,39.70000076293945
2024-08-09,39.7599983215332
2024-08-12,39.400001525878906
2024-08-13,39.65999984741211
2024-08-14,39.810001373291016
2024-08-15,39.470001220703125
2024-08-16,39.540000915527344
2024-08-19,39.959999084472656
2024-08-20,39.75
2024-08-21,40.13999938964844
2024-08-22,40.150001525878906
2024-08-23,40.81999969482422
2024-08-26,40.689998626708984
2024-08-27,41.119998931884766
2024-08-28,40.81999969482422
2024-08-29,40.68000030517578
2024-08-30,40.54999923706055
2024-09-03,40.380001068115234
2024-09-04,40.61000061035156
2024-09-05,41.16999816894531
2024-09-06,40.88999938964844
2024-09-09,40.7599983215332
2024-09-10,40.290000915527344
2024-09-11,40.369998931884766
2024-09-12,40.209999084472656
2024-09-13,40.650001525878906
2024-09-16,40.900001525878906
2024-09-17,40.79999923706055
2024-09-18,39.650001525878906
2024-09-19,39.86000061035156
2024-09-20,40.36000061035156
2024-09-23,40.290000915527344
2024-09-24,40.59000015258789
2024-09-25,40.220001220703125
2024-09-26,40.08000183105469
2024-09-27,40.2400016784668
2024-09-30,40.209999084472656
2024-10-01,39.380001068115234
2024-10-02,39.15999984741211
2024-10-03,38.84000015258789
2024-10-04,39.0099983215332
2024-10-07,38.529998779296875
2024-10-08,38.5
2024-10-09,38.2400016784668
2024-10-10,38.38999938964844
2024-10-11,38.11000061035156
2024-10-14,37.9900016784668
2024-10-15,38.2400016784668
2024-10-16,38.22999954223633
2024-10-17,38.66999816894531
2024-10-18,39.06999969482422
2024-10-21,39.11000061035156
2024-10-22,39.040000915527344
2024-10-23,39.22999954223633
2024-10-24,37.9900016784668
2024-10-25,37.13999938964844
2024-10-28,37.310001373291016
2024-10-29,36.29999923706055
2024-10-30,36.84000015258789
2024-10-31,36.31999969482422
2024-11-01,36.08000183105469
2024-11-04,36.65999984741211
2024-11-05,37.290000915527344
2024-11-06,36.58000183105469
2024-11-07,36.7599983215332
2024-11-08,36.31999969482422
2024-11-11,35.84000015258789
2024-11-12,35.790000915527344
2024-11-13,35.97999954223633
2024-11-14,36.130001068115234
2024-11-15,35.75
2024-11-18,35.709999084472656
2024-11-19,35.790000915527344
2024-11-20,35.290000915527344
2024-11-21,35.209999084472656
