Date,TOST
2022-06-17,13.119999885559082
2022-06-21,13.880000114440918
2022-06-22,13.930000305175781
2022-06-23,14.819999694824219
2022-06-24,15.149999618530273
2022-06-27,14.819999694824219
2022-06-28,13.9399995803833
2022-06-29,13.15999984741211
2022-06-30,12.9399995803833
2022-07-01,13.699999809265137
2022-07-05,14.0
2022-07-06,13.90999984741211
2022-07-07,14.960000038146973
2022-07-08,14.569999694824219
2022-07-11,14.029999732971191
2022-07-12,14.390000343322754
2022-07-13,14.460000038146973
2022-07-14,13.699999809265137
2022-07-15,13.989999771118164
2022-07-18,14.029999732971191
2022-07-19,14.5600004196167
2022-07-20,15.239999771118164
2022-07-21,15.199999809265137
2022-07-22,14.680000305175781
2022-07-25,14.369999885559082
2022-07-26,13.949999809265137
2022-07-27,15.050000190734863
2022-07-28,15.970000267028809
2022-07-29,15.979999542236328
2022-08-01,15.890000343322754
2022-08-02,15.9399995803833
2022-08-03,16.700000762939453
2022-08-04,16.8799991607666
2022-08-05,16.559999465942383
2022-08-08,17.639999389648438
2022-08-09,16.979999542236328
2022-08-10,18.459999084472656
2022-08-11,18.149999618530273
2022-08-12,19.639999389648438
2022-08-15,19.170000076293945
2022-08-16,20.639999389648438
2022-08-17,19.489999771118164
2022-08-18,18.850000381469727
2022-08-19,18.3700008392334
2022-08-22,18.170000076293945
2022-08-23,18.440000534057617
2022-08-24,19.649999618530273
2022-08-25,19.850000381469727
2022-08-26,18.719999313354492
2022-08-29,18.690000534057617
2022-08-30,18.639999389648438
2022-08-31,18.93000030517578
2022-09-01,18.530000686645508
2022-09-02,18.389999389648438
2022-09-06,18.360000610351562
2022-09-07,19.079999923706055
2022-09-08,20.3799991607666
2022-09-09,21.440000534057617
2022-09-12,22.290000915527344
2022-09-13,20.329999923706055
2022-09-14,20.540000915527344
2022-09-15,20.350000381469727
2022-09-16,19.149999618530273
2022-09-19,19.049999237060547
2022-09-20,18.6299991607666
2022-09-21,18.270000457763672
2022-09-22,17.770000457763672
2022-09-23,17.65999984741211
2022-09-26,17.3700008392334
2022-09-27,17.950000762939453
2022-09-28,18.84000015258789
2022-09-29,17.469999313354492
2022-09-30,16.719999313354492
2022-10-03,16.610000610351562
2022-10-04,17.56999969482422
2022-10-05,17.8700008392334
2022-10-06,17.940000534057617
2022-10-07,16.81999969482422
2022-10-10,16.809999465942383
2022-10-11,17.219999313354492
2022-10-12,17.920000076293945
2022-10-13,17.700000762939453
2022-10-14,16.979999542236328
2022-10-17,18.68000030517578
2022-10-18,20.270000457763672
2022-10-19,19.389999389648438
2022-10-20,19.43000030517578
2022-10-21,20.780000686645508
2022-10-24,20.6200008392334
2022-10-25,22.219999313354492
2022-10-26,21.709999084472656
2022-10-27,21.959999084472656
2022-10-28,22.170000076293945
2022-10-31,22.09000015258789
2022-11-01,22.010000228881836
2022-11-02,20.049999237060547
2022-11-03,19.84000015258789
2022-11-04,18.989999771118164
2022-11-07,18.860000610351562
2022-11-08,19.0
2022-11-09,17.639999389648438
2022-11-10,20.0
2022-11-11,20.479999542236328
2022-11-14,20.75
2022-11-15,20.450000762939453
2022-11-16,18.979999542236328
2022-11-17,18.450000762939453
2022-11-18,18.200000762939453
2022-11-21,18.219999313354492
2022-11-22,18.219999313354492
2022-11-23,18.6299991607666
2022-11-25,18.81999969482422
2022-11-28,18.0
2022-11-29,17.1200008392334
2022-11-30,18.360000610351562
2022-12-01,18.34000015258789
2022-12-02,17.989999771118164
2022-12-05,16.75
2022-12-06,16.719999313354492
2022-12-07,17.219999313354492
2022-12-08,18.959999084472656
2022-12-09,19.299999237060547
2022-12-12,19.8700008392334
2022-12-13,19.6200008392334
2022-12-14,19.770000457763672
2022-12-15,18.739999771118164
2022-12-16,18.760000228881836
2022-12-19,17.770000457763672
2022-12-20,17.600000381469727
2022-12-21,17.770000457763672
2022-12-22,17.649999618530273
2022-12-23,17.6200008392334
2022-12-27,17.149999618530273
2022-12-28,16.75
2022-12-29,17.950000762939453
2022-12-30,18.030000686645508
2023-01-03,17.549999237060547
2023-01-04,18.420000076293945
2023-01-05,17.280000686645508
2023-01-06,17.43000030517578
2023-01-09,17.989999771118164
2023-01-10,18.31999969482422
2023-01-11,19.239999771118164
2023-01-12,19.549999237060547
2023-01-13,19.90999984741211
2023-01-17,20.170000076293945
2023-01-18,20.299999237060547
2023-01-19,19.280000686645508
2023-01-20,20.770000457763672
2023-01-23,22.34000015258789
2023-01-24,21.459999084472656
2023-01-25,22.059999465942383
2023-01-26,22.440000534057617
2023-01-27,22.770000457763672
2023-01-30,22.040000915527344
2023-01-31,22.309999465942383
2023-02-01,23.149999618530273
2023-02-02,24.739999771118164
2023-02-03,23.850000381469727
2023-02-06,23.260000228881836
2023-02-07,23.90999984741211
2023-02-08,23.440000534057617
2023-02-09,22.829999923706055
2023-02-10,22.799999237060547
2023-02-13,23.940000534057617
2023-02-14,25.110000610351562
2023-02-15,25.959999084472656
2023-02-16,20.030000686645508
2023-02-17,19.479999542236328
2023-02-21,19.530000686645508
2023-02-22,20.15999984741211
2023-02-23,20.510000228881836
2023-02-24,19.459999084472656
2023-02-27,19.020000457763672
2023-02-28,18.920000076293945
2023-03-01,18.40999984741211
2023-03-02,18.25
2023-03-03,18.799999237060547
2023-03-06,18.40999984741211
2023-03-07,18.40999984741211
2023-03-08,19.139999389648438
2023-03-09,18.290000915527344
2023-03-10,17.329999923706055
2023-03-13,17.3799991607666
2023-03-14,17.729999542236328
2023-03-15,17.190000534057617
2023-03-16,17.40999984741211
2023-03-17,17.110000610351562
2023-03-20,16.670000076293945
2023-03-21,17.299999237060547
2023-03-22,16.559999465942383
2023-03-23,16.110000610351562
2023-03-24,16.229999542236328
2023-03-27,16.469999313354492
2023-03-28,16.239999771118164
2023-03-29,16.850000381469727
2023-03-30,17.020000457763672
2023-03-31,17.75
2023-04-03,17.860000610351562
2023-04-04,17.56999969482422
2023-04-05,16.3700008392334
2023-04-06,16.549999237060547
2023-04-10,17.25
2023-04-11,17.65999984741211
2023-04-12,17.75
2023-04-13,17.969999313354492
2023-04-14,17.56999969482422
2023-04-17,17.770000457763672
2023-04-18,17.559999465942383
2023-04-19,18.049999237060547
2023-04-20,17.780000686645508
2023-04-21,17.920000076293945
2023-04-24,17.68000030517578
2023-04-25,17.25
2023-04-26,17.860000610351562
2023-04-27,18.270000457763672
2023-04-28,18.200000762939453
2023-05-01,17.520000457763672
2023-05-02,17.219999313354492
2023-05-03,17.530000686645508
2023-05-04,17.600000381469727
2023-05-05,18.43000030517578
2023-05-08,19.350000381469727
2023-05-09,19.459999084472656
2023-05-10,21.1200008392334
2023-05-11,20.799999237060547
2023-05-12,19.489999771118164
2023-05-15,19.43000030517578
2023-05-16,18.729999542236328
2023-05-17,20.43000030517578
2023-05-18,21.049999237060547
2023-05-19,20.809999465942383
2023-05-22,21.299999237060547
2023-05-23,20.520000457763672
2023-05-24,21.360000610351562
2023-05-25,21.31999969482422
2023-05-26,21.420000076293945
2023-05-30,21.739999771118164
2023-05-31,20.969999313354492
2023-06-01,21.579999923706055
2023-06-02,21.06999969482422
2023-06-05,21.959999084472656
2023-06-06,22.25
2023-06-07,21.799999237060547
2023-06-08,21.93000030517578
2023-06-09,21.860000610351562
2023-06-12,23.18000030517578
2023-06-13,23.690000534057617
2023-06-14,23.280000686645508
2023-06-15,23.030000686645508
2023-06-16,21.709999084472656
2023-06-20,21.639999389648438
2023-06-21,21.290000915527344
2023-06-22,21.59000015258789
2023-06-23,21.540000915527344
2023-06-26,21.799999237060547
2023-06-27,22.079999923706055
2023-06-28,22.31999969482422
2023-06-29,22.8799991607666
2023-06-30,22.56999969482422
2023-07-03,22.309999465942383
2023-07-05,22.56999969482422
2023-07-06,22.420000076293945
2023-07-07,22.489999771118164
2023-07-10,22.81999969482422
2023-07-11,23.5
2023-07-12,24.770000457763672
2023-07-13,25.90999984741211
2023-07-14,25.079999923706055
2023-07-17,25.850000381469727
2023-07-18,26.760000228881836
2023-07-19,22.559999465942383
2023-07-20,21.8799991607666
2023-07-21,21.959999084472656
2023-07-24,22.469999313354492
2023-07-25,22.799999237060547
2023-07-26,22.889999389648438
2023-07-27,21.260000228881836
2023-07-28,21.600000381469727
2023-07-31,22.06999969482422
2023-08-01,21.790000915527344
2023-08-02,20.389999389648438
2023-08-03,20.670000076293945
2023-08-04,20.020000457763672
2023-08-07,20.3700008392334
2023-08-08,20.219999313354492
2023-08-09,23.18000030517578
2023-08-10,22.770000457763672
2023-08-11,24.110000610351562
2023-08-14,23.600000381469727
2023-08-15,23.110000610351562
2023-08-16,23.309999465942383
2023-08-17,22.68000030517578
2023-08-18,21.799999237060547
2023-08-21,21.700000762939453
2023-08-22,21.489999771118164
2023-08-23,21.43000030517578
2023-08-24,20.979999542236328
2023-08-25,21.229999542236328
2023-08-28,20.989999771118164
2023-08-29,21.649999618530273
2023-08-30,22.100000381469727
2023-08-31,22.170000076293945
2023-09-01,21.979999542236328
2023-09-05,21.670000076293945
2023-09-06,21.3700008392334
2023-09-07,21.81999969482422
2023-09-08,20.84000015258789
2023-09-11,21.31999969482422
2023-09-12,21.18000030517578
2023-09-13,20.56999969482422
2023-09-14,20.799999237060547
2023-09-15,20.1200008392334
2023-09-18,20.389999389648438
2023-09-19,20.329999923706055
2023-09-20,19.1200008392334
2023-09-21,18.549999237060547
2023-09-22,18.610000610351562
2023-09-25,18.809999465942383
2023-09-26,18.450000762939453
2023-09-27,18.670000076293945
2023-09-28,18.600000381469727
2023-09-29,18.729999542236328
2023-10-02,18.31999969482422
2023-10-03,17.3700008392334
2023-10-04,17.40999984741211
2023-10-05,17.329999923706055
2023-10-06,17.079999923706055
2023-10-09,17.209999084472656
2023-10-10,18.049999237060547
2023-10-11,18.809999465942383
2023-10-12,17.84000015258789
2023-10-13,17.459999084472656
2023-10-16,17.920000076293945
2023-10-17,18.450000762939453
2023-10-18,17.799999237060547
2023-10-19,17.809999465942383
2023-10-20,17.579999923706055
2023-10-23,17.190000534057617
2023-10-24,17.75
2023-10-25,16.559999465942383
2023-10-26,16.25
2023-10-27,15.770000457763672
2023-10-30,15.949999809265137
2023-10-31,15.989999771118164
2023-11-01,16.209999084472656
2023-11-02,16.81999969482422
2023-11-03,17.489999771118164
2023-11-06,17.059999465942383
2023-11-07,17.25
2023-11-08,14.890000343322754
2023-11-09,13.920000076293945
2023-11-10,14.109999656677246
2023-11-13,13.8100004196167
2023-11-14,14.710000038146973
2023-11-15,14.520000457763672
2023-11-16,14.25
2023-11-17,14.399999618530273
2023-11-20,14.460000038146973
2023-11-21,13.819999694824219
2023-11-22,14.020000457763672
2023-11-24,14.1899995803833
2023-11-27,14.260000228881836
2023-11-28,14.720000267028809
2023-11-29,15.270000457763672
2023-11-30,14.869999885559082
2023-12-01,15.319999694824219
2023-12-04,15.119999885559082
2023-12-05,14.880000114440918
2023-12-06,15.130000114440918
2023-12-07,15.0600004196167
2023-12-08,15.350000381469727
2023-12-11,15.640000343322754
2023-12-12,15.40999984741211
2023-12-13,16.06999969482422
2023-12-14,17.239999771118164
2023-12-15,16.84000015258789
2023-12-18,17.1200008392334
2023-12-19,18.170000076293945
2023-12-20,17.969999313354492
2023-12-21,18.280000686645508
2023-12-22,18.139999389648438
2023-12-26,18.43000030517578
2023-12-27,18.84000015258789
2023-12-28,18.920000076293945
2023-12-29,18.260000228881836
2024-01-02,18.059999465942383
2024-01-03,17.239999771118164
2024-01-04,17.520000457763672
2024-01-05,17.739999771118164
2024-01-08,18.639999389648438
2024-01-09,18.799999237060547
2024-01-10,19.100000381469727
2024-01-11,18.65999984741211
2024-01-12,17.950000762939453
2024-01-16,17.299999237060547
2024-01-17,16.889999389648438
2024-01-18,17.3799991607666
2024-01-19,17.34000015258789
2024-01-22,17.209999084472656
2024-01-23,17.0
2024-01-24,16.290000915527344
2024-01-25,16.600000381469727
2024-01-26,17.450000762939453
2024-01-29,18.75
2024-01-30,18.440000534057617
2024-01-31,17.770000457763672
2024-02-01,18.549999237060547
2024-02-02,18.670000076293945
2024-02-05,18.299999237060547
2024-02-06,18.40999984741211
2024-02-07,19.280000686645508
2024-02-08,19.09000015258789
2024-02-09,19.280000686645508
2024-02-12,20.010000228881836
2024-02-13,19.420000076293945
2024-02-14,20.149999618530273
2024-02-15,19.200000762939453
2024-02-16,22.420000076293945
2024-02-20,21.780000686645508
2024-02-21,20.75
2024-02-22,20.8799991607666
2024-02-23,21.09000015258789
2024-02-26,21.34000015258789
2024-02-27,22.1200008392334
2024-02-28,22.65999984741211
2024-02-29,23.0
2024-03-01,23.3799991607666
2024-03-04,24.389999389648438
2024-03-05,23.780000686645508
2024-03-06,24.8799991607666
2024-03-07,24.81999969482422
2024-03-08,24.520000457763672
2024-03-11,24.649999618530273
2024-03-12,25.0
2024-03-13,25.09000015258789
2024-03-14,24.15999984741211
2024-03-15,23.549999237060547
2024-03-18,23.510000228881836
2024-03-19,23.25
2024-03-20,23.690000534057617
2024-03-21,24.360000610351562
2024-03-22,23.799999237060547
2024-03-25,23.799999237060547
2024-03-26,24.479999542236328
2024-03-27,24.329999923706055
2024-03-28,24.920000076293945
2024-04-01,24.329999923706055
2024-04-02,23.399999618530273
2024-04-03,23.270000457763672
2024-04-04,23.260000228881836
2024-04-05,23.1200008392334
2024-04-08,23.170000076293945
2024-04-09,23.700000762939453
2024-04-10,22.979999542236328
2024-04-11,24.559999465942383
2024-04-12,23.81999969482422
2024-04-15,22.5
2024-04-16,22.440000534057617
2024-04-17,22.75
2024-04-18,22.190000534057617
2024-04-19,21.6200008392334
2024-04-22,22.149999618530273
2024-04-23,23.190000534057617
2024-04-24,23.06999969482422
2024-04-25,23.1200008392334
2024-04-26,23.90999984741211
2024-04-29,23.940000534057617
2024-04-30,23.6299991607666
2024-05-01,23.0
2024-05-02,23.3799991607666
2024-05-03,22.739999771118164
2024-05-06,23.559999465942383
2024-05-07,23.729999542236328
2024-05-08,26.81999969482422
2024-05-09,26.81999969482422
2024-05-10,26.829999923706055
2024-05-13,27.020000457763672
2024-05-14,27.15999984741211
2024-05-15,27.709999084472656
2024-05-16,27.530000686645508
2024-05-17,26.989999771118164
2024-05-20,26.959999084472656
2024-05-21,26.530000686645508
2024-05-22,26.68000030517578
2024-05-23,25.3799991607666
2024-05-24,25.459999084472656
2024-05-28,25.43000030517578
2024-05-29,23.6299991607666
2024-05-30,23.610000610351562
2024-05-31,24.229999542236328
2024-06-03,23.0
2024-06-04,22.43000030517578
2024-06-05,22.5
2024-06-06,22.6200008392334
2024-06-07,22.020000457763672
2024-06-10,22.559999465942383
2024-06-11,22.200000762939453
2024-06-12,22.600000381469727
2024-06-13,22.719999313354492
2024-06-14,22.719999313354492
2024-06-17,22.600000381469727
2024-06-18,24.040000915527344
2024-06-20,25.520000457763672
2024-06-21,25.540000915527344
2024-06-24,25.59000015258789
2024-06-25,25.790000915527344
2024-06-26,25.719999313354492
2024-06-27,25.719999313354492
2024-06-28,25.770000457763672
2024-07-01,25.459999084472656
2024-07-02,25.989999771118164
2024-07-03,25.309999465942383
2024-07-05,25.65999984741211
2024-07-08,25.40999984741211
2024-07-09,24.93000030517578
2024-07-10,23.860000610351562
2024-07-11,24.3700008392334
2024-07-12,25.219999313354492
2024-07-15,25.920000076293945
2024-07-16,27.299999237060547
2024-07-17,26.6200008392334
2024-07-18,26.510000228881836
2024-07-19,27.170000076293945
2024-07-22,27.420000076293945
2024-07-23,27.040000915527344
2024-07-24,24.799999237060547
2024-07-25,24.989999771118164
2024-07-26,25.68000030517578
2024-07-29,26.0
2024-07-30,25.959999084472656
2024-07-31,26.15999984741211
2024-08-01,25.25
2024-08-02,24.450000762939453
2024-08-05,23.920000076293945
2024-08-06,24.190000534057617
2024-08-07,22.709999084472656
2024-08-08,23.399999618530273
2024-08-09,23.6299991607666
2024-08-12,23.969999313354492
2024-08-13,24.75
2024-08-14,24.780000686645508
2024-08-15,24.809999465942383
2024-08-16,24.739999771118164
2024-08-19,24.899999618530273
2024-08-20,24.030000686645508
2024-08-21,24.209999084472656
2024-08-22,23.559999465942383
2024-08-23,23.68000030517578
2024-08-26,24.25
2024-08-27,24.75
2024-08-28,23.809999465942383
2024-08-29,24.6299991607666
2024-08-30,24.860000610351562
2024-09-03,24.020000457763672
2024-09-04,24.1200008392334
2024-09-05,24.1200008392334
2024-09-06,23.290000915527344
2024-09-09,23.6200008392334
2024-09-10,23.68000030517578
2024-09-11,25.0
2024-09-12,26.09000015258789
2024-09-13,26.190000534057617
2024-09-16,26.56999969482422
2024-09-17,26.75
2024-09-18,26.309999465942383
2024-09-19,26.959999084472656
2024-09-20,27.709999084472656
2024-09-23,27.649999618530273
2024-09-24,27.989999771118164
2024-09-25,27.09000015258789
2024-09-26,27.329999923706055
2024-09-27,28.0
2024-09-30,28.309999465942383
2024-10-01,28.559999465942383
2024-10-02,27.43000030517578
2024-10-03,27.8799991607666
2024-10-04,28.770000457763672
2024-10-07,28.170000076293945
2024-10-08,28.799999237060547
2024-10-09,28.979999542236328
2024-10-10,28.899999618530273
2024-10-11,28.34000015258789
2024-10-14,28.149999618530273
2024-10-15,28.729999542236328
2024-10-16,29.030000686645508
2024-10-17,29.540000915527344
2024-10-18,30.31999969482422
2024-10-21,29.520000457763672
2024-10-22,29.3700008392334
2024-10-23,29.25
2024-10-24,30.030000686645508
2024-10-25,29.489999771118164
2024-10-28,30.1200008392334
2024-10-29,30.040000915527344
2024-10-30,30.149999618530273
2024-10-31,30.030000686645508
2024-11-01,30.979999542236328
2024-11-04,30.31999969482422
2024-11-05,30.809999465942383
2024-11-06,32.13999938964844
2024-11-07,32.66999816894531
2024-11-08,37.47999954223633
2024-11-11,37.95000076293945
2024-11-12,39.43000030517578
2024-11-13,39.91999816894531
2024-11-14,40.36000061035156
2024-11-15,40.599998474121094
2024-11-18,39.81999969482422
2024-11-19,42.5
2024-11-20,42.5
2024-11-21,42.36000061035156
