Date,RYAN
2022-08-29,43.150001525878906
2022-08-30,42.77000045776367
2022-08-31,42.36000061035156
2022-09-01,41.529998779296875
2022-09-02,41.47999954223633
2022-09-06,41.83000183105469
2022-09-07,43.25
2022-09-08,42.58000183105469
2022-09-09,42.560001373291016
2022-09-12,43.0
2022-09-13,42.06999969482422
2022-09-14,42.0
2022-09-15,41.779998779296875
2022-09-16,40.27000045776367
2022-09-19,41.43000030517578
2022-09-20,40.959999084472656
2022-09-21,40.56999969482422
2022-09-22,39.529998779296875
2022-09-23,39.119998931884766
2022-09-26,38.619998931884766
2022-09-27,39.63999938964844
2022-09-28,39.68000030517578
2022-09-29,40.72999954223633
2022-09-30,40.619998931884766
2022-10-03,41.150001525878906
2022-10-04,41.41999816894531
2022-10-05,41.40999984741211
2022-10-06,41.36000061035156
2022-10-07,40.470001220703125
2022-10-10,41.290000915527344
2022-10-11,41.13999938964844
2022-10-12,41.130001068115234
2022-10-13,42.0
2022-10-14,40.75
2022-10-17,42.349998474121094
2022-10-18,43.0
2022-10-19,43.189998626708984
2022-10-20,41.93000030517578
2022-10-21,42.56999969482422
2022-10-24,43.08000183105469
2022-10-25,41.599998474121094
2022-10-26,42.290000915527344
2022-10-27,42.61000061035156
2022-10-28,44.619998931884766
2022-10-31,44.849998474121094
2022-11-01,45.220001220703125
2022-11-02,43.66999816894531
2022-11-03,44.220001220703125
2022-11-04,44.63999938964844
2022-11-07,45.11000061035156
2022-11-08,45.40999984741211
2022-11-09,44.0099983215332
2022-11-10,44.45000076293945
2022-11-11,34.119998931884766
2022-11-14,32.29999923706055
2022-11-15,34.029998779296875
2022-11-16,33.18000030517578
2022-11-17,34.61000061035156
2022-11-18,37.5099983215332
2022-11-21,38.4900016784668
2022-11-22,37.33000183105469
2022-11-23,38.529998779296875
2022-11-25,39.33000183105469
2022-11-28,38.849998474121094
2022-11-29,38.599998474121094
2022-11-30,40.279998779296875
2022-12-01,40.900001525878906
2022-12-02,41.9900016784668
2022-12-05,41.63999938964844
2022-12-06,41.09000015258789
2022-12-07,40.65999984741211
2022-12-08,41.11000061035156
2022-12-09,40.91999816894531
2022-12-12,40.310001373291016
2022-12-13,40.7400016784668
2022-12-14,41.099998474121094
2022-12-15,39.84000015258789
2022-12-16,40.16999816894531
2022-12-19,40.099998474121094
2022-12-20,40.7400016784668
2022-12-21,41.5
2022-12-22,40.540000915527344
2022-12-23,40.54999923706055
2022-12-27,41.06999969482422
2022-12-28,40.9900016784668
2022-12-29,41.04999923706055
2022-12-30,41.5099983215332
2023-01-03,41.7599983215332
2023-01-04,41.63999938964844
2023-01-05,40.02000045776367
2023-01-06,41.0
2023-01-09,41.900001525878906
2023-01-10,42.279998779296875
2023-01-11,43.150001525878906
2023-01-12,43.0
2023-01-13,43.880001068115234
2023-01-17,43.58000183105469
2023-01-18,42.880001068115234
2023-01-19,41.83000183105469
2023-01-20,41.869998931884766
2023-01-23,42.20000076293945
2023-01-24,41.86000061035156
2023-01-25,42.150001525878906
2023-01-26,42.25
2023-01-27,41.720001220703125
2023-01-30,42.0
2023-01-31,42.619998931884766
2023-02-01,42.38999938964844
2023-02-02,42.06999969482422
2023-02-03,42.599998474121094
2023-02-06,42.540000915527344
2023-02-07,43.220001220703125
2023-02-08,42.7400016784668
2023-02-09,42.54999923706055
2023-02-10,42.709999084472656
2023-02-13,43.34000015258789
2023-02-14,42.54999923706055
2023-02-15,42.9900016784668
2023-02-16,42.91999816894531
2023-02-17,42.7400016784668
2023-02-21,42.650001525878906
2023-02-22,42.83000183105469
2023-02-23,43.400001525878906
2023-02-24,43.369998931884766
2023-02-27,43.029998779296875
2023-02-28,42.119998931884766
2023-03-01,41.380001068115234
2023-03-02,40.900001525878906
2023-03-03,40.79999923706055
2023-03-06,40.72999954223633
2023-03-07,38.849998474121094
2023-03-08,39.34000015258789
2023-03-09,38.060001373291016
2023-03-10,36.7599983215332
2023-03-13,35.63999938964844
2023-03-14,37.56999969482422
2023-03-15,37.34000015258789
2023-03-16,39.33000183105469
2023-03-17,38.150001525878906
2023-03-20,38.119998931884766
2023-03-21,38.810001373291016
2023-03-22,38.02000045776367
2023-03-23,38.11000061035156
2023-03-24,38.33000183105469
2023-03-27,38.650001525878906
2023-03-28,38.630001068115234
2023-03-29,39.279998779296875
2023-03-30,39.650001525878906
2023-03-31,40.2400016784668
2023-04-03,40.41999816894531
2023-04-04,40.11000061035156
2023-04-05,40.540000915527344
2023-04-06,41.470001220703125
2023-04-10,41.65999984741211
2023-04-11,41.869998931884766
2023-04-12,41.619998931884766
2023-04-13,42.2400016784668
2023-04-14,41.459999084472656
2023-04-17,41.13999938964844
2023-04-18,41.540000915527344
2023-04-19,41.15999984741211
2023-04-20,40.95000076293945
2023-04-21,40.08000183105469
2023-04-24,40.02000045776367
2023-04-25,40.369998931884766
2023-04-26,39.939998626708984
2023-04-27,40.52000045776367
2023-04-28,40.86000061035156
2023-05-01,41.16999816894531
2023-05-02,40.689998626708984
2023-05-03,40.9900016784668
2023-05-04,40.470001220703125
2023-05-05,42.150001525878906
2023-05-08,43.290000915527344
2023-05-09,43.15999984741211
2023-05-10,43.470001220703125
2023-05-11,43.2599983215332
2023-05-12,43.63999938964844
2023-05-15,44.040000915527344
2023-05-16,44.099998474121094
2023-05-17,44.11000061035156
2023-05-18,44.540000915527344
2023-05-19,44.31999969482422
2023-05-22,44.209999084472656
2023-05-23,41.65999984741211
2023-05-24,40.83000183105469
2023-05-25,41.2400016784668
2023-05-26,40.220001220703125
2023-05-30,40.150001525878906
2023-05-31,40.790000915527344
2023-06-01,41.380001068115234
2023-06-02,41.869998931884766
2023-06-05,41.86000061035156
2023-06-06,41.97999954223633
2023-06-07,42.22999954223633
2023-06-08,42.47999954223633
2023-06-09,42.220001220703125
2023-06-12,42.68000030517578
2023-06-13,42.459999084472656
2023-06-14,42.33000183105469
2023-06-15,42.7400016784668
2023-06-16,42.970001220703125
2023-06-20,43.060001373291016
2023-06-21,42.970001220703125
2023-06-22,42.91999816894531
2023-06-23,43.13999938964844
2023-06-26,43.06999969482422
2023-06-27,44.099998474121094
2023-06-28,44.040000915527344
2023-06-29,44.15999984741211
2023-06-30,44.88999938964844
2023-07-03,44.58000183105469
2023-07-05,44.2599983215332
2023-07-06,44.38999938964844
2023-07-07,45.119998931884766
2023-07-10,44.95000076293945
2023-07-11,44.790000915527344
2023-07-12,44.84000015258789
2023-07-13,44.70000076293945
2023-07-14,44.810001373291016
2023-07-17,45.06999969482422
2023-07-18,45.16999816894531
2023-07-19,45.16999816894531
2023-07-20,46.11000061035156
2023-07-21,45.90999984741211
2023-07-24,45.0099983215332
2023-07-25,45.40999984741211
2023-07-26,45.470001220703125
2023-07-27,44.47999954223633
2023-07-28,43.77000045776367
2023-07-31,43.34000015258789
2023-08-01,43.689998626708984
2023-08-02,44.08000183105469
2023-08-03,44.310001373291016
2023-08-04,43.18000030517578
2023-08-07,44.31999969482422
2023-08-08,43.369998931884766
2023-08-09,43.869998931884766
2023-08-10,43.939998626708984
2023-08-11,44.5
2023-08-14,44.869998931884766
2023-08-15,44.20000076293945
2023-08-16,45.45000076293945
2023-08-17,44.5099983215332
2023-08-18,45.11000061035156
2023-08-21,45.25
2023-08-22,45.4900016784668
2023-08-23,46.18000030517578
2023-08-24,45.959999084472656
2023-08-25,46.52000045776367
2023-08-28,47.2599983215332
2023-08-29,48.40999984741211
2023-08-30,48.81999969482422
2023-08-31,48.75
2023-09-01,48.97999954223633
2023-09-05,48.310001373291016
2023-09-06,48.56999969482422
2023-09-07,49.31999969482422
2023-09-08,48.970001220703125
2023-09-11,49.380001068115234
2023-09-12,49.220001220703125
2023-09-13,49.06999969482422
2023-09-14,49.189998626708984
2023-09-15,49.099998474121094
2023-09-18,49.27000045776367
2023-09-19,49.0
2023-09-20,48.97999954223633
2023-09-21,48.79999923706055
2023-09-22,49.310001373291016
2023-09-25,49.31999969482422
2023-09-26,48.869998931884766
2023-09-27,49.0099983215332
2023-09-28,48.9900016784668
2023-09-29,48.400001525878906
2023-10-02,47.65999984741211
2023-10-03,47.52000045776367
2023-10-04,48.84000015258789
2023-10-05,48.52000045776367
2023-10-06,48.77000045776367
2023-10-09,49.09000015258789
2023-10-10,48.150001525878906
2023-10-11,48.15999984741211
2023-10-12,47.36000061035156
2023-10-13,47.29999923706055
2023-10-16,47.650001525878906
2023-10-17,46.619998931884766
2023-10-18,45.93000030517578
2023-10-19,45.459999084472656
2023-10-20,45.2400016784668
2023-10-23,44.91999816894531
2023-10-24,46.380001068115234
2023-10-25,45.959999084472656
2023-10-26,45.72999954223633
2023-10-27,45.22999954223633
2023-10-30,44.380001068115234
2023-10-31,43.20000076293945
2023-11-01,43.16999816894531
2023-11-02,43.38999938964844
2023-11-03,44.29999923706055
2023-11-06,44.470001220703125
2023-11-07,44.29999923706055
2023-11-08,44.810001373291016
2023-11-09,44.709999084472656
2023-11-10,44.40999984741211
2023-11-13,44.619998931884766
2023-11-14,45.349998474121094
2023-11-15,45.2400016784668
2023-11-16,44.970001220703125
2023-11-17,45.20000076293945
2023-11-20,44.779998779296875
2023-11-21,45.40999984741211
2023-11-22,45.66999816894531
2023-11-24,46.0099983215332
2023-11-27,46.06999969482422
2023-11-28,45.400001525878906
2023-11-29,45.13999938964844
2023-11-30,45.869998931884766
2023-12-01,45.11000061035156
2023-12-04,45.36000061035156
2023-12-05,45.040000915527344
2023-12-06,44.40999984741211
2023-12-07,44.220001220703125
2023-12-08,44.150001525878906
2023-12-11,44.630001068115234
2023-12-12,44.0
2023-12-13,45.150001525878906
2023-12-14,42.70000076293945
2023-12-15,42.22999954223633
2023-12-18,42.68000030517578
2023-12-19,42.689998626708984
2023-12-20,41.849998474121094
2023-12-21,42.06999969482422
2023-12-22,42.13999938964844
2023-12-26,42.38999938964844
2023-12-27,42.65999984741211
2023-12-28,42.849998474121094
2023-12-29,43.02000045776367
2024-01-02,42.84000015258789
2024-01-03,42.470001220703125
2024-01-04,42.849998474121094
2024-01-05,42.290000915527344
2024-01-08,42.47999954223633
2024-01-09,42.0
2024-01-10,42.279998779296875
2024-01-11,42.31999969482422
2024-01-12,42.59000015258789
2024-01-16,43.2599983215332
2024-01-17,42.869998931884766
2024-01-18,43.84000015258789
2024-01-19,43.9900016784668
2024-01-22,44.560001373291016
2024-01-23,44.31999969482422
2024-01-24,44.310001373291016
2024-01-25,43.790000915527344
2024-01-26,43.9900016784668
2024-01-29,43.9900016784668
2024-01-30,43.970001220703125
2024-01-31,43.31999969482422
2024-02-01,42.81999969482422
2024-02-02,42.939998626708984
2024-02-05,42.56999969482422
2024-02-06,42.900001525878906
2024-02-07,43.04999923706055
2024-02-08,43.43000030517578
2024-02-09,44.22999954223633
2024-02-12,43.529998779296875
2024-02-13,43.65999984741211
2024-02-14,44.91999816894531
2024-02-15,45.470001220703125
2024-02-16,45.939998626708984
2024-02-20,46.310001373291016
2024-02-21,45.7599983215332
2024-02-22,46.68000030517578
2024-02-23,47.040000915527344
2024-02-26,47.08000183105469
2024-02-27,47.2400016784668
2024-02-28,50.7599983215332
2024-02-29,52.380001068115234
2024-03-01,53.61000061035156
2024-03-04,53.09000015258789
2024-03-05,53.54999923706055
2024-03-06,54.15999984741211
2024-03-07,54.27000045776367
2024-03-08,54.31999969482422
2024-03-11,53.959999084472656
2024-03-12,54.209999084472656
2024-03-13,54.83000183105469
2024-03-14,55.16999816894531
2024-03-15,55.5
2024-03-18,55.33000183105469
2024-03-19,55.68000030517578
2024-03-20,55.9900016784668
2024-03-21,55.54999923706055
2024-03-22,55.77000045776367
2024-03-25,55.970001220703125
2024-03-26,55.29999923706055
2024-03-27,55.720001220703125
2024-03-28,55.5
2024-04-01,54.220001220703125
2024-04-02,52.380001068115234
2024-04-03,52.22999954223633
2024-04-04,51.81999969482422
2024-04-05,52.220001220703125
2024-04-08,52.470001220703125
2024-04-09,52.25
2024-04-10,51.369998931884766
2024-04-11,50.380001068115234
2024-04-12,49.95000076293945
2024-04-15,49.52000045776367
2024-04-16,49.72999954223633
2024-04-17,50.33000183105469
2024-04-18,50.290000915527344
2024-04-19,51.220001220703125
2024-04-22,51.52000045776367
2024-04-23,51.06999969482422
2024-04-24,50.779998779296875
2024-04-25,49.81999969482422
2024-04-26,48.939998626708984
2024-04-29,49.06999969482422
2024-04-30,49.34000015258789
2024-05-01,52.41999816894531
2024-05-02,52.95000076293945
2024-05-03,51.5
2024-05-06,51.4900016784668
2024-05-07,52.18000030517578
2024-05-08,52.209999084472656
2024-05-09,53.33000183105469
2024-05-10,53.709999084472656
2024-05-13,53.119998931884766
2024-05-14,53.65999984741211
2024-05-15,53.70000076293945
2024-05-16,54.15999984741211
2024-05-17,54.189998626708984
2024-05-20,54.29999923706055
2024-05-21,54.0
2024-05-22,55.5
2024-05-23,54.68000030517578
2024-05-24,54.959999084472656
2024-05-28,54.2400016784668
2024-05-29,54.130001068115234
2024-05-30,55.209999084472656
2024-05-31,55.529998779296875
2024-06-03,56.7599983215332
2024-06-04,56.5
2024-06-05,56.72999954223633
2024-06-06,54.599998474121094
2024-06-07,53.849998474121094
2024-06-10,53.68000030517578
2024-06-11,53.400001525878906
2024-06-12,53.5
2024-06-13,52.84000015258789
2024-06-14,52.439998626708984
2024-06-17,53.33000183105469
2024-06-18,53.90999984741211
2024-06-20,55.36000061035156
2024-06-21,59.599998474121094
2024-06-24,60.68000030517578
2024-06-25,59.0
2024-06-26,57.59000015258789
2024-06-27,58.45000076293945
2024-06-28,57.90999984741211
2024-07-01,56.7599983215332
2024-07-02,57.349998474121094
2024-07-03,57.459999084472656
2024-07-05,57.97999954223633
2024-07-08,57.58000183105469
2024-07-09,56.36000061035156
2024-07-10,56.15999984741211
2024-07-11,56.34000015258789
2024-07-12,56.9900016784668
2024-07-15,58.0
2024-07-16,58.220001220703125
2024-07-17,58.38999938964844
2024-07-18,58.900001525878906
2024-07-19,57.27000045776367
2024-07-22,57.709999084472656
2024-07-23,59.13999938964844
2024-07-24,58.61000061035156
2024-07-25,59.09000015258789
2024-07-26,60.61000061035156
2024-07-29,60.099998474121094
2024-07-30,61.720001220703125
2024-07-31,61.59000015258789
2024-08-01,62.5099983215332
2024-08-02,68.56999969482422
2024-08-05,65.27999877929688
2024-08-06,64.4800033569336
2024-08-07,65.06999969482422
2024-08-08,65.44999694824219
2024-08-09,65.08999633789062
2024-08-12,65.45999908447266
2024-08-13,65.12999725341797
2024-08-14,64.98999786376953
2024-08-15,64.4800033569336
2024-08-16,64.48999786376953
2024-08-19,64.81999969482422
2024-08-20,65.16999816894531
2024-08-21,65.13999938964844
2024-08-22,64.70999908447266
2024-08-23,64.16000366210938
2024-08-26,64.0999984741211
2024-08-27,64.44000244140625
2024-08-28,64.4000015258789
2024-08-29,64.55999755859375
2024-08-30,64.62999725341797
2024-09-03,64.38999938964844
2024-09-04,64.02999877929688
2024-09-05,64.37000274658203
2024-09-06,63.630001068115234
2024-09-09,63.869998931884766
2024-09-10,63.900001525878906
2024-09-11,62.63999938964844
2024-09-12,63.560001373291016
2024-09-13,64.08000183105469
2024-09-16,64.44999694824219
2024-09-17,63.59000015258789
2024-09-18,62.810001373291016
2024-09-19,62.709999084472656
2024-09-20,63.529998779296875
2024-09-23,64.11000061035156
2024-09-24,67.5
2024-09-25,66.95999908447266
2024-09-26,66.19000244140625
2024-09-27,66.0
2024-09-30,66.38999938964844
2024-10-01,68.19999694824219
2024-10-02,69.12999725341797
2024-10-03,70.30999755859375
2024-10-04,72.2300033569336
2024-10-07,69.83000183105469
2024-10-08,71.08000183105469
2024-10-09,71.68000030517578
2024-10-10,70.41999816894531
2024-10-11,71.76000213623047
2024-10-14,72.4800033569336
2024-10-15,71.25
2024-10-16,70.5999984741211
2024-10-17,70.56999969482422
2024-10-18,70.0
2024-10-21,69.80000305175781
2024-10-22,68.05999755859375
2024-10-23,69.54000091552734
2024-10-24,69.6500015258789
2024-10-25,68.75
2024-10-28,69.73999786376953
2024-10-29,70.0
2024-10-30,68.95999908447266
2024-10-31,65.87000274658203
2024-11-01,66.70999908447266
2024-11-04,67.56999969482422
2024-11-05,69.19999694824219
2024-11-06,68.94999694824219
2024-11-07,71.13999938964844
2024-11-08,71.38999938964844
2024-11-11,71.80000305175781
2024-11-12,71.6500015258789
2024-11-13,71.72000122070312
2024-11-14,70.91000366210938
2024-11-15,70.94000244140625
2024-11-18,70.68000030517578
2024-11-19,70.37000274658203
2024-11-20,70.87999725341797
2024-11-21,71.7300033569336
