Date,EMR
2022-06-14,84.69999694824219
2022-06-15,85.45999908447266
2022-06-16,81.0
2022-06-17,78.6500015258789
2022-06-21,80.22000122070312
2022-06-22,78.47000122070312
2022-06-23,77.79000091552734
2022-06-24,82.02999877929688
2022-06-27,82.48999786376953
2022-06-28,81.5199966430664
2022-06-29,80.51000213623047
2022-06-30,79.54000091552734
2022-07-01,80.36000061035156
2022-07-05,79.12999725341797
2022-07-06,79.75
2022-07-07,80.87000274658203
2022-07-08,80.66999816894531
2022-07-11,80.26000213623047
2022-07-12,79.05000305175781
2022-07-13,78.63999938964844
2022-07-14,77.66999816894531
2022-07-15,79.5999984741211
2022-07-18,79.36000061035156
2022-07-19,82.23999786376953
2022-07-20,82.62999725341797
2022-07-21,83.69999694824219
2022-07-22,83.0999984741211
2022-07-25,84.19000244140625
2022-07-26,84.06999969482422
2022-07-27,86.36000061035156
2022-07-28,88.38999938964844
2022-07-29,90.06999969482422
2022-08-01,89.33999633789062
2022-08-02,89.11000061035156
2022-08-03,89.81999969482422
2022-08-04,89.58999633789062
2022-08-05,90.38999938964844
2022-08-08,90.02999877929688
2022-08-09,86.58999633789062
2022-08-10,87.54000091552734
2022-08-11,87.48999786376953
2022-08-12,89.22000122070312
2022-08-15,88.83999633789062
2022-08-16,89.94999694824219
2022-08-17,88.86000061035156
2022-08-18,90.29000091552734
2022-08-19,88.68000030517578
2022-08-22,86.25
2022-08-23,86.7300033569336
2022-08-24,86.94000244140625
2022-08-25,87.97000122070312
2022-08-26,84.66000366210938
2022-08-29,84.81999969482422
2022-08-30,83.31999969482422
2022-08-31,81.73999786376953
2022-09-01,82.01000213623047
2022-09-02,81.75
2022-09-06,81.51000213623047
2022-09-07,82.23999786376953
2022-09-08,83.66999816894531
2022-09-09,84.70999908447266
2022-09-12,85.55999755859375
2022-09-13,82.48999786376953
2022-09-14,82.30000305175781
2022-09-15,80.5199966430664
2022-09-16,78.20999908447266
2022-09-19,79.5999984741211
2022-09-20,78.0199966430664
2022-09-21,76.5199966430664
2022-09-22,75.52999877929688
2022-09-23,73.83999633789062
2022-09-26,73.13999938964844
2022-09-27,73.05999755859375
2022-09-28,75.0199966430664
2022-09-29,74.19999694824219
2022-09-30,73.22000122070312
2022-10-03,75.54000091552734
2022-10-04,78.25
2022-10-05,79.7699966430664
2022-10-06,79.47000122070312
2022-10-07,77.83000183105469
2022-10-10,78.37000274658203
2022-10-11,78.0
2022-10-12,77.5
2022-10-13,80.79000091552734
2022-10-14,78.22000122070312
2022-10-17,80.06999969482422
2022-10-18,81.5999984741211
2022-10-19,81.19999694824219
2022-10-20,80.1500015258789
2022-10-21,83.16000366210938
2022-10-24,83.88999938964844
2022-10-25,84.55000305175781
2022-10-26,85.19999694824219
2022-10-27,85.88999938964844
2022-10-28,87.4000015258789
2022-10-31,86.5999984741211
2022-11-01,85.8499984741211
2022-11-02,84.94999694824219
2022-11-03,87.01000213623047
2022-11-04,89.08999633789062
2022-11-07,91.23999786376953
2022-11-08,91.26000213623047
2022-11-09,90.12000274658203
2022-11-10,94.0
2022-11-11,95.44000244140625
2022-11-14,94.79000091552734
2022-11-15,96.18000030517578
2022-11-16,95.2300033569336
2022-11-17,94.61000061035156
2022-11-18,93.69999694824219
2022-11-21,94.66999816894531
2022-11-22,96.0199966430664
2022-11-23,95.88999938964844
2022-11-25,96.12000274658203
2022-11-28,94.22000122070312
2022-11-29,94.30999755859375
2022-11-30,95.7699966430664
2022-12-01,95.63999938964844
2022-12-02,96.87000274658203
2022-12-05,95.1500015258789
2022-12-06,94.3499984741211
2022-12-07,94.70999908447266
2022-12-08,94.93000030517578
2022-12-09,94.19000244140625
2022-12-12,96.1500015258789
2022-12-13,98.06999969482422
2022-12-14,97.72000122070312
2022-12-15,95.25
2022-12-16,94.95999908447266
2022-12-19,94.58000183105469
2022-12-20,95.04000091552734
2022-12-21,96.77999877929688
2022-12-22,95.08000183105469
2022-12-23,95.54000091552734
2022-12-27,96.66000366210938
2022-12-28,95.26000213623047
2022-12-29,96.36000061035156
2022-12-30,96.05999755859375
2023-01-03,96.11000061035156
2023-01-04,95.41999816894531
2023-01-05,95.01000213623047
2023-01-06,97.94999694824219
2023-01-09,97.26000213623047
2023-01-10,97.81999969482422
2023-01-11,98.19999694824219
2023-01-12,98.05000305175781
2023-01-13,97.91999816894531
2023-01-17,91.23999786376953
2023-01-18,89.20999908447266
2023-01-19,86.88999938964844
2023-01-20,87.3499984741211
2023-01-23,89.0
2023-01-24,89.4800033569336
2023-01-25,89.08000183105469
2023-01-26,90.62000274658203
2023-01-27,89.43000030517578
2023-01-30,89.69000244140625
2023-01-31,90.22000122070312
2023-02-01,91.62000274658203
2023-02-02,91.4800033569336
2023-02-03,91.38999938964844
2023-02-06,90.43000030517578
2023-02-07,91.18000030517578
2023-02-08,85.98999786376953
2023-02-09,85.1500015258789
2023-02-10,85.8499984741211
2023-02-13,86.91000366210938
2023-02-14,85.98999786376953
2023-02-15,86.91999816894531
2023-02-16,85.69999694824219
2023-02-17,85.44000244140625
2023-02-21,82.05000305175781
2023-02-22,82.30000305175781
2023-02-23,82.30999755859375
2023-02-24,82.18000030517578
2023-02-27,82.0999984741211
2023-02-28,82.70999908447266
2023-03-01,83.05999755859375
2023-03-02,83.80000305175781
2023-03-03,85.54000091552734
2023-03-06,87.1500015258789
2023-03-07,85.83999633789062
2023-03-08,85.62000274658203
2023-03-09,83.44000244140625
2023-03-10,82.16999816894531
2023-03-13,81.9000015258789
2023-03-14,83.08999633789062
2023-03-15,80.52999877929688
2023-03-16,81.91999816894531
2023-03-17,80.83999633789062
2023-03-20,82.2699966430664
2023-03-21,83.98999786376953
2023-03-22,83.4000015258789
2023-03-23,83.0999984741211
2023-03-24,82.88999938964844
2023-03-27,82.73999786376953
2023-03-28,83.69999694824219
2023-03-29,84.94000244140625
2023-03-30,85.58999633789062
2023-03-31,87.13999938964844
2023-04-03,87.23999786376953
2023-04-04,85.18000030517578
2023-04-05,83.08999633789062
2023-04-06,83.30000305175781
2023-04-10,84.44999694824219
2023-04-11,84.44000244140625
2023-04-12,83.63999938964844
2023-04-13,85.41000366210938
2023-04-14,86.36000061035156
2023-04-17,86.58000183105469
2023-04-18,87.2699966430664
2023-04-19,86.37000274658203
2023-04-20,85.87000274658203
2023-04-21,85.5999984741211
2023-04-24,85.58999633789062
2023-04-25,84.5199966430664
2023-04-26,82.4800033569336
2023-04-27,82.83000183105469
2023-04-28,83.26000213623047
2023-05-01,83.3499984741211
2023-05-02,82.22000122070312
2023-05-03,83.81999969482422
2023-05-04,82.73999786376953
2023-05-05,84.4000015258789
2023-05-08,83.80999755859375
2023-05-09,83.6500015258789
2023-05-10,82.4800033569336
2023-05-11,81.9800033569336
2023-05-12,82.5199966430664
2023-05-15,83.12000274658203
2023-05-16,81.1500015258789
2023-05-17,82.25
2023-05-18,82.30000305175781
2023-05-19,82.48999786376953
2023-05-22,81.70999908447266
2023-05-23,81.11000061035156
2023-05-24,78.94999694824219
2023-05-25,79.0199966430664
2023-05-26,79.51000213623047
2023-05-30,78.38999938964844
2023-05-31,77.68000030517578
2023-06-01,79.3499984741211
2023-06-02,82.80999755859375
2023-06-05,82.19000244140625
2023-06-06,82.54000091552734
2023-06-07,84.23999786376953
2023-06-08,84.06999969482422
2023-06-09,84.19999694824219
2023-06-12,84.06999969482422
2023-06-13,86.12999725341797
2023-06-14,85.83999633789062
2023-06-15,88.02999877929688
2023-06-16,87.41000366210938
2023-06-20,86.77999877929688
2023-06-21,87.44999694824219
2023-06-22,87.41999816894531
2023-06-23,86.68000030517578
2023-06-26,88.30999755859375
2023-06-27,89.62999725341797
2023-06-28,89.3499984741211
2023-06-29,89.22000122070312
2023-06-30,90.38999938964844
2023-07-03,90.76000213623047
2023-07-05,89.41000366210938
2023-07-06,88.23999786376953
2023-07-07,88.94000244140625
2023-07-10,89.43000030517578
2023-07-11,91.80000305175781
2023-07-12,92.12000274658203
2023-07-13,92.31999969482422
2023-07-14,92.08999633789062
2023-07-17,91.31999969482422
2023-07-18,91.80000305175781
2023-07-19,91.66999816894531
2023-07-20,91.88999938964844
2023-07-21,91.2300033569336
2023-07-24,92.23999786376953
2023-07-25,92.58999633789062
2023-07-26,92.38999938964844
2023-07-27,91.83999633789062
2023-07-28,90.97000122070312
2023-07-31,91.3499984741211
2023-08-01,91.62999725341797
2023-08-02,95.13999938964844
2023-08-03,95.88999938964844
2023-08-04,95.55000305175781
2023-08-07,97.22000122070312
2023-08-08,96.5
2023-08-09,96.04000091552734
2023-08-10,95.51000213623047
2023-08-11,95.73999786376953
2023-08-14,95.9000015258789
2023-08-15,95.47000122070312
2023-08-16,96.01000213623047
2023-08-17,95.7300033569336
2023-08-18,95.79000091552734
2023-08-21,95.05999755859375
2023-08-22,96.08000183105469
2023-08-23,96.62999725341797
2023-08-24,95.75
2023-08-25,97.63999938964844
2023-08-28,98.12000274658203
2023-08-29,98.6500015258789
2023-08-30,98.29000091552734
2023-08-31,98.25
2023-09-01,98.91999816894531
2023-09-05,97.87999725341797
2023-09-06,98.66999816894531
2023-09-07,99.4000015258789
2023-09-08,98.94999694824219
2023-09-11,100.12000274658203
2023-09-12,99.91999816894531
2023-09-13,97.68000030517578
2023-09-14,98.5999984741211
2023-09-15,98.86000061035156
2023-09-18,99.61000061035156
2023-09-19,98.81999969482422
2023-09-20,98.01000213623047
2023-09-21,96.48999786376953
2023-09-22,97.0999984741211
2023-09-25,98.0999984741211
2023-09-26,95.5999984741211
2023-09-27,96.86000061035156
2023-09-28,97.01000213623047
2023-09-29,96.56999969482422
2023-10-02,95.70999908447266
2023-10-03,94.8499984741211
2023-10-04,94.66000366210938
2023-10-05,93.58999633789062
2023-10-06,95.04000091552734
2023-10-09,95.87000274658203
2023-10-10,96.37000274658203
2023-10-11,97.08999633789062
2023-10-12,96.05000305175781
2023-10-13,94.76000213623047
2023-10-16,96.3499984741211
2023-10-17,95.97000122070312
2023-10-18,93.69999694824219
2023-10-19,93.13999938964844
2023-10-20,91.47000122070312
2023-10-23,90.16000366210938
2023-10-24,90.73999786376953
2023-10-25,88.83000183105469
2023-10-26,88.5999984741211
2023-10-27,88.02999877929688
2023-10-30,88.44999694824219
2023-10-31,88.97000122070312
2023-11-01,89.61000061035156
2023-11-02,91.16000366210938
2023-11-03,91.97000122070312
2023-11-06,91.73999786376953
2023-11-07,84.94000244140625
2023-11-08,84.75
2023-11-09,85.19999694824219
2023-11-10,86.5
2023-11-13,86.5999984741211
2023-11-14,88.55000305175781
2023-11-15,88.37000274658203
2023-11-16,87.5
2023-11-17,89.2699966430664
2023-11-20,88.79000091552734
2023-11-21,88.5999984741211
2023-11-22,88.83999633789062
2023-11-24,88.51000213623047
2023-11-27,87.98999786376953
2023-11-28,87.9000015258789
2023-11-29,88.30999755859375
2023-11-30,88.9000015258789
2023-12-01,90.12000274658203
2023-12-04,88.91000366210938
2023-12-05,88.3499984741211
2023-12-06,87.69999694824219
2023-12-07,88.72000122070312
2023-12-08,89.55000305175781
2023-12-11,89.72000122070312
2023-12-12,90.44000244140625
2023-12-13,92.2300033569336
2023-12-14,96.54000091552734
2023-12-15,95.6500015258789
2023-12-18,96.05000305175781
2023-12-19,95.73999786376953
2023-12-20,94.66000366210938
2023-12-21,95.70999908447266
2023-12-22,96.44000244140625
2023-12-26,97.5199966430664
2023-12-27,97.5999984741211
2023-12-28,97.08999633789062
2023-12-29,97.33000183105469
2024-01-02,95.87999725341797
2024-01-03,94.68000030517578
2024-01-04,95.0999984741211
2024-01-05,95.47000122070312
2024-01-08,95.7699966430664
2024-01-09,94.62000274658203
2024-01-10,94.7699966430664
2024-01-11,94.80000305175781
2024-01-12,94.87000274658203
2024-01-16,93.26000213623047
2024-01-17,92.41999816894531
2024-01-18,93.68000030517578
2024-01-19,94.91000366210938
2024-01-22,96.13999938964844
2024-01-23,95.77999877929688
2024-01-24,94.38999938964844
2024-01-25,96.23999786376953
2024-01-26,95.05999755859375
2024-01-29,95.01000213623047
2024-01-30,94.75
2024-01-31,91.7300033569336
2024-02-01,93.76000213623047
2024-02-02,93.9800033569336
2024-02-05,93.4000015258789
2024-02-06,94.26000213623047
2024-02-07,104.08999633789062
2024-02-08,102.37999725341797
2024-02-09,103.19999694824219
2024-02-12,104.27999877929688
2024-02-13,104.68000030517578
2024-02-14,106.23999786376953
2024-02-15,105.70999908447266
2024-02-16,106.1500015258789
2024-02-20,104.80000305175781
2024-02-21,104.95999908447266
2024-02-22,105.29000091552734
2024-02-23,105.91000366210938
2024-02-26,106.19000244140625
2024-02-27,106.12999725341797
2024-02-28,105.55999755859375
2024-02-29,106.8499984741211
2024-03-01,108.13999938964844
2024-03-04,109.51000213623047
2024-03-05,109.0199966430664
2024-03-06,109.80000305175781
2024-03-07,110.27999877929688
2024-03-08,110.1500015258789
2024-03-11,109.6500015258789
2024-03-12,110.5999984741211
2024-03-13,110.3499984741211
2024-03-14,110.41000366210938
2024-03-15,110.58999633789062
2024-03-18,111.05999755859375
2024-03-19,111.29000091552734
2024-03-20,112.0199966430664
2024-03-21,112.5999984741211
2024-03-22,112.44999694824219
2024-03-25,111.7300033569336
2024-03-26,111.94999694824219
2024-03-27,113.44999694824219
2024-03-28,113.41999816894531
2024-04-01,113.54000091552734
2024-04-02,113.2699966430664
2024-04-03,113.54000091552734
2024-04-04,113.04000091552734
2024-04-05,114.54000091552734
2024-04-08,114.66999816894531
2024-04-09,114.25
2024-04-10,114.08000183105469
2024-04-11,113.5199966430664
2024-04-12,112.6500015258789
2024-04-15,111.76000213623047
2024-04-16,111.48999786376953
2024-04-17,109.80999755859375
2024-04-18,109.30999755859375
2024-04-19,108.58000183105469
2024-04-22,108.62999725341797
2024-04-23,109.7699966430664
2024-04-24,109.62000274658203
2024-04-25,109.5999984741211
2024-04-26,109.88999938964844
2024-04-29,109.76000213623047
2024-04-30,107.77999877929688
2024-05-01,106.44999694824219
2024-05-02,106.41000366210938
2024-05-03,106.54000091552734
2024-05-06,106.23999786376953
2024-05-07,107.4000015258789
2024-05-08,112.6500015258789
2024-05-09,115.58999633789062
2024-05-10,115.55000305175781
2024-05-13,114.81999969482422
2024-05-14,114.3499984741211
2024-05-15,114.81999969482422
2024-05-16,112.81999969482422
2024-05-17,112.87999725341797
2024-05-20,113.69999694824219
2024-05-21,113.69999694824219
2024-05-22,114.68000030517578
2024-05-23,112.48999786376953
2024-05-24,113.41999816894531
2024-05-28,112.05000305175781
2024-05-29,110.91999816894531
2024-05-30,110.9000015258789
2024-05-31,112.16000366210938
2024-06-03,109.02999877929688
2024-06-04,106.87000274658203
2024-06-05,108.27999877929688
2024-06-06,105.97000122070312
2024-06-07,107.9800033569336
2024-06-10,108.7300033569336
2024-06-11,107.61000061035156
2024-06-12,108.5
2024-06-13,108.52999877929688
2024-06-14,106.45999908447266
2024-06-17,107.37000274658203
2024-06-18,108.68000030517578
2024-06-20,108.13999938964844
2024-06-21,108.41000366210938
2024-06-24,109.31999969482422
2024-06-25,107.87000274658203
2024-06-26,106.12000274658203
2024-06-27,108.29000091552734
2024-06-28,110.16000366210938
2024-07-01,108.05000305175781
2024-07-02,109.2699966430664
2024-07-03,109.55999755859375
2024-07-05,109.45999908447266
2024-07-08,109.97000122070312
2024-07-09,109.58999633789062
2024-07-10,111.5
2024-07-11,114.1500015258789
2024-07-12,114.58999633789062
2024-07-15,116.97000122070312
2024-07-16,118.87000274658203
2024-07-17,118.25
2024-07-18,116.54000091552734
2024-07-19,115.68000030517578
2024-07-22,117.83000183105469
2024-07-23,117.62000274658203
2024-07-24,114.08000183105469
2024-07-25,114.58999633789062
2024-07-26,116.83999633789062
2024-07-29,117.80000305175781
2024-07-30,115.69999694824219
2024-07-31,117.11000061035156
2024-08-01,113.08999633789062
2024-08-02,109.20999908447266
2024-08-05,106.38999938964844
2024-08-06,107.77999877929688
2024-08-07,99.54000091552734
2024-08-08,104.61000061035156
2024-08-09,103.69000244140625
2024-08-12,103.06999969482422
2024-08-13,104.0999984741211
2024-08-14,103.48999786376953
2024-08-15,104.29000091552734
2024-08-16,103.08999633789062
2024-08-19,103.83999633789062
2024-08-20,103.12000274658203
2024-08-21,104.0199966430664
2024-08-22,104.36000061035156
2024-08-23,104.63999938964844
2024-08-26,104.91000366210938
2024-08-27,103.86000061035156
2024-08-28,103.91000366210938
2024-08-29,104.08999633789062
2024-08-30,105.38999938964844
2024-09-03,102.0199966430664
2024-09-04,100.86000061035156
2024-09-05,99.97000122070312
2024-09-06,98.19000244140625
2024-09-09,99.58000183105469
2024-09-10,99.0999984741211
2024-09-11,99.91000366210938
2024-09-12,101.47000122070312
2024-09-13,102.02999877929688
2024-09-16,102.38999938964844
2024-09-17,103.9000015258789
2024-09-18,103.68000030517578
2024-09-19,105.91000366210938
2024-09-20,105.16000366210938
2024-09-23,105.05000305175781
2024-09-24,106.33999633789062
2024-09-25,104.4000015258789
2024-09-26,108.9000015258789
2024-09-27,109.22000122070312
2024-09-30,109.37000274658203
2024-10-01,109.26000213623047
2024-10-02,110.47000122070312
2024-10-03,109.62999725341797
2024-10-04,111.44000244140625
2024-10-07,112.5199966430664
2024-10-08,109.41999816894531
2024-10-09,110.87999725341797
2024-10-10,110.87999725341797
2024-10-11,112.05999755859375
2024-10-14,112.63999938964844
2024-10-15,109.25
2024-10-16,110.58999633789062
2024-10-17,110.44999694824219
2024-10-18,110.44000244140625
2024-10-21,110.41000366210938
2024-10-22,109.4800033569336
2024-10-23,108.51000213623047
2024-10-24,108.26000213623047
2024-10-25,108.12999725341797
2024-10-28,108.66000366210938
2024-10-29,108.91000366210938
2024-10-30,109.0199966430664
2024-10-31,108.2699966430664
2024-11-01,108.45999908447266
2024-11-04,109.80999755859375
2024-11-05,117.66999816894531
2024-11-06,126.86000061035156
2024-11-07,127.19000244140625
2024-11-08,127.26000213623047
2024-11-11,129.1999969482422
2024-11-12,128.39999389648438
2024-11-13,130.16000366210938
2024-11-14,129.0
2024-11-15,126.77999877929688
2024-11-18,129.16000366210938
2024-11-19,129.55999755859375
2024-11-20,129.10000610351562
2024-11-21,128.27000427246094
