Date,AMT
2022-10-07,194.6300048828125
2022-10-10,189.5800018310547
2022-10-11,189.27000427246094
2022-10-12,183.7899932861328
2022-10-13,189.85000610351562
2022-10-14,185.77999877929688
2022-10-17,192.49000549316406
2022-10-18,197.22000122070312
2022-10-19,190.99000549316406
2022-10-20,188.0
2022-10-21,187.55999755859375
2022-10-24,185.39999389648438
2022-10-25,195.52999877929688
2022-10-26,196.9199981689453
2022-10-27,198.67999267578125
2022-10-28,204.7100067138672
2022-10-31,207.19000244140625
2022-11-01,207.8800048828125
2022-11-02,205.19000244140625
2022-11-03,201.3300018310547
2022-11-04,203.9199981689453
2022-11-07,202.02000427246094
2022-11-08,203.02000427246094
2022-11-09,201.0399932861328
2022-11-10,220.89999389648438
2022-11-11,223.25999450683594
2022-11-14,215.3800048828125
2022-11-15,219.5800018310547
2022-11-16,219.14999389648438
2022-11-17,216.33999633789062
2022-11-18,215.92999267578125
2022-11-21,219.91000366210938
2022-11-22,218.1300048828125
2022-11-23,218.25
2022-11-25,220.0800018310547
2022-11-28,213.89999389648438
2022-11-29,217.22000122070312
2022-11-30,221.25
2022-12-01,221.3000030517578
2022-12-02,219.3699951171875
2022-12-05,215.61000061035156
2022-12-06,212.52000427246094
2022-12-07,211.11000061035156
2022-12-08,212.25
2022-12-09,213.83999633789062
2022-12-12,215.8699951171875
2022-12-13,223.38999938964844
2022-12-14,219.85000610351562
2022-12-15,218.22000122070312
2022-12-16,213.4499969482422
2022-12-19,209.6199951171875
2022-12-20,208.69000244140625
2022-12-21,210.60000610351562
2022-12-22,210.60000610351562
2022-12-23,212.4499969482422
2022-12-27,210.89999389648438
2022-12-28,210.10000610351562
2022-12-29,215.74000549316406
2022-12-30,211.86000061035156
2023-01-03,214.6699981689453
2023-01-04,219.0
2023-01-05,212.1300048828125
2023-01-06,218.5
2023-01-09,219.3000030517578
2023-01-10,221.9499969482422
2023-01-11,228.1199951171875
2023-01-12,232.2100067138672
2023-01-13,232.80999755859375
2023-01-17,231.0500030517578
2023-01-18,225.19000244140625
2023-01-19,223.35000610351562
2023-01-20,221.41000366210938
2023-01-23,215.6699981689453
2023-01-24,215.1699981689453
2023-01-25,218.66000366210938
2023-01-26,221.02999877929688
2023-01-27,220.7899932861328
2023-01-30,218.05999755859375
2023-01-31,223.38999938964844
2023-02-01,227.13999938964844
2023-02-02,227.38999938964844
2023-02-03,222.05999755859375
2023-02-06,220.57000732421875
2023-02-07,219.47000122070312
2023-02-08,218.47000122070312
2023-02-09,215.19000244140625
2023-02-10,216.72000122070312
2023-02-13,217.25999450683594
2023-02-14,215.14999389648438
2023-02-15,216.60000610351562
2023-02-16,212.0
2023-02-17,210.25999450683594
2023-02-21,204.64999389648438
2023-02-22,199.27999877929688
2023-02-23,201.9600067138672
2023-02-24,195.72999572753906
2023-02-27,195.0800018310547
2023-02-28,198.00999450683594
2023-03-01,194.88999938964844
2023-03-02,197.52999877929688
2023-03-03,202.5
2023-03-06,198.57000732421875
2023-03-07,192.3699951171875
2023-03-08,195.77000427246094
2023-03-09,191.1999969482422
2023-03-10,191.27000427246094
2023-03-13,196.3300018310547
2023-03-14,199.8300018310547
2023-03-15,202.32000732421875
2023-03-16,205.0500030517578
2023-03-17,201.35000610351562
2023-03-20,201.9499969482422
2023-03-21,198.19000244140625
2023-03-22,192.1199951171875
2023-03-23,191.6199951171875
2023-03-24,199.6199951171875
2023-03-27,193.14999389648438
2023-03-28,192.8699951171875
2023-03-29,198.49000549316406
2023-03-30,201.17999267578125
2023-03-31,204.33999633789062
2023-04-03,201.10000610351562
2023-04-04,203.4499969482422
2023-04-05,204.69000244140625
2023-04-06,206.69000244140625
2023-04-10,208.35000610351562
2023-04-11,210.3800048828125
2023-04-12,211.25999450683594
2023-04-13,210.80999755859375
2023-04-14,206.88999938964844
2023-04-17,208.8300018310547
2023-04-18,208.17999267578125
2023-04-19,208.1199951171875
2023-04-20,205.58999633789062
2023-04-21,204.13999938964844
2023-04-24,203.94000244140625
2023-04-25,201.74000549316406
2023-04-26,200.33999633789062
2023-04-27,205.63999938964844
2023-04-28,204.38999938964844
2023-05-01,199.5
2023-05-02,196.1300048828125
2023-05-03,191.97000122070312
2023-05-04,194.39999389648438
2023-05-05,196.75
2023-05-08,193.2100067138672
2023-05-09,193.52000427246094
2023-05-10,196.36000061035156
2023-05-11,195.69000244140625
2023-05-12,200.2899932861328
2023-05-15,195.4600067138672
2023-05-16,191.0399932861328
2023-05-17,194.75999450683594
2023-05-18,191.02999877929688
2023-05-19,190.72999572753906
2023-05-22,193.47000122070312
2023-05-23,188.14999389648438
2023-05-24,183.38999938964844
2023-05-25,182.55999755859375
2023-05-26,182.17999267578125
2023-05-30,182.0
2023-05-31,184.44000244140625
2023-06-01,187.00999450683594
2023-06-02,191.14999389648438
2023-06-05,188.63999938964844
2023-06-06,189.11000061035156
2023-06-07,190.92999267578125
2023-06-08,190.02000427246094
2023-06-09,187.3000030517578
2023-06-12,188.55999755859375
2023-06-13,191.02000427246094
2023-06-14,193.02000427246094
2023-06-15,194.27000427246094
2023-06-16,192.88999938964844
2023-06-20,190.0500030517578
2023-06-21,189.33999633789062
2023-06-22,186.42999267578125
2023-06-23,186.02999877929688
2023-06-26,188.1300048828125
2023-06-27,187.72000122070312
2023-06-28,191.61000061035156
2023-06-29,192.72999572753906
2023-06-30,193.94000244140625
2023-07-03,195.0399932861328
2023-07-05,198.36000061035156
2023-07-06,196.00999450683594
2023-07-07,195.5500030517578
2023-07-10,193.5500030517578
2023-07-11,194.60000610351562
2023-07-12,195.42999267578125
2023-07-13,196.83999633789062
2023-07-14,193.97000122070312
2023-07-17,186.25999450683594
2023-07-18,185.7899932861328
2023-07-19,189.11000061035156
2023-07-20,184.64999389648438
2023-07-21,184.88999938964844
2023-07-24,190.8300018310547
2023-07-25,186.7899932861328
2023-07-26,189.97999572753906
2023-07-27,193.22999572753906
2023-07-28,188.97000122070312
2023-07-31,190.30999755859375
2023-08-01,191.24000549316406
2023-08-02,190.6199951171875
2023-08-03,185.75
2023-08-04,184.77000427246094
2023-08-07,183.52000427246094
2023-08-08,184.61000061035156
2023-08-09,187.10000610351562
2023-08-10,186.94000244140625
2023-08-11,187.11000061035156
2023-08-14,187.14999389648438
2023-08-15,185.64999389648438
2023-08-16,177.99000549316406
2023-08-17,176.30999755859375
2023-08-18,176.4499969482422
2023-08-21,175.02000427246094
2023-08-22,175.72999572753906
2023-08-23,177.83999633789062
2023-08-24,177.14999389648438
2023-08-25,177.52999877929688
2023-08-28,178.1699981689453
2023-08-29,181.5
2023-08-30,182.27999877929688
2023-08-31,181.32000732421875
2023-09-01,180.7899932861328
2023-09-05,180.4199981689453
2023-09-06,178.00999450683594
2023-09-07,182.5500030517578
2023-09-08,180.88999938964844
2023-09-11,180.27999877929688
2023-09-12,179.19000244140625
2023-09-13,176.9499969482422
2023-09-14,181.0800018310547
2023-09-15,180.13999938964844
2023-09-18,179.52999877929688
2023-09-19,177.36000061035156
2023-09-20,177.41000366210938
2023-09-21,169.32000732421875
2023-09-22,166.2100067138672
2023-09-25,165.72000122070312
2023-09-26,162.91000366210938
2023-09-27,159.69000244140625
2023-09-28,162.32000732421875
2023-09-29,164.4499969482422
2023-10-02,161.7100067138672
2023-10-03,158.10000610351562
2023-10-04,157.67999267578125
2023-10-05,158.7100067138672
2023-10-06,159.57000732421875
2023-10-09,162.02000427246094
2023-10-10,158.55999755859375
2023-10-11,165.6199951171875
2023-10-12,164.24000549316406
2023-10-13,166.9600067138672
2023-10-16,169.17999267578125
2023-10-17,166.91000366210938
2023-10-18,162.77999877929688
2023-10-19,159.42999267578125
2023-10-20,160.08999633789062
2023-10-23,159.2899932861328
2023-10-24,163.22999572753906
2023-10-25,161.92999267578125
2023-10-26,175.05999755859375
2023-10-27,171.99000549316406
2023-10-30,172.63999938964844
2023-10-31,178.19000244140625
2023-11-01,178.3800048828125
2023-11-02,184.14999389648438
2023-11-03,190.57000732421875
2023-11-06,186.6999969482422
2023-11-07,185.4499969482422
2023-11-08,184.4199981689453
2023-11-09,181.83999633789062
2023-11-10,183.7899932861328
2023-11-13,183.6199951171875
2023-11-14,194.1999969482422
2023-11-15,195.8800048828125
2023-11-16,199.11000061035156
2023-11-17,197.74000549316406
2023-11-20,199.63999938964844
2023-11-21,197.5399932861328
2023-11-22,198.7899932861328
2023-11-24,199.32000732421875
2023-11-27,201.2100067138672
2023-11-28,203.22000122070312
2023-11-29,206.17999267578125
2023-11-30,208.77999877929688
2023-12-01,210.47000122070312
2023-12-04,208.72999572753906
2023-12-05,210.41000366210938
2023-12-06,210.75999450683594
2023-12-07,210.72000122070312
2023-12-08,206.4499969482422
2023-12-11,205.60000610351562
2023-12-12,205.0500030517578
2023-12-13,211.0399932861328
2023-12-14,212.1699981689453
2023-12-15,212.14999389648438
2023-12-18,210.69000244140625
2023-12-19,211.0
2023-12-20,211.11000061035156
2023-12-21,214.27999877929688
2023-12-22,215.19000244140625
2023-12-26,216.24000549316406
2023-12-27,216.72000122070312
2023-12-28,217.16000366210938
2023-12-29,215.8800048828125
2024-01-02,218.80999755859375
2024-01-03,214.69000244140625
2024-01-04,215.4600067138672
2024-01-05,214.27999877929688
2024-01-08,216.0800018310547
2024-01-09,211.86000061035156
2024-01-10,208.97000122070312
2024-01-11,207.64999389648438
2024-01-12,209.42999267578125
2024-01-16,208.0500030517578
2024-01-17,204.9499969482422
2024-01-18,203.91000366210938
2024-01-19,203.8699951171875
2024-01-22,204.02000427246094
2024-01-23,202.25999450683594
2024-01-24,196.75999450683594
2024-01-25,200.2100067138672
2024-01-26,197.2899932861328
2024-01-29,199.11000061035156
2024-01-30,195.55999755859375
2024-01-31,195.64999389648438
2024-02-01,198.38999938964844
2024-02-02,193.50999450683594
2024-02-05,189.47000122070312
2024-02-06,191.6699981689453
2024-02-07,193.6199951171875
2024-02-08,193.63999938964844
2024-02-09,194.44000244140625
2024-02-12,191.77000427246094
2024-02-13,188.4199981689453
2024-02-14,188.49000549316406
2024-02-15,189.4600067138672
2024-02-16,187.1300048828125
2024-02-20,188.39999389648438
2024-02-21,188.22000122070312
2024-02-22,188.00999450683594
2024-02-23,189.92999267578125
2024-02-26,187.72000122070312
2024-02-27,186.67999267578125
2024-02-28,193.75999450683594
2024-02-29,198.86000061035156
2024-03-01,201.75999450683594
2024-03-04,206.14999389648438
2024-03-05,205.4199981689453
2024-03-06,206.00999450683594
2024-03-07,204.72999572753906
2024-03-08,207.30999755859375
2024-03-11,206.75
2024-03-12,204.17999267578125
2024-03-13,202.35000610351562
2024-03-14,199.19000244140625
2024-03-15,197.33999633789062
2024-03-18,195.91000366210938
2024-03-19,196.6300048828125
2024-03-20,194.6300048828125
2024-03-21,193.94000244140625
2024-03-22,192.7899932861328
2024-03-25,195.55999755859375
2024-03-26,194.10000610351562
2024-03-27,197.3800048828125
2024-03-28,197.58999633789062
2024-04-01,193.00999450683594
2024-04-02,192.17999267578125
2024-04-03,192.30999755859375
2024-04-04,190.3000030517578
2024-04-05,190.1699981689453
2024-04-08,188.2100067138672
2024-04-09,192.80999755859375
2024-04-10,181.9600067138672
2024-04-11,178.63999938964844
2024-04-12,179.1999969482422
2024-04-15,178.1199951171875
2024-04-16,172.2100067138672
2024-04-17,172.02000427246094
2024-04-18,171.0
2024-04-19,171.3000030517578
2024-04-22,172.3000030517578
2024-04-23,174.17999267578125
2024-04-24,173.35000610351562
2024-04-25,172.89999389648438
2024-04-26,171.69000244140625
2024-04-29,174.99000549316406
2024-04-30,171.55999755859375
2024-05-01,176.83999633789062
2024-05-02,179.63999938964844
2024-05-03,181.74000549316406
2024-05-06,178.69000244140625
2024-05-07,181.27999877929688
2024-05-08,181.3300018310547
2024-05-09,186.3699951171875
2024-05-10,184.49000549316406
2024-05-13,185.0
2024-05-14,186.9600067138672
2024-05-15,192.02000427246094
2024-05-16,194.94000244140625
2024-05-17,194.50999450683594
2024-05-20,191.75999450683594
2024-05-21,194.1300048828125
2024-05-22,191.33999633789062
2024-05-23,186.60000610351562
2024-05-24,185.92999267578125
2024-05-28,185.02999877929688
2024-05-29,185.32000732421875
2024-05-30,190.77999877929688
2024-05-31,195.74000549316406
2024-06-03,196.97000122070312
2024-06-04,200.41000366210938
2024-06-05,198.19000244140625
2024-06-06,199.49000549316406
2024-06-07,194.25999450683594
2024-06-10,194.72000122070312
2024-06-11,193.27000427246094
2024-06-12,193.82000732421875
2024-06-13,196.77999877929688
2024-06-14,197.02999877929688
2024-06-17,192.27999877929688
2024-06-18,192.77999877929688
2024-06-20,194.1699981689453
2024-06-21,194.85000610351562
2024-06-24,196.38999938964844
2024-06-25,192.67999267578125
2024-06-26,192.6699981689453
2024-06-27,195.32000732421875
2024-06-28,194.3800048828125
2024-07-01,194.02000427246094
2024-07-02,192.27000427246094
2024-07-03,194.7899932861328
2024-07-05,195.63999938964844
2024-07-08,196.1699981689453
2024-07-09,195.9600067138672
2024-07-10,196.77000427246094
2024-07-11,207.1999969482422
2024-07-12,210.61000061035156
2024-07-15,208.83999633789062
2024-07-16,210.14999389648438
2024-07-17,213.1199951171875
2024-07-18,210.64999389648438
2024-07-19,210.13999938964844
2024-07-22,209.3699951171875
2024-07-23,209.52000427246094
2024-07-24,209.38999938964844
2024-07-25,209.9199981689453
2024-07-26,213.72000122070312
2024-07-29,214.92999267578125
2024-07-30,223.0500030517578
2024-07-31,220.39999389648438
2024-08-01,227.92999267578125
2024-08-02,234.63999938964844
2024-08-05,226.19000244140625
2024-08-06,228.16000366210938
2024-08-07,225.97000122070312
2024-08-08,223.61000061035156
2024-08-09,222.58999633789062
2024-08-12,225.5399932861328
2024-08-13,222.66000366210938
2024-08-14,223.17999267578125
2024-08-15,218.05999755859375
2024-08-16,219.85000610351562
2024-08-19,219.66000366210938
2024-08-20,220.3800048828125
2024-08-21,219.49000549316406
2024-08-22,220.10000610351562
2024-08-23,227.0
2024-08-26,225.30999755859375
2024-08-27,226.16000366210938
2024-08-28,225.25
2024-08-29,223.52000427246094
2024-08-30,224.05999755859375
2024-09-03,230.3699951171875
2024-09-04,232.52000427246094
2024-09-05,233.63999938964844
2024-09-06,236.16000366210938
2024-09-09,238.52999877929688
2024-09-10,242.8300018310547
2024-09-11,238.97000122070312
2024-09-12,237.13999938964844
2024-09-13,238.5
2024-09-16,240.32000732421875
2024-09-17,239.4499969482422
2024-09-18,235.9499969482422
2024-09-19,232.30999755859375
2024-09-20,235.05999755859375
2024-09-23,236.27000427246094
2024-09-24,236.47000122070312
2024-09-25,235.6300048828125
2024-09-26,231.77000427246094
2024-09-27,230.32000732421875
2024-09-30,232.55999755859375
2024-10-01,232.07000732421875
2024-10-02,231.8800048828125
2024-10-03,229.27999877929688
2024-10-04,223.66000366210938
2024-10-07,223.3699951171875
2024-10-08,224.27999877929688
2024-10-09,220.77999877929688
2024-10-10,217.89999389648438
2024-10-11,219.27000427246094
2024-10-14,221.6999969482422
2024-10-15,229.42999267578125
2024-10-16,227.52000427246094
2024-10-17,224.16000366210938
2024-10-18,226.3000030517578
2024-10-21,221.47000122070312
2024-10-22,221.4600067138672
2024-10-23,226.27000427246094
2024-10-24,225.92999267578125
2024-10-25,222.8000030517578
2024-10-28,222.22000122070312
2024-10-29,212.91000366210938
2024-10-30,213.47999572753906
2024-10-31,213.5399932861328
2024-11-01,211.25999450683594
2024-11-04,212.11000061035156
2024-11-05,213.85000610351562
2024-11-06,197.47000122070312
2024-11-07,197.8699951171875
2024-11-08,201.8000030517578
2024-11-11,196.0800018310547
2024-11-12,193.72000122070312
2024-11-13,195.16000366210938
2024-11-14,194.77000427246094
2024-11-15,196.4499969482422
2024-11-18,198.83999633789062
2024-11-19,201.14999389648438
2024-11-20,200.8800048828125
2024-11-21,202.80999755859375
