Date,SCCO
2022-06-13,57.10018539428711
2022-06-14,56.58585739135742
2022-06-15,57.02105712890625
2022-06-16,55.586875915527344
2022-06-17,54.84505844116211
2022-06-21,54.71647644042969
2022-06-22,52.27342224121094
2022-06-23,48.999534606933594
2022-06-24,50.93815231323242
2022-06-27,51.02716827392578
2022-06-28,51.304115295410156
2022-06-29,50.88869857788086
2022-06-30,49.2665901184082
2022-07-01,49.563316345214844
2022-07-05,47.33786392211914
2022-07-06,48.22804641723633
2022-07-07,50.68098831176758
2022-07-08,50.58208084106445
2022-07-11,48.71269989013672
2022-07-12,47.8324089050293
2022-07-13,47.71371841430664
2022-07-14,45.43880844116211
2022-07-15,46.44768142700195
2022-07-18,47.298301696777344
2022-07-19,48.5445556640625
2022-07-20,47.96099090576172
2022-07-21,48.70280838012695
2022-07-22,47.545570373535156
2022-07-25,48.673133850097656
2022-07-26,48.30717086791992
2022-07-27,47.7928466796875
2022-07-28,47.357643127441406
2022-07-29,49.25669860839844
2022-08-01,47.407100677490234
2022-08-02,46.279537200927734
2022-08-03,45.9531364440918
2022-08-04,45.794883728027344
2022-08-05,46.932334899902344
2022-08-08,47.110374450683594
2022-08-09,47.308189392089844
2022-08-10,47.77306365966797
2022-08-11,48.06978988647461
2022-08-12,48.643463134765625
2022-08-15,48.05000686645508
2022-08-16,48.78193664550781
2022-08-17,47.63459014892578
2022-08-18,48.88084411621094
2022-08-19,47.871971130371094
2022-08-22,47.16971969604492
2022-08-23,48.84128189086914
2022-08-24,48.69291687011719
2022-08-25,50.07764434814453
2022-08-26,50.8095703125
2022-08-29,49.227027893066406
2022-08-30,47.02135467529297
2022-08-31,46.556480407714844
2022-09-01,44.87502670288086
2022-09-02,45.19153594970703
2022-09-06,44.63764572143555
2022-09-07,45.231101989746094
2022-09-08,46.79386520385742
2022-09-09,48.66324234008789
2022-09-12,49.00942611694336
2022-09-13,47.684043884277344
2022-09-14,46.34877395629883
2022-09-15,46.24986267089844
2022-09-16,46.170738220214844
2022-09-19,47.327972412109375
2022-09-20,46.80375671386719
2022-09-21,44.86513900756836
2022-09-22,45.072845458984375
2022-09-23,42.975975036621094
2022-09-26,42.34295654296875
2022-09-27,43.15401077270508
2022-09-28,44.212337493896484
2022-09-29,44.311248779296875
2022-09-30,44.35081100463867
2022-10-03,47.219173431396484
2022-10-04,48.356624603271484
2022-10-05,48.099464416503906
2022-10-06,47.77306365966797
2022-10-07,47.3873176574707
2022-10-10,46.952117919921875
2022-10-11,46.764190673828125
2022-10-12,47.545570373535156
2022-10-13,48.21815490722656
2022-10-14,46.51691818237305
2022-10-17,47.13015365600586
2022-10-18,46.80375671386719
2022-10-19,45.903682708740234
2022-10-20,46.6356086730957
2022-10-21,48.247825622558594
2022-10-24,45.32011795043945
2022-10-25,46.83342742919922
2022-10-26,48.65335464477539
2022-10-27,47.82251739501953
2022-10-28,46.596046447753906
2022-10-31,46.45757293701172
2022-11-01,49.46440887451172
2022-11-02,47.46644592285156
2022-11-03,47.871971130371094
2022-11-04,53.11415100097656
2022-11-07,52.46134948730469
2022-11-08,53.49989700317383
2022-11-09,52.758079528808594
2022-11-10,55.606658935546875
2022-11-11,59.73116683959961
2022-11-14,59.82018280029297
2022-11-15,59.97843933105469
2022-11-16,58.6728401184082
2022-11-17,57.94091033935547
2022-11-18,57.387020111083984
2022-11-21,56.625423431396484
2022-11-22,58.82120132446289
2022-11-23,58.702510833740234
2022-11-25,58.14862060546875
2022-11-28,57.00127410888672
2022-11-29,58.6827278137207
2022-11-30,60.35429382324219
2022-12-01,60.789493560791016
2022-12-02,61.29392623901367
2022-12-05,59.97843933105469
2022-12-06,60.19603729248047
2022-12-07,59.375091552734375
2022-12-08,60.789493560791016
2022-12-09,60.00811004638672
2022-12-12,59.82018280029297
2022-12-13,60.40374755859375
2022-12-14,60.62134552001953
2022-12-15,59.23662185668945
2022-12-16,59.10803985595703
2022-12-19,58.87065887451172
2022-12-20,59.750946044921875
2022-12-21,60.94774627685547
2022-12-22,60.19603729248047
2022-12-23,60.393856048583984
2022-12-27,61.50163650512695
2022-12-28,60.393856048583984
2022-12-29,61.11589050292969
2022-12-30,59.73116683959961
2023-01-03,60.957637786865234
2023-01-04,62.53029251098633
2023-01-05,64.13261413574219
2023-01-06,66.66468811035156
2023-01-09,68.4252700805664
2023-01-10,71.03646850585938
2023-01-11,72.7080307006836
2023-01-12,74.87413787841797
2023-01-13,76.21929931640625
2023-01-17,74.5873031616211
2023-01-18,74.51806640625
2023-01-19,75.32911682128906
2023-01-20,74.23123168945312
2023-01-23,73.42017364501953
2023-01-24,74.57740783691406
2023-01-25,74.5081787109375
2023-01-26,73.98395538330078
2023-01-27,73.766357421875
2023-01-30,73.7762451171875
2023-01-31,74.38948059082031
2023-02-01,77.51500701904297
2023-02-02,75.2796630859375
2023-02-03,74.84446716308594
2023-02-06,74.03340911865234
2023-02-07,73.94438934326172
2023-02-08,73.60810089111328
2023-02-09,73.64766693115234
2023-02-10,72.78715515136719
2023-02-13,72.91574096679688
2023-02-14,73.92461395263672
2023-02-15,74.67632293701172
2023-02-16,75.269775390625
2023-02-17,73.23224639892578
2023-02-21,73.54875946044922
2023-02-22,72.90584564208984
2023-02-23,71.49144744873047
2023-02-24,70.42323303222656
2023-02-27,71.70904541015625
2023-02-28,72.88607025146484
2023-03-01,75.31922912597656
2023-03-02,74.41915893554688
2023-03-03,77.74250030517578
2023-03-06,75.93246459960938
2023-03-07,71.77828979492188
2023-03-08,74.09275817871094
2023-03-09,72.52999114990234
2023-03-10,71.5705795288086
2023-03-13,71.73872375488281
2023-03-14,73.0047607421875
2023-03-15,67.31748962402344
2023-03-16,67.76258087158203
2023-03-17,67.366943359375
2023-03-20,70.23530578613281
2023-03-21,70.57159423828125
2023-03-22,70.18585205078125
2023-03-23,70.58148956298828
2023-03-24,70.4627914428711
2023-03-27,71.4321060180664
2023-03-28,73.0146484375
2023-03-29,74.91370391845703
2023-03-30,74.94337463378906
2023-03-31,75.41813659667969
2023-04-03,76.3973388671875
2023-04-04,73.99385070800781
2023-04-05,73.400390625
2023-04-06,73.89493560791016
2023-04-10,74.34002685546875
2023-04-11,76.68417358398438
2023-04-12,76.54570007324219
2023-04-13,79.61187744140625
2023-04-14,79.66133880615234
2023-04-17,79.08766174316406
2023-04-18,80.95704650878906
2023-04-19,80.78889465332031
2023-04-20,79.82948303222656
2023-04-21,77.79195404052734
2023-04-24,78.62278747558594
2023-04-25,74.76533508300781
2023-04-26,74.66642761230469
2023-04-27,74.66642761230469
2023-04-28,75.99181365966797
2023-05-01,76.12039184570312
2023-05-02,75.98191833496094
2023-05-03,75.28955841064453
2023-05-04,74.13232421875
2023-05-05,78.3458480834961
2023-05-08,78.08868408203125
2023-05-09,78.17769622802734
2023-05-10,73.7070083618164
2023-05-11,68.69232177734375
2023-05-12,68.73188781738281
2023-05-15,71.51123046875
2023-05-16,68.68243408203125
2023-05-17,70.22541046142578
2023-05-18,68.32636260986328
2023-05-19,68.1285400390625
2023-05-22,68.63298034667969
2023-05-23,65.9327621459961
2023-05-24,64.32054138183594
2023-05-25,64.47879791259766
2023-05-26,66.52621459960938
2023-05-30,66.3086166381836
2023-05-31,66.04156494140625
2023-06-01,67.95050811767578
2023-06-02,70.16606903076172
2023-06-05,69.7011947631836
2023-06-06,70.57159423828125
2023-06-07,70.71006774902344
2023-06-08,71.16504669189453
2023-06-09,70.50235748291016
2023-06-12,69.76054382324219
2023-06-13,72.01567077636719
2023-06-14,72.9454116821289
2023-06-15,73.35093688964844
2023-06-16,73.62788391113281
2023-06-20,72.36184692382812
2023-06-21,72.48053741455078
2023-06-22,72.99486541748047
2023-06-23,70.47268676757812
2023-06-26,71.84751892089844
2023-06-27,72.59922790527344
2023-06-28,69.90890502929688
2023-06-29,69.88912200927734
2023-06-30,70.95734405517578
2023-07-03,72.02555847167969
2023-07-05,70.10671997070312
2023-07-06,68.24723052978516
2023-07-07,69.89901733398438
2023-07-10,70.16606903076172
2023-07-11,71.35297393798828
2023-07-12,73.3212661743164
2023-07-13,77.0896987915039
2023-07-14,75.94235229492188
2023-07-17,75.06206512451172
2023-07-18,75.80388641357422
2023-07-19,75.92257690429688
2023-07-20,77.40621185302734
2023-07-21,77.51500701904297
2023-07-24,78.50409698486328
2023-07-25,82.67806243896484
2023-07-26,83.1033706665039
2023-07-27,83.05391693115234
2023-07-28,84.29027557373047
2023-07-31,86.4860610961914
2023-08-01,83.96387481689453
2023-08-02,81.20431518554688
2023-08-03,82.85609436035156
2023-08-04,82.96489715576172
2023-08-07,83.14293670654297
2023-08-08,82.7275161743164
2023-08-09,82.4901351928711
2023-08-10,82.3516616821289
2023-08-11,81.25376892089844
2023-08-14,80.75922393798828
2023-08-15,79.27558898925781
2023-08-16,79.4239501953125
2023-08-17,79.07777404785156
2023-08-18,76.4072265625
2023-08-21,77.72271728515625
2023-08-22,78.3557357788086
2023-08-23,80.53173828125
2023-08-24,78.05900573730469
2023-08-25,76.94133758544922
2023-08-28,78.11835479736328
2023-08-29,79.64155578613281
2023-08-30,80.1756591796875
2023-08-31,79.780029296875
2023-09-01,81.24388122558594
2023-09-05,78.43486022949219
2023-09-06,78.71180725097656
2023-09-07,77.64359283447266
2023-09-08,77.86119079589844
2023-09-11,79.52286529541016
2023-09-12,78.42497253417969
2023-09-13,77.51500701904297
2023-09-14,79.3349380493164
2023-09-15,78.89973449707031
2023-09-18,78.79093933105469
2023-09-19,77.64359283447266
2023-09-20,77.03035736083984
2023-09-21,75.17086791992188
2023-09-22,73.91471862792969
2023-09-25,73.6872329711914
2023-09-26,71.86730194091797
2023-09-27,72.00577545166016
2023-09-28,74.18177795410156
2023-09-29,74.46861267089844
2023-10-02,73.14322662353516
2023-10-03,72.66846466064453
2023-10-04,72.53988647460938
2023-10-05,70.90788269042969
2023-10-06,73.12345123291016
2023-10-09,73.37071990966797
2023-10-10,74.38948059082031
2023-10-11,73.51908111572266
2023-10-12,71.56068420410156
2023-10-13,71.35297393798828
2023-10-16,72.31239318847656
2023-10-17,73.0245361328125
2023-10-18,70.33421325683594
2023-10-19,70.10671997070312
2023-10-20,69.43414306640625
2023-10-23,69.40447235107422
2023-10-24,70.47268676757812
2023-10-25,68.8110122680664
2023-10-26,69.86933898925781
2023-10-27,70.7496337890625
2023-10-30,70.99690246582031
2023-10-31,70.12650299072266
2023-11-01,71.12548828125
2023-11-02,73.05421447753906
2023-11-03,73.44984436035156
2023-11-06,73.42017364501953
2023-11-07,70.51225280761719
2023-11-08,69.5627212524414
2023-11-09,69.05828857421875
2023-11-10,69.89901733398438
2023-11-13,69.41436004638672
2023-11-14,73.28170013427734
2023-11-15,74.48839569091797
2023-11-16,74.05319213867188
2023-11-17,73.93450164794922
2023-11-20,74.01363372802734
2023-11-21,75.24010467529297
2023-11-22,74.40926361083984
2023-11-24,73.400390625
2023-11-27,70.23530578613281
2023-11-28,71.0562515258789
2023-11-29,70.98701477050781
2023-11-30,71.14527130126953
2023-12-01,75.90279388427734
2023-12-04,72.88607025146484
2023-12-05,70.80897521972656
2023-12-06,70.49246978759766
2023-12-07,70.88810729980469
2023-12-08,74.62686920166016
2023-12-11,74.31035614013672
2023-12-12,74.01363372802734
2023-12-13,76.50613403320312
2023-12-14,80.81857299804688
2023-12-15,81.38235473632812
2023-12-18,81.91645812988281
2023-12-19,84.03311157226562
2023-12-20,82.39122772216797
2023-12-21,85.0518798828125
2023-12-22,86.6443099975586
2023-12-26,86.34758758544922
2023-12-27,87.2377700805664
2023-12-28,86.37725830078125
2023-12-29,85.1310043334961
2024-01-02,83.73638916015625
2024-01-03,82.97478485107422
2024-01-04,82.89566040039062
2024-01-05,82.66816711425781
2024-01-08,84.55733489990234
2024-01-09,83.36053466796875
2024-01-10,82.40111541748047
2024-01-11,82.13406372070312
2024-01-12,82.23297119140625
2024-01-16,78.81071472167969
2024-01-17,77.62380981445312
2024-01-18,77.95021057128906
2024-01-19,80.20533752441406
2024-01-22,79.54264831542969
2024-01-23,81.06584167480469
2024-01-24,82.34176635742188
2024-01-25,82.90555572509766
2024-01-26,82.29231262207031
2024-01-29,82.74729919433594
2024-01-30,81.88678741455078
2024-01-31,81.20431518554688
2024-02-01,82.8758773803711
2024-02-02,80.8383560180664
2024-02-05,78.82061004638672
2024-02-06,81.31311798095703
2024-02-07,81.13507843017578
2024-02-08,80.05696868896484
2024-02-09,79.28548431396484
2024-02-12,79.4041748046875
2024-02-13,77.17871856689453
2024-02-14,79.24591827392578
2024-02-15,82.06482696533203
2024-02-16,82.77696990966797
2024-02-20,81.46147918701172
2024-02-21,82.46046447753906
2024-02-22,82.23297119140625
2024-02-23,81.13507843017578
2024-02-26,79.06787872314453
2024-02-27,79.91850280761719
2024-02-28,78.02933502197266
2024-02-29,79.97784423828125
2024-03-01,79.780029296875
2024-03-04,80.89769744873047
2024-03-05,79.15689849853516
2024-03-06,80.50205993652344
2024-03-07,83.81551361083984
2024-03-08,85.33871459960938
2024-03-11,85.5068588256836
2024-03-12,86.54540252685547
2024-03-13,95.24939727783203
2024-03-14,96.11979675292969
2024-03-15,101.87630462646484
2024-03-18,101.48066711425781
2024-03-19,98.71121215820312
2024-03-20,102.11368560791016
2024-03-21,102.42030334472656
2024-03-22,103.22146606445312
2024-03-25,102.756591796875
2024-03-26,100.98612213134766
2024-03-27,103.1819076538086
2024-03-28,105.35790252685547
2024-04-01,105.87223052978516
2024-04-02,106.59426879882812
2024-04-03,110.01651763916016
2024-04-04,108.3944091796875
2024-04-05,109.08677673339844
2024-04-08,111.0352783203125
2024-04-09,115.18946075439453
2024-04-10,114.94218444824219
2024-04-11,115.67411804199219
2024-04-12,113.99266052246094
2024-04-15,112.8354263305664
2024-04-16,112.58815002441406
2024-04-17,112.92444610595703
2024-04-18,114.08168029785156
2024-04-19,112.19252014160156
2024-04-22,110.36270141601562
2024-04-23,108.44386291503906
2024-04-24,108.03833770751953
2024-04-25,110.60008239746094
2024-04-26,115.66422271728516
2024-04-29,119.53157043457031
2024-04-30,115.39717102050781
2024-05-01,113.91353607177734
2024-05-02,111.7869873046875
2024-05-03,114.15091705322266
2024-05-06,116.7522201538086
2024-05-07,113.81462860107422
2024-05-08,111.74742889404297
2024-05-09,115.74335479736328
2024-05-10,117.45447540283203
2024-05-13,119.35353088378906
2024-05-14,122.43949127197266
2024-05-15,121.54930877685547
2024-05-16,118.84909057617188
2024-05-17,123.98247528076172
2024-05-20,127.84981536865234
2024-05-21,125.32763671875
2024-05-22,115.38727569580078
2024-05-23,115.27848052978516
2024-05-24,116.2280044555664
2024-05-28,119.60079956054688
2024-05-29,118.1864013671875
2024-05-30,117.38523864746094
2024-05-31,117.33578491210938
2024-06-03,114.4872055053711
2024-06-04,108.97797393798828
2024-06-05,110.62975311279297
2024-06-06,112.61782836914062
2024-06-07,107.7119369506836
2024-06-10,109.11644744873047
2024-06-11,106.54480743408203
2024-06-12,106.8909912109375
2024-06-13,104.91281127929688
2024-06-14,105.14030456542969
2024-06-17,104.11164855957031
2024-06-18,106.83164978027344
2024-06-20,109.33404541015625
2024-06-21,107.92953491210938
2024-06-24,108.7801513671875
2024-06-25,108.0086669921875
2024-06-26,107.60313415527344
2024-06-27,106.55470275878906
2024-06-28,106.56459045410156
2024-07-01,107.45477294921875
2024-07-02,108.74059295654297
2024-07-03,114.76415252685547
2024-07-05,115.4762954711914
2024-07-08,115.1795654296875
2024-07-09,113.7354965209961
2024-07-10,115.07077026367188
2024-07-11,113.33985900878906
2024-07-12,113.94320678710938
2024-07-15,111.35179138183594
2024-07-16,110.5802993774414
2024-07-17,108.6911392211914
2024-07-18,102.84561157226562
2024-07-19,103.16212463378906
2024-07-22,103.75557708740234
2024-07-23,104.53695678710938
2024-07-24,103.0434341430664
2024-07-25,103.2016830444336
2024-07-26,104.26990509033203
2024-07-29,102.72692108154297
2024-07-30,100.0464859008789
2024-07-31,105.4469223022461
2024-08-01,101.10481262207031
2024-08-02,98.40459442138672
2024-08-05,96.40663146972656
2024-08-06,98.11775970458984
2024-08-07,95.9813232421875
2024-08-08,99.33434295654297
2024-08-09,98.57852935791016
2024-08-12,99.72167205810547
2024-08-13,100.00994110107422
2024-08-14,100.86481475830078
2024-08-15,105.15904235839844
2024-08-16,103.26043701171875
2024-08-19,104.66202545166016
2024-08-20,102.70377349853516
2024-08-21,103.67793273925781
2024-08-22,101.09343719482422
2024-08-23,103.99602508544922
2024-08-26,104.930419921875
2024-08-27,105.02982330322266
2024-08-28,100.2584457397461
2024-08-29,100.8250503540039
2024-08-30,101.11331939697266
2024-09-03,95.60636138916016
2024-09-04,95.77534484863281
2024-09-05,96.08349609375
2024-09-06,93.53876495361328
2024-09-09,94.78131103515625
2024-09-10,93.78727722167969
2024-09-11,95.87474822998047
2024-09-12,97.4155044555664
2024-09-13,98.10139465332031
2024-09-16,98.87673950195312
2024-09-17,98.58847045898438
2024-09-18,100.6958236694336
2024-09-19,104.26441192626953
2024-09-20,102.98210906982422
2024-09-23,105.42743682861328
2024-09-24,113.041748046875
2024-09-25,110.60636138916016
2024-09-26,119.71173095703125
2024-09-27,118.1610336303711
2024-09-30,114.98011779785156
2024-10-01,116.38170623779297
2024-10-02,116.63021850585938
2024-10-03,114.63220977783203
2024-10-04,117.24652099609375
2024-10-07,116.86878967285156
2024-10-08,112.43538665771484
2024-10-09,113.74751281738281
2024-10-10,115.68588256835938
2024-10-11,116.93836975097656
2024-10-14,116.86878967285156
2024-10-15,110.84493255615234
2024-10-16,112.4652099609375
2024-10-17,111.32206726074219
2024-10-18,112.22663879394531
2024-10-21,111.71968078613281
2024-10-22,113.88668060302734
2024-10-23,113.15109252929688
2024-10-24,113.84691619873047
2024-10-25,114.72167205810547
2024-10-28,114.12525177001953
2024-10-29,113.72763061523438
2024-10-30,111.18289947509766
2024-10-31,108.89662170410156
2024-11-01,109.4433364868164
2024-11-04,110.64612579345703
2024-11-05,113.33995819091797
2024-11-06,109.5
2024-11-07,113.51000213623047
2024-11-08,107.11000061035156
2024-11-11,104.76000213623047
2024-11-12,102.69999694824219
2024-11-13,100.98999786376953
2024-11-14,100.2699966430664
2024-11-15,99.23999786376953
2024-11-18,101.83000183105469
2024-11-19,103.77999877929688
2024-11-20,103.0
2024-11-21,100.68000030517578
