Date,MFC
2022-02-28,20.260000228881836
2022-03-01,19.489999771118164
2022-03-02,20.010000228881836
2022-03-03,20.09000015258789
2022-03-04,19.75
2022-03-07,19.34000015258789
2022-03-08,19.290000915527344
2022-03-09,19.6299991607666
2022-03-10,19.59000015258789
2022-03-11,19.829999923706055
2022-03-14,19.81999969482422
2022-03-15,19.200000762939453
2022-03-16,20.100000381469727
2022-03-17,20.40999984741211
2022-03-18,20.280000686645508
2022-03-21,20.559999465942383
2022-03-22,20.950000762939453
2022-03-23,20.799999237060547
2022-03-24,20.850000381469727
2022-03-25,21.1299991607666
2022-03-28,21.239999771118164
2022-03-29,21.40999984741211
2022-03-30,21.559999465942383
2022-03-31,21.350000381469727
2022-04-01,21.3700008392334
2022-04-04,21.420000076293945
2022-04-05,21.469999313354492
2022-04-06,21.280000686645508
2022-04-07,21.06999969482422
2022-04-08,21.40999984741211
2022-04-11,21.329999923706055
2022-04-12,21.170000076293945
2022-04-13,21.360000610351562
2022-04-14,21.360000610351562
2022-04-18,21.309999465942383
2022-04-19,21.309999465942383
2022-04-20,21.440000534057617
2022-04-21,21.239999771118164
2022-04-22,20.459999084472656
2022-04-25,20.25
2022-04-26,19.610000610351562
2022-04-27,19.43000030517578
2022-04-28,19.760000228881836
2022-04-29,19.559999465942383
2022-05-02,19.440000534057617
2022-05-03,19.56999969482422
2022-05-04,20.0
2022-05-05,19.389999389648438
2022-05-06,19.3700008392334
2022-05-09,18.850000381469727
2022-05-10,18.959999084472656
2022-05-11,18.719999313354492
2022-05-12,16.760000228881836
2022-05-13,17.440000534057617
2022-05-16,17.520000457763672
2022-05-17,17.989999771118164
2022-05-18,17.639999389648438
2022-05-19,17.700000762939453
2022-05-20,17.520000457763672
2022-05-23,17.950000762939453
2022-05-24,17.549999237060547
2022-05-25,17.719999313354492
2022-05-26,18.09000015258789
2022-05-27,18.219999313354492
2022-05-31,18.530000686645508
2022-06-01,18.459999084472656
2022-06-02,18.729999542236328
2022-06-03,18.489999771118164
2022-06-06,18.739999771118164
2022-06-07,18.8799991607666
2022-06-08,18.770000457763672
2022-06-09,18.360000610351562
2022-06-10,17.84000015258789
2022-06-13,17.09000015258789
2022-06-14,16.93000030517578
2022-06-15,17.290000915527344
2022-06-16,16.649999618530273
2022-06-17,16.489999771118164
2022-06-21,17.139999389648438
2022-06-22,16.75
2022-06-23,16.520000457763672
2022-06-24,17.010000228881836
2022-06-27,17.170000076293945
2022-06-28,17.469999313354492
2022-06-29,17.290000915527344
2022-06-30,17.329999923706055
2022-07-01,17.520000457763672
2022-07-05,17.079999923706055
2022-07-06,16.90999984741211
2022-07-07,17.5
2022-07-08,17.56999969482422
2022-07-11,17.309999465942383
2022-07-12,17.299999237060547
2022-07-13,17.270000457763672
2022-07-14,16.719999313354492
2022-07-15,16.93000030517578
2022-07-18,17.280000686645508
2022-07-19,17.579999923706055
2022-07-20,17.549999237060547
2022-07-21,17.56999969482422
2022-07-22,17.40999984741211
2022-07-25,17.65999984741211
2022-07-26,17.510000228881836
2022-07-27,17.940000534057617
2022-07-28,18.059999465942383
2022-07-29,18.31999969482422
2022-08-01,18.209999084472656
2022-08-02,18.059999465942383
2022-08-03,18.260000228881836
2022-08-04,18.200000762939453
2022-08-05,18.239999771118164
2022-08-08,18.3799991607666
2022-08-09,18.329999923706055
2022-08-10,18.959999084472656
2022-08-11,18.700000762939453
2022-08-12,19.1200008392334
2022-08-15,18.899999618530273
2022-08-16,19.040000915527344
2022-08-17,18.81999969482422
2022-08-18,18.81999969482422
2022-08-19,18.579999923706055
2022-08-22,17.739999771118164
2022-08-23,17.959999084472656
2022-08-24,17.889999389648438
2022-08-25,18.219999313354492
2022-08-26,17.829999923706055
2022-08-29,17.780000686645508
2022-08-30,17.440000534057617
2022-08-31,17.290000915527344
2022-09-01,17.0
2022-09-02,17.18000030517578
2022-09-06,16.959999084472656
2022-09-07,17.170000076293945
2022-09-08,17.3700008392334
2022-09-09,17.780000686645508
2022-09-12,18.030000686645508
2022-09-13,17.469999313354492
2022-09-14,17.3700008392334
2022-09-15,17.280000686645508
2022-09-16,17.15999984741211
2022-09-19,17.440000534057617
2022-09-20,16.959999084472656
2022-09-21,16.739999771118164
2022-09-22,16.389999389648438
2022-09-23,15.819999694824219
2022-09-26,15.710000038146973
2022-09-27,15.640000343322754
2022-09-28,16.049999237060547
2022-09-29,15.729999542236328
2022-09-30,15.670000076293945
2022-10-03,16.1299991607666
2022-10-04,16.8799991607666
2022-10-05,16.459999084472656
2022-10-06,16.219999313354492
2022-10-07,15.920000076293945
2022-10-10,15.779999732971191
2022-10-11,15.40999984741211
2022-10-12,15.359999656677246
2022-10-13,15.899999618530273
2022-10-14,15.640000343322754
2022-10-17,16.030000686645508
2022-10-18,16.079999923706055
2022-10-19,15.9399995803833
2022-10-20,15.739999771118164
2022-10-21,16.18000030517578
2022-10-24,16.100000381469727
2022-10-25,16.3799991607666
2022-10-26,16.329999923706055
2022-10-27,16.420000076293945
2022-10-28,16.649999618530273
2022-10-31,16.549999237060547
2022-11-01,16.639999389648438
2022-11-02,16.399999618530273
2022-11-03,16.059999465942383
2022-11-04,16.770000457763672
2022-11-07,16.6299991607666
2022-11-08,16.75
2022-11-09,16.450000762939453
2022-11-10,17.280000686645508
2022-11-11,17.729999542236328
2022-11-14,17.559999465942383
2022-11-15,17.65999984741211
2022-11-16,17.479999542236328
2022-11-17,17.559999465942383
2022-11-18,17.610000610351562
2022-11-21,17.290000915527344
2022-11-22,17.68000030517578
2022-11-23,17.809999465942383
2022-11-25,17.950000762939453
2022-11-28,17.479999542236328
2022-11-29,17.610000610351562
2022-11-30,18.030000686645508
2022-12-01,18.1200008392334
2022-12-02,18.1299991607666
2022-12-05,17.809999465942383
2022-12-06,17.690000534057617
2022-12-07,17.700000762939453
2022-12-08,17.719999313354492
2022-12-09,17.729999542236328
2022-12-12,17.850000381469727
2022-12-13,18.010000228881836
2022-12-14,17.84000015258789
2022-12-15,17.510000228881836
2022-12-16,17.489999771118164
2022-12-19,17.510000228881836
2022-12-20,17.59000015258789
2022-12-21,17.959999084472656
2022-12-22,17.719999313354492
2022-12-23,17.889999389648438
2022-12-27,17.950000762939453
2022-12-28,17.600000381469727
2022-12-29,17.959999084472656
2022-12-30,17.84000015258789
2023-01-03,17.81999969482422
2023-01-04,18.270000457763672
2023-01-05,17.979999542236328
2023-01-06,18.34000015258789
2023-01-09,18.3799991607666
2023-01-10,18.43000030517578
2023-01-11,18.739999771118164
2023-01-12,18.940000534057617
2023-01-13,18.950000762939453
2023-01-17,19.020000457763672
2023-01-18,18.690000534057617
2023-01-19,18.65999984741211
2023-01-20,19.059999465942383
2023-01-23,19.1200008392334
2023-01-24,19.239999771118164
2023-01-25,19.450000762939453
2023-01-26,19.93000030517578
2023-01-27,19.649999618530273
2023-01-30,19.510000228881836
2023-01-31,19.799999237060547
2023-02-01,20.040000915527344
2023-02-02,19.700000762939453
2023-02-03,19.56999969482422
2023-02-06,19.219999313354492
2023-02-07,19.389999389648438
2023-02-08,19.399999618530273
2023-02-09,19.43000030517578
2023-02-10,19.549999237060547
2023-02-13,19.65999984741211
2023-02-14,19.540000915527344
2023-02-15,19.5
2023-02-16,20.15999984741211
2023-02-17,20.100000381469727
2023-02-21,19.729999542236328
2023-02-22,19.8700008392334
2023-02-23,19.729999542236328
2023-02-24,19.649999618530273
2023-02-27,19.579999923706055
2023-02-28,19.760000228881836
2023-03-01,20.0
2023-03-02,19.969999313354492
2023-03-03,20.170000076293945
2023-03-06,20.049999237060547
2023-03-07,19.700000762939453
2023-03-08,19.639999389648438
2023-03-09,19.1200008392334
2023-03-10,18.75
2023-03-13,18.450000762939453
2023-03-14,18.799999237060547
2023-03-15,18.079999923706055
2023-03-16,18.010000228881836
2023-03-17,17.530000686645508
2023-03-20,17.8700008392334
2023-03-21,18.0
2023-03-22,17.809999465942383
2023-03-23,17.75
2023-03-24,17.719999313354492
2023-03-27,17.81999969482422
2023-03-28,17.81999969482422
2023-03-29,17.969999313354492
2023-03-30,18.170000076293945
2023-03-31,18.360000610351562
2023-04-03,18.579999923706055
2023-04-04,18.440000534057617
2023-04-05,18.559999465942383
2023-04-06,18.59000015258789
2023-04-10,18.700000762939453
2023-04-11,18.8700008392334
2023-04-12,18.93000030517578
2023-04-13,19.1299991607666
2023-04-14,19.170000076293945
2023-04-17,19.290000915527344
2023-04-18,19.559999465942383
2023-04-19,19.479999542236328
2023-04-20,19.43000030517578
2023-04-21,19.350000381469727
2023-04-24,19.3799991607666
2023-04-25,18.950000762939453
2023-04-26,18.969999313354492
2023-04-27,19.440000534057617
2023-04-28,19.75
2023-05-01,19.81999969482422
2023-05-02,19.610000610351562
2023-05-03,19.549999237060547
2023-05-04,19.280000686645508
2023-05-05,19.790000915527344
2023-05-08,19.979999542236328
2023-05-09,19.899999618530273
2023-05-10,19.6200008392334
2023-05-11,19.420000076293945
2023-05-12,18.8799991607666
2023-05-15,19.31999969482422
2023-05-16,19.1200008392334
2023-05-17,19.3700008392334
2023-05-18,19.299999237060547
2023-05-19,19.34000015258789
2023-05-22,19.34000015258789
2023-05-23,18.920000076293945
2023-05-24,18.399999618530273
2023-05-25,18.5
2023-05-26,18.739999771118164
2023-05-30,18.790000915527344
2023-05-31,18.520000457763672
2023-06-01,18.770000457763672
2023-06-02,19.290000915527344
2023-06-05,19.110000610351562
2023-06-06,19.270000457763672
2023-06-07,19.3799991607666
2023-06-08,19.25
2023-06-09,19.25
2023-06-12,19.280000686645508
2023-06-13,19.3700008392334
2023-06-14,19.239999771118164
2023-06-15,19.299999237060547
2023-06-16,18.989999771118164
2023-06-20,18.719999313354492
2023-06-21,18.700000762939453
2023-06-22,18.479999542236328
2023-06-23,18.190000534057617
2023-06-26,18.309999465942383
2023-06-27,18.600000381469727
2023-06-28,18.639999389648438
2023-06-29,18.670000076293945
2023-06-30,18.90999984741211
2023-07-03,18.93000030517578
2023-07-05,18.700000762939453
2023-07-06,18.389999389648438
2023-07-07,18.530000686645508
2023-07-10,18.360000610351562
2023-07-11,18.559999465942383
2023-07-12,18.65999984741211
2023-07-13,18.989999771118164
2023-07-14,18.860000610351562
2023-07-17,19.229999542236328
2023-07-18,19.280000686645508
2023-07-19,19.309999465942383
2023-07-20,19.450000762939453
2023-07-21,19.530000686645508
2023-07-24,19.68000030517578
2023-07-25,19.829999923706055
2023-07-26,19.8799991607666
2023-07-27,19.8700008392334
2023-07-28,19.8799991607666
2023-07-31,20.0
2023-08-01,19.780000686645508
2023-08-02,19.280000686645508
2023-08-03,19.219999313354492
2023-08-04,19.399999618530273
2023-08-07,19.600000381469727
2023-08-08,19.450000762939453
2023-08-09,19.260000228881836
2023-08-10,19.520000457763672
2023-08-11,19.459999084472656
2023-08-14,19.280000686645508
2023-08-15,18.780000686645508
2023-08-16,18.68000030517578
2023-08-17,18.579999923706055
2023-08-18,18.040000915527344
2023-08-21,17.899999618530273
2023-08-22,17.56999969482422
2023-08-23,17.829999923706055
2023-08-24,17.93000030517578
2023-08-25,17.8799991607666
2023-08-28,17.969999313354492
2023-08-29,18.3799991607666
2023-08-30,18.440000534057617
2023-08-31,18.479999542236328
2023-09-01,18.6299991607666
2023-09-05,18.540000915527344
2023-09-06,18.5
2023-09-07,18.479999542236328
2023-09-08,18.43000030517578
2023-09-11,18.799999237060547
2023-09-12,18.889999389648438
2023-09-13,18.850000381469727
2023-09-14,19.229999542236328
2023-09-15,19.3799991607666
2023-09-18,19.350000381469727
2023-09-19,19.600000381469727
2023-09-20,19.420000076293945
2023-09-21,18.950000762939453
2023-09-22,18.940000534057617
2023-09-25,18.81999969482422
2023-09-26,18.510000228881836
2023-09-27,18.229999542236328
2023-09-28,18.469999313354492
2023-09-29,18.280000686645508
2023-10-02,17.889999389648438
2023-10-03,17.639999389648438
2023-10-04,17.690000534057617
2023-10-05,17.959999084472656
2023-10-06,18.219999313354492
2023-10-09,18.260000228881836
2023-10-10,18.5
2023-10-11,18.790000915527344
2023-10-12,18.459999084472656
2023-10-13,18.34000015258789
2023-10-16,18.530000686645508
2023-10-17,18.559999465942383
2023-10-18,18.1299991607666
2023-10-19,17.809999465942383
2023-10-20,17.420000076293945
2023-10-23,17.510000228881836
2023-10-24,17.40999984741211
2023-10-25,17.299999237060547
2023-10-26,17.420000076293945
2023-10-27,17.139999389648438
2023-10-30,17.479999542236328
2023-10-31,17.420000076293945
2023-11-01,17.690000534057617
2023-11-02,18.329999923706055
2023-11-03,18.649999618530273
2023-11-06,18.530000686645508
2023-11-07,18.290000915527344
2023-11-08,18.049999237060547
2023-11-09,18.59000015258789
2023-11-10,18.700000762939453
2023-11-13,18.6299991607666
2023-11-14,18.950000762939453
2023-11-15,18.989999771118164
2023-11-16,18.809999465942383
2023-11-17,19.18000030517578
2023-11-20,19.290000915527344
2023-11-21,19.079999923706055
2023-11-22,19.049999237060547
2023-11-24,19.389999389648438
2023-11-27,19.290000915527344
2023-11-28,19.299999237060547
2023-11-29,19.299999237060547
2023-11-30,19.59000015258789
2023-12-01,19.719999313354492
2023-12-04,19.84000015258789
2023-12-05,19.799999237060547
2023-12-06,19.729999542236328
2023-12-07,19.850000381469727
2023-12-08,19.940000534057617
2023-12-11,20.59000015258789
2023-12-12,20.90999984741211
2023-12-13,21.020000457763672
2023-12-14,21.360000610351562
2023-12-15,21.1200008392334
2023-12-18,21.06999969482422
2023-12-19,21.700000762939453
2023-12-20,21.610000610351562
2023-12-21,21.799999237060547
2023-12-22,21.899999618530273
2023-12-26,22.1200008392334
2023-12-27,22.100000381469727
2023-12-28,22.09000015258789
2023-12-29,22.100000381469727
2024-01-02,21.829999923706055
2024-01-03,21.610000610351562
2024-01-04,21.6200008392334
2024-01-05,21.829999923706055
2024-01-08,21.899999618530273
2024-01-09,21.540000915527344
2024-01-10,21.610000610351562
2024-01-11,21.479999542236328
2024-01-12,21.329999923706055
2024-01-16,21.25
2024-01-17,21.010000228881836
2024-01-18,21.0
2024-01-19,21.200000762939453
2024-01-22,21.40999984741211
2024-01-23,21.510000228881836
2024-01-24,21.6200008392334
2024-01-25,21.920000076293945
2024-01-26,21.850000381469727
2024-01-29,21.860000610351562
2024-01-30,22.219999313354492
2024-01-31,22.110000610351562
2024-02-01,21.8799991607666
2024-02-02,21.8700008392334
2024-02-05,21.860000610351562
2024-02-06,22.260000228881836
2024-02-07,22.579999923706055
2024-02-08,22.469999313354492
2024-02-09,22.610000610351562
2024-02-12,22.6200008392334
2024-02-13,22.200000762939453
2024-02-14,22.6299991607666
2024-02-15,24.790000915527344
2024-02-16,24.690000534057617
2024-02-20,24.3700008392334
2024-02-21,23.989999771118164
2024-02-22,24.260000228881836
2024-02-23,24.299999237060547
2024-02-26,24.219999313354492
2024-02-27,24.100000381469727
2024-02-28,23.739999771118164
2024-02-29,23.739999771118164
2024-03-01,23.8799991607666
2024-03-04,23.979999542236328
2024-03-05,24.049999237060547
2024-03-06,23.950000762939453
2024-03-07,23.959999084472656
2024-03-08,23.739999771118164
2024-03-11,23.809999465942383
2024-03-12,23.90999984741211
2024-03-13,24.290000915527344
2024-03-14,24.200000762939453
2024-03-15,24.149999618530273
2024-03-18,24.06999969482422
2024-03-19,24.209999084472656
2024-03-20,24.3799991607666
2024-03-21,24.299999237060547
2024-03-22,24.0
2024-03-25,24.270000457763672
2024-03-26,24.15999984741211
2024-03-27,24.65999984741211
2024-03-28,24.989999771118164
2024-04-01,24.600000381469727
2024-04-02,24.440000534057617
2024-04-03,24.559999465942383
