Date,GFL
2023-01-06,31.549999237060547
2023-01-09,30.809999465942383
2023-01-10,30.510000228881836
2023-01-11,30.110000610351562
2023-01-12,29.84000015258789
2023-01-13,30.299999237060547
2023-01-17,30.56999969482422
2023-01-18,30.020000457763672
2023-01-19,30.34000015258789
2023-01-20,31.229999542236328
2023-01-23,31.670000076293945
2023-01-24,31.649999618530273
2023-01-25,31.530000686645508
2023-01-26,30.969999313354492
2023-01-27,31.489999771118164
2023-01-30,30.829999923706055
2023-01-31,30.860000610351562
2023-02-01,31.1299991607666
2023-02-02,31.850000381469727
2023-02-03,31.399999618530273
2023-02-06,31.309999465942383
2023-02-07,31.780000686645508
2023-02-08,31.739999771118164
2023-02-09,31.489999771118164
2023-02-10,31.84000015258789
2023-02-13,31.8799991607666
2023-02-14,31.459999084472656
2023-02-15,31.489999771118164
2023-02-16,31.329999923706055
2023-02-17,30.950000762939453
2023-02-21,29.84000015258789
2023-02-22,31.420000076293945
2023-02-23,30.81999969482422
2023-02-24,30.739999771118164
2023-02-27,30.65999984741211
2023-02-28,30.3700008392334
2023-03-01,30.65999984741211
2023-03-02,31.260000228881836
2023-03-03,31.5
2023-03-06,32.150001525878906
2023-03-07,32.70000076293945
2023-03-08,32.36000061035156
2023-03-09,32.63999938964844
2023-03-10,32.09000015258789
2023-03-13,31.639999389648438
2023-03-14,32.43000030517578
2023-03-15,32.130001068115234
2023-03-16,33.20000076293945
2023-03-17,32.790000915527344
2023-03-20,33.20000076293945
2023-03-21,33.0
2023-03-22,32.5099983215332
2023-03-23,32.459999084472656
2023-03-24,32.540000915527344
2023-03-27,32.470001220703125
2023-03-28,32.849998474121094
2023-03-29,33.40999984741211
2023-03-30,34.290000915527344
2023-03-31,34.439998626708984
2023-04-03,34.529998779296875
2023-04-04,34.150001525878906
2023-04-05,33.849998474121094
2023-04-06,34.060001373291016
2023-04-10,34.22999954223633
2023-04-11,34.59000015258789
2023-04-12,34.95000076293945
2023-04-13,35.34000015258789
2023-04-14,34.689998626708984
2023-04-17,34.54999923706055
2023-04-18,34.45000076293945
2023-04-19,34.75
2023-04-20,34.880001068115234
2023-04-21,34.91999816894531
2023-04-24,35.09000015258789
2023-04-25,34.34000015258789
2023-04-26,33.43000030517578
2023-04-27,33.689998626708984
2023-04-28,36.29999923706055
2023-05-01,36.63999938964844
2023-05-02,36.790000915527344
2023-05-03,36.650001525878906
2023-05-04,35.47999954223633
2023-05-05,35.58000183105469
2023-05-08,36.529998779296875
2023-05-09,37.38999938964844
2023-05-10,37.619998931884766
2023-05-11,37.869998931884766
2023-05-12,37.709999084472656
2023-05-15,37.599998474121094
2023-05-16,37.439998626708984
2023-05-17,37.369998931884766
2023-05-18,37.279998779296875
2023-05-19,37.25
2023-05-22,37.099998474121094
2023-05-23,36.709999084472656
2023-05-24,36.2599983215332
2023-05-25,36.369998931884766
2023-05-26,36.599998474121094
2023-05-30,36.849998474121094
2023-05-31,36.13999938964844
2023-06-01,36.90999984741211
2023-06-02,37.5099983215332
2023-06-05,37.470001220703125
2023-06-06,37.290000915527344
2023-06-07,36.709999084472656
2023-06-08,36.959999084472656
2023-06-09,37.2599983215332
2023-06-12,37.880001068115234
2023-06-13,37.04999923706055
2023-06-14,37.47999954223633
2023-06-15,37.459999084472656
2023-06-16,37.279998779296875
2023-06-20,37.25
2023-06-21,37.189998626708984
2023-06-22,36.81999969482422
2023-06-23,36.779998779296875
2023-06-26,37.27000045776367
2023-06-27,37.63999938964844
2023-06-28,37.79999923706055
2023-06-29,38.20000076293945
2023-06-30,38.79999923706055
2023-07-03,38.72999954223633
2023-07-05,38.84000015258789
2023-07-06,38.439998626708984
2023-07-07,38.459999084472656
2023-07-10,38.25
2023-07-11,37.380001068115234
2023-07-12,37.130001068115234
2023-07-13,37.11000061035156
2023-07-14,37.61000061035156
2023-07-17,37.58000183105469
2023-07-18,37.060001373291016
2023-07-19,37.060001373291016
2023-07-20,37.599998474121094
2023-07-21,37.400001525878906
2023-07-24,37.400001525878906
2023-07-25,36.599998474121094
2023-07-26,36.20000076293945
2023-07-27,34.7599983215332
2023-07-28,34.43000030517578
2023-07-31,34.13999938964844
2023-08-01,34.150001525878906
2023-08-02,33.529998779296875
2023-08-03,33.06999969482422
2023-08-04,32.9900016784668
2023-08-07,33.459999084472656
2023-08-08,33.54999923706055
2023-08-09,33.08000183105469
2023-08-10,32.849998474121094
2023-08-11,32.880001068115234
2023-08-14,32.970001220703125
2023-08-15,32.7599983215332
2023-08-16,33.47999954223633
2023-08-17,33.58000183105469
2023-08-18,34.060001373291016
2023-08-21,33.59000015258789
2023-08-22,34.0
2023-08-23,33.529998779296875
2023-08-24,32.689998626708984
2023-08-25,32.29999923706055
2023-08-28,32.540000915527344
2023-08-29,32.43000030517578
2023-08-30,32.560001373291016
2023-08-31,32.400001525878906
2023-09-01,32.45000076293945
2023-09-05,32.54999923706055
2023-09-06,32.290000915527344
2023-09-07,32.650001525878906
2023-09-08,32.29999923706055
2023-09-11,33.06999969482422
2023-09-12,33.16999816894531
2023-09-13,33.63999938964844
2023-09-14,33.7599983215332
2023-09-15,33.79999923706055
2023-09-18,34.18000030517578
2023-09-19,33.59000015258789
2023-09-20,33.380001068115234
2023-09-21,33.08000183105469
2023-09-22,32.90999984741211
2023-09-25,33.43000030517578
2023-09-26,33.369998931884766
2023-09-27,32.220001220703125
2023-09-28,31.8799991607666
2023-09-29,31.760000228881836
2023-10-02,31.290000915527344
2023-10-03,31.030000686645508
2023-10-04,31.610000610351562
2023-10-05,32.439998626708984
2023-10-06,32.54999923706055
2023-10-09,32.56999969482422
2023-10-10,33.099998474121094
2023-10-11,32.369998931884766
2023-10-12,31.059999465942383
2023-10-13,30.329999923706055
2023-10-16,30.889999389648438
2023-10-17,31.030000686645508
2023-10-18,30.40999984741211
2023-10-19,30.030000686645508
2023-10-20,30.049999237060547
2023-10-23,29.81999969482422
2023-10-24,29.350000381469727
2023-10-25,29.459999084472656
2023-10-26,28.350000381469727
2023-10-27,28.200000762939453
2023-10-30,28.850000381469727
2023-10-31,28.81999969482422
2023-11-01,28.90999984741211
2023-11-02,28.280000686645508
2023-11-03,29.93000030517578
2023-11-06,28.809999465942383
2023-11-07,29.0
2023-11-08,28.760000228881836
2023-11-09,28.479999542236328
2023-11-10,28.75
2023-11-13,28.68000030517578
2023-11-14,30.6200008392334
2023-11-15,30.510000228881836
2023-11-16,30.030000686645508
2023-11-17,30.139999389648438
2023-11-20,30.0
2023-11-21,29.5
2023-11-22,29.290000915527344
2023-11-24,29.329999923706055
2023-11-27,28.510000228881836
2023-11-28,27.450000762939453
2023-11-29,27.5
2023-11-30,28.700000762939453
2023-12-01,29.579999923706055
2023-12-04,29.059999465942383
2023-12-05,28.850000381469727
2023-12-06,29.139999389648438
2023-12-07,28.639999389648438
2023-12-08,28.459999084472656
2023-12-11,28.799999237060547
2023-12-12,30.1200008392334
2023-12-13,31.780000686645508
2023-12-14,32.34000015258789
2023-12-15,32.81999969482422
2023-12-18,32.849998474121094
2023-12-19,32.90999984741211
2023-12-20,32.75
2023-12-21,33.34000015258789
2023-12-22,33.31999969482422
2023-12-26,34.15999984741211
2023-12-27,34.439998626708984
2023-12-28,34.58000183105469
2023-12-29,34.5099983215332
2024-01-02,33.83000183105469
2024-01-03,32.56999969482422
2024-01-04,32.540000915527344
2024-01-05,32.310001373291016
2024-01-08,33.15999984741211
2024-01-09,32.599998474121094
2024-01-10,32.75
2024-01-11,32.689998626708984
2024-01-12,32.630001068115234
2024-01-16,32.619998931884766
2024-01-17,32.470001220703125
2024-01-18,33.83000183105469
2024-01-19,33.709999084472656
2024-01-22,33.560001373291016
2024-01-23,33.83000183105469
2024-01-24,33.38999938964844
2024-01-25,33.41999816894531
2024-01-26,33.59000015258789
2024-01-29,33.59000015258789
2024-01-30,34.02000045776367
2024-01-31,33.970001220703125
2024-02-01,35.04999923706055
2024-02-02,35.619998931884766
2024-02-05,35.779998779296875
2024-02-06,35.29999923706055
2024-02-07,35.650001525878906
2024-02-08,35.290000915527344
2024-02-09,35.22999954223633
2024-02-12,35.2400016784668
2024-02-13,34.880001068115234
2024-02-14,35.959999084472656
2024-02-15,36.400001525878906
2024-02-16,36.970001220703125
2024-02-20,36.400001525878906
2024-02-21,35.43000030517578
2024-02-22,35.279998779296875
2024-02-23,35.61000061035156
2024-02-26,36.790000915527344
2024-02-27,35.61000061035156
2024-02-28,35.58000183105469
2024-02-29,36.08000183105469
2024-03-01,35.529998779296875
2024-03-04,35.2599983215332
2024-03-05,34.880001068115234
2024-03-06,34.91999816894531
2024-03-07,35.29999923706055
2024-03-08,34.72999954223633
2024-03-11,34.849998474121094
2024-03-12,34.91999816894531
2024-03-13,34.72999954223633
2024-03-14,34.150001525878906
2024-03-15,33.779998779296875
2024-03-18,34.029998779296875
2024-03-19,34.95000076293945
2024-03-20,35.349998474121094
2024-03-21,35.06999969482422
2024-03-22,35.369998931884766
2024-03-25,34.650001525878906
2024-03-26,33.709999084472656
2024-03-27,34.88999938964844
2024-03-28,34.5
2024-04-01,34.56999969482422
2024-04-02,33.619998931884766
2024-04-03,33.63999938964844
2024-04-04,33.66999816894531
2024-04-05,34.349998474121094
2024-04-08,35.400001525878906
2024-04-09,35.220001220703125
2024-04-10,35.06999969482422
2024-04-11,34.11000061035156
2024-04-12,33.400001525878906
2024-04-15,33.599998474121094
2024-04-16,33.65999984741211
2024-04-17,33.189998626708984
2024-04-18,33.02000045776367
2024-04-19,33.150001525878906
2024-04-22,33.099998474121094
2024-04-23,33.209999084472656
2024-04-24,32.86000061035156
2024-04-25,32.290000915527344
2024-04-26,32.04999923706055
2024-04-29,32.61000061035156
2024-04-30,31.899999618530273
2024-05-01,31.860000610351562
2024-05-02,33.439998626708984
2024-05-03,32.779998779296875
2024-05-06,32.86000061035156
2024-05-07,33.45000076293945
2024-05-08,32.66999816894531
2024-05-09,32.15999984741211
2024-05-10,32.310001373291016
2024-05-13,32.43000030517578
2024-05-14,31.25
2024-05-15,31.43000030517578
2024-05-16,31.90999984741211
2024-05-17,31.90999984741211
2024-05-20,32.45000076293945
2024-05-21,31.610000610351562
2024-05-22,31.790000915527344
2024-05-23,31.280000686645508
2024-05-24,31.059999465942383
2024-05-28,31.229999542236328
2024-05-29,30.610000610351562
2024-05-30,31.059999465942383
2024-05-31,31.469999313354492
2024-06-03,34.72999954223633
2024-06-04,37.0
2024-06-05,38.040000915527344
2024-06-06,38.650001525878906
2024-06-07,36.41999816894531
2024-06-10,37.08000183105469
2024-06-11,37.029998779296875
2024-06-12,37.4900016784668
2024-06-13,37.81999969482422
2024-06-14,37.90999984741211
2024-06-17,38.13999938964844
2024-06-18,38.369998931884766
2024-06-20,38.099998474121094
2024-06-21,38.36000061035156
2024-06-24,37.90999984741211
2024-06-25,37.7599983215332
2024-06-26,38.400001525878906
2024-06-27,38.849998474121094
2024-06-28,38.93000030517578
2024-07-01,38.689998626708984
2024-07-02,39.09000015258789
2024-07-03,39.150001525878906
2024-07-05,39.31999969482422
2024-07-08,39.349998474121094
2024-07-09,38.709999084472656
2024-07-10,38.47999954223633
2024-07-11,37.970001220703125
2024-07-12,37.63999938964844
2024-07-15,38.04999923706055
2024-07-16,39.33000183105469
2024-07-17,39.38999938964844
2024-07-18,39.11000061035156
2024-07-19,38.91999816894531
2024-07-22,39.54999923706055
2024-07-23,39.29999923706055
2024-07-24,39.47999954223633
2024-07-25,38.2400016784668
2024-07-26,37.88999938964844
2024-07-29,38.20000076293945
2024-07-30,38.310001373291016
2024-07-31,38.81999969482422
2024-08-01,40.11000061035156
2024-08-02,39.9900016784668
2024-08-05,38.68000030517578
2024-08-06,39.06999969482422
2024-08-07,39.619998931884766
2024-08-08,39.66999816894531
2024-08-09,39.56999969482422
2024-08-12,40.2599983215332
2024-08-13,40.33000183105469
2024-08-14,40.7599983215332
2024-08-15,41.16999816894531
2024-08-16,41.2599983215332
2024-08-19,41.540000915527344
2024-08-20,41.970001220703125
2024-08-21,42.02000045776367
2024-08-22,42.209999084472656
2024-08-23,43.4900016784668
2024-08-26,42.630001068115234
2024-08-27,42.22999954223633
2024-08-28,42.599998474121094
2024-08-29,42.599998474121094
2024-08-30,43.310001373291016
2024-09-03,41.88999938964844
2024-09-04,41.22999954223633
2024-09-05,40.689998626708984
2024-09-06,39.83000183105469
2024-09-09,39.79999923706055
2024-09-10,39.97999954223633
2024-09-11,40.77000045776367
2024-09-12,40.2599983215332
2024-09-13,40.029998779296875
2024-09-16,40.20000076293945
2024-09-17,39.189998626708984
2024-09-18,39.15999984741211
2024-09-19,39.68000030517578
2024-09-20,39.27000045776367
2024-09-23,39.650001525878906
2024-09-24,39.88999938964844
2024-09-25,40.369998931884766
2024-09-26,39.4900016784668
2024-09-27,39.31999969482422
2024-09-30,39.880001068115234
2024-10-01,39.720001220703125
2024-10-02,39.560001373291016
2024-10-03,39.75
2024-10-04,40.650001525878906
2024-10-07,39.959999084472656
2024-10-08,40.70000076293945
2024-10-09,40.900001525878906
2024-10-10,40.36000061035156
2024-10-11,40.5
2024-10-14,40.68000030517578
2024-10-15,40.810001373291016
2024-10-16,40.70000076293945
2024-10-17,41.72999954223633
2024-10-18,41.279998779296875
2024-10-21,41.47999954223633
2024-10-22,41.459999084472656
2024-10-23,41.689998626708984
2024-10-24,41.02000045776367
2024-10-25,40.08000183105469
2024-10-28,40.09000015258789
2024-10-29,41.279998779296875
2024-10-30,42.0
2024-10-31,41.79999923706055
2024-11-01,41.58000183105469
2024-11-04,41.36000061035156
2024-11-05,42.0
2024-11-06,43.599998474121094
2024-11-07,45.5
2024-11-08,45.119998931884766
2024-11-11,44.25
2024-11-12,44.27000045776367
2024-11-13,44.75
2024-11-14,43.400001525878906
2024-11-15,44.0
2024-11-18,45.04999923706055
2024-11-19,45.59000015258789
2024-11-20,45.27000045776367
2024-11-21,45.77000045776367
