Date,PEG
2022-07-21,59.599998474121094
2022-07-22,60.099998474121094
2022-07-25,60.689998626708984
2022-07-26,61.45000076293945
2022-07-27,61.900001525878906
2022-07-28,65.44000244140625
2022-07-29,65.66999816894531
2022-08-01,65.68000030517578
2022-08-02,65.1500015258789
2022-08-03,65.37999725341797
2022-08-04,64.7300033569336
2022-08-05,64.73999786376953
2022-08-08,65.44000244140625
2022-08-09,66.02999877929688
2022-08-10,66.58999633789062
2022-08-11,66.69000244140625
2022-08-12,67.61000061035156
2022-08-15,68.83000183105469
2022-08-16,68.79000091552734
2022-08-17,68.80999755859375
2022-08-18,69.38999938964844
2022-08-19,69.4000015258789
2022-08-22,67.8499984741211
2022-08-23,67.37999725341797
2022-08-24,67.23999786376953
2022-08-25,67.80000305175781
2022-08-26,66.69000244140625
2022-08-29,66.41999816894531
2022-08-30,65.22000122070312
2022-08-31,64.36000061035156
2022-09-01,64.83000183105469
2022-09-02,64.01000213623047
2022-09-06,63.529998779296875
2022-09-07,67.2300033569336
2022-09-08,67.87999725341797
2022-09-09,68.0
2022-09-12,69.18000030517578
2022-09-13,66.83999633789062
2022-09-14,67.2699966430664
2022-09-15,66.47000122070312
2022-09-16,66.36000061035156
2022-09-19,66.62000274658203
2022-09-20,65.37999725341797
2022-09-21,64.4800033569336
2022-09-22,63.970001220703125
2022-09-23,62.939998626708984
2022-09-26,60.79999923706055
2022-09-27,59.560001373291016
2022-09-28,59.880001068115234
2022-09-29,56.91999816894531
2022-09-30,56.22999954223633
2022-10-03,57.90999984741211
2022-10-04,59.810001373291016
2022-10-05,58.470001220703125
2022-10-06,56.65999984741211
2022-10-07,55.31999969482422
2022-10-10,55.40999984741211
2022-10-11,55.130001068115234
2022-10-12,53.47999954223633
2022-10-13,54.970001220703125
2022-10-14,53.810001373291016
2022-10-17,55.27000045776367
2022-10-18,55.689998626708984
2022-10-19,54.79999923706055
2022-10-20,53.77000045776367
2022-10-21,54.29999923706055
2022-10-24,55.220001220703125
2022-10-25,56.08000183105469
2022-10-26,55.56999969482422
2022-10-27,55.4900016784668
2022-10-28,57.43000030517578
2022-10-31,56.06999969482422
2022-11-01,56.33000183105469
2022-11-02,56.61000061035156
2022-11-03,57.060001373291016
2022-11-04,57.88999938964844
2022-11-07,57.310001373291016
2022-11-08,57.849998474121094
2022-11-09,57.27000045776367
2022-11-10,59.52000045776367
2022-11-11,58.290000915527344
2022-11-14,57.36000061035156
2022-11-15,57.11000061035156
2022-11-16,57.790000915527344
2022-11-17,55.869998931884766
2022-11-18,57.689998626708984
2022-11-21,57.849998474121094
2022-11-22,58.349998474121094
2022-11-23,59.0099983215332
2022-11-25,59.220001220703125
2022-11-28,58.349998474121094
2022-11-29,58.290000915527344
2022-11-30,60.54999923706055
2022-12-01,60.400001525878906
2022-12-02,60.91999816894531
2022-12-05,60.27000045776367
2022-12-06,60.599998474121094
2022-12-07,59.95000076293945
2022-12-08,60.0
2022-12-09,59.77000045776367
2022-12-12,60.619998931884766
2022-12-13,61.119998931884766
2022-12-14,61.18000030517578
2022-12-15,60.34000015258789
2022-12-16,59.2400016784668
2022-12-19,59.36000061035156
2022-12-20,59.209999084472656
2022-12-21,60.5
2022-12-22,60.130001068115234
2022-12-23,61.08000183105469
2022-12-27,61.810001373291016
2022-12-28,61.290000915527344
2022-12-29,61.83000183105469
2022-12-30,61.27000045776367
2023-01-03,62.04999923706055
2023-01-04,62.5099983215332
2023-01-05,61.119998931884766
2023-01-06,62.63999938964844
2023-01-09,63.4900016784668
2023-01-10,63.66999816894531
2023-01-11,63.970001220703125
2023-01-12,62.790000915527344
2023-01-13,62.65999984741211
2023-01-17,62.900001525878906
2023-01-18,60.83000183105469
2023-01-19,60.02000045776367
2023-01-20,60.43000030517578
2023-01-23,60.88999938964844
2023-01-24,60.95000076293945
2023-01-25,60.849998474121094
2023-01-26,61.029998779296875
2023-01-27,60.630001068115234
2023-01-30,61.099998474121094
2023-01-31,61.93000030517578
2023-02-01,61.810001373291016
2023-02-02,62.130001068115234
2023-02-03,60.849998474121094
2023-02-06,61.279998779296875
2023-02-07,61.0099983215332
2023-02-08,60.13999938964844
2023-02-09,59.560001373291016
2023-02-10,60.650001525878906
2023-02-13,61.310001373291016
2023-02-14,61.15999984741211
2023-02-15,61.7599983215332
2023-02-16,61.77000045776367
2023-02-17,62.22999954223633
2023-02-21,61.150001525878906
2023-02-22,60.79999923706055
2023-02-23,60.540000915527344
2023-02-24,61.150001525878906
2023-02-27,61.52000045776367
2023-02-28,60.43000030517578
2023-03-01,58.540000915527344
2023-03-02,59.869998931884766
2023-03-03,60.369998931884766
2023-03-06,60.099998474121094
2023-03-07,58.54999923706055
2023-03-08,59.029998779296875
2023-03-09,57.7599983215332
2023-03-10,56.36000061035156
2023-03-13,57.06999969482422
2023-03-14,58.52000045776367
2023-03-15,58.619998931884766
2023-03-16,59.18000030517578
2023-03-17,58.529998779296875
2023-03-20,59.31999969482422
2023-03-21,58.529998779296875
2023-03-22,57.130001068115234
2023-03-23,56.7400016784668
2023-03-24,58.779998779296875
2023-03-27,59.220001220703125
2023-03-28,59.880001068115234
2023-03-29,61.34000015258789
2023-03-30,61.869998931884766
2023-03-31,62.45000076293945
2023-04-03,61.310001373291016
2023-04-04,61.43000030517578
2023-04-05,63.16999816894531
2023-04-06,63.310001373291016
2023-04-10,63.22999954223633
2023-04-11,63.650001525878906
2023-04-12,63.59000015258789
2023-04-13,63.47999954223633
2023-04-14,63.5
2023-04-17,63.70000076293945
2023-04-18,63.810001373291016
2023-04-19,64.05000305175781
2023-04-20,63.959999084472656
2023-04-21,64.08999633789062
2023-04-24,64.19999694824219
2023-04-25,63.900001525878906
2023-04-26,62.4900016784668
2023-04-27,63.45000076293945
2023-04-28,63.20000076293945
2023-05-01,63.13999938964844
2023-05-02,62.810001373291016
2023-05-03,63.209999084472656
2023-05-04,63.5099983215332
2023-05-05,63.81999969482422
2023-05-08,63.4900016784668
2023-05-09,63.709999084472656
2023-05-10,64.13999938964844
2023-05-11,63.439998626708984
2023-05-12,63.810001373291016
2023-05-15,62.54999923706055
2023-05-16,61.7599983215332
2023-05-17,61.529998779296875
2023-05-18,61.40999984741211
2023-05-19,61.58000183105469
2023-05-22,62.22999954223633
2023-05-23,61.310001373291016
2023-05-24,60.79999923706055
2023-05-25,59.83000183105469
2023-05-26,59.56999969482422
2023-05-30,59.470001220703125
2023-05-31,59.75
2023-06-01,59.900001525878906
2023-06-02,61.040000915527344
2023-06-05,61.36000061035156
2023-06-06,61.56999969482422
2023-06-07,62.720001220703125
2023-06-08,62.13999938964844
2023-06-09,62.06999969482422
2023-06-12,61.95000076293945
2023-06-13,61.970001220703125
2023-06-14,61.93000030517578
2023-06-15,62.2599983215332
2023-06-16,62.540000915527344
2023-06-20,62.02000045776367
2023-06-21,62.58000183105469
2023-06-22,62.11000061035156
2023-06-23,61.5
2023-06-26,62.150001525878906
2023-06-27,62.720001220703125
2023-06-28,61.5
2023-06-29,61.84000015258789
2023-06-30,62.61000061035156
2023-07-03,62.869998931884766
2023-07-05,63.650001525878906
2023-07-06,62.93000030517578
2023-07-07,62.540000915527344
2023-07-10,62.16999816894531
2023-07-11,62.959999084472656
2023-07-12,63.709999084472656
2023-07-13,64.04000091552734
2023-07-14,63.84000015258789
2023-07-17,62.91999816894531
2023-07-18,62.650001525878906
2023-07-19,63.400001525878906
2023-07-20,64.45999908447266
2023-07-21,65.12999725341797
2023-07-24,64.55999755859375
2023-07-25,64.87999725341797
2023-07-26,64.91999816894531
2023-07-27,63.29999923706055
2023-07-28,63.18000030517578
2023-07-31,63.119998931884766
2023-08-01,63.20000076293945
2023-08-02,63.13999938964844
2023-08-03,61.189998626708984
2023-08-04,60.599998474121094
2023-08-07,60.5
2023-08-08,60.59000015258789
2023-08-09,60.709999084472656
2023-08-10,60.52000045776367
2023-08-11,60.869998931884766
2023-08-14,60.040000915527344
2023-08-15,59.43000030517578
2023-08-16,60.34000015258789
2023-08-17,60.400001525878906
2023-08-18,60.81999969482422
2023-08-21,60.2400016784668
2023-08-22,60.060001373291016
2023-08-23,60.75
2023-08-24,60.720001220703125
2023-08-25,61.119998931884766
2023-08-28,61.18000030517578
2023-08-29,61.83000183105469
2023-08-30,61.65999984741211
2023-08-31,61.08000183105469
2023-09-01,60.5
2023-09-05,58.880001068115234
2023-09-06,59.2400016784668
2023-09-07,60.15999984741211
2023-09-08,60.790000915527344
2023-09-11,60.79999923706055
2023-09-12,60.630001068115234
2023-09-13,60.88999938964844
2023-09-14,61.38999938964844
2023-09-15,61.349998474121094
2023-09-18,61.33000183105469
2023-09-19,60.619998931884766
2023-09-20,60.70000076293945
2023-09-21,60.439998626708984
2023-09-22,60.52000045776367
2023-09-25,60.290000915527344
2023-09-26,58.470001220703125
2023-09-27,57.900001525878906
2023-09-28,56.65999984741211
2023-09-29,56.90999984741211
2023-10-02,54.689998626708984
2023-10-03,55.529998779296875
2023-10-04,56.119998931884766
2023-10-05,56.560001373291016
2023-10-06,57.31999969482422
2023-10-09,58.40999984741211
2023-10-10,59.04999923706055
2023-10-11,60.77000045776367
2023-10-12,60.56999969482422
2023-10-13,60.79999923706055
2023-10-16,60.88999938964844
2023-10-17,60.810001373291016
2023-10-18,60.189998626708984
2023-10-19,59.83000183105469
2023-10-20,59.29999923706055
2023-10-23,59.15999984741211
2023-10-24,60.47999954223633
2023-10-25,60.59000015258789
2023-10-26,61.20000076293945
2023-10-27,60.11000061035156
2023-10-30,60.15999984741211
2023-10-31,61.650001525878906
2023-11-01,62.380001068115234
2023-11-02,63.41999816894531
2023-11-03,63.59000015258789
2023-11-06,63.02000045776367
2023-11-07,62.29999923706055
2023-11-08,61.689998626708984
2023-11-09,61.029998779296875
2023-11-10,61.61000061035156
2023-11-13,61.34000015258789
2023-11-14,63.25
2023-11-15,62.880001068115234
2023-11-16,63.459999084472656
2023-11-17,63.75
2023-11-20,64.01000213623047
2023-11-21,64.13999938964844
2023-11-22,64.6500015258789
2023-11-24,65.08999633789062
2023-11-27,64.44000244140625
2023-11-28,64.4000015258789
2023-11-29,63.290000915527344
2023-11-30,62.43000030517578
2023-12-01,63.41999816894531
2023-12-04,63.279998779296875
2023-12-05,62.599998474121094
2023-12-06,63.189998626708984
2023-12-07,62.41999816894531
2023-12-08,62.56999969482422
2023-12-11,62.97999954223633
2023-12-12,62.4900016784668
2023-12-13,64.5199966430664
2023-12-14,62.97999954223633
2023-12-15,61.540000915527344
2023-12-18,61.70000076293945
2023-12-19,62.16999816894531
2023-12-20,60.7400016784668
2023-12-21,60.349998474121094
2023-12-22,60.650001525878906
2023-12-26,60.720001220703125
2023-12-27,60.65999984741211
2023-12-28,60.970001220703125
2023-12-29,61.150001525878906
2024-01-02,61.540000915527344
2024-01-03,61.810001373291016
2024-01-04,61.790000915527344
2024-01-05,61.72999954223633
2024-01-08,62.18000030517578
2024-01-09,61.81999969482422
2024-01-10,62.0099983215332
2024-01-11,60.310001373291016
2024-01-12,60.31999969482422
2024-01-16,59.369998931884766
2024-01-17,58.810001373291016
2024-01-18,58.33000183105469
2024-01-19,58.54999923706055
2024-01-22,58.029998779296875
2024-01-23,58.150001525878906
2024-01-24,56.97999954223633
2024-01-25,57.470001220703125
2024-01-26,57.66999816894531
2024-01-29,58.02000045776367
2024-01-30,58.25
2024-01-31,57.9900016784668
2024-02-01,59.029998779296875
2024-02-02,58.20000076293945
2024-02-05,58.20000076293945
2024-02-06,58.97999954223633
2024-02-07,59.0099983215332
2024-02-08,58.20000076293945
2024-02-09,58.41999816894531
2024-02-12,59.33000183105469
2024-02-13,58.54999923706055
2024-02-14,58.77000045776367
2024-02-15,59.599998474121094
2024-02-16,59.790000915527344
2024-02-20,60.11000061035156
2024-02-21,61.13999938964844
2024-02-22,60.369998931884766
2024-02-23,60.75
2024-02-26,59.63999938964844
2024-02-27,61.58000183105469
2024-02-28,62.630001068115234
2024-02-29,62.400001525878906
2024-03-01,62.2400016784668
2024-03-04,63.36000061035156
2024-03-05,64.20999908447266
2024-03-06,64.88999938964844
2024-03-07,65.26000213623047
2024-03-08,64.26000213623047
2024-03-11,64.94999694824219
2024-03-12,64.01000213623047
2024-03-13,63.93000030517578
2024-03-14,63.9900016784668
2024-03-15,63.779998779296875
2024-03-18,64.02999877929688
2024-03-19,64.06999969482422
2024-03-20,63.88999938964844
2024-03-21,63.84000015258789
2024-03-22,65.02999877929688
2024-03-25,65.31999969482422
2024-03-26,65.51000213623047
2024-03-27,66.6500015258789
2024-03-28,66.77999877929688
2024-04-01,66.63999938964844
2024-04-02,66.41999816894531
2024-04-03,66.63999938964844
2024-04-04,66.11000061035156
2024-04-05,66.5199966430664
2024-04-08,66.79000091552734
2024-04-09,67.19999694824219
2024-04-10,66.56999969482422
2024-04-11,66.44999694824219
2024-04-12,65.87000274658203
2024-04-15,65.19999694824219
2024-04-16,64.27999877929688
2024-04-17,65.02999877929688
2024-04-18,65.0999984741211
2024-04-19,65.73999786376953
2024-04-22,66.70999908447266
2024-04-23,66.48999786376953
2024-04-24,67.2300033569336
2024-04-25,68.08999633789062
2024-04-26,67.81999969482422
2024-04-29,68.63999938964844
2024-04-30,69.08000183105469
2024-05-01,69.80999755859375
2024-05-02,70.0199966430664
2024-05-03,70.44999694824219
2024-05-06,71.33999633789062
2024-05-07,71.9800033569336
2024-05-08,72.55999755859375
2024-05-09,73.5999984741211
2024-05-10,74.01000213623047
2024-05-13,73.48999786376953
2024-05-14,73.73999786376953
2024-05-15,74.44999694824219
2024-05-16,74.22000122070312
2024-05-17,74.54000091552734
2024-05-20,74.30999755859375
2024-05-21,75.1500015258789
2024-05-22,74.33000183105469
2024-05-23,73.55000305175781
2024-05-24,75.04000091552734
2024-05-28,74.54000091552734
2024-05-29,73.19999694824219
2024-05-30,73.91000366210938
2024-05-31,75.76000213623047
2024-06-03,74.54000091552734
2024-06-04,74.33999633789062
2024-06-05,74.86000061035156
2024-06-06,74.44000244140625
2024-06-07,72.87999725341797
2024-06-10,73.44000244140625
2024-06-11,73.66999816894531
2024-06-12,73.04000091552734
2024-06-13,73.20999908447266
2024-06-14,72.63999938964844
2024-06-17,73.06999969482422
2024-06-18,73.29000091552734
2024-06-20,73.58000183105469
2024-06-21,73.01000213623047
2024-06-24,74.75
2024-06-25,73.56999969482422
2024-06-26,73.11000061035156
2024-06-27,73.12000274658203
2024-06-28,73.69999694824219
2024-07-01,73.62999725341797
2024-07-02,73.58000183105469
2024-07-03,73.98999786376953
2024-07-05,74.06999969482422
2024-07-08,74.58999633789062
2024-07-09,75.58000183105469
2024-07-10,76.29000091552734
2024-07-11,76.52999877929688
2024-07-12,76.27999877929688
2024-07-15,74.54000091552734
2024-07-16,74.54000091552734
2024-07-17,75.1500015258789
2024-07-18,73.93000030517578
2024-07-19,74.63999938964844
2024-07-22,75.81999969482422
2024-07-23,75.58999633789062
2024-07-24,75.94999694824219
2024-07-25,74.23999786376953
2024-07-26,76.01000213623047
2024-07-29,76.94000244140625
2024-07-30,78.0
2024-07-31,79.7699966430664
2024-08-01,79.75
2024-08-02,78.83000183105469
2024-08-05,77.30000305175781
2024-08-06,78.41999816894531
2024-08-07,78.97000122070312
2024-08-08,79.36000061035156
2024-08-09,79.86000061035156
2024-08-12,80.51000213623047
2024-08-13,80.12999725341797
2024-08-14,80.51000213623047
2024-08-15,80.4000015258789
2024-08-16,80.5999984741211
2024-08-19,80.87999725341797
2024-08-20,80.3499984741211
2024-08-21,81.11000061035156
2024-08-22,81.11000061035156
2024-08-23,81.04000091552734
2024-08-26,81.04000091552734
2024-08-27,80.58999633789062
2024-08-28,80.5199966430664
2024-08-29,80.41000366210938
2024-08-30,80.75
2024-09-03,80.23999786376953
2024-09-04,80.98999786376953
2024-09-05,80.9000015258789
2024-09-06,79.94000244140625
2024-09-09,80.41999816894531
2024-09-10,80.6500015258789
2024-09-11,82.19999694824219
2024-09-12,83.30999755859375
2024-09-13,84.16000366210938
2024-09-16,84.7699966430664
2024-09-17,84.7300033569336
2024-09-18,84.23999786376953
2024-09-19,83.44000244140625
2024-09-20,86.76000213623047
2024-09-23,87.9000015258789
2024-09-24,87.72000122070312
2024-09-25,88.23999786376953
2024-09-26,87.41999816894531
2024-09-27,88.25
2024-09-30,89.20999908447266
2024-10-01,90.7300033569336
2024-10-02,91.02999877929688
2024-10-03,91.5999984741211
2024-10-04,92.02999877929688
2024-10-07,89.9800033569336
2024-10-08,90.98999786376953
2024-10-09,90.04000091552734
2024-10-10,88.69999694824219
2024-10-11,87.66000366210938
2024-10-14,89.16000366210938
2024-10-15,88.16999816894531
2024-10-16,90.20999908447266
2024-10-17,89.69999694824219
2024-10-18,89.76000213623047
2024-10-21,90.16999816894531
2024-10-22,89.7699966430664
2024-10-23,90.7300033569336
2024-10-24,90.48999786376953
2024-10-25,89.62999725341797
2024-10-28,90.41999816894531
2024-10-29,88.16000366210938
2024-10-30,88.36000061035156
2024-10-31,89.41000366210938
2024-11-01,87.30999755859375
2024-11-04,81.87000274658203
2024-11-05,83.77999877929688
2024-11-06,83.80999755859375
2024-11-07,84.2300033569336
2024-11-08,85.81999969482422
2024-11-11,87.94000244140625
2024-11-12,86.7300033569336
2024-11-13,87.01000213623047
2024-11-14,87.0
2024-11-15,88.98999786376953
2024-11-18,89.43000030517578
2024-11-19,90.08999633789062
2024-11-20,90.48999786376953
2024-11-21,92.3499984741211
