Date,UDR
2022-08-16,50.38999938964844
2022-08-17,50.29999923706055
2022-08-18,49.40999984741211
2022-08-19,48.83000183105469
2022-08-22,47.7400016784668
2022-08-23,46.650001525878906
2022-08-24,47.20000076293945
2022-08-25,47.68000030517578
2022-08-26,46.36000061035156
2022-08-29,45.5
2022-08-30,44.86000061035156
2022-08-31,44.869998931884766
2022-09-01,45.529998779296875
2022-09-02,45.31999969482422
2022-09-06,46.08000183105469
2022-09-07,46.900001525878906
2022-09-08,47.15999984741211
2022-09-09,47.97999954223633
2022-09-12,47.79999923706055
2022-09-13,46.16999816894531
2022-09-14,45.66999816894531
2022-09-15,44.880001068115234
2022-09-16,44.63999938964844
2022-09-19,43.75
2022-09-20,42.29999923706055
2022-09-21,42.0
2022-09-22,42.0099983215332
2022-09-23,42.369998931884766
2022-09-26,40.900001525878906
2022-09-27,40.54999923706055
2022-09-28,41.70000076293945
2022-09-29,41.08000183105469
2022-09-30,41.709999084472656
2022-10-03,42.15999984741211
2022-10-04,42.38999938964844
2022-10-05,41.08000183105469
2022-10-06,39.790000915527344
2022-10-07,38.040000915527344
2022-10-10,37.84000015258789
2022-10-11,38.560001373291016
2022-10-12,38.15999984741211
2022-10-13,39.040000915527344
2022-10-14,37.650001525878906
2022-10-17,39.400001525878906
2022-10-18,39.9900016784668
2022-10-19,38.86000061035156
2022-10-20,38.88999938964844
2022-10-21,39.20000076293945
2022-10-24,39.02000045776367
2022-10-25,40.56999969482422
2022-10-26,39.529998779296875
2022-10-27,39.27000045776367
2022-10-28,39.58000183105469
2022-10-31,39.7599983215332
2022-11-01,39.84000015258789
2022-11-02,38.84000015258789
2022-11-03,38.58000183105469
2022-11-04,38.439998626708984
2022-11-07,37.790000915527344
2022-11-08,37.61000061035156
2022-11-09,37.560001373291016
2022-11-10,40.689998626708984
2022-11-11,40.11000061035156
2022-11-14,39.34000015258789
2022-11-15,39.77000045776367
2022-11-16,39.650001525878906
2022-11-17,39.45000076293945
2022-11-18,40.20000076293945
2022-11-21,40.310001373291016
2022-11-22,40.41999816894531
2022-11-23,40.119998931884766
2022-11-25,40.72999954223633
2022-11-28,39.91999816894531
2022-11-29,40.75
2022-11-30,41.470001220703125
2022-12-01,40.880001068115234
2022-12-02,41.0
2022-12-05,40.25
2022-12-06,39.54999923706055
2022-12-07,39.40999984741211
2022-12-08,40.150001525878906
2022-12-09,39.88999938964844
2022-12-12,40.29999923706055
2022-12-13,40.88999938964844
2022-12-14,40.58000183105469
2022-12-15,40.369998931884766
2022-12-16,39.119998931884766
2022-12-19,38.45000076293945
2022-12-20,38.0099983215332
2022-12-21,38.27000045776367
2022-12-22,38.41999816894531
2022-12-23,38.75
2022-12-27,38.52000045776367
2022-12-28,37.939998626708984
2022-12-29,38.90999984741211
2022-12-30,38.72999954223633
2023-01-03,38.59000015258789
2023-01-04,39.25
2023-01-05,37.630001068115234
2023-01-06,38.70000076293945
2023-01-09,38.470001220703125
2023-01-10,38.59000015258789
2023-01-11,40.27000045776367
2023-01-12,40.459999084472656
2023-01-13,40.150001525878906
2023-01-17,40.470001220703125
2023-01-18,40.0
2023-01-19,39.61000061035156
2023-01-20,39.97999954223633
2023-01-23,39.93000030517578
2023-01-24,40.630001068115234
2023-01-25,40.599998474121094
2023-01-26,41.029998779296875
2023-01-27,41.970001220703125
2023-01-30,41.36000061035156
2023-01-31,42.59000015258789
2023-02-01,42.83000183105469
2023-02-02,44.40999984741211
2023-02-03,43.380001068115234
2023-02-06,42.689998626708984
2023-02-07,43.869998931884766
2023-02-08,44.7599983215332
2023-02-09,43.91999816894531
2023-02-10,44.09000015258789
2023-02-13,44.459999084472656
2023-02-14,44.650001525878906
2023-02-15,45.02000045776367
2023-02-16,44.970001220703125
2023-02-17,44.75
2023-02-21,43.849998474121094
2023-02-22,44.08000183105469
2023-02-23,44.20000076293945
2023-02-24,43.630001068115234
2023-02-27,43.060001373291016
2023-02-28,42.84000015258789
2023-03-01,41.650001525878906
2023-03-02,42.11000061035156
2023-03-03,42.97999954223633
2023-03-06,42.880001068115234
2023-03-07,41.81999969482422
2023-03-08,42.09000015258789
2023-03-09,41.25
2023-03-10,39.91999816894531
2023-03-13,40.2599983215332
2023-03-14,40.63999938964844
2023-03-15,40.560001373291016
2023-03-16,39.95000076293945
2023-03-17,38.90999984741211
2023-03-20,39.400001525878906
2023-03-21,39.22999954223633
2023-03-22,38.18000030517578
2023-03-23,37.84000015258789
2023-03-24,38.70000076293945
2023-03-27,38.5
2023-03-28,38.369998931884766
2023-03-29,39.38999938964844
2023-03-30,39.880001068115234
2023-03-31,41.060001373291016
2023-04-03,40.90999984741211
2023-04-04,40.779998779296875
2023-04-05,40.560001373291016
2023-04-06,40.68000030517578
2023-04-10,40.689998626708984
2023-04-11,40.75
2023-04-12,40.40999984741211
2023-04-13,40.20000076293945
2023-04-14,40.220001220703125
2023-04-17,41.27000045776367
2023-04-18,41.20000076293945
2023-04-19,41.630001068115234
2023-04-20,41.630001068115234
2023-04-21,41.529998779296875
2023-04-24,41.15999984741211
2023-04-25,40.86000061035156
2023-04-26,40.56999969482422
2023-04-27,41.09000015258789
2023-04-28,41.33000183105469
2023-05-01,41.220001220703125
2023-05-02,40.18000030517578
2023-05-03,40.189998626708984
2023-05-04,40.2599983215332
2023-05-05,41.33000183105469
2023-05-08,41.27000045776367
2023-05-09,40.75
2023-05-10,41.15999984741211
2023-05-11,41.349998474121094
2023-05-12,41.380001068115234
2023-05-15,41.25
2023-05-16,40.380001068115234
2023-05-17,40.540000915527344
2023-05-18,40.22999954223633
2023-05-19,40.34000015258789
2023-05-22,40.650001525878906
2023-05-23,40.2400016784668
2023-05-24,39.439998626708984
2023-05-25,39.0
2023-05-26,39.22999954223633
2023-05-30,39.20000076293945
2023-05-31,39.66999816894531
2023-06-01,40.09000015258789
2023-06-02,41.15999984741211
2023-06-05,41.189998626708984
2023-06-06,41.529998779296875
2023-06-07,42.2400016784668
2023-06-08,42.09000015258789
2023-06-09,42.54999923706055
2023-06-12,42.47999954223633
2023-06-13,42.619998931884766
2023-06-14,43.11000061035156
2023-06-15,43.029998779296875
2023-06-16,43.41999816894531
2023-06-20,42.88999938964844
2023-06-21,42.45000076293945
2023-06-22,41.209999084472656
2023-06-23,40.22999954223633
2023-06-26,41.4900016784668
2023-06-27,42.209999084472656
2023-06-28,42.18000030517578
2023-06-29,42.880001068115234
2023-06-30,42.959999084472656
2023-07-03,43.65999984741211
2023-07-05,43.38999938964844
2023-07-06,43.349998474121094
2023-07-07,42.650001525878906
2023-07-10,42.709999084472656
2023-07-11,43.31999969482422
2023-07-12,43.189998626708984
2023-07-13,43.41999816894531
2023-07-14,43.369998931884766
2023-07-17,42.84000015258789
2023-07-18,42.40999984741211
2023-07-19,42.7599983215332
2023-07-20,43.08000183105469
2023-07-21,43.27000045776367
2023-07-24,43.22999954223633
2023-07-25,42.25
2023-07-26,42.5099983215332
2023-07-27,40.61000061035156
2023-07-28,40.2400016784668
2023-07-31,40.880001068115234
2023-08-01,40.5
2023-08-02,40.470001220703125
2023-08-03,40.25
2023-08-04,40.029998779296875
2023-08-07,40.38999938964844
2023-08-08,39.689998626708984
2023-08-09,39.40999984741211
2023-08-10,39.45000076293945
2023-08-11,39.689998626708984
2023-08-14,39.029998779296875
2023-08-15,38.369998931884766
2023-08-16,38.20000076293945
2023-08-17,38.45000076293945
2023-08-18,38.40999984741211
2023-08-21,38.09000015258789
2023-08-22,38.18000030517578
2023-08-23,38.84000015258789
2023-08-24,38.720001220703125
2023-08-25,39.16999816894531
2023-08-28,39.459999084472656
2023-08-29,39.7599983215332
2023-08-30,40.2599983215332
2023-08-31,39.900001525878906
2023-09-01,39.72999954223633
2023-09-05,39.41999816894531
2023-09-06,39.06999969482422
2023-09-07,39.119998931884766
2023-09-08,38.65999984741211
2023-09-11,38.529998779296875
2023-09-12,38.72999954223633
2023-09-13,38.220001220703125
2023-09-14,38.439998626708984
2023-09-15,38.22999954223633
2023-09-18,37.939998626708984
2023-09-19,37.83000183105469
2023-09-20,37.93000030517578
2023-09-21,36.70000076293945
2023-09-22,36.22999954223633
2023-09-25,36.0
2023-09-26,35.709999084472656
2023-09-27,35.38999938964844
2023-09-28,35.66999816894531
2023-09-29,35.66999816894531
2023-10-02,35.13999938964844
2023-10-03,34.810001373291016
2023-10-04,35.369998931884766
2023-10-05,35.720001220703125
2023-10-06,35.790000915527344
2023-10-09,36.52000045776367
2023-10-10,36.15999984741211
2023-10-11,36.810001373291016
2023-10-12,36.41999816894531
2023-10-13,36.150001525878906
2023-10-16,36.22999954223633
2023-10-17,36.41999816894531
2023-10-18,35.810001373291016
2023-10-19,35.189998626708984
2023-10-20,34.70000076293945
2023-10-23,34.13999938964844
2023-10-24,34.720001220703125
2023-10-25,33.9900016784668
2023-10-26,33.59000015258789
2023-10-27,31.559999465942383
2023-10-30,31.6200008392334
2023-10-31,31.809999465942383
2023-11-01,31.40999984741211
2023-11-02,32.2599983215332
2023-11-03,33.27000045776367
2023-11-06,32.52000045776367
2023-11-07,32.119998931884766
2023-11-08,32.7400016784668
2023-11-09,31.989999771118164
2023-11-10,32.7599983215332
2023-11-13,32.15999984741211
2023-11-14,33.68000030517578
2023-11-15,33.36000061035156
2023-11-16,33.0
2023-11-17,32.81999969482422
2023-11-20,33.25
2023-11-21,32.79999923706055
2023-11-22,33.130001068115234
2023-11-24,33.349998474121094
2023-11-27,33.279998779296875
2023-11-28,33.45000076293945
2023-11-29,33.290000915527344
2023-11-30,33.400001525878906
2023-12-01,34.400001525878906
2023-12-04,34.61000061035156
2023-12-05,34.540000915527344
2023-12-06,34.66999816894531
2023-12-07,35.0
2023-12-08,35.369998931884766
2023-12-11,34.97999954223633
2023-12-12,35.45000076293945
2023-12-13,37.119998931884766
2023-12-14,38.349998474121094
2023-12-15,37.63999938964844
2023-12-18,37.810001373291016
2023-12-19,37.619998931884766
2023-12-20,37.040000915527344
2023-12-21,37.279998779296875
2023-12-22,37.650001525878906
2023-12-26,37.970001220703125
2023-12-27,38.33000183105469
2023-12-28,38.77000045776367
2023-12-29,38.290000915527344
2024-01-02,38.63999938964844
2024-01-03,37.65999984741211
2024-01-04,37.86000061035156
2024-01-05,37.81999969482422
2024-01-08,38.59000015258789
2024-01-09,38.130001068115234
2024-01-10,38.220001220703125
2024-01-11,38.5
2024-01-12,38.59000015258789
2024-01-16,38.34000015258789
2024-01-17,37.4900016784668
2024-01-18,37.209999084472656
2024-01-19,37.61000061035156
2024-01-22,37.84000015258789
2024-01-23,37.4900016784668
2024-01-24,36.709999084472656
2024-01-25,36.529998779296875
2024-01-26,36.689998626708984
2024-01-29,36.7400016784668
2024-01-30,36.47999954223633
2024-01-31,36.02000045776367
2024-02-01,36.5099983215332
2024-02-02,36.310001373291016
2024-02-05,35.43000030517578
2024-02-06,35.560001373291016
2024-02-07,35.31999969482422
2024-02-08,35.4900016784668
2024-02-09,35.369998931884766
2024-02-12,35.56999969482422
2024-02-13,34.619998931884766
2024-02-14,34.869998931884766
2024-02-15,36.04999923706055
2024-02-16,36.08000183105469
2024-02-20,35.79999923706055
2024-02-21,36.29999923706055
2024-02-22,36.150001525878906
2024-02-23,35.849998474121094
2024-02-26,35.02000045776367
2024-02-27,35.08000183105469
2024-02-28,35.40999984741211
2024-02-29,35.5
2024-03-01,35.939998626708984
2024-03-04,37.279998779296875
2024-03-05,37.15999984741211
2024-03-06,37.25
2024-03-07,37.689998626708984
2024-03-08,38.099998474121094
2024-03-11,37.84000015258789
2024-03-12,37.08000183105469
2024-03-13,37.400001525878906
2024-03-14,36.66999816894531
2024-03-15,37.16999816894531
2024-03-18,36.810001373291016
2024-03-19,36.72999954223633
2024-03-20,37.060001373291016
2024-03-21,37.61000061035156
2024-03-22,37.15999984741211
2024-03-25,36.880001068115234
2024-03-26,36.40999984741211
2024-03-27,37.0099983215332
2024-03-28,37.40999984741211
2024-04-01,36.63999938964844
2024-04-02,36.18000030517578
2024-04-03,36.459999084472656
2024-04-04,36.38999938964844
2024-04-05,36.5099983215332
2024-04-08,37.630001068115234
2024-04-09,37.869998931884766
2024-04-10,37.220001220703125
2024-04-11,37.16999816894531
2024-04-12,36.63999938964844
2024-04-15,35.849998474121094
2024-04-16,35.27000045776367
2024-04-17,35.34000015258789
2024-04-18,35.779998779296875
2024-04-19,36.400001525878906
2024-04-22,37.0099983215332
2024-04-23,37.27000045776367
2024-04-24,37.88999938964844
2024-04-25,37.970001220703125
2024-04-26,37.90999984741211
2024-04-29,38.290000915527344
2024-04-30,38.08000183105469
2024-05-01,37.4900016784668
2024-05-02,37.56999969482422
2024-05-03,38.22999954223633
2024-05-06,38.88999938964844
2024-05-07,38.970001220703125
2024-05-08,38.27000045776367
2024-05-09,39.040000915527344
2024-05-10,39.040000915527344
2024-05-13,39.119998931884766
2024-05-14,39.369998931884766
2024-05-15,39.619998931884766
2024-05-16,39.41999816894531
2024-05-17,39.540000915527344
2024-05-20,39.38999938964844
2024-05-21,39.689998626708984
2024-05-22,39.599998474121094
2024-05-23,38.810001373291016
2024-05-24,38.959999084472656
2024-05-28,38.209999084472656
2024-05-29,37.56999969482422
2024-05-30,37.869998931884766
2024-05-31,38.619998931884766
2024-06-03,38.86000061035156
2024-06-04,39.59000015258789
2024-06-05,39.7599983215332
2024-06-06,39.599998474121094
2024-06-07,39.66999816894531
2024-06-10,39.83000183105469
2024-06-11,39.29999923706055
2024-06-12,39.560001373291016
2024-06-13,39.90999984741211
2024-06-14,40.279998779296875
2024-06-17,40.34000015258789
2024-06-18,40.630001068115234
2024-06-20,40.58000183105469
2024-06-21,40.720001220703125
2024-06-24,41.15999984741211
2024-06-25,40.81999969482422
2024-06-26,40.459999084472656
2024-06-27,40.77000045776367
2024-06-28,41.150001525878906
2024-07-01,41.040000915527344
2024-07-02,40.9900016784668
2024-07-03,40.599998474121094
2024-07-05,40.869998931884766
2024-07-08,40.81999969482422
2024-07-09,40.810001373291016
2024-07-10,40.650001525878906
2024-07-11,40.61000061035156
2024-07-12,40.349998474121094
2024-07-15,40.560001373291016
2024-07-16,41.08000183105469
2024-07-17,41.66999816894531
2024-07-18,41.630001068115234
2024-07-19,41.52000045776367
2024-07-22,42.029998779296875
2024-07-23,42.0099983215332
2024-07-24,41.5
2024-07-25,40.66999816894531
2024-07-26,41.27000045776367
2024-07-29,41.15999984741211
2024-07-30,40.849998474121094
2024-07-31,40.06999969482422
2024-08-01,40.72999954223633
2024-08-02,40.59000015258789
2024-08-05,39.959999084472656
2024-08-06,41.220001220703125
2024-08-07,41.150001525878906
2024-08-08,41.36000061035156
2024-08-09,41.869998931884766
2024-08-12,41.560001373291016
2024-08-13,41.689998626708984
2024-08-14,41.779998779296875
2024-08-15,41.619998931884766
2024-08-16,41.709999084472656
2024-08-19,41.939998626708984
2024-08-20,42.099998474121094
2024-08-21,42.380001068115234
2024-08-22,42.560001373291016
2024-08-23,43.29999923706055
2024-08-26,43.220001220703125
2024-08-27,43.63999938964844
2024-08-28,44.189998626708984
2024-08-29,44.11000061035156
2024-08-30,44.5099983215332
2024-09-03,44.91999816894531
2024-09-04,44.59000015258789
2024-09-05,44.41999816894531
2024-09-06,44.04999923706055
2024-09-09,44.52000045776367
2024-09-10,45.59000015258789
2024-09-11,45.97999954223633
2024-09-12,46.54999923706055
2024-09-13,47.130001068115234
2024-09-16,46.970001220703125
2024-09-17,46.369998931884766
2024-09-18,46.189998626708984
2024-09-19,46.150001525878906
2024-09-20,45.619998931884766
2024-09-23,46.349998474121094
2024-09-24,46.02000045776367
2024-09-25,45.68000030517578
2024-09-26,45.209999084472656
2024-09-27,44.9900016784668
2024-09-30,45.34000015258789
2024-10-01,44.900001525878906
2024-10-02,45.11000061035156
2024-10-03,44.70000076293945
2024-10-04,44.59000015258789
2024-10-07,44.209999084472656
2024-10-08,44.099998474121094
2024-10-09,44.13999938964844
2024-10-10,43.40999984741211
2024-10-11,43.720001220703125
2024-10-14,43.939998626708984
2024-10-15,44.5099983215332
2024-10-16,44.84000015258789
2024-10-17,44.31999969482422
2024-10-18,44.77000045776367
2024-10-21,43.790000915527344
2024-10-22,44.27000045776367
2024-10-23,44.709999084472656
2024-10-24,44.5099983215332
2024-10-25,43.869998931884766
2024-10-28,44.099998474121094
2024-10-29,43.61000061035156
2024-10-30,43.54999923706055
2024-10-31,42.189998626708984
2024-11-01,41.29999923706055
2024-11-04,42.06999969482422
2024-11-05,43.220001220703125
2024-11-06,43.27000045776367
2024-11-07,43.540000915527344
2024-11-08,44.47999954223633
2024-11-11,44.63999938964844
2024-11-12,44.27000045776367
2024-11-13,45.189998626708984
2024-11-14,44.54999923706055
2024-11-15,44.310001373291016
2024-11-18,44.439998626708984
2024-11-19,44.5
2024-11-20,44.34000015258789
2024-11-21,44.810001373291016
