Date,CVE
2022-06-28,20.31999969482422
2022-06-29,19.3700008392334
2022-06-30,19.010000228881836
2022-07-01,18.950000762939453
2022-07-05,17.639999389648438
2022-07-06,17.18000030517578
2022-07-07,18.110000610351562
2022-07-08,18.020000457763672
2022-07-11,17.479999542236328
2022-07-12,16.700000762939453
2022-07-13,16.450000762939453
2022-07-14,15.850000381469727
2022-07-15,16.299999237060547
2022-07-18,16.81999969482422
2022-07-19,17.579999923706055
2022-07-20,17.75
2022-07-21,17.329999923706055
2022-07-22,16.889999389648438
2022-07-25,17.690000534057617
2022-07-26,17.510000228881836
2022-07-27,18.440000534057617
2022-07-28,19.170000076293945
2022-07-29,19.079999923706055
2022-08-01,18.56999969482422
2022-08-02,18.530000686645508
2022-08-03,17.43000030517578
2022-08-04,16.100000381469727
2022-08-05,16.43000030517578
2022-08-08,17.100000381469727
2022-08-09,17.040000915527344
2022-08-10,17.329999923706055
2022-08-11,18.559999465942383
2022-08-12,18.68000030517578
2022-08-15,18.059999465942383
2022-08-16,17.719999313354492
2022-08-17,17.93000030517578
2022-08-18,18.65999984741211
2022-08-19,18.190000534057617
2022-08-22,18.31999969482422
2022-08-23,19.110000610351562
2022-08-24,19.479999542236328
2022-08-25,19.700000762939453
2022-08-26,19.299999237060547
2022-08-29,19.8700008392334
2022-08-30,18.81999969482422
2022-08-31,18.760000228881836
2022-09-01,18.290000915527344
2022-09-02,18.93000030517578
2022-09-06,18.229999542236328
2022-09-07,17.610000610351562
2022-09-08,17.729999542236328
2022-09-09,18.43000030517578
2022-09-12,18.780000686645508
2022-09-13,18.469999313354492
2022-09-14,19.420000076293945
2022-09-15,18.809999465942383
2022-09-16,18.540000915527344
2022-09-19,18.75
2022-09-20,18.350000381469727
2022-09-21,17.639999389648438
2022-09-22,17.079999923706055
2022-09-23,15.449999809265137
2022-09-26,14.600000381469727
2022-09-27,14.850000381469727
2022-09-28,15.609999656677246
2022-09-29,15.59000015258789
2022-09-30,15.369999885559082
2022-10-03,16.40999984741211
2022-10-04,17.31999969482422
2022-10-05,18.010000228881836
2022-10-06,18.6200008392334
2022-10-07,18.600000381469727
2022-10-10,17.670000076293945
2022-10-11,17.1200008392334
2022-10-12,17.15999984741211
2022-10-13,17.770000457763672
2022-10-14,16.579999923706055
2022-10-17,16.950000762939453
2022-10-18,17.079999923706055
2022-10-19,17.739999771118164
2022-10-20,18.299999237060547
2022-10-21,18.889999389648438
2022-10-24,19.09000015258789
2022-10-25,19.510000228881836
2022-10-26,19.979999542236328
2022-10-27,20.149999618530273
2022-10-28,19.979999542236328
2022-10-31,20.200000762939453
2022-11-01,20.510000228881836
2022-11-02,20.290000915527344
2022-11-03,20.969999313354492
2022-11-04,21.149999618530273
2022-11-07,21.18000030517578
2022-11-08,21.329999923706055
2022-11-09,20.0
2022-11-10,20.8700008392334
2022-11-11,21.610000610351562
2022-11-14,21.190000534057617
2022-11-15,21.5
2022-11-16,21.049999237060547
2022-11-17,20.639999389648438
2022-11-18,20.25
2022-11-21,19.739999771118164
2022-11-22,20.520000457763672
2022-11-23,20.260000228881836
2022-11-25,20.110000610351562
2022-11-28,19.559999465942383
2022-11-29,20.3700008392334
2022-11-30,19.889999389648438
2022-12-01,19.649999618530273
2022-12-02,19.940000534057617
2022-12-05,19.15999984741211
2022-12-06,18.43000030517578
2022-12-07,18.290000915527344
2022-12-08,18.020000457763672
2022-12-09,17.719999313354492
2022-12-12,17.829999923706055
2022-12-13,18.399999618530273
2022-12-14,18.479999542236328
2022-12-15,18.209999084472656
2022-12-16,17.700000762939453
2022-12-19,17.81999969482422
2022-12-20,18.3700008392334
2022-12-21,19.059999465942383
2022-12-22,18.450000762939453
2022-12-23,19.299999237060547
2022-12-27,19.690000534057617
2022-12-28,18.790000915527344
2022-12-29,19.299999237060547
2022-12-30,19.40999984741211
2023-01-03,18.25
2023-01-04,18.1299991607666
2023-01-05,18.389999389648438
2023-01-06,18.8799991607666
2023-01-09,19.010000228881836
2023-01-10,18.739999771118164
2023-01-11,18.450000762939453
2023-01-12,19.309999465942383
2023-01-13,19.329999923706055
2023-01-17,19.15999984741211
2023-01-18,18.530000686645508
2023-01-19,18.850000381469727
2023-01-20,19.040000915527344
2023-01-23,19.200000762939453
2023-01-24,19.079999923706055
2023-01-25,19.1299991607666
2023-01-26,20.15999984741211
2023-01-27,20.399999618530273
2023-01-30,19.760000228881836
2023-01-31,19.979999542236328
2023-02-01,19.25
2023-02-02,18.40999984741211
2023-02-03,18.649999618530273
2023-02-06,18.6299991607666
2023-02-07,19.459999084472656
2023-02-08,19.5
2023-02-09,19.329999923706055
2023-02-10,20.06999969482422
2023-02-13,19.889999389648438
2023-02-14,19.920000076293945
2023-02-15,19.399999618530273
2023-02-16,18.459999084472656
2023-02-17,18.18000030517578
2023-02-21,18.43000030517578
2023-02-22,17.899999618530273
2023-02-23,18.049999237060547
2023-02-24,18.219999313354492
2023-02-27,18.579999923706055
2023-02-28,18.440000534057617
2023-03-01,18.610000610351562
2023-03-02,19.079999923706055
2023-03-03,19.360000610351562
2023-03-06,19.18000030517578
2023-03-07,18.540000915527344
2023-03-08,18.469999313354492
2023-03-09,18.579999923706055
2023-03-10,18.350000381469727
2023-03-13,17.260000228881836
2023-03-14,16.989999771118164
2023-03-15,15.8100004196167
2023-03-16,15.90999984741211
2023-03-17,15.529999732971191
2023-03-20,16.209999084472656
2023-03-21,16.8799991607666
2023-03-22,16.559999465942383
2023-03-23,15.729999542236328
2023-03-24,15.529999732971191
2023-03-27,16.25
2023-03-28,16.75
2023-03-29,17.1299991607666
2023-03-30,17.329999923706055
2023-03-31,17.459999084472656
2023-04-03,19.020000457763672
2023-04-04,18.6299991607666
2023-04-05,18.3799991607666
2023-04-06,17.780000686645508
2023-04-10,17.780000686645508
2023-04-11,18.030000686645508
2023-04-12,18.059999465942383
2023-04-13,17.850000381469727
2023-04-14,17.540000915527344
2023-04-17,17.700000762939453
2023-04-18,17.93000030517578
2023-04-19,17.770000457763672
2023-04-20,17.729999542236328
2023-04-21,17.5
2023-04-24,17.8799991607666
2023-04-25,17.010000228881836
2023-04-26,16.350000381469727
2023-04-27,16.100000381469727
2023-04-28,16.799999237060547
2023-05-01,16.459999084472656
2023-05-02,15.460000038146973
2023-05-03,15.149999618530273
2023-05-04,15.25
2023-05-05,15.920000076293945
2023-05-08,16.229999542236328
2023-05-09,16.450000762939453
2023-05-10,16.25
2023-05-11,15.869999885559082
2023-05-12,15.859999656677246
2023-05-15,16.229999542236328
2023-05-16,15.890000343322754
2023-05-17,16.190000534057617
2023-05-18,16.43000030517578
2023-05-19,16.510000228881836
2023-05-22,16.59000015258789
2023-05-23,16.670000076293945
2023-05-24,16.850000381469727
2023-05-25,16.389999389648438
2023-05-26,16.68000030517578
2023-05-30,16.34000015258789
2023-05-31,15.979999542236328
2023-06-01,16.5
2023-06-02,16.989999771118164
2023-06-05,17.040000915527344
2023-06-06,17.450000762939453
2023-06-07,17.600000381469727
2023-06-08,17.31999969482422
2023-06-09,17.389999389648438
2023-06-12,16.690000534057617
2023-06-13,16.959999084472656
2023-06-14,16.6200008392334
2023-06-15,16.959999084472656
2023-06-16,16.649999618530273
2023-06-20,16.399999618530273
2023-06-21,16.829999923706055
2023-06-22,16.31999969482422
2023-06-23,16.040000915527344
2023-06-26,16.530000686645508
2023-06-27,16.459999084472656
2023-06-28,16.579999923706055
2023-06-29,16.719999313354492
2023-06-30,16.979999542236328
2023-07-03,17.209999084472656
2023-07-05,17.200000762939453
2023-07-06,16.809999465942383
2023-07-07,17.31999969482422
2023-07-10,17.389999389648438
2023-07-11,17.68000030517578
2023-07-12,17.450000762939453
2023-07-13,17.709999084472656
2023-07-14,17.25
2023-07-17,16.899999618530273
2023-07-18,17.190000534057617
2023-07-19,17.100000381469727
2023-07-20,17.1200008392334
2023-07-21,17.420000076293945
2023-07-24,17.940000534057617
2023-07-25,18.139999389648438
2023-07-26,18.059999465942383
2023-07-27,18.459999084472656
2023-07-28,18.889999389648438
2023-07-31,19.020000457763672
2023-08-01,18.989999771118164
2023-08-02,18.59000015258789
2023-08-03,19.040000915527344
2023-08-04,19.040000915527344
2023-08-07,19.200000762939453
2023-08-08,19.270000457763672
2023-08-09,19.360000610351562
2023-08-10,19.40999984741211
2023-08-11,19.790000915527344
2023-08-14,19.700000762939453
2023-08-15,19.329999923706055
2023-08-16,19.309999465942383
2023-08-17,19.3700008392334
2023-08-18,19.34000015258789
2023-08-21,19.18000030517578
2023-08-22,19.1299991607666
2023-08-23,18.8799991607666
2023-08-24,18.479999542236328
2023-08-25,18.829999923706055
2023-08-28,18.969999313354492
2023-08-29,19.459999084472656
2023-08-30,19.75
2023-08-31,19.93000030517578
2023-09-01,20.149999618530273
2023-09-05,20.200000762939453
2023-09-06,20.34000015258789
2023-09-07,20.3799991607666
2023-09-08,20.440000534057617
2023-09-11,20.110000610351562
2023-09-12,20.610000610351562
2023-09-13,20.489999771118164
2023-09-14,20.829999923706055
2023-09-15,20.700000762939453
2023-09-18,20.65999984741211
2023-09-19,20.59000015258789
2023-09-20,20.149999618530273
2023-09-21,19.690000534057617
2023-09-22,19.75
2023-09-25,20.200000762939453
2023-09-26,20.350000381469727
2023-09-27,20.979999542236328
2023-09-28,21.110000610351562
2023-09-29,20.81999969482422
2023-10-02,20.100000381469727
2023-10-03,20.020000457763672
2023-10-04,19.149999618530273
2023-10-05,19.15999984741211
2023-10-06,19.399999618530273
2023-10-09,20.34000015258789
2023-10-10,20.329999923706055
2023-10-11,20.489999771118164
2023-10-12,20.510000228881836
2023-10-13,21.09000015258789
2023-10-16,21.010000228881836
2023-10-17,21.1200008392334
2023-10-18,21.209999084472656
2023-10-19,21.18000030517578
2023-10-20,20.65999984741211
2023-10-23,20.200000762939453
2023-10-24,19.670000076293945
2023-10-25,19.84000015258789
2023-10-26,19.59000015258789
2023-10-27,19.350000381469727
2023-10-30,19.15999984741211
2023-10-31,19.079999923706055
2023-11-01,19.030000686645508
2023-11-02,19.520000457763672
2023-11-03,19.1299991607666
2023-11-06,18.809999465942383
2023-11-07,17.899999618530273
2023-11-08,17.530000686645508
2023-11-09,17.520000457763672
2023-11-10,18.06999969482422
2023-11-13,18.139999389648438
2023-11-14,18.209999084472656
2023-11-15,17.90999984741211
2023-11-16,17.469999313354492
2023-11-17,18.06999969482422
2023-11-20,18.15999984741211
2023-11-21,17.959999084472656
2023-11-22,17.520000457763672
2023-11-24,17.670000076293945
2023-11-27,17.510000228881836
2023-11-28,17.65999984741211
2023-11-29,17.649999618530273
2023-11-30,17.760000228881836
2023-12-01,17.709999084472656
2023-12-04,17.15999984741211
2023-12-05,16.700000762939453
2023-12-06,16.209999084472656
2023-12-07,16.059999465942383
2023-12-08,16.290000915527344
2023-12-11,16.170000076293945
2023-12-12,15.75
2023-12-13,16.209999084472656
2023-12-14,16.719999313354492
2023-12-15,16.25
2023-12-18,16.3799991607666
2023-12-19,16.84000015258789
2023-12-20,16.520000457763672
2023-12-21,16.670000076293945
2023-12-22,16.729999542236328
2023-12-26,17.149999618530273
2023-12-27,16.920000076293945
2023-12-28,16.670000076293945
2023-12-29,16.649999618530273
2024-01-02,16.579999923706055
2024-01-03,17.010000228881836
2024-01-04,16.399999618530273
2024-01-05,16.5
2024-01-08,16.309999465942383
2024-01-09,16.170000076293945
2024-01-10,16.15999984741211
2024-01-11,15.890000343322754
2024-01-12,15.609999656677246
2024-01-16,15.300000190734863
2024-01-17,14.899999618530273
2024-01-18,14.899999618530273
2024-01-19,14.920000076293945
2024-01-22,15.010000228881836
2024-01-23,15.149999618530273
2024-01-24,15.4399995803833
2024-01-25,15.850000381469727
2024-01-26,16.200000762939453
2024-01-29,16.110000610351562
2024-01-30,16.440000534057617
2024-01-31,16.18000030517578
2024-02-01,16.1299991607666
2024-02-02,15.829999923706055
2024-02-05,15.739999771118164
2024-02-06,15.84000015258789
2024-02-07,15.899999618530273
2024-02-08,16.299999237060547
2024-02-09,16.229999542236328
2024-02-12,16.559999465942383
2024-02-13,16.219999313354492
2024-02-14,16.25
2024-02-15,17.459999084472656
2024-02-16,17.40999984741211
2024-02-20,17.18000030517578
2024-02-21,17.5
2024-02-22,17.600000381469727
2024-02-23,17.6200008392334
2024-02-26,17.719999313354492
2024-02-27,17.530000686645508
2024-02-28,17.260000228881836
2024-02-29,17.43000030517578
2024-03-01,17.700000762939453
2024-03-04,17.440000534057617
2024-03-05,17.540000915527344
2024-03-06,17.860000610351562
2024-03-07,17.920000076293945
2024-03-08,17.65999984741211
2024-03-11,17.809999465942383
2024-03-12,17.93000030517578
2024-03-13,18.420000076293945
2024-03-14,18.649999618530273
2024-03-15,18.579999923706055
2024-03-18,18.959999084472656
2024-03-19,19.06999969482422
2024-03-20,19.229999542236328
2024-03-21,19.31999969482422
2024-03-22,19.360000610351562
2024-03-25,19.81999969482422
2024-03-26,19.8799991607666
2024-03-27,19.84000015258789
2024-03-28,19.989999771118164
2024-04-01,20.110000610351562
2024-04-02,20.43000030517578
2024-04-03,20.989999771118164
2024-04-04,21.110000610351562
2024-04-05,21.3799991607666
2024-04-08,21.450000762939453
2024-04-09,21.56999969482422
2024-04-10,21.799999237060547
2024-04-11,21.09000015258789
2024-04-12,20.950000762939453
2024-04-15,20.549999237060547
2024-04-16,20.6299991607666
2024-04-17,20.700000762939453
2024-04-18,20.65999984741211
2024-04-19,20.850000381469727
2024-04-22,21.100000381469727
2024-04-23,21.270000457763672
2024-04-24,21.229999542236328
2024-04-25,21.280000686645508
2024-04-26,21.459999084472656
2024-04-29,21.540000915527344
2024-04-30,20.559999465942383
2024-05-01,20.34000015258789
2024-05-02,20.56999969482422
2024-05-03,20.489999771118164
2024-05-06,20.68000030517578
2024-05-07,20.610000610351562
2024-05-08,20.75
2024-05-09,20.770000457763672
2024-05-10,20.530000686645508
2024-05-13,20.420000076293945
2024-05-14,20.190000534057617
2024-05-15,20.170000076293945
2024-05-16,19.969999313354492
2024-05-17,20.200000762939453
2024-05-20,20.15999984741211
2024-05-21,20.270000457763672
2024-05-22,19.969999313354492
2024-05-23,19.940000534057617
2024-05-24,20.309999465942383
2024-05-28,20.959999084472656
2024-05-29,20.639999389648438
2024-05-30,20.59000015258789
2024-05-31,20.81999969482422
2024-06-03,19.559999465942383
2024-06-04,19.190000534057617
2024-06-05,19.1200008392334
2024-06-06,19.059999465942383
2024-06-07,18.90999984741211
2024-06-10,19.360000610351562
2024-06-11,19.280000686645508
2024-06-12,19.170000076293945
2024-06-13,18.43000030517578
2024-06-14,18.239999771118164
2024-06-17,18.25
2024-06-18,18.65999984741211
2024-06-20,18.790000915527344
2024-06-21,18.649999618530273
2024-06-24,19.25
2024-06-25,19.329999923706055
2024-06-26,19.350000381469727
2024-06-27,19.670000076293945
2024-06-28,19.65999984741211
2024-07-01,19.790000915527344
2024-07-02,20.200000762939453
2024-07-03,20.1200008392334
2024-07-05,19.649999618530273
2024-07-08,19.579999923706055
2024-07-09,19.260000228881836
2024-07-10,19.65999984741211
2024-07-11,19.8799991607666
2024-07-12,19.899999618530273
2024-07-15,20.649999618530273
2024-07-16,20.43000030517578
2024-07-17,20.510000228881836
2024-07-18,20.200000762939453
2024-07-19,19.920000076293945
2024-07-22,19.989999771118164
2024-07-23,19.469999313354492
2024-07-24,19.420000076293945
2024-07-25,19.760000228881836
2024-07-26,19.760000228881836
2024-07-29,19.540000915527344
2024-07-30,19.559999465942383
2024-07-31,20.1299991607666
2024-08-01,18.850000381469727
2024-08-02,17.8799991607666
2024-08-05,17.790000915527344
2024-08-06,18.010000228881836
2024-08-07,17.920000076293945
2024-08-08,18.229999542236328
2024-08-09,18.40999984741211
2024-08-12,19.010000228881836
2024-08-13,19.149999618530273
2024-08-14,19.270000457763672
2024-08-15,19.8700008392334
2024-08-16,19.610000610351562
2024-08-19,19.5
2024-08-20,18.81999969482422
2024-08-21,18.84000015258789
2024-08-22,18.729999542236328
2024-08-23,19.049999237060547
2024-08-26,19.280000686645508
2024-08-27,18.770000457763672
2024-08-28,18.709999084472656
2024-08-29,18.950000762939453
2024-08-30,18.540000915527344
2024-09-03,17.969999313354492
2024-09-04,17.6299991607666
2024-09-05,17.170000076293945
2024-09-06,16.850000381469727
2024-09-09,16.639999389648438
2024-09-10,16.239999771118164
2024-09-11,16.170000076293945
2024-09-12,16.239999771118164
2024-09-13,16.200000762939453
2024-09-16,16.43000030517578
2024-09-17,16.709999084472656
2024-09-18,16.6200008392334
2024-09-19,17.219999313354492
2024-09-20,17.110000610351562
2024-09-23,17.190000534057617
2024-09-24,17.360000610351562
2024-09-25,17.0
2024-09-26,16.290000915527344
2024-09-27,16.639999389648438
2024-09-30,16.729999542236328
2024-10-01,17.15999984741211
2024-10-02,17.219999313354492
2024-10-03,17.84000015258789
2024-10-04,18.270000457763672
2024-10-07,18.360000610351562
2024-10-08,17.68000030517578
2024-10-09,17.59000015258789
2024-10-10,17.860000610351562
2024-10-11,17.850000381469727
2024-10-14,17.600000381469727
2024-10-15,16.829999923706055
2024-10-16,16.860000610351562
2024-10-17,16.979999542236328
2024-10-18,16.93000030517578
2024-10-21,16.90999984741211
2024-10-22,16.959999084472656
2024-10-23,16.700000762939453
2024-10-24,16.739999771118164
2024-10-25,16.899999618530273
2024-10-28,16.670000076293945
2024-10-29,16.479999542236328
2024-10-30,16.670000076293945
2024-10-31,16.06999969482422
2024-11-01,15.670000076293945
2024-11-04,16.209999084472656
2024-11-05,16.1299991607666
2024-11-06,16.18000030517578
2024-11-07,16.34000015258789
2024-11-08,16.110000610351562
2024-11-11,16.030000686645508
2024-11-12,15.739999771118164
2024-11-13,15.59000015258789
2024-11-14,15.84000015258789
2024-11-15,15.619999885559082
2024-11-18,15.979999542236328
2024-11-19,16.049999237060547
2024-11-20,16.15999984741211
2024-11-21,16.200000762939453
