Date,ADM
2022-12-02,91.70999908447266
2022-12-05,90.7699966430664
2022-12-06,90.8499984741211
2022-12-07,93.16999816894531
2022-12-08,92.4000015258789
2022-12-09,91.87999725341797
2022-12-12,93.33000183105469
2022-12-13,93.2300033569336
2022-12-14,92.80000305175781
2022-12-15,92.41999816894531
2022-12-16,92.30999755859375
2022-12-19,92.6500015258789
2022-12-20,92.94000244140625
2022-12-21,94.2699966430664
2022-12-22,93.48999786376953
2022-12-23,94.62000274658203
2022-12-27,95.91000366210938
2022-12-28,93.62000274658203
2022-12-29,93.12000274658203
2022-12-30,92.8499984741211
2023-01-03,89.6500015258789
2023-01-04,86.38999938964844
2023-01-05,84.2300033569336
2023-01-06,85.94999694824219
2023-01-09,85.37000274658203
2023-01-10,86.2300033569336
2023-01-11,86.68000030517578
2023-01-12,87.38999938964844
2023-01-13,88.4000015258789
2023-01-17,88.08999633789062
2023-01-18,85.0
2023-01-19,85.30999755859375
2023-01-20,84.75
2023-01-23,84.3499984741211
2023-01-24,85.7699966430664
2023-01-25,85.56999969482422
2023-01-26,84.9000015258789
2023-01-27,83.62999725341797
2023-01-30,82.25
2023-01-31,82.8499984741211
2023-02-01,83.37000274658203
2023-02-02,82.30999755859375
2023-02-03,82.27999877929688
2023-02-06,82.55999755859375
2023-02-07,82.66000366210938
2023-02-08,81.5999984741211
2023-02-09,80.5999984741211
2023-02-10,82.08999633789062
2023-02-13,81.9000015258789
2023-02-14,81.77999877929688
2023-02-15,81.73999786376953
2023-02-16,81.41999816894531
2023-02-17,81.58999633789062
2023-02-21,81.4000015258789
2023-02-22,81.61000061035156
2023-02-23,82.05000305175781
2023-02-24,81.44000244140625
2023-02-27,81.19000244140625
2023-02-28,79.5999984741211
2023-03-01,79.23999786376953
2023-03-02,80.56999969482422
2023-03-03,81.05999755859375
2023-03-06,81.4000015258789
2023-03-07,79.7300033569336
2023-03-08,79.91000366210938
2023-03-09,77.98999786376953
2023-03-10,76.66000366210938
2023-03-13,77.22000122070312
2023-03-14,78.94999694824219
2023-03-15,76.80999755859375
2023-03-16,76.47000122070312
2023-03-17,74.26000213623047
2023-03-20,76.93000030517578
2023-03-21,77.69000244140625
2023-03-22,76.97000122070312
2023-03-23,75.12999725341797
2023-03-24,76.61000061035156
2023-03-27,77.75
2023-03-28,78.55000305175781
2023-03-29,78.98999786376953
2023-03-30,79.47000122070312
2023-03-31,79.66000366210938
2023-04-03,80.41999816894531
2023-04-04,79.37999725341797
2023-04-05,79.41000366210938
2023-04-06,78.73999786376953
2023-04-10,80.05000305175781
2023-04-11,81.38999938964844
2023-04-12,81.11000061035156
2023-04-13,81.22000122070312
2023-04-14,81.79000091552734
2023-04-17,82.19999694824219
2023-04-18,82.55000305175781
2023-04-19,81.94999694824219
2023-04-20,81.0
2023-04-21,80.5
2023-04-24,80.80000305175781
2023-04-25,75.9000015258789
2023-04-26,77.02999877929688
2023-04-27,78.01000213623047
2023-04-28,78.08000183105469
2023-05-01,77.80000305175781
2023-05-02,75.5199966430664
2023-05-03,75.0199966430664
2023-05-04,74.22000122070312
2023-05-05,75.95999908447266
2023-05-08,75.4000015258789
2023-05-09,75.0199966430664
2023-05-10,74.63999938964844
2023-05-11,74.9000015258789
2023-05-12,75.37999725341797
2023-05-15,76.05999755859375
2023-05-16,73.1500015258789
2023-05-17,73.05000305175781
2023-05-18,72.79000091552734
2023-05-19,73.2300033569336
2023-05-22,73.44000244140625
2023-05-23,75.05000305175781
2023-05-24,72.8499984741211
2023-05-25,73.72000122070312
2023-05-26,72.7300033569336
2023-05-30,71.43000030517578
2023-05-31,70.6500015258789
2023-06-01,70.55000305175781
2023-06-02,71.97000122070312
2023-06-05,71.2699966430664
2023-06-06,72.38999938964844
2023-06-07,73.36000061035156
2023-06-08,72.19999694824219
2023-06-09,72.54000091552734
2023-06-12,73.16999816894531
2023-06-13,74.27999877929688
2023-06-14,73.1500015258789
2023-06-15,74.55999755859375
2023-06-16,75.4800033569336
2023-06-20,74.08000183105469
2023-06-21,73.45999908447266
2023-06-22,73.05999755859375
2023-06-23,72.9000015258789
2023-06-26,73.63999938964844
2023-06-27,73.88999938964844
2023-06-28,73.94000244140625
2023-06-29,74.62000274658203
2023-06-30,75.55999755859375
2023-07-03,76.7300033569336
2023-07-05,77.41999816894531
2023-07-06,77.04000091552734
2023-07-07,78.01000213623047
2023-07-10,78.54000091552734
2023-07-11,80.47000122070312
2023-07-12,78.7300033569336
2023-07-13,79.16999816894531
2023-07-14,78.19999694824219
2023-07-17,79.55999755859375
2023-07-18,80.75
2023-07-19,81.0
2023-07-20,82.62999725341797
2023-07-21,82.13999938964844
2023-07-24,83.11000061035156
2023-07-25,86.05000305175781
2023-07-26,86.9000015258789
2023-07-27,85.79000091552734
2023-07-28,86.38999938964844
2023-07-31,84.95999908447266
2023-08-01,84.9800033569336
2023-08-02,84.79000091552734
2023-08-03,84.97000122070312
2023-08-04,85.55000305175781
2023-08-07,87.20999908447266
2023-08-08,86.44000244140625
2023-08-09,85.8499984741211
2023-08-10,85.9000015258789
2023-08-11,84.81999969482422
2023-08-14,84.94000244140625
2023-08-15,82.43000030517578
2023-08-16,82.16999816894531
2023-08-17,82.54000091552734
2023-08-18,82.83000183105469
2023-08-21,82.51000213623047
2023-08-22,80.7699966430664
2023-08-23,81.12999725341797
2023-08-24,80.33000183105469
2023-08-25,80.83000183105469
2023-08-28,80.87000274658203
2023-08-29,81.61000061035156
2023-08-30,80.75
2023-08-31,79.30000305175781
2023-09-01,79.79000091552734
2023-09-05,78.87999725341797
2023-09-06,77.45999908447266
2023-09-07,78.52999877929688
2023-09-08,78.80999755859375
2023-09-11,78.73999786376953
2023-09-12,79.69999694824219
2023-09-13,79.63999938964844
2023-09-14,80.6500015258789
2023-09-15,79.3499984741211
2023-09-18,79.19000244140625
2023-09-19,79.0999984741211
2023-09-20,79.37999725341797
2023-09-21,78.87999725341797
2023-09-22,76.9800033569336
2023-09-25,77.30000305175781
2023-09-26,76.06999969482422
2023-09-27,76.36000061035156
2023-09-28,76.04000091552734
2023-09-29,75.41999816894531
2023-10-02,74.19999694824219
2023-10-03,73.80999755859375
2023-10-04,73.47000122070312
2023-10-05,73.12999725341797
2023-10-06,72.86000061035156
2023-10-09,73.9000015258789
2023-10-10,74.1500015258789
2023-10-11,73.69999694824219
2023-10-12,72.7699966430664
2023-10-13,73.31999969482422
2023-10-16,74.5199966430664
2023-10-17,75.19999694824219
2023-10-18,74.5199966430664
2023-10-19,73.83999633789062
2023-10-20,72.8499984741211
2023-10-23,72.4000015258789
2023-10-24,69.47000122070312
2023-10-25,71.05000305175781
2023-10-26,71.8499984741211
2023-10-27,70.04000091552734
2023-10-30,71.41999816894531
2023-10-31,71.56999969482422
2023-11-01,71.37000274658203
2023-11-02,72.41999816894531
2023-11-03,72.91000366210938
2023-11-06,72.55999755859375
2023-11-07,72.11000061035156
2023-11-08,72.02999877929688
2023-11-09,72.16000366210938
2023-11-10,72.5
2023-11-13,73.04000091552734
2023-11-14,73.86000061035156
2023-11-15,74.23999786376953
2023-11-16,73.91999816894531
2023-11-17,73.95999908447266
2023-11-20,73.61000061035156
2023-11-21,73.7300033569336
2023-11-22,74.33000183105469
2023-11-24,74.30000305175781
2023-11-27,73.19000244140625
2023-11-28,74.05000305175781
2023-11-29,73.19000244140625
2023-11-30,73.7300033569336
2023-12-01,75.08000183105469
2023-12-04,74.62999725341797
2023-12-05,74.13999938964844
2023-12-06,73.19000244140625
2023-12-07,73.83000183105469
2023-12-08,73.75
2023-12-11,75.08000183105469
2023-12-12,74.58000183105469
2023-12-13,75.26000213623047
2023-12-14,76.41999816894531
2023-12-15,75.75
2023-12-18,72.33999633789062
2023-12-19,73.94000244140625
2023-12-20,70.68000030517578
2023-12-21,70.93000030517578
2023-12-22,71.45999908447266
2023-12-26,72.38999938964844
2023-12-27,72.16999816894531
2023-12-28,72.2699966430664
2023-12-29,72.22000122070312
2024-01-02,72.76000213623047
2024-01-03,73.12999725341797
2024-01-04,71.75
2024-01-05,70.80999755859375
2024-01-08,71.05999755859375
2024-01-09,70.66999816894531
2024-01-10,69.33000183105469
2024-01-11,69.47000122070312
2024-01-12,69.55999755859375
2024-01-16,69.0999984741211
2024-01-17,68.91999816894531
2024-01-18,68.73999786376953
2024-01-19,68.19000244140625
2024-01-22,51.689998626708984
2024-01-23,52.310001373291016
2024-01-24,52.630001068115234
2024-01-25,51.380001068115234
2024-01-26,52.04999923706055
2024-01-29,54.939998626708984
2024-01-30,56.0
2024-01-31,55.58000183105469
2024-02-01,56.7599983215332
2024-02-02,55.689998626708984
2024-02-05,52.959999084472656
2024-02-06,53.369998931884766
2024-02-07,52.880001068115234
2024-02-08,52.70000076293945
2024-02-09,53.04999923706055
2024-02-12,53.7400016784668
2024-02-13,52.470001220703125
2024-02-14,53.27000045776367
2024-02-15,54.310001373291016
2024-02-16,53.650001525878906
2024-02-20,53.400001525878906
2024-02-21,53.900001525878906
2024-02-22,53.70000076293945
2024-02-23,53.45000076293945
2024-02-26,53.16999816894531
2024-02-27,52.790000915527344
2024-02-28,53.0099983215332
2024-02-29,53.11000061035156
2024-03-01,54.2400016784668
2024-03-04,53.220001220703125
2024-03-05,53.459999084472656
2024-03-06,54.150001525878906
2024-03-07,54.25
2024-03-08,54.810001373291016
2024-03-11,54.90999984741211
2024-03-12,57.06999969482422
2024-03-13,58.27000045776367
2024-03-14,58.209999084472656
2024-03-15,59.310001373291016
2024-03-18,60.40999984741211
2024-03-19,61.029998779296875
2024-03-20,61.310001373291016
2024-03-21,62.470001220703125
2024-03-22,62.0
2024-03-25,62.5099983215332
2024-03-26,61.81999969482422
2024-03-27,62.9900016784668
2024-03-28,62.810001373291016
2024-04-01,62.349998474121094
2024-04-02,62.70000076293945
2024-04-03,62.650001525878906
2024-04-04,63.2400016784668
2024-04-05,63.459999084472656
2024-04-08,63.18000030517578
2024-04-09,63.900001525878906
2024-04-10,63.88999938964844
2024-04-11,62.56999969482422
2024-04-12,60.970001220703125
2024-04-15,60.52000045776367
2024-04-16,60.27000045776367
2024-04-17,60.41999816894531
2024-04-18,61.720001220703125
2024-04-19,62.599998474121094
2024-04-22,62.5
2024-04-23,61.790000915527344
2024-04-24,61.560001373291016
2024-04-25,61.0
2024-04-26,60.099998474121094
2024-04-29,60.689998626708984
2024-04-30,58.65999984741211
2024-05-01,58.369998931884766
2024-05-02,59.349998474121094
2024-05-03,59.16999816894531
2024-05-06,60.189998626708984
2024-05-07,61.59000015258789
2024-05-08,62.029998779296875
2024-05-09,62.439998626708984
2024-05-10,62.97999954223633
2024-05-13,62.630001068115234
2024-05-14,61.66999816894531
2024-05-15,60.08000183105469
2024-05-16,61.59000015258789
2024-05-17,61.619998931884766
2024-05-20,60.869998931884766
2024-05-21,61.27000045776367
2024-05-22,61.900001525878906
2024-05-23,60.720001220703125
2024-05-24,60.4900016784668
2024-05-28,60.88999938964844
2024-05-29,60.029998779296875
2024-05-30,60.13999938964844
2024-05-31,62.439998626708984
2024-06-03,61.9900016784668
2024-06-04,61.81999969482422
2024-06-05,61.06999969482422
2024-06-06,61.16999816894531
2024-06-07,61.27000045776367
2024-06-10,61.95000076293945
2024-06-11,61.4900016784668
2024-06-12,60.470001220703125
2024-06-13,60.72999954223633
2024-06-14,59.5
2024-06-17,60.15999984741211
2024-06-18,59.90999984741211
2024-06-20,61.0099983215332
2024-06-21,61.349998474121094
2024-06-24,62.130001068115234
2024-06-25,60.650001525878906
2024-06-26,60.66999816894531
2024-06-27,60.61000061035156
2024-06-28,60.45000076293945
2024-07-01,60.63999938964844
2024-07-02,62.130001068115234
2024-07-03,62.689998626708984
2024-07-05,61.36000061035156
2024-07-08,63.380001068115234
2024-07-09,63.130001068115234
2024-07-10,64.2300033569336
2024-07-11,64.25
2024-07-12,64.27999877929688
2024-07-15,63.400001525878906
2024-07-16,64.55999755859375
2024-07-17,65.72000122070312
2024-07-18,64.79000091552734
2024-07-19,64.19000244140625
2024-07-22,64.1500015258789
2024-07-23,62.220001220703125
2024-07-24,62.650001525878906
2024-07-25,63.31999969482422
2024-07-26,63.97999954223633
2024-07-29,63.29999923706055
2024-07-30,62.5
2024-07-31,62.0099983215332
2024-08-01,60.47999954223633
2024-08-02,58.90999984741211
2024-08-05,58.18000030517578
2024-08-06,57.959999084472656
2024-08-07,58.18000030517578
2024-08-08,58.47999954223633
2024-08-09,58.439998626708984
2024-08-12,58.06999969482422
2024-08-13,58.380001068115234
2024-08-14,58.380001068115234
2024-08-15,58.86000061035156
2024-08-16,59.09000015258789
2024-08-19,59.68000030517578
2024-08-20,59.0099983215332
2024-08-21,59.220001220703125
2024-08-22,59.25
2024-08-23,60.5
2024-08-26,60.7400016784668
2024-08-27,60.560001373291016
2024-08-28,60.959999084472656
2024-08-29,60.84000015258789
2024-08-30,60.9900016784668
2024-09-03,60.619998931884766
2024-09-04,61.41999816894531
2024-09-05,60.06999969482422
2024-09-06,59.470001220703125
2024-09-09,59.5
2024-09-10,59.04999923706055
2024-09-11,59.0
2024-09-12,59.619998931884766
2024-09-13,60.38999938964844
2024-09-16,60.40999984741211
2024-09-17,60.459999084472656
2024-09-18,60.529998779296875
2024-09-19,62.45000076293945
2024-09-20,61.36000061035156
2024-09-23,60.90999984741211
2024-09-24,60.72999954223633
2024-09-25,58.13999938964844
2024-09-26,59.369998931884766
2024-09-27,60.0
2024-09-30,59.7400016784668
2024-10-01,59.52000045776367
2024-10-02,58.790000915527344
2024-10-03,58.470001220703125
2024-10-04,59.22999954223633
2024-10-07,58.86000061035156
2024-10-08,57.54999923706055
2024-10-09,56.970001220703125
2024-10-10,57.290000915527344
2024-10-11,57.970001220703125
2024-10-14,57.90999984741211
2024-10-15,57.66999816894531
2024-10-16,58.290000915527344
2024-10-17,58.630001068115234
2024-10-18,56.400001525878906
2024-10-21,56.130001068115234
2024-10-22,55.689998626708984
2024-10-23,56.08000183105469
2024-10-24,56.5
2024-10-25,56.560001373291016
2024-10-28,57.2400016784668
2024-10-29,56.31999969482422
2024-10-30,55.529998779296875
2024-10-31,55.209999084472656
2024-11-01,54.63999938964844
2024-11-04,55.29999923706055
2024-11-05,52.0
2024-11-06,53.2599983215332
2024-11-07,52.4900016784668
2024-11-08,52.130001068115234
2024-11-11,52.36000061035156
2024-11-12,51.43000030517578
2024-11-13,51.869998931884766
2024-11-14,52.5099983215332
2024-11-15,53.349998474121094
2024-11-18,52.709999084472656
2024-11-19,52.9900016784668
2024-11-20,53.52000045776367
2024-11-21,53.189998626708984
