Date,TM
2022-07-20,157.89999389648438
2022-07-21,159.17999267578125
2022-07-22,160.3000030517578
2022-07-25,159.4199981689453
2022-07-26,158.05999755859375
2022-07-27,160.0500030517578
2022-07-28,159.50999450683594
2022-07-29,162.58999633789062
2022-08-01,166.77000427246094
2022-08-02,163.66000366210938
2022-08-03,163.1300048828125
2022-08-04,156.66000366210938
2022-08-05,157.30999755859375
2022-08-08,156.1999969482422
2022-08-09,152.94000244140625
2022-08-10,157.88999938964844
2022-08-11,158.60000610351562
2022-08-12,161.30999755859375
2022-08-15,160.4600067138672
2022-08-16,159.4199981689453
2022-08-17,160.77000427246094
2022-08-18,159.1300048828125
2022-08-19,156.4600067138672
2022-08-22,154.32000732421875
2022-08-23,153.47999572753906
2022-08-24,154.5
2022-08-25,156.0
2022-08-26,151.77000427246094
2022-08-29,151.77000427246094
2022-08-30,150.1699981689453
2022-08-31,149.3699951171875
2022-09-01,146.8000030517578
2022-09-02,145.55999755859375
2022-09-06,143.94000244140625
2022-09-07,143.33999633789062
2022-09-08,144.1300048828125
2022-09-09,145.58999633789062
2022-09-12,145.0399932861328
2022-09-13,140.22999572753906
2022-09-14,141.47000122070312
2022-09-15,140.4499969482422
2022-09-16,140.74000549316406
2022-09-19,141.4499969482422
2022-09-20,140.72999572753906
2022-09-21,137.5800018310547
2022-09-22,139.0500030517578
2022-09-23,137.27999877929688
2022-09-26,135.6199951171875
2022-09-27,135.74000549316406
2022-09-28,136.88999938964844
2022-09-29,133.75999450683594
2022-09-30,130.2899932861328
2022-10-03,135.58999633789062
2022-10-04,139.85000610351562
2022-10-05,138.08999633789062
2022-10-06,136.1699981689453
2022-10-07,135.85000610351562
2022-10-10,134.86000061035156
2022-10-11,135.05999755859375
2022-10-12,135.0
2022-10-13,136.3800048828125
2022-10-14,134.11000061035156
2022-10-17,136.16000366210938
2022-10-18,134.25999450683594
2022-10-19,132.97000122070312
2022-10-20,133.24000549316406
2022-10-21,133.75999450683594
2022-10-24,134.74000549316406
2022-10-25,137.07000732421875
2022-10-26,137.92999267578125
2022-10-27,136.47000122070312
2022-10-28,139.52000427246094
2022-10-31,138.80999755859375
2022-11-01,135.16000366210938
2022-11-02,135.38999938964844
2022-11-03,135.25
2022-11-04,137.35000610351562
2022-11-07,137.25999450683594
2022-11-08,137.5
2022-11-09,134.52999877929688
2022-11-10,140.52000427246094
2022-11-11,143.25999450683594
2022-11-14,142.1199951171875
2022-11-15,143.75
2022-11-16,142.1199951171875
2022-11-17,142.92999267578125
2022-11-18,143.19000244140625
2022-11-21,142.16000366210938
2022-11-22,145.3300018310547
2022-11-23,146.7100067138672
2022-11-25,148.27000427246094
2022-11-28,146.50999450683594
2022-11-29,145.39999389648438
2022-11-30,147.69000244140625
2022-12-01,147.66000366210938
2022-12-02,146.52999877929688
2022-12-05,143.19000244140625
2022-12-06,141.08999633789062
2022-12-07,141.86000061035156
2022-12-08,142.27999877929688
2022-12-09,143.33999633789062
2022-12-12,144.1199951171875
2022-12-13,144.5
2022-12-14,144.64999389648438
2022-12-15,141.66000366210938
2022-12-16,140.42999267578125
2022-12-19,139.61000061035156
2022-12-20,138.8300018310547
2022-12-21,137.4600067138672
2022-12-22,137.0
2022-12-23,137.13999938964844
2022-12-27,136.16000366210938
2022-12-28,134.1300048828125
2022-12-29,137.41000366210938
2022-12-30,136.5800018310547
2023-01-03,138.27999877929688
2023-01-04,137.19000244140625
2023-01-05,135.52000427246094
2023-01-06,138.97000122070312
2023-01-09,139.94000244140625
2023-01-10,139.13999938964844
2023-01-11,138.85000610351562
2023-01-12,142.36000061035156
2023-01-13,140.3000030517578
2023-01-17,144.77000427246094
2023-01-18,145.50999450683594
2023-01-19,144.17999267578125
2023-01-20,146.11000061035156
2023-01-23,146.02999877929688
2023-01-24,146.00999450683594
2023-01-25,146.14999389648438
2023-01-26,145.47000122070312
2023-01-27,147.16000366210938
2023-01-30,145.17999267578125
2023-01-31,147.11000061035156
2023-02-01,148.5800018310547
2023-02-02,146.6199951171875
2023-02-03,144.7100067138672
2023-02-06,143.7899932861328
2023-02-07,144.63999938964844
2023-02-08,143.8300018310547
2023-02-09,144.8300018310547
2023-02-10,143.4199981689453
2023-02-13,143.86000061035156
2023-02-14,142.64999389648438
2023-02-15,140.97000122070312
2023-02-16,142.6999969482422
2023-02-17,142.85000610351562
2023-02-21,139.17999267578125
2023-02-22,138.64999389648438
2023-02-23,138.9499969482422
2023-02-24,136.0500030517578
2023-02-27,136.25
2023-02-28,135.9199981689453
2023-03-01,136.52999877929688
2023-03-02,137.27000427246094
2023-03-03,139.8300018310547
2023-03-06,140.1300048828125
2023-03-07,139.0800018310547
2023-03-08,139.7100067138672
2023-03-09,138.52000427246094
2023-03-10,137.97000122070312
2023-03-13,137.1199951171875
2023-03-14,136.6699981689453
2023-03-15,133.5800018310547
2023-03-16,135.89999389648438
2023-03-17,133.47999572753906
2023-03-20,135.1300048828125
2023-03-21,135.77999877929688
2023-03-22,135.57000732421875
2023-03-23,135.8699951171875
2023-03-24,136.64999389648438
2023-03-27,136.9600067138672
2023-03-28,137.92999267578125
2023-03-29,139.6699981689453
2023-03-30,139.6199951171875
2023-03-31,141.69000244140625
2023-04-03,142.33999633789062
2023-04-04,142.13999938964844
2023-04-05,140.4199981689453
2023-04-06,138.8699951171875
2023-04-10,138.00999450683594
2023-04-11,137.58999633789062
2023-04-12,136.44000244140625
2023-04-13,137.22999572753906
2023-04-14,135.9600067138672
2023-04-17,137.75
2023-04-18,137.0399932861328
2023-04-19,135.25999450683594
2023-04-20,133.8000030517578
2023-04-21,134.6699981689453
2023-04-24,134.83999633789062
2023-04-25,133.50999450683594
2023-04-26,134.02000427246094
2023-04-27,137.52000427246094
2023-04-28,137.3300018310547
2023-05-01,136.69000244140625
2023-05-02,135.16000366210938
2023-05-03,135.57000732421875
2023-05-04,134.91000366210938
2023-05-05,137.5399932861328
2023-05-08,137.80999755859375
2023-05-09,140.85000610351562
2023-05-10,143.58999633789062
2023-05-11,142.6699981689453
2023-05-12,143.27000427246094
2023-05-15,142.39999389648438
2023-05-16,141.1300048828125
2023-05-17,142.02000427246094
2023-05-18,142.50999450683594
2023-05-19,142.22000122070312
2023-05-22,141.19000244140625
2023-05-23,139.5500030517578
2023-05-24,139.3300018310547
2023-05-25,139.60000610351562
2023-05-26,140.0800018310547
2023-05-30,137.72999572753906
2023-05-31,136.1300048828125
2023-06-01,140.64999389648438
2023-06-02,146.0
2023-06-05,145.72999572753906
2023-06-06,148.47999572753906
2023-06-07,145.30999755859375
2023-06-08,146.86000061035156
2023-06-09,148.63999938964844
2023-06-12,149.58999633789062
2023-06-13,158.0800018310547
2023-06-14,165.57000732421875
2023-06-15,168.17999267578125
2023-06-16,164.35000610351562
2023-06-20,157.14999389648438
2023-06-21,156.5
2023-06-22,157.11000061035156
2023-06-23,153.3800048828125
2023-06-26,154.5500030517578
2023-06-27,157.17999267578125
2023-06-28,160.11000061035156
2023-06-29,160.39999389648438
2023-06-30,160.75
2023-07-03,160.47000122070312
2023-07-05,161.89999389648438
2023-07-06,160.8300018310547
2023-07-07,161.77000427246094
2023-07-10,160.24000549316406
2023-07-11,158.4199981689453
2023-07-12,159.27000427246094
2023-07-13,160.35000610351562
2023-07-14,159.14999389648438
2023-07-17,159.4499969482422
2023-07-18,163.19000244140625
2023-07-19,163.97000122070312
2023-07-20,163.27999877929688
2023-07-21,162.80999755859375
2023-07-24,164.52999877929688
2023-07-25,165.55999755859375
2023-07-26,165.6999969482422
2023-07-27,165.42999267578125
2023-07-28,167.14999389648438
2023-07-31,168.24000549316406
2023-08-01,171.83999633789062
2023-08-02,173.85000610351562
2023-08-03,168.57000732421875
2023-08-04,170.7899932861328
2023-08-07,173.38999938964844
2023-08-08,170.2899932861328
2023-08-09,167.22999572753906
2023-08-10,167.66000366210938
2023-08-11,167.27999877929688
2023-08-14,166.6999969482422
2023-08-15,165.38999938964844
2023-08-16,162.24000549316406
2023-08-17,162.27999877929688
2023-08-18,161.8699951171875
2023-08-21,162.7899932861328
2023-08-22,164.99000549316406
2023-08-23,165.91000366210938
2023-08-24,162.77999877929688
2023-08-25,164.4600067138672
2023-08-28,167.25
2023-08-29,167.38999938964844
2023-08-30,168.0500030517578
2023-08-31,172.1300048828125
2023-09-01,172.5399932861328
2023-09-05,175.3699951171875
2023-09-06,178.8300018310547
2023-09-07,178.8699951171875
2023-09-08,177.1300048828125
2023-09-11,178.6699981689453
2023-09-12,181.27999877929688
2023-09-13,183.97999572753906
2023-09-14,187.97999572753906
2023-09-15,189.1999969482422
2023-09-18,188.9600067138672
2023-09-19,195.0399932861328
2023-09-20,188.75
2023-09-21,186.3000030517578
2023-09-22,187.10000610351562
2023-09-25,184.83999633789062
2023-09-26,180.5
2023-09-27,182.38999938964844
2023-09-28,182.4199981689453
2023-09-29,179.75
2023-10-02,178.4600067138672
2023-10-03,173.64999389648438
2023-10-04,169.4499969482422
2023-10-05,173.0399932861328
2023-10-06,173.17999267578125
2023-10-09,174.1199951171875
2023-10-10,177.14999389648438
2023-10-11,178.02999877929688
2023-10-12,181.60000610351562
2023-10-13,177.67999267578125
2023-10-16,179.10000610351562
2023-10-17,178.22000122070312
2023-10-18,175.97999572753906
2023-10-19,174.6999969482422
2023-10-20,173.47999572753906
2023-10-23,173.80999755859375
2023-10-24,174.1199951171875
2023-10-25,175.17999267578125
2023-10-26,171.61000061035156
2023-10-27,172.80999755859375
2023-10-30,171.39999389648438
2023-10-31,175.17999267578125
2023-11-01,185.77999877929688
2023-11-02,186.5500030517578
2023-11-03,189.58999633789062
2023-11-06,189.64999389648438
2023-11-07,189.57000732421875
2023-11-08,183.4199981689453
2023-11-09,184.22000122070312
2023-11-10,187.0
2023-11-13,187.74000549316406
2023-11-14,192.0800018310547
2023-11-15,189.11000061035156
2023-11-16,190.39999389648438
2023-11-17,193.36000061035156
2023-11-20,187.67999267578125
2023-11-21,183.2100067138672
2023-11-22,184.22999572753906
2023-11-24,188.3000030517578
2023-11-27,186.61000061035156
2023-11-28,187.16000366210938
2023-11-29,189.50999450683594
2023-11-30,189.77999877929688
2023-12-01,192.74000549316406
2023-12-04,187.3699951171875
2023-12-05,187.99000549316406
2023-12-06,189.88999938964844
2023-12-07,190.24000549316406
2023-12-08,187.27999877929688
2023-12-11,187.0800018310547
2023-12-12,184.8000030517578
2023-12-13,185.47999572753906
2023-12-14,183.4199981689453
2023-12-15,180.6199951171875
2023-12-18,183.27999877929688
2023-12-19,183.9499969482422
2023-12-20,179.94000244140625
2023-12-21,180.86000061035156
2023-12-22,178.52999877929688
2023-12-26,179.85000610351562
2023-12-27,180.72000122070312
2023-12-28,181.11000061035156
2023-12-29,183.3800048828125
2024-01-02,181.3699951171875
2024-01-03,181.5500030517578
2024-01-04,182.97000122070312
2024-01-05,187.07000732421875
2024-01-08,187.88999938964844
2024-01-09,185.99000549316406
2024-01-10,192.72000122070312
2024-01-11,194.9499969482422
2024-01-12,195.67999267578125
2024-01-16,195.60000610351562
2024-01-17,194.13999938964844
2024-01-18,200.0800018310547
2024-01-19,200.6699981689453
2024-01-22,201.4199981689453
2024-01-23,201.39999389648438
2024-01-24,200.72000122070312
2024-01-25,199.55999755859375
2024-01-26,198.05999755859375
2024-01-29,201.66000366210938
2024-01-30,201.85000610351562
2024-01-31,199.6999969482422
2024-02-01,202.17999267578125
2024-02-02,202.5399932861328
2024-02-05,203.02999877929688
2024-02-06,218.86000061035156
2024-02-07,223.0500030517578
2024-02-08,226.30999755859375
2024-02-09,224.4600067138672
2024-02-12,225.86000061035156
2024-02-13,231.0
2024-02-14,227.02999877929688
2024-02-15,228.5399932861328
2024-02-16,227.36000061035156
2024-02-20,226.77000427246094
2024-02-21,227.08999633789062
2024-02-22,234.4499969482422
2024-02-23,235.0
2024-02-26,238.1300048828125
2024-02-27,238.0399932861328
2024-02-28,237.2899932861328
2024-02-29,240.5500030517578
2024-03-01,246.0399932861328
2024-03-04,243.83999633789062
2024-03-05,248.19000244140625
2024-03-06,252.39999389648438
2024-03-07,247.94000244140625
2024-03-08,242.82000732421875
2024-03-11,235.4600067138672
2024-03-12,237.9499969482422
2024-03-13,232.8300018310547
2024-03-14,230.97000122070312
2024-03-15,234.6199951171875
2024-03-18,238.66000366210938
2024-03-19,244.32000732421875
2024-03-20,246.72000122070312
2024-03-21,251.47999572753906
2024-03-22,254.77000427246094
2024-03-25,252.41000366210938
2024-03-26,253.72000122070312
2024-03-27,252.14999389648438
2024-03-28,251.67999267578125
2024-04-01,242.14999389648438
2024-04-02,239.88999938964844
2024-04-03,241.77999877929688
2024-04-04,239.16000366210938
2024-04-05,240.74000549316406
2024-04-08,244.2100067138672
2024-04-09,246.92999267578125
2024-04-10,244.7899932861328
2024-04-11,246.99000549316406
2024-04-12,242.97000122070312
2024-04-15,241.6699981689453
2024-04-16,236.52000427246094
2024-04-17,233.97000122070312
2024-04-18,231.83999633789062
2024-04-19,228.72000122070312
2024-04-22,230.3000030517578
2024-04-23,230.41000366210938
2024-04-24,232.8800048828125
2024-04-25,225.36000061035156
2024-04-26,226.7100067138672
2024-04-29,227.94000244140625
2024-04-30,227.30999755859375
2024-05-01,226.8300018310547
2024-05-02,230.8000030517578
2024-05-03,232.8699951171875
2024-05-06,235.60000610351562
2024-05-07,231.25999450683594
2024-05-08,231.77999877929688
2024-05-09,227.24000549316406
2024-05-10,218.77999877929688
2024-05-13,215.63999938964844
2024-05-14,217.1199951171875
2024-05-15,219.5500030517578
2024-05-16,215.6300048828125
2024-05-17,219.75999450683594
2024-05-20,220.5
2024-05-21,219.36000061035156
2024-05-22,216.6300048828125
2024-05-23,214.72000122070312
2024-05-24,216.83999633789062
2024-05-28,218.72000122070312
2024-05-29,213.9499969482422
2024-05-30,214.1699981689453
2024-05-31,217.50999450683594
2024-06-03,212.1699981689453
2024-06-04,210.3800048828125
2024-06-05,208.3300018310547
2024-06-06,210.0399932861328
2024-06-07,206.36000061035156
2024-06-10,208.02000427246094
2024-06-11,205.30999755859375
2024-06-12,205.64999389648438
2024-06-13,199.35000610351562
2024-06-14,197.1300048828125
2024-06-17,195.1999969482422
2024-06-18,194.13999938964844
2024-06-20,194.5399932861328
2024-06-21,193.5800018310547
2024-06-24,198.97999572753906
2024-06-25,206.22000122070312
2024-06-26,203.17999267578125
2024-06-27,203.8800048828125
2024-06-28,204.97000122070312
2024-07-01,203.7100067138672
2024-07-02,206.2100067138672
2024-07-03,206.25
2024-07-05,206.4499969482422
2024-07-08,204.94000244140625
2024-07-09,201.6699981689453
2024-07-10,205.8800048828125
2024-07-11,203.72999572753906
2024-07-12,207.58999633789062
2024-07-15,206.91000366210938
2024-07-16,206.60000610351562
2024-07-17,204.38999938964844
2024-07-18,199.85000610351562
2024-07-19,197.14999389648438
2024-07-22,200.13999938964844
2024-07-23,200.7899932861328
2024-07-24,197.1999969482422
2024-07-25,195.25
2024-07-26,192.52000427246094
2024-07-29,192.47999572753906
2024-07-30,193.11000061035156
2024-07-31,193.5500030517578
2024-08-01,179.07000732421875
2024-08-02,173.02000427246094
2024-08-05,168.35000610351562
2024-08-06,169.60000610351562
2024-08-07,167.17999267578125
2024-08-08,169.3699951171875
2024-08-09,168.58999633789062
2024-08-12,167.97000122070312
2024-08-13,172.38999938964844
2024-08-14,177.00999450683594
2024-08-15,181.7899932861328
2024-08-16,182.6699981689453
2024-08-19,183.6999969482422
2024-08-20,181.33999633789062
2024-08-21,183.6199951171875
2024-08-22,181.5
2024-08-23,185.08999633789062
2024-08-26,180.57000732421875
2024-08-27,185.75
2024-08-28,187.6699981689453
2024-08-29,187.77000427246094
2024-08-30,189.8000030517578
2024-09-03,186.14999389648438
2024-09-04,184.7100067138672
2024-09-05,182.8000030517578
2024-09-06,177.17999267578125
2024-09-09,176.0800018310547
2024-09-10,174.17999267578125
2024-09-11,174.69000244140625
2024-09-12,176.17999267578125
2024-09-13,175.38999938964844
2024-09-16,176.22999572753906
2024-09-17,173.14999389648438
2024-09-18,176.7100067138672
2024-09-19,183.47000122070312
2024-09-20,184.07000732421875
2024-09-23,185.39999389648438
2024-09-24,183.52999877929688
2024-09-25,184.16000366210938
2024-09-26,189.36000061035156
2024-09-27,182.82000732421875
2024-09-30,178.57000732421875
2024-10-01,178.05999755859375
2024-10-02,180.5
2024-10-03,176.1699981689453
2024-10-04,180.02000427246094
2024-10-07,177.32000732421875
2024-10-08,175.75999450683594
2024-10-09,173.99000549316406
2024-10-10,174.35000610351562
2024-10-11,174.05999755859375
2024-10-14,175.10000610351562
2024-10-15,169.5500030517578
2024-10-16,171.5
2024-10-17,171.1999969482422
2024-10-18,171.52999877929688
2024-10-21,169.1699981689453
2024-10-22,169.92999267578125
2024-10-23,171.3300018310547
2024-10-24,170.42999267578125
2024-10-25,172.0
2024-10-28,176.6300048828125
2024-10-29,176.02999877929688
2024-10-30,175.2100067138672
2024-10-31,173.02000427246094
2024-11-01,172.8300018310547
2024-11-04,172.6999969482422
2024-11-05,174.72999572753906
2024-11-06,175.14999389648438
2024-11-07,178.4499969482422
2024-11-08,172.02999877929688
2024-11-11,174.10000610351562
2024-11-12,174.99000549316406
2024-11-13,172.35000610351562
2024-11-14,173.47999572753906
2024-11-15,172.83999633789062
2024-11-18,174.77999877929688
2024-11-19,175.38999938964844
2024-11-20,172.91000366210938
2024-11-21,173.3800048828125
