Date,TSN
2022-07-21,82.22000122070312
2022-07-22,82.08000183105469
2022-07-25,83.69000244140625
2022-07-26,84.20999908447266
2022-07-27,85.68000030517578
2022-07-28,87.19999694824219
2022-07-29,88.01000213623047
2022-08-01,88.16999816894531
2022-08-02,87.51000213623047
2022-08-03,87.55999755859375
2022-08-04,86.56999969482422
2022-08-05,87.44999694824219
2022-08-08,80.0999984741211
2022-08-09,79.91999816894531
2022-08-10,79.36000061035156
2022-08-11,80.69000244140625
2022-08-12,81.79000091552734
2022-08-15,82.05000305175781
2022-08-16,82.08999633789062
2022-08-17,81.08999633789062
2022-08-18,81.77999877929688
2022-08-19,81.75
2022-08-22,80.44999694824219
2022-08-23,79.83000183105469
2022-08-24,79.52999877929688
2022-08-25,80.04000091552734
2022-08-26,78.30999755859375
2022-08-29,77.66000366210938
2022-08-30,76.73999786376953
2022-08-31,75.37999725341797
2022-09-01,74.81999969482422
2022-09-02,74.62000274658203
2022-09-06,73.05999755859375
2022-09-07,73.87999725341797
2022-09-08,73.94000244140625
2022-09-09,75.56999969482422
2022-09-12,75.55999755859375
2022-09-13,73.2300033569336
2022-09-14,72.29000091552734
2022-09-15,72.0999984741211
2022-09-16,72.01000213623047
2022-09-19,72.44000244140625
2022-09-20,71.83000183105469
2022-09-21,71.31999969482422
2022-09-22,71.01000213623047
2022-09-23,69.94000244140625
2022-09-26,68.94999694824219
2022-09-27,68.55999755859375
2022-09-28,68.58999633789062
2022-09-29,66.8499984741211
2022-09-30,65.93000030517578
2022-10-03,66.72000122070312
2022-10-04,67.45999908447266
2022-10-05,66.63999938964844
2022-10-06,65.5199966430664
2022-10-07,63.88999938964844
2022-10-10,64.0999984741211
2022-10-11,63.95000076293945
2022-10-12,63.779998779296875
2022-10-13,65.44999694824219
2022-10-14,64.83999633789062
2022-10-17,65.80999755859375
2022-10-18,65.69999694824219
2022-10-19,65.0199966430664
2022-10-20,64.5999984741211
2022-10-21,65.12000274658203
2022-10-24,65.12000274658203
2022-10-25,67.02999877929688
2022-10-26,67.81999969482422
2022-10-27,67.38999938964844
2022-10-28,68.63999938964844
2022-10-31,68.3499984741211
2022-11-01,68.0
2022-11-02,67.44000244140625
2022-11-03,66.55999755859375
2022-11-04,67.30000305175781
2022-11-07,67.26000213623047
2022-11-08,67.7300033569336
2022-11-09,64.11000061035156
2022-11-10,66.45999908447266
2022-11-11,67.41000366210938
2022-11-14,64.83000183105469
2022-11-15,64.33999633789062
2022-11-16,64.52999877929688
2022-11-17,65.38999938964844
2022-11-18,65.5199966430664
2022-11-21,66.75
2022-11-22,67.31999969482422
2022-11-23,67.13999938964844
2022-11-25,67.33000183105469
2022-11-28,65.52999877929688
2022-11-29,66.44999694824219
2022-11-30,66.27999877929688
2022-12-01,65.4800033569336
2022-12-02,66.0199966430664
2022-12-05,64.7699966430664
2022-12-06,64.1500015258789
2022-12-07,63.7400016784668
2022-12-08,63.86000061035156
2022-12-09,63.75
2022-12-12,64.52999877929688
2022-12-13,64.58000183105469
2022-12-14,64.3499984741211
2022-12-15,62.56999969482422
2022-12-16,61.84000015258789
2022-12-19,60.810001373291016
2022-12-20,61.380001068115234
2022-12-21,60.7599983215332
2022-12-22,60.880001068115234
2022-12-23,61.349998474121094
2022-12-27,61.689998626708984
2022-12-28,61.189998626708984
2022-12-29,61.790000915527344
2022-12-30,62.25
2023-01-03,63.599998474121094
2023-01-04,64.51000213623047
2023-01-05,64.36000061035156
2023-01-06,66.06999969482422
2023-01-09,65.70999908447266
2023-01-10,65.58000183105469
2023-01-11,65.80999755859375
2023-01-12,64.83000183105469
2023-01-13,64.9800033569336
2023-01-17,65.36000061035156
2023-01-18,63.869998931884766
2023-01-19,63.4900016784668
2023-01-20,64.69999694824219
2023-01-23,66.1500015258789
2023-01-24,65.23999786376953
2023-01-25,65.80999755859375
2023-01-26,65.48999786376953
2023-01-27,65.72000122070312
2023-01-30,64.0999984741211
2023-01-31,65.75
2023-02-01,65.12999725341797
2023-02-02,65.12999725341797
2023-02-03,64.02999877929688
2023-02-06,61.08000183105469
2023-02-07,61.40999984741211
2023-02-08,59.97999954223633
2023-02-09,60.63999938964844
2023-02-10,60.38999938964844
2023-02-13,60.959999084472656
2023-02-14,60.88999938964844
2023-02-15,61.25
2023-02-16,60.689998626708984
2023-02-17,61.369998931884766
2023-02-21,60.720001220703125
2023-02-22,61.7400016784668
2023-02-23,62.36000061035156
2023-02-24,61.22999954223633
2023-02-27,60.40999984741211
2023-02-28,59.2400016784668
2023-03-01,59.290000915527344
2023-03-02,59.060001373291016
2023-03-03,59.22999954223633
2023-03-06,58.75
2023-03-07,58.369998931884766
2023-03-08,58.5099983215332
2023-03-09,57.63999938964844
2023-03-10,56.97999954223633
2023-03-13,57.209999084472656
2023-03-14,57.29999923706055
2023-03-15,58.13999938964844
2023-03-16,58.529998779296875
2023-03-17,58.540000915527344
2023-03-20,58.56999969482422
2023-03-21,58.22999954223633
2023-03-22,57.20000076293945
2023-03-23,56.08000183105469
2023-03-24,57.060001373291016
2023-03-27,57.9900016784668
2023-03-28,57.849998474121094
2023-03-29,58.25
2023-03-30,58.31999969482422
2023-03-31,59.31999969482422
2023-04-03,59.40999984741211
2023-04-04,59.68000030517578
2023-04-05,59.959999084472656
2023-04-06,59.61000061035156
2023-04-10,61.04999923706055
2023-04-11,62.04999923706055
2023-04-12,61.58000183105469
2023-04-13,61.689998626708984
2023-04-14,60.81999969482422
2023-04-17,61.439998626708984
2023-04-18,60.869998931884766
2023-04-19,61.619998931884766
2023-04-20,60.86000061035156
2023-04-21,61.0
2023-04-24,60.90999984741211
2023-04-25,61.0
2023-04-26,60.349998474121094
2023-04-27,61.279998779296875
2023-04-28,62.4900016784668
2023-05-01,62.33000183105469
2023-05-02,60.939998626708984
2023-05-03,60.560001373291016
2023-05-04,60.130001068115234
2023-05-05,60.689998626708984
2023-05-08,50.72999954223633
2023-05-09,48.81999969482422
2023-05-10,47.279998779296875
2023-05-11,49.34000015258789
2023-05-12,48.869998931884766
2023-05-15,49.470001220703125
2023-05-16,49.20000076293945
2023-05-17,50.119998931884766
2023-05-18,49.970001220703125
2023-05-19,49.959999084472656
2023-05-22,50.11000061035156
2023-05-23,51.66999816894531
2023-05-24,51.77000045776367
2023-05-25,51.7599983215332
2023-05-26,52.0099983215332
2023-05-30,52.380001068115234
2023-05-31,50.63999938964844
2023-06-01,50.61000061035156
2023-06-02,51.34000015258789
2023-06-05,50.5099983215332
2023-06-06,50.439998626708984
2023-06-07,51.33000183105469
2023-06-08,50.86000061035156
2023-06-09,50.369998931884766
2023-06-12,50.650001525878906
2023-06-13,50.2599983215332
2023-06-14,49.7599983215332
2023-06-15,50.209999084472656
2023-06-16,50.38999938964844
2023-06-20,49.83000183105469
2023-06-21,50.470001220703125
2023-06-22,50.40999984741211
2023-06-23,49.5
2023-06-26,50.22999954223633
2023-06-27,49.959999084472656
2023-06-28,49.83000183105469
2023-06-29,50.689998626708984
2023-06-30,51.040000915527344
2023-07-03,51.810001373291016
2023-07-05,51.880001068115234
2023-07-06,52.099998474121094
2023-07-07,51.7599983215332
2023-07-10,50.900001525878906
2023-07-11,51.66999816894531
2023-07-12,52.18000030517578
2023-07-13,52.970001220703125
2023-07-14,52.33000183105469
2023-07-17,51.880001068115234
2023-07-18,51.4900016784668
2023-07-19,52.27000045776367
2023-07-20,52.5
2023-07-21,52.65999984741211
2023-07-24,53.470001220703125
2023-07-25,54.22999954223633
2023-07-26,55.040000915527344
2023-07-27,55.40999984741211
2023-07-28,56.349998474121094
2023-07-31,55.720001220703125
2023-08-01,55.31999969482422
2023-08-02,55.40999984741211
2023-08-03,56.27000045776367
2023-08-04,56.459999084472656
2023-08-07,54.29999923706055
2023-08-08,55.04999923706055
2023-08-09,53.81999969482422
2023-08-10,53.75
2023-08-11,55.2400016784668
2023-08-14,54.40999984741211
2023-08-15,53.72999954223633
2023-08-16,53.400001525878906
2023-08-17,54.099998474121094
2023-08-18,54.630001068115234
2023-08-21,54.810001373291016
2023-08-22,54.040000915527344
2023-08-23,53.470001220703125
2023-08-24,54.18000030517578
2023-08-25,54.0099983215332
2023-08-28,54.290000915527344
2023-08-29,54.66999816894531
2023-08-30,54.369998931884766
2023-08-31,53.27000045776367
2023-09-01,52.59000015258789
2023-09-05,52.150001525878906
2023-09-06,51.52000045776367
2023-09-07,51.33000183105469
2023-09-08,52.04999923706055
2023-09-11,52.560001373291016
2023-09-12,52.88999938964844
2023-09-13,52.84000015258789
2023-09-14,53.959999084472656
2023-09-15,54.540000915527344
2023-09-18,53.900001525878906
2023-09-19,53.81999969482422
2023-09-20,53.31999969482422
2023-09-21,53.04999923706055
2023-09-22,51.119998931884766
2023-09-25,50.619998931884766
2023-09-26,51.27000045776367
2023-09-27,50.11000061035156
2023-09-28,49.93000030517578
2023-09-29,50.4900016784668
2023-10-02,49.2400016784668
2023-10-03,49.08000183105469
2023-10-04,48.349998474121094
2023-10-05,48.16999816894531
2023-10-06,47.43000030517578
2023-10-09,47.220001220703125
2023-10-10,48.349998474121094
2023-10-11,48.209999084472656
2023-10-12,47.11000061035156
2023-10-13,46.52000045776367
2023-10-16,47.369998931884766
2023-10-17,47.20000076293945
2023-10-18,46.93000030517578
2023-10-19,46.59000015258789
2023-10-20,46.290000915527344
2023-10-23,45.16999816894531
2023-10-24,45.470001220703125
2023-10-25,45.369998931884766
2023-10-26,45.91999816894531
2023-10-27,45.619998931884766
2023-10-30,46.27000045776367
2023-10-31,46.349998474121094
2023-11-01,46.470001220703125
2023-11-02,47.560001373291016
2023-11-03,47.060001373291016
2023-11-06,46.58000183105469
2023-11-07,46.720001220703125
2023-11-08,46.34000015258789
2023-11-09,46.400001525878906
2023-11-10,46.95000076293945
2023-11-13,45.619998931884766
2023-11-14,47.7400016784668
2023-11-15,48.310001373291016
2023-11-16,48.33000183105469
2023-11-17,48.7400016784668
2023-11-20,48.40999984741211
2023-11-21,47.97999954223633
2023-11-22,48.0099983215332
2023-11-24,48.29999923706055
2023-11-27,47.59000015258789
2023-11-28,47.9900016784668
2023-11-29,47.09000015258789
2023-11-30,46.84000015258789
2023-12-01,48.20000076293945
2023-12-04,49.81999969482422
2023-12-05,49.939998626708984
2023-12-06,50.189998626708984
2023-12-07,51.540000915527344
2023-12-08,51.380001068115234
2023-12-11,51.2400016784668
2023-12-12,50.16999816894531
2023-12-13,52.290000915527344
2023-12-14,52.33000183105469
2023-12-15,51.810001373291016
2023-12-18,51.709999084472656
2023-12-19,51.77000045776367
2023-12-20,51.15999984741211
2023-12-21,51.65999984741211
2023-12-22,51.939998626708984
2023-12-26,52.43000030517578
2023-12-27,52.81999969482422
2023-12-28,53.66999816894531
2023-12-29,53.75
2024-01-02,55.529998779296875
2024-01-03,54.61000061035156
2024-01-04,54.15999984741211
2024-01-05,54.91999816894531
2024-01-08,54.900001525878906
2024-01-09,55.33000183105469
2024-01-10,54.5
2024-01-11,54.279998779296875
2024-01-12,54.869998931884766
2024-01-16,54.630001068115234
2024-01-17,54.310001373291016
2024-01-18,53.56999969482422
2024-01-19,53.099998474121094
2024-01-22,52.54999923706055
2024-01-23,53.36000061035156
2024-01-24,53.18000030517578
2024-01-25,54.040000915527344
2024-01-26,54.9900016784668
2024-01-29,54.65999984741211
2024-01-30,55.060001373291016
2024-01-31,54.7599983215332
2024-02-01,56.630001068115234
2024-02-02,56.36000061035156
2024-02-05,57.5
2024-02-06,55.38999938964844
2024-02-07,53.939998626708984
2024-02-08,53.970001220703125
2024-02-09,52.58000183105469
2024-02-12,52.54999923706055
2024-02-13,51.61000061035156
2024-02-14,51.97999954223633
2024-02-15,52.56999969482422
2024-02-16,53.119998931884766
2024-02-20,54.04999923706055
2024-02-21,53.66999816894531
2024-02-22,53.09000015258789
2024-02-23,53.810001373291016
2024-02-26,54.119998931884766
2024-02-27,54.130001068115234
2024-02-28,53.88999938964844
2024-02-29,54.2400016784668
2024-03-01,53.20000076293945
2024-03-04,53.380001068115234
2024-03-05,53.709999084472656
2024-03-06,53.400001525878906
2024-03-07,53.66999816894531
2024-03-08,54.11000061035156
2024-03-11,55.72999954223633
2024-03-12,55.38999938964844
2024-03-13,55.869998931884766
2024-03-14,56.04999923706055
2024-03-15,56.150001525878906
2024-03-18,56.09000015258789
2024-03-19,57.16999816894531
2024-03-20,57.70000076293945
2024-03-21,58.06999969482422
2024-03-22,58.04999923706055
2024-03-25,58.45000076293945
2024-03-26,58.16999816894531
2024-03-27,58.810001373291016
2024-03-28,58.72999954223633
2024-04-01,57.849998474121094
2024-04-02,57.599998474121094
2024-04-03,57.810001373291016
2024-04-04,59.47999954223633
2024-04-05,59.04999923706055
2024-04-08,59.09000015258789
2024-04-09,59.40999984741211
2024-04-10,58.16999816894531
2024-04-11,59.34000015258789
2024-04-12,57.779998779296875
2024-04-15,58.119998931884766
2024-04-16,58.150001525878906
2024-04-17,58.58000183105469
2024-04-18,58.869998931884766
2024-04-19,59.95000076293945
2024-04-22,60.61000061035156
2024-04-23,60.97999954223633
2024-04-24,61.31999969482422
2024-04-25,60.88999938964844
2024-04-26,60.630001068115234
2024-04-29,60.959999084472656
2024-04-30,60.650001525878906
2024-05-01,60.290000915527344
2024-05-02,60.95000076293945
2024-05-03,62.02000045776367
2024-05-06,58.5
2024-05-07,58.88999938964844
2024-05-08,59.130001068115234
2024-05-09,59.650001525878906
2024-05-10,59.650001525878906
2024-05-13,59.650001525878906
2024-05-14,60.27000045776367
2024-05-15,60.709999084472656
2024-05-16,60.93000030517578
2024-05-17,60.25
2024-05-20,60.619998931884766
2024-05-21,61.040000915527344
2024-05-22,60.29999923706055
2024-05-23,60.31999969482422
2024-05-24,59.709999084472656
2024-05-28,57.779998779296875
2024-05-29,57.369998931884766
2024-05-30,57.06999969482422
2024-05-31,57.25
2024-06-03,57.02000045776367
2024-06-04,56.7400016784668
2024-06-05,56.38999938964844
2024-06-06,56.380001068115234
2024-06-07,55.86000061035156
2024-06-10,55.95000076293945
2024-06-11,55.720001220703125
2024-06-12,54.72999954223633
2024-06-13,53.86000061035156
2024-06-14,53.970001220703125
2024-06-17,55.61000061035156
2024-06-18,55.15999984741211
2024-06-20,56.119998931884766
2024-06-21,56.29999923706055
2024-06-24,57.68000030517578
2024-06-25,57.130001068115234
2024-06-26,56.900001525878906
2024-06-27,56.439998626708984
2024-06-28,57.13999938964844
2024-07-01,57.36000061035156
2024-07-02,57.220001220703125
2024-07-03,56.599998474121094
2024-07-05,56.02000045776367
2024-07-08,56.689998626708984
2024-07-09,55.90999984741211
2024-07-10,56.43000030517578
2024-07-11,56.880001068115234
2024-07-12,57.31999969482422
2024-07-15,57.470001220703125
2024-07-16,59.06999969482422
2024-07-17,60.459999084472656
2024-07-18,60.43000030517578
2024-07-19,59.72999954223633
2024-07-22,59.5099983215332
2024-07-23,59.22999954223633
2024-07-24,59.380001068115234
2024-07-25,60.290000915527344
2024-07-26,61.0099983215332
2024-07-29,60.86000061035156
2024-07-30,60.90999984741211
2024-07-31,60.900001525878906
2024-08-01,60.7599983215332
2024-08-02,61.22999954223633
2024-08-05,62.5099983215332
2024-08-06,61.540000915527344
2024-08-07,61.13999938964844
2024-08-08,61.880001068115234
2024-08-09,61.689998626708984
2024-08-12,60.33000183105469
2024-08-13,61.16999816894531
2024-08-14,62.029998779296875
2024-08-15,62.040000915527344
2024-08-16,62.52000045776367
2024-08-19,62.470001220703125
2024-08-20,62.40999984741211
2024-08-21,63.310001373291016
2024-08-22,63.0099983215332
2024-08-23,63.459999084472656
2024-08-26,64.12999725341797
2024-08-27,63.93000030517578
2024-08-28,65.69000244140625
2024-08-29,64.6500015258789
2024-08-30,64.30999755859375
2024-09-03,64.80999755859375
2024-09-04,65.72000122070312
2024-09-05,65.12999725341797
2024-09-06,65.87000274658203
2024-09-09,65.77999877929688
2024-09-10,63.18000030517578
2024-09-11,61.650001525878906
2024-09-12,61.68000030517578
2024-09-13,61.400001525878906
2024-09-16,61.849998474121094
2024-09-17,61.79999923706055
2024-09-18,61.810001373291016
2024-09-19,61.66999816894531
2024-09-20,60.13999938964844
2024-09-23,60.41999816894531
2024-09-24,60.52000045776367
2024-09-25,57.959999084472656
2024-09-26,59.31999969482422
2024-09-27,59.689998626708984
2024-09-30,59.560001373291016
2024-10-01,59.7599983215332
2024-10-02,59.209999084472656
2024-10-03,58.06999969482422
2024-10-04,58.54999923706055
2024-10-07,58.22999954223633
2024-10-08,58.290000915527344
2024-10-09,58.279998779296875
2024-10-10,58.189998626708984
2024-10-11,58.83000183105469
2024-10-14,59.849998474121094
2024-10-15,59.869998931884766
2024-10-16,60.599998474121094
2024-10-17,59.790000915527344
2024-10-18,60.0099983215332
2024-10-21,59.18000030517578
2024-10-22,58.88999938964844
2024-10-23,58.880001068115234
2024-10-24,59.029998779296875
2024-10-25,58.66999816894531
2024-10-28,59.20000076293945
2024-10-29,58.369998931884766
2024-10-30,58.83000183105469
2024-10-31,58.59000015258789
2024-11-01,58.36000061035156
2024-11-04,58.31999969482422
2024-11-05,59.2599983215332
2024-11-06,59.15999984741211
2024-11-07,58.709999084472656
2024-11-08,59.59000015258789
2024-11-11,58.810001373291016
2024-11-12,62.65999984741211
2024-11-13,63.29999923706055
2024-11-14,64.01000213623047
2024-11-15,64.31999969482422
2024-11-18,64.54000091552734
2024-11-19,62.91999816894531
2024-11-20,63.25
2024-11-21,63.77000045776367
