Date,HMC
2022-06-30,24.149999618530273
2022-07-01,24.209999084472656
2022-07-05,23.610000610351562
2022-07-06,23.399999618530273
2022-07-07,24.079999923706055
2022-07-08,24.15999984741211
2022-07-11,23.920000076293945
2022-07-12,24.040000915527344
2022-07-13,24.420000076293945
2022-07-14,24.1299991607666
2022-07-15,24.6200008392334
2022-07-18,24.75
2022-07-19,25.5
2022-07-20,25.329999923706055
2022-07-21,25.639999389648438
2022-07-22,25.459999084472656
2022-07-25,25.6200008392334
2022-07-26,25.270000457763672
2022-07-27,25.389999389648438
2022-07-28,25.850000381469727
2022-07-29,25.719999313354492
2022-08-01,26.3799991607666
2022-08-02,26.020000457763672
2022-08-03,25.81999969482422
2022-08-04,25.360000610351562
2022-08-05,25.020000457763672
2022-08-08,25.229999542236328
2022-08-09,24.989999771118164
2022-08-10,26.790000915527344
2022-08-11,27.0
2022-08-12,27.040000915527344
2022-08-15,27.229999542236328
2022-08-16,26.950000762939453
2022-08-17,27.25
2022-08-18,27.190000534057617
2022-08-19,27.049999237060547
2022-08-22,26.65999984741211
2022-08-23,26.6299991607666
2022-08-24,26.93000030517578
2022-08-25,27.030000686645508
2022-08-26,26.34000015258789
2022-08-29,26.799999237060547
2022-08-30,26.649999618530273
2022-08-31,26.520000457763672
2022-09-01,26.1200008392334
2022-09-02,26.170000076293945
2022-09-06,25.56999969482422
2022-09-07,25.770000457763672
2022-09-08,25.549999237060547
2022-09-09,25.950000762939453
2022-09-12,26.079999923706055
2022-09-13,25.190000534057617
2022-09-14,25.040000915527344
2022-09-15,24.790000915527344
2022-09-16,24.56999969482422
2022-09-19,24.84000015258789
2022-09-20,24.389999389648438
2022-09-21,23.799999237060547
2022-09-22,23.950000762939453
2022-09-23,23.520000457763672
2022-09-26,22.809999465942383
2022-09-27,22.84000015258789
2022-09-28,22.93000030517578
2022-09-29,22.190000534057617
2022-09-30,21.59000015258789
2022-10-03,22.3799991607666
2022-10-04,22.940000534057617
2022-10-05,22.639999389648438
2022-10-06,22.520000457763672
2022-10-07,22.309999465942383
2022-10-10,22.06999969482422
2022-10-11,21.920000076293945
2022-10-12,21.760000228881836
2022-10-13,22.299999237060547
2022-10-14,22.020000457763672
2022-10-17,22.200000762939453
2022-10-18,21.940000534057617
2022-10-19,21.770000457763672
2022-10-20,21.670000076293945
2022-10-21,22.0
2022-10-24,22.020000457763672
2022-10-25,22.520000457763672
2022-10-26,22.780000686645508
2022-10-27,22.59000015258789
2022-10-28,22.829999923706055
2022-10-31,22.81999969482422
2022-11-01,22.969999313354492
2022-11-02,22.969999313354492
2022-11-03,22.8700008392334
2022-11-04,23.450000762939453
2022-11-07,23.489999771118164
2022-11-08,23.690000534057617
2022-11-09,22.360000610351562
2022-11-10,23.440000534057617
2022-11-11,23.979999542236328
2022-11-14,23.600000381469727
2022-11-15,23.790000915527344
2022-11-16,23.540000915527344
2022-11-17,23.579999923706055
2022-11-18,23.780000686645508
2022-11-21,23.649999618530273
2022-11-22,23.979999542236328
2022-11-23,24.110000610351562
2022-11-25,24.43000030517578
2022-11-28,24.209999084472656
2022-11-29,24.100000381469727
2022-11-30,24.5
2022-12-01,24.600000381469727
2022-12-02,24.170000076293945
2022-12-05,23.790000915527344
2022-12-06,23.700000762939453
2022-12-07,23.850000381469727
2022-12-08,23.889999389648438
2022-12-09,23.940000534057617
2022-12-12,24.020000457763672
2022-12-13,24.31999969482422
2022-12-14,24.06999969482422
2022-12-15,23.780000686645508
2022-12-16,23.56999969482422
2022-12-19,23.489999771118164
2022-12-20,23.450000762939453
2022-12-21,22.959999084472656
2022-12-22,22.940000534057617
2022-12-23,23.1200008392334
2022-12-27,22.920000076293945
2022-12-28,22.350000381469727
2022-12-29,22.899999618530273
2022-12-30,22.860000610351562
2023-01-03,23.270000457763672
2023-01-04,23.489999771118164
2023-01-05,23.270000457763672
2023-01-06,23.959999084472656
2023-01-09,24.1299991607666
2023-01-10,24.079999923706055
2023-01-11,23.889999389648438
2023-01-12,24.100000381469727
2023-01-13,23.579999923706055
2023-01-17,23.979999542236328
2023-01-18,23.799999237060547
2023-01-19,23.65999984741211
2023-01-20,23.950000762939453
2023-01-23,24.15999984741211
2023-01-24,23.950000762939453
2023-01-25,24.09000015258789
2023-01-26,24.270000457763672
2023-01-27,24.59000015258789
2023-01-30,24.34000015258789
2023-01-31,24.81999969482422
2023-02-01,25.309999465942383
2023-02-02,25.190000534057617
2023-02-03,24.600000381469727
2023-02-06,24.600000381469727
2023-02-07,24.860000610351562
2023-02-08,24.40999984741211
2023-02-09,24.540000915527344
2023-02-10,25.1299991607666
2023-02-13,25.440000534057617
2023-02-14,25.200000762939453
2023-02-15,25.219999313354492
2023-02-16,25.309999465942383
2023-02-17,25.540000915527344
2023-02-21,25.899999618530273
2023-02-22,25.81999969482422
2023-02-23,25.889999389648438
2023-02-24,25.75
2023-02-27,26.170000076293945
2023-02-28,25.969999313354492
2023-03-01,26.209999084472656
2023-03-02,26.09000015258789
2023-03-03,26.700000762939453
2023-03-06,26.600000381469727
2023-03-07,26.399999618530273
2023-03-08,26.549999237060547
2023-03-09,26.399999618530273
2023-03-10,26.260000228881836
2023-03-13,25.719999313354492
2023-03-14,25.40999984741211
2023-03-15,24.889999389648438
2023-03-16,25.5
2023-03-17,24.93000030517578
2023-03-20,25.25
2023-03-21,25.530000686645508
2023-03-22,25.530000686645508
2023-03-23,25.639999389648438
2023-03-24,25.700000762939453
2023-03-27,25.8700008392334
2023-03-28,25.860000610351562
2023-03-29,26.1299991607666
2023-03-30,26.219999313354492
2023-03-31,26.489999771118164
2023-04-03,26.790000915527344
2023-04-04,26.920000076293945
2023-04-05,26.579999923706055
2023-04-06,26.1299991607666
2023-04-10,26.360000610351562
2023-04-11,26.520000457763672
2023-04-12,26.440000534057617
2023-04-13,26.56999969482422
2023-04-14,26.100000381469727
2023-04-17,26.399999618530273
2023-04-18,26.3799991607666
2023-04-19,26.18000030517578
2023-04-20,25.959999084472656
2023-04-21,25.920000076293945
2023-04-24,26.149999618530273
2023-04-25,25.8700008392334
2023-04-26,25.799999237060547
2023-04-27,26.489999771118164
2023-04-28,26.579999923706055
2023-05-01,26.389999389648438
2023-05-02,26.170000076293945
2023-05-03,26.190000534057617
2023-05-04,26.030000686645508
2023-05-05,26.75
2023-05-08,26.790000915527344
2023-05-09,26.969999313354492
2023-05-10,27.020000457763672
2023-05-11,27.59000015258789
2023-05-12,27.75
2023-05-15,27.600000381469727
2023-05-16,27.899999618530273
2023-05-17,28.219999313354492
2023-05-18,28.290000915527344
2023-05-19,28.200000762939453
2023-05-22,28.559999465942383
2023-05-23,28.3700008392334
2023-05-24,28.229999542236328
2023-05-25,28.739999771118164
2023-05-26,28.670000076293945
2023-05-30,28.8700008392334
2023-05-31,28.40999984741211
2023-06-01,28.84000015258789
2023-06-02,29.59000015258789
2023-06-05,29.829999923706055
2023-06-06,30.719999313354492
2023-06-07,29.93000030517578
2023-06-08,30.030000686645508
2023-06-09,30.739999771118164
2023-06-12,31.049999237060547
2023-06-13,31.809999465942383
2023-06-14,32.47999954223633
2023-06-15,32.0
2023-06-16,31.31999969482422
2023-06-20,30.469999313354492
2023-06-21,31.1200008392334
2023-06-22,30.959999084472656
2023-06-23,30.149999618530273
2023-06-26,29.959999084472656
2023-06-27,30.219999313354492
2023-06-28,30.549999237060547
2023-06-29,30.3700008392334
2023-06-30,30.309999465942383
2023-07-03,30.670000076293945
2023-07-05,30.450000762939453
2023-07-06,30.100000381469727
2023-07-07,30.18000030517578
2023-07-10,29.850000381469727
2023-07-11,29.940000534057617
2023-07-12,30.25
2023-07-13,30.389999389648438
2023-07-14,30.229999542236328
2023-07-17,30.15999984741211
2023-07-18,30.75
2023-07-19,30.979999542236328
2023-07-20,30.920000076293945
2023-07-21,31.18000030517578
2023-07-24,31.56999969482422
2023-07-25,31.610000610351562
2023-07-26,31.540000915527344
2023-07-27,31.530000686645508
2023-07-28,31.790000915527344
2023-07-31,31.920000076293945
2023-08-01,31.93000030517578
2023-08-02,31.469999313354492
2023-08-03,30.790000915527344
2023-08-04,30.850000381469727
2023-08-07,31.190000534057617
2023-08-08,31.149999618530273
2023-08-09,32.0
2023-08-10,31.969999313354492
2023-08-11,31.8799991607666
2023-08-14,30.8799991607666
2023-08-15,30.709999084472656
2023-08-16,30.200000762939453
2023-08-17,30.229999542236328
2023-08-18,30.350000381469727
2023-08-21,30.65999984741211
2023-08-22,30.799999237060547
2023-08-23,31.510000228881836
2023-08-24,30.8799991607666
2023-08-25,31.1200008392334
2023-08-28,31.8799991607666
2023-08-29,31.860000610351562
2023-08-30,31.850000381469727
2023-08-31,32.33000183105469
2023-09-01,32.33000183105469
2023-09-05,32.970001220703125
2023-09-06,33.43000030517578
2023-09-07,33.459999084472656
2023-09-08,33.54999923706055
2023-09-11,33.9900016784668
2023-09-12,34.33000183105469
2023-09-13,34.5
2023-09-14,35.599998474121094
2023-09-15,35.34000015258789
2023-09-18,35.220001220703125
2023-09-19,36.66999816894531
2023-09-20,36.130001068115234
2023-09-21,35.2400016784668
2023-09-22,35.22999954223633
2023-09-25,35.209999084472656
2023-09-26,34.72999954223633
2023-09-27,34.9900016784668
2023-09-28,34.84000015258789
2023-09-29,33.63999938964844
2023-10-02,33.58000183105469
2023-10-03,32.68000030517578
2023-10-04,31.829999923706055
2023-10-05,32.27000045776367
2023-10-06,32.77000045776367
2023-10-09,32.900001525878906
2023-10-10,33.54999923706055
2023-10-11,33.810001373291016
2023-10-12,34.09000015258789
2023-10-13,33.34000015258789
2023-10-16,33.709999084472656
2023-10-17,33.77000045776367
2023-10-18,33.06999969482422
2023-10-19,32.560001373291016
2023-10-20,32.43000030517578
2023-10-23,32.189998626708984
2023-10-24,32.22999954223633
2023-10-25,32.29999923706055
2023-10-26,31.579999923706055
2023-10-27,31.3799991607666
2023-10-30,30.600000381469727
2023-10-31,30.75
2023-11-01,31.3700008392334
2023-11-02,31.84000015258789
2023-11-03,32.209999084472656
2023-11-06,32.290000915527344
2023-11-07,32.099998474121094
2023-11-08,31.8700008392334
2023-11-09,30.920000076293945
2023-11-10,31.579999923706055
2023-11-13,31.079999923706055
2023-11-14,32.209999084472656
2023-11-15,31.68000030517578
2023-11-16,31.799999237060547
2023-11-17,32.56999969482422
2023-11-20,31.579999923706055
2023-11-21,30.770000457763672
2023-11-22,31.219999313354492
2023-11-24,31.6299991607666
2023-11-27,31.1299991607666
2023-11-28,30.93000030517578
2023-11-29,30.610000610351562
2023-11-30,30.65999984741211
2023-12-01,31.170000076293945
2023-12-04,30.260000228881836
2023-12-05,30.510000228881836
2023-12-06,30.780000686645508
2023-12-07,30.600000381469727
2023-12-08,30.479999542236328
2023-12-11,30.850000381469727
2023-12-12,30.510000228881836
2023-12-13,30.6200008392334
2023-12-14,29.979999542236328
2023-12-15,29.440000534057617
2023-12-18,29.809999465942383
2023-12-19,30.190000534057617
2023-12-20,30.3700008392334
2023-12-21,30.559999465942383
2023-12-22,30.59000015258789
2023-12-26,30.600000381469727
2023-12-27,30.510000228881836
2023-12-28,30.649999618530273
2023-12-29,30.90999984741211
2024-01-02,30.790000915527344
2024-01-03,30.600000381469727
2024-01-04,31.0
2024-01-05,31.75
2024-01-08,32.029998779296875
2024-01-09,31.5
2024-01-10,32.099998474121094
2024-01-11,32.18000030517578
2024-01-12,32.150001525878906
2024-01-16,32.04999923706055
2024-01-17,31.850000381469727
2024-01-18,32.689998626708984
2024-01-19,32.36000061035156
2024-01-22,32.560001373291016
2024-01-23,32.380001068115234
2024-01-24,32.20000076293945
2024-01-25,32.2599983215332
2024-01-26,32.4900016784668
2024-01-29,33.34000015258789
2024-01-30,33.380001068115234
2024-01-31,33.4900016784668
2024-02-01,33.77000045776367
2024-02-02,33.529998779296875
2024-02-05,33.86000061035156
2024-02-06,34.41999816894531
2024-02-07,34.93000030517578
2024-02-08,35.15999984741211
2024-02-09,34.36000061035156
2024-02-12,34.47999954223633
2024-02-13,34.060001373291016
2024-02-14,33.83000183105469
2024-02-15,34.81999969482422
2024-02-16,34.7400016784668
2024-02-20,34.630001068115234
2024-02-21,34.939998626708984
2024-02-22,35.7400016784668
2024-02-23,35.81999969482422
2024-02-26,35.65999984741211
2024-02-27,35.25
2024-02-28,35.369998931884766
2024-02-29,35.59000015258789
2024-03-01,36.06999969482422
2024-03-04,35.97999954223633
2024-03-05,35.779998779296875
2024-03-06,36.2400016784668
2024-03-07,35.439998626708984
2024-03-08,35.52000045776367
2024-03-11,34.68000030517578
2024-03-12,35.20000076293945
2024-03-13,35.15999984741211
2024-03-14,35.2400016784668
2024-03-15,36.060001373291016
2024-03-18,36.43000030517578
2024-03-19,36.849998474121094
2024-03-20,37.08000183105469
2024-03-21,37.439998626708984
2024-03-22,37.68000030517578
2024-03-25,37.279998779296875
2024-03-26,37.279998779296875
2024-03-27,37.31999969482422
2024-03-28,37.22999954223633
2024-04-01,36.83000183105469
2024-04-02,36.34000015258789
2024-04-03,36.41999816894531
2024-04-04,36.20000076293945
2024-04-05,36.70000076293945
2024-04-08,37.0099983215332
2024-04-09,37.040000915527344
2024-04-10,36.58000183105469
2024-04-11,36.650001525878906
2024-04-12,36.099998474121094
2024-04-15,35.86000061035156
2024-04-16,35.130001068115234
2024-04-17,34.709999084472656
2024-04-18,34.45000076293945
2024-04-19,34.13999938964844
2024-04-22,34.54999923706055
2024-04-23,34.58000183105469
2024-04-24,34.40999984741211
2024-04-25,33.650001525878906
2024-04-26,33.849998474121094
2024-04-29,34.099998474121094
2024-04-30,33.9900016784668
2024-05-01,33.81999969482422
2024-05-02,34.36000061035156
2024-05-03,34.59000015258789
2024-05-06,34.959999084472656
2024-05-07,34.33000183105469
2024-05-08,33.880001068115234
2024-05-09,33.939998626708984
2024-05-10,33.779998779296875
2024-05-13,33.790000915527344
2024-05-14,33.52000045776367
2024-05-15,33.84000015258789
2024-05-16,32.81999969482422
2024-05-17,33.2400016784668
2024-05-20,33.86000061035156
2024-05-21,33.380001068115234
2024-05-22,33.08000183105469
2024-05-23,32.709999084472656
2024-05-24,33.2400016784668
2024-05-28,33.22999954223633
2024-05-29,32.790000915527344
2024-05-30,33.310001373291016
2024-05-31,33.91999816894531
2024-06-03,33.599998474121094
2024-06-04,32.709999084472656
2024-06-05,32.400001525878906
2024-06-06,32.36000061035156
2024-06-07,32.20000076293945
2024-06-10,32.75
2024-06-11,32.310001373291016
2024-06-12,32.709999084472656
2024-06-13,31.959999084472656
2024-06-14,32.040000915527344
2024-06-17,31.649999618530273
2024-06-18,31.809999465942383
2024-06-20,31.549999237060547
2024-06-21,31.3700008392334
2024-06-24,31.81999969482422
2024-06-25,32.40999984741211
2024-06-26,32.040000915527344
2024-06-27,32.119998931884766
2024-06-28,32.2400016784668
2024-07-01,32.86000061035156
2024-07-02,32.400001525878906
2024-07-03,32.47999954223633
2024-07-05,32.45000076293945
2024-07-08,31.81999969482422
2024-07-09,31.639999389648438
2024-07-10,32.060001373291016
2024-07-11,32.18000030517578
2024-07-12,32.59000015258789
2024-07-15,32.4900016784668
2024-07-16,32.560001373291016
2024-07-17,32.540000915527344
2024-07-18,31.850000381469727
2024-07-19,31.43000030517578
2024-07-22,32.33000183105469
2024-07-23,32.189998626708984
2024-07-24,31.170000076293945
2024-07-25,30.8700008392334
2024-07-26,31.280000686645508
2024-07-29,31.489999771118164
2024-07-30,31.6299991607666
2024-07-31,32.29999923706055
2024-08-01,30.979999542236328
2024-08-02,30.030000686645508
2024-08-05,29.020000457763672
2024-08-06,29.600000381469727
2024-08-07,29.649999618530273
2024-08-08,29.440000534057617
2024-08-09,29.489999771118164
2024-08-12,29.290000915527344
2024-08-13,29.899999618530273
2024-08-14,30.600000381469727
2024-08-15,31.670000076293945
2024-08-16,31.719999313354492
2024-08-19,32.470001220703125
2024-08-20,31.829999923706055
2024-08-21,32.16999816894531
2024-08-22,32.02000045776367
2024-08-23,32.689998626708984
2024-08-26,32.02000045776367
2024-08-27,32.59000015258789
2024-08-28,32.54999923706055
2024-08-29,32.900001525878906
2024-08-30,32.95000076293945
2024-09-03,32.36000061035156
2024-09-04,31.770000457763672
2024-09-05,32.369998931884766
2024-09-06,31.309999465942383
2024-09-09,31.530000686645508
2024-09-10,30.84000015258789
2024-09-11,30.979999542236328
2024-09-12,31.440000534057617
2024-09-13,31.469999313354492
2024-09-16,31.600000381469727
2024-09-17,31.479999542236328
2024-09-18,31.729999542236328
2024-09-19,32.619998931884766
2024-09-20,32.720001220703125
2024-09-23,32.95000076293945
2024-09-24,32.7400016784668
2024-09-25,32.880001068115234
2024-09-26,33.61000061035156
2024-09-27,32.220001220703125
2024-09-30,31.729999542236328
2024-10-01,31.8700008392334
2024-10-02,32.33000183105469
2024-10-03,31.770000457763672
2024-10-04,32.619998931884766
2024-10-07,32.06999969482422
2024-10-08,31.989999771118164
2024-10-09,31.450000762939453
2024-10-10,31.81999969482422
2024-10-11,31.690000534057617
2024-10-14,31.8799991607666
2024-10-15,30.670000076293945
2024-10-16,31.079999923706055
2024-10-17,30.979999542236328
2024-10-18,30.959999084472656
2024-10-21,30.5
2024-10-22,30.440000534057617
2024-10-23,30.40999984741211
2024-10-24,30.290000915527344
2024-10-25,30.229999542236328
2024-10-28,31.0
2024-10-29,31.059999465942383
2024-10-30,30.799999237060547
2024-10-31,30.309999465942383
2024-11-01,30.290000915527344
2024-11-04,30.270000457763672
2024-11-05,30.299999237060547
2024-11-06,27.8700008392334
2024-11-07,27.739999771118164
2024-11-08,26.799999237060547
2024-11-11,26.969999313354492
2024-11-12,26.59000015258789
2024-11-13,25.860000610351562
2024-11-14,25.780000686645508
2024-11-15,25.81999969482422
2024-11-18,26.520000457763672
2024-11-19,26.719999313354492
2024-11-20,26.18000030517578
2024-11-21,26.229999542236328
