Date,XYL
2023-01-12,116.19000244140625
2023-01-13,116.93000030517578
2023-01-17,116.0
2023-01-18,113.54000091552734
2023-01-19,108.62999725341797
2023-01-20,110.18000030517578
2023-01-23,101.41999816894531
2023-01-24,103.56999969482422
2023-01-25,102.54000091552734
2023-01-26,101.33000183105469
2023-01-27,102.41999816894531
2023-01-30,101.0999984741211
2023-01-31,104.01000213623047
2023-02-01,104.91999816894531
2023-02-02,105.93000030517578
2023-02-03,105.25
2023-02-06,104.05000305175781
2023-02-07,107.7699966430664
2023-02-08,106.23999786376953
2023-02-09,106.05999755859375
2023-02-10,106.16999816894531
2023-02-13,107.1500015258789
2023-02-14,107.33999633789062
2023-02-15,107.87999725341797
2023-02-16,106.25
2023-02-17,107.29000091552734
2023-02-21,103.27999877929688
2023-02-22,103.0199966430664
2023-02-23,103.30999755859375
2023-02-24,102.4000015258789
2023-02-27,102.55000305175781
2023-02-28,102.6500015258789
2023-03-01,101.08999633789062
2023-03-02,102.25
2023-03-03,103.91999816894531
2023-03-06,103.56999969482422
2023-03-07,102.16999816894531
2023-03-08,101.7699966430664
2023-03-09,100.4800033569336
2023-03-10,98.9800033569336
2023-03-13,97.9000015258789
2023-03-14,99.9000015258789
2023-03-15,96.55000305175781
2023-03-16,97.16000366210938
2023-03-17,94.7300033569336
2023-03-20,97.6500015258789
2023-03-21,98.5199966430664
2023-03-22,97.56999969482422
2023-03-23,97.2300033569336
2023-03-24,98.58999633789062
2023-03-27,99.41000366210938
2023-03-28,99.97000122070312
2023-03-29,101.4800033569336
2023-03-30,102.4000015258789
2023-03-31,104.69999694824219
2023-04-03,104.45999908447266
2023-04-04,101.18000030517578
2023-04-05,100.2699966430664
2023-04-06,100.26000213623047
2023-04-10,101.55000305175781
2023-04-11,102.7300033569336
2023-04-12,103.48999786376953
2023-04-13,104.58000183105469
2023-04-14,104.44000244140625
2023-04-17,104.6500015258789
2023-04-18,104.19000244140625
2023-04-19,103.73999786376953
2023-04-20,104.01000213623047
2023-04-21,104.30999755859375
2023-04-24,104.54000091552734
2023-04-25,102.91999816894531
2023-04-26,100.9800033569336
2023-04-27,103.83000183105469
2023-04-28,103.83999633789062
2023-05-01,104.5
2023-05-02,104.5199966430664
2023-05-03,104.1500015258789
2023-05-04,106.33000183105469
2023-05-05,108.97000122070312
2023-05-08,107.33999633789062
2023-05-09,106.80000305175781
2023-05-10,106.80999755859375
2023-05-11,105.12000274658203
2023-05-12,104.75
2023-05-15,104.63999938964844
2023-05-16,103.26000213623047
2023-05-17,103.94999694824219
2023-05-18,104.43000030517578
2023-05-19,104.98999786376953
2023-05-22,104.33999633789062
2023-05-23,104.13999938964844
2023-05-24,101.05999755859375
2023-05-25,98.88999938964844
2023-05-26,98.3499984741211
2023-05-30,98.58999633789062
2023-05-31,100.19999694824219
2023-06-01,102.12999725341797
2023-06-02,105.05999755859375
2023-06-05,106.16000366210938
2023-06-06,106.29000091552734
2023-06-07,107.08000183105469
2023-06-08,109.05000305175781
2023-06-09,109.70999908447266
2023-06-12,108.81999969482422
2023-06-13,110.81999969482422
2023-06-14,111.77999877929688
2023-06-15,113.33999633789062
2023-06-16,113.44000244140625
2023-06-20,113.25
2023-06-21,113.52999877929688
2023-06-22,112.43000030517578
2023-06-23,111.02999877929688
2023-06-26,110.66999816894531
2023-06-27,111.61000061035156
2023-06-28,110.54000091552734
2023-06-29,111.33999633789062
2023-06-30,112.62000274658203
2023-07-03,111.83000183105469
2023-07-05,110.22000122070312
2023-07-06,109.54000091552734
2023-07-07,109.56999969482422
2023-07-10,111.73999786376953
2023-07-11,112.66000366210938
2023-07-12,111.62000274658203
2023-07-13,110.75
2023-07-14,109.44999694824219
2023-07-17,110.62999725341797
2023-07-18,110.91000366210938
2023-07-19,111.45999908447266
2023-07-20,113.55000305175781
2023-07-21,113.7699966430664
2023-07-24,113.95999908447266
2023-07-25,114.3499984741211
2023-07-26,113.83000183105469
2023-07-27,112.9000015258789
2023-07-28,112.62000274658203
2023-07-31,112.75
2023-08-01,111.93000030517578
2023-08-02,112.08000183105469
2023-08-03,108.4000015258789
2023-08-04,105.66999816894531
2023-08-07,106.95999908447266
2023-08-08,105.1500015258789
2023-08-09,102.33000183105469
2023-08-10,102.44000244140625
2023-08-11,102.33000183105469
2023-08-14,102.11000061035156
2023-08-15,101.0199966430664
2023-08-16,100.0199966430664
2023-08-17,99.51000213623047
2023-08-18,99.45999908447266
2023-08-21,99.91000366210938
2023-08-22,99.5
2023-08-23,100.56999969482422
2023-08-24,99.6500015258789
2023-08-25,101.16999816894531
2023-08-28,101.81999969482422
2023-08-29,102.29000091552734
2023-08-30,103.48999786376953
2023-08-31,103.54000091552734
2023-09-01,102.58000183105469
2023-09-05,97.73999786376953
2023-09-06,97.80999755859375
2023-09-07,95.69999694824219
2023-09-08,95.22000122070312
2023-09-11,96.66000366210938
2023-09-12,96.58999633789062
2023-09-13,95.01000213623047
2023-09-14,96.31999969482422
2023-09-15,95.55000305175781
2023-09-18,95.4800033569336
2023-09-19,94.83999633789062
2023-09-20,93.56999969482422
2023-09-21,91.41999816894531
2023-09-22,90.9000015258789
2023-09-25,90.98999786376953
2023-09-26,89.5199966430664
2023-09-27,90.30999755859375
2023-09-28,91.05000305175781
2023-09-29,91.02999877929688
2023-10-02,91.81999969482422
2023-10-03,90.12999725341797
2023-10-04,91.22000122070312
2023-10-05,90.13999938964844
2023-10-06,90.97000122070312
2023-10-09,91.08999633789062
2023-10-10,91.94999694824219
2023-10-11,92.37000274658203
2023-10-12,91.29000091552734
2023-10-13,90.16999816894531
2023-10-16,91.9000015258789
2023-10-17,93.0199966430664
2023-10-18,90.33999633789062
2023-10-19,92.16000366210938
2023-10-20,91.80999755859375
2023-10-23,89.6500015258789
2023-10-24,89.44000244140625
2023-10-25,87.76000213623047
2023-10-26,88.69000244140625
2023-10-27,88.16999816894531
2023-10-30,89.2699966430664
2023-10-31,93.54000091552734
2023-11-01,94.4800033569336
2023-11-02,94.30999755859375
2023-11-03,96.93000030517578
2023-11-06,96.16000366210938
2023-11-07,96.7699966430664
2023-11-08,96.80999755859375
2023-11-09,96.81999969482422
2023-11-10,98.45999908447266
2023-11-13,98.51000213623047
2023-11-14,101.19999694824219
2023-11-15,100.23999786376953
2023-11-16,101.26000213623047
2023-11-17,101.16000366210938
2023-11-20,100.20999908447266
2023-11-21,101.0199966430664
2023-11-22,102.22000122070312
2023-11-24,103.26000213623047
2023-11-27,103.18000030517578
2023-11-28,102.63999938964844
2023-11-29,103.5
2023-11-30,105.12999725341797
2023-12-01,106.19999694824219
2023-12-04,106.47000122070312
2023-12-05,105.79000091552734
2023-12-06,106.0999984741211
2023-12-07,106.04000091552734
2023-12-08,106.37999725341797
2023-12-11,107.69999694824219
2023-12-12,107.94000244140625
2023-12-13,109.18000030517578
2023-12-14,110.93000030517578
2023-12-15,110.72000122070312
2023-12-18,110.70999908447266
2023-12-19,111.58000183105469
2023-12-20,109.66999816894531
2023-12-21,111.69000244140625
2023-12-22,112.63999938964844
2023-12-26,113.62000274658203
2023-12-27,114.37999725341797
2023-12-28,114.31999969482422
2023-12-29,114.36000061035156
2024-01-02,113.66999816894531
2024-01-03,111.55999755859375
2024-01-04,112.33000183105469
2024-01-05,112.1500015258789
2024-01-08,112.8499984741211
2024-01-09,112.11000061035156
2024-01-10,112.23999786376953
2024-01-11,111.66999816894531
2024-01-12,111.7300033569336
2024-01-16,110.95999908447266
2024-01-17,109.69000244140625
2024-01-18,111.4000015258789
2024-01-19,111.87000274658203
2024-01-22,113.37999725341797
2024-01-23,113.76000213623047
2024-01-24,111.69999694824219
2024-01-25,112.9800033569336
2024-01-26,112.38999938964844
2024-01-29,113.36000061035156
2024-01-30,113.75
2024-01-31,112.44000244140625
2024-02-01,115.37999725341797
2024-02-02,115.41999816894531
2024-02-05,114.08000183105469
2024-02-06,119.55999755859375
2024-02-07,123.3499984741211
2024-02-08,122.37999725341797
2024-02-09,124.30000305175781
2024-02-12,123.30000305175781
2024-02-13,121.7300033569336
2024-02-14,124.16000366210938
2024-02-15,124.41999816894531
2024-02-16,123.79000091552734
2024-02-20,124.0999984741211
2024-02-21,123.48999786376953
2024-02-22,125.0999984741211
2024-02-23,125.62999725341797
2024-02-26,125.70999908447266
2024-02-27,125.69000244140625
2024-02-28,125.62999725341797
2024-02-29,127.05000305175781
2024-03-01,127.94000244140625
2024-03-04,127.8499984741211
2024-03-05,126.19000244140625
2024-03-06,126.3499984741211
2024-03-07,126.97000122070312
2024-03-08,127.08000183105469
2024-03-11,126.18000030517578
2024-03-12,128.4600067138672
2024-03-13,128.02000427246094
2024-03-14,127.95999908447266
2024-03-15,127.2699966430664
2024-03-18,127.48999786376953
2024-03-19,128.4499969482422
2024-03-20,128.7100067138672
2024-03-21,129.99000549316406
2024-03-22,129.2100067138672
2024-03-25,127.76000213623047
2024-03-26,127.9000015258789
2024-03-27,129.3800048828125
2024-03-28,129.24000549316406
2024-04-01,128.63999938964844
2024-04-02,128.1199951171875
2024-04-03,128.86000061035156
2024-04-04,127.25
2024-04-05,128.27000427246094
2024-04-08,127.75
2024-04-09,128.92999267578125
2024-04-10,128.19000244140625
2024-04-11,128.7899932861328
2024-04-12,128.11000061035156
2024-04-15,127.29000091552734
2024-04-16,128.0
2024-04-17,126.22000122070312
2024-04-18,127.16000366210938
2024-04-19,127.83999633789062
2024-04-22,128.97999572753906
2024-04-23,130.72000122070312
2024-04-24,130.6699981689453
2024-04-25,130.61000061035156
2024-04-26,132.39999389648438
2024-04-29,132.58999633789062
2024-04-30,130.6999969482422
2024-05-01,130.9600067138672
2024-05-02,135.99000549316406
2024-05-03,137.2100067138672
2024-05-06,139.1999969482422
2024-05-07,140.02999877929688
2024-05-08,141.1999969482422
2024-05-09,142.61000061035156
2024-05-10,143.0
2024-05-13,141.27000427246094
2024-05-14,142.07000732421875
2024-05-15,143.7899932861328
2024-05-16,142.67999267578125
2024-05-17,143.32000732421875
2024-05-20,145.77000427246094
2024-05-21,145.9499969482422
2024-05-22,145.1999969482422
2024-05-23,143.72000122070312
2024-05-24,144.25
2024-05-28,140.36000061035156
2024-05-29,137.9499969482422
2024-05-30,139.39999389648438
2024-05-31,141.02000427246094
2024-06-03,138.61000061035156
2024-06-04,137.10000610351562
2024-06-05,139.6699981689453
2024-06-06,136.8699951171875
2024-06-07,137.32000732421875
2024-06-10,139.25
2024-06-11,138.52000427246094
2024-06-12,140.67999267578125
2024-06-13,140.6699981689453
2024-06-14,138.02000427246094
2024-06-17,139.5399932861328
2024-06-18,140.3699951171875
2024-06-20,139.22999572753906
2024-06-21,138.6699981689453
2024-06-24,138.33999633789062
2024-06-25,136.92999267578125
2024-06-26,136.2100067138672
2024-06-27,136.38999938964844
2024-06-28,135.6300048828125
2024-07-01,131.52999877929688
2024-07-02,132.27000427246094
2024-07-03,132.7100067138672
2024-07-05,134.25999450683594
2024-07-08,134.05999755859375
2024-07-09,133.58999633789062
2024-07-10,136.33999633789062
2024-07-11,137.8699951171875
2024-07-12,138.4199981689453
2024-07-15,137.3000030517578
2024-07-16,141.25999450683594
2024-07-17,139.0
2024-07-18,138.0399932861328
2024-07-19,137.49000549316406
2024-07-22,139.33999633789062
2024-07-23,140.72000122070312
2024-07-24,136.7100067138672
2024-07-25,137.1300048828125
2024-07-26,140.83999633789062
2024-07-29,141.52999877929688
2024-07-30,133.47999572753906
2024-07-31,133.5
2024-08-01,133.3300018310547
2024-08-02,130.14999389648438
2024-08-05,126.13999938964844
2024-08-06,127.38999938964844
2024-08-07,126.83000183105469
2024-08-08,128.3300018310547
2024-08-09,128.58999633789062
2024-08-12,127.5
2024-08-13,131.7100067138672
2024-08-14,131.49000549316406
2024-08-15,133.19000244140625
2024-08-16,132.8000030517578
2024-08-19,134.3800048828125
2024-08-20,134.14999389648438
2024-08-21,135.8000030517578
2024-08-22,135.4199981689453
2024-08-23,136.9199981689453
2024-08-26,136.25
2024-08-27,135.4199981689453
2024-08-28,135.82000732421875
2024-08-29,135.77000427246094
2024-08-30,137.52999877929688
2024-09-03,130.7100067138672
2024-09-04,129.08999633789062
2024-09-05,128.02999877929688
2024-09-06,126.70999908447266
2024-09-09,129.30999755859375
2024-09-10,129.82000732421875
2024-09-11,129.8699951171875
2024-09-12,131.00999450683594
2024-09-13,130.8300018310547
2024-09-16,132.7899932861328
2024-09-17,133.13999938964844
2024-09-18,132.86000061035156
2024-09-19,136.3000030517578
2024-09-20,134.80999755859375
2024-09-23,134.50999450683594
2024-09-24,133.0399932861328
2024-09-25,133.61000061035156
2024-09-26,134.1300048828125
2024-09-27,134.50999450683594
2024-09-30,135.02999877929688
2024-10-01,134.38999938964844
2024-10-02,134.3800048828125
2024-10-03,133.05999755859375
2024-10-04,133.47000122070312
2024-10-07,134.02999877929688
2024-10-08,134.1999969482422
2024-10-09,136.2899932861328
2024-10-10,134.1699981689453
2024-10-11,136.86000061035156
2024-10-14,137.24000549316406
2024-10-15,136.67999267578125
2024-10-16,137.4600067138672
2024-10-17,135.16000366210938
2024-10-18,134.32000732421875
2024-10-21,132.52000427246094
2024-10-22,131.3699951171875
2024-10-23,131.72000122070312
2024-10-24,130.64999389648438
2024-10-25,130.4199981689453
2024-10-28,130.7899932861328
2024-10-29,129.88999938964844
2024-10-30,130.22000122070312
2024-10-31,121.77999877929688
2024-11-01,119.45999908447266
2024-11-04,120.83999633789062
2024-11-05,122.26000213623047
2024-11-06,123.7300033569336
2024-11-07,123.66000366210938
2024-11-08,124.37000274658203
2024-11-11,124.62999725341797
2024-11-12,124.79000091552734
2024-11-13,123.7300033569336
2024-11-14,121.62999725341797
2024-11-15,121.77999877929688
2024-11-18,122.45999908447266
2024-11-19,122.2300033569336
2024-11-20,122.81999969482422
2024-11-21,125.36000061035156
