Date,USFD
2022-06-03,32.380001068115234
2022-06-06,32.66999816894531
2022-06-07,32.58000183105469
2022-06-08,32.0099983215332
2022-06-09,30.280000686645508
2022-06-10,29.489999771118164
2022-06-13,28.3700008392334
2022-06-14,28.149999618530273
2022-06-15,28.700000762939453
2022-06-16,27.729999542236328
2022-06-17,28.520000457763672
2022-06-21,28.489999771118164
2022-06-22,28.200000762939453
2022-06-23,28.469999313354492
2022-06-24,32.0
2022-06-27,31.889999389648438
2022-06-28,31.530000686645508
2022-06-29,31.049999237060547
2022-06-30,30.68000030517578
2022-07-01,31.290000915527344
2022-07-05,31.690000534057617
2022-07-06,31.489999771118164
2022-07-07,31.93000030517578
2022-07-08,31.610000610351562
2022-07-11,31.389999389648438
2022-07-12,31.610000610351562
2022-07-13,31.610000610351562
2022-07-14,31.440000534057617
2022-07-15,32.15999984741211
2022-07-18,31.760000228881836
2022-07-19,32.7599983215332
2022-07-20,33.150001525878906
2022-07-21,33.0099983215332
2022-07-22,32.40999984741211
2022-07-25,32.45000076293945
2022-07-26,31.979999542236328
2022-07-27,32.189998626708984
2022-07-28,32.470001220703125
2022-07-29,31.5
2022-08-01,31.899999618530273
2022-08-02,31.6200008392334
2022-08-03,31.809999465942383
2022-08-04,32.15999984741211
2022-08-05,32.08000183105469
2022-08-08,32.97999954223633
2022-08-09,31.979999542236328
2022-08-10,32.29999923706055
2022-08-11,32.47999954223633
2022-08-12,33.27000045776367
2022-08-15,33.060001373291016
2022-08-16,33.279998779296875
2022-08-17,32.36000061035156
2022-08-18,32.34000015258789
2022-08-19,32.150001525878906
2022-08-22,30.959999084472656
2022-08-23,31.260000228881836
2022-08-24,31.809999465942383
2022-08-25,32.40999984741211
2022-08-26,31.440000534057617
2022-08-29,31.18000030517578
2022-08-30,30.649999618530273
2022-08-31,30.6200008392334
2022-09-01,30.25
2022-09-02,29.700000762939453
2022-09-06,29.280000686645508
2022-09-07,29.940000534057617
2022-09-08,30.889999389648438
2022-09-09,31.31999969482422
2022-09-12,31.959999084472656
2022-09-13,30.440000534057617
2022-09-14,30.040000915527344
2022-09-15,30.030000686645508
2022-09-16,29.6200008392334
2022-09-19,30.09000015258789
2022-09-20,29.709999084472656
2022-09-21,28.770000457763672
2022-09-22,28.18000030517578
2022-09-23,26.8799991607666
2022-09-26,26.479999542236328
2022-09-27,26.600000381469727
2022-09-28,27.360000610351562
2022-09-29,26.530000686645508
2022-09-30,26.440000534057617
2022-10-03,26.969999313354492
2022-10-04,28.510000228881836
2022-10-05,28.15999984741211
2022-10-06,27.600000381469727
2022-10-07,26.530000686645508
2022-10-10,26.540000915527344
2022-10-11,26.670000076293945
2022-10-12,26.40999984741211
2022-10-13,26.969999313354492
2022-10-14,26.450000762939453
2022-10-17,27.3700008392334
2022-10-18,27.739999771118164
2022-10-19,27.56999969482422
2022-10-20,27.1200008392334
2022-10-21,27.950000762939453
2022-10-24,28.020000457763672
2022-10-25,28.889999389648438
2022-10-26,29.3700008392334
2022-10-27,29.200000762939453
2022-10-28,30.229999542236328
2022-10-31,29.760000228881836
2022-11-01,29.610000610351562
2022-11-02,28.739999771118164
2022-11-03,28.75
2022-11-04,29.270000457763672
2022-11-07,29.639999389648438
2022-11-08,30.389999389648438
2022-11-09,29.719999313354492
2022-11-10,32.81999969482422
2022-11-11,34.31999969482422
2022-11-14,34.060001373291016
2022-11-15,34.209999084472656
2022-11-16,34.400001525878906
2022-11-17,33.900001525878906
2022-11-18,33.970001220703125
2022-11-21,35.08000183105469
2022-11-22,35.970001220703125
2022-11-23,35.939998626708984
2022-11-25,35.91999816894531
2022-11-28,35.560001373291016
2022-11-29,35.91999816894531
2022-11-30,36.58000183105469
2022-12-01,36.15999984741211
2022-12-02,35.869998931884766
2022-12-05,35.59000015258789
2022-12-06,35.52000045776367
2022-12-07,35.22999954223633
2022-12-08,35.09000015258789
2022-12-09,34.9900016784668
2022-12-12,35.220001220703125
2022-12-13,35.97999954223633
2022-12-14,35.63999938964844
2022-12-15,35.290000915527344
2022-12-16,35.459999084472656
2022-12-19,34.650001525878906
2022-12-20,34.79999923706055
2022-12-21,34.79999923706055
2022-12-22,34.439998626708984
2022-12-23,34.689998626708984
2022-12-27,34.599998474121094
2022-12-28,34.040000915527344
2022-12-29,34.2400016784668
2022-12-30,34.02000045776367
2023-01-03,34.119998931884766
2023-01-04,34.779998779296875
2023-01-05,35.68000030517578
2023-01-06,37.540000915527344
2023-01-09,37.380001068115234
2023-01-10,37.40999984741211
2023-01-11,37.4900016784668
2023-01-12,37.15999984741211
2023-01-13,37.290000915527344
2023-01-17,36.91999816894531
2023-01-18,36.18000030517578
2023-01-19,35.959999084472656
2023-01-20,36.63999938964844
2023-01-23,36.810001373291016
2023-01-24,37.15999984741211
2023-01-25,37.779998779296875
2023-01-26,37.689998626708984
2023-01-27,37.66999816894531
2023-01-30,37.16999816894531
2023-01-31,38.130001068115234
2023-02-01,38.58000183105469
2023-02-02,38.279998779296875
2023-02-03,37.709999084472656
2023-02-06,37.7599983215332
2023-02-07,37.79999923706055
2023-02-08,37.16999816894531
2023-02-09,36.5
2023-02-10,36.45000076293945
2023-02-13,36.79999923706055
2023-02-14,36.7400016784668
2023-02-15,36.95000076293945
2023-02-16,38.279998779296875
2023-02-17,39.61000061035156
2023-02-21,39.2599983215332
2023-02-22,39.27000045776367
2023-02-23,38.220001220703125
2023-02-24,37.849998474121094
2023-02-27,37.900001525878906
2023-02-28,37.529998779296875
2023-03-01,37.88999938964844
2023-03-02,38.25
2023-03-03,38.66999816894531
2023-03-06,40.099998474121094
2023-03-07,39.88999938964844
2023-03-08,38.65999984741211
2023-03-09,37.27000045776367
2023-03-10,36.209999084472656
2023-03-13,36.099998474121094
2023-03-14,36.54999923706055
2023-03-15,35.5099983215332
2023-03-16,34.58000183105469
2023-03-17,35.060001373291016
2023-03-20,34.66999816894531
2023-03-21,36.20000076293945
2023-03-22,35.150001525878906
2023-03-23,35.02000045776367
2023-03-24,35.11000061035156
2023-03-27,35.84000015258789
2023-03-28,36.11000061035156
2023-03-29,36.290000915527344
2023-03-30,36.47999954223633
2023-03-31,36.939998626708984
2023-04-03,37.18000030517578
2023-04-04,36.439998626708984
2023-04-05,36.29999923706055
2023-04-06,36.400001525878906
2023-04-10,36.79999923706055
2023-04-11,37.52000045776367
2023-04-12,37.20000076293945
2023-04-13,37.2599983215332
2023-04-14,36.95000076293945
2023-04-17,37.66999816894531
2023-04-18,37.83000183105469
2023-04-19,37.54999923706055
2023-04-20,37.27000045776367
2023-04-21,37.72999954223633
2023-04-24,37.83000183105469
2023-04-25,37.060001373291016
2023-04-26,36.900001525878906
2023-04-27,37.4900016784668
2023-04-28,38.400001525878906
2023-05-01,38.189998626708984
2023-05-02,37.81999969482422
2023-05-03,37.560001373291016
2023-05-04,37.459999084472656
2023-05-05,38.59000015258789
2023-05-08,38.4900016784668
2023-05-09,38.45000076293945
2023-05-10,37.72999954223633
2023-05-11,39.619998931884766
2023-05-12,40.810001373291016
2023-05-15,40.18000030517578
2023-05-16,40.36000061035156
2023-05-17,40.599998474121094
2023-05-18,41.189998626708984
2023-05-19,41.279998779296875
2023-05-22,41.41999816894531
2023-05-23,39.88999938964844
2023-05-24,39.400001525878906
2023-05-25,39.290000915527344
2023-05-26,39.95000076293945
2023-05-30,40.22999954223633
2023-05-31,39.779998779296875
2023-06-01,40.59000015258789
2023-06-02,41.36000061035156
2023-06-05,41.65999984741211
2023-06-06,41.849998474121094
2023-06-07,41.52000045776367
2023-06-08,41.91999816894531
2023-06-09,41.63999938964844
2023-06-12,42.27000045776367
2023-06-13,41.93000030517578
2023-06-14,41.7400016784668
2023-06-15,41.689998626708984
2023-06-16,41.650001525878906
2023-06-20,42.25
2023-06-21,42.119998931884766
2023-06-22,42.380001068115234
2023-06-23,41.939998626708984
2023-06-26,41.959999084472656
2023-06-27,43.0
2023-06-28,43.33000183105469
2023-06-29,43.59000015258789
2023-06-30,44.0
2023-07-03,44.189998626708984
2023-07-05,43.63999938964844
2023-07-06,43.439998626708984
2023-07-07,43.900001525878906
2023-07-10,44.0099983215332
2023-07-11,44.150001525878906
2023-07-12,44.060001373291016
2023-07-13,44.16999816894531
2023-07-14,43.93000030517578
2023-07-17,43.84000015258789
2023-07-18,43.56999969482422
2023-07-19,44.349998474121094
2023-07-20,44.16999816894531
2023-07-21,44.04999923706055
2023-07-24,43.75
2023-07-25,43.779998779296875
2023-07-26,43.33000183105469
2023-07-27,42.880001068115234
2023-07-28,42.72999954223633
2023-07-31,42.72999954223633
2023-08-01,43.060001373291016
2023-08-02,42.25
2023-08-03,41.90999984741211
2023-08-04,42.09000015258789
2023-08-07,42.2400016784668
2023-08-08,42.099998474121094
2023-08-09,42.310001373291016
2023-08-10,41.04999923706055
2023-08-11,41.13999938964844
2023-08-14,40.84000015258789
2023-08-15,39.86000061035156
2023-08-16,40.54999923706055
2023-08-17,39.38999938964844
2023-08-18,39.970001220703125
2023-08-21,40.119998931884766
2023-08-22,40.130001068115234
2023-08-23,40.709999084472656
2023-08-24,40.0099983215332
2023-08-25,39.720001220703125
2023-08-28,40.209999084472656
2023-08-29,40.470001220703125
2023-08-30,40.369998931884766
2023-08-31,40.43000030517578
2023-09-01,40.66999816894531
2023-09-05,39.59000015258789
2023-09-06,39.31999969482422
2023-09-07,39.2400016784668
2023-09-08,38.97999954223633
2023-09-11,38.97999954223633
2023-09-12,39.11000061035156
2023-09-13,38.689998626708984
2023-09-14,39.040000915527344
2023-09-15,40.58000183105469
2023-09-18,40.790000915527344
2023-09-19,40.470001220703125
2023-09-20,40.4900016784668
2023-09-21,40.02000045776367
2023-09-22,39.79999923706055
2023-09-25,40.59000015258789
2023-09-26,39.650001525878906
2023-09-27,39.689998626708984
2023-09-28,40.130001068115234
2023-09-29,39.70000076293945
2023-10-02,39.08000183105469
2023-10-03,38.29999923706055
2023-10-04,38.970001220703125
2023-10-05,37.880001068115234
2023-10-06,37.2400016784668
2023-10-09,37.36000061035156
2023-10-10,37.70000076293945
2023-10-11,37.41999816894531
2023-10-12,35.91999816894531
2023-10-13,36.25
2023-10-16,36.88999938964844
2023-10-17,37.86000061035156
2023-10-18,37.41999816894531
2023-10-19,37.54999923706055
2023-10-20,37.09000015258789
2023-10-23,37.08000183105469
2023-10-24,37.20000076293945
2023-10-25,37.099998474121094
2023-10-26,36.900001525878906
2023-10-27,36.93000030517578
2023-10-30,37.68000030517578
2023-10-31,38.939998626708984
2023-11-01,39.439998626708984
2023-11-02,40.15999984741211
2023-11-03,41.130001068115234
2023-11-06,41.369998931884766
2023-11-07,41.650001525878906
2023-11-08,41.08000183105469
2023-11-09,41.290000915527344
2023-11-10,42.5
2023-11-13,42.77000045776367
2023-11-14,43.459999084472656
2023-11-15,42.83000183105469
2023-11-16,42.36000061035156
2023-11-17,42.849998474121094
2023-11-20,42.83000183105469
2023-11-21,42.400001525878906
2023-11-22,42.81999969482422
2023-11-24,43.22999954223633
2023-11-27,43.689998626708984
2023-11-28,43.369998931884766
2023-11-29,43.16999816894531
2023-11-30,43.83000183105469
2023-12-01,43.86000061035156
2023-12-04,44.209999084472656
2023-12-05,44.5
2023-12-06,44.0
2023-12-07,44.689998626708984
2023-12-08,44.63999938964844
2023-12-11,45.060001373291016
2023-12-12,44.43000030517578
2023-12-13,44.59000015258789
2023-12-14,44.29999923706055
2023-12-15,43.56999969482422
2023-12-18,44.0
2023-12-19,44.54999923706055
2023-12-20,44.47999954223633
2023-12-21,44.869998931884766
2023-12-22,45.04999923706055
2023-12-26,45.29999923706055
2023-12-27,45.61000061035156
2023-12-28,45.58000183105469
2023-12-29,45.40999984741211
2024-01-02,45.9900016784668
2024-01-03,45.650001525878906
2024-01-04,45.91999816894531
2024-01-05,46.72999954223633
2024-01-08,46.29999923706055
2024-01-09,46.779998779296875
2024-01-10,46.459999084472656
2024-01-11,46.45000076293945
2024-01-12,46.04999923706055
2024-01-16,45.86000061035156
2024-01-17,46.15999984741211
2024-01-18,46.2599983215332
2024-01-19,46.0
2024-01-22,45.79999923706055
2024-01-23,45.5
2024-01-24,44.900001525878906
2024-01-25,45.29999923706055
2024-01-26,45.2400016784668
2024-01-29,45.38999938964844
2024-01-30,46.75
2024-01-31,46.0099983215332
2024-02-01,47.2599983215332
2024-02-02,47.20000076293945
2024-02-05,46.86000061035156
2024-02-06,46.75
2024-02-07,46.439998626708984
2024-02-08,47.0099983215332
2024-02-09,46.63999938964844
2024-02-12,47.5
2024-02-13,46.459999084472656
2024-02-14,46.95000076293945
2024-02-15,48.56999969482422
2024-02-16,49.58000183105469
2024-02-20,49.790000915527344
2024-02-21,49.970001220703125
2024-02-22,50.95000076293945
2024-02-23,51.060001373291016
2024-02-26,51.369998931884766
2024-02-27,51.63999938964844
2024-02-28,51.36000061035156
2024-02-29,50.790000915527344
2024-03-01,50.59000015258789
2024-03-04,51.90999984741211
2024-03-05,51.81999969482422
2024-03-06,52.599998474121094
2024-03-07,54.2400016784668
2024-03-08,52.63999938964844
2024-03-11,52.56999969482422
2024-03-12,53.209999084472656
2024-03-13,53.5
2024-03-14,53.88999938964844
2024-03-15,54.0099983215332
2024-03-18,53.209999084472656
2024-03-19,53.5
2024-03-20,53.869998931884766
2024-03-21,54.13999938964844
2024-03-22,53.970001220703125
2024-03-25,53.939998626708984
2024-03-26,54.08000183105469
2024-03-27,54.5
2024-03-28,53.970001220703125
2024-04-01,54.18000030517578
2024-04-02,53.619998931884766
2024-04-03,53.56999969482422
2024-04-04,49.93000030517578
2024-04-05,50.540000915527344
2024-04-08,51.290000915527344
2024-04-09,51.779998779296875
2024-04-10,51.63999938964844
2024-04-11,52.06999969482422
2024-04-12,50.56999969482422
2024-04-15,50.54999923706055
2024-04-16,51.52000045776367
2024-04-17,50.20000076293945
2024-04-18,49.95000076293945
2024-04-19,50.040000915527344
2024-04-22,50.439998626708984
2024-04-23,50.75
2024-04-24,50.77000045776367
2024-04-25,50.41999816894531
2024-04-26,51.349998474121094
2024-04-29,51.5
2024-04-30,50.25
2024-05-01,50.68000030517578
2024-05-02,51.0
2024-05-03,51.400001525878906
2024-05-06,52.75
2024-05-07,52.099998474121094
2024-05-08,52.380001068115234
2024-05-09,54.79999923706055
2024-05-10,54.810001373291016
2024-05-13,54.619998931884766
2024-05-14,54.529998779296875
2024-05-15,55.04999923706055
2024-05-16,54.91999816894531
2024-05-17,55.15999984741211
2024-05-20,54.63999938964844
2024-05-21,54.709999084472656
2024-05-22,54.68000030517578
2024-05-23,53.290000915527344
2024-05-24,53.34000015258789
2024-05-28,53.13999938964844
2024-05-29,52.709999084472656
2024-05-30,52.369998931884766
2024-05-31,52.83000183105469
2024-06-03,53.02000045776367
2024-06-04,52.290000915527344
2024-06-05,53.18000030517578
2024-06-06,53.81999969482422
2024-06-07,53.43000030517578
2024-06-10,53.119998931884766
2024-06-11,53.060001373291016
2024-06-12,53.25
2024-06-13,52.54999923706055
2024-06-14,51.81999969482422
2024-06-17,53.36000061035156
2024-06-18,53.13999938964844
2024-06-20,52.970001220703125
2024-06-21,53.439998626708984
2024-06-24,54.36000061035156
2024-06-25,55.439998626708984
2024-06-26,53.599998474121094
2024-06-27,53.13999938964844
2024-06-28,52.97999954223633
2024-07-01,52.560001373291016
2024-07-02,52.869998931884766
2024-07-03,53.04999923706055
2024-07-05,52.029998779296875
2024-07-08,51.619998931884766
2024-07-09,50.060001373291016
2024-07-10,50.209999084472656
2024-07-11,52.02000045776367
2024-07-12,52.34000015258789
2024-07-15,52.18000030517578
2024-07-16,53.529998779296875
2024-07-17,53.41999816894531
2024-07-18,52.9900016784668
2024-07-19,52.2400016784668
2024-07-22,52.369998931884766
2024-07-23,52.810001373291016
2024-07-24,50.7599983215332
2024-07-25,51.43000030517578
2024-07-26,52.689998626708984
2024-07-29,53.02000045776367
2024-07-30,54.380001068115234
2024-07-31,54.38999938964844
2024-08-01,54.2400016784668
2024-08-02,53.95000076293945
2024-08-05,51.22999954223633
2024-08-06,51.459999084472656
2024-08-07,51.099998474121094
2024-08-08,51.310001373291016
2024-08-09,52.029998779296875
2024-08-12,52.38999938964844
2024-08-13,53.81999969482422
2024-08-14,55.90999984741211
2024-08-15,57.0099983215332
2024-08-16,57.720001220703125
2024-08-19,57.77000045776367
2024-08-20,57.33000183105469
2024-08-21,58.43000030517578
2024-08-22,58.400001525878906
2024-08-23,58.779998779296875
2024-08-26,58.459999084472656
2024-08-27,58.599998474121094
2024-08-28,58.88999938964844
2024-08-29,59.18000030517578
2024-08-30,59.209999084472656
2024-09-03,58.77000045776367
2024-09-04,58.52000045776367
2024-09-05,58.5
2024-09-06,57.11000061035156
2024-09-09,57.09000015258789
2024-09-10,57.47999954223633
2024-09-11,58.0
2024-09-12,59.209999084472656
2024-09-13,59.779998779296875
2024-09-16,61.0099983215332
2024-09-17,61.18000030517578
2024-09-18,60.90999984741211
2024-09-19,61.95000076293945
2024-09-20,61.58000183105469
2024-09-23,61.650001525878906
2024-09-24,61.790000915527344
2024-09-25,62.369998931884766
2024-09-26,62.81999969482422
2024-09-27,60.15999984741211
2024-09-30,61.5
2024-10-01,61.54999923706055
2024-10-02,61.5099983215332
2024-10-03,60.939998626708984
2024-10-04,61.2599983215332
2024-10-07,60.79999923706055
2024-10-08,61.47999954223633
2024-10-09,61.349998474121094
2024-10-10,60.650001525878906
2024-10-11,61.290000915527344
2024-10-14,62.130001068115234
2024-10-15,62.540000915527344
2024-10-16,62.27000045776367
2024-10-17,62.0
2024-10-18,62.33000183105469
2024-10-21,62.220001220703125
2024-10-22,62.13999938964844
2024-10-23,61.15999984741211
2024-10-24,60.709999084472656
2024-10-25,60.7400016784668
2024-10-28,61.0
2024-10-29,61.84000015258789
2024-10-30,61.709999084472656
2024-10-31,61.650001525878906
2024-11-01,61.439998626708984
2024-11-04,61.7599983215332
2024-11-05,63.119998931884766
2024-11-06,65.80000305175781
2024-11-07,66.55999755859375
2024-11-08,66.88999938964844
2024-11-11,67.48999786376953
2024-11-12,67.01000213623047
2024-11-13,66.81999969482422
2024-11-14,65.9800033569336
2024-11-15,64.66999816894531
2024-11-18,65.37000274658203
2024-11-19,66.51000213623047
2024-11-20,66.56999969482422
2024-11-21,67.91999816894531
