Date,ED
2022-08-01,98.33000183105469
2022-08-02,98.05000305175781
2022-08-03,98.0999984741211
2022-08-04,97.43000030517578
2022-08-05,97.19000244140625
2022-08-08,98.5
2022-08-09,98.91000366210938
2022-08-10,98.98999786376953
2022-08-11,98.4800033569336
2022-08-12,99.11000061035156
2022-08-15,100.29000091552734
2022-08-16,100.0199966430664
2022-08-17,100.58000183105469
2022-08-18,100.93000030517578
2022-08-19,100.55000305175781
2022-08-22,99.41000366210938
2022-08-23,98.76000213623047
2022-08-24,98.87999725341797
2022-08-25,99.45999908447266
2022-08-26,98.52999877929688
2022-08-29,99.20999908447266
2022-08-30,98.30000305175781
2022-08-31,97.73999786376953
2022-09-01,99.44000244140625
2022-09-02,98.4800033569336
2022-09-06,97.75
2022-09-07,101.2300033569336
2022-09-08,100.66000366210938
2022-09-09,100.8499984741211
2022-09-12,101.91999816894531
2022-09-13,98.81999969482422
2022-09-14,99.97000122070312
2022-09-15,97.63999938964844
2022-09-16,97.41000366210938
2022-09-19,98.47000122070312
2022-09-20,97.37000274658203
2022-09-21,96.23999786376953
2022-09-22,96.41999816894531
2022-09-23,95.47000122070312
2022-09-26,93.16999816894531
2022-09-27,90.7699966430664
2022-09-28,90.81999969482422
2022-09-29,87.66000366210938
2022-09-30,85.76000213623047
2022-10-03,87.66000366210938
2022-10-04,89.11000061035156
2022-10-05,86.30000305175781
2022-10-06,84.0
2022-10-07,81.58000183105469
2022-10-10,81.48999786376953
2022-10-11,81.5999984741211
2022-10-12,79.47000122070312
2022-10-13,82.1500015258789
2022-10-14,81.91000366210938
2022-10-17,83.0199966430664
2022-10-18,85.0
2022-10-19,84.54000091552734
2022-10-20,83.41999816894531
2022-10-21,84.87000274658203
2022-10-24,84.69000244140625
2022-10-25,85.8499984741211
2022-10-26,85.73999786376953
2022-10-27,86.41999816894531
2022-10-28,88.44999694824219
2022-10-31,87.95999908447266
2022-11-01,88.0199966430664
2022-11-02,88.20999908447266
2022-11-03,88.7300033569336
2022-11-04,90.04000091552734
2022-11-07,87.6500015258789
2022-11-08,88.29000091552734
2022-11-09,87.66999816894531
2022-11-10,90.94999694824219
2022-11-11,89.12000274658203
2022-11-14,89.33000183105469
2022-11-15,89.69999694824219
2022-11-16,91.33999633789062
2022-11-17,90.80999755859375
2022-11-18,93.52999877929688
2022-11-21,94.1500015258789
2022-11-22,95.22000122070312
2022-11-23,96.66999816894531
2022-11-25,97.5
2022-11-28,96.54000091552734
2022-11-29,96.30000305175781
2022-11-30,98.04000091552734
2022-12-01,97.8499984741211
2022-12-02,97.3499984741211
2022-12-05,97.37000274658203
2022-12-06,97.55999755859375
2022-12-07,96.58999633789062
2022-12-08,97.58999633789062
2022-12-09,96.52999877929688
2022-12-12,98.3499984741211
2022-12-13,98.51000213623047
2022-12-14,98.44000244140625
2022-12-15,96.9800033569336
2022-12-16,95.16999816894531
2022-12-19,94.8499984741211
2022-12-20,94.58999633789062
2022-12-21,95.72000122070312
2022-12-22,95.16000366210938
2022-12-23,95.8499984741211
2022-12-27,96.55000305175781
2022-12-28,95.97000122070312
2022-12-29,96.48999786376953
2022-12-30,95.30999755859375
2023-01-03,95.76000213623047
2023-01-04,96.58999633789062
2023-01-05,95.29000091552734
2023-01-06,97.83000183105469
2023-01-09,97.72000122070312
2023-01-10,98.08999633789062
2023-01-11,98.61000061035156
2023-01-12,97.52999877929688
2023-01-13,96.48999786376953
2023-01-17,95.48999786376953
2023-01-18,93.33999633789062
2023-01-19,92.4800033569336
2023-01-20,93.79000091552734
2023-01-23,93.55000305175781
2023-01-24,94.05000305175781
2023-01-25,94.44999694824219
2023-01-26,94.87999725341797
2023-01-27,94.91000366210938
2023-01-30,95.05000305175781
2023-01-31,95.30999755859375
2023-02-01,95.44999694824219
2023-02-02,95.16000366210938
2023-02-03,92.93000030517578
2023-02-06,93.55000305175781
2023-02-07,93.25
2023-02-08,91.7699966430664
2023-02-09,90.19000244140625
2023-02-10,92.36000061035156
2023-02-13,92.80000305175781
2023-02-14,91.0999984741211
2023-02-15,91.19999694824219
2023-02-16,91.66000366210938
2023-02-17,93.25
2023-02-21,92.7300033569336
2023-02-22,92.41000366210938
2023-02-23,91.58000183105469
2023-02-24,91.26000213623047
2023-02-27,90.8499984741211
2023-02-28,89.3499984741211
2023-03-01,88.1500015258789
2023-03-02,89.61000061035156
2023-03-03,90.69000244140625
2023-03-06,91.62999725341797
2023-03-07,90.66000366210938
2023-03-08,91.69000244140625
2023-03-09,91.29000091552734
2023-03-10,90.62000274658203
2023-03-13,92.79000091552734
2023-03-14,94.01000213623047
2023-03-15,95.63999938964844
2023-03-16,96.30000305175781
2023-03-17,95.62999725341797
2023-03-20,96.91000366210938
2023-03-21,93.19000244140625
2023-03-22,92.0999984741211
2023-03-23,91.7300033569336
2023-03-24,95.06999969482422
2023-03-27,94.56999969482422
2023-03-28,94.38999938964844
2023-03-29,95.11000061035156
2023-03-30,94.72000122070312
2023-03-31,95.66999816894531
2023-04-03,95.08999633789062
2023-04-04,96.0199966430664
2023-04-05,98.51000213623047
2023-04-06,98.97000122070312
2023-04-10,99.20999908447266
2023-04-11,99.11000061035156
2023-04-12,98.69000244140625
2023-04-13,98.08000183105469
2023-04-14,96.68000030517578
2023-04-17,97.87000274658203
2023-04-18,97.5199966430664
2023-04-19,98.13999938964844
2023-04-20,98.66000366210938
2023-04-21,99.04000091552734
2023-04-24,99.83999633789062
2023-04-25,100.4000015258789
2023-04-26,99.13999938964844
2023-04-27,99.18000030517578
2023-04-28,98.47000122070312
2023-05-01,99.11000061035156
2023-05-02,98.56999969482422
2023-05-03,98.04000091552734
2023-05-04,98.5199966430664
2023-05-05,99.48999786376953
2023-05-08,99.01000213623047
2023-05-09,98.7699966430664
2023-05-10,99.41000366210938
2023-05-11,98.95999908447266
2023-05-12,99.5199966430664
2023-05-15,98.4800033569336
2023-05-16,96.5
2023-05-17,95.9000015258789
2023-05-18,95.36000061035156
2023-05-19,95.19000244140625
2023-05-22,94.6500015258789
2023-05-23,93.87999725341797
2023-05-24,93.5
2023-05-25,93.22000122070312
2023-05-26,92.69000244140625
2023-05-30,92.55999755859375
2023-05-31,93.30000305175781
2023-06-01,91.81999969482422
2023-06-02,91.76000213623047
2023-06-05,92.94999694824219
2023-06-06,92.41000366210938
2023-06-07,93.54000091552734
2023-06-08,94.0
2023-06-09,93.48999786376953
2023-06-12,92.62999725341797
2023-06-13,92.02999877929688
2023-06-14,92.38999938964844
2023-06-15,93.0199966430664
2023-06-16,92.97000122070312
2023-06-20,92.0199966430664
2023-06-21,92.91999816894531
2023-06-22,92.12000274658203
2023-06-23,90.73999786376953
2023-06-26,91.68000030517578
2023-06-27,91.9800033569336
2023-06-28,90.11000061035156
2023-06-29,89.56999969482422
2023-06-30,90.4000015258789
2023-07-03,91.05000305175781
2023-07-05,92.8499984741211
2023-07-06,92.16999816894531
2023-07-07,92.02999877929688
2023-07-10,91.38999938964844
2023-07-11,92.54000091552734
2023-07-12,93.08999633789062
2023-07-13,93.7699966430664
2023-07-14,93.08000183105469
2023-07-17,92.41999816894531
2023-07-18,92.13999938964844
2023-07-19,93.48999786376953
2023-07-20,95.88999938964844
2023-07-21,97.12999725341797
2023-07-24,97.12999725341797
2023-07-25,97.70999908447266
2023-07-26,97.5
2023-07-27,95.75
2023-07-28,95.63999938964844
2023-07-31,94.86000061035156
2023-08-01,93.33999633789062
2023-08-02,93.33000183105469
2023-08-03,90.33000183105469
2023-08-04,89.30999755859375
2023-08-07,90.62000274658203
2023-08-08,91.19000244140625
2023-08-09,90.95999908447266
2023-08-10,90.41000366210938
2023-08-11,90.83000183105469
2023-08-14,89.55999755859375
2023-08-15,87.68000030517578
2023-08-16,88.83000183105469
2023-08-17,88.25
2023-08-18,89.31999969482422
2023-08-21,88.70999908447266
2023-08-22,89.37999725341797
2023-08-23,90.04000091552734
2023-08-24,89.45999908447266
2023-08-25,89.87999725341797
2023-08-28,89.70999908447266
2023-08-29,90.08000183105469
2023-08-30,89.83000183105469
2023-08-31,88.95999908447266
2023-09-01,88.3499984741211
2023-09-05,86.51000213623047
2023-09-06,86.80000305175781
2023-09-07,88.51000213623047
2023-09-08,89.25
2023-09-11,89.7300033569336
2023-09-12,90.19999694824219
2023-09-13,91.45999908447266
2023-09-14,92.37999725341797
2023-09-15,91.48999786376953
2023-09-18,91.56999969482422
2023-09-19,91.16999816894531
2023-09-20,91.5
2023-09-21,90.86000061035156
2023-09-22,90.83000183105469
2023-09-25,90.2300033569336
2023-09-26,87.83000183105469
2023-09-27,86.62999725341797
2023-09-28,85.48999786376953
2023-09-29,85.52999877929688
2023-10-02,81.62000274658203
2023-10-03,83.18000030517578
2023-10-04,84.19999694824219
2023-10-05,84.76000213623047
2023-10-06,86.3499984741211
2023-10-09,87.55000305175781
2023-10-10,88.12000274658203
2023-10-11,88.44999694824219
2023-10-12,87.37000274658203
2023-10-13,88.0199966430664
2023-10-16,88.66000366210938
2023-10-17,88.9000015258789
2023-10-18,88.27999877929688
2023-10-19,87.66999816894531
2023-10-20,87.05999755859375
2023-10-23,86.58999633789062
2023-10-24,87.97000122070312
2023-10-25,88.30999755859375
2023-10-26,89.30000305175781
2023-10-27,87.47000122070312
2023-10-30,87.4800033569336
2023-10-31,87.79000091552734
2023-11-01,89.16000366210938
2023-11-02,90.16000366210938
2023-11-03,90.06999969482422
2023-11-06,90.54000091552734
2023-11-07,89.4800033569336
2023-11-08,88.68000030517578
2023-11-09,89.25
2023-11-10,89.3499984741211
2023-11-13,88.37000274658203
2023-11-14,90.5
2023-11-15,90.55000305175781
2023-11-16,91.12999725341797
2023-11-17,91.36000061035156
2023-11-20,90.94000244140625
2023-11-21,90.48999786376953
2023-11-22,90.5199966430664
2023-11-24,90.95999908447266
2023-11-27,90.66999816894531
2023-11-28,90.80000305175781
2023-11-29,89.94000244140625
2023-11-30,90.11000061035156
2023-12-01,91.68000030517578
2023-12-04,91.98999786376953
2023-12-05,91.19000244140625
2023-12-06,91.6500015258789
2023-12-07,92.44000244140625
2023-12-08,91.55000305175781
2023-12-11,91.87000274658203
2023-12-12,91.7300033569336
2023-12-13,94.01000213623047
2023-12-14,91.91000366210938
2023-12-15,89.8499984741211
2023-12-18,90.0
2023-12-19,90.30999755859375
2023-12-20,89.3499984741211
2023-12-21,89.20999908447266
2023-12-22,89.68000030517578
2023-12-26,90.2699966430664
2023-12-27,89.80000305175781
2023-12-28,90.6500015258789
2023-12-29,90.97000122070312
2024-01-02,92.41000366210938
2024-01-03,93.0
2024-01-04,93.25
2024-01-05,93.5199966430664
2024-01-08,93.80999755859375
2024-01-09,93.69999694824219
2024-01-10,94.31999969482422
2024-01-11,91.25
2024-01-12,91.62000274658203
2024-01-16,91.55999755859375
2024-01-17,90.55000305175781
2024-01-18,89.4000015258789
2024-01-19,89.86000061035156
2024-01-22,89.19999694824219
2024-01-23,89.12000274658203
2024-01-24,88.31999969482422
2024-01-25,89.66999816894531
2024-01-26,90.0199966430664
2024-01-29,90.58999633789062
2024-01-30,90.68000030517578
2024-01-31,90.9000015258789
2024-02-01,92.77999877929688
2024-02-02,91.0999984741211
2024-02-05,89.66999816894531
2024-02-06,89.7699966430664
2024-02-07,89.47000122070312
2024-02-08,88.66999816894531
2024-02-09,89.05999755859375
2024-02-12,89.44999694824219
2024-02-13,86.66999816894531
2024-02-14,86.83999633789062
2024-02-15,88.22000122070312
2024-02-16,87.31999969482422
2024-02-20,87.58000183105469
2024-02-21,88.61000061035156
2024-02-22,87.91000366210938
2024-02-23,87.93000030517578
2024-02-26,86.20999908447266
2024-02-27,86.87999725341797
2024-02-28,86.6500015258789
2024-02-29,87.20999908447266
2024-03-01,87.01000213623047
2024-03-04,89.12999725341797
2024-03-05,88.98999786376953
2024-03-06,89.8499984741211
2024-03-07,89.94000244140625
2024-03-08,90.12000274658203
2024-03-11,90.80000305175781
2024-03-12,89.93000030517578
2024-03-13,89.56999969482422
2024-03-14,88.66999816894531
2024-03-15,88.94000244140625
2024-03-18,88.98999786376953
2024-03-19,89.70999908447266
2024-03-20,89.04000091552734
2024-03-21,88.6500015258789
2024-03-22,88.5999984741211
2024-03-25,88.5
2024-03-26,87.44999694824219
2024-03-27,90.05000305175781
2024-03-28,90.80999755859375
2024-04-01,90.33000183105469
2024-04-02,90.5999984741211
2024-04-03,89.88999938964844
2024-04-04,90.19000244140625
2024-04-05,89.6500015258789
2024-04-08,90.5999984741211
2024-04-09,91.12999725341797
2024-04-10,88.88999938964844
2024-04-11,88.55000305175781
2024-04-12,88.62999725341797
2024-04-15,89.31999969482422
2024-04-16,87.41999816894531
2024-04-17,90.33000183105469
2024-04-18,90.9000015258789
2024-04-19,91.7699966430664
2024-04-22,92.7300033569336
2024-04-23,92.83999633789062
2024-04-24,93.43000030517578
2024-04-25,94.11000061035156
2024-04-26,92.93000030517578
2024-04-29,93.97000122070312
2024-04-30,94.4000015258789
2024-05-01,94.80000305175781
2024-05-02,95.25
2024-05-03,95.55999755859375
2024-05-06,96.12999725341797
2024-05-07,97.5
2024-05-08,97.56999969482422
2024-05-09,98.12000274658203
2024-05-10,97.69999694824219
2024-05-13,97.63999938964844
2024-05-14,96.63999938964844
2024-05-15,96.91000366210938
2024-05-16,96.91000366210938
2024-05-17,97.0999984741211
2024-05-20,96.51000213623047
2024-05-21,96.33999633789062
2024-05-22,96.12999725341797
2024-05-23,93.87000274658203
2024-05-24,94.43000030517578
2024-05-28,93.20999908447266
2024-05-29,91.91000366210938
2024-05-30,92.44999694824219
2024-05-31,94.55000305175781
2024-06-03,93.68000030517578
2024-06-04,93.72000122070312
2024-06-05,92.5999984741211
2024-06-06,91.88999938964844
2024-06-07,91.61000061035156
2024-06-10,92.31999969482422
2024-06-11,91.75
2024-06-12,91.13999938964844
2024-06-13,90.61000061035156
2024-06-14,90.87000274658203
2024-06-17,90.6500015258789
2024-06-18,90.38999938964844
2024-06-20,90.52999877929688
2024-06-21,90.33999633789062
2024-06-24,91.2699966430664
2024-06-25,89.38999938964844
2024-06-26,89.66999816894531
2024-06-27,89.68000030517578
2024-06-28,89.41999816894531
2024-07-01,88.80999755859375
2024-07-02,88.97000122070312
2024-07-03,88.70999908447266
2024-07-05,89.2699966430664
2024-07-08,88.41999816894531
2024-07-09,88.8499984741211
2024-07-10,89.87000274658203
2024-07-11,91.45999908447266
2024-07-12,92.19000244140625
2024-07-15,90.26000213623047
2024-07-16,91.55000305175781
2024-07-17,93.76000213623047
2024-07-18,94.11000061035156
2024-07-19,94.04000091552734
2024-07-22,94.63999938964844
2024-07-23,93.25
2024-07-24,95.87999725341797
2024-07-25,95.91999816894531
2024-07-26,96.44000244140625
2024-07-29,96.87000274658203
2024-07-30,98.16000366210938
2024-07-31,97.5199966430664
2024-08-01,100.20999908447266
2024-08-02,101.83000183105469
2024-08-05,100.69999694824219
2024-08-06,100.88999938964844
2024-08-07,101.19000244140625
2024-08-08,100.5
2024-08-09,101.0199966430664
2024-08-12,101.94000244140625
2024-08-13,101.5999984741211
2024-08-14,100.86000061035156
2024-08-15,99.2300033569336
2024-08-16,100.0999984741211
2024-08-19,100.41000366210938
2024-08-20,100.16999816894531
2024-08-21,100.41999816894531
2024-08-22,100.66999816894531
2024-08-23,100.5999984741211
2024-08-26,100.9000015258789
2024-08-27,99.58999633789062
2024-08-28,100.38999938964844
2024-08-29,100.80999755859375
2024-08-30,101.55999755859375
2024-09-03,103.27999877929688
2024-09-04,104.4000015258789
2024-09-05,103.79000091552734
2024-09-06,103.27999877929688
2024-09-09,104.75
2024-09-10,104.97000122070312
2024-09-11,103.81999969482422
2024-09-12,103.38999938964844
2024-09-13,104.55999755859375
2024-09-16,104.8499984741211
2024-09-17,104.54000091552734
2024-09-18,103.41000366210938
2024-09-19,102.12000274658203
2024-09-20,103.3499984741211
2024-09-23,104.0199966430664
2024-09-24,102.81999969482422
2024-09-25,103.16000366210938
2024-09-26,103.12000274658203
2024-09-27,104.05000305175781
2024-09-30,104.12999725341797
2024-10-01,105.1500015258789
2024-10-02,104.44999694824219
2024-10-03,104.0199966430664
2024-10-04,103.1500015258789
2024-10-07,101.13999938964844
2024-10-08,102.11000061035156
2024-10-09,102.37000274658203
2024-10-10,101.58000183105469
2024-10-11,102.31999969482422
2024-10-14,103.04000091552734
2024-10-15,105.44999694824219
2024-10-16,106.13999938964844
2024-10-17,105.66000366210938
2024-10-18,106.76000213623047
2024-10-21,106.26000213623047
2024-10-22,105.69999694824219
2024-10-23,107.4000015258789
2024-10-24,107.0
2024-10-25,104.5999984741211
2024-10-28,104.80999755859375
2024-10-29,102.91000366210938
2024-10-30,102.72000122070312
2024-10-31,101.68000030517578
2024-11-01,100.0
2024-11-04,99.1500015258789
2024-11-05,99.81999969482422
2024-11-06,98.95999908447266
2024-11-07,97.58000183105469
2024-11-08,98.12999725341797
2024-11-11,98.4800033569336
2024-11-12,97.04000091552734
2024-11-13,95.41000366210938
2024-11-14,95.23999786376953
2024-11-15,96.44000244140625
2024-11-18,96.44999694824219
2024-11-19,96.97000122070312
2024-11-20,97.87999725341797
2024-11-21,98.69999694824219
