Date,FI
2023-01-04,102.05999755859375
2023-01-05,99.4000015258789
2023-01-06,102.18000030517578
2023-01-09,102.06999969482422
2023-01-10,101.04000091552734
2023-01-11,101.52999877929688
2023-01-12,102.41999816894531
2023-01-13,102.55999755859375
2023-01-17,104.01000213623047
2023-01-18,103.2300033569336
2023-01-19,102.18000030517578
2023-01-20,104.05000305175781
2023-01-23,105.55000305175781
2023-01-24,103.70999908447266
2023-01-25,104.4000015258789
2023-01-26,106.26000213623047
2023-01-27,106.48999786376953
2023-01-30,105.75
2023-01-31,106.68000030517578
2023-02-01,108.16000366210938
2023-02-02,107.5999984741211
2023-02-03,106.5999984741211
2023-02-06,106.4000015258789
2023-02-07,115.27999877929688
2023-02-08,115.9000015258789
2023-02-09,116.5
2023-02-10,115.63999938964844
2023-02-13,116.44999694824219
2023-02-14,116.01000213623047
2023-02-15,117.73999786376953
2023-02-16,115.94999694824219
2023-02-17,115.37000274658203
2023-02-21,113.81999969482422
2023-02-22,113.0999984741211
2023-02-23,116.54000091552734
2023-02-24,114.44999694824219
2023-02-27,114.70999908447266
2023-02-28,115.08999633789062
2023-03-01,115.80999755859375
2023-03-02,117.05999755859375
2023-03-03,118.26000213623047
2023-03-06,118.05999755859375
2023-03-07,117.25
2023-03-08,117.06999969482422
2023-03-09,115.41000366210938
2023-03-10,111.83000183105469
2023-03-13,104.25
2023-03-14,110.52999877929688
2023-03-15,109.26000213623047
2023-03-16,109.48999786376953
2023-03-17,108.16999816894531
2023-03-20,110.80999755859375
2023-03-21,113.04000091552734
2023-03-22,111.3499984741211
2023-03-23,111.0999984741211
2023-03-24,112.5199966430664
2023-03-27,111.7699966430664
2023-03-28,111.27999877929688
2023-03-29,111.83999633789062
2023-03-30,113.0
2023-03-31,113.02999877929688
2023-04-03,112.83000183105469
2023-04-04,111.58999633789062
2023-04-05,112.33999633789062
2023-04-06,113.01000213623047
2023-04-10,113.70999908447266
2023-04-11,114.83000183105469
2023-04-12,114.48999786376953
2023-04-13,115.72000122070312
2023-04-14,115.58999633789062
2023-04-17,117.11000061035156
2023-04-18,117.11000061035156
2023-04-19,117.08000183105469
2023-04-20,116.80999755859375
2023-04-21,116.95999908447266
2023-04-24,117.30000305175781
2023-04-25,120.08999633789062
2023-04-26,118.37999725341797
2023-04-27,119.5999984741211
2023-04-28,122.12000274658203
2023-05-01,121.44000244140625
2023-05-02,119.26000213623047
2023-05-03,119.33999633789062
2023-05-04,117.77999877929688
2023-05-05,120.30000305175781
2023-05-08,119.5
2023-05-09,119.38999938964844
2023-05-10,118.3499984741211
2023-05-11,119.3499984741211
2023-05-12,119.44999694824219
2023-05-15,119.72000122070312
2023-05-16,118.68000030517578
2023-05-17,119.69000244140625
2023-05-18,120.16000366210938
2023-05-19,119.54000091552734
2023-05-22,119.54000091552734
2023-05-23,118.2699966430664
2023-05-24,116.47000122070312
2023-05-25,112.80999755859375
2023-05-26,113.7699966430664
2023-05-30,112.95999908447266
2023-05-31,112.19000244140625
2023-06-01,112.75
2023-06-02,113.9000015258789
2023-06-05,112.2300033569336
2023-06-06,114.2300033569336
2023-06-07,115.77999877929688
2023-06-08,115.29000091552734
2023-06-09,116.81999969482422
2023-06-12,117.62999725341797
2023-06-13,118.76000213623047
2023-06-14,120.0
2023-06-15,120.3499984741211
2023-06-16,119.95999908447266
2023-06-20,119.56999969482422
2023-06-21,120.02999877929688
2023-06-22,120.54000091552734
2023-06-23,120.48999786376953
2023-06-26,120.16000366210938
2023-06-27,122.4000015258789
2023-06-28,122.94999694824219
2023-06-29,124.05000305175781
2023-06-30,126.1500015258789
2023-07-03,125.94999694824219
2023-07-05,124.9000015258789
2023-07-06,125.38999938964844
2023-07-07,125.19999694824219
2023-07-10,126.88999938964844
2023-07-11,126.98999786376953
2023-07-12,127.56999969482422
2023-07-13,128.67999267578125
2023-07-14,128.0
2023-07-17,128.50999450683594
2023-07-18,129.32000732421875
2023-07-19,127.62999725341797
2023-07-20,129.3800048828125
2023-07-21,128.52999877929688
2023-07-24,129.75
2023-07-25,130.05999755859375
2023-07-26,127.30000305175781
2023-07-27,123.51000213623047
2023-07-28,124.98999786376953
2023-07-31,126.20999908447266
2023-08-01,126.97000122070312
2023-08-02,124.55999755859375
2023-08-03,125.18000030517578
2023-08-04,124.81999969482422
2023-08-07,125.87999725341797
2023-08-08,125.19999694824219
2023-08-09,125.05000305175781
2023-08-10,126.01000213623047
2023-08-11,125.58999633789062
2023-08-14,124.47000122070312
2023-08-15,123.16999816894531
2023-08-16,121.77999877929688
2023-08-17,120.33000183105469
2023-08-18,120.08000183105469
2023-08-21,119.08999633789062
2023-08-22,119.26000213623047
2023-08-23,120.41000366210938
2023-08-24,120.66000366210938
2023-08-25,121.4800033569336
2023-08-28,122.73999786376953
2023-08-29,122.7300033569336
2023-08-30,122.58999633789062
2023-08-31,121.38999938964844
2023-09-01,122.80999755859375
2023-09-05,121.80999755859375
2023-09-06,122.5
2023-09-07,123.0999984741211
2023-09-08,121.5999984741211
2023-09-11,121.68000030517578
2023-09-12,121.6500015258789
2023-09-13,121.30000305175781
2023-09-14,122.19999694824219
2023-09-15,121.05000305175781
2023-09-18,121.19999694824219
2023-09-19,120.69000244140625
2023-09-20,119.69000244140625
2023-09-21,116.72000122070312
2023-09-22,116.08000183105469
2023-09-25,116.08999633789062
2023-09-26,114.55999755859375
2023-09-27,113.19000244140625
2023-09-28,113.55000305175781
2023-09-29,112.95999908447266
2023-10-02,112.8499984741211
2023-10-03,111.05000305175781
2023-10-04,112.97000122070312
2023-10-05,113.1500015258789
2023-10-06,114.05999755859375
2023-10-09,114.36000061035156
2023-10-10,114.6500015258789
2023-10-11,113.55000305175781
2023-10-12,112.68000030517578
2023-10-13,112.4800033569336
2023-10-16,113.58000183105469
2023-10-17,114.98999786376953
2023-10-18,113.08000183105469
2023-10-19,111.97000122070312
2023-10-20,110.5
2023-10-23,109.61000061035156
2023-10-24,115.44999694824219
2023-10-25,114.12000274658203
2023-10-26,114.26000213623047
2023-10-27,112.45999908447266
2023-10-30,112.94000244140625
2023-10-31,113.75
2023-11-01,114.93000030517578
2023-11-02,117.80999755859375
2023-11-03,119.54000091552734
2023-11-06,119.63999938964844
2023-11-07,119.20999908447266
2023-11-08,120.12999725341797
2023-11-09,119.37999725341797
2023-11-10,121.51000213623047
2023-11-13,121.55999755859375
2023-11-14,122.16000366210938
2023-11-15,125.23999786376953
2023-11-16,124.83000183105469
2023-11-17,124.08000183105469
2023-11-20,124.08000183105469
2023-11-21,125.08999633789062
2023-11-22,125.44999694824219
2023-11-24,125.80000305175781
2023-11-27,126.52999877929688
2023-11-28,127.47000122070312
2023-11-29,129.36000061035156
2023-11-30,130.61000061035156
2023-12-01,130.61000061035156
2023-12-04,130.35000610351562
2023-12-05,130.4499969482422
2023-12-06,131.08999633789062
2023-12-07,131.4199981689453
2023-12-08,132.36000061035156
2023-12-11,133.9199981689453
2023-12-12,134.49000549316406
2023-12-13,135.22000122070312
2023-12-14,135.00999450683594
2023-12-15,133.00999450683594
2023-12-18,134.49000549316406
2023-12-19,134.17999267578125
2023-12-20,132.74000549316406
2023-12-21,133.2100067138672
2023-12-22,133.61000061035156
2023-12-26,132.58999633789062
2023-12-27,133.00999450683594
2023-12-28,133.3800048828125
2023-12-29,132.83999633789062
2024-01-02,133.0800018310547
2024-01-03,131.75
2024-01-04,133.0
2024-01-05,132.57000732421875
2024-01-08,135.22999572753906
2024-01-09,135.10000610351562
2024-01-10,135.39999389648438
2024-01-11,136.38999938964844
2024-01-12,136.9199981689453
2024-01-16,137.0
2024-01-17,137.44000244140625
2024-01-18,137.80999755859375
2024-01-19,139.02000427246094
2024-01-22,140.52000427246094
2024-01-23,140.60000610351562
2024-01-24,140.0
2024-01-25,140.66000366210938
2024-01-26,141.33999633789062
2024-01-29,142.91000366210938
2024-01-30,144.0500030517578
2024-01-31,141.8699951171875
2024-02-01,143.94000244140625
2024-02-02,144.89999389648438
2024-02-05,144.14999389648438
2024-02-06,141.08999633789062
2024-02-07,142.7100067138672
2024-02-08,143.5500030517578
2024-02-09,144.22999572753906
2024-02-12,144.22999572753906
2024-02-13,143.5800018310547
2024-02-14,144.97999572753906
2024-02-15,148.00999450683594
2024-02-16,148.0399932861328
2024-02-20,147.92999267578125
2024-02-21,147.63999938964844
2024-02-22,150.11000061035156
2024-02-23,150.75999450683594
2024-02-26,150.9600067138672
2024-02-27,150.64999389648438
2024-02-28,147.9499969482422
2024-02-29,149.27000427246094
2024-03-01,150.35000610351562
2024-03-04,149.99000549316406
2024-03-05,149.9499969482422
2024-03-06,150.63999938964844
2024-03-07,150.27000427246094
2024-03-08,151.24000549316406
2024-03-11,149.74000549316406
2024-03-12,150.64999389648438
2024-03-13,151.0500030517578
2024-03-14,149.94000244140625
2024-03-15,149.6300048828125
2024-03-18,152.14999389648438
2024-03-19,154.30999755859375
2024-03-20,155.49000549316406
2024-03-21,156.36000061035156
2024-03-22,156.2899932861328
2024-03-25,156.77999877929688
2024-03-26,158.6699981689453
2024-03-27,159.3300018310547
2024-03-28,159.82000732421875
2024-04-01,158.57000732421875
2024-04-02,158.27000427246094
2024-04-03,157.67999267578125
2024-04-04,154.91000366210938
2024-04-05,157.3800048828125
2024-04-08,157.85000610351562
2024-04-09,155.3800048828125
2024-04-10,153.77999877929688
2024-04-11,153.58999633789062
2024-04-12,151.1999969482422
2024-04-15,148.19000244140625
2024-04-16,146.39999389648438
2024-04-17,147.10000610351562
2024-04-18,146.91000366210938
2024-04-19,148.6199951171875
2024-04-22,148.8000030517578
2024-04-23,155.38999938964844
2024-04-24,152.25
2024-04-25,153.2899932861328
2024-04-26,155.88999938964844
2024-04-29,154.32000732421875
2024-04-30,152.6699981689453
2024-05-01,148.86000061035156
2024-05-02,149.1699981689453
2024-05-03,149.22000122070312
2024-05-06,150.58999633789062
2024-05-07,153.0399932861328
2024-05-08,153.2899932861328
2024-05-09,154.6699981689453
2024-05-10,154.22000122070312
2024-05-13,153.22000122070312
2024-05-14,153.67999267578125
2024-05-15,155.00999450683594
2024-05-16,152.83999633789062
2024-05-17,152.7100067138672
2024-05-20,151.33999633789062
2024-05-21,152.77000427246094
2024-05-22,152.57000732421875
2024-05-23,150.1999969482422
2024-05-24,150.33999633789062
2024-05-28,148.4199981689453
2024-05-29,147.82000732421875
2024-05-30,147.8800048828125
2024-05-31,149.75999450683594
2024-06-03,148.47000122070312
2024-06-04,147.99000549316406
2024-06-05,149.30999755859375
2024-06-06,150.55999755859375
2024-06-07,151.4199981689453
2024-06-10,149.60000610351562
2024-06-11,148.0
2024-06-12,148.02000427246094
2024-06-13,148.25999450683594
2024-06-14,148.94000244140625
2024-06-17,149.72999572753906
2024-06-18,149.49000549316406
2024-06-20,149.94000244140625
2024-06-21,149.7899932861328
2024-06-24,150.27000427246094
2024-06-25,148.8800048828125
2024-06-26,149.75
2024-06-27,149.0800018310547
2024-06-28,149.0399932861328
2024-07-01,147.13999938964844
2024-07-02,149.38999938964844
2024-07-03,148.7899932861328
2024-07-05,150.50999450683594
2024-07-08,150.97999572753906
2024-07-09,151.08999633789062
2024-07-10,148.88999938964844
2024-07-11,151.25
2024-07-12,153.1999969482422
2024-07-15,155.38999938964844
2024-07-16,157.13999938964844
2024-07-17,157.9600067138672
2024-07-18,157.69000244140625
2024-07-19,156.0399932861328
2024-07-22,158.6300048828125
2024-07-23,157.22000122070312
2024-07-24,161.16000366210938
2024-07-25,156.00999450683594
2024-07-26,159.94000244140625
2024-07-29,162.7100067138672
2024-07-30,163.11000061035156
2024-07-31,163.57000732421875
2024-08-01,161.38999938964844
2024-08-02,158.9199981689453
2024-08-05,154.77000427246094
2024-08-06,157.33999633789062
2024-08-07,156.22000122070312
2024-08-08,160.14999389648438
2024-08-09,161.58999633789062
2024-08-12,161.10000610351562
2024-08-13,162.4600067138672
2024-08-14,164.02999877929688
2024-08-15,165.72000122070312
2024-08-16,167.32000732421875
2024-08-19,167.91000366210938
2024-08-20,168.0399932861328
2024-08-21,168.3300018310547
2024-08-22,168.7899932861328
2024-08-23,169.80999755859375
2024-08-26,169.85000610351562
2024-08-27,170.1699981689453
2024-08-28,171.8300018310547
2024-08-29,172.9499969482422
2024-08-30,174.60000610351562
2024-09-03,173.91000366210938
2024-09-04,173.6199951171875
2024-09-05,172.50999450683594
2024-09-06,170.02000427246094
2024-09-09,172.44000244140625
2024-09-10,172.39999389648438
2024-09-11,171.02000427246094
2024-09-12,173.6300048828125
2024-09-13,174.88999938964844
2024-09-16,175.35000610351562
2024-09-17,175.3000030517578
2024-09-18,175.22999572753906
2024-09-19,178.77999877929688
2024-09-20,177.61000061035156
2024-09-23,179.30999755859375
2024-09-24,177.35000610351562
2024-09-25,176.8000030517578
2024-09-26,177.39999389648438
2024-09-27,178.3800048828125
2024-09-30,179.64999389648438
2024-10-01,181.30999755859375
2024-10-02,182.4499969482422
2024-10-03,183.36000061035156
2024-10-04,185.4199981689453
2024-10-07,184.97999572753906
2024-10-08,187.94000244140625
2024-10-09,187.74000549316406
2024-10-10,187.99000549316406
2024-10-11,190.35000610351562
2024-10-14,193.22999572753906
2024-10-15,194.02000427246094
2024-10-16,197.6999969482422
2024-10-17,195.74000549316406
2024-10-18,197.2899932861328
2024-10-21,197.1699981689453
2024-10-22,199.6699981689453
2024-10-23,202.36000061035156
2024-10-24,203.2899932861328
2024-10-25,199.52000427246094
2024-10-28,201.4199981689453
2024-10-29,200.91000366210938
2024-10-30,199.80999755859375
2024-10-31,197.89999389648438
2024-11-01,202.0500030517578
2024-11-04,200.82000732421875
2024-11-05,203.02000427246094
2024-11-06,211.1999969482422
2024-11-07,208.8699951171875
2024-11-08,210.6999969482422
2024-11-11,214.86000061035156
2024-11-12,214.05999755859375
2024-11-13,213.17999267578125
2024-11-14,210.85000610351562
2024-11-15,210.9199981689453
2024-11-18,212.74000549316406
2024-11-19,215.1199951171875
2024-11-20,217.94000244140625
2024-11-21,217.41000366210938
