Date,ES
2022-10-21,72.58999633789062
2022-10-24,72.7699966430664
2022-10-25,74.1500015258789
2022-10-26,74.02999877929688
2022-10-27,74.66999816894531
2022-10-28,76.7699966430664
2022-10-31,76.27999877929688
2022-11-01,76.9800033569336
2022-11-02,76.23999786376953
2022-11-03,76.19999694824219
2022-11-04,77.18000030517578
2022-11-07,75.02999877929688
2022-11-08,75.94999694824219
2022-11-09,74.91000366210938
2022-11-10,79.12000274658203
2022-11-11,78.08999633789062
2022-11-14,77.66999816894531
2022-11-15,78.6500015258789
2022-11-16,79.5
2022-11-17,78.0999984741211
2022-11-18,79.6500015258789
2022-11-21,80.4000015258789
2022-11-22,81.01000213623047
2022-11-23,82.18000030517578
2022-11-25,82.44000244140625
2022-11-28,81.72000122070312
2022-11-29,80.6500015258789
2022-11-30,82.86000061035156
2022-12-01,83.91000366210938
2022-12-02,83.70999908447266
2022-12-05,83.6500015258789
2022-12-06,84.36000061035156
2022-12-07,83.76000213623047
2022-12-08,84.58999633789062
2022-12-09,84.05000305175781
2022-12-12,85.69999694824219
2022-12-13,85.94999694824219
2022-12-14,85.8499984741211
2022-12-15,84.12999725341797
2022-12-16,82.77999877929688
2022-12-19,82.83000183105469
2022-12-20,82.66000366210938
2022-12-21,83.9800033569336
2022-12-22,83.13999938964844
2022-12-23,84.2300033569336
2022-12-27,84.97000122070312
2022-12-28,84.27999877929688
2022-12-29,85.08000183105469
2022-12-30,83.83999633789062
2023-01-03,84.22000122070312
2023-01-04,85.33000183105469
2023-01-05,83.75
2023-01-06,85.80000305175781
2023-01-09,85.70999908447266
2023-01-10,85.69000244140625
2023-01-11,85.80999755859375
2023-01-12,85.12999725341797
2023-01-13,84.0199966430664
2023-01-17,83.7300033569336
2023-01-18,81.20999908447266
2023-01-19,79.77999877929688
2023-01-20,79.73999786376953
2023-01-23,79.88999938964844
2023-01-24,80.25
2023-01-25,79.70999908447266
2023-01-26,80.31999969482422
2023-01-27,80.94000244140625
2023-01-30,81.37000274658203
2023-01-31,82.33000183105469
2023-02-01,82.70999908447266
2023-02-02,83.4000015258789
2023-02-03,80.3499984741211
2023-02-06,81.30999755859375
2023-02-07,80.68000030517578
2023-02-08,79.12999725341797
2023-02-09,78.19000244140625
2023-02-10,80.06999969482422
2023-02-13,80.29000091552734
2023-02-14,78.88999938964844
2023-02-15,79.87999725341797
2023-02-16,78.72000122070312
2023-02-17,80.2699966430664
2023-02-21,78.36000061035156
2023-02-22,78.43000030517578
2023-02-23,78.04000091552734
2023-02-24,77.37999725341797
2023-02-27,77.08999633789062
2023-02-28,75.36000061035156
2023-03-01,73.16999816894531
2023-03-02,74.1500015258789
2023-03-03,75.44000244140625
2023-03-06,75.69000244140625
2023-03-07,74.05999755859375
2023-03-08,74.91999816894531
2023-03-09,74.2699966430664
2023-03-10,72.87999725341797
2023-03-13,74.80000305175781
2023-03-14,75.93000030517578
2023-03-15,76.81999969482422
2023-03-16,76.80000305175781
2023-03-17,75.91000366210938
2023-03-20,76.18000030517578
2023-03-21,74.91999816894531
2023-03-22,73.5199966430664
2023-03-23,73.25
2023-03-24,75.7300033569336
2023-03-27,75.86000061035156
2023-03-28,76.18000030517578
2023-03-29,77.55000305175781
2023-03-30,78.11000061035156
2023-03-31,78.26000213623047
2023-04-03,77.41000366210938
2023-04-04,78.05000305175781
2023-04-05,80.5199966430664
2023-04-06,80.81999969482422
2023-04-10,80.45999908447266
2023-04-11,80.25
2023-04-12,79.7699966430664
2023-04-13,79.62000274658203
2023-04-14,78.45999908447266
2023-04-17,79.13999938964844
2023-04-18,78.37999725341797
2023-04-19,78.98999786376953
2023-04-20,78.61000061035156
2023-04-21,78.83999633789062
2023-04-24,79.33999633789062
2023-04-25,79.56999969482422
2023-04-26,77.51000213623047
2023-04-27,77.9800033569336
2023-04-28,77.61000061035156
2023-05-01,77.72000122070312
2023-05-02,76.44000244140625
2023-05-03,76.63999938964844
2023-05-04,76.72000122070312
2023-05-05,77.44000244140625
2023-05-08,76.75
2023-05-09,76.44999694824219
2023-05-10,76.9800033569336
2023-05-11,76.25
2023-05-12,77.08000183105469
2023-05-15,76.83999633789062
2023-05-16,74.5199966430664
2023-05-17,74.08999633789062
2023-05-18,73.62000274658203
2023-05-19,73.16999816894531
2023-05-22,72.75
2023-05-23,72.75
2023-05-24,71.80000305175781
2023-05-25,70.86000061035156
2023-05-26,68.69000244140625
2023-05-30,67.91999816894531
2023-05-31,69.2300033569336
2023-06-01,68.83000183105469
2023-06-02,70.01000213623047
2023-06-05,70.51000213623047
2023-06-06,70.0
2023-06-07,71.7300033569336
2023-06-08,71.58999633789062
2023-06-09,70.37000274658203
2023-06-12,70.2300033569336
2023-06-13,70.05999755859375
2023-06-14,69.9000015258789
2023-06-15,71.01000213623047
2023-06-16,72.08000183105469
2023-06-20,70.63999938964844
2023-06-21,71.2300033569336
2023-06-22,70.75
2023-06-23,69.7300033569336
2023-06-26,70.81999969482422
2023-06-27,71.30999755859375
2023-06-28,69.58999633789062
2023-06-29,69.72000122070312
2023-06-30,70.91999816894531
2023-07-03,71.05000305175781
2023-07-05,71.63999938964844
2023-07-06,71.37999725341797
2023-07-07,70.83000183105469
2023-07-10,70.37999725341797
2023-07-11,71.36000061035156
2023-07-12,72.41999816894531
2023-07-13,73.04000091552734
2023-07-14,72.81999969482422
2023-07-17,72.18000030517578
2023-07-18,71.41000366210938
2023-07-19,72.1500015258789
2023-07-20,73.54000091552734
2023-07-21,74.30999755859375
2023-07-24,73.69999694824219
2023-07-25,73.88999938964844
2023-07-26,73.62000274658203
2023-07-27,72.2699966430664
2023-07-28,72.0999984741211
2023-07-31,72.33000183105469
2023-08-01,70.3499984741211
2023-08-02,69.80000305175781
2023-08-03,68.12000274658203
2023-08-04,67.23999786376953
2023-08-07,67.08000183105469
2023-08-08,66.94000244140625
2023-08-09,67.29000091552734
2023-08-10,66.33999633789062
2023-08-11,67.04000091552734
2023-08-14,66.33999633789062
2023-08-15,64.26000213623047
2023-08-16,64.41999816894531
2023-08-17,64.37999725341797
2023-08-18,64.47000122070312
2023-08-21,63.849998474121094
2023-08-22,63.869998931884766
2023-08-23,64.12999725341797
2023-08-24,63.970001220703125
2023-08-25,65.16999816894531
2023-08-28,65.16999816894531
2023-08-29,65.33000183105469
2023-08-30,64.41999816894531
2023-08-31,63.81999969482422
2023-09-01,63.04999923706055
2023-09-05,61.380001068115234
2023-09-06,60.97999954223633
2023-09-07,61.349998474121094
2023-09-08,62.08000183105469
2023-09-11,62.36000061035156
2023-09-12,62.38999938964844
2023-09-13,63.349998474121094
2023-09-14,64.44000244140625
2023-09-15,64.20999908447266
2023-09-18,64.29000091552734
2023-09-19,63.790000915527344
2023-09-20,63.959999084472656
2023-09-21,64.01000213623047
2023-09-22,62.58000183105469
2023-09-25,61.810001373291016
2023-09-26,59.709999084472656
2023-09-27,58.77000045776367
2023-09-28,57.36000061035156
2023-09-29,58.150001525878906
2023-10-02,55.72999954223633
2023-10-03,56.04999923706055
2023-10-04,56.11000061035156
2023-10-05,55.209999084472656
2023-10-06,55.810001373291016
2023-10-09,57.2400016784668
2023-10-10,58.279998779296875
2023-10-11,58.970001220703125
2023-10-12,54.560001373291016
2023-10-13,55.029998779296875
2023-10-16,56.20000076293945
2023-10-17,55.459999084472656
2023-10-18,54.4900016784668
2023-10-19,53.900001525878906
2023-10-20,53.5
2023-10-23,52.459999084472656
2023-10-24,54.029998779296875
2023-10-25,54.220001220703125
2023-10-26,54.15999984741211
2023-10-27,53.15999984741211
2023-10-30,53.38999938964844
2023-10-31,53.790000915527344
2023-11-01,53.09000015258789
2023-11-02,54.279998779296875
2023-11-03,55.43000030517578
2023-11-06,56.560001373291016
2023-11-07,56.349998474121094
2023-11-08,55.689998626708984
2023-11-09,54.2400016784668
2023-11-10,53.79999923706055
2023-11-13,53.029998779296875
2023-11-14,56.22999954223633
2023-11-15,57.25
2023-11-16,57.47999954223633
2023-11-17,58.5099983215332
2023-11-20,58.29999923706055
2023-11-21,58.81999969482422
2023-11-22,59.529998779296875
2023-11-24,59.2599983215332
2023-11-27,59.040000915527344
2023-11-28,59.93000030517578
2023-11-29,59.709999084472656
2023-11-30,59.40999984741211
2023-12-01,60.779998779296875
2023-12-04,60.689998626708984
2023-12-05,60.189998626708984
2023-12-06,60.599998474121094
2023-12-07,60.369998931884766
2023-12-08,59.650001525878906
2023-12-11,60.790000915527344
2023-12-12,60.209999084472656
2023-12-13,63.09000015258789
2023-12-14,63.529998779296875
2023-12-15,61.81999969482422
2023-12-18,61.97999954223633
2023-12-19,61.599998474121094
2023-12-20,60.529998779296875
2023-12-21,60.90999984741211
2023-12-22,61.08000183105469
2023-12-26,61.439998626708984
2023-12-27,61.36000061035156
2023-12-28,61.959999084472656
2023-12-29,61.720001220703125
2024-01-02,63.7400016784668
2024-01-03,64.29000091552734
2024-01-04,62.88999938964844
2024-01-05,62.06999969482422
2024-01-08,62.869998931884766
2024-01-09,58.0
2024-01-10,58.36000061035156
2024-01-11,57.119998931884766
2024-01-12,56.880001068115234
2024-01-16,56.2400016784668
2024-01-17,54.7599983215332
2024-01-18,54.0
2024-01-19,53.40999984741211
2024-01-22,52.779998779296875
2024-01-23,52.880001068115234
2024-01-24,53.15999984741211
2024-01-25,54.86000061035156
2024-01-26,55.119998931884766
2024-01-29,55.15999984741211
2024-01-30,54.810001373291016
2024-01-31,54.220001220703125
2024-02-01,55.959999084472656
2024-02-02,55.20000076293945
2024-02-05,53.689998626708984
2024-02-06,53.7400016784668
2024-02-07,53.790000915527344
2024-02-08,54.06999969482422
2024-02-09,54.97999954223633
2024-02-12,55.470001220703125
2024-02-13,54.5
2024-02-14,57.060001373291016
2024-02-15,58.619998931884766
2024-02-16,58.869998931884766
2024-02-20,57.52000045776367
2024-02-21,58.41999816894531
2024-02-22,58.11000061035156
2024-02-23,58.869998931884766
2024-02-26,57.63999938964844
2024-02-27,59.27000045776367
2024-02-28,58.61000061035156
2024-02-29,58.70000076293945
2024-03-01,58.40999984741211
2024-03-04,58.90999984741211
2024-03-05,58.13999938964844
2024-03-06,58.5
2024-03-07,59.41999816894531
2024-03-08,60.08000183105469
2024-03-11,60.650001525878906
2024-03-12,59.810001373291016
2024-03-13,59.13999938964844
2024-03-14,59.060001373291016
2024-03-15,58.91999816894531
2024-03-18,58.959999084472656
2024-03-19,58.79999923706055
2024-03-20,59.209999084472656
2024-03-21,57.88999938964844
2024-03-22,57.88999938964844
2024-03-25,57.52000045776367
2024-03-26,56.290000915527344
2024-03-27,58.97999954223633
2024-03-28,59.77000045776367
2024-04-01,58.880001068115234
2024-04-02,59.27000045776367
2024-04-03,58.43000030517578
2024-04-04,58.91999816894531
2024-04-05,58.5099983215332
2024-04-08,59.470001220703125
2024-04-09,59.959999084472656
2024-04-10,59.06999969482422
2024-04-11,59.150001525878906
2024-04-12,58.790000915527344
2024-04-15,58.2400016784668
2024-04-16,57.20000076293945
2024-04-17,58.5099983215332
2024-04-18,58.9900016784668
2024-04-19,59.689998626708984
2024-04-22,60.29999923706055
2024-04-23,60.349998474121094
2024-04-24,60.84000015258789
2024-04-25,60.52000045776367
2024-04-26,59.459999084472656
2024-04-29,60.459999084472656
2024-04-30,60.619998931884766
2024-05-01,61.619998931884766
2024-05-02,60.75
2024-05-03,60.0099983215332
2024-05-06,59.709999084472656
2024-05-07,61.16999816894531
2024-05-08,61.040000915527344
2024-05-09,61.7599983215332
2024-05-10,61.91999816894531
2024-05-13,61.279998779296875
2024-05-14,60.900001525878906
2024-05-15,60.529998779296875
2024-05-16,61.459999084472656
2024-05-17,60.959999084472656
2024-05-20,60.779998779296875
2024-05-21,61.220001220703125
2024-05-22,59.810001373291016
2024-05-23,57.529998779296875
2024-05-24,57.529998779296875
2024-05-28,56.79999923706055
2024-05-29,56.77000045776367
2024-05-30,57.56999969482422
2024-05-31,59.22999954223633
2024-06-03,59.68000030517578
2024-06-04,60.81999969482422
2024-06-05,59.52000045776367
2024-06-06,58.83000183105469
2024-06-07,58.58000183105469
2024-06-10,59.040000915527344
2024-06-11,59.09000015258789
2024-06-12,58.939998626708984
2024-06-13,58.709999084472656
2024-06-14,59.0099983215332
2024-06-17,57.650001525878906
2024-06-18,58.0
2024-06-20,57.9900016784668
2024-06-21,57.18000030517578
2024-06-24,58.0
2024-06-25,57.09000015258789
2024-06-26,56.970001220703125
2024-06-27,57.189998626708984
2024-06-28,56.709999084472656
2024-07-01,56.560001373291016
2024-07-02,56.52000045776367
2024-07-03,57.310001373291016
2024-07-05,57.27000045776367
2024-07-08,57.310001373291016
2024-07-09,57.84000015258789
2024-07-10,58.09000015258789
2024-07-11,59.400001525878906
2024-07-12,60.34000015258789
2024-07-15,59.2599983215332
2024-07-16,59.720001220703125
2024-07-17,61.54999923706055
2024-07-18,61.38999938964844
2024-07-19,61.099998474121094
2024-07-22,61.7599983215332
2024-07-23,60.81999969482422
2024-07-24,63.029998779296875
2024-07-25,63.599998474121094
2024-07-26,64.5
2024-07-29,64.94000244140625
2024-07-30,65.95999908447266
2024-07-31,64.91000366210938
2024-08-01,66.06999969482422
2024-08-02,67.11000061035156
2024-08-05,65.0199966430664
2024-08-06,65.48999786376953
2024-08-07,65.33999633789062
2024-08-08,64.8499984741211
2024-08-09,64.91000366210938
2024-08-12,64.87000274658203
2024-08-13,65.75
2024-08-14,66.44999694824219
2024-08-15,64.8499984741211
2024-08-16,65.11000061035156
2024-08-19,65.83999633789062
2024-08-20,66.0
2024-08-21,66.52999877929688
2024-08-22,67.13999938964844
2024-08-23,66.77999877929688
2024-08-26,66.97000122070312
2024-08-27,66.44000244140625
2024-08-28,67.04000091552734
2024-08-29,66.66000366210938
2024-08-30,67.52999877929688
2024-09-03,67.7300033569336
2024-09-04,68.16999816894531
2024-09-05,68.05000305175781
2024-09-06,67.4000015258789
2024-09-09,68.05999755859375
2024-09-10,68.0
2024-09-11,67.79000091552734
2024-09-12,67.5
2024-09-13,67.97000122070312
2024-09-16,68.4000015258789
2024-09-17,68.2300033569336
2024-09-18,67.48999786376953
2024-09-19,67.19999694824219
2024-09-20,67.13999938964844
2024-09-23,66.52999877929688
2024-09-24,66.5199966430664
2024-09-25,66.12999725341797
2024-09-26,65.98999786376953
2024-09-27,67.5199966430664
2024-09-30,68.05000305175781
2024-10-01,67.7300033569336
2024-10-02,66.68000030517578
2024-10-03,65.88999938964844
2024-10-04,65.37999725341797
2024-10-07,64.08000183105469
2024-10-08,63.720001220703125
2024-10-09,63.38999938964844
2024-10-10,63.86000061035156
2024-10-11,63.81999969482422
2024-10-14,64.0199966430664
2024-10-15,65.4000015258789
2024-10-16,65.75
2024-10-17,65.0
2024-10-18,66.12999725341797
2024-10-21,66.12999725341797
2024-10-22,66.2300033569336
2024-10-23,67.08999633789062
2024-10-24,66.81999969482422
2024-10-25,65.83999633789062
2024-10-28,66.48999786376953
2024-10-29,64.55000305175781
2024-10-30,65.48999786376953
2024-10-31,65.8499984741211
2024-11-01,63.66999816894531
2024-11-04,63.400001525878906
2024-11-05,62.06999969482422
2024-11-06,60.70000076293945
2024-11-07,60.81999969482422
2024-11-08,61.400001525878906
2024-11-11,61.09000015258789
2024-11-12,60.56999969482422
2024-11-13,60.84000015258789
2024-11-14,61.47999954223633
2024-11-15,61.849998474121094
2024-11-18,62.06999969482422
2024-11-19,61.66999816894531
2024-11-20,61.61000061035156
2024-11-21,62.75
