Date,NGG
2022-12-30,60.31999969482422
2023-01-03,60.4900016784668
2023-01-04,62.04999923706055
2023-01-05,61.349998474121094
2023-01-06,63.7599983215332
2023-01-09,62.869998931884766
2023-01-10,62.31999969482422
2023-01-11,63.02000045776367
2023-01-12,63.310001373291016
2023-01-13,63.150001525878906
2023-01-17,63.81999969482422
2023-01-18,63.7599983215332
2023-01-19,64.25
2023-01-20,64.37999725341797
2023-01-23,63.880001068115234
2023-01-24,64.02999877929688
2023-01-25,64.5199966430664
2023-01-26,64.26000213623047
2023-01-27,63.63999938964844
2023-01-30,63.869998931884766
2023-01-31,63.77000045776367
2023-02-01,63.93000030517578
2023-02-02,63.720001220703125
2023-02-03,62.34000015258789
2023-02-06,62.900001525878906
2023-02-07,62.459999084472656
2023-02-08,61.90999984741211
2023-02-09,62.18000030517578
2023-02-10,62.70000076293945
2023-02-13,63.72999954223633
2023-02-14,64.2300033569336
2023-02-15,63.63999938964844
2023-02-16,62.95000076293945
2023-02-17,64.48999786376953
2023-02-21,64.41000366210938
2023-02-22,64.29000091552734
2023-02-23,63.97999954223633
2023-02-24,63.400001525878906
2023-02-27,64.02999877929688
2023-02-28,62.90999984741211
2023-03-01,61.349998474121094
2023-03-02,61.900001525878906
2023-03-03,62.29999923706055
2023-03-06,62.279998779296875
2023-03-07,61.029998779296875
2023-03-08,62.060001373291016
2023-03-09,61.90999984741211
2023-03-10,62.439998626708984
2023-03-13,64.48999786376953
2023-03-14,64.63999938964844
2023-03-15,63.58000183105469
2023-03-16,64.61000061035156
2023-03-17,63.689998626708984
2023-03-20,64.72000122070312
2023-03-21,63.93000030517578
2023-03-22,63.720001220703125
2023-03-23,64.29000091552734
2023-03-24,65.31999969482422
2023-03-27,65.62999725341797
2023-03-28,66.05000305175781
2023-03-29,66.38999938964844
2023-03-30,67.41000366210938
2023-03-31,67.98999786376953
2023-04-03,67.91999816894531
2023-04-04,69.0199966430664
2023-04-05,70.37000274658203
2023-04-06,71.30999755859375
2023-04-10,71.26000213623047
2023-04-11,71.12999725341797
2023-04-12,71.76000213623047
2023-04-13,72.06999969482422
2023-04-14,69.61000061035156
2023-04-17,69.47000122070312
2023-04-18,69.30999755859375
2023-04-19,69.87999725341797
2023-04-20,70.54000091552734
2023-04-21,71.33999633789062
2023-04-24,71.08000183105469
2023-04-25,71.37999725341797
2023-04-26,71.06999969482422
2023-04-27,71.7699966430664
2023-04-28,71.6500015258789
2023-05-01,71.83000183105469
2023-05-02,71.51000213623047
2023-05-03,71.62999725341797
2023-05-04,72.9000015258789
2023-05-05,73.23999786376953
2023-05-08,72.93000030517578
2023-05-09,73.0999984741211
2023-05-10,73.5
2023-05-11,72.73999786376953
2023-05-12,74.22000122070312
2023-05-15,73.55000305175781
2023-05-16,72.83999633789062
2023-05-17,72.44000244140625
2023-05-18,69.22000122070312
2023-05-19,69.31999969482422
2023-05-22,69.41999816894531
2023-05-23,69.5999984741211
2023-05-24,68.4000015258789
2023-05-25,67.62999725341797
2023-05-26,68.19999694824219
2023-05-30,68.9000015258789
2023-05-31,69.3499984741211
2023-06-01,67.12999725341797
2023-06-02,66.68000030517578
2023-06-05,66.97000122070312
2023-06-06,67.30999755859375
2023-06-07,66.79000091552734
2023-06-08,66.9800033569336
2023-06-09,67.26000213623047
2023-06-12,66.3499984741211
2023-06-13,66.22000122070312
2023-06-14,66.05000305175781
2023-06-15,67.25
2023-06-16,67.93000030517578
2023-06-20,67.83000183105469
2023-06-21,67.80000305175781
2023-06-22,67.05999755859375
2023-06-23,66.56999969482422
2023-06-26,67.06999969482422
2023-06-27,67.56999969482422
2023-06-28,67.06999969482422
2023-06-29,66.19000244140625
2023-06-30,67.33000183105469
2023-07-03,67.5999984741211
2023-07-05,66.31999969482422
2023-07-06,65.87000274658203
2023-07-07,64.98999786376953
2023-07-10,64.45999908447266
2023-07-11,65.18000030517578
2023-07-12,66.56999969482422
2023-07-13,67.72000122070312
2023-07-14,67.93000030517578
2023-07-17,67.58999633789062
2023-07-18,67.06999969482422
2023-07-19,68.29000091552734
2023-07-20,68.87999725341797
2023-07-21,68.70999908447266
2023-07-24,68.91999816894531
2023-07-25,68.5999984741211
2023-07-26,68.73999786376953
2023-07-27,67.58000183105469
2023-07-28,67.13999938964844
2023-07-31,67.37999725341797
2023-08-01,65.66999816894531
2023-08-02,64.1500015258789
2023-08-03,62.689998626708984
2023-08-04,62.83000183105469
2023-08-07,62.47999954223633
2023-08-08,63.18000030517578
2023-08-09,63.16999816894531
2023-08-10,63.400001525878906
2023-08-11,63.40999984741211
2023-08-14,62.869998931884766
2023-08-15,61.72999954223633
2023-08-16,61.58000183105469
2023-08-17,60.880001068115234
2023-08-18,61.369998931884766
2023-08-21,61.220001220703125
2023-08-22,60.880001068115234
2023-08-23,62.11000061035156
2023-08-24,61.65999984741211
2023-08-25,62.16999816894531
2023-08-28,62.380001068115234
2023-08-29,63.349998474121094
2023-08-30,63.709999084472656
2023-08-31,63.209999084472656
2023-09-01,62.900001525878906
2023-09-05,61.7400016784668
2023-09-06,61.66999816894531
2023-09-07,62.90999984741211
2023-09-08,63.16999816894531
2023-09-11,63.529998779296875
2023-09-12,63.36000061035156
2023-09-13,63.61000061035156
2023-09-14,64.81999969482422
2023-09-15,64.2300033569336
2023-09-18,64.05999755859375
2023-09-19,63.65999984741211
2023-09-20,64.61000061035156
2023-09-21,63.95000076293945
2023-09-22,63.36000061035156
2023-09-25,62.40999984741211
2023-09-26,61.54999923706055
2023-09-27,60.400001525878906
2023-09-28,59.790000915527344
2023-09-29,60.630001068115234
2023-10-02,58.209999084472656
2023-10-03,57.54999923706055
2023-10-04,58.150001525878906
2023-10-05,58.720001220703125
2023-10-06,58.689998626708984
2023-10-09,59.13999938964844
2023-10-10,60.25
2023-10-11,60.790000915527344
2023-10-12,59.47999954223633
2023-10-13,60.310001373291016
2023-10-16,60.36000061035156
2023-10-17,60.20000076293945
2023-10-18,59.619998931884766
2023-10-19,59.439998626708984
2023-10-20,58.900001525878906
2023-10-23,58.880001068115234
2023-10-24,59.7599983215332
2023-10-25,59.61000061035156
2023-10-26,60.369998931884766
2023-10-27,59.880001068115234
2023-10-30,60.220001220703125
2023-10-31,60.150001525878906
2023-11-01,61.060001373291016
2023-11-02,61.779998779296875
2023-11-03,62.119998931884766
2023-11-06,61.7400016784668
2023-11-07,61.4900016784668
2023-11-08,60.70000076293945
2023-11-09,60.470001220703125
2023-11-10,60.97999954223633
2023-11-13,60.849998474121094
2023-11-14,62.65999984741211
2023-11-15,61.970001220703125
2023-11-16,63.439998626708984
2023-11-17,64.41999816894531
2023-11-20,65.19000244140625
2023-11-21,65.58999633789062
2023-11-22,64.5
2023-11-24,64.97000122070312
2023-11-27,65.41000366210938
2023-11-28,65.69999694824219
2023-11-29,65.91000366210938
2023-11-30,66.01000213623047
2023-12-01,66.83999633789062
2023-12-04,66.20999908447266
2023-12-05,66.23999786376953
2023-12-06,67.12999725341797
2023-12-07,67.80999755859375
2023-12-08,67.47000122070312
2023-12-11,67.7699966430664
2023-12-12,66.94999694824219
2023-12-13,69.30000305175781
2023-12-14,69.29000091552734
2023-12-15,67.81999969482422
2023-12-18,67.1500015258789
2023-12-19,67.80999755859375
2023-12-20,67.33000183105469
2023-12-21,68.18000030517578
2023-12-22,68.62000274658203
2023-12-26,68.88999938964844
2023-12-27,68.4800033569336
2023-12-28,68.20999908447266
2023-12-29,67.98999786376953
2024-01-02,67.81999969482422
2024-01-03,68.37999725341797
2024-01-04,68.9800033569336
2024-01-05,69.27999877929688
2024-01-08,69.16999816894531
2024-01-09,68.9000015258789
2024-01-10,68.87000274658203
2024-01-11,68.29000091552734
2024-01-12,68.68000030517578
2024-01-16,68.05999755859375
2024-01-17,66.2300033569336
2024-01-18,65.94000244140625
2024-01-19,66.11000061035156
2024-01-22,66.37999725341797
2024-01-23,66.69999694824219
2024-01-24,66.27999877929688
2024-01-25,66.56999969482422
2024-01-26,67.22000122070312
2024-01-29,67.52999877929688
2024-01-30,67.51000213623047
2024-01-31,67.52999877929688
2024-02-01,68.58000183105469
2024-02-02,66.87999725341797
2024-02-05,66.8499984741211
2024-02-06,66.56999969482422
2024-02-07,66.45999908447266
2024-02-08,64.87999725341797
2024-02-09,64.22000122070312
2024-02-12,64.58000183105469
2024-02-13,63.70000076293945
2024-02-14,64.0199966430664
2024-02-15,64.80000305175781
2024-02-16,65.08999633789062
2024-02-20,66.70999908447266
2024-02-21,66.68000030517578
2024-02-22,66.02999877929688
2024-02-23,66.63999938964844
2024-02-26,65.66000366210938
2024-02-27,66.37999725341797
2024-02-28,66.08000183105469
2024-02-29,66.66000366210938
2024-03-01,66.52999877929688
2024-03-04,67.4800033569336
2024-03-05,67.75
2024-03-06,68.41999816894531
2024-03-07,68.72000122070312
2024-03-08,68.80000305175781
2024-03-11,68.58999633789062
2024-03-12,67.48999786376953
2024-03-13,67.5999984741211
2024-03-14,67.44999694824219
2024-03-15,67.88999938964844
2024-03-18,67.20999908447266
2024-03-19,67.29000091552734
2024-03-20,68.52999877929688
2024-03-21,67.91999816894531
2024-03-22,68.0
2024-03-25,67.9800033569336
2024-03-26,67.1500015258789
2024-03-27,67.83000183105469
2024-03-28,68.22000122070312
2024-04-01,67.83000183105469
2024-04-02,68.0199966430664
2024-04-03,68.16000366210938
2024-04-04,68.20999908447266
2024-04-05,66.33000183105469
2024-04-08,66.55999755859375
2024-04-09,66.7699966430664
2024-04-10,64.87000274658203
2024-04-11,64.66000366210938
2024-04-12,65.0
2024-04-15,64.51000213623047
2024-04-16,63.52000045776367
2024-04-17,64.58999633789062
2024-04-18,65.44000244140625
2024-04-19,65.37999725341797
2024-04-22,65.8499984741211
2024-04-23,66.83999633789062
2024-04-24,66.81999969482422
2024-04-25,66.76000213623047
2024-04-26,66.30999755859375
2024-04-29,67.12000274658203
2024-04-30,66.6500015258789
2024-05-01,67.12000274658203
2024-05-02,67.61000061035156
2024-05-03,68.33000183105469
2024-05-06,68.6500015258789
2024-05-07,69.62000274658203
2024-05-08,69.83999633789062
2024-05-09,70.80000305175781
2024-05-10,71.20999908447266
2024-05-13,70.80000305175781
2024-05-14,71.52999877929688
2024-05-15,72.80000305175781
2024-05-16,73.30999755859375
2024-05-17,72.83000183105469
2024-05-20,72.37000274658203
2024-05-21,72.72000122070312
2024-05-22,71.98999786376953
2024-05-23,61.720001220703125
2024-05-24,60.689998626708984
2024-05-28,60.0099983215332
2024-05-29,58.58000183105469
2024-05-30,58.09000015258789
2024-05-31,57.86000061035156
2024-06-03,58.119998931884766
2024-06-04,59.810001373291016
2024-06-05,58.900001525878906
2024-06-06,58.63999938964844
2024-06-07,56.0
2024-06-10,56.529998779296875
2024-06-11,55.5
2024-06-12,56.900001525878906
2024-06-13,56.150001525878906
2024-06-14,56.54999923706055
2024-06-17,55.79999923706055
2024-06-18,56.5
2024-06-20,57.849998474121094
2024-06-21,57.130001068115234
2024-06-24,57.43000030517578
2024-06-25,57.65999984741211
2024-06-26,56.97999954223633
2024-06-27,56.709999084472656
2024-06-28,56.79999923706055
2024-07-01,57.13999938964844
2024-07-02,57.40999984741211
2024-07-03,59.08000183105469
2024-07-05,60.04999923706055
2024-07-08,60.709999084472656
2024-07-09,60.349998474121094
2024-07-10,61.439998626708984
2024-07-11,62.849998474121094
2024-07-12,62.150001525878906
2024-07-15,60.810001373291016
2024-07-16,60.9900016784668
2024-07-17,61.779998779296875
2024-07-18,60.95000076293945
2024-07-19,61.790000915527344
2024-07-22,62.09000015258789
2024-07-23,62.040000915527344
2024-07-24,62.81999969482422
2024-07-25,62.650001525878906
2024-07-26,63.619998931884766
2024-07-29,64.33999633789062
2024-07-30,63.95000076293945
2024-07-31,64.44999694824219
2024-08-01,63.66999816894531
2024-08-02,65.08000183105469
2024-08-05,62.11000061035156
2024-08-06,62.7599983215332
2024-08-07,62.56999969482422
2024-08-08,63.130001068115234
2024-08-09,63.61000061035156
2024-08-12,63.52000045776367
2024-08-13,64.31999969482422
2024-08-14,64.55000305175781
2024-08-15,64.3499984741211
2024-08-16,64.43000030517578
2024-08-19,65.0
2024-08-20,65.19000244140625
2024-08-21,65.2699966430664
2024-08-22,65.44000244140625
2024-08-23,66.61000061035156
2024-08-26,66.76000213623047
2024-08-27,66.66999816894531
2024-08-28,67.0
2024-08-29,66.30999755859375
2024-08-30,66.5999984741211
2024-09-03,66.16000366210938
2024-09-04,66.80000305175781
2024-09-05,67.98999786376953
2024-09-06,67.62000274658203
2024-09-09,68.77999877929688
2024-09-10,69.13999938964844
2024-09-11,69.31999969482422
2024-09-12,69.2699966430664
2024-09-13,69.5999984741211
2024-09-16,70.12999725341797
2024-09-17,70.37000274658203
2024-09-18,70.05000305175781
2024-09-19,68.83000183105469
2024-09-20,69.55000305175781
2024-09-23,70.4800033569336
2024-09-24,70.11000061035156
2024-09-25,70.0999984741211
2024-09-26,70.05999755859375
2024-09-27,69.7300033569336
2024-09-30,69.66999816894531
2024-10-01,70.05000305175781
2024-10-02,68.77999877929688
2024-10-03,66.97000122070312
2024-10-04,66.5
2024-10-07,65.4800033569336
2024-10-08,65.9000015258789
2024-10-09,65.62999725341797
2024-10-10,65.68000030517578
2024-10-11,66.23999786376953
2024-10-14,66.88999938964844
2024-10-15,67.16000366210938
2024-10-16,68.13999938964844
2024-10-17,67.19000244140625
2024-10-18,68.0
2024-10-21,67.02999877929688
2024-10-22,66.29000091552734
2024-10-23,66.44000244140625
2024-10-24,66.33999633789062
2024-10-25,65.3499984741211
2024-10-28,66.0
2024-10-29,65.12000274658203
2024-10-30,65.06999969482422
2024-10-31,63.59000015258789
2024-11-01,64.26000213623047
2024-11-04,64.44999694824219
2024-11-05,65.47000122070312
2024-11-06,64.12000274658203
2024-11-07,64.30000305175781
2024-11-08,63.939998626708984
2024-11-11,64.13999938964844
2024-11-12,62.900001525878906
2024-11-13,62.119998931884766
2024-11-14,62.369998931884766
2024-11-15,62.75
2024-11-18,62.900001525878906
2024-11-19,63.58000183105469
2024-11-20,63.27000045776367
2024-11-21,63.099998474121094
