Date,YPF
2023-01-04,8.710000038146973
2023-01-05,9.350000381469727
2023-01-06,9.449999809265137
2023-01-09,9.75
2023-01-10,9.720000267028809
2023-01-11,9.869999885559082
2023-01-12,10.350000381469727
2023-01-13,11.079999923706055
2023-01-17,12.220000267028809
2023-01-18,11.210000038146973
2023-01-19,11.220000267028809
2023-01-20,11.920000076293945
2023-01-23,11.979999542236328
2023-01-24,12.0
2023-01-25,12.079999923706055
2023-01-26,12.020000457763672
2023-01-27,11.539999961853027
2023-01-30,11.149999618530273
2023-01-31,11.949999809265137
2023-02-01,11.75
2023-02-02,11.470000267028809
2023-02-03,11.180000305175781
2023-02-06,11.479999542236328
2023-02-07,11.539999961853027
2023-02-08,11.550000190734863
2023-02-09,11.279999732971191
2023-02-10,11.579999923706055
2023-02-13,12.029999732971191
2023-02-14,12.09000015258789
2023-02-15,11.880000114440918
2023-02-16,11.890000343322754
2023-02-17,11.40999984741211
2023-02-21,11.399999618530273
2023-02-22,11.369999885559082
2023-02-23,11.710000038146973
2023-02-24,11.880000114440918
2023-02-27,12.109999656677246
2023-02-28,11.770000457763672
2023-03-01,12.100000381469727
2023-03-02,11.550000190734863
2023-03-03,11.930000305175781
2023-03-06,12.710000038146973
2023-03-07,11.800000190734863
2023-03-08,12.050000190734863
2023-03-09,11.5600004196167
2023-03-10,10.649999618530273
2023-03-13,9.90999984741211
2023-03-14,9.779999732971191
2023-03-15,9.270000457763672
2023-03-16,9.520000457763672
2023-03-17,9.050000190734863
2023-03-20,9.130000114440918
2023-03-21,9.819999694824219
2023-03-22,9.770000457763672
2023-03-23,9.65999984741211
2023-03-24,9.619999885559082
2023-03-27,10.3100004196167
2023-03-28,10.829999923706055
2023-03-29,11.229999542236328
2023-03-30,11.430000305175781
2023-03-31,10.979999542236328
2023-04-03,11.649999618530273
2023-04-04,11.399999618530273
2023-04-05,11.470000267028809
2023-04-06,11.15999984741211
2023-04-10,12.300000190734863
2023-04-11,12.40999984741211
2023-04-12,12.539999961853027
2023-04-13,12.350000381469727
2023-04-14,12.449999809265137
2023-04-17,12.279999732971191
2023-04-18,12.220000267028809
2023-04-19,11.5600004196167
2023-04-20,11.479999542236328
2023-04-21,11.300000190734863
2023-04-24,11.430000305175781
2023-04-25,11.119999885559082
2023-04-26,11.020000457763672
2023-04-27,11.079999923706055
2023-04-28,11.119999885559082
2023-05-01,10.970000267028809
2023-05-02,10.8100004196167
2023-05-03,10.619999885559082
2023-05-04,10.539999961853027
2023-05-05,11.390000343322754
2023-05-08,11.520000457763672
2023-05-09,11.739999771118164
2023-05-10,11.649999618530273
2023-05-11,11.75
2023-05-12,11.359999656677246
2023-05-15,11.130000114440918
2023-05-16,10.800000190734863
2023-05-17,11.0600004196167
2023-05-18,10.880000114440918
2023-05-19,10.8100004196167
2023-05-22,10.800000190734863
2023-05-23,11.170000076293945
2023-05-24,11.380000114440918
2023-05-25,11.0600004196167
2023-05-26,11.119999885559082
2023-05-30,11.279999732971191
2023-05-31,10.989999771118164
2023-06-01,11.300000190734863
2023-06-02,11.479999542236328
2023-06-05,11.729999542236328
2023-06-06,12.460000038146973
2023-06-07,12.529999732971191
2023-06-08,12.619999885559082
2023-06-09,12.550000190734863
2023-06-12,12.390000343322754
2023-06-13,12.399999618530273
2023-06-14,12.5
2023-06-15,13.449999809265137
2023-06-16,14.550000190734863
2023-06-20,14.539999961853027
2023-06-21,15.449999809265137
2023-06-22,14.729999542236328
2023-06-23,14.789999961853027
2023-06-26,15.399999618530273
2023-06-27,14.989999771118164
2023-06-28,14.770000457763672
2023-06-29,15.1899995803833
2023-06-30,14.890000343322754
2023-07-03,14.890000343322754
2023-07-05,15.149999618530273
2023-07-06,14.050000190734863
2023-07-07,14.369999885559082
2023-07-10,14.510000228881836
2023-07-11,14.420000076293945
2023-07-12,14.9399995803833
2023-07-13,15.170000076293945
2023-07-14,14.479999542236328
2023-07-17,15.239999771118164
2023-07-18,15.479999542236328
2023-07-19,15.350000381469727
2023-07-20,15.25
2023-07-21,15.460000038146973
2023-07-24,15.630000114440918
2023-07-25,15.630000114440918
2023-07-26,15.399999618530273
2023-07-27,14.350000381469727
2023-07-28,14.59000015258789
2023-07-31,14.890000343322754
2023-08-01,14.680000305175781
2023-08-02,14.260000228881836
2023-08-03,14.0
2023-08-04,14.069999694824219
2023-08-07,13.949999809265137
2023-08-08,14.329999923706055
2023-08-09,14.329999923706055
2023-08-10,14.390000343322754
2023-08-11,14.510000228881836
2023-08-14,14.229999542236328
2023-08-15,14.069999694824219
2023-08-16,14.630000114440918
2023-08-17,14.739999771118164
2023-08-18,14.59000015258789
2023-08-21,14.399999618530273
2023-08-22,14.619999885559082
2023-08-23,15.029999732971191
2023-08-24,14.6899995803833
2023-08-25,14.75
2023-08-28,14.899999618530273
2023-08-29,14.84000015258789
2023-08-30,14.609999656677246
2023-08-31,14.4399995803833
2023-09-01,14.210000038146973
2023-09-05,13.649999618530273
2023-09-06,13.470000267028809
2023-09-07,13.09000015258789
2023-09-08,12.65999984741211
2023-09-11,12.069999694824219
2023-09-12,12.449999809265137
2023-09-13,12.84000015258789
2023-09-14,12.930000305175781
2023-09-15,12.710000038146973
2023-09-18,13.079999923706055
2023-09-19,12.9399995803833
2023-09-20,12.789999961853027
2023-09-21,13.119999885559082
2023-09-22,12.869999885559082
2023-09-25,12.579999923706055
2023-09-26,12.210000038146973
2023-09-27,12.6899995803833
2023-09-28,12.619999885559082
2023-09-29,12.25
2023-10-02,12.119999885559082
2023-10-03,11.640000343322754
2023-10-04,11.460000038146973
2023-10-05,11.489999771118164
2023-10-06,11.399999618530273
2023-10-09,11.970000267028809
2023-10-10,12.079999923706055
2023-10-11,12.5
2023-10-12,12.859999656677246
2023-10-13,12.739999771118164
2023-10-16,12.979999542236328
2023-10-17,13.720000267028809
2023-10-18,13.5
2023-10-19,12.609999656677246
2023-10-20,12.289999961853027
2023-10-23,11.489999771118164
2023-10-24,11.239999771118164
2023-10-25,11.270000457763672
2023-10-26,11.300000190734863
2023-10-27,11.039999961853027
2023-10-30,10.449999809265137
2023-10-31,9.930000305175781
2023-11-01,10.350000381469727
2023-11-02,10.699999809265137
2023-11-03,10.720000267028809
2023-11-06,10.239999771118164
2023-11-07,10.140000343322754
2023-11-08,10.029999732971191
2023-11-09,9.960000038146973
2023-11-10,10.319999694824219
2023-11-13,10.15999984741211
2023-11-14,10.470000267028809
2023-11-15,10.25
2023-11-16,10.210000038146973
2023-11-17,10.729999542236328
2023-11-20,15.010000228881836
2023-11-21,14.829999923706055
2023-11-22,15.0
2023-11-24,16.84000015258789
2023-11-27,17.260000228881836
2023-11-28,16.790000915527344
2023-11-29,16.979999542236328
2023-11-30,16.610000610351562
2023-12-01,16.149999618530273
2023-12-04,16.040000915527344
2023-12-05,17.09000015258789
2023-12-06,16.40999984741211
2023-12-07,16.5
2023-12-08,17.139999389648438
2023-12-11,17.079999923706055
2023-12-12,17.260000228881836
2023-12-13,17.600000381469727
2023-12-14,17.43000030517578
2023-12-15,17.040000915527344
2023-12-18,17.520000457763672
2023-12-19,17.31999969482422
2023-12-20,17.700000762939453
2023-12-21,17.649999618530273
2023-12-22,17.5
2023-12-26,17.469999313354492
2023-12-27,17.239999771118164
2023-12-28,17.010000228881836
2023-12-29,17.190000534057617
2024-01-02,16.520000457763672
2024-01-03,16.770000457763672
2024-01-04,16.229999542236328
2024-01-05,16.700000762939453
2024-01-08,16.709999084472656
2024-01-09,16.040000915527344
2024-01-10,15.899999618530273
2024-01-11,15.989999771118164
2024-01-12,15.890000343322754
2024-01-16,14.90999984741211
2024-01-17,15.0
2024-01-18,15.199999809265137
2024-01-19,15.630000114440918
2024-01-22,15.640000343322754
2024-01-23,15.789999961853027
2024-01-24,16.440000534057617
2024-01-25,17.3700008392334
2024-01-26,17.690000534057617
2024-01-29,17.540000915527344
2024-01-30,17.290000915527344
2024-01-31,17.280000686645508
2024-02-01,17.489999771118164
2024-02-02,17.18000030517578
2024-02-05,16.40999984741211
2024-02-06,16.530000686645508
2024-02-07,16.040000915527344
2024-02-08,15.8100004196167
2024-02-09,16.639999389648438
2024-02-12,16.739999771118164
2024-02-13,16.65999984741211
2024-02-14,17.020000457763672
2024-02-15,17.0
2024-02-16,16.850000381469727
2024-02-20,16.709999084472656
2024-02-21,16.959999084472656
2024-02-22,18.049999237060547
2024-02-23,18.040000915527344
2024-02-26,17.90999984741211
2024-02-27,17.40999984741211
2024-02-28,17.06999969482422
2024-02-29,17.299999237060547
2024-03-01,17.829999923706055
2024-03-04,18.709999084472656
2024-03-05,18.200000762939453
2024-03-06,18.670000076293945
2024-03-07,18.31999969482422
2024-03-08,17.649999618530273
2024-03-11,17.34000015258789
2024-03-12,17.639999389648438
2024-03-13,18.110000610351562
2024-03-14,18.0
2024-03-15,18.059999465942383
2024-03-18,19.260000228881836
2024-03-19,18.969999313354492
2024-03-20,19.360000610351562
2024-03-21,20.190000534057617
2024-03-22,20.260000228881836
2024-03-25,20.3700008392334
2024-03-26,19.799999237060547
2024-03-27,20.1200008392334
2024-03-28,19.799999237060547
2024-04-01,19.6299991607666
2024-04-02,19.90999984741211
2024-04-03,20.639999389648438
2024-04-04,20.229999542236328
2024-04-05,21.040000915527344
2024-04-08,21.709999084472656
2024-04-09,21.75
2024-04-10,21.459999084472656
2024-04-11,21.610000610351562
2024-04-12,21.170000076293945
2024-04-15,20.209999084472656
2024-04-16,20.25
2024-04-17,19.469999313354492
2024-04-18,19.06999969482422
2024-04-19,19.34000015258789
2024-04-22,20.790000915527344
2024-04-23,20.8700008392334
2024-04-24,20.15999984741211
2024-04-25,20.239999771118164
2024-04-26,21.170000076293945
2024-04-29,21.479999542236328
2024-04-30,21.959999084472656
2024-05-01,22.079999923706055
2024-05-02,22.360000610351562
2024-05-03,23.3799991607666
2024-05-06,23.8799991607666
2024-05-07,24.030000686645508
2024-05-08,24.459999084472656
2024-05-09,24.3799991607666
2024-05-10,22.780000686645508
2024-05-13,22.780000686645508
2024-05-14,23.020000457763672
2024-05-15,23.90999984741211
2024-05-16,23.639999389648438
2024-05-17,23.440000534057617
2024-05-20,23.770000457763672
2024-05-21,23.530000686645508
2024-05-22,21.770000457763672
2024-05-23,21.350000381469727
2024-05-24,21.010000228881836
2024-05-28,22.25
2024-05-29,22.459999084472656
2024-05-30,23.90999984741211
2024-05-31,23.209999084472656
2024-06-03,22.100000381469727
2024-06-04,20.280000686645508
2024-06-05,20.809999465942383
2024-06-06,20.100000381469727
2024-06-07,20.020000457763672
2024-06-10,20.829999923706055
2024-06-11,20.270000457763672
2024-06-12,20.670000076293945
2024-06-13,21.170000076293945
2024-06-14,20.8799991607666
2024-06-17,20.440000534057617
2024-06-18,21.010000228881836
2024-06-20,20.760000228881836
2024-06-21,20.299999237060547
2024-06-24,20.770000457763672
2024-06-25,20.81999969482422
2024-06-26,20.280000686645508
2024-06-27,20.719999313354492
2024-06-28,20.1200008392334
2024-07-01,19.34000015258789
2024-07-02,20.010000228881836
2024-07-03,20.149999618530273
2024-07-05,20.079999923706055
2024-07-08,20.549999237060547
2024-07-09,20.729999542236328
2024-07-10,21.049999237060547
2024-07-11,21.1299991607666
2024-07-12,21.290000915527344
2024-07-15,20.989999771118164
2024-07-16,20.639999389648438
2024-07-17,19.8700008392334
2024-07-18,19.90999984741211
2024-07-19,20.190000534057617
2024-07-22,20.15999984741211
2024-07-23,20.469999313354492
2024-07-24,19.690000534057617
2024-07-25,19.68000030517578
2024-07-26,19.979999542236328
2024-07-29,19.299999237060547
2024-07-30,18.950000762939453
2024-07-31,19.940000534057617
2024-08-01,19.3700008392334
2024-08-02,18.139999389648438
2024-08-05,18.059999465942383
2024-08-06,18.450000762939453
2024-08-07,19.030000686645508
2024-08-08,19.780000686645508
2024-08-09,20.579999923706055
2024-08-12,21.440000534057617
2024-08-13,21.59000015258789
2024-08-14,21.600000381469727
2024-08-15,21.780000686645508
2024-08-16,21.670000076293945
2024-08-19,21.790000915527344
2024-08-20,21.639999389648438
2024-08-21,21.1200008392334
2024-08-22,20.68000030517578
2024-08-23,21.06999969482422
2024-08-26,21.31999969482422
2024-08-27,21.59000015258789
2024-08-28,21.729999542236328
2024-08-29,22.440000534057617
2024-08-30,23.700000762939453
2024-09-03,23.25
2024-09-04,24.040000915527344
2024-09-05,23.920000076293945
2024-09-06,23.350000381469727
2024-09-09,23.270000457763672
2024-09-10,22.719999313354492
2024-09-11,22.81999969482422
2024-09-12,23.110000610351562
2024-09-13,23.309999465942383
2024-09-16,23.8700008392334
2024-09-17,23.649999618530273
2024-09-18,23.559999465942383
2024-09-19,24.260000228881836
2024-09-20,23.649999618530273
2024-09-23,22.8799991607666
2024-09-24,22.75
2024-09-25,22.350000381469727
2024-09-26,22.059999465942383
2024-09-27,21.68000030517578
2024-09-30,21.209999084472656
2024-10-01,21.670000076293945
2024-10-02,21.690000534057617
2024-10-03,22.360000610351562
2024-10-04,22.239999771118164
2024-10-07,21.979999542236328
2024-10-08,22.100000381469727
2024-10-09,23.59000015258789
2024-10-10,24.25
2024-10-11,24.8799991607666
2024-10-14,25.25
2024-10-15,25.739999771118164
2024-10-16,24.8799991607666
2024-10-17,25.020000457763672
2024-10-18,25.0
2024-10-21,24.8700008392334
2024-10-22,24.81999969482422
2024-10-23,24.299999237060547
2024-10-24,25.110000610351562
2024-10-25,25.649999618530273
2024-10-28,25.510000228881836
2024-10-29,24.84000015258789
2024-10-30,24.549999237060547
2024-10-31,24.510000228881836
2024-11-01,25.3700008392334
2024-11-04,26.59000015258789
2024-11-05,27.489999771118164
2024-11-06,28.25
2024-11-07,29.31999969482422
2024-11-08,29.239999771118164
2024-11-11,29.84000015258789
2024-11-12,29.790000915527344
2024-11-13,30.90999984741211
2024-11-14,32.2599983215332
2024-11-15,32.38999938964844
2024-11-18,34.939998626708984
2024-11-19,35.54999923706055
2024-11-20,37.16999816894531
2024-11-21,37.470001220703125
