Date,RCL
2022-11-03,53.77000045776367
2022-11-04,54.70000076293945
2022-11-07,52.0099983215332
2022-11-08,54.310001373291016
2022-11-09,52.529998779296875
2022-11-10,57.720001220703125
2022-11-11,58.47999954223633
2022-11-14,58.06999969482422
2022-11-15,60.68000030517578
2022-11-16,60.13999938964844
2022-11-17,57.810001373291016
2022-11-18,58.689998626708984
2022-11-21,58.7599983215332
2022-11-22,58.79999923706055
2022-11-23,59.34000015258789
2022-11-25,59.68000030517578
2022-11-28,58.099998474121094
2022-11-29,59.93000030517578
2022-11-30,59.93000030517578
2022-12-01,60.90999984741211
2022-12-02,60.5099983215332
2022-12-05,59.41999816894531
2022-12-06,57.630001068115234
2022-12-07,56.540000915527344
2022-12-08,57.09000015258789
2022-12-09,56.209999084472656
2022-12-12,57.0
2022-12-13,55.7599983215332
2022-12-14,55.279998779296875
2022-12-15,54.65999984741211
2022-12-16,53.40999984741211
2022-12-19,51.470001220703125
2022-12-20,50.880001068115234
2022-12-21,51.810001373291016
2022-12-22,49.5
2022-12-23,49.790000915527344
2022-12-27,48.900001525878906
2022-12-28,48.0
2022-12-29,49.79999923706055
2022-12-30,49.43000030517578
2023-01-03,48.709999084472656
2023-01-04,52.63999938964844
2023-01-05,53.380001068115234
2023-01-06,54.9900016784668
2023-01-09,57.290000915527344
2023-01-10,58.93000030517578
2023-01-11,59.20000076293945
2023-01-12,62.439998626708984
2023-01-13,63.47999954223633
2023-01-17,64.16000366210938
2023-01-18,62.220001220703125
2023-01-19,60.779998779296875
2023-01-20,62.9900016784668
2023-01-23,63.380001068115234
2023-01-24,63.97999954223633
2023-01-25,63.880001068115234
2023-01-26,63.93000030517578
2023-01-27,63.810001373291016
2023-01-30,63.0099983215332
2023-01-31,64.94000244140625
2023-02-01,67.2699966430664
2023-02-02,69.33999633789062
2023-02-03,68.44000244140625
2023-02-06,69.08999633789062
2023-02-07,74.01000213623047
2023-02-08,74.51000213623047
2023-02-09,73.52999877929688
2023-02-10,71.63999938964844
2023-02-13,73.98999786376953
2023-02-14,75.37000274658203
2023-02-15,75.75
2023-02-16,73.9000015258789
2023-02-17,73.02999877929688
2023-02-21,71.76000213623047
2023-02-22,71.51000213623047
2023-02-23,71.70999908447266
2023-02-24,70.16999816894531
2023-02-27,72.04000091552734
2023-02-28,70.63999938964844
2023-03-01,71.5
2023-03-02,71.97000122070312
2023-03-03,74.0199966430664
2023-03-06,74.16000366210938
2023-03-07,73.26000213623047
2023-03-08,72.19999694824219
2023-03-09,68.25
2023-03-10,66.86000061035156
2023-03-13,64.20999908447266
2023-03-14,64.56999969482422
2023-03-15,62.060001373291016
2023-03-16,64.87000274658203
2023-03-17,61.880001068115234
2023-03-20,61.349998474121094
2023-03-21,63.38999938964844
2023-03-22,60.75
2023-03-23,61.75
2023-03-24,60.849998474121094
2023-03-27,60.4900016784668
2023-03-28,61.869998931884766
2023-03-29,64.1500015258789
2023-03-30,64.72000122070312
2023-03-31,65.30000305175781
2023-04-03,64.25
2023-04-04,63.79999923706055
2023-04-05,61.9900016784668
2023-04-06,61.279998779296875
2023-04-10,62.349998474121094
2023-04-11,63.439998626708984
2023-04-12,61.58000183105469
2023-04-13,61.90999984741211
2023-04-14,61.95000076293945
2023-04-17,63.15999984741211
2023-04-18,64.44999694824219
2023-04-19,64.47000122070312
2023-04-20,62.22999954223633
2023-04-21,63.02000045776367
2023-04-24,62.40999984741211
2023-04-25,60.38999938964844
2023-04-26,59.560001373291016
2023-04-27,61.65999984741211
2023-04-28,65.43000030517578
2023-05-01,66.9800033569336
2023-05-02,67.80999755859375
2023-05-03,67.08000183105469
2023-05-04,71.87999725341797
2023-05-05,75.61000061035156
2023-05-08,78.3499984741211
2023-05-09,76.95999908447266
2023-05-10,77.16000366210938
2023-05-11,76.3499984741211
2023-05-12,75.11000061035156
2023-05-15,76.12000274658203
2023-05-16,76.45999908447266
2023-05-17,79.58999633789062
2023-05-18,80.12999725341797
2023-05-19,79.5999984741211
2023-05-22,80.33000183105469
2023-05-23,78.8499984741211
2023-05-24,77.26000213623047
2023-05-25,77.9000015258789
2023-05-26,79.0
2023-05-30,80.26000213623047
2023-05-31,80.97000122070312
2023-06-01,83.2300033569336
2023-06-02,86.2300033569336
2023-06-05,87.5999984741211
2023-06-06,90.72000122070312
2023-06-07,91.01000213623047
2023-06-08,90.23999786376953
2023-06-09,91.22000122070312
2023-06-12,93.55999755859375
2023-06-13,95.80000305175781
2023-06-14,94.72000122070312
2023-06-15,95.91000366210938
2023-06-16,95.30000305175781
2023-06-20,96.5999984741211
2023-06-21,97.3499984741211
2023-06-22,97.41000366210938
2023-06-23,97.91999816894531
2023-06-26,97.23999786376953
2023-06-27,101.43000030517578
2023-06-28,103.12999725341797
2023-06-29,101.55999755859375
2023-06-30,103.73999786376953
2023-07-03,103.19999694824219
2023-07-05,103.23999786376953
2023-07-06,101.7699966430664
2023-07-07,102.01000213623047
2023-07-10,103.19999694824219
2023-07-11,101.27999877929688
2023-07-12,99.30999755859375
2023-07-13,99.2699966430664
2023-07-14,97.76000213623047
2023-07-17,98.76000213623047
2023-07-18,99.37000274658203
2023-07-19,99.41000366210938
2023-07-20,101.11000061035156
2023-07-21,102.37999725341797
2023-07-24,102.93000030517578
2023-07-25,101.62000274658203
2023-07-26,100.87999725341797
2023-07-27,109.68000030517578
2023-07-28,108.56999969482422
2023-07-31,109.11000061035156
2023-08-01,107.44000244140625
2023-08-02,105.19999694824219
2023-08-03,104.72000122070312
2023-08-04,103.91999816894531
2023-08-07,108.05999755859375
2023-08-08,106.1500015258789
2023-08-09,103.16999816894531
2023-08-10,103.56999969482422
2023-08-11,102.81999969482422
2023-08-14,103.75
2023-08-15,103.51000213623047
2023-08-16,101.18000030517578
2023-08-17,99.52999877929688
2023-08-18,99.19999694824219
2023-08-21,99.2699966430664
2023-08-22,99.36000061035156
2023-08-23,102.41000366210938
2023-08-24,99.05000305175781
2023-08-25,99.7699966430664
2023-08-28,98.31999969482422
2023-08-29,100.52999877929688
2023-08-30,98.94000244140625
2023-08-31,98.94000244140625
2023-09-01,97.69999694824219
2023-09-05,98.95999908447266
2023-09-06,98.86000061035156
2023-09-07,97.18000030517578
2023-09-08,97.3499984741211
2023-09-11,97.66000366210938
2023-09-12,99.0
2023-09-13,97.3499984741211
2023-09-14,99.7699966430664
2023-09-15,97.41999816894531
2023-09-18,95.91999816894531
2023-09-19,98.31999969482422
2023-09-20,96.20999908447266
2023-09-21,94.31999969482422
2023-09-22,91.23999786376953
2023-09-25,90.97000122070312
2023-09-26,90.45999908447266
2023-09-27,91.95999908447266
2023-09-28,94.12999725341797
2023-09-29,92.13999938964844
2023-10-02,91.69999694824219
2023-10-03,86.77999877929688
2023-10-04,89.36000061035156
2023-10-05,88.7699966430664
2023-10-06,90.87999725341797
2023-10-09,88.2300033569336
2023-10-10,89.33000183105469
2023-10-11,89.19999694824219
2023-10-12,88.87000274658203
2023-10-13,86.11000061035156
2023-10-16,86.69999694824219
2023-10-17,86.5
2023-10-18,82.83000183105469
2023-10-19,82.08000183105469
2023-10-20,80.04000091552734
2023-10-23,81.27999877929688
2023-10-24,82.4800033569336
2023-10-25,82.22000122070312
2023-10-26,82.87999725341797
2023-10-27,82.80999755859375
2023-10-30,85.86000061035156
2023-10-31,84.7300033569336
2023-11-01,85.2699966430664
2023-11-02,88.31999969482422
2023-11-03,92.36000061035156
2023-11-06,90.44000244140625
2023-11-07,92.95999908447266
2023-11-08,95.41999816894531
2023-11-09,92.5999984741211
2023-11-10,94.91000366210938
2023-11-13,97.80999755859375
2023-11-14,102.80999755859375
2023-11-15,102.0999984741211
2023-11-16,103.69000244140625
2023-11-17,105.54000091552734
2023-11-20,105.80999755859375
2023-11-21,104.83000183105469
2023-11-22,104.95999908447266
2023-11-24,104.44999694824219
2023-11-27,106.43000030517578
2023-11-28,105.69000244140625
2023-11-29,105.91000366210938
2023-11-30,107.45999908447266
2023-12-01,110.7300033569336
2023-12-04,114.20999908447266
2023-12-05,114.29000091552734
2023-12-06,118.16999816894531
2023-12-07,119.48999786376953
2023-12-08,120.47000122070312
2023-12-11,120.41000366210938
2023-12-12,120.30000305175781
2023-12-13,120.47000122070312
2023-12-14,121.38999938964844
2023-12-15,122.5199966430664
2023-12-18,121.0999984741211
2023-12-19,123.87999725341797
2023-12-20,120.80999755859375
2023-12-21,127.12000274658203
2023-12-22,128.2100067138672
2023-12-26,128.97999572753906
2023-12-27,129.9199981689453
2023-12-28,129.97000122070312
2023-12-29,129.49000549316406
2024-01-02,120.13999938964844
2024-01-03,117.44999694824219
2024-01-04,119.0
2024-01-05,122.6500015258789
2024-01-08,124.12000274658203
2024-01-09,123.56999969482422
2024-01-10,123.5999984741211
2024-01-11,123.41999816894531
2024-01-12,121.20999908447266
2024-01-16,122.80000305175781
2024-01-17,122.41999816894531
2024-01-18,125.27999877929688
2024-01-19,127.0
2024-01-22,126.73999786376953
2024-01-23,125.19999694824219
2024-01-24,125.48999786376953
2024-01-25,127.70999908447266
2024-01-26,123.45999908447266
2024-01-29,127.38999938964844
2024-01-30,126.36000061035156
2024-01-31,127.5
2024-02-01,126.95999908447266
2024-02-02,123.44000244140625
2024-02-05,121.20999908447266
2024-02-06,120.56999969482422
2024-02-07,119.43000030517578
2024-02-08,120.97000122070312
2024-02-09,116.97000122070312
2024-02-12,117.0199966430664
2024-02-13,116.56999969482422
2024-02-14,116.62999725341797
2024-02-15,117.80999755859375
2024-02-16,116.08999633789062
2024-02-20,115.13999938964844
2024-02-21,114.9000015258789
2024-02-22,122.55999755859375
2024-02-23,121.91000366210938
2024-02-26,119.56999969482422
2024-02-27,123.25
2024-02-28,122.08999633789062
2024-02-29,123.3499984741211
2024-03-01,124.26000213623047
2024-03-04,125.30000305175781
2024-03-05,126.0999984741211
2024-03-06,127.0
2024-03-07,124.3499984741211
2024-03-08,127.47000122070312
2024-03-11,127.80000305175781
2024-03-12,129.74000549316406
2024-03-13,132.11000061035156
2024-03-14,128.7100067138672
2024-03-15,128.9199981689453
2024-03-18,128.25999450683594
2024-03-19,129.41000366210938
2024-03-20,135.52999877929688
2024-03-21,135.7899932861328
2024-03-22,136.02000427246094
2024-03-25,136.27000427246094
2024-03-26,136.8699951171875
2024-03-27,139.72000122070312
2024-03-28,139.00999450683594
2024-04-01,140.55999755859375
2024-04-02,137.4499969482422
2024-04-03,138.49000549316406
2024-04-04,135.0399932861328
2024-04-05,136.02000427246094
2024-04-08,138.2899932861328
2024-04-09,133.17999267578125
2024-04-10,130.89999389648438
2024-04-11,133.75
2024-04-12,127.66999816894531
2024-04-15,127.16999816894531
2024-04-16,126.5999984741211
2024-04-17,127.97000122070312
2024-04-18,127.63999938964844
2024-04-19,129.2100067138672
2024-04-22,131.99000549316406
2024-04-23,136.6699981689453
2024-04-24,136.72999572753906
2024-04-25,137.47000122070312
2024-04-26,140.58999633789062
2024-04-29,143.36000061035156
2024-04-30,139.6300048828125
2024-05-01,137.52000427246094
2024-05-02,137.3800048828125
2024-05-03,138.2100067138672
2024-05-06,143.25
2024-05-07,141.58999633789062
2024-05-08,141.67999267578125
2024-05-09,141.74000549316406
2024-05-10,141.0399932861328
2024-05-13,140.83999633789062
2024-05-14,140.8000030517578
2024-05-15,140.63999938964844
2024-05-16,142.86000061035156
2024-05-17,141.9199981689453
2024-05-20,147.6999969482422
2024-05-21,150.75
2024-05-22,147.3699951171875
2024-05-23,146.30999755859375
2024-05-24,148.42999267578125
2024-05-28,150.1300048828125
2024-05-29,147.9600067138672
2024-05-30,147.49000549316406
2024-05-31,147.67999267578125
2024-06-03,150.97000122070312
2024-06-04,155.16000366210938
2024-06-05,156.3300018310547
2024-06-06,154.5500030517578
2024-06-07,154.57000732421875
2024-06-10,155.39999389648438
2024-06-11,153.19000244140625
2024-06-12,157.47999572753906
2024-06-13,155.27999877929688
2024-06-14,148.5
2024-06-17,149.1199951171875
2024-06-18,151.47999572753906
2024-06-20,150.2100067138672
2024-06-21,151.1199951171875
2024-06-24,154.52000427246094
2024-06-25,160.72999572753906
2024-06-26,161.39999389648438
2024-06-27,160.2100067138672
2024-06-28,159.42999267578125
2024-07-01,156.47000122070312
2024-07-02,156.61000061035156
2024-07-03,155.3800048828125
2024-07-05,156.77999877929688
2024-07-08,160.8300018310547
2024-07-09,163.1300048828125
2024-07-10,162.67999267578125
2024-07-11,163.17999267578125
2024-07-12,166.39999389648438
2024-07-15,167.72000122070312
2024-07-16,172.0800018310547
2024-07-17,164.4600067138672
2024-07-18,164.19000244140625
2024-07-19,168.2899932861328
2024-07-22,168.52999877929688
2024-07-23,170.72999572753906
2024-07-24,164.50999450683594
2024-07-25,152.02000427246094
2024-07-26,153.55999755859375
2024-07-29,155.13999938964844
2024-07-30,156.94000244140625
2024-07-31,156.72000122070312
2024-08-01,148.08999633789062
2024-08-02,138.85000610351562
2024-08-05,139.77000427246094
2024-08-06,150.25999450683594
2024-08-07,147.52999877929688
2024-08-08,155.89999389648438
2024-08-09,155.75
2024-08-12,153.86000061035156
2024-08-13,154.5800018310547
2024-08-14,152.7100067138672
2024-08-15,160.25999450683594
2024-08-16,157.8000030517578
2024-08-19,161.42999267578125
2024-08-20,158.83999633789062
2024-08-21,158.1199951171875
2024-08-22,157.88999938964844
2024-08-23,163.0800018310547
2024-08-26,162.0500030517578
2024-08-27,169.02000427246094
2024-08-28,166.94000244140625
2024-08-29,166.83999633789062
2024-08-30,164.6199951171875
2024-09-03,159.64999389648438
2024-09-04,158.77000427246094
2024-09-05,158.02000427246094
2024-09-06,156.5500030517578
2024-09-09,160.25999450683594
2024-09-10,158.3000030517578
2024-09-11,162.14999389648438
2024-09-12,165.57000732421875
2024-09-13,167.9600067138672
2024-09-16,169.74000549316406
2024-09-17,168.39999389648438
2024-09-18,168.5500030517578
2024-09-19,171.55999755859375
2024-09-20,174.0500030517578
2024-09-23,175.89999389648438
2024-09-24,179.6300048828125
2024-09-25,177.41000366210938
2024-09-26,182.80999755859375
2024-09-27,177.5399932861328
2024-09-30,177.36000061035156
2024-10-01,173.22999572753906
2024-10-02,174.9600067138672
2024-10-03,173.16000366210938
2024-10-04,179.44000244140625
2024-10-07,179.7899932861328
2024-10-08,183.38999938964844
2024-10-09,193.02999877929688
2024-10-10,193.58999633789062
2024-10-11,195.69000244140625
2024-10-14,196.77999877929688
2024-10-15,202.4199981689453
2024-10-16,201.74000549316406
2024-10-17,201.2100067138672
2024-10-18,199.94000244140625
2024-10-21,199.91000366210938
2024-10-22,203.35000610351562
2024-10-23,201.13999938964844
2024-10-24,203.0500030517578
2024-10-25,200.91000366210938
2024-10-28,203.52000427246094
2024-10-29,210.10000610351562
2024-10-30,208.36000061035156
2024-10-31,206.35000610351562
2024-11-01,202.05999755859375
2024-11-04,204.38999938964844
2024-11-05,210.77000427246094
2024-11-06,226.63999938964844
2024-11-07,220.52000427246094
2024-11-08,225.27000427246094
2024-11-11,234.82000732421875
2024-11-12,237.4199981689453
2024-11-13,234.25
2024-11-14,233.00999450683594
2024-11-15,231.49000549316406
2024-11-18,231.75999450683594
2024-11-19,234.6699981689453
2024-11-20,235.8699951171875
2024-11-21,237.57000732421875
