Date,CMS
2023-01-05,63.279998779296875
2023-01-06,64.44000244140625
2023-01-09,64.98999786376953
2023-01-10,64.88999938964844
2023-01-11,65.38999938964844
2023-01-12,64.33999633789062
2023-01-13,63.91999816894531
2023-01-17,63.47999954223633
2023-01-18,61.310001373291016
2023-01-19,61.099998474121094
2023-01-20,62.0099983215332
2023-01-23,61.709999084472656
2023-01-24,61.790000915527344
2023-01-25,62.150001525878906
2023-01-26,62.439998626708984
2023-01-27,62.4900016784668
2023-01-30,62.66999816894531
2023-01-31,63.189998626708984
2023-02-01,63.720001220703125
2023-02-02,63.720001220703125
2023-02-03,62.75
2023-02-06,63.45000076293945
2023-02-07,62.459999084472656
2023-02-08,60.88999938964844
2023-02-09,60.5
2023-02-10,61.40999984741211
2023-02-13,61.619998931884766
2023-02-14,61.15999984741211
2023-02-15,61.18000030517578
2023-02-16,60.970001220703125
2023-02-17,61.970001220703125
2023-02-21,61.15999984741211
2023-02-22,60.810001373291016
2023-02-23,60.2400016784668
2023-02-24,60.41999816894531
2023-02-27,59.70000076293945
2023-02-28,58.970001220703125
2023-03-01,57.779998779296875
2023-03-02,58.88999938964844
2023-03-03,59.84000015258789
2023-03-06,59.880001068115234
2023-03-07,58.93000030517578
2023-03-08,59.7599983215332
2023-03-09,59.130001068115234
2023-03-10,58.08000183105469
2023-03-13,59.540000915527344
2023-03-14,60.119998931884766
2023-03-15,61.65999984741211
2023-03-16,61.91999816894531
2023-03-17,61.34000015258789
2023-03-20,61.88999938964844
2023-03-21,59.95000076293945
2023-03-22,58.709999084472656
2023-03-23,57.959999084472656
2023-03-24,60.43000030517578
2023-03-27,60.040000915527344
2023-03-28,60.43000030517578
2023-03-29,61.16999816894531
2023-03-30,61.189998626708984
2023-03-31,61.380001068115234
2023-04-03,61.040000915527344
2023-04-04,60.83000183105469
2023-04-05,62.119998931884766
2023-04-06,62.310001373291016
2023-04-10,61.95000076293945
2023-04-11,61.72999954223633
2023-04-12,61.439998626708984
2023-04-13,61.72999954223633
2023-04-14,60.790000915527344
2023-04-17,61.34000015258789
2023-04-18,60.52000045776367
2023-04-19,61.61000061035156
2023-04-20,61.36000061035156
2023-04-21,61.630001068115234
2023-04-24,62.2599983215332
2023-04-25,62.630001068115234
2023-04-26,61.720001220703125
2023-04-27,62.5
2023-04-28,62.2599983215332
2023-05-01,61.63999938964844
2023-05-02,61.4900016784668
2023-05-03,61.189998626708984
2023-05-04,61.290000915527344
2023-05-05,61.97999954223633
2023-05-08,61.189998626708984
2023-05-09,61.189998626708984
2023-05-10,61.86000061035156
2023-05-11,61.54999923706055
2023-05-12,61.720001220703125
2023-05-15,60.7400016784668
2023-05-16,59.36000061035156
2023-05-17,58.83000183105469
2023-05-18,58.7400016784668
2023-05-19,58.630001068115234
2023-05-22,58.900001525878906
2023-05-23,58.630001068115234
2023-05-24,58.060001373291016
2023-05-25,57.15999984741211
2023-05-26,57.099998474121094
2023-05-30,56.900001525878906
2023-05-31,57.97999954223633
2023-06-01,57.439998626708984
2023-06-02,58.36000061035156
2023-06-05,58.9900016784668
2023-06-06,59.290000915527344
2023-06-07,60.40999984741211
2023-06-08,60.97999954223633
2023-06-09,60.689998626708984
2023-06-12,60.09000015258789
2023-06-13,59.970001220703125
2023-06-14,60.41999816894531
2023-06-15,61.02000045776367
2023-06-16,60.7400016784668
2023-06-20,60.130001068115234
2023-06-21,60.349998474121094
2023-06-22,59.61000061035156
2023-06-23,58.59000015258789
2023-06-26,59.59000015258789
2023-06-27,59.63999938964844
2023-06-28,58.459999084472656
2023-06-29,58.40999984741211
2023-06-30,58.75
2023-07-03,59.79999923706055
2023-07-05,60.220001220703125
2023-07-06,60.029998779296875
2023-07-07,59.29999923706055
2023-07-10,58.849998474121094
2023-07-11,59.709999084472656
2023-07-12,60.81999969482422
2023-07-13,60.83000183105469
2023-07-14,60.95000076293945
2023-07-17,60.0
2023-07-18,59.349998474121094
2023-07-19,60.5099983215332
2023-07-20,61.720001220703125
2023-07-21,62.88999938964844
2023-07-24,62.66999816894531
2023-07-25,63.060001373291016
2023-07-26,63.41999816894531
2023-07-27,61.599998474121094
2023-07-28,61.02000045776367
2023-07-31,61.06999969482422
2023-08-01,60.43000030517578
2023-08-02,60.279998779296875
2023-08-03,58.349998474121094
2023-08-04,57.72999954223633
2023-08-07,57.540000915527344
2023-08-08,57.88999938964844
2023-08-09,57.599998474121094
2023-08-10,57.40999984741211
2023-08-11,57.7599983215332
2023-08-14,56.9900016784668
2023-08-15,55.90999984741211
2023-08-16,56.58000183105469
2023-08-17,56.40999984741211
2023-08-18,56.93000030517578
2023-08-21,56.36000061035156
2023-08-22,56.63999938964844
2023-08-23,56.880001068115234
2023-08-24,56.7400016784668
2023-08-25,57.11000061035156
2023-08-28,56.810001373291016
2023-08-29,56.90999984741211
2023-08-30,56.72999954223633
2023-08-31,56.189998626708984
2023-09-01,55.38999938964844
2023-09-05,54.84000015258789
2023-09-06,54.93000030517578
2023-09-07,55.7400016784668
2023-09-08,55.970001220703125
2023-09-11,56.13999938964844
2023-09-12,56.029998779296875
2023-09-13,56.779998779296875
2023-09-14,57.25
2023-09-15,57.209999084472656
2023-09-18,57.0099983215332
2023-09-19,56.810001373291016
2023-09-20,56.84000015258789
2023-09-21,56.5099983215332
2023-09-22,56.369998931884766
2023-09-25,55.939998626708984
2023-09-26,54.0
2023-09-27,53.349998474121094
2023-09-28,52.70000076293945
2023-09-29,53.11000061035156
2023-10-02,50.56999969482422
2023-10-03,51.869998931884766
2023-10-04,52.279998779296875
2023-10-05,51.810001373291016
2023-10-06,53.040000915527344
2023-10-09,53.349998474121094
2023-10-10,53.540000915527344
2023-10-11,54.18000030517578
2023-10-12,53.459999084472656
2023-10-13,54.02000045776367
2023-10-16,54.290000915527344
2023-10-17,54.290000915527344
2023-10-18,53.95000076293945
2023-10-19,53.5099983215332
2023-10-20,52.90999984741211
2023-10-23,52.61000061035156
2023-10-24,53.63999938964844
2023-10-25,54.45000076293945
2023-10-26,55.18000030517578
2023-10-27,54.27000045776367
2023-10-30,54.09000015258789
2023-10-31,54.34000015258789
2023-11-01,54.72999954223633
2023-11-02,55.5099983215332
2023-11-03,55.7400016784668
2023-11-06,55.06999969482422
2023-11-07,55.2599983215332
2023-11-08,55.400001525878906
2023-11-09,54.7400016784668
2023-11-10,55.599998474121094
2023-11-13,55.310001373291016
2023-11-14,57.25
2023-11-15,57.08000183105469
2023-11-16,57.5
2023-11-17,57.400001525878906
2023-11-20,57.13999938964844
2023-11-21,56.83000183105469
2023-11-22,57.06999969482422
2023-11-24,57.59000015258789
2023-11-27,57.33000183105469
2023-11-28,57.439998626708984
2023-11-29,56.75
2023-11-30,56.7599983215332
2023-12-01,58.400001525878906
2023-12-04,58.33000183105469
2023-12-05,57.33000183105469
2023-12-06,57.83000183105469
2023-12-07,57.939998626708984
2023-12-08,58.150001525878906
2023-12-11,58.08000183105469
2023-12-12,57.970001220703125
2023-12-13,59.90999984741211
2023-12-14,58.959999084472656
2023-12-15,57.97999954223633
2023-12-18,58.099998474121094
2023-12-19,58.040000915527344
2023-12-20,57.099998474121094
2023-12-21,56.90999984741211
2023-12-22,57.22999954223633
2023-12-26,57.5
2023-12-27,57.459999084472656
2023-12-28,58.0
2023-12-29,58.06999969482422
2024-01-02,59.209999084472656
2024-01-03,59.290000915527344
2024-01-04,59.380001068115234
2024-01-05,59.34000015258789
2024-01-08,59.56999969482422
2024-01-09,59.369998931884766
2024-01-10,59.5
2024-01-11,57.68000030517578
2024-01-12,58.099998474121094
2024-01-16,58.06999969482422
2024-01-17,57.18000030517578
2024-01-18,56.34000015258789
2024-01-19,56.439998626708984
2024-01-22,56.59000015258789
2024-01-23,56.810001373291016
2024-01-24,55.61000061035156
2024-01-25,56.459999084472656
2024-01-26,56.38999938964844
2024-01-29,57.130001068115234
2024-01-30,57.279998779296875
2024-01-31,57.15999984741211
2024-02-01,58.84000015258789
2024-02-02,57.77000045776367
2024-02-05,56.58000183105469
2024-02-06,56.470001220703125
2024-02-07,56.40999984741211
2024-02-08,56.27000045776367
2024-02-09,56.08000183105469
2024-02-12,56.95000076293945
2024-02-13,56.13999938964844
2024-02-14,56.41999816894531
2024-02-15,57.220001220703125
2024-02-16,57.27000045776367
2024-02-20,57.029998779296875
2024-02-21,57.72999954223633
2024-02-22,57.13999938964844
2024-02-23,57.70000076293945
2024-02-26,56.599998474121094
2024-02-27,57.33000183105469
2024-02-28,57.02000045776367
2024-02-29,57.369998931884766
2024-03-01,58.13999938964844
2024-03-04,58.970001220703125
2024-03-05,59.29999923706055
2024-03-06,60.29999923706055
2024-03-07,60.08000183105469
2024-03-08,60.2599983215332
2024-03-11,60.470001220703125
2024-03-12,59.41999816894531
2024-03-13,58.79999923706055
2024-03-14,58.290000915527344
2024-03-15,57.81999969482422
2024-03-18,58.29999923706055
2024-03-19,58.40999984741211
2024-03-20,58.529998779296875
2024-03-21,58.88999938964844
2024-03-22,58.970001220703125
2024-03-25,58.61000061035156
2024-03-26,58.25
2024-03-27,59.91999816894531
2024-03-28,60.34000015258789
2024-04-01,59.97999954223633
2024-04-02,60.189998626708984
2024-04-03,59.31999969482422
2024-04-04,59.27000045776367
2024-04-05,58.650001525878906
2024-04-08,59.09000015258789
2024-04-09,59.2400016784668
2024-04-10,58.13999938964844
2024-04-11,57.880001068115234
2024-04-12,57.65999984741211
2024-04-15,57.61000061035156
2024-04-16,56.88999938964844
2024-04-17,58.25
2024-04-18,58.47999954223633
2024-04-19,59.54999923706055
2024-04-22,60.0
2024-04-23,59.95000076293945
2024-04-24,60.279998779296875
2024-04-25,60.47999954223633
2024-04-26,59.34000015258789
2024-04-29,60.20000076293945
2024-04-30,60.61000061035156
2024-05-01,60.84000015258789
2024-05-02,61.27000045776367
2024-05-03,61.560001373291016
2024-05-06,61.61000061035156
2024-05-07,62.220001220703125
2024-05-08,62.7400016784668
2024-05-09,63.22999954223633
2024-05-10,62.93000030517578
2024-05-13,62.90999984741211
2024-05-14,62.38999938964844
2024-05-15,62.9900016784668
2024-05-16,63.150001525878906
2024-05-17,63.2400016784668
2024-05-20,62.75
2024-05-21,62.61000061035156
2024-05-22,61.84000015258789
2024-05-23,60.869998931884766
2024-05-24,61.43000030517578
2024-05-28,61.2400016784668
2024-05-29,60.459999084472656
2024-05-30,61.33000183105469
2024-05-31,62.93000030517578
2024-06-03,62.63999938964844
2024-06-04,62.880001068115234
2024-06-05,61.97999954223633
2024-06-06,61.36000061035156
2024-06-07,60.630001068115234
2024-06-10,60.5
2024-06-11,60.38999938964844
2024-06-12,59.810001373291016
2024-06-13,59.75
2024-06-14,59.650001525878906
2024-06-17,59.279998779296875
2024-06-18,58.939998626708984
2024-06-20,59.47999954223633
2024-06-21,59.54999923706055
2024-06-24,60.77000045776367
2024-06-25,59.150001525878906
2024-06-26,59.61000061035156
2024-06-27,59.959999084472656
2024-06-28,59.529998779296875
2024-07-01,58.79999923706055
2024-07-02,58.970001220703125
2024-07-03,58.869998931884766
2024-07-05,58.93000030517578
2024-07-08,58.70000076293945
2024-07-09,58.86000061035156
2024-07-10,59.189998626708984
2024-07-11,60.65999984741211
2024-07-12,61.189998626708984
2024-07-15,60.310001373291016
2024-07-16,61.279998779296875
2024-07-17,62.130001068115234
2024-07-18,61.599998474121094
2024-07-19,61.34000015258789
2024-07-22,61.439998626708984
2024-07-23,61.400001525878906
2024-07-24,62.470001220703125
2024-07-25,63.209999084472656
2024-07-26,62.959999084472656
2024-07-29,63.65999984741211
2024-07-30,65.11000061035156
2024-07-31,64.80000305175781
2024-08-01,66.37000274658203
2024-08-02,66.12000274658203
2024-08-05,64.5
2024-08-06,64.9000015258789
2024-08-07,65.55999755859375
2024-08-08,65.20999908447266
2024-08-09,65.4000015258789
2024-08-12,65.77999877929688
2024-08-13,66.05000305175781
2024-08-14,66.31999969482422
2024-08-15,65.95999908447266
2024-08-16,66.44999694824219
2024-08-19,66.52999877929688
2024-08-20,66.7300033569336
2024-08-21,67.0
2024-08-22,67.26000213623047
2024-08-23,67.12000274658203
2024-08-26,67.70999908447266
2024-08-27,67.44999694824219
2024-08-28,67.41000366210938
2024-08-29,67.66999816894531
2024-08-30,67.86000061035156
2024-09-03,68.68000030517578
2024-09-04,69.16000366210938
2024-09-05,68.30999755859375
2024-09-06,68.01000213623047
2024-09-09,69.12000274658203
2024-09-10,69.51000213623047
2024-09-11,69.2300033569336
2024-09-12,69.30999755859375
2024-09-13,70.08999633789062
2024-09-16,70.4800033569336
2024-09-17,70.26000213623047
2024-09-18,70.0
2024-09-19,69.2300033569336
2024-09-20,69.83999633789062
2024-09-23,70.29000091552734
2024-09-24,70.08000183105469
2024-09-25,69.83000183105469
2024-09-26,69.94999694824219
2024-09-27,70.43000030517578
2024-09-30,70.62999725341797
2024-10-01,71.05000305175781
2024-10-02,71.25
2024-10-03,71.13999938964844
2024-10-04,71.22000122070312
2024-10-07,69.7699966430664
2024-10-08,69.97000122070312
2024-10-09,69.62000274658203
2024-10-10,69.13999938964844
2024-10-11,69.33999633789062
2024-10-14,69.87000274658203
2024-10-15,70.30000305175781
2024-10-16,71.16999816894531
2024-10-17,71.01000213623047
2024-10-18,71.29000091552734
2024-10-21,71.16999816894531
2024-10-22,71.02999877929688
2024-10-23,72.0999984741211
2024-10-24,71.7699966430664
2024-10-25,70.76000213623047
2024-10-28,71.16000366210938
2024-10-29,69.5199966430664
2024-10-30,70.11000061035156
2024-10-31,69.61000061035156
2024-11-01,68.30000305175781
2024-11-04,68.38999938964844
2024-11-05,69.11000061035156
2024-11-06,67.86000061035156
2024-11-07,66.36000061035156
2024-11-08,67.25
2024-11-11,68.5999984741211
2024-11-12,68.0999984741211
2024-11-13,67.69000244140625
2024-11-14,67.41000366210938
2024-11-15,68.2300033569336
2024-11-18,68.5
2024-11-19,68.56999969482422
2024-11-20,68.5199966430664
2024-11-21,69.20999908447266
