Date,GWRE
2022-08-30,71.73999786376953
2022-08-31,71.70999908447266
2022-09-01,68.7699966430664
2022-09-02,68.51000213623047
2022-09-06,67.19000244140625
2022-09-07,67.36000061035156
2022-09-08,67.87999725341797
2022-09-09,69.4800033569336
2022-09-12,70.66999816894531
2022-09-13,67.6500015258789
2022-09-14,66.9000015258789
2022-09-15,65.9000015258789
2022-09-16,64.72000122070312
2022-09-19,63.20000076293945
2022-09-20,60.58000183105469
2022-09-21,60.84000015258789
2022-09-22,59.470001220703125
2022-09-23,61.939998626708984
2022-09-26,61.20000076293945
2022-09-27,61.75
2022-09-28,61.97999954223633
2022-09-29,62.65999984741211
2022-09-30,61.58000183105469
2022-10-03,62.7599983215332
2022-10-04,65.0
2022-10-05,65.87000274658203
2022-10-06,65.19999694824219
2022-10-07,63.2599983215332
2022-10-10,60.439998626708984
2022-10-11,58.40999984741211
2022-10-12,56.619998931884766
2022-10-13,55.959999084472656
2022-10-14,54.08000183105469
2022-10-17,56.439998626708984
2022-10-18,57.38999938964844
2022-10-19,55.77000045776367
2022-10-20,56.52000045776367
2022-10-21,56.83000183105469
2022-10-24,56.33000183105469
2022-10-25,58.7599983215332
2022-10-26,57.75
2022-10-27,58.29999923706055
2022-10-28,59.349998474121094
2022-10-31,59.40999984741211
2022-11-01,58.310001373291016
2022-11-02,56.220001220703125
2022-11-03,54.66999816894531
2022-11-04,53.31999969482422
2022-11-07,54.22999954223633
2022-11-08,53.779998779296875
2022-11-09,52.650001525878906
2022-11-10,58.36000061035156
2022-11-11,60.93000030517578
2022-11-14,60.290000915527344
2022-11-15,62.29999923706055
2022-11-16,60.63999938964844
2022-11-17,59.43000030517578
2022-11-18,57.060001373291016
2022-11-21,57.20000076293945
2022-11-22,57.31999969482422
2022-11-23,58.310001373291016
2022-11-25,58.08000183105469
2022-11-28,57.63999938964844
2022-11-29,56.91999816894531
2022-11-30,59.310001373291016
2022-12-01,60.900001525878906
2022-12-02,60.7400016784668
2022-12-05,57.75
2022-12-06,56.52000045776367
2022-12-07,60.369998931884766
2022-12-08,62.689998626708984
2022-12-09,62.959999084472656
2022-12-12,63.790000915527344
2022-12-13,64.7699966430664
2022-12-14,65.76000213623047
2022-12-15,63.130001068115234
2022-12-16,63.4900016784668
2022-12-19,60.54999923706055
2022-12-20,60.45000076293945
2022-12-21,61.18000030517578
2022-12-22,61.709999084472656
2022-12-23,60.470001220703125
2022-12-27,60.279998779296875
2022-12-28,59.52000045776367
2022-12-29,62.369998931884766
2022-12-30,62.560001373291016
2023-01-03,62.900001525878906
2023-01-04,63.439998626708984
2023-01-05,60.709999084472656
2023-01-06,63.18000030517578
2023-01-09,66.4000015258789
2023-01-10,66.38999938964844
2023-01-11,67.23999786376953
2023-01-12,68.36000061035156
2023-01-13,68.62999725341797
2023-01-17,69.51000213623047
2023-01-18,68.58999633789062
2023-01-19,68.20999908447266
2023-01-20,69.9800033569336
2023-01-23,72.44999694824219
2023-01-24,71.4000015258789
2023-01-25,71.72000122070312
2023-01-26,72.69999694824219
2023-01-27,73.22000122070312
2023-01-30,71.63999938964844
2023-01-31,73.23999786376953
2023-02-01,75.47000122070312
2023-02-02,78.58999633789062
2023-02-03,75.80000305175781
2023-02-06,73.87999725341797
2023-02-07,76.2699966430664
2023-02-08,75.41000366210938
2023-02-09,74.87999725341797
2023-02-10,73.8499984741211
2023-02-13,74.44000244140625
2023-02-14,75.23999786376953
2023-02-15,75.69000244140625
2023-02-16,73.94000244140625
2023-02-17,72.94000244140625
2023-02-21,71.45999908447266
2023-02-22,71.5199966430664
2023-02-23,71.27999877929688
2023-02-24,69.80999755859375
2023-02-27,69.94000244140625
2023-02-28,70.20999908447266
2023-03-01,69.52999877929688
2023-03-02,71.58000183105469
2023-03-03,73.18000030517578
2023-03-06,71.5199966430664
2023-03-07,75.1500015258789
2023-03-08,76.38999938964844
2023-03-09,73.06999969482422
2023-03-10,71.5
2023-03-13,72.36000061035156
2023-03-14,74.8499984741211
2023-03-15,76.77999877929688
2023-03-16,78.61000061035156
2023-03-17,77.19999694824219
2023-03-20,75.83000183105469
2023-03-21,77.1500015258789
2023-03-22,75.63999938964844
2023-03-23,77.8499984741211
2023-03-24,77.0999984741211
2023-03-27,76.4800033569336
2023-03-28,76.44000244140625
2023-03-29,77.58000183105469
2023-03-30,79.5199966430664
2023-03-31,82.05000305175781
2023-04-03,80.83000183105469
2023-04-04,81.30000305175781
2023-04-05,78.69999694824219
2023-04-06,78.5
2023-04-10,78.19999694824219
2023-04-11,77.41000366210938
2023-04-12,77.27999877929688
2023-04-13,78.33999633789062
2023-04-14,77.94999694824219
2023-04-17,78.36000061035156
2023-04-18,78.73999786376953
2023-04-19,77.41999816894531
2023-04-20,75.73999786376953
2023-04-21,77.9000015258789
2023-04-24,76.76000213623047
2023-04-25,74.72000122070312
2023-04-26,74.80000305175781
2023-04-27,75.95999908447266
2023-04-28,76.19000244140625
2023-05-01,75.86000061035156
2023-05-02,74.27999877929688
2023-05-03,75.31999969482422
2023-05-04,75.91000366210938
2023-05-05,76.9000015258789
2023-05-08,77.69999694824219
2023-05-09,78.58000183105469
2023-05-10,80.05000305175781
2023-05-11,78.8499984741211
2023-05-12,78.58000183105469
2023-05-15,80.20999908447266
2023-05-16,79.06999969482422
2023-05-17,80.41999816894531
2023-05-18,81.54000091552734
2023-05-19,80.36000061035156
2023-05-22,81.72000122070312
2023-05-23,79.83999633789062
2023-05-24,79.16999816894531
2023-05-25,79.52999877929688
2023-05-26,81.2300033569336
2023-05-30,81.5999984741211
2023-05-31,82.9800033569336
2023-06-01,82.83999633789062
2023-06-02,70.88999938964844
2023-06-05,72.16000366210938
2023-06-06,73.19000244140625
2023-06-07,72.41999816894531
2023-06-08,72.56999969482422
2023-06-09,71.63999938964844
2023-06-12,72.93000030517578
2023-06-13,72.63999938964844
2023-06-14,72.55999755859375
2023-06-15,73.75
2023-06-16,72.72000122070312
2023-06-20,70.9800033569336
2023-06-21,69.02999877929688
2023-06-22,69.0
2023-06-23,70.4800033569336
2023-06-26,69.5199966430664
2023-06-27,74.93000030517578
2023-06-28,75.48999786376953
2023-06-29,74.66999816894531
2023-06-30,76.08000183105469
2023-07-03,75.18000030517578
2023-07-05,75.7699966430664
2023-07-06,75.4000015258789
2023-07-07,76.20999908447266
2023-07-10,76.33999633789062
2023-07-11,76.91999816894531
2023-07-12,78.69000244140625
2023-07-13,80.61000061035156
2023-07-14,78.87000274658203
2023-07-17,79.51000213623047
2023-07-18,79.37000274658203
2023-07-19,79.83000183105469
2023-07-20,78.0999984741211
2023-07-21,78.47000122070312
2023-07-24,78.54000091552734
2023-07-25,79.88999938964844
2023-07-26,79.6500015258789
2023-07-27,80.47000122070312
2023-07-28,82.37000274658203
2023-07-31,84.81999969482422
2023-08-01,86.4800033569336
2023-08-02,83.55999755859375
2023-08-03,83.52999877929688
2023-08-04,84.55999755859375
2023-08-07,84.91999816894531
2023-08-08,81.72000122070312
2023-08-09,81.9000015258789
2023-08-10,82.58999633789062
2023-08-11,82.5999984741211
2023-08-14,83.22000122070312
2023-08-15,82.19999694824219
2023-08-16,81.98999786376953
2023-08-17,78.9800033569336
2023-08-18,79.12999725341797
2023-08-21,79.66999816894531
2023-08-22,79.51000213623047
2023-08-23,80.58999633789062
2023-08-24,80.44000244140625
2023-08-25,80.75
2023-08-28,80.5199966430664
2023-08-29,82.0
2023-08-30,83.80000305175781
2023-08-31,86.43000030517578
2023-09-01,86.52999877929688
2023-09-05,86.06999969482422
2023-09-06,85.68000030517578
2023-09-07,84.83999633789062
2023-09-08,94.1500015258789
2023-09-11,92.91000366210938
2023-09-12,92.55000305175781
2023-09-13,91.98999786376953
2023-09-14,91.0199966430664
2023-09-15,91.54000091552734
2023-09-18,93.16999816894531
2023-09-19,92.44999694824219
2023-09-20,91.25
2023-09-21,88.20999908447266
2023-09-22,87.41999816894531
2023-09-25,87.5999984741211
2023-09-26,86.08999633789062
2023-09-27,88.88999938964844
2023-09-28,90.62999725341797
2023-09-29,90.0
2023-10-02,90.0999984741211
2023-10-03,87.31999969482422
2023-10-04,89.20999908447266
2023-10-05,88.88999938964844
2023-10-06,91.45999908447266
2023-10-09,91.4800033569336
2023-10-10,91.55999755859375
2023-10-11,92.23999786376953
2023-10-12,90.33000183105469
2023-10-13,89.27999877929688
2023-10-16,90.62999725341797
2023-10-17,91.70999908447266
2023-10-18,90.23999786376953
2023-10-19,89.06999969482422
2023-10-20,87.51000213623047
2023-10-23,87.29000091552734
2023-10-24,89.43000030517578
2023-10-25,86.2300033569336
2023-10-26,86.12999725341797
2023-10-27,85.98999786376953
2023-10-30,86.76000213623047
2023-10-31,90.12999725341797
2023-11-01,89.30999755859375
2023-11-02,89.91999816894531
2023-11-03,91.44999694824219
2023-11-06,90.30000305175781
2023-11-07,92.37999725341797
2023-11-08,92.26000213623047
2023-11-09,89.5999984741211
2023-11-10,91.08999633789062
2023-11-13,91.62999725341797
2023-11-14,96.63999938964844
2023-11-15,97.41999816894531
2023-11-16,96.44999694824219
2023-11-17,96.83000183105469
2023-11-20,98.18000030517578
2023-11-21,97.79000091552734
2023-11-22,97.12000274658203
2023-11-24,97.27999877929688
2023-11-27,97.62999725341797
2023-11-28,97.33000183105469
2023-11-29,99.5199966430664
2023-11-30,99.94000244140625
2023-12-01,101.58999633789062
2023-12-04,100.12999725341797
2023-12-05,102.22000122070312
2023-12-06,98.08000183105469
2023-12-07,98.8499984741211
2023-12-08,97.88999938964844
2023-12-11,96.26000213623047
2023-12-12,97.61000061035156
2023-12-13,98.79000091552734
2023-12-14,97.38999938964844
2023-12-15,100.0199966430664
2023-12-18,103.5
2023-12-19,105.18000030517578
2023-12-20,105.12000274658203
2023-12-21,107.02999877929688
2023-12-22,108.52999877929688
2023-12-26,110.26000213623047
2023-12-27,110.20999908447266
2023-12-28,110.88999938964844
2023-12-29,109.04000091552734
2024-01-02,106.75
2024-01-03,105.0199966430664
2024-01-04,104.88999938964844
2024-01-05,105.08999633789062
2024-01-08,106.86000061035156
2024-01-09,106.77999877929688
2024-01-10,110.05000305175781
2024-01-11,111.20999908447266
2024-01-12,112.81999969482422
2024-01-16,111.41999816894531
2024-01-17,110.62000274658203
2024-01-18,112.05000305175781
2024-01-19,115.25
2024-01-22,115.4800033569336
2024-01-23,113.79000091552734
2024-01-24,112.13999938964844
2024-01-25,112.56999969482422
2024-01-26,111.0999984741211
2024-01-29,114.19000244140625
2024-01-30,114.62000274658203
2024-01-31,111.68000030517578
2024-02-01,113.58000183105469
2024-02-02,113.30999755859375
2024-02-05,112.18000030517578
2024-02-06,113.93000030517578
2024-02-07,115.4000015258789
2024-02-08,116.66999816894531
2024-02-09,117.55999755859375
2024-02-12,117.77999877929688
2024-02-13,116.06999969482422
2024-02-14,118.55000305175781
2024-02-15,120.66999816894531
2024-02-16,119.1500015258789
2024-02-20,117.9000015258789
2024-02-21,116.0999984741211
2024-02-22,118.3499984741211
2024-02-23,120.27999877929688
2024-02-26,121.0999984741211
2024-02-27,120.66000366210938
2024-02-28,120.72000122070312
2024-02-29,119.33999633789062
2024-03-01,116.7300033569336
2024-03-04,118.77999877929688
2024-03-05,114.30000305175781
2024-03-06,115.26000213623047
2024-03-07,116.93000030517578
2024-03-08,117.6500015258789
2024-03-11,115.01000213623047
2024-03-12,114.55999755859375
2024-03-13,114.83000183105469
2024-03-14,114.4800033569336
2024-03-15,112.66000366210938
2024-03-18,113.54000091552734
2024-03-19,112.66999816894531
2024-03-20,113.3499984741211
2024-03-21,113.48999786376953
2024-03-22,113.54000091552734
2024-03-25,113.9000015258789
2024-03-26,115.81999969482422
2024-03-27,115.41000366210938
2024-03-28,116.70999908447266
2024-04-01,116.04000091552734
2024-04-02,115.6500015258789
2024-04-03,115.0999984741211
2024-04-04,115.02999877929688
2024-04-05,115.54000091552734
2024-04-08,114.91999816894531
2024-04-09,115.37999725341797
2024-04-10,112.18000030517578
2024-04-11,113.12999725341797
2024-04-12,111.25
2024-04-15,109.29000091552734
2024-04-16,109.30999755859375
2024-04-17,108.33999633789062
2024-04-18,107.9000015258789
2024-04-19,107.63999938964844
2024-04-22,109.79000091552734
2024-04-23,113.77999877929688
2024-04-24,113.51000213623047
2024-04-25,111.9800033569336
2024-04-26,113.55000305175781
2024-04-29,112.83000183105469
2024-04-30,110.4000015258789
2024-05-01,110.80000305175781
2024-05-02,113.29000091552734
2024-05-03,113.31999969482422
2024-05-06,116.72000122070312
2024-05-07,116.6500015258789
2024-05-08,116.08999633789062
2024-05-09,117.06999969482422
2024-05-10,116.55999755859375
2024-05-13,116.30999755859375
2024-05-14,119.08999633789062
2024-05-15,123.75
2024-05-16,121.69000244140625
2024-05-17,122.91999816894531
2024-05-20,124.87000274658203
2024-05-21,123.4000015258789
2024-05-22,123.01000213623047
2024-05-23,121.3499984741211
2024-05-24,120.91999816894531
2024-05-28,120.5199966430664
2024-05-29,119.93000030517578
2024-05-30,113.5199966430664
2024-05-31,113.91999816894531
2024-06-03,109.68000030517578
2024-06-04,108.05000305175781
2024-06-05,127.45999908447266
2024-06-06,130.67999267578125
2024-06-07,129.97999572753906
2024-06-10,132.2100067138672
2024-06-11,136.0
2024-06-12,135.25
2024-06-13,132.99000549316406
2024-06-14,133.1300048828125
2024-06-17,135.75
2024-06-18,135.50999450683594
2024-06-20,135.61000061035156
2024-06-21,137.3000030517578
2024-06-24,135.13999938964844
2024-06-25,136.80999755859375
2024-06-26,134.86000061035156
2024-06-27,137.1999969482422
2024-06-28,137.88999938964844
2024-07-01,138.99000549316406
2024-07-02,138.8000030517578
2024-07-03,139.1199951171875
2024-07-05,139.35000610351562
2024-07-08,139.91000366210938
2024-07-09,138.86000061035156
2024-07-10,137.8699951171875
2024-07-11,137.0399932861328
2024-07-12,138.07000732421875
2024-07-15,141.22000122070312
2024-07-16,142.13999938964844
2024-07-17,140.77000427246094
2024-07-18,140.17999267578125
2024-07-19,141.55999755859375
2024-07-22,144.58999633789062
2024-07-23,145.91000366210938
2024-07-24,144.2100067138672
2024-07-25,144.60000610351562
2024-07-26,148.00999450683594
2024-07-29,148.5800018310547
2024-07-30,149.6999969482422
2024-07-31,150.07000732421875
2024-08-01,148.9600067138672
2024-08-02,143.91000366210938
2024-08-05,140.00999450683594
2024-08-06,142.0
2024-08-07,140.63999938964844
2024-08-08,144.85000610351562
2024-08-09,146.67999267578125
2024-08-12,145.8000030517578
2024-08-13,146.6699981689453
2024-08-14,146.27999877929688
2024-08-15,147.3300018310547
2024-08-16,147.83999633789062
2024-08-19,148.39999389648438
2024-08-20,146.9199981689453
2024-08-21,148.2100067138672
2024-08-22,146.60000610351562
2024-08-23,145.82000732421875
2024-08-26,147.42999267578125
2024-08-27,147.5800018310547
2024-08-28,147.25999450683594
2024-08-29,147.5
2024-08-30,148.77000427246094
2024-09-03,146.13999938964844
2024-09-04,147.0800018310547
2024-09-05,143.92999267578125
2024-09-06,161.72000122070312
2024-09-09,168.0800018310547
2024-09-10,167.4600067138672
2024-09-11,168.07000732421875
2024-09-12,169.8000030517578
2024-09-13,171.80999755859375
2024-09-16,172.75999450683594
2024-09-17,173.02999877929688
2024-09-18,172.42999267578125
2024-09-19,174.64999389648438
2024-09-20,174.5399932861328
2024-09-23,173.97000122070312
2024-09-24,176.0500030517578
2024-09-25,176.75999450683594
2024-09-26,176.75999450683594
2024-09-27,177.97000122070312
2024-09-30,182.94000244140625
2024-10-01,180.99000549316406
2024-10-02,180.36000061035156
2024-10-03,182.30999755859375
2024-10-04,184.22000122070312
2024-10-07,182.1699981689453
2024-10-08,182.64999389648438
2024-10-09,184.67999267578125
2024-10-10,183.3699951171875
2024-10-11,185.82000732421875
2024-10-14,187.9199981689453
2024-10-15,188.19000244140625
2024-10-16,190.38999938964844
2024-10-17,189.13999938964844
2024-10-18,189.08999633789062
2024-10-21,189.0399932861328
2024-10-22,187.17999267578125
2024-10-23,186.88999938964844
2024-10-24,188.0500030517578
2024-10-25,187.11000061035156
2024-10-28,188.02999877929688
2024-10-29,188.1699981689453
2024-10-30,189.52999877929688
2024-10-31,186.25999450683594
2024-11-01,186.0399932861328
2024-11-04,185.52000427246094
2024-11-05,186.2100067138672
2024-11-06,191.89999389648438
2024-11-07,195.0800018310547
2024-11-08,194.92999267578125
2024-11-11,195.6199951171875
2024-11-12,195.5500030517578
2024-11-13,196.42999267578125
2024-11-14,195.25999450683594
2024-11-15,192.22000122070312
2024-11-18,194.0399932861328
2024-11-19,196.3699951171875
2024-11-20,197.22999572753906
2024-11-21,199.86000061035156
