Date,VALE
2022-10-12,13.65999984741211
2022-10-13,13.670000076293945
2022-10-14,13.069999694824219
2022-10-17,13.279999732971191
2022-10-18,13.640000343322754
2022-10-19,13.449999809265137
2022-10-20,13.739999771118164
2022-10-21,14.329999923706055
2022-10-24,13.5
2022-10-25,13.550000190734863
2022-10-26,13.739999771118164
2022-10-27,13.369999885559082
2022-10-28,12.640000343322754
2022-10-31,12.9399995803833
2022-11-01,13.430000305175781
2022-11-02,12.770000457763672
2022-11-03,13.109999656677246
2022-11-04,14.390000343322754
2022-11-07,13.899999618530273
2022-11-08,14.420000076293945
2022-11-09,14.069999694824219
2022-11-10,13.850000381469727
2022-11-11,15.449999809265137
2022-11-14,15.710000038146973
2022-11-15,15.8100004196167
2022-11-16,15.220000267028809
2022-11-17,15.329999923706055
2022-11-18,15.069999694824219
2022-11-21,15.039999961853027
2022-11-22,14.890000343322754
2022-11-23,15.119999885559082
2022-11-25,15.119999885559082
2022-11-28,15.170000076293945
2022-11-29,16.09000015258789
2022-11-30,16.5
2022-12-01,16.639999389648438
2022-12-02,16.719999313354492
2022-12-05,16.459999084472656
2022-12-06,16.760000228881836
2022-12-07,16.170000076293945
2022-12-08,16.43000030517578
2022-12-09,16.940000534057617
2022-12-12,16.229999542236328
2022-12-13,16.18000030517578
2022-12-14,16.40999984741211
2022-12-15,16.399999618530273
2022-12-16,16.06999969482422
2022-12-19,16.100000381469727
2022-12-20,16.440000534057617
2022-12-21,16.59000015258789
2022-12-22,16.540000915527344
2022-12-23,16.690000534057617
2022-12-27,16.8799991607666
2022-12-28,16.920000076293945
2022-12-29,16.8799991607666
2022-12-30,16.969999313354492
2023-01-03,16.350000381469727
2023-01-04,16.549999237060547
2023-01-05,17.09000015258789
2023-01-06,17.65999984741211
2023-01-09,17.520000457763672
2023-01-10,17.959999084472656
2023-01-11,17.899999618530273
2023-01-12,18.3799991607666
2023-01-13,18.43000030517578
2023-01-17,18.0
2023-01-18,18.049999237060547
2023-01-19,18.06999969482422
2023-01-20,18.1200008392334
2023-01-23,18.1299991607666
2023-01-24,18.520000457763672
2023-01-25,18.90999984741211
2023-01-26,19.299999237060547
2023-01-27,18.65999984741211
2023-01-30,18.510000228881836
2023-01-31,18.68000030517578
2023-02-01,18.450000762939453
2023-02-02,17.65999984741211
2023-02-03,17.31999969482422
2023-02-06,16.959999084472656
2023-02-07,16.950000762939453
2023-02-08,16.950000762939453
2023-02-09,16.760000228881836
2023-02-10,16.559999465942383
2023-02-13,16.719999313354492
2023-02-14,16.770000457763672
2023-02-15,17.049999237060547
2023-02-16,17.09000015258789
2023-02-17,17.020000457763672
2023-02-21,17.040000915527344
2023-02-22,16.90999984741211
2023-02-23,16.920000076293945
2023-02-24,16.329999923706055
2023-02-27,16.299999237060547
2023-02-28,16.34000015258789
2023-03-01,17.31999969482422
2023-03-02,17.100000381469727
2023-03-03,17.110000610351562
2023-03-06,16.690000534057617
2023-03-07,16.31999969482422
2023-03-08,16.719999313354492
2023-03-09,16.469999313354492
2023-03-10,16.200000762939453
2023-03-13,16.06999969482422
2023-03-14,15.9399995803833
2023-03-15,15.420000076293945
2023-03-16,15.59000015258789
2023-03-17,15.789999961853027
2023-03-20,15.859999656677246
2023-03-21,15.720000267028809
2023-03-22,15.539999961853027
2023-03-23,14.949999809265137
2023-03-24,14.949999809265137
2023-03-27,14.970000267028809
2023-03-28,15.279999732971191
2023-03-29,15.609999656677246
2023-03-30,15.9399995803833
2023-03-31,15.779999732971191
2023-04-03,15.75
2023-04-04,15.25
2023-04-05,15.180000305175781
2023-04-06,15.100000381469727
2023-04-10,15.369999885559082
2023-04-11,16.420000076293945
2023-04-12,16.239999771118164
2023-04-13,16.049999237060547
2023-04-14,15.960000038146973
2023-04-17,15.680000305175781
2023-04-18,15.770000457763672
2023-04-19,14.970000267028809
2023-04-20,14.720000267028809
2023-04-21,14.270000457763672
2023-04-24,14.140000343322754
2023-04-25,13.760000228881836
2023-04-26,13.890000343322754
2023-04-27,14.329999923706055
2023-04-28,14.40999984741211
2023-05-01,14.199999809265137
2023-05-02,13.770000457763672
2023-05-03,13.789999961853027
2023-05-04,13.359999656677246
2023-05-05,13.899999618530273
2023-05-08,13.899999618530273
2023-05-09,14.100000381469727
2023-05-10,14.0
2023-05-11,13.710000038146973
2023-05-12,13.779999732971191
2023-05-15,14.079999923706055
2023-05-16,13.6899995803833
2023-05-17,14.15999984741211
2023-05-18,14.09000015258789
2023-05-19,13.859999656677246
2023-05-22,13.6899995803833
2023-05-23,13.350000381469727
2023-05-24,13.119999885559082
2023-05-25,12.869999885559082
2023-05-26,13.260000228881836
2023-05-30,12.760000228881836
2023-05-31,12.680000305175781
2023-06-01,13.039999961853027
2023-06-02,13.680000305175781
2023-06-05,13.609999656677246
2023-06-06,13.739999771118164
2023-06-07,13.9399995803833
2023-06-08,14.09000015258789
2023-06-09,14.039999961853027
2023-06-12,13.770000457763672
2023-06-13,13.899999618530273
2023-06-14,14.25
2023-06-15,14.470000267028809
2023-06-16,14.4399995803833
2023-06-20,14.050000190734863
2023-06-21,13.979999542236328
2023-06-22,13.90999984741211
2023-06-23,13.699999809265137
2023-06-26,13.789999961853027
2023-06-27,13.90999984741211
2023-06-28,13.329999923706055
2023-06-29,13.520000457763672
2023-06-30,13.420000076293945
2023-07-03,13.760000228881836
2023-07-05,13.390000343322754
2023-07-06,13.170000076293945
2023-07-07,13.399999618530273
2023-07-10,13.210000038146973
2023-07-11,13.720000267028809
2023-07-12,13.930000305175781
2023-07-13,14.34000015258789
2023-07-14,14.289999961853027
2023-07-17,14.069999694824219
2023-07-18,14.029999732971191
2023-07-19,14.050000190734863
2023-07-20,14.050000190734863
2023-07-21,14.1899995803833
2023-07-24,14.710000038146973
2023-07-25,15.170000076293945
2023-07-26,15.100000381469727
2023-07-27,14.789999961853027
2023-07-28,14.239999771118164
2023-07-31,14.630000114440918
2023-08-01,14.149999618530273
2023-08-02,13.899999618530273
2023-08-03,13.800000190734863
2023-08-04,13.829999923706055
2023-08-07,13.869999885559082
2023-08-08,13.75
2023-08-09,13.600000381469727
2023-08-10,13.5
2023-08-11,13.319999694824219
2023-08-14,12.470000267028809
2023-08-15,12.270000457763672
2023-08-16,12.279999732971191
2023-08-17,12.390000343322754
2023-08-18,12.3100004196167
2023-08-21,12.300000190734863
2023-08-22,12.6899995803833
2023-08-23,12.970000267028809
2023-08-24,12.729999542236328
2023-08-25,12.739999771118164
2023-08-28,12.920000076293945
2023-08-29,13.329999923706055
2023-08-30,13.329999923706055
2023-08-31,13.170000076293945
2023-09-01,13.989999771118164
2023-09-05,13.880000114440918
2023-09-06,13.619999885559082
2023-09-07,13.180000305175781
2023-09-08,13.3100004196167
2023-09-11,13.6899995803833
2023-09-12,13.600000381469727
2023-09-13,13.699999809265137
2023-09-14,14.399999618530273
2023-09-15,14.319999694824219
2023-09-18,14.109999656677246
2023-09-19,14.119999885559082
2023-09-20,14.199999809265137
2023-09-21,13.649999618530273
2023-09-22,13.75
2023-09-25,13.399999618530273
2023-09-26,13.100000381469727
2023-09-27,12.989999771118164
2023-09-28,13.229999542236328
2023-09-29,13.399999618530273
2023-10-02,13.220000267028809
2023-10-03,12.880000114440918
2023-10-04,12.760000228881836
2023-10-05,12.779999732971191
2023-10-06,12.979999542236328
2023-10-09,12.859999656677246
2023-10-10,13.199999809265137
2023-10-11,13.369999885559082
2023-10-12,13.100000381469727
2023-10-13,13.09000015258789
2023-10-16,13.350000381469727
2023-10-17,13.460000038146973
2023-10-18,12.899999618530273
2023-10-19,12.760000228881836
2023-10-20,12.40999984741211
2023-10-23,12.4399995803833
2023-10-24,12.84000015258789
2023-10-25,12.720000267028809
2023-10-26,13.029999732971191
2023-10-27,13.489999771118164
2023-10-30,13.520000457763672
2023-10-31,13.710000038146973
2023-11-01,14.1899995803833
2023-11-02,14.489999771118164
2023-11-03,14.529999732971191
2023-11-06,14.609999656677246
2023-11-07,14.3100004196167
2023-11-08,14.239999771118164
2023-11-09,14.25
2023-11-10,14.59000015258789
2023-11-13,14.470000267028809
2023-11-14,15.15999984741211
2023-11-15,15.069999694824219
2023-11-16,15.199999809265137
2023-11-17,15.140000343322754
2023-11-20,15.649999618530273
2023-11-21,15.869999885559082
2023-11-22,15.210000038146973
2023-11-24,15.0600004196167
2023-11-27,14.890000343322754
2023-11-28,15.09000015258789
2023-11-29,14.9399995803833
2023-11-30,15.0
2023-12-01,15.369999885559082
2023-12-04,14.800000190734863
2023-12-05,14.720000267028809
2023-12-06,14.6899995803833
2023-12-07,14.829999923706055
2023-12-08,14.680000305175781
2023-12-11,14.779999732971191
2023-12-12,14.649999618530273
2023-12-13,14.84000015258789
2023-12-14,14.970000267028809
2023-12-15,14.960000038146973
2023-12-18,15.199999809265137
2023-12-19,15.359999656677246
2023-12-20,15.180000305175781
2023-12-21,15.770000457763672
2023-12-22,15.739999771118164
2023-12-26,15.930000305175781
2023-12-27,16.010000228881836
2023-12-28,15.890000343322754
2023-12-29,15.859999656677246
2024-01-02,15.710000038146973
2024-01-03,15.619999885559082
2024-01-04,15.430000305175781
2024-01-05,15.300000190734863
2024-01-08,15.270000457763672
2024-01-09,14.930000305175781
2024-01-10,14.770000457763672
2024-01-11,14.880000114440918
2024-01-12,14.770000457763672
2024-01-16,14.3100004196167
2024-01-17,14.0600004196167
2024-01-18,14.039999961853027
2024-01-19,13.800000190734863
2024-01-22,13.619999885559082
2024-01-23,14.029999732971191
2024-01-24,14.170000076293945
2024-01-25,13.850000381469727
2024-01-26,14.170000076293945
2024-01-29,13.989999771118164
2024-01-30,13.890000343322754
2024-01-31,13.6899995803833
2024-02-01,13.720000267028809
2024-02-02,13.289999961853027
2024-02-05,13.140000343322754
2024-02-06,13.40999984741211
2024-02-07,13.489999771118164
2024-02-08,13.270000457763672
2024-02-09,13.260000228881836
2024-02-12,13.430000305175781
2024-02-13,13.15999984741211
2024-02-14,13.25
2024-02-15,13.229999542236328
2024-02-16,13.630000114440918
2024-02-20,13.369999885559082
2024-02-21,13.430000305175781
2024-02-22,13.510000228881836
2024-02-23,13.470000267028809
2024-02-26,13.170000076293945
2024-02-27,13.619999885559082
2024-02-28,13.369999885559082
2024-02-29,13.40999984741211
2024-03-01,13.489999771118164
2024-03-04,13.4399995803833
2024-03-05,13.229999542236328
2024-03-06,13.470000267028809
2024-03-07,13.489999771118164
2024-03-08,13.1899995803833
2024-03-11,12.829999923706055
2024-03-12,12.210000038146973
2024-03-13,12.279999732971191
2024-03-14,12.109999656677246
2024-03-15,11.960000038146973
2024-03-18,12.119999885559082
2024-03-19,12.210000038146973
2024-03-20,12.380000114440918
2024-03-21,12.380000114440918
2024-03-22,12.180000305175781
2024-03-25,12.15999984741211
2024-03-26,12.020000457763672
2024-03-27,12.170000076293945
2024-03-28,12.1899995803833
2024-04-01,12.109999656677246
2024-04-02,12.270000457763672
2024-04-03,12.079999923706055
2024-04-04,11.920000076293945
2024-04-05,11.800000190734863
2024-04-08,12.5
2024-04-09,12.5
2024-04-10,12.149999618530273
2024-04-11,12.170000076293945
2024-04-12,12.020000457763672
2024-04-15,12.0
2024-04-16,11.670000076293945
2024-04-17,11.850000381469727
2024-04-18,11.84000015258789
2024-04-19,12.180000305175781
2024-04-22,12.199999809265137
2024-04-23,12.210000038146973
2024-04-24,12.369999885559082
2024-04-25,12.0600004196167
2024-04-26,12.279999732971191
2024-04-29,12.489999771118164
2024-04-30,12.170000076293945
2024-05-01,12.199999809265137
2024-05-02,12.520000457763672
2024-05-03,12.609999656677246
2024-05-06,12.59000015258789
2024-05-07,12.6899995803833
2024-05-08,12.550000190734863
2024-05-09,12.579999923706055
2024-05-10,12.4399995803833
2024-05-13,12.569999694824219
2024-05-14,12.5600004196167
2024-05-15,12.5600004196167
2024-05-16,12.65999984741211
2024-05-17,12.989999771118164
2024-05-20,12.920000076293945
2024-05-21,12.880000114440918
2024-05-22,12.649999618530273
2024-05-23,12.579999923706055
2024-05-24,12.600000381469727
2024-05-28,12.359999656677246
2024-05-29,12.130000114440918
2024-05-30,12.109999656677246
2024-05-31,12.050000190734863
2024-06-03,11.819999694824219
2024-06-04,11.539999961853027
2024-06-05,11.40999984741211
2024-06-06,11.619999885559082
2024-06-07,11.350000381469727
2024-06-10,11.399999618530273
2024-06-11,11.380000114440918
2024-06-12,11.119999885559082
2024-06-13,11.319999694824219
2024-06-14,11.260000228881836
2024-06-17,11.15999984741211
2024-06-18,11.180000305175781
2024-06-20,11.289999961853027
2024-06-21,11.25
2024-06-24,11.279999732971191
2024-06-25,11.100000381469727
2024-06-26,11.140000343322754
2024-06-27,11.15999984741211
2024-06-28,11.170000076293945
2024-07-01,11.199999809265137
2024-07-02,11.140000343322754
2024-07-03,11.609999656677246
2024-07-05,11.65999984741211
2024-07-08,11.479999542236328
2024-07-09,11.5600004196167
2024-07-10,11.470000267028809
2024-07-11,11.390000343322754
2024-07-12,11.520000457763672
2024-07-15,11.510000228881836
2024-07-16,11.489999771118164
2024-07-17,11.210000038146973
2024-07-18,10.9399995803833
2024-07-19,10.930000305175781
2024-07-22,10.920000076293945
2024-07-23,10.770000457763672
2024-07-24,10.670000076293945
2024-07-25,10.699999809265137
2024-07-26,10.859999656677246
2024-07-29,10.880000114440918
2024-07-30,10.6899995803833
2024-07-31,10.850000381469727
2024-08-01,10.479999542236328
2024-08-02,10.369999885559082
2024-08-05,9.949999809265137
2024-08-06,10.100000381469727
2024-08-07,10.119999885559082
2024-08-08,10.170000076293945
2024-08-09,10.270000457763672
2024-08-12,10.279999732971191
2024-08-13,10.34000015258789
2024-08-14,10.15999984741211
2024-08-15,10.210000038146973
2024-08-16,10.1899995803833
2024-08-19,10.510000228881836
2024-08-20,10.380000114440918
2024-08-21,10.640000343322754
2024-08-22,10.430000305175781
2024-08-23,10.4399995803833
2024-08-26,10.609999656677246
2024-08-27,10.890000343322754
2024-08-28,10.6899995803833
2024-08-29,10.550000190734863
2024-08-30,10.520000457763672
2024-09-03,10.0
2024-09-04,10.109999656677246
2024-09-05,10.239999771118164
2024-09-06,10.130000114440918
2024-09-09,10.140000343322754
2024-09-10,9.90999984741211
2024-09-11,10.220000267028809
2024-09-12,10.369999885559082
2024-09-13,10.510000228881836
2024-09-16,10.59000015258789
2024-09-17,10.579999923706055
2024-09-18,10.529999732971191
2024-09-19,10.760000228881836
2024-09-20,10.399999618530273
2024-09-23,10.399999618530273
2024-09-24,11.069999694824219
2024-09-25,11.15999984741211
2024-09-26,11.800000190734863
2024-09-27,11.789999961853027
2024-09-30,11.680000305175781
2024-10-01,11.720000267028809
2024-10-02,11.779999732971191
2024-10-03,11.479999542236328
2024-10-04,11.449999809265137
2024-10-07,11.520000457763672
2024-10-08,11.050000190734863
2024-10-09,10.90999984741211
2024-10-10,10.989999771118164
2024-10-11,11.079999923706055
2024-10-14,11.100000381469727
2024-10-15,10.789999961853027
2024-10-16,10.979999542236328
2024-10-17,10.739999771118164
2024-10-18,10.630000114440918
2024-10-21,10.569999694824219
2024-10-22,10.619999885559082
2024-10-23,10.40999984741211
2024-10-24,10.489999771118164
2024-10-25,10.880000114440918
2024-10-28,11.010000228881836
2024-10-29,10.890000343322754
2024-10-30,10.8100004196167
2024-10-31,10.699999809265137
2024-11-01,10.600000381469727
2024-11-04,10.779999732971191
2024-11-05,10.8100004196167
2024-11-06,10.800000190734863
2024-11-07,11.210000038146973
2024-11-08,10.59000015258789
2024-11-11,10.220000267028809
2024-11-12,9.970000267028809
2024-11-13,9.890000343322754
2024-11-14,9.829999923706055
2024-11-15,9.8100004196167
2024-11-18,10.029999732971191
2024-11-19,10.020000457763672
2024-11-20,10.029999732971191
2024-11-21,9.960000038146973
