Date,RELX
2022-10-03,24.809999465942383
2022-10-04,25.920000076293945
2022-10-05,25.860000610351562
2022-10-06,25.260000228881836
2022-10-07,24.920000076293945
2022-10-10,24.829999923706055
2022-10-11,24.59000015258789
2022-10-12,24.549999237060547
2022-10-13,24.639999389648438
2022-10-14,24.280000686645508
2022-10-17,25.059999465942383
2022-10-18,25.299999237060547
2022-10-19,25.049999237060547
2022-10-20,24.739999771118164
2022-10-21,25.290000915527344
2022-10-24,25.65999984741211
2022-10-25,26.649999618530273
2022-10-26,26.8799991607666
2022-10-27,26.84000015258789
2022-10-28,27.280000686645508
2022-10-31,26.959999084472656
2022-11-01,26.420000076293945
2022-11-02,26.06999969482422
2022-11-03,25.850000381469727
2022-11-04,26.34000015258789
2022-11-07,26.3700008392334
2022-11-08,26.729999542236328
2022-11-09,26.489999771118164
2022-11-10,27.899999618530273
2022-11-11,26.68000030517578
2022-11-14,26.399999618530273
2022-11-15,26.700000762939453
2022-11-16,27.149999618530273
2022-11-17,26.959999084472656
2022-11-18,27.329999923706055
2022-11-21,27.56999969482422
2022-11-22,27.579999923706055
2022-11-23,27.989999771118164
2022-11-25,28.09000015258789
2022-11-28,27.84000015258789
2022-11-29,27.389999389648438
2022-11-30,28.18000030517578
2022-12-01,28.639999389648438
2022-12-02,28.700000762939453
2022-12-05,28.399999618530273
2022-12-06,28.31999969482422
2022-12-07,28.469999313354492
2022-12-08,28.350000381469727
2022-12-09,28.600000381469727
2022-12-12,28.780000686645508
2022-12-13,28.799999237060547
2022-12-14,28.93000030517578
2022-12-15,28.309999465942383
2022-12-16,28.040000915527344
2022-12-19,27.81999969482422
2022-12-20,27.770000457763672
2022-12-21,27.940000534057617
2022-12-22,27.860000610351562
2022-12-23,27.899999618530273
2022-12-27,27.790000915527344
2022-12-28,27.75
2022-12-29,28.010000228881836
2022-12-30,27.719999313354492
2023-01-03,27.780000686645508
2023-01-04,28.479999542236328
2023-01-05,27.6299991607666
2023-01-06,28.360000610351562
2023-01-09,28.190000534057617
2023-01-10,28.450000762939453
2023-01-11,28.799999237060547
2023-01-12,28.75
2023-01-13,29.139999389648438
2023-01-17,29.280000686645508
2023-01-18,29.40999984741211
2023-01-19,29.299999237060547
2023-01-20,29.3799991607666
2023-01-23,29.459999084472656
2023-01-24,29.350000381469727
2023-01-25,29.260000228881836
2023-01-26,29.40999984741211
2023-01-27,29.40999984741211
2023-01-30,29.639999389648438
2023-01-31,29.709999084472656
2023-02-01,29.8799991607666
2023-02-02,29.8799991607666
2023-02-03,29.469999313354492
2023-02-06,29.239999771118164
2023-02-07,29.1200008392334
2023-02-08,29.219999313354492
2023-02-09,29.1299991607666
2023-02-10,28.90999984741211
2023-02-13,29.440000534057617
2023-02-14,29.479999542236328
2023-02-15,29.290000915527344
2023-02-16,29.84000015258789
2023-02-17,30.049999237060547
2023-02-21,30.079999923706055
2023-02-22,30.610000610351562
2023-02-23,30.579999923706055
2023-02-24,30.229999542236328
2023-02-27,30.56999969482422
2023-02-28,30.290000915527344
2023-03-01,30.450000762939453
2023-03-02,30.6299991607666
2023-03-03,30.719999313354492
2023-03-06,30.520000457763672
2023-03-07,30.229999542236328
2023-03-08,30.40999984741211
2023-03-09,30.510000228881836
2023-03-10,30.06999969482422
2023-03-13,30.420000076293945
2023-03-14,30.989999771118164
2023-03-15,30.530000686645508
2023-03-16,30.950000762939453
2023-03-17,30.68000030517578
2023-03-20,31.309999465942383
2023-03-21,31.450000762939453
2023-03-22,31.610000610351562
2023-03-23,31.56999969482422
2023-03-24,31.709999084472656
2023-03-27,31.799999237060547
2023-03-28,31.729999542236328
2023-03-29,31.979999542236328
2023-03-30,32.310001373291016
2023-03-31,32.439998626708984
2023-04-03,32.349998474121094
2023-04-04,32.61000061035156
2023-04-05,32.650001525878906
2023-04-06,32.790000915527344
2023-04-10,32.79999923706055
2023-04-11,32.63999938964844
2023-04-12,33.060001373291016
2023-04-13,33.369998931884766
2023-04-14,32.83000183105469
2023-04-17,32.75
2023-04-18,32.68000030517578
2023-04-19,32.83000183105469
2023-04-20,33.439998626708984
2023-04-21,33.810001373291016
2023-04-24,33.779998779296875
2023-04-25,33.400001525878906
2023-04-26,33.09000015258789
2023-04-27,32.88999938964844
2023-04-28,33.11000061035156
2023-05-01,33.119998931884766
2023-05-02,31.56999969482422
2023-05-03,31.5
2023-05-04,30.6200008392334
2023-05-05,30.549999237060547
2023-05-08,30.489999771118164
2023-05-09,30.979999542236328
2023-05-10,31.110000610351562
2023-05-11,31.200000762939453
2023-05-12,31.010000228881836
2023-05-15,30.940000534057617
2023-05-16,30.8799991607666
2023-05-17,30.84000015258789
2023-05-18,30.950000762939453
2023-05-19,31.1200008392334
2023-05-22,30.940000534057617
2023-05-23,30.81999969482422
2023-05-24,30.510000228881836
2023-05-25,30.219999313354492
2023-05-26,30.690000534057617
2023-05-30,30.770000457763672
2023-05-31,31.299999237060547
2023-06-01,31.8799991607666
2023-06-02,32.119998931884766
2023-06-05,32.06999969482422
2023-06-06,32.0099983215332
2023-06-07,31.889999389648438
2023-06-08,32.13999938964844
2023-06-09,31.899999618530273
2023-06-12,32.08000183105469
2023-06-13,32.4900016784668
2023-06-14,32.599998474121094
2023-06-15,33.4900016784668
2023-06-16,34.040000915527344
2023-06-20,33.310001373291016
2023-06-21,33.16999816894531
2023-06-22,33.150001525878906
2023-06-23,33.0099983215332
2023-06-26,32.90999984741211
2023-06-27,33.130001068115234
2023-06-28,32.970001220703125
2023-06-29,32.90999984741211
2023-06-30,33.43000030517578
2023-07-03,33.06999969482422
2023-07-05,32.66999816894531
2023-07-06,32.29999923706055
2023-07-07,31.540000915527344
2023-07-10,31.719999313354492
2023-07-11,31.65999984741211
2023-07-12,32.18000030517578
2023-07-13,32.970001220703125
2023-07-14,33.310001373291016
2023-07-17,33.400001525878906
2023-07-18,33.31999969482422
2023-07-19,33.18000030517578
2023-07-20,33.15999984741211
2023-07-21,33.47999954223633
2023-07-24,33.099998474121094
2023-07-25,32.970001220703125
2023-07-26,32.81999969482422
2023-07-27,34.0
2023-07-28,33.849998474121094
2023-07-31,33.65999984741211
2023-08-01,33.27000045776367
2023-08-02,33.060001373291016
2023-08-03,32.65999984741211
2023-08-04,32.560001373291016
2023-08-07,32.869998931884766
2023-08-08,32.88999938964844
2023-08-09,32.939998626708984
2023-08-10,33.18000030517578
2023-08-11,32.63999938964844
2023-08-14,32.790000915527344
2023-08-15,32.380001068115234
2023-08-16,31.90999984741211
2023-08-17,31.559999465942383
2023-08-18,31.6299991607666
2023-08-21,31.729999542236328
2023-08-22,31.450000762939453
2023-08-23,31.84000015258789
2023-08-24,31.6200008392334
2023-08-25,31.940000534057617
2023-08-28,32.11000061035156
2023-08-29,32.40999984741211
2023-08-30,32.810001373291016
2023-08-31,32.529998779296875
2023-09-01,32.439998626708984
2023-09-05,32.59000015258789
2023-09-06,32.959999084472656
2023-09-07,33.619998931884766
2023-09-08,33.869998931884766
2023-09-11,34.09000015258789
2023-09-12,33.93000030517578
2023-09-13,34.34000015258789
2023-09-14,34.66999816894531
2023-09-15,34.63999938964844
2023-09-18,34.58000183105469
2023-09-19,34.52000045776367
2023-09-20,34.83000183105469
2023-09-21,34.220001220703125
2023-09-22,34.04999923706055
2023-09-25,33.9900016784668
2023-09-26,33.459999084472656
2023-09-27,33.33000183105469
2023-09-28,33.709999084472656
2023-09-29,33.70000076293945
2023-10-02,33.369998931884766
2023-10-03,33.310001373291016
2023-10-04,34.36000061035156
2023-10-05,34.83000183105469
2023-10-06,35.130001068115234
2023-10-09,35.16999816894531
2023-10-10,35.56999969482422
2023-10-11,35.83000183105469
2023-10-12,35.61000061035156
2023-10-13,35.4900016784668
2023-10-16,35.349998474121094
2023-10-17,35.380001068115234
2023-10-18,35.040000915527344
2023-10-19,34.93000030517578
2023-10-20,34.43000030517578
2023-10-23,34.790000915527344
2023-10-24,34.540000915527344
2023-10-25,34.63999938964844
2023-10-26,34.36000061035156
2023-10-27,34.08000183105469
2023-10-30,34.779998779296875
2023-10-31,34.849998474121094
2023-11-01,34.95000076293945
2023-11-02,35.310001373291016
2023-11-03,35.11000061035156
2023-11-06,35.38999938964844
2023-11-07,35.560001373291016
2023-11-08,35.70000076293945
2023-11-09,35.970001220703125
2023-11-10,36.34000015258789
2023-11-13,36.36000061035156
2023-11-14,36.209999084472656
2023-11-15,36.279998779296875
2023-11-16,36.790000915527344
2023-11-17,37.04999923706055
2023-11-20,37.369998931884766
2023-11-21,37.790000915527344
2023-11-22,37.84000015258789
2023-11-24,38.400001525878906
2023-11-27,38.59000015258789
2023-11-28,38.720001220703125
2023-11-29,38.630001068115234
2023-11-30,38.58000183105469
2023-12-01,38.560001373291016
2023-12-04,38.59000015258789
2023-12-05,38.810001373291016
2023-12-06,38.79999923706055
2023-12-07,38.959999084472656
2023-12-08,38.959999084472656
2023-12-11,39.150001525878906
2023-12-12,39.709999084472656
2023-12-13,39.97999954223633
2023-12-14,39.029998779296875
2023-12-15,38.20000076293945
2023-12-18,38.689998626708984
2023-12-19,38.95000076293945
2023-12-20,38.70000076293945
2023-12-21,39.11000061035156
2023-12-22,39.27000045776367
2023-12-26,39.38999938964844
2023-12-27,39.5
2023-12-28,39.380001068115234
2023-12-29,39.65999984741211
2024-01-02,38.65999984741211
2024-01-03,38.70000076293945
2024-01-04,39.310001373291016
2024-01-05,39.540000915527344
2024-01-08,40.189998626708984
2024-01-09,39.47999954223633
2024-01-10,40.25
2024-01-11,40.34000015258789
2024-01-12,41.150001525878906
2024-01-16,40.79999923706055
2024-01-17,40.81999969482422
2024-01-18,41.619998931884766
2024-01-19,41.75
2024-01-22,41.540000915527344
2024-01-23,41.310001373291016
2024-01-24,41.41999816894531
2024-01-25,41.5
2024-01-26,41.7400016784668
2024-01-29,41.56999969482422
2024-01-30,41.790000915527344
2024-01-31,41.349998474121094
2024-02-01,42.2400016784668
2024-02-02,41.869998931884766
2024-02-05,41.540000915527344
2024-02-06,41.459999084472656
2024-02-07,41.349998474121094
2024-02-08,41.7599983215332
2024-02-09,42.47999954223633
2024-02-12,42.08000183105469
2024-02-13,41.029998779296875
2024-02-14,42.04999923706055
2024-02-15,42.060001373291016
2024-02-16,42.77000045776367
2024-02-20,43.56999969482422
2024-02-21,43.45000076293945
2024-02-22,44.349998474121094
2024-02-23,44.439998626708984
2024-02-26,44.63999938964844
2024-02-27,44.040000915527344
2024-02-28,43.66999816894531
2024-02-29,43.91999816894531
2024-03-01,43.220001220703125
2024-03-04,43.4900016784668
2024-03-05,43.75
2024-03-06,43.529998779296875
2024-03-07,43.650001525878906
2024-03-08,43.810001373291016
2024-03-11,43.2400016784668
2024-03-12,43.709999084472656
2024-03-13,43.720001220703125
2024-03-14,43.33000183105469
2024-03-15,43.130001068115234
2024-03-18,43.20000076293945
2024-03-19,43.189998626708984
2024-03-20,43.45000076293945
2024-03-21,43.72999954223633
2024-03-22,43.650001525878906
2024-03-25,43.310001373291016
2024-03-26,43.130001068115234
2024-03-27,43.40999984741211
2024-03-28,43.290000915527344
2024-04-01,42.779998779296875
2024-04-02,42.43000030517578
2024-04-03,42.16999816894531
2024-04-04,41.470001220703125
2024-04-05,42.040000915527344
2024-04-08,41.91999816894531
2024-04-09,42.22999954223633
2024-04-10,41.540000915527344
2024-04-11,41.86000061035156
2024-04-12,41.77000045776367
2024-04-15,41.63999938964844
2024-04-16,41.279998779296875
2024-04-17,41.45000076293945
2024-04-18,41.43000030517578
2024-04-19,41.06999969482422
2024-04-22,41.790000915527344
2024-04-23,42.2599983215332
2024-04-24,41.43000030517578
2024-04-25,41.119998931884766
2024-04-26,41.61000061035156
2024-04-29,41.54999923706055
2024-04-30,41.189998626708984
2024-05-01,41.22999954223633
2024-05-02,41.209999084472656
2024-05-03,42.15999984741211
2024-05-06,42.40999984741211
2024-05-07,42.88999938964844
2024-05-08,42.939998626708984
2024-05-09,43.380001068115234
2024-05-10,43.459999084472656
2024-05-13,42.810001373291016
2024-05-14,43.5099983215332
2024-05-15,43.90999984741211
2024-05-16,43.91999816894531
2024-05-17,44.06999969482422
2024-05-20,44.119998931884766
2024-05-21,44.22999954223633
2024-05-22,44.36000061035156
2024-05-23,44.15999984741211
2024-05-24,44.689998626708984
2024-05-28,43.68000030517578
2024-05-29,43.400001525878906
2024-05-30,43.34000015258789
2024-05-31,43.959999084472656
2024-06-03,43.900001525878906
2024-06-04,44.7400016784668
2024-06-05,45.18000030517578
2024-06-06,45.40999984741211
2024-06-07,44.86000061035156
2024-06-10,44.779998779296875
2024-06-11,44.560001373291016
2024-06-12,45.72999954223633
2024-06-13,45.650001525878906
2024-06-14,45.220001220703125
2024-06-17,45.47999954223633
2024-06-18,45.58000183105469
2024-06-20,45.650001525878906
2024-06-21,45.599998474121094
2024-06-24,45.84000015258789
2024-06-25,46.0099983215332
2024-06-26,45.529998779296875
2024-06-27,46.150001525878906
2024-06-28,45.880001068115234
2024-07-01,45.209999084472656
2024-07-02,45.5
2024-07-03,45.689998626708984
2024-07-05,46.220001220703125
2024-07-08,46.08000183105469
2024-07-09,46.099998474121094
2024-07-10,46.31999969482422
2024-07-11,45.70000076293945
2024-07-12,46.38999938964844
2024-07-15,45.9900016784668
2024-07-16,46.310001373291016
2024-07-17,45.400001525878906
2024-07-18,45.08000183105469
2024-07-19,45.0099983215332
2024-07-22,45.70000076293945
2024-07-23,45.349998474121094
2024-07-24,45.029998779296875
2024-07-25,46.0
2024-07-26,46.540000915527344
2024-07-29,47.02000045776367
2024-07-30,47.36000061035156
2024-07-31,47.22999954223633
2024-08-01,46.31999969482422
2024-08-02,46.06999969482422
2024-08-05,44.15999984741211
2024-08-06,44.099998474121094
2024-08-07,44.150001525878906
2024-08-08,44.650001525878906
2024-08-09,45.09000015258789
2024-08-12,45.02000045776367
2024-08-13,45.380001068115234
2024-08-14,45.70000076293945
2024-08-15,45.619998931884766
2024-08-16,45.58000183105469
2024-08-19,46.029998779296875
2024-08-20,45.959999084472656
2024-08-21,46.349998474121094
2024-08-22,46.060001373291016
2024-08-23,46.2400016784668
2024-08-26,46.34000015258789
2024-08-27,46.349998474121094
2024-08-28,46.41999816894531
2024-08-29,47.13999938964844
2024-08-30,46.65999984741211
2024-09-03,46.150001525878906
2024-09-04,46.68000030517578
2024-09-05,45.88999938964844
2024-09-06,46.20000076293945
2024-09-09,46.90999984741211
2024-09-10,47.22999954223633
2024-09-11,47.150001525878906
2024-09-12,47.9900016784668
2024-09-13,47.709999084472656
2024-09-16,48.119998931884766
2024-09-17,47.7599983215332
2024-09-18,47.369998931884766
2024-09-19,48.130001068115234
2024-09-20,47.9900016784668
2024-09-23,48.86000061035156
2024-09-24,48.529998779296875
2024-09-25,48.369998931884766
2024-09-26,48.09000015258789
2024-09-27,47.560001373291016
2024-09-30,47.459999084472656
2024-10-01,47.34000015258789
2024-10-02,47.290000915527344
2024-10-03,46.61000061035156
2024-10-04,46.290000915527344
2024-10-07,46.040000915527344
2024-10-08,46.63999938964844
2024-10-09,46.709999084472656
2024-10-10,46.36000061035156
2024-10-11,46.83000183105469
2024-10-14,47.380001068115234
2024-10-15,48.220001220703125
2024-10-16,48.150001525878906
2024-10-17,48.59000015258789
2024-10-18,48.16999816894531
2024-10-21,47.630001068115234
2024-10-22,47.02000045776367
2024-10-23,46.81999969482422
2024-10-24,47.099998474121094
2024-10-25,47.41999816894531
2024-10-28,48.15999984741211
2024-10-29,47.90999984741211
2024-10-30,46.90999984741211
2024-10-31,46.220001220703125
2024-11-01,47.08000183105469
2024-11-04,47.060001373291016
2024-11-05,47.90999984741211
2024-11-06,47.709999084472656
2024-11-07,47.65999984741211
2024-11-08,47.97999954223633
2024-11-11,47.79999923706055
2024-11-12,46.59000015258789
2024-11-13,46.119998931884766
2024-11-14,45.95000076293945
2024-11-15,44.45000076293945
2024-11-18,45.040000915527344
2024-11-19,45.290000915527344
2024-11-20,45.11000061035156
2024-11-21,45.7599983215332
