Date,WFC
2022-02-28,53.369998931884766
2022-03-01,50.290000915527344
2022-03-02,52.220001220703125
2022-03-03,51.2400016784668
2022-03-04,48.790000915527344
2022-03-07,45.810001373291016
2022-03-08,46.459999084472656
2022-03-09,49.15999984741211
2022-03-10,49.0099983215332
2022-03-11,48.470001220703125
2022-03-14,49.86000061035156
2022-03-15,50.11000061035156
2022-03-16,51.599998474121094
2022-03-17,51.47999954223633
2022-03-18,51.41999816894531
2022-03-21,51.13999938964844
2022-03-22,53.38999938964844
2022-03-23,51.119998931884766
2022-03-24,51.33000183105469
2022-03-25,52.560001373291016
2022-03-28,51.810001373291016
2022-03-29,51.599998474121094
2022-03-30,50.11000061035156
2022-03-31,48.459999084472656
2022-04-01,48.709999084472656
2022-04-04,48.459999084472656
2022-04-05,48.119998931884766
2022-04-06,47.88999938964844
2022-04-07,47.7400016784668
2022-04-08,48.72999954223633
2022-04-11,49.33000183105469
2022-04-12,48.41999816894531
2022-04-13,48.540000915527344
2022-04-14,46.349998474121094
2022-04-18,47.16999816894531
2022-04-19,47.83000183105469
2022-04-20,48.650001525878906
2022-04-21,47.779998779296875
2022-04-22,46.34000015258789
2022-04-25,45.83000183105469
2022-04-26,44.58000183105469
2022-04-27,44.58000183105469
2022-04-28,45.16999816894531
2022-04-29,43.630001068115234
2022-05-02,43.66999816894531
2022-05-03,44.15999984741211
2022-05-04,45.97999954223633
2022-05-05,44.7599983215332
2022-05-06,44.54999923706055
2022-05-09,43.959999084472656
2022-05-10,43.08000183105469
2022-05-11,42.56999969482422
2022-05-12,41.810001373291016
2022-05-13,42.63999938964844
2022-05-16,42.209999084472656
2022-05-17,43.709999084472656
2022-05-18,42.11000061035156
2022-05-19,42.0
2022-05-20,41.66999816894531
2022-05-23,43.81999969482422
2022-05-24,43.290000915527344
2022-05-25,44.119998931884766
2022-05-26,45.599998474121094
2022-05-27,45.88999938964844
2022-05-31,45.77000045776367
2022-06-01,45.15999984741211
2022-06-02,45.33000183105469
2022-06-03,44.81999969482422
2022-06-06,45.119998931884766
2022-06-07,45.470001220703125
2022-06-08,44.630001068115234
2022-06-09,42.66999816894531
2022-06-10,40.08000183105469
2022-06-13,38.9900016784668
2022-06-14,37.43000030517578
2022-06-15,38.16999816894531
2022-06-16,37.650001525878906
2022-06-17,38.47999954223633
2022-06-21,38.9900016784668
2022-06-22,38.599998474121094
2022-06-23,37.900001525878906
2022-06-24,40.7599983215332
2022-06-27,40.2400016784668
2022-06-28,40.18000030517578
2022-06-29,39.709999084472656
2022-06-30,39.16999816894531
2022-07-01,39.91999816894531
2022-07-05,40.099998474121094
2022-07-06,39.5
2022-07-07,40.119998931884766
2022-07-08,40.18000030517578
2022-07-11,39.790000915527344
2022-07-12,39.599998474121094
2022-07-13,39.06999969482422
2022-07-14,38.7400016784668
2022-07-15,41.130001068115234
2022-07-18,41.189998626708984
2022-07-19,42.900001525878906
2022-07-20,42.720001220703125
2022-07-21,43.279998779296875
2022-07-22,43.16999816894531
2022-07-25,43.5
2022-07-26,42.900001525878906
2022-07-27,43.709999084472656
2022-07-28,43.31999969482422
2022-07-29,43.869998931884766
2022-08-01,43.540000915527344
2022-08-02,42.880001068115234
2022-08-03,43.88999938964844
2022-08-04,42.77000045776367
2022-08-05,43.7599983215332
2022-08-08,43.189998626708984
2022-08-09,43.400001525878906
2022-08-10,44.33000183105469
2022-08-11,45.25
2022-08-12,45.939998626708984
2022-08-15,45.75
2022-08-16,46.060001373291016
2022-08-17,46.13999938964844
2022-08-18,46.13999938964844
2022-08-19,45.349998474121094
2022-08-22,44.40999984741211
2022-08-23,44.369998931884766
2022-08-24,44.63999938964844
2022-08-25,45.38999938964844
2022-08-26,43.970001220703125
2022-08-29,43.91999816894531
2022-08-30,44.13999938964844
2022-08-31,43.709999084472656
2022-09-01,43.70000076293945
2022-09-02,43.380001068115234
2022-09-06,42.880001068115234
2022-09-07,43.84000015258789
2022-09-08,45.22999954223633
2022-09-09,45.33000183105469
2022-09-12,45.529998779296875
2022-09-13,43.220001220703125
2022-09-14,43.279998779296875
2022-09-15,44.13999938964844
2022-09-16,43.939998626708984
2022-09-19,44.31999969482422
2022-09-20,43.40999984741211
2022-09-21,42.27000045776367
2022-09-22,41.52000045776367
2022-09-23,40.40999984741211
2022-09-26,40.0099983215332
2022-09-27,40.029998779296875
2022-09-28,40.810001373291016
2022-09-29,40.5
2022-09-30,40.220001220703125
2022-10-03,41.58000183105469
2022-10-04,43.540000915527344
2022-10-05,43.310001373291016
2022-10-06,42.2400016784668
2022-10-07,41.790000915527344
2022-10-10,41.45000076293945
2022-10-11,40.22999954223633
2022-10-12,40.5099983215332
2022-10-13,42.380001068115234
2022-10-14,43.16999816894531
2022-10-17,43.959999084472656
2022-10-18,44.66999816894531
2022-10-19,43.619998931884766
2022-10-20,43.650001525878906
2022-10-21,44.83000183105469
2022-10-24,45.20000076293945
2022-10-25,45.369998931884766
2022-10-26,45.70000076293945
2022-10-27,45.650001525878906
2022-10-28,46.349998474121094
2022-10-31,45.9900016784668
2022-11-01,46.95000076293945
2022-11-02,46.880001068115234
2022-11-03,45.540000915527344
2022-11-04,46.7400016784668
2022-11-07,47.06999969482422
2022-11-08,47.18000030517578
2022-11-09,45.970001220703125
2022-11-10,47.95000076293945
2022-11-11,47.54999923706055
2022-11-14,46.869998931884766
2022-11-15,46.709999084472656
2022-11-16,46.209999084472656
2022-11-17,45.9900016784668
2022-11-18,46.5
2022-11-21,46.84000015258789
2022-11-22,47.11000061035156
2022-11-23,47.33000183105469
2022-11-25,47.439998626708984
2022-11-28,46.97999954223633
2022-11-29,47.56999969482422
2022-11-30,47.95000076293945
2022-12-01,46.869998931884766
2022-12-02,45.939998626708984
2022-12-05,43.65999984741211
2022-12-06,43.400001525878906
2022-12-07,42.45000076293945
2022-12-08,42.58000183105469
2022-12-09,42.5
2022-12-12,42.86000061035156
2022-12-13,42.619998931884766
2022-12-14,42.18000030517578
2022-12-15,41.369998931884766
2022-12-16,41.189998626708984
2022-12-19,41.81999969482422
2022-12-20,40.97999954223633
2022-12-21,41.119998931884766
2022-12-22,40.68000030517578
2022-12-23,40.97999954223633
2022-12-27,41.040000915527344
2022-12-28,41.119998931884766
2022-12-29,41.33000183105469
2022-12-30,41.290000915527344
2023-01-03,41.790000915527344
2023-01-04,42.650001525878906
2023-01-05,42.41999816894531
2023-01-06,42.79999923706055
2023-01-09,42.38999938964844
2023-01-10,42.36000061035156
2023-01-11,42.7400016784668
2023-01-12,42.83000183105469
2023-01-13,44.220001220703125
2023-01-17,44.119998931884766
2023-01-18,43.380001068115234
2023-01-19,42.95000076293945
2023-01-20,43.91999816894531
2023-01-23,45.029998779296875
2023-01-24,44.45000076293945
2023-01-25,45.34000015258789
2023-01-26,45.810001373291016
2023-01-27,46.119998931884766
2023-01-30,46.290000915527344
2023-01-31,46.869998931884766
2023-02-01,47.33000183105469
2023-02-02,47.22999954223633
2023-02-03,47.58000183105469
2023-02-06,47.68000030517578
2023-02-07,48.130001068115234
2023-02-08,48.25
2023-02-09,47.56999969482422
2023-02-10,47.5099983215332
2023-02-13,48.130001068115234
2023-02-14,48.5
2023-02-15,47.970001220703125
2023-02-16,47.220001220703125
2023-02-17,47.4900016784668
2023-02-21,46.2400016784668
2023-02-22,46.0099983215332
2023-02-23,46.25
2023-02-24,46.619998931884766
2023-02-27,46.779998779296875
2023-02-28,46.77000045776367
2023-03-01,46.68000030517578
2023-03-02,45.79999923706055
2023-03-03,46.849998474121094
2023-03-06,46.630001068115234
2023-03-07,44.45000076293945
2023-03-08,43.84000015258789
2023-03-09,41.130001068115234
2023-03-10,41.36000061035156
2023-03-13,38.40999984741211
2023-03-14,40.16999816894531
2023-03-15,38.849998474121094
2023-03-16,39.29999923706055
2023-03-17,37.7599983215332
2023-03-20,37.47999954223633
2023-03-21,38.47999954223633
2023-03-22,37.20000076293945
2023-03-23,36.61000061035156
2023-03-24,36.22999954223633
2023-03-27,37.470001220703125
2023-03-28,37.18000030517578
2023-03-29,37.970001220703125
2023-03-30,37.380001068115234
2023-03-31,37.380001068115234
2023-04-03,37.720001220703125
2023-04-04,36.810001373291016
2023-04-05,36.88999938964844
2023-04-06,37.900001525878906
2023-04-10,38.630001068115234
2023-04-11,39.369998931884766
2023-04-12,39.189998626708984
2023-04-13,39.65999984741211
2023-04-14,39.63999938964844
2023-04-17,41.29999923706055
2023-04-18,41.869998931884766
2023-04-19,42.2400016784668
2023-04-20,41.66999816894531
2023-04-21,41.2400016784668
2023-04-24,41.45000076293945
2023-04-25,40.54999923706055
2023-04-26,39.459999084472656
2023-04-27,39.65999984741211
2023-04-28,39.75
2023-05-01,40.38999938964844
2023-05-02,38.84000015258789
2023-05-03,38.650001525878906
2023-05-04,36.720001220703125
2023-05-05,37.939998626708984
2023-05-08,38.380001068115234
2023-05-09,38.540000915527344
2023-05-10,38.279998779296875
2023-05-11,38.33000183105469
2023-05-12,37.4900016784668
2023-05-15,38.77000045776367
2023-05-16,38.38999938964844
2023-05-17,40.459999084472656
2023-05-18,40.209999084472656
2023-05-19,40.029998779296875
2023-05-22,40.97999954223633
2023-05-23,41.209999084472656
2023-05-24,40.869998931884766
2023-05-25,40.900001525878906
2023-05-26,41.22999954223633
2023-05-30,40.97999954223633
2023-05-31,39.810001373291016
2023-06-01,40.060001373291016
2023-06-02,41.2400016784668
2023-06-05,40.45000076293945
2023-06-06,41.2599983215332
2023-06-07,42.06999969482422
2023-06-08,42.369998931884766
2023-06-09,42.130001068115234
2023-06-12,41.83000183105469
2023-06-13,42.650001525878906
2023-06-14,42.08000183105469
2023-06-15,42.36000061035156
2023-06-16,42.18000030517578
2023-06-20,41.88999938964844
2023-06-21,41.650001525878906
2023-06-22,41.060001373291016
2023-06-23,40.61000061035156
2023-06-26,40.59000015258789
2023-06-27,40.90999984741211
2023-06-28,40.619998931884766
2023-06-29,42.45000076293945
2023-06-30,42.68000030517578
2023-07-03,43.400001525878906
2023-07-05,43.47999954223633
2023-07-06,42.88999938964844
2023-07-07,42.77000045776367
2023-07-10,42.31999969482422
2023-07-11,42.7400016784668
2023-07-12,43.2599983215332
2023-07-13,43.709999084472656
2023-07-14,43.560001373291016
2023-07-17,44.7400016784668
2023-07-18,45.599998474121094
2023-07-19,46.2599983215332
2023-07-20,47.130001068115234
2023-07-21,45.959999084472656
2023-07-24,46.41999816894531
2023-07-25,45.47999954223633
2023-07-26,46.439998626708984
2023-07-27,45.77000045776367
2023-07-28,46.13999938964844
2023-07-31,46.15999984741211
2023-08-01,45.709999084472656
2023-08-02,45.099998474121094
2023-08-03,45.150001525878906
2023-08-04,44.849998474121094
2023-08-07,45.060001373291016
2023-08-08,44.47999954223633
2023-08-09,43.720001220703125
2023-08-10,43.66999816894531
2023-08-11,43.72999954223633
2023-08-14,43.7400016784668
2023-08-15,42.72999954223633
2023-08-16,42.220001220703125
2023-08-17,42.470001220703125
2023-08-18,42.5
2023-08-21,42.4900016784668
2023-08-22,41.5
2023-08-23,41.61000061035156
2023-08-24,41.43000030517578
2023-08-25,41.22999954223633
2023-08-28,41.880001068115234
2023-08-29,42.0
2023-08-30,41.540000915527344
2023-08-31,41.290000915527344
2023-09-01,41.650001525878906
2023-09-05,41.540000915527344
2023-09-06,41.02000045776367
2023-09-07,40.43000030517578
2023-09-08,41.0
2023-09-11,41.33000183105469
2023-09-12,42.540000915527344
2023-09-13,42.25
2023-09-14,43.04999923706055
2023-09-15,42.95000076293945
2023-09-18,43.43000030517578
2023-09-19,43.220001220703125
2023-09-20,42.869998931884766
2023-09-21,42.31999969482422
2023-09-22,41.22999954223633
2023-09-25,41.560001373291016
2023-09-26,40.650001525878906
2023-09-27,40.86000061035156
2023-09-28,40.90999984741211
2023-09-29,40.86000061035156
2023-10-02,39.61000061035156
2023-10-03,38.66999816894531
2023-10-04,38.970001220703125
2023-10-05,39.29999923706055
2023-10-06,39.689998626708984
2023-10-09,39.70000076293945
2023-10-10,39.81999969482422
2023-10-11,39.689998626708984
2023-10-12,39.7400016784668
2023-10-13,40.959999084472656
2023-10-16,41.650001525878906
2023-10-17,41.97999954223633
2023-10-18,41.529998779296875
2023-10-19,41.18000030517578
2023-10-20,40.27000045776367
2023-10-23,39.47999954223633
2023-10-24,39.279998779296875
2023-10-25,39.029998779296875
2023-10-26,39.650001525878906
2023-10-27,38.7599983215332
2023-10-30,39.43000030517578
2023-10-31,39.77000045776367
2023-11-01,39.61000061035156
2023-11-02,40.5099983215332
2023-11-03,41.619998931884766
2023-11-06,41.34000015258789
2023-11-07,41.040000915527344
2023-11-08,40.97999954223633
2023-11-09,40.400001525878906
2023-11-10,40.88999938964844
2023-11-13,40.77000045776367
2023-11-14,42.08000183105469
2023-11-15,42.84000015258789
2023-11-16,42.529998779296875
2023-11-17,42.959999084472656
2023-11-20,42.790000915527344
2023-11-21,42.599998474121094
2023-11-22,42.779998779296875
2023-11-24,42.91999816894531
2023-11-27,43.02000045776367
2023-11-28,43.369998931884766
2023-11-29,43.779998779296875
2023-11-30,44.59000015258789
2023-12-01,45.02000045776367
2023-12-04,45.119998931884766
2023-12-05,44.4900016784668
2023-12-06,44.5
2023-12-07,45.400001525878906
2023-12-08,46.099998474121094
2023-12-11,46.0
2023-12-12,46.470001220703125
2023-12-13,47.7599983215332
2023-12-14,50.5099983215332
2023-12-15,50.310001373291016
2023-12-18,49.65999984741211
2023-12-19,50.09000015258789
2023-12-20,49.34000015258789
2023-12-21,49.45000076293945
2023-12-22,49.18000030517578
2023-12-26,49.63999938964844
2023-12-27,49.33000183105469
2023-12-28,49.47999954223633
2023-12-29,49.220001220703125
2024-01-02,49.33000183105469
2024-01-03,48.68000030517578
2024-01-04,49.279998779296875
2024-01-05,49.91999816894531
2024-01-08,49.91999816894531
2024-01-09,49.290000915527344
2024-01-10,49.08000183105469
2024-01-11,49.040000915527344
2024-01-12,47.400001525878906
2024-01-16,46.81999969482422
2024-01-17,46.66999816894531
2024-01-18,46.439998626708984
2024-01-19,48.119998931884766
2024-01-22,48.529998779296875
2024-01-23,49.119998931884766
2024-01-24,49.4900016784668
2024-01-25,49.880001068115234
2024-01-26,50.31999969482422
2024-01-29,50.349998474121094
2024-01-30,51.189998626708984
2024-01-31,50.18000030517578
2024-02-01,48.72999954223633
2024-02-02,49.15999984741211
2024-02-05,48.70000076293945
2024-02-06,48.290000915527344
2024-02-07,48.47999954223633
2024-02-08,48.349998474121094
2024-02-09,48.060001373291016
2024-02-12,48.91999816894531
2024-02-13,48.2400016784668
2024-02-14,48.529998779296875
2024-02-15,52.040000915527344
2024-02-16,51.90999984741211
2024-02-20,51.77000045776367
2024-02-21,52.65999984741211
2024-02-22,53.369998931884766
2024-02-23,53.86000061035156
2024-02-26,54.130001068115234
2024-02-27,54.810001373291016
2024-02-28,54.720001220703125
2024-02-29,55.59000015258789
2024-03-01,55.060001373291016
2024-03-04,55.810001373291016
2024-03-05,56.599998474121094
2024-03-06,57.11000061035156
2024-03-07,57.0
2024-03-08,57.06999969482422
2024-03-11,57.09000015258789
2024-03-12,57.61000061035156
2024-03-13,57.81999969482422
2024-03-14,57.369998931884766
2024-03-15,57.5099983215332
2024-03-18,57.77000045776367
2024-03-19,57.0099983215332
2024-03-20,57.29999923706055
2024-03-21,57.849998474121094
2024-03-22,57.130001068115234
2024-03-25,56.72999954223633
2024-03-26,56.68000030517578
2024-03-27,57.61000061035156
2024-03-28,57.959999084472656
2024-04-01,57.61000061035156
2024-04-02,57.349998474121094
2024-04-03,57.130001068115234
2024-04-04,56.68000030517578
2024-04-05,57.400001525878906
2024-04-08,57.790000915527344
2024-04-09,57.58000183105469
2024-04-10,56.939998626708984
2024-04-11,56.689998626708984
2024-04-12,56.470001220703125
2024-04-15,56.970001220703125
2024-04-16,56.40999984741211
2024-04-17,57.18000030517578
2024-04-18,58.7400016784668
2024-04-19,60.349998474121094
2024-04-22,61.099998474121094
2024-04-23,60.939998626708984
2024-04-24,60.599998474121094
2024-04-25,59.93000030517578
2024-04-26,59.90999984741211
2024-04-29,59.79999923706055
2024-04-30,59.31999969482422
2024-05-01,59.52000045776367
2024-05-02,59.83000183105469
2024-05-03,59.939998626708984
2024-05-06,60.189998626708984
2024-05-07,60.2599983215332
2024-05-08,61.22999954223633
2024-05-09,61.279998779296875
2024-05-10,61.88999938964844
2024-05-13,61.2599983215332
2024-05-14,61.88999938964844
2024-05-15,62.34000015258789
2024-05-16,61.060001373291016
2024-05-17,61.08000183105469
2024-05-20,60.70000076293945
2024-05-21,61.459999084472656
2024-05-22,60.93000030517578
2024-05-23,59.68000030517578
2024-05-24,60.209999084472656
2024-05-28,59.47999954223633
2024-05-29,58.75
2024-05-30,59.209999084472656
2024-05-31,59.91999816894531
2024-06-03,59.34000015258789
2024-06-04,58.70000076293945
2024-06-05,58.68000030517578
2024-06-06,57.72999954223633
2024-06-07,58.36000061035156
2024-06-10,57.93000030517578
2024-06-11,57.130001068115234
2024-06-12,57.29999923706055
2024-06-13,57.27000045776367
2024-06-14,57.400001525878906
2024-06-17,58.2400016784668
2024-06-18,59.04999923706055
2024-06-20,58.959999084472656
2024-06-21,58.099998474121094
2024-06-24,59.0099983215332
2024-06-25,57.20000076293945
2024-06-26,57.0099983215332
2024-06-27,57.41999816894531
2024-06-28,59.38999938964844
2024-07-01,60.59000015258789
2024-07-02,60.970001220703125
2024-07-03,60.65999984741211
2024-07-05,59.619998931884766
2024-07-08,59.0099983215332
2024-07-09,59.880001068115234
2024-07-10,59.720001220703125
2024-07-11,60.15999984741211
2024-07-12,56.540000915527344
2024-07-15,57.72999954223633
2024-07-16,60.2400016784668
2024-07-17,60.90999984741211
2024-07-18,59.2400016784668
2024-07-19,59.22999954223633
2024-07-22,59.13999938964844
2024-07-23,59.66999816894531
2024-07-24,59.439998626708984
2024-07-25,59.70000076293945
2024-07-26,60.38999938964844
2024-07-29,59.59000015258789
2024-07-30,60.0099983215332
2024-07-31,59.34000015258789
2024-08-01,56.880001068115234
2024-08-02,53.2599983215332
2024-08-05,52.119998931884766
2024-08-06,52.36000061035156
2024-08-07,52.290000915527344
2024-08-08,52.7599983215332
2024-08-09,52.7599983215332
2024-08-12,52.060001373291016
2024-08-13,52.869998931884766
2024-08-14,53.65999984741211
2024-08-15,54.56999969482422
2024-08-16,55.33000183105469
2024-08-19,56.45000076293945
2024-08-20,56.150001525878906
2024-08-21,55.459999084472656
2024-08-22,55.959999084472656
2024-08-23,56.70000076293945
2024-08-26,56.720001220703125
2024-08-27,56.2599983215332
2024-08-28,57.06999969482422
2024-08-29,57.349998474121094
2024-08-30,58.470001220703125
2024-09-03,58.369998931884766
2024-09-04,58.119998931884766
2024-09-05,56.86000061035156
2024-09-06,54.0
2024-09-09,54.59000015258789
2024-09-10,53.95000076293945
2024-09-11,53.72999954223633
2024-09-12,51.56999969482422
2024-09-13,52.779998779296875
2024-09-16,53.790000915527344
2024-09-17,54.5099983215332
2024-09-18,54.2599983215332
2024-09-19,55.79999923706055
2024-09-20,56.290000915527344
2024-09-23,55.11000061035156
2024-09-24,54.15999984741211
2024-09-25,53.61000061035156
2024-09-26,56.38999938964844
2024-09-27,55.900001525878906
2024-09-30,56.4900016784668
2024-10-01,55.38999938964844
2024-10-02,55.29999923706055
2024-10-03,54.97999954223633
2024-10-04,56.959999084472656
2024-10-07,57.15999984741211
2024-10-08,57.29999923706055
2024-10-09,57.540000915527344
2024-10-10,57.75
2024-10-11,60.9900016784668
2024-10-14,62.15999984741211
2024-10-15,63.029998779296875
2024-10-16,63.88999938964844
2024-10-17,64.37999725341797
2024-10-18,64.36000061035156
2024-10-21,64.0199966430664
2024-10-22,64.80999755859375
2024-10-23,64.55999755859375
2024-10-24,65.43000030517578
2024-10-25,64.52999877929688
2024-10-28,65.61000061035156
2024-10-29,65.30000305175781
2024-10-30,65.41000366210938
2024-10-31,64.91999816894531
2024-11-01,64.68000030517578
2024-11-04,63.70000076293945
2024-11-05,64.06999969482422
2024-11-06,72.47000122070312
2024-11-07,69.81999969482422
2024-11-08,70.04000091552734
2024-11-11,72.55999755859375
2024-11-12,72.5999984741211
2024-11-13,72.7699966430664
2024-11-14,72.80000305175781
2024-11-15,74.33999633789062
2024-11-18,74.08999633789062
2024-11-19,73.43000030517578
2024-11-20,73.58000183105469
2024-11-21,74.83000183105469
