Date,TU
2022-09-30,19.860000610351562
2022-10-03,20.690000534057617
2022-10-04,21.139999389648438
2022-10-05,20.790000915527344
2022-10-06,20.030000686645508
2022-10-07,20.030000686645508
2022-10-10,19.739999771118164
2022-10-11,19.530000686645508
2022-10-12,19.260000228881836
2022-10-13,19.950000762939453
2022-10-14,19.489999771118164
2022-10-17,20.059999465942383
2022-10-18,20.3700008392334
2022-10-19,20.270000457763672
2022-10-20,20.049999237060547
2022-10-21,20.440000534057617
2022-10-24,20.459999084472656
2022-10-25,20.850000381469727
2022-10-26,20.940000534057617
2022-10-27,20.969999313354492
2022-10-28,21.170000076293945
2022-10-31,20.889999389648438
2022-11-01,20.790000915527344
2022-11-02,20.6200008392334
2022-11-03,20.389999389648438
2022-11-04,21.299999237060547
2022-11-07,21.18000030517578
2022-11-08,21.229999542236328
2022-11-09,21.09000015258789
2022-11-10,21.709999084472656
2022-11-11,21.889999389648438
2022-11-14,21.8799991607666
2022-11-15,21.770000457763672
2022-11-16,21.799999237060547
2022-11-17,21.760000228881836
2022-11-18,21.809999465942383
2022-11-21,21.579999923706055
2022-11-22,21.600000381469727
2022-11-23,21.559999465942383
2022-11-25,21.760000228881836
2022-11-28,21.43000030517578
2022-11-29,21.030000686645508
2022-11-30,21.309999465942383
2022-12-01,21.290000915527344
2022-12-02,21.219999313354492
2022-12-05,21.350000381469727
2022-12-06,20.979999542236328
2022-12-07,20.8799991607666
2022-12-08,20.709999084472656
2022-12-09,20.59000015258789
2022-12-12,20.559999465942383
2022-12-13,20.6299991607666
2022-12-14,20.43000030517578
2022-12-15,20.030000686645508
2022-12-16,19.729999542236328
2022-12-19,19.540000915527344
2022-12-20,19.65999984741211
2022-12-21,19.719999313354492
2022-12-22,19.579999923706055
2022-12-23,19.670000076293945
2022-12-27,19.75
2022-12-28,19.200000762939453
2022-12-29,19.489999771118164
2022-12-30,19.309999465942383
2023-01-03,19.270000457763672
2023-01-04,19.770000457763672
2023-01-05,19.59000015258789
2023-01-06,20.110000610351562
2023-01-09,20.1299991607666
2023-01-10,20.100000381469727
2023-01-11,20.260000228881836
2023-01-12,20.809999465942383
2023-01-13,21.020000457763672
2023-01-17,21.329999923706055
2023-01-18,21.020000457763672
2023-01-19,20.969999313354492
2023-01-20,21.260000228881836
2023-01-23,21.280000686645508
2023-01-24,21.31999969482422
2023-01-25,21.280000686645508
2023-01-26,21.420000076293945
2023-01-27,21.34000015258789
2023-01-30,21.329999923706055
2023-01-31,21.549999237060547
2023-02-01,21.780000686645508
2023-02-02,21.559999465942383
2023-02-03,21.360000610351562
2023-02-06,21.170000076293945
2023-02-07,20.959999084472656
2023-02-08,20.8799991607666
2023-02-09,20.100000381469727
2023-02-10,20.43000030517578
2023-02-13,20.450000762939453
2023-02-14,20.520000457763672
2023-02-15,20.420000076293945
2023-02-16,20.280000686645508
2023-02-17,20.600000381469727
2023-02-21,20.229999542236328
2023-02-22,20.239999771118164
2023-02-23,20.110000610351562
2023-02-24,19.969999313354492
2023-02-27,20.0
2023-02-28,19.8799991607666
2023-03-01,19.860000610351562
2023-03-02,19.889999389648438
2023-03-03,20.079999923706055
2023-03-06,20.170000076293945
2023-03-07,19.829999923706055
2023-03-08,19.799999237060547
2023-03-09,19.270000457763672
2023-03-10,19.1200008392334
2023-03-13,19.350000381469727
2023-03-14,19.56999969482422
2023-03-15,19.469999313354492
2023-03-16,19.6200008392334
2023-03-17,19.579999923706055
2023-03-20,20.030000686645508
2023-03-21,19.790000915527344
2023-03-22,19.68000030517578
2023-03-23,19.799999237060547
2023-03-24,19.889999389648438
2023-03-27,19.920000076293945
2023-03-28,19.899999618530273
2023-03-29,19.920000076293945
2023-03-30,20.110000610351562
2023-03-31,19.860000610351562
2023-04-03,20.079999923706055
2023-04-04,20.479999542236328
2023-04-05,20.799999237060547
2023-04-06,20.739999771118164
2023-04-10,20.81999969482422
2023-04-11,20.940000534057617
2023-04-12,21.020000457763672
2023-04-13,21.34000015258789
2023-04-14,21.18000030517578
2023-04-17,21.149999618530273
2023-04-18,21.15999984741211
2023-04-19,21.15999984741211
2023-04-20,21.079999923706055
2023-04-21,21.209999084472656
2023-04-24,21.270000457763672
2023-04-25,20.920000076293945
2023-04-26,20.889999389648438
2023-04-27,21.1200008392334
2023-04-28,21.209999084472656
2023-05-01,21.1200008392334
2023-05-02,20.989999771118164
2023-05-03,21.049999237060547
2023-05-04,20.850000381469727
2023-05-05,21.040000915527344
2023-05-08,20.68000030517578
2023-05-09,20.549999237060547
2023-05-10,20.6299991607666
2023-05-11,20.520000457763672
2023-05-12,20.459999084472656
2023-05-15,20.59000015258789
2023-05-16,20.360000610351562
2023-05-17,20.239999771118164
2023-05-18,20.239999771118164
2023-05-19,20.280000686645508
2023-05-22,20.239999771118164
2023-05-23,19.940000534057617
2023-05-24,19.68000030517578
2023-05-25,19.290000915527344
2023-05-26,19.350000381469727
2023-05-30,19.260000228881836
2023-05-31,18.969999313354492
2023-06-01,19.079999923706055
2023-06-02,19.18000030517578
2023-06-05,19.149999618530273
2023-06-06,19.18000030517578
2023-06-07,19.309999465942383
2023-06-08,18.989999771118164
2023-06-09,18.969999313354492
2023-06-12,19.079999923706055
2023-06-13,19.280000686645508
2023-06-14,19.1200008392334
2023-06-15,19.25
2023-06-16,19.5
2023-06-20,19.260000228881836
2023-06-21,19.360000610351562
2023-06-22,19.3700008392334
2023-06-23,19.219999313354492
2023-06-26,19.18000030517578
2023-06-27,19.1299991607666
2023-06-28,19.239999771118164
2023-06-29,19.34000015258789
2023-06-30,19.459999084472656
2023-07-03,19.6299991607666
2023-07-05,19.559999465942383
2023-07-06,19.299999237060547
2023-07-07,19.389999389648438
2023-07-10,19.139999389648438
2023-07-11,19.1299991607666
2023-07-12,19.229999542236328
2023-07-13,19.479999542236328
2023-07-14,18.3700008392334
2023-07-17,18.1299991607666
2023-07-18,18.06999969482422
2023-07-19,18.450000762939453
2023-07-20,18.489999771118164
2023-07-21,18.760000228881836
2023-07-24,18.709999084472656
2023-07-25,18.549999237060547
2023-07-26,18.25
2023-07-27,18.030000686645508
2023-07-28,17.84000015258789
2023-07-31,17.790000915527344
2023-08-01,17.719999313354492
2023-08-02,17.309999465942383
2023-08-03,17.280000686645508
2023-08-04,17.15999984741211
2023-08-07,17.239999771118164
2023-08-08,17.110000610351562
2023-08-09,17.549999237060547
2023-08-10,17.729999542236328
2023-08-11,17.700000762939453
2023-08-14,17.59000015258789
2023-08-15,17.1299991607666
2023-08-16,17.09000015258789
2023-08-17,16.979999542236328
2023-08-18,16.850000381469727
2023-08-21,16.979999542236328
2023-08-22,16.81999969482422
2023-08-23,16.959999084472656
2023-08-24,17.100000381469727
2023-08-25,17.18000030517578
2023-08-28,17.3700008392334
2023-08-29,17.690000534057617
2023-08-30,17.700000762939453
2023-08-31,17.559999465942383
2023-09-01,17.469999313354492
2023-09-05,17.200000762939453
2023-09-06,17.020000457763672
2023-09-07,16.739999771118164
2023-09-08,16.739999771118164
2023-09-11,16.860000610351562
2023-09-12,16.979999542236328
2023-09-13,16.850000381469727
2023-09-14,17.290000915527344
2023-09-15,17.219999313354492
2023-09-18,17.170000076293945
2023-09-19,17.020000457763672
2023-09-20,17.06999969482422
2023-09-21,16.809999465942383
2023-09-22,16.979999542236328
2023-09-25,16.8799991607666
2023-09-26,16.59000015258789
2023-09-27,16.34000015258789
2023-09-28,16.40999984741211
2023-09-29,16.34000015258789
2023-10-02,15.630000114440918
2023-10-03,15.680000305175781
2023-10-04,16.15999984741211
2023-10-05,16.510000228881836
2023-10-06,16.489999771118164
2023-10-09,16.469999313354492
2023-10-10,16.690000534057617
2023-10-11,16.8700008392334
2023-10-12,16.690000534057617
2023-10-13,16.709999084472656
2023-10-16,16.90999984741211
2023-10-17,16.760000228881836
2023-10-18,16.40999984741211
2023-10-19,16.360000610351562
2023-10-20,16.1200008392334
2023-10-23,16.100000381469727
2023-10-24,16.270000457763672
2023-10-25,16.149999618530273
2023-10-26,16.149999618530273
2023-10-27,15.859999656677246
2023-10-30,16.18000030517578
2023-10-31,16.1200008392334
2023-11-01,16.440000534057617
2023-11-02,17.229999542236328
2023-11-03,17.739999771118164
2023-11-06,17.639999389648438
2023-11-07,17.450000762939453
2023-11-08,17.260000228881836
2023-11-09,17.25
2023-11-10,17.229999542236328
2023-11-13,17.229999542236328
2023-11-14,17.709999084472656
2023-11-15,17.8700008392334
2023-11-16,17.670000076293945
2023-11-17,17.65999984741211
2023-11-20,17.6299991607666
2023-11-21,17.59000015258789
2023-11-22,17.559999465942383
2023-11-24,17.739999771118164
2023-11-27,17.700000762939453
2023-11-28,17.729999542236328
2023-11-29,17.540000915527344
2023-11-30,17.90999984741211
2023-12-01,18.5
2023-12-04,18.639999389648438
2023-12-05,18.610000610351562
2023-12-06,18.829999923706055
2023-12-07,18.950000762939453
2023-12-08,18.459999084472656
2023-12-11,18.209999084472656
2023-12-12,18.100000381469727
2023-12-13,18.479999542236328
2023-12-14,18.3700008392334
2023-12-15,17.90999984741211
2023-12-18,17.739999771118164
2023-12-19,17.809999465942383
2023-12-20,17.530000686645508
2023-12-21,17.65999984741211
2023-12-22,17.559999465942383
2023-12-26,17.729999542236328
2023-12-27,17.719999313354492
2023-12-28,17.829999923706055
2023-12-29,17.790000915527344
2024-01-02,17.90999984741211
2024-01-03,17.899999618530273
2024-01-04,17.860000610351562
2024-01-05,17.920000076293945
2024-01-08,18.1299991607666
2024-01-09,18.100000381469727
2024-01-10,18.270000457763672
2024-01-11,18.059999465942383
2024-01-12,18.1200008392334
2024-01-16,18.360000610351562
2024-01-17,18.18000030517578
2024-01-18,18.239999771118164
2024-01-19,18.329999923706055
2024-01-22,18.200000762939453
2024-01-23,18.350000381469727
2024-01-24,18.100000381469727
2024-01-25,18.149999618530273
2024-01-26,18.1200008392334
2024-01-29,18.260000228881836
2024-01-30,18.110000610351562
2024-01-31,17.899999618530273
2024-02-01,18.1200008392334
2024-02-02,17.709999084472656
2024-02-05,17.270000457763672
2024-02-06,17.399999618530273
2024-02-07,17.459999084472656
2024-02-08,17.059999465942383
2024-02-09,17.559999465942383
2024-02-12,17.6200008392334
2024-02-13,17.079999923706055
2024-02-14,17.280000686645508
2024-02-15,17.600000381469727
2024-02-16,17.75
2024-02-20,17.889999389648438
2024-02-21,17.93000030517578
2024-02-22,18.049999237060547
2024-02-23,18.010000228881836
2024-02-26,17.649999618530273
2024-02-27,17.709999084472656
2024-02-28,17.420000076293945
2024-02-29,17.440000534057617
2024-03-01,17.559999465942383
2024-03-04,17.31999969482422
2024-03-05,17.170000076293945
2024-03-06,17.5
2024-03-07,17.65999984741211
2024-03-08,17.309999465942383
2024-03-11,17.299999237060547
2024-03-12,17.1299991607666
2024-03-13,16.93000030517578
2024-03-14,16.5
2024-03-15,16.559999465942383
2024-03-18,16.520000457763672
2024-03-19,16.479999542236328
2024-03-20,16.690000534057617
2024-03-21,16.510000228881836
2024-03-22,15.989999771118164
2024-03-25,15.789999961853027
2024-03-26,15.699999809265137
2024-03-27,15.90999984741211
2024-03-28,16.010000228881836
2024-04-01,15.890000343322754
2024-04-02,15.9399995803833
2024-04-03,16.0
2024-04-04,15.960000038146973
2024-04-05,16.020000457763672
2024-04-08,16.229999542236328
2024-04-09,16.420000076293945
2024-04-10,16.200000762939453
2024-04-11,16.18000030517578
2024-04-12,15.850000381469727
2024-04-15,15.75
2024-04-16,15.680000305175781
2024-04-17,15.760000228881836
2024-04-18,15.779999732971191
2024-04-19,15.920000076293945
2024-04-22,16.06999969482422
2024-04-23,16.209999084472656
2024-04-24,16.079999923706055
2024-04-25,16.100000381469727
2024-04-26,16.06999969482422
2024-04-29,16.1299991607666
2024-04-30,16.06999969482422
2024-05-01,16.229999542236328
2024-05-02,16.3700008392334
2024-05-03,16.3799991607666
2024-05-06,16.459999084472656
2024-05-07,16.43000030517578
2024-05-08,16.399999618530273
2024-05-09,16.40999984741211
2024-05-10,16.100000381469727
2024-05-13,16.270000457763672
2024-05-14,16.440000534057617
2024-05-15,16.510000228881836
2024-05-16,16.459999084472656
2024-05-17,16.6200008392334
2024-05-20,16.489999771118164
2024-05-21,16.389999389648438
2024-05-22,16.540000915527344
2024-05-23,16.3700008392334
2024-05-24,16.280000686645508
2024-05-28,16.299999237060547
2024-05-29,16.0
2024-05-30,16.1299991607666
2024-05-31,16.450000762939453
2024-06-03,16.440000534057617
2024-06-04,16.690000534057617
2024-06-05,16.65999984741211
2024-06-06,16.709999084472656
2024-06-07,16.559999465942383
2024-06-10,16.09000015258789
2024-06-11,16.06999969482422
2024-06-12,16.09000015258789
2024-06-13,15.819999694824219
2024-06-14,15.800000190734863
2024-06-17,15.630000114440918
2024-06-18,15.569999694824219
2024-06-20,15.729999542236328
2024-06-21,15.760000228881836
2024-06-24,15.850000381469727
2024-06-25,15.529999732971191
2024-06-26,15.1899995803833
2024-06-27,15.180000305175781
2024-06-28,15.140000343322754
2024-07-01,15.109999656677246
2024-07-02,14.90999984741211
2024-07-03,15.0600004196167
2024-07-05,15.270000457763672
2024-07-08,15.40999984741211
2024-07-09,15.4399995803833
2024-07-10,15.300000190734863
2024-07-11,15.399999618530273
2024-07-12,15.539999961853027
2024-07-15,15.510000228881836
2024-07-16,15.729999542236328
2024-07-17,15.829999923706055
2024-07-18,15.90999984741211
2024-07-19,15.819999694824219
2024-07-22,15.729999542236328
2024-07-23,15.6899995803833
2024-07-24,15.760000228881836
2024-07-25,15.829999923706055
2024-07-26,15.880000114440918
2024-07-29,15.890000343322754
2024-07-30,15.989999771118164
2024-07-31,16.139999389648438
2024-08-01,16.360000610351562
2024-08-02,16.610000610351562
2024-08-05,16.200000762939453
2024-08-06,16.34000015258789
2024-08-07,16.40999984741211
2024-08-08,16.399999618530273
2024-08-09,16.399999618530273
2024-08-12,16.389999389648438
2024-08-13,16.209999084472656
2024-08-14,16.0
2024-08-15,15.949999809265137
2024-08-16,16.0
2024-08-19,16.030000686645508
2024-08-20,15.890000343322754
2024-08-21,15.890000343322754
2024-08-22,15.84000015258789
2024-08-23,16.09000015258789
2024-08-26,16.260000228881836
2024-08-27,16.170000076293945
2024-08-28,16.06999969482422
2024-08-29,16.010000228881836
2024-08-30,16.139999389648438
2024-09-03,16.399999618530273
2024-09-04,16.6200008392334
2024-09-05,16.81999969482422
2024-09-06,16.860000610351562
2024-09-09,17.020000457763672
2024-09-10,16.610000610351562
2024-09-11,16.579999923706055
2024-09-12,16.969999313354492
2024-09-13,16.93000030517578
2024-09-16,16.950000762939453
2024-09-17,16.860000610351562
2024-09-18,16.780000686645508
2024-09-19,16.850000381469727
2024-09-20,16.739999771118164
2024-09-23,16.670000076293945
2024-09-24,16.68000030517578
2024-09-25,16.479999542236328
2024-09-26,16.65999984741211
2024-09-27,16.770000457763672
2024-09-30,16.780000686645508
2024-10-01,16.780000686645508
2024-10-02,16.649999618530273
2024-10-03,16.43000030517578
2024-10-04,16.299999237060547
2024-10-07,16.260000228881836
2024-10-08,16.15999984741211
2024-10-09,16.139999389648438
2024-10-10,16.049999237060547
2024-10-11,16.190000534057617
2024-10-14,16.1299991607666
2024-10-15,16.139999389648438
2024-10-16,16.239999771118164
2024-10-17,16.34000015258789
2024-10-18,16.350000381469727
2024-10-21,16.200000762939453
2024-10-22,16.190000534057617
2024-10-23,16.170000076293945
2024-10-24,15.9399995803833
2024-10-25,15.819999694824219
2024-10-28,16.139999389648438
2024-10-29,16.020000457763672
2024-10-30,15.920000076293945
2024-10-31,15.8100004196167
2024-11-01,15.6899995803833
2024-11-04,15.710000038146973
2024-11-05,15.630000114440918
2024-11-06,15.109999656677246
2024-11-07,15.170000076293945
2024-11-08,15.65999984741211
2024-11-11,15.739999771118164
2024-11-12,15.670000076293945
2024-11-13,15.579999923706055
2024-11-14,15.180000305175781
2024-11-15,15.170000076293945
2024-11-18,15.4399995803833
2024-11-19,15.5
2024-11-20,15.510000228881836
2024-11-21,15.319999694824219
