Date,SMFG
2022-10-24,5.579999923706055
2022-10-25,5.639999866485596
2022-10-26,5.699999809265137
2022-10-27,5.610000133514404
2022-10-28,5.610000133514404
2022-10-31,5.599999904632568
2022-11-01,5.619999885559082
2022-11-02,5.650000095367432
2022-11-03,5.619999885559082
2022-11-04,5.809999942779541
2022-11-07,5.809999942779541
2022-11-08,5.869999885559082
2022-11-09,5.849999904632568
2022-11-10,6.150000095367432
2022-11-11,6.139999866485596
2022-11-14,6.429999828338623
2022-11-15,6.400000095367432
2022-11-16,6.440000057220459
2022-11-17,6.559999942779541
2022-11-18,6.570000171661377
2022-11-21,6.519999980926514
2022-11-22,6.639999866485596
2022-11-23,6.71999979019165
2022-11-25,6.869999885559082
2022-11-28,6.730000019073486
2022-11-29,6.809999942779541
2022-11-30,6.800000190734863
2022-12-01,6.809999942779541
2022-12-02,6.829999923706055
2022-12-05,6.679999828338623
2022-12-06,6.71999979019165
2022-12-07,6.769999980926514
2022-12-08,6.769999980926514
2022-12-09,6.789999961853027
2022-12-12,6.809999942779541
2022-12-13,6.849999904632568
2022-12-14,6.829999923706055
2022-12-15,6.730000019073486
2022-12-16,6.78000020980835
2022-12-19,6.869999885559082
2022-12-20,7.590000152587891
2022-12-21,7.840000152587891
2022-12-22,7.909999847412109
2022-12-23,8.050000190734863
2022-12-27,8.0600004196167
2022-12-28,7.989999771118164
2022-12-29,7.920000076293945
2022-12-30,8.020000457763672
2023-01-03,8.09000015258789
2023-01-04,8.25
2023-01-05,8.039999961853027
2023-01-06,8.130000114440918
2023-01-09,8.0600004196167
2023-01-10,8.050000190734863
2023-01-11,8.09000015258789
2023-01-12,8.65999984741211
2023-01-13,9.029999732971191
2023-01-17,8.670000076293945
2023-01-18,8.579999923706055
2023-01-19,8.510000228881836
2023-01-20,8.579999923706055
2023-01-23,8.539999961853027
2023-01-24,8.6899995803833
2023-01-25,8.789999961853027
2023-01-26,8.779999732971191
2023-01-27,8.890000343322754
2023-01-30,8.899999618530273
2023-01-31,8.760000228881836
2023-02-01,8.760000228881836
2023-02-02,8.670000076293945
2023-02-03,8.65999984741211
2023-02-06,8.399999618530273
2023-02-07,8.609999656677246
2023-02-08,8.630000114440918
2023-02-09,8.670000076293945
2023-02-10,8.770000457763672
2023-02-13,8.819999694824219
2023-02-14,8.819999694824219
2023-02-15,8.850000381469727
2023-02-16,8.829999923706055
2023-02-17,8.869999885559082
2023-02-21,8.770000457763672
2023-02-22,8.739999771118164
2023-02-23,8.819999694824219
2023-02-24,8.609999656677246
2023-02-27,8.6899995803833
2023-02-28,8.729999542236328
2023-03-01,8.670000076293945
2023-03-02,8.65999984741211
2023-03-03,8.84000015258789
2023-03-06,8.9399995803833
2023-03-07,8.859999656677246
2023-03-08,8.949999809265137
2023-03-09,9.0
2023-03-10,8.4399995803833
2023-03-13,8.170000076293945
2023-03-14,7.860000133514404
2023-03-15,7.690000057220459
2023-03-16,7.889999866485596
2023-03-17,7.659999847412109
2023-03-20,7.869999885559082
2023-03-21,7.980000019073486
2023-03-22,7.889999866485596
2023-03-23,7.820000171661377
2023-03-24,7.900000095367432
2023-03-27,7.929999828338623
2023-03-28,8.020000457763672
2023-03-29,7.989999771118164
2023-03-30,7.869999885559082
2023-03-31,8.0
2023-04-03,8.069999694824219
2023-04-04,8.100000381469727
2023-04-05,8.09000015258789
2023-04-06,8.069999694824219
2023-04-10,8.0600004196167
2023-04-11,8.170000076293945
2023-04-12,8.170000076293945
2023-04-13,8.180000305175781
2023-04-14,8.3100004196167
2023-04-17,8.350000381469727
2023-04-18,8.4399995803833
2023-04-19,8.569999694824219
2023-04-20,8.520000457763672
2023-04-21,8.430000305175781
2023-04-24,8.34000015258789
2023-04-25,8.229999542236328
2023-04-26,8.260000228881836
2023-04-27,8.479999542236328
2023-04-28,8.210000038146973
2023-05-01,8.239999771118164
2023-05-02,8.069999694824219
2023-05-03,7.980000019073486
2023-05-04,7.840000152587891
2023-05-05,8.210000038146973
2023-05-08,8.239999771118164
2023-05-09,8.350000381469727
2023-05-10,8.350000381469727
2023-05-11,8.40999984741211
2023-05-12,8.390000343322754
2023-05-15,8.609999656677246
2023-05-16,8.399999618530273
2023-05-17,8.5
2023-05-18,8.329999923706055
2023-05-19,8.109999656677246
2023-05-22,8.15999984741211
2023-05-23,8.050000190734863
2023-05-24,8.029999732971191
2023-05-25,7.940000057220459
2023-05-26,7.909999847412109
2023-05-30,7.989999771118164
2023-05-31,8.0600004196167
2023-06-01,8.319999694824219
2023-06-02,8.289999961853027
2023-06-05,8.239999771118164
2023-06-06,8.329999923706055
2023-06-07,8.15999984741211
2023-06-08,8.210000038146973
2023-06-09,8.270000457763672
2023-06-12,8.239999771118164
2023-06-13,8.3100004196167
2023-06-14,8.359999656677246
2023-06-15,8.369999885559082
2023-06-16,8.260000228881836
2023-06-20,8.199999809265137
2023-06-21,8.4399995803833
2023-06-22,8.479999542236328
2023-06-23,8.239999771118164
2023-06-26,8.239999771118164
2023-06-27,8.399999618530273
2023-06-28,8.430000305175781
2023-06-29,8.630000114440918
2023-06-30,8.600000381469727
2023-07-03,8.640000343322754
2023-07-05,8.859999656677246
2023-07-06,8.649999618530273
2023-07-07,8.760000228881836
2023-07-10,8.649999618530273
2023-07-11,8.710000038146973
2023-07-12,9.010000228881836
2023-07-13,9.119999885559082
2023-07-14,9.020000457763672
2023-07-17,9.050000190734863
2023-07-18,9.270000457763672
2023-07-19,9.239999771118164
2023-07-20,9.229999542236328
2023-07-21,8.930000305175781
2023-07-24,8.890000343322754
2023-07-25,8.920000076293945
2023-07-26,8.979999542236328
2023-07-27,9.15999984741211
2023-07-28,9.449999809265137
2023-07-31,9.319999694824219
2023-08-01,9.069999694824219
2023-08-02,8.949999809265137
2023-08-03,8.960000038146973
2023-08-04,9.15999984741211
2023-08-07,9.1899995803833
2023-08-08,8.970000267028809
2023-08-09,8.84000015258789
2023-08-10,8.899999618530273
2023-08-11,8.899999618530273
2023-08-14,8.789999961853027
2023-08-15,8.699999809265137
2023-08-16,8.5600004196167
2023-08-17,8.609999656677246
2023-08-18,8.609999656677246
2023-08-21,8.619999885559082
2023-08-22,8.779999732971191
2023-08-23,8.899999618530273
2023-08-24,8.880000114440918
2023-08-25,8.920000076293945
2023-08-28,9.0600004196167
2023-08-29,9.0600004196167
2023-08-30,9.100000381469727
2023-08-31,9.100000381469727
2023-09-01,9.279999732971191
2023-09-05,9.3100004196167
2023-09-06,9.420000076293945
2023-09-07,9.430000305175781
2023-09-08,9.359999656677246
2023-09-11,9.960000038146973
2023-09-12,9.949999809265137
2023-09-13,10.0600004196167
2023-09-14,10.170000076293945
2023-09-15,9.949999809265137
2023-09-18,9.960000038146973
2023-09-19,10.279999732971191
2023-09-20,10.199999809265137
2023-09-21,10.270000457763672
2023-09-22,10.350000381469727
2023-09-25,10.119999885559082
2023-09-26,10.130000114440918
2023-09-27,10.119999885559082
2023-09-28,10.079999923706055
2023-09-29,9.850000381469727
2023-10-02,9.84000015258789
2023-10-03,9.760000228881836
2023-10-04,9.489999771118164
2023-10-05,9.779999732971191
2023-10-06,9.829999923706055
2023-10-09,9.800000190734863
2023-10-10,9.970000267028809
2023-10-11,9.890000343322754
2023-10-12,9.789999961853027
2023-10-13,9.670000076293945
2023-10-16,9.699999809265137
2023-10-17,9.770000457763672
2023-10-18,9.729999542236328
2023-10-19,9.619999885559082
2023-10-20,9.5
2023-10-23,9.460000038146973
2023-10-24,9.479999542236328
2023-10-25,9.600000381469727
2023-10-26,9.520000457763672
2023-10-27,9.609999656677246
2023-10-30,9.75
2023-10-31,9.670000076293945
2023-11-01,9.859999656677246
2023-11-02,10.0
2023-11-03,10.149999618530273
2023-11-06,9.800000190734863
2023-11-07,9.710000038146973
2023-11-08,9.050000190734863
2023-11-09,9.140000343322754
2023-11-10,9.289999961853027
2023-11-13,9.260000228881836
2023-11-14,9.779999732971191
2023-11-15,9.470000267028809
2023-11-16,9.619999885559082
2023-11-17,9.880000114440918
2023-11-20,9.970000267028809
2023-11-21,9.930000305175781
2023-11-22,9.869999885559082
2023-11-24,9.829999923706055
2023-11-27,9.989999771118164
2023-11-28,10.0
2023-11-29,9.859999656677246
2023-11-30,9.869999885559082
2023-12-01,9.920000076293945
2023-12-04,9.760000228881836
2023-12-05,9.600000381469727
2023-12-06,9.619999885559082
2023-12-07,9.960000038146973
2023-12-08,10.0600004196167
2023-12-11,9.970000267028809
2023-12-12,10.020000457763672
2023-12-13,10.130000114440918
2023-12-14,9.979999542236328
2023-12-15,9.34000015258789
2023-12-18,9.239999771118164
2023-12-19,9.239999771118164
2023-12-20,9.15999984741211
2023-12-21,9.300000190734863
2023-12-22,9.539999961853027
2023-12-26,9.479999542236328
2023-12-27,9.520000457763672
2023-12-28,9.630000114440918
2023-12-29,9.680000305175781
2024-01-02,9.640000343322754
2024-01-03,9.600000381469727
2024-01-04,9.640000343322754
2024-01-05,9.899999618530273
2024-01-08,9.960000038146973
2024-01-09,9.760000228881836
2024-01-10,9.789999961853027
2024-01-11,9.850000381469727
2024-01-12,9.8100004196167
2024-01-16,9.850000381469727
2024-01-17,9.75
2024-01-18,9.760000228881836
2024-01-19,9.829999923706055
2024-01-22,9.949999809265137
2024-01-23,9.960000038146973
2024-01-24,10.399999618530273
2024-01-25,10.300000190734863
2024-01-26,10.119999885559082
2024-01-29,10.1899995803833
2024-01-30,10.25
2024-01-31,10.289999961853027
2024-02-01,10.420000076293945
2024-02-02,10.420000076293945
2024-02-05,10.430000305175781
2024-02-06,10.279999732971191
2024-02-07,10.40999984741211
2024-02-08,10.140000343322754
2024-02-09,10.199999809265137
2024-02-12,10.270000457763672
2024-02-13,10.199999809265137
2024-02-14,10.319999694824219
2024-02-15,10.390000343322754
2024-02-16,10.670000076293945
2024-02-20,10.779999732971191
2024-02-21,10.619999885559082
2024-02-22,10.710000038146973
2024-02-23,10.800000190734863
2024-02-26,10.899999618530273
2024-02-27,11.210000038146973
2024-02-28,11.079999923706055
2024-02-29,11.140000343322754
2024-03-01,11.239999771118164
2024-03-04,11.289999961853027
2024-03-05,11.470000267028809
2024-03-06,11.760000228881836
2024-03-07,12.039999961853027
2024-03-08,12.329999923706055
2024-03-11,11.869999885559082
2024-03-12,11.770000457763672
2024-03-13,11.739999771118164
2024-03-14,11.600000381469727
2024-03-15,11.520000457763672
2024-03-18,11.630000114440918
2024-03-19,11.539999961853027
2024-03-20,11.670000076293945
2024-03-21,11.710000038146973
2024-03-22,11.90999984741211
2024-03-25,11.84000015258789
2024-03-26,11.859999656677246
2024-03-27,11.8100004196167
2024-03-28,11.770000457763672
2024-04-01,11.430000305175781
2024-04-02,11.359999656677246
2024-04-03,11.600000381469727
2024-04-04,11.550000190734863
2024-04-05,11.5600004196167
2024-04-08,11.699999809265137
2024-04-09,11.630000114440918
2024-04-10,11.539999961853027
2024-04-11,11.760000228881836
2024-04-12,11.510000228881836
2024-04-15,11.520000457763672
2024-04-16,11.170000076293945
2024-04-17,11.100000381469727
2024-04-18,11.140000343322754
2024-04-19,11.170000076293945
2024-04-22,11.3100004196167
2024-04-23,11.40999984741211
2024-04-24,11.380000114440918
2024-04-25,11.380000114440918
2024-04-26,11.220000267028809
2024-04-29,11.319999694824219
2024-04-30,11.319999694824219
2024-05-01,11.359999656677246
2024-05-02,11.4399995803833
2024-05-03,11.5600004196167
2024-05-06,11.609999656677246
2024-05-07,11.539999961853027
2024-05-08,11.4399995803833
2024-05-09,11.510000228881836
2024-05-10,11.600000381469727
2024-05-13,11.65999984741211
2024-05-14,11.8100004196167
2024-05-15,12.270000457763672
2024-05-16,12.020000457763672
2024-05-17,12.529999732971191
2024-05-20,12.640000343322754
2024-05-21,12.649999618530273
2024-05-22,12.510000228881836
2024-05-23,12.420000076293945
2024-05-24,12.5600004196167
2024-05-28,12.8100004196167
2024-05-29,12.640000343322754
2024-05-30,12.819999694824219
2024-05-31,13.109999656677246
2024-06-03,13.380000114440918
2024-06-04,13.279999732971191
2024-06-05,12.970000267028809
2024-06-06,13.079999923706055
2024-06-07,13.0600004196167
2024-06-10,13.15999984741211
2024-06-11,12.949999809265137
2024-06-12,12.930000305175781
2024-06-13,12.630000114440918
2024-06-14,12.619999885559082
2024-06-17,12.630000114440918
2024-06-18,12.619999885559082
2024-06-20,12.619999885559082
2024-06-21,12.529999732971191
2024-06-24,12.609999656677246
2024-06-25,12.970000267028809
2024-06-26,12.979999542236328
2024-06-27,13.039999961853027
2024-06-28,13.40999984741211
2024-07-01,13.449999809265137
2024-07-02,13.6899995803833
2024-07-03,13.649999618530273
2024-07-05,13.859999656677246
2024-07-08,13.789999961853027
2024-07-09,13.729999542236328
2024-07-10,13.819999694824219
2024-07-11,13.710000038146973
2024-07-12,13.680000305175781
2024-07-15,13.609999656677246
2024-07-16,13.979999542236328
2024-07-17,13.800000190734863
2024-07-18,13.930000305175781
2024-07-19,13.9399995803833
2024-07-22,14.0600004196167
2024-07-23,14.199999809265137
2024-07-24,14.029999732971191
2024-07-25,13.640000343322754
2024-07-26,13.880000114440918
2024-07-29,13.789999961853027
2024-07-30,13.65999984741211
2024-07-31,14.479999542236328
2024-08-01,14.079999923706055
2024-08-02,12.529999732971191
2024-08-05,12.069999694824219
2024-08-06,11.380000114440918
2024-08-07,11.739999771118164
2024-08-08,11.880000114440918
2024-08-09,12.199999809265137
2024-08-12,12.220000267028809
2024-08-13,12.75
2024-08-14,12.760000228881836
2024-08-15,13.569999694824219
2024-08-16,13.680000305175781
2024-08-19,13.869999885559082
2024-08-20,13.699999809265137
2024-08-21,13.619999885559082
2024-08-22,13.470000267028809
2024-08-23,13.789999961853027
2024-08-26,13.34000015258789
2024-08-27,13.300000190734863
2024-08-28,13.270000457763672
2024-08-29,13.319999694824219
2024-08-30,13.229999542236328
2024-09-03,13.350000381469727
2024-09-04,12.979999542236328
2024-09-05,13.069999694824219
2024-09-06,12.649999618530273
2024-09-09,12.720000267028809
2024-09-10,12.65999984741211
2024-09-11,12.739999771118164
2024-09-12,12.779999732971191
2024-09-13,12.84000015258789
2024-09-16,12.920000076293945
2024-09-17,12.470000267028809
2024-09-18,12.550000190734863
2024-09-19,12.710000038146973
2024-09-20,12.869999885559082
2024-09-23,12.899999618530273
2024-09-24,12.770000457763672
2024-09-25,12.430000305175781
2024-09-26,12.899999618530273
2024-09-27,12.170000076293945
2024-09-30,12.630000114440918
2024-10-01,12.699999809265137
2024-10-02,12.539999961853027
2024-10-03,12.40999984741211
2024-10-04,12.890000343322754
2024-10-07,12.979999542236328
2024-10-08,12.619999885559082
2024-10-09,12.470000267028809
2024-10-10,12.649999618530273
2024-10-11,13.109999656677246
2024-10-14,13.149999618530273
2024-10-15,12.829999923706055
2024-10-16,12.960000038146973
2024-10-17,13.050000190734863
2024-10-18,13.149999618530273
2024-10-21,12.770000457763672
2024-10-22,12.649999618530273
2024-10-23,12.279999732971191
2024-10-24,12.34000015258789
2024-10-25,12.289999961853027
2024-10-28,12.479999542236328
2024-10-29,12.720000267028809
2024-10-30,12.770000457763672
2024-10-31,12.770000457763672
2024-11-01,12.850000381469727
2024-11-04,12.859999656677246
2024-11-05,13.010000228881836
2024-11-06,13.770000457763672
2024-11-07,13.869999885559082
2024-11-08,13.989999771118164
2024-11-11,14.020000457763672
2024-11-12,13.9399995803833
2024-11-13,13.890000343322754
2024-11-14,14.289999961853027
2024-11-15,13.960000038146973
2024-11-18,13.930000305175781
2024-11-19,14.210000038146973
2024-11-20,13.970000267028809
2024-11-21,14.0600004196167
