Date,WLK
2022-10-24,94.73999786376953
2022-10-25,97.41000366210938
2022-10-26,97.93000030517578
2022-10-27,98.29000091552734
2022-10-28,98.0999984741211
2022-10-31,96.6500015258789
2022-11-01,98.0999984741211
2022-11-02,96.06999969482422
2022-11-03,92.63999938964844
2022-11-04,100.01000213623047
2022-11-07,99.7300033569336
2022-11-08,101.30999755859375
2022-11-09,97.0199966430664
2022-11-10,106.1500015258789
2022-11-11,113.37000274658203
2022-11-14,110.91000366210938
2022-11-15,107.9800033569336
2022-11-16,105.44000244140625
2022-11-17,104.25
2022-11-18,104.43000030517578
2022-11-21,102.83000183105469
2022-11-22,106.66999816894531
2022-11-23,106.30000305175781
2022-11-25,106.4000015258789
2022-11-28,102.23999786376953
2022-11-29,107.16999816894531
2022-11-30,107.6500015258789
2022-12-01,107.94999694824219
2022-12-02,108.63999938964844
2022-12-05,107.36000061035156
2022-12-06,106.3499984741211
2022-12-07,106.66000366210938
2022-12-08,106.94000244140625
2022-12-09,106.66000366210938
2022-12-12,108.4000015258789
2022-12-13,110.62000274658203
2022-12-14,110.16999816894531
2022-12-15,105.04000091552734
2022-12-16,103.3499984741211
2022-12-19,103.20999908447266
2022-12-20,103.4000015258789
2022-12-21,105.12999725341797
2022-12-22,103.3499984741211
2022-12-23,105.0999984741211
2022-12-27,105.79000091552734
2022-12-28,103.2699966430664
2022-12-29,103.02999877929688
2022-12-30,102.54000091552734
2023-01-03,99.02999877929688
2023-01-04,100.16000366210938
2023-01-05,101.9800033569336
2023-01-06,108.4000015258789
2023-01-09,109.13999938964844
2023-01-10,110.7699966430664
2023-01-11,111.76000213623047
2023-01-12,114.47000122070312
2023-01-13,114.38999938964844
2023-01-17,112.25
2023-01-18,111.43000030517578
2023-01-19,110.55999755859375
2023-01-20,113.91000366210938
2023-01-23,114.79000091552734
2023-01-24,114.12000274658203
2023-01-25,116.25
2023-01-26,117.16000366210938
2023-01-27,120.69000244140625
2023-01-30,119.44999694824219
2023-01-31,122.75
2023-02-01,124.1500015258789
2023-02-02,124.58000183105469
2023-02-03,124.94000244140625
2023-02-06,122.86000061035156
2023-02-07,123.63999938964844
2023-02-08,121.51000213623047
2023-02-09,120.61000061035156
2023-02-10,122.76000213623047
2023-02-13,124.9800033569336
2023-02-14,124.19000244140625
2023-02-15,123.55000305175781
2023-02-16,123.94999694824219
2023-02-17,122.51000213623047
2023-02-21,114.62000274658203
2023-02-22,118.61000061035156
2023-02-23,120.05999755859375
2023-02-24,121.37000274658203
2023-02-27,120.72000122070312
2023-02-28,119.13999938964844
2023-03-01,121.69999694824219
2023-03-02,122.58999633789062
2023-03-03,124.56999969482422
2023-03-06,120.6500015258789
2023-03-07,117.58000183105469
2023-03-08,118.4800033569336
2023-03-09,113.72000122070312
2023-03-10,110.43000030517578
2023-03-13,108.52999877929688
2023-03-14,109.5
2023-03-15,105.94000244140625
2023-03-16,107.1500015258789
2023-03-17,104.52999877929688
2023-03-20,107.5199966430664
2023-03-21,109.81999969482422
2023-03-22,106.5999984741211
2023-03-23,107.11000061035156
2023-03-24,108.69000244140625
2023-03-27,110.5999984741211
2023-03-28,113.36000061035156
2023-03-29,113.66000366210938
2023-03-30,113.66999816894531
2023-03-31,115.9800033569336
2023-04-03,117.4000015258789
2023-04-04,113.87999725341797
2023-04-05,114.58999633789062
2023-04-06,112.94000244140625
2023-04-10,115.51000213623047
2023-04-11,115.87999725341797
2023-04-12,117.55000305175781
2023-04-13,118.91999816894531
2023-04-14,118.12000274658203
2023-04-17,118.30999755859375
2023-04-18,118.8499984741211
2023-04-19,118.2300033569336
2023-04-20,115.77999877929688
2023-04-21,114.31999969482422
2023-04-24,115.80000305175781
2023-04-25,110.54000091552734
2023-04-26,109.01000213623047
2023-04-27,111.29000091552734
2023-04-28,113.77999877929688
2023-05-01,113.37000274658203
2023-05-02,112.30999755859375
2023-05-03,112.2300033569336
2023-05-04,116.81999969482422
2023-05-05,121.29000091552734
2023-05-08,118.62999725341797
2023-05-09,118.13999938964844
2023-05-10,115.33999633789062
2023-05-11,113.4000015258789
2023-05-12,114.47000122070312
2023-05-15,115.29000091552734
2023-05-16,113.19000244140625
2023-05-17,115.94000244140625
2023-05-18,117.12999725341797
2023-05-19,116.30000305175781
2023-05-22,116.16999816894531
2023-05-23,115.76000213623047
2023-05-24,113.69999694824219
2023-05-25,111.62999725341797
2023-05-26,111.87999725341797
2023-05-30,108.44000244140625
2023-05-31,103.94999694824219
2023-06-01,105.27999877929688
2023-06-02,113.01000213623047
2023-06-05,111.51000213623047
2023-06-06,112.80000305175781
2023-06-07,116.05999755859375
2023-06-08,112.41000366210938
2023-06-09,111.4000015258789
2023-06-12,112.38999938964844
2023-06-13,116.0199966430664
2023-06-14,113.69000244140625
2023-06-15,115.68000030517578
2023-06-16,114.69999694824219
2023-06-20,111.16000366210938
2023-06-21,111.70999908447266
2023-06-22,110.30999755859375
2023-06-23,112.80000305175781
2023-06-26,114.5
2023-06-27,116.72000122070312
2023-06-28,116.69999694824219
2023-06-29,118.86000061035156
2023-06-30,119.47000122070312
2023-07-03,120.37999725341797
2023-07-05,117.44999694824219
2023-07-06,116.44000244140625
2023-07-07,120.55000305175781
2023-07-10,121.48999786376953
2023-07-11,123.81999969482422
2023-07-12,129.22000122070312
2023-07-13,129.49000549316406
2023-07-14,125.7699966430664
2023-07-17,125.0
2023-07-18,127.77999877929688
2023-07-19,127.88999938964844
2023-07-20,128.3699951171875
2023-07-21,129.8800048828125
2023-07-24,128.58999633789062
2023-07-25,131.66000366210938
2023-07-26,133.4499969482422
2023-07-27,134.80999755859375
2023-07-28,137.0800018310547
2023-07-31,137.5
2023-08-01,136.80999755859375
2023-08-02,134.38999938964844
2023-08-03,132.52999877929688
2023-08-04,131.0800018310547
2023-08-07,133.9499969482422
2023-08-08,132.58999633789062
2023-08-09,132.77000427246094
2023-08-10,132.16000366210938
2023-08-11,132.17999267578125
2023-08-14,134.11000061035156
2023-08-15,130.0800018310547
2023-08-16,129.94000244140625
2023-08-17,131.02999877929688
2023-08-18,130.36000061035156
2023-08-21,131.10000610351562
2023-08-22,130.5
2023-08-23,129.92999267578125
2023-08-24,129.7100067138672
2023-08-25,131.22000122070312
2023-08-28,131.91000366210938
2023-08-29,134.05999755859375
2023-08-30,133.19000244140625
2023-08-31,130.97999572753906
2023-09-01,132.6999969482422
2023-09-05,127.72000122070312
2023-09-06,127.5999984741211
2023-09-07,124.69000244140625
2023-09-08,124.93000030517578
2023-09-11,124.20999908447266
2023-09-12,124.4800033569336
2023-09-13,123.9000015258789
2023-09-14,127.7300033569336
2023-09-15,127.2699966430664
2023-09-18,127.12999725341797
2023-09-19,125.69999694824219
2023-09-20,124.18000030517578
2023-09-21,121.02999877929688
2023-09-22,121.0
2023-09-25,122.81999969482422
2023-09-26,121.83000183105469
2023-09-27,123.93000030517578
2023-09-28,125.0
2023-09-29,124.66999816894531
2023-10-02,122.86000061035156
2023-10-03,123.08000183105469
2023-10-04,123.80999755859375
2023-10-05,123.16000366210938
2023-10-06,124.0199966430664
2023-10-09,123.83999633789062
2023-10-10,126.88999938964844
2023-10-11,125.12999725341797
2023-10-12,121.88999938964844
2023-10-13,121.08999633789062
2023-10-16,123.1500015258789
2023-10-17,125.11000061035156
2023-10-18,120.7300033569336
2023-10-19,117.98999786376953
2023-10-20,115.56999969482422
2023-10-23,114.13999938964844
2023-10-24,115.29000091552734
2023-10-25,113.19000244140625
2023-10-26,115.93000030517578
2023-10-27,114.4800033569336
2023-10-30,115.1500015258789
2023-10-31,115.36000061035156
2023-11-01,116.19999694824219
2023-11-02,120.98999786376953
2023-11-03,123.6500015258789
2023-11-06,121.3499984741211
2023-11-07,120.3499984741211
2023-11-08,119.79000091552734
2023-11-09,118.95999908447266
2023-11-10,121.9800033569336
2023-11-13,122.45999908447266
2023-11-14,129.75999450683594
2023-11-15,128.49000549316406
2023-11-16,128.13999938964844
2023-11-17,129.99000549316406
2023-11-20,129.91000366210938
2023-11-21,129.13999938964844
2023-11-22,128.3699951171875
2023-11-24,129.4199981689453
2023-11-27,128.61000061035156
2023-11-28,127.41000366210938
2023-11-29,128.77000427246094
2023-11-30,128.38999938964844
2023-12-01,132.57000732421875
2023-12-04,132.3800048828125
2023-12-05,130.08999633789062
2023-12-06,129.52000427246094
2023-12-07,129.5399932861328
2023-12-08,129.25
2023-12-11,129.6199951171875
2023-12-12,126.9000015258789
2023-12-13,132.5399932861328
2023-12-14,139.77000427246094
2023-12-15,140.10000610351562
2023-12-18,140.3699951171875
2023-12-19,142.50999450683594
2023-12-20,140.44000244140625
2023-12-21,140.8000030517578
2023-12-22,141.08999633789062
2023-12-26,142.69000244140625
2023-12-27,142.4499969482422
2023-12-28,140.8699951171875
2023-12-29,139.9600067138672
2024-01-02,140.75
2024-01-03,138.22999572753906
2024-01-04,136.7899932861328
2024-01-05,138.3000030517578
2024-01-08,138.07000732421875
2024-01-09,135.07000732421875
2024-01-10,135.4199981689453
2024-01-11,135.0399932861328
2024-01-12,134.61000061035156
2024-01-16,135.02000427246094
2024-01-17,133.50999450683594
2024-01-18,136.27000427246094
2024-01-19,138.47999572753906
2024-01-22,139.74000549316406
2024-01-23,140.47000122070312
2024-01-24,136.63999938964844
2024-01-25,138.3800048828125
2024-01-26,141.19000244140625
2024-01-29,141.17999267578125
2024-01-30,141.66000366210938
2024-01-31,138.35000610351562
2024-02-01,139.8300018310547
2024-02-02,138.5399932861328
2024-02-05,138.2100067138672
2024-02-06,139.36000061035156
2024-02-07,140.9499969482422
2024-02-08,142.8000030517578
2024-02-09,142.1199951171875
2024-02-12,143.94000244140625
2024-02-13,139.72999572753906
2024-02-14,141.19000244140625
2024-02-15,144.25
2024-02-16,144.14999389648438
2024-02-20,132.80999755859375
2024-02-21,135.47999572753906
2024-02-22,140.5800018310547
2024-02-23,136.7899932861328
2024-02-26,137.4199981689453
2024-02-27,136.8000030517578
2024-02-28,135.88999938964844
2024-02-29,138.7100067138672
2024-03-01,137.3800048828125
2024-03-04,140.08999633789062
2024-03-05,139.9600067138672
2024-03-06,141.1699981689453
2024-03-07,142.60000610351562
2024-03-08,141.67999267578125
2024-03-11,141.8000030517578
2024-03-12,141.4199981689453
2024-03-13,144.1699981689453
2024-03-14,142.50999450683594
2024-03-15,146.7899932861328
2024-03-18,143.74000549316406
2024-03-19,145.92999267578125
2024-03-20,150.4199981689453
2024-03-21,150.39999389648438
2024-03-22,150.32000732421875
2024-03-25,149.99000549316406
2024-03-26,150.14999389648438
2024-03-27,152.35000610351562
2024-03-28,152.8000030517578
2024-04-01,154.25999450683594
2024-04-02,153.47999572753906
2024-04-03,157.0399932861328
2024-04-04,157.13999938964844
2024-04-05,160.47000122070312
2024-04-08,158.14999389648438
2024-04-09,162.05999755859375
2024-04-10,157.49000549316406
2024-04-11,155.50999450683594
2024-04-12,153.4600067138672
2024-04-15,153.27000427246094
2024-04-16,150.1699981689453
2024-04-17,148.58999633789062
2024-04-18,148.94000244140625
2024-04-19,150.75999450683594
2024-04-22,149.67999267578125
2024-04-23,149.36000061035156
2024-04-24,149.89999389648438
2024-04-25,148.3699951171875
2024-04-26,149.5500030517578
2024-04-29,151.0
2024-04-30,147.36000061035156
2024-05-01,149.17999267578125
2024-05-02,149.50999450683594
2024-05-03,152.25
2024-05-06,153.3000030517578
2024-05-07,156.4499969482422
2024-05-08,154.94000244140625
2024-05-09,157.30999755859375
2024-05-10,158.14999389648438
2024-05-13,156.27000427246094
2024-05-14,157.19000244140625
2024-05-15,156.17999267578125
2024-05-16,155.05999755859375
2024-05-17,157.8300018310547
2024-05-20,160.22999572753906
2024-05-21,160.5800018310547
2024-05-22,157.24000549316406
2024-05-23,156.6999969482422
2024-05-24,158.55999755859375
2024-05-28,158.9600067138672
2024-05-29,156.7100067138672
2024-05-30,159.47999572753906
2024-05-31,160.55999755859375
2024-06-03,156.64999389648438
2024-06-04,154.22999572753906
2024-06-05,156.50999450683594
2024-06-06,154.27999877929688
2024-06-07,153.00999450683594
2024-06-10,150.2899932861328
2024-06-11,152.07000732421875
2024-06-12,152.86000061035156
2024-06-13,153.22000122070312
2024-06-14,149.8300018310547
2024-06-17,150.3699951171875
2024-06-18,151.0399932861328
2024-06-20,150.11000061035156
2024-06-21,147.97000122070312
2024-06-24,150.4600067138672
2024-06-25,146.3800048828125
2024-06-26,146.60000610351562
2024-06-27,146.0
2024-06-28,144.82000732421875
2024-07-01,143.32000732421875
2024-07-02,142.75
2024-07-03,144.11000061035156
2024-07-05,142.0
2024-07-08,142.63999938964844
2024-07-09,140.1999969482422
2024-07-10,141.35000610351562
2024-07-11,146.1199951171875
2024-07-12,146.64999389648438
2024-07-15,146.36000061035156
2024-07-16,149.3800048828125
2024-07-17,150.32000732421875
2024-07-18,148.05999755859375
2024-07-19,145.6300048828125
2024-07-22,145.38999938964844
2024-07-23,145.00999450683594
2024-07-24,141.25999450683594
2024-07-25,142.7100067138672
2024-07-26,143.02999877929688
2024-07-29,143.77999877929688
2024-07-30,145.6199951171875
2024-07-31,147.86000061035156
2024-08-01,143.94000244140625
2024-08-02,137.05999755859375
2024-08-05,133.5
2024-08-06,144.00999450683594
2024-08-07,143.47000122070312
2024-08-08,146.8300018310547
2024-08-09,145.99000549316406
2024-08-12,142.6199951171875
2024-08-13,145.1300048828125
2024-08-14,144.67999267578125
2024-08-15,147.08999633789062
2024-08-16,146.72000122070312
2024-08-19,147.0399932861328
2024-08-20,143.6699981689453
2024-08-21,145.5500030517578
2024-08-22,144.5800018310547
2024-08-23,150.97000122070312
2024-08-26,150.5500030517578
2024-08-27,145.39999389648438
2024-08-28,144.1999969482422
2024-08-29,145.02999877929688
2024-08-30,145.44000244140625
2024-09-03,139.4499969482422
2024-09-04,137.55999755859375
2024-09-05,136.44000244140625
2024-09-06,135.00999450683594
2024-09-09,137.50999450683594
2024-09-10,135.3800048828125
2024-09-11,135.8300018310547
2024-09-12,137.3000030517578
2024-09-13,138.92999267578125
2024-09-16,141.1999969482422
2024-09-17,143.11000061035156
2024-09-18,143.10000610351562
2024-09-19,146.0
2024-09-20,144.27999877929688
2024-09-23,145.1999969482422
2024-09-24,147.92999267578125
2024-09-25,145.36000061035156
2024-09-26,150.0399932861328
2024-09-27,150.08999633789062
2024-09-30,150.2899932861328
2024-10-01,149.1300048828125
2024-10-02,147.3800048828125
2024-10-03,146.55999755859375
2024-10-04,147.8000030517578
2024-10-07,145.52000427246094
2024-10-08,142.14999389648438
2024-10-09,144.07000732421875
2024-10-10,143.61000061035156
2024-10-11,144.1999969482422
2024-10-14,144.14999389648438
2024-10-15,141.8000030517578
2024-10-16,142.1300048828125
2024-10-17,140.17999267578125
2024-10-18,139.33999633789062
2024-10-21,136.5
2024-10-22,137.02999877929688
2024-10-23,135.97999572753906
2024-10-24,134.7899932861328
2024-10-25,132.72999572753906
2024-10-28,133.86000061035156
2024-10-29,131.9600067138672
2024-10-30,133.25999450683594
2024-10-31,131.94000244140625
2024-11-01,132.13999938964844
2024-11-04,131.47999572753906
2024-11-05,132.5500030517578
2024-11-06,137.1699981689453
2024-11-07,136.35000610351562
2024-11-08,132.14999389648438
2024-11-11,130.22000122070312
2024-11-12,127.75
2024-11-13,128.25999450683594
2024-11-14,126.69000244140625
2024-11-15,126.66000366210938
2024-11-18,127.04000091552734
2024-11-19,126.94999694824219
2024-11-20,127.91000366210938
2024-11-21,129.16000366210938
