Date,HSBC
2022-07-20,30.940000534057617
2022-07-21,31.329999923706055
2022-07-22,30.920000076293945
2022-07-25,31.829999923706055
2022-07-26,31.399999618530273
2022-07-27,31.950000762939453
2022-07-28,31.389999389648438
2022-07-29,31.399999618530273
2022-08-01,33.439998626708984
2022-08-02,32.45000076293945
2022-08-03,32.849998474121094
2022-08-04,32.709999084472656
2022-08-05,32.810001373291016
2022-08-08,32.939998626708984
2022-08-09,33.45000076293945
2022-08-10,33.290000915527344
2022-08-11,33.5
2022-08-12,33.61000061035156
2022-08-15,33.150001525878906
2022-08-16,33.400001525878906
2022-08-17,33.040000915527344
2022-08-18,32.40999984741211
2022-08-19,31.809999465942383
2022-08-22,31.719999313354492
2022-08-23,31.40999984741211
2022-08-24,30.850000381469727
2022-08-25,31.170000076293945
2022-08-26,30.860000610351562
2022-08-29,31.139999389648438
2022-08-30,30.920000076293945
2022-08-31,30.829999923706055
2022-09-01,30.3799991607666
2022-09-02,30.59000015258789
2022-09-06,30.760000228881836
2022-09-07,30.3799991607666
2022-09-08,30.56999969482422
2022-09-09,30.899999618530273
2022-09-12,31.469999313354492
2022-09-13,30.479999542236328
2022-09-14,30.329999923706055
2022-09-15,30.670000076293945
2022-09-16,30.459999084472656
2022-09-19,30.540000915527344
2022-09-20,30.389999389648438
2022-09-21,29.459999084472656
2022-09-22,29.219999313354492
2022-09-23,28.15999984741211
2022-09-26,27.040000915527344
2022-09-27,26.68000030517578
2022-09-28,26.579999923706055
2022-09-29,26.030000686645508
2022-09-30,26.06999969482422
2022-10-03,26.290000915527344
2022-10-04,27.739999771118164
2022-10-05,27.010000228881836
2022-10-06,26.389999389648438
2022-10-07,26.149999618530273
2022-10-10,25.739999771118164
2022-10-11,25.100000381469727
2022-10-12,25.010000228881836
2022-10-13,26.31999969482422
2022-10-14,25.81999969482422
2022-10-17,26.81999969482422
2022-10-18,26.700000762939453
2022-10-19,26.639999389648438
2022-10-20,26.6200008392334
2022-10-21,27.219999313354492
2022-10-24,26.940000534057617
2022-10-25,25.690000534057617
2022-10-26,25.90999984741211
2022-10-27,26.040000915527344
2022-10-28,25.93000030517578
2022-10-31,25.90999984741211
2022-11-01,26.440000534057617
2022-11-02,26.100000381469727
2022-11-03,25.889999389648438
2022-11-04,28.15999984741211
2022-11-07,27.579999923706055
2022-11-08,27.729999542236328
2022-11-09,27.139999389648438
2022-11-10,27.850000381469727
2022-11-11,28.049999237060547
2022-11-14,28.190000534057617
2022-11-15,28.25
2022-11-16,28.270000457763672
2022-11-17,28.579999923706055
2022-11-18,28.549999237060547
2022-11-21,28.75
2022-11-22,28.950000762939453
2022-11-23,29.469999313354492
2022-11-25,29.719999313354492
2022-11-28,29.280000686645508
2022-11-29,30.479999542236328
2022-11-30,30.860000610351562
2022-12-01,30.549999237060547
2022-12-02,30.579999923706055
2022-12-05,30.399999618530273
2022-12-06,30.3700008392334
2022-12-07,30.06999969482422
2022-12-08,30.229999542236328
2022-12-09,30.360000610351562
2022-12-12,30.459999084472656
2022-12-13,30.850000381469727
2022-12-14,30.6200008392334
2022-12-15,29.969999313354492
2022-12-16,29.8799991607666
2022-12-19,29.959999084472656
2022-12-20,30.459999084472656
2022-12-21,30.850000381469727
2022-12-22,30.780000686645508
2022-12-23,30.940000534057617
2022-12-27,31.06999969482422
2022-12-28,31.030000686645508
2022-12-29,31.209999084472656
2022-12-30,31.15999984741211
2023-01-03,31.6299991607666
2023-01-04,32.68000030517578
2023-01-05,33.7599983215332
2023-01-06,34.310001373291016
2023-01-09,34.15999984741211
2023-01-10,34.38999938964844
2023-01-11,34.599998474121094
2023-01-12,35.41999816894531
2023-01-13,36.150001525878906
2023-01-17,36.29999923706055
2023-01-18,36.18000030517578
2023-01-19,36.38999938964844
2023-01-20,36.84000015258789
2023-01-23,36.81999969482422
2023-01-24,36.689998626708984
2023-01-25,37.08000183105469
2023-01-26,37.47999954223633
2023-01-27,37.150001525878906
2023-01-30,37.060001373291016
2023-01-31,36.939998626708984
2023-02-01,36.939998626708984
2023-02-02,36.22999954223633
2023-02-03,35.9900016784668
2023-02-06,35.91999816894531
2023-02-07,36.47999954223633
2023-02-08,36.849998474121094
2023-02-09,37.22999954223633
2023-02-10,36.849998474121094
2023-02-13,37.27000045776367
2023-02-14,37.220001220703125
2023-02-15,36.880001068115234
2023-02-16,37.099998474121094
2023-02-17,37.34000015258789
2023-02-21,39.040000915527344
2023-02-22,38.27000045776367
2023-02-23,37.97999954223633
2023-02-24,38.02000045776367
2023-02-27,37.97999954223633
2023-02-28,38.310001373291016
2023-03-01,38.349998474121094
2023-03-02,36.970001220703125
2023-03-03,37.2400016784668
2023-03-06,37.20000076293945
2023-03-07,37.0099983215332
2023-03-08,37.34000015258789
2023-03-09,36.720001220703125
2023-03-10,35.310001373291016
2023-03-13,34.599998474121094
2023-03-14,35.130001068115234
2023-03-15,33.790000915527344
2023-03-16,34.4900016784668
2023-03-17,33.08000183105469
2023-03-20,33.25
2023-03-21,33.93000030517578
2023-03-22,34.29999923706055
2023-03-23,33.47999954223633
2023-03-24,33.08000183105469
2023-03-27,33.63999938964844
2023-03-28,33.459999084472656
2023-03-29,34.220001220703125
2023-03-30,34.290000915527344
2023-03-31,34.130001068115234
2023-04-03,34.720001220703125
2023-04-04,34.650001525878906
2023-04-05,34.689998626708984
2023-04-06,35.18000030517578
2023-04-10,35.130001068115234
2023-04-11,34.9900016784668
2023-04-12,35.09000015258789
2023-04-13,35.66999816894531
2023-04-14,36.34000015258789
2023-04-17,36.08000183105469
2023-04-18,35.79999923706055
2023-04-19,35.869998931884766
2023-04-20,35.93000030517578
2023-04-21,35.689998626708984
2023-04-24,35.849998474121094
2023-04-25,34.93000030517578
2023-04-26,35.54999923706055
2023-04-27,36.22999954223633
2023-04-28,36.04999923706055
2023-05-01,35.83000183105469
2023-05-02,37.06999969482422
2023-05-03,37.060001373291016
2023-05-04,37.040000915527344
2023-05-05,38.20000076293945
2023-05-08,38.189998626708984
2023-05-09,37.97999954223633
2023-05-10,38.11000061035156
2023-05-11,37.45000076293945
2023-05-12,37.5
2023-05-15,38.439998626708984
2023-05-16,37.84000015258789
2023-05-17,37.970001220703125
2023-05-18,38.25
2023-05-19,38.31999969482422
2023-05-22,38.529998779296875
2023-05-23,38.15999984741211
2023-05-24,37.20000076293945
2023-05-25,37.58000183105469
2023-05-26,37.81999969482422
2023-05-30,37.41999816894531
2023-05-31,36.81999969482422
2023-06-01,37.41999816894531
2023-06-02,37.81999969482422
2023-06-05,37.72999954223633
2023-06-06,38.20000076293945
2023-06-07,38.380001068115234
2023-06-08,38.45000076293945
2023-06-09,38.45000076293945
2023-06-12,38.09000015258789
2023-06-13,38.459999084472656
2023-06-14,38.650001525878906
2023-06-15,39.04999923706055
2023-06-16,39.18000030517578
2023-06-20,39.369998931884766
2023-06-21,39.41999816894531
2023-06-22,38.70000076293945
2023-06-23,38.22999954223633
2023-06-26,38.470001220703125
2023-06-27,39.0099983215332
2023-06-28,38.900001525878906
2023-06-29,39.220001220703125
2023-06-30,39.619998931884766
2023-07-03,39.95000076293945
2023-07-05,39.56999969482422
2023-07-06,39.0
2023-07-07,39.27000045776367
2023-07-10,39.09000015258789
2023-07-11,39.04999923706055
2023-07-12,40.09000015258789
2023-07-13,40.54999923706055
2023-07-14,40.36000061035156
2023-07-17,40.72999954223633
2023-07-18,40.959999084472656
2023-07-19,40.790000915527344
2023-07-20,41.400001525878906
2023-07-21,41.369998931884766
2023-07-24,41.369998931884766
2023-07-25,41.540000915527344
2023-07-26,41.90999984741211
2023-07-27,41.220001220703125
2023-07-28,41.72999954223633
2023-07-31,41.779998779296875
2023-08-01,42.209999084472656
2023-08-02,40.65999984741211
2023-08-03,40.9900016784668
2023-08-04,40.790000915527344
2023-08-07,41.52000045776367
2023-08-08,40.90999984741211
2023-08-09,40.790000915527344
2023-08-10,40.380001068115234
2023-08-11,40.11000061035156
2023-08-14,39.779998779296875
2023-08-15,38.619998931884766
2023-08-16,37.9900016784668
2023-08-17,37.93000030517578
2023-08-18,37.65999984741211
2023-08-21,37.75
2023-08-22,37.380001068115234
2023-08-23,37.61000061035156
2023-08-24,37.54999923706055
2023-08-25,37.5099983215332
2023-08-28,37.959999084472656
2023-08-29,38.209999084472656
2023-08-30,38.0099983215332
2023-08-31,37.31999969482422
2023-09-01,37.54999923706055
2023-09-05,37.220001220703125
2023-09-06,36.97999954223633
2023-09-07,36.869998931884766
2023-09-08,36.970001220703125
2023-09-11,37.470001220703125
2023-09-12,37.900001525878906
2023-09-13,38.540000915527344
2023-09-14,39.369998931884766
2023-09-15,39.27000045776367
2023-09-18,39.02000045776367
2023-09-19,39.45000076293945
2023-09-20,39.11000061035156
2023-09-21,39.2599983215332
2023-09-22,39.540000915527344
2023-09-25,39.41999816894531
2023-09-26,38.970001220703125
2023-09-27,39.15999984741211
2023-09-28,39.68000030517578
2023-09-29,39.459999084472656
2023-10-02,39.02000045776367
2023-10-03,39.31999969482422
2023-10-04,39.310001373291016
2023-10-05,39.779998779296875
2023-10-06,40.47999954223633
2023-10-09,39.7599983215332
2023-10-10,40.529998779296875
2023-10-11,40.83000183105469
2023-10-12,40.29999923706055
2023-10-13,39.75
2023-10-16,40.09000015258789
2023-10-17,40.09000015258789
2023-10-18,39.66999816894531
2023-10-19,39.11000061035156
2023-10-20,37.689998626708984
2023-10-23,37.689998626708984
2023-10-24,37.68000030517578
2023-10-25,37.58000183105469
2023-10-26,37.279998779296875
2023-10-27,36.709999084472656
2023-10-30,36.02000045776367
2023-10-31,36.33000183105469
2023-11-01,36.2599983215332
2023-11-02,37.02000045776367
2023-11-03,37.439998626708984
2023-11-06,37.93000030517578
2023-11-07,37.689998626708984
2023-11-08,37.59000015258789
2023-11-09,36.970001220703125
2023-11-10,37.029998779296875
2023-11-13,37.41999816894531
2023-11-14,37.880001068115234
2023-11-15,38.470001220703125
2023-11-16,38.040000915527344
2023-11-17,38.58000183105469
2023-11-20,38.7400016784668
2023-11-21,38.56999969482422
2023-11-22,38.040000915527344
2023-11-24,38.619998931884766
2023-11-27,38.61000061035156
2023-11-28,38.59000015258789
2023-11-29,38.029998779296875
2023-11-30,38.43000030517578
2023-12-01,38.65999984741211
2023-12-04,38.349998474121094
2023-12-05,38.189998626708984
2023-12-06,38.52000045776367
2023-12-07,38.81999969482422
2023-12-08,39.209999084472656
2023-12-11,39.0
2023-12-12,39.2599983215332
2023-12-13,39.47999954223633
2023-12-14,39.63999938964844
2023-12-15,38.849998474121094
2023-12-18,39.04999923706055
2023-12-19,39.400001525878906
2023-12-20,39.09000015258789
2023-12-21,39.720001220703125
2023-12-22,40.27000045776367
2023-12-26,40.54999923706055
2023-12-27,40.72999954223633
2023-12-28,40.52000045776367
2023-12-29,40.540000915527344
2024-01-02,40.119998931884766
2024-01-03,40.0
2024-01-04,40.310001373291016
2024-01-05,40.7400016784668
2024-01-08,41.43000030517578
2024-01-09,40.58000183105469
2024-01-10,40.63999938964844
2024-01-11,39.41999816894531
2024-01-12,39.380001068115234
2024-01-16,37.95000076293945
2024-01-17,37.58000183105469
2024-01-18,37.88999938964844
2024-01-19,37.9900016784668
2024-01-22,38.33000183105469
2024-01-23,38.43000030517578
2024-01-24,38.75
2024-01-25,39.0
2024-01-26,39.650001525878906
2024-01-29,39.68000030517578
2024-01-30,39.86000061035156
2024-01-31,39.33000183105469
2024-02-01,39.5
2024-02-02,39.349998474121094
2024-02-05,39.34000015258789
2024-02-06,39.9900016784668
2024-02-07,39.95000076293945
2024-02-08,39.25
2024-02-09,39.029998779296875
2024-02-12,38.83000183105469
2024-02-13,38.650001525878906
2024-02-14,39.290000915527344
2024-02-15,39.869998931884766
2024-02-16,40.31999969482422
2024-02-20,40.849998474121094
2024-02-21,37.220001220703125
2024-02-22,37.709999084472656
2024-02-23,38.20000076293945
2024-02-26,38.08000183105469
2024-02-27,38.36000061035156
2024-02-28,38.4900016784668
2024-02-29,39.18000030517578
2024-03-01,38.97999954223633
2024-03-04,38.779998779296875
2024-03-05,38.93000030517578
2024-03-06,39.22999954223633
2024-03-07,37.880001068115234
2024-03-08,37.439998626708984
2024-03-11,37.130001068115234
2024-03-12,38.0099983215332
2024-03-13,37.9900016784668
2024-03-14,37.529998779296875
2024-03-15,38.209999084472656
2024-03-18,38.41999816894531
2024-03-19,38.5
2024-03-20,39.060001373291016
2024-03-21,39.5
2024-03-22,39.52000045776367
2024-03-25,39.52000045776367
2024-03-26,39.70000076293945
2024-03-27,38.9900016784668
2024-03-28,39.36000061035156
2024-04-01,39.310001373291016
2024-04-02,39.31999969482422
2024-04-03,40.130001068115234
2024-04-04,40.16999816894531
2024-04-05,40.720001220703125
2024-04-08,41.0099983215332
2024-04-09,41.15999984741211
2024-04-10,41.810001373291016
2024-04-11,40.95000076293945
2024-04-12,40.630001068115234
2024-04-15,40.56999969482422
2024-04-16,39.650001525878906
2024-04-17,39.97999954223633
2024-04-18,40.38999938964844
2024-04-19,40.52000045776367
2024-04-22,41.619998931884766
2024-04-23,41.88999938964844
2024-04-24,41.689998626708984
2024-04-25,41.810001373291016
2024-04-26,41.900001525878906
2024-04-29,42.18000030517578
2024-04-30,43.58000183105469
2024-05-01,43.650001525878906
2024-05-02,44.5099983215332
2024-05-03,44.45000076293945
2024-05-06,44.779998779296875
2024-05-07,44.97999954223633
2024-05-08,45.400001525878906
2024-05-09,43.4900016784668
2024-05-10,43.599998474121094
2024-05-13,43.970001220703125
2024-05-14,44.720001220703125
2024-05-15,44.77000045776367
2024-05-16,44.43000030517578
2024-05-17,44.540000915527344
2024-05-20,44.189998626708984
2024-05-21,44.58000183105469
2024-05-22,44.209999084472656
2024-05-23,43.79999923706055
2024-05-24,44.380001068115234
2024-05-28,44.15999984741211
2024-05-29,43.7400016784668
2024-05-30,44.310001373291016
2024-05-31,44.650001525878906
2024-06-03,44.880001068115234
2024-06-04,44.540000915527344
2024-06-05,44.150001525878906
2024-06-06,44.540000915527344
2024-06-07,44.43000030517578
2024-06-10,44.5099983215332
2024-06-11,43.31999969482422
2024-06-12,43.869998931884766
2024-06-13,43.209999084472656
2024-06-14,43.220001220703125
2024-06-17,43.70000076293945
2024-06-18,43.720001220703125
2024-06-20,44.29999923706055
2024-06-21,43.5
2024-06-24,44.06999969482422
2024-06-25,43.83000183105469
2024-06-26,43.709999084472656
2024-06-27,43.72999954223633
2024-06-28,43.5
2024-07-01,43.810001373291016
2024-07-02,44.08000183105469
2024-07-03,43.900001525878906
2024-07-05,43.40999984741211
2024-07-08,43.33000183105469
2024-07-09,42.97999954223633
2024-07-10,43.20000076293945
2024-07-11,43.36000061035156
2024-07-12,43.779998779296875
2024-07-15,43.25
2024-07-16,43.529998779296875
2024-07-17,43.5
2024-07-18,43.02000045776367
2024-07-19,42.86000061035156
2024-07-22,43.470001220703125
2024-07-23,43.22999954223633
2024-07-24,42.869998931884766
2024-07-25,42.84000015258789
2024-07-26,43.279998779296875
2024-07-29,43.29999923706055
2024-07-30,43.529998779296875
2024-07-31,45.150001525878906
2024-08-01,42.459999084472656
2024-08-02,41.29999923706055
2024-08-05,40.41999816894531
2024-08-06,40.630001068115234
2024-08-07,40.790000915527344
2024-08-08,41.220001220703125
2024-08-09,41.560001373291016
2024-08-12,41.459999084472656
2024-08-13,42.0
2024-08-14,42.18000030517578
2024-08-15,42.83000183105469
2024-08-16,42.7599983215332
2024-08-19,43.4900016784668
2024-08-20,42.720001220703125
2024-08-21,43.189998626708984
2024-08-22,43.029998779296875
2024-08-23,43.650001525878906
2024-08-26,43.70000076293945
2024-08-27,44.16999816894531
2024-08-28,43.95000076293945
2024-08-29,44.11000061035156
2024-08-30,44.459999084472656
2024-09-03,43.41999816894531
2024-09-04,43.54999923706055
2024-09-05,43.939998626708984
2024-09-06,42.869998931884766
2024-09-09,43.7400016784668
2024-09-10,43.04999923706055
2024-09-11,43.02000045776367
2024-09-12,43.33000183105469
2024-09-13,43.63999938964844
2024-09-16,43.68000030517578
2024-09-17,43.68000030517578
2024-09-18,43.90999984741211
2024-09-19,44.709999084472656
2024-09-20,44.16999816894531
2024-09-23,45.06999969482422
2024-09-24,45.220001220703125
2024-09-25,44.66999816894531
2024-09-26,45.90999984741211
2024-09-27,45.619998931884766
2024-09-30,45.189998626708984
2024-10-01,44.59000015258789
2024-10-02,45.04999923706055
2024-10-03,45.18000030517578
2024-10-04,45.86000061035156
2024-10-07,45.66999816894531
2024-10-08,43.91999816894531
2024-10-09,44.16999816894531
2024-10-10,44.279998779296875
2024-10-11,44.349998474121094
2024-10-14,44.36000061035156
2024-10-15,43.83000183105469
2024-10-16,44.099998474121094
2024-10-17,44.369998931884766
2024-10-18,44.720001220703125
2024-10-21,44.18000030517578
2024-10-22,44.619998931884766
2024-10-23,44.18000030517578
2024-10-24,44.5
2024-10-25,44.36000061035156
2024-10-28,45.16999816894531
2024-10-29,46.439998626708984
2024-10-30,46.22999954223633
2024-10-31,46.130001068115234
2024-11-01,46.18000030517578
2024-11-04,46.63999938964844
2024-11-05,47.27000045776367
2024-11-06,47.040000915527344
2024-11-07,47.36000061035156
2024-11-08,44.959999084472656
2024-11-11,45.31999969482422
2024-11-12,44.619998931884766
2024-11-13,45.0
2024-11-14,44.939998626708984
2024-11-15,45.7400016784668
2024-11-18,46.45000076293945
2024-11-19,46.279998779296875
2024-11-20,46.22999954223633
2024-11-21,46.31999969482422
