Date,NTR
2023-01-06,77.33000183105469
2023-01-09,76.87000274658203
2023-01-10,74.31999969482422
2023-01-11,74.08999633789062
2023-01-12,76.26000213623047
2023-01-13,75.16999816894531
2023-01-17,76.2699966430664
2023-01-18,77.3499984741211
2023-01-19,76.2300033569336
2023-01-20,78.81999969482422
2023-01-23,79.0999984741211
2023-01-24,78.70999908447266
2023-01-25,79.2300033569336
2023-01-26,81.7300033569336
2023-01-27,80.80999755859375
2023-01-30,79.66999816894531
2023-01-31,82.79000091552734
2023-02-01,83.6500015258789
2023-02-02,84.5
2023-02-03,82.95999908447266
2023-02-06,82.73999786376953
2023-02-07,81.19999694824219
2023-02-08,78.16999816894531
2023-02-09,78.55999755859375
2023-02-10,80.05999755859375
2023-02-13,78.62999725341797
2023-02-14,76.97000122070312
2023-02-15,77.05000305175781
2023-02-16,77.91999816894531
2023-02-17,74.70999908447266
2023-02-21,75.08999633789062
2023-02-22,77.58999633789062
2023-02-23,77.70999908447266
2023-02-24,76.87000274658203
2023-02-27,77.75
2023-02-28,77.77999877929688
2023-03-01,78.58000183105469
2023-03-02,82.55000305175781
2023-03-03,82.80999755859375
2023-03-06,81.16999816894531
2023-03-07,79.58999633789062
2023-03-08,81.31999969482422
2023-03-09,78.79000091552734
2023-03-10,75.7699966430664
2023-03-13,74.06999969482422
2023-03-14,76.11000061035156
2023-03-15,72.9800033569336
2023-03-16,72.68000030517578
2023-03-17,72.70999908447266
2023-03-20,73.83000183105469
2023-03-21,75.22000122070312
2023-03-22,74.37000274658203
2023-03-23,73.2300033569336
2023-03-24,71.7699966430664
2023-03-27,72.51000213623047
2023-03-28,72.1500015258789
2023-03-29,72.70999908447266
2023-03-30,72.68000030517578
2023-03-31,73.8499984741211
2023-04-03,74.13999938964844
2023-04-04,73.04000091552734
2023-04-05,71.43000030517578
2023-04-06,68.01000213623047
2023-04-10,71.19000244140625
2023-04-11,73.30000305175781
2023-04-12,72.20999908447266
2023-04-13,72.94999694824219
2023-04-14,72.93000030517578
2023-04-17,74.87999725341797
2023-04-18,73.91000366210938
2023-04-19,73.1500015258789
2023-04-20,72.0999984741211
2023-04-21,70.62000274658203
2023-04-24,71.2300033569336
2023-04-25,69.4800033569336
2023-04-26,69.06999969482422
2023-04-27,69.0
2023-04-28,69.4000015258789
2023-05-01,69.8499984741211
2023-05-02,68.7699966430664
2023-05-03,67.05000305175781
2023-05-04,63.2599983215332
2023-05-05,65.04000091552734
2023-05-08,64.5
2023-05-09,63.84000015258789
2023-05-10,63.36000061035156
2023-05-11,61.7400016784668
2023-05-12,59.88999938964844
2023-05-15,62.220001220703125
2023-05-16,62.060001373291016
2023-05-17,61.099998474121094
2023-05-18,61.459999084472656
2023-05-19,61.95000076293945
2023-05-22,60.959999084472656
2023-05-23,60.2599983215332
2023-05-24,57.68000030517578
2023-05-25,56.369998931884766
2023-05-26,55.88999938964844
2023-05-30,54.43000030517578
2023-05-31,52.70000076293945
2023-06-01,53.43000030517578
2023-06-02,54.790000915527344
2023-06-05,55.349998474121094
2023-06-06,57.220001220703125
2023-06-07,59.34000015258789
2023-06-08,58.939998626708984
2023-06-09,58.790000915527344
2023-06-12,59.61000061035156
2023-06-13,60.41999816894531
2023-06-14,58.5099983215332
2023-06-15,59.630001068115234
2023-06-16,60.06999969482422
2023-06-20,58.66999816894531
2023-06-21,60.599998474121094
2023-06-22,59.70000076293945
2023-06-23,58.7599983215332
2023-06-26,59.650001525878906
2023-06-27,59.099998474121094
2023-06-28,59.27000045776367
2023-06-29,59.0
2023-06-30,59.04999923706055
2023-07-03,60.060001373291016
2023-07-05,59.81999969482422
2023-07-06,58.91999816894531
2023-07-07,60.88999938964844
2023-07-10,59.36000061035156
2023-07-11,60.25
2023-07-12,59.380001068115234
2023-07-13,61.20000076293945
2023-07-14,60.59000015258789
2023-07-17,60.61000061035156
2023-07-18,63.040000915527344
2023-07-19,64.44999694824219
2023-07-20,64.30000305175781
2023-07-21,64.26000213623047
2023-07-24,66.22000122070312
2023-07-25,66.80999755859375
2023-07-26,67.33000183105469
2023-07-27,67.25
2023-07-28,67.73999786376953
2023-07-31,68.88999938964844
2023-08-01,67.05999755859375
2023-08-02,67.37999725341797
2023-08-03,64.55000305175781
2023-08-04,65.47000122070312
2023-08-07,66.3499984741211
2023-08-08,66.30000305175781
2023-08-09,67.87000274658203
2023-08-10,66.88999938964844
2023-08-11,66.48999786376953
2023-08-14,63.83000183105469
2023-08-15,61.29999923706055
2023-08-16,61.290000915527344
2023-08-17,61.310001373291016
2023-08-18,61.470001220703125
2023-08-21,61.70000076293945
2023-08-22,60.36000061035156
2023-08-23,60.36000061035156
2023-08-24,60.849998474121094
2023-08-25,60.959999084472656
2023-08-28,62.380001068115234
2023-08-29,63.88999938964844
2023-08-30,63.86000061035156
2023-08-31,63.31999969482422
2023-09-01,64.58999633789062
2023-09-05,64.13999938964844
2023-09-06,63.31999969482422
2023-09-07,62.459999084472656
2023-09-08,62.880001068115234
2023-09-11,62.790000915527344
2023-09-12,62.97999954223633
2023-09-13,62.95000076293945
2023-09-14,64.4000015258789
2023-09-15,64.02999877929688
2023-09-18,62.650001525878906
2023-09-19,62.869998931884766
2023-09-20,62.93000030517578
2023-09-21,62.25
2023-09-22,61.9900016784668
2023-09-25,62.369998931884766
2023-09-26,62.31999969482422
2023-09-27,62.529998779296875
2023-09-28,62.939998626708984
2023-09-29,61.7599983215332
2023-10-02,59.900001525878906
2023-10-03,57.209999084472656
2023-10-04,58.15999984741211
2023-10-05,58.66999816894531
2023-10-06,58.709999084472656
2023-10-09,61.029998779296875
2023-10-10,61.939998626708984
2023-10-11,60.7400016784668
2023-10-12,59.900001525878906
2023-10-13,60.40999984741211
2023-10-16,61.36000061035156
2023-10-17,62.33000183105469
2023-10-18,61.349998474121094
2023-10-19,60.869998931884766
2023-10-20,59.400001525878906
2023-10-23,56.790000915527344
2023-10-24,56.72999954223633
2023-10-25,56.06999969482422
2023-10-26,56.16999816894531
2023-10-27,55.4900016784668
2023-10-30,56.04999923706055
2023-10-31,53.70000076293945
2023-11-01,54.15999984741211
2023-11-02,55.38999938964844
2023-11-03,56.220001220703125
2023-11-06,53.81999969482422
2023-11-07,53.06999969482422
2023-11-08,53.20000076293945
2023-11-09,54.290000915527344
2023-11-10,53.54999923706055
2023-11-13,54.29999923706055
2023-11-14,56.29999923706055
2023-11-15,58.25
2023-11-16,57.189998626708984
2023-11-17,56.540000915527344
2023-11-20,56.75
2023-11-21,56.279998779296875
2023-11-22,55.5099983215332
2023-11-24,55.9900016784668
2023-11-27,55.11000061035156
2023-11-28,55.40999984741211
2023-11-29,55.5099983215332
2023-11-30,53.470001220703125
2023-12-01,55.650001525878906
2023-12-04,54.27000045776367
2023-12-05,53.36000061035156
2023-12-06,53.38999938964844
2023-12-07,54.279998779296875
2023-12-08,54.41999816894531
2023-12-11,54.58000183105469
2023-12-12,52.61000061035156
2023-12-13,55.2599983215332
2023-12-14,55.459999084472656
2023-12-15,54.88999938964844
2023-12-18,54.939998626708984
2023-12-19,56.970001220703125
2023-12-20,55.47999954223633
2023-12-21,56.68000030517578
2023-12-22,57.06999969482422
2023-12-26,57.369998931884766
2023-12-27,57.4900016784668
2023-12-28,56.540000915527344
2023-12-29,56.33000183105469
2024-01-02,57.029998779296875
2024-01-03,56.810001373291016
2024-01-04,55.790000915527344
2024-01-05,56.18000030517578
2024-01-08,55.7400016784668
2024-01-09,53.25
2024-01-10,53.290000915527344
2024-01-11,52.880001068115234
2024-01-12,51.22999954223633
2024-01-16,49.439998626708984
2024-01-17,48.91999816894531
2024-01-18,49.9900016784668
2024-01-19,51.45000076293945
2024-01-22,51.04999923706055
2024-01-23,51.47999954223633
2024-01-24,51.15999984741211
2024-01-25,50.52000045776367
2024-01-26,50.86000061035156
2024-01-29,51.18000030517578
2024-01-30,51.119998931884766
2024-01-31,49.869998931884766
2024-02-01,51.9900016784668
2024-02-02,50.9900016784668
2024-02-05,50.119998931884766
2024-02-06,50.40999984741211
2024-02-07,49.68000030517578
2024-02-08,49.04999923706055
2024-02-09,49.11000061035156
2024-02-12,50.060001373291016
2024-02-13,48.810001373291016
2024-02-14,48.849998474121094
2024-02-15,50.400001525878906
2024-02-16,51.119998931884766
2024-02-20,50.56999969482422
2024-02-21,50.439998626708984
2024-02-22,54.150001525878906
2024-02-23,53.2400016784668
2024-02-26,53.56999969482422
2024-02-27,53.18000030517578
2024-02-28,52.7599983215332
2024-02-29,52.2400016784668
2024-03-01,52.2400016784668
2024-03-04,50.959999084472656
2024-03-05,50.88999938964844
2024-03-06,52.459999084472656
2024-03-07,53.7599983215332
2024-03-08,52.900001525878906
2024-03-11,53.22999954223633
2024-03-12,52.97999954223633
2024-03-13,53.68000030517578
2024-03-14,53.09000015258789
2024-03-15,53.7599983215332
2024-03-18,53.810001373291016
2024-03-19,53.06999969482422
2024-03-20,53.650001525878906
2024-03-21,53.619998931884766
2024-03-22,52.22999954223633
2024-03-25,52.54999923706055
2024-03-26,53.060001373291016
2024-03-27,53.630001068115234
2024-03-28,54.310001373291016
2024-04-01,54.86000061035156
2024-04-02,54.599998474121094
2024-04-03,56.189998626708984
2024-04-04,56.189998626708984
2024-04-05,56.7599983215332
2024-04-08,55.72999954223633
2024-04-09,56.2400016784668
2024-04-10,55.47999954223633
2024-04-11,54.59000015258789
2024-04-12,52.91999816894531
2024-04-15,52.36000061035156
2024-04-16,51.66999816894531
2024-04-17,51.810001373291016
2024-04-18,52.650001525878906
2024-04-19,52.779998779296875
2024-04-22,52.29999923706055
2024-04-23,52.27000045776367
2024-04-24,52.290000915527344
2024-04-25,52.04999923706055
2024-04-26,52.54999923706055
2024-04-29,54.08000183105469
2024-04-30,52.77000045776367
2024-05-01,52.470001220703125
2024-05-02,52.619998931884766
2024-05-03,52.93000030517578
2024-05-06,54.0099983215332
2024-05-07,55.2599983215332
2024-05-08,55.43000030517578
2024-05-09,58.16999816894531
2024-05-10,58.16999816894531
2024-05-13,56.959999084472656
2024-05-14,57.5
2024-05-15,57.34000015258789
2024-05-16,57.16999816894531
2024-05-17,57.7599983215332
2024-05-20,59.970001220703125
2024-05-21,59.58000183105469
2024-05-22,60.33000183105469
2024-05-23,59.209999084472656
2024-05-24,58.86000061035156
2024-05-28,59.29999923706055
2024-05-29,57.040000915527344
2024-05-30,57.310001373291016
2024-05-31,58.61000061035156
2024-06-03,57.66999816894531
2024-06-04,57.209999084472656
2024-06-05,55.7400016784668
2024-06-06,55.869998931884766
2024-06-07,55.40999984741211
2024-06-10,55.119998931884766
2024-06-11,53.20000076293945
2024-06-12,52.41999816894531
2024-06-13,51.279998779296875
2024-06-14,51.220001220703125
2024-06-17,50.7400016784668
2024-06-18,51.0099983215332
2024-06-20,51.939998626708984
2024-06-21,51.56999969482422
2024-06-24,52.650001525878906
2024-06-25,52.119998931884766
2024-06-26,52.150001525878906
2024-06-27,51.970001220703125
2024-06-28,50.90999984741211
2024-07-01,50.16999816894531
2024-07-02,49.97999954223633
2024-07-03,50.900001525878906
2024-07-05,49.93000030517578
2024-07-08,49.08000183105469
2024-07-09,48.560001373291016
2024-07-10,48.290000915527344
2024-07-11,49.66999816894531
2024-07-12,49.68000030517578
2024-07-15,50.0099983215332
2024-07-16,50.90999984741211
2024-07-17,52.20000076293945
2024-07-18,50.79999923706055
2024-07-19,50.529998779296875
2024-07-22,50.43000030517578
2024-07-23,49.59000015258789
2024-07-24,49.45000076293945
2024-07-25,50.75
2024-07-26,51.220001220703125
2024-07-29,50.36000061035156
2024-07-30,50.75
2024-07-31,51.20000076293945
2024-08-01,49.88999938964844
2024-08-02,47.91999816894531
2024-08-05,47.2400016784668
2024-08-06,47.18000030517578
2024-08-07,47.08000183105469
2024-08-08,46.029998779296875
2024-08-09,45.939998626708984
2024-08-12,46.16999816894531
2024-08-13,46.5
2024-08-14,45.88999938964844
2024-08-15,46.34000015258789
2024-08-16,46.779998779296875
2024-08-19,47.34000015258789
2024-08-20,46.79999923706055
2024-08-21,47.75
2024-08-22,47.16999816894531
2024-08-23,48.2400016784668
2024-08-26,48.58000183105469
2024-08-27,48.439998626708984
2024-08-28,47.790000915527344
2024-08-29,48.2599983215332
2024-08-30,48.41999816894531
2024-09-03,46.439998626708984
2024-09-04,46.970001220703125
2024-09-05,46.5099983215332
2024-09-06,46.33000183105469
2024-09-09,46.09000015258789
2024-09-10,45.25
2024-09-11,45.65999984741211
2024-09-12,46.16999816894531
2024-09-13,46.7400016784668
2024-09-16,46.58000183105469
2024-09-17,46.900001525878906
2024-09-18,46.81999969482422
2024-09-19,47.900001525878906
2024-09-20,47.060001373291016
2024-09-23,47.47999954223633
2024-09-24,47.689998626708984
2024-09-25,47.189998626708984
2024-09-26,48.65999984741211
2024-09-27,48.25
2024-09-30,48.060001373291016
2024-10-01,49.29999923706055
2024-10-02,49.83000183105469
2024-10-03,49.939998626708984
2024-10-04,49.81999969482422
2024-10-07,49.61000061035156
2024-10-08,48.56999969482422
2024-10-09,49.029998779296875
2024-10-10,49.029998779296875
2024-10-11,49.04999923706055
2024-10-14,48.540000915527344
2024-10-15,47.900001525878906
2024-10-16,48.0
2024-10-17,48.29999923706055
2024-10-18,47.68000030517578
2024-10-21,47.310001373291016
2024-10-22,48.119998931884766
2024-10-23,47.77000045776367
2024-10-24,47.79999923706055
2024-10-25,47.88999938964844
2024-10-28,48.349998474121094
2024-10-29,47.66999816894531
2024-10-30,47.959999084472656
2024-10-31,47.68000030517578
2024-11-01,48.36000061035156
2024-11-04,50.779998779296875
2024-11-05,50.630001068115234
2024-11-06,49.5099983215332
2024-11-07,48.939998626708984
2024-11-08,48.31999969482422
2024-11-11,48.83000183105469
2024-11-12,46.9900016784668
2024-11-13,46.810001373291016
2024-11-14,46.369998931884766
2024-11-15,46.189998626708984
2024-11-18,45.599998474121094
2024-11-19,45.560001373291016
2024-11-20,45.88999938964844
2024-11-21,46.869998931884766
