Date,BNS
2023-01-04,49.2400016784668
2023-01-05,48.959999084472656
2023-01-06,49.97999954223633
2023-01-09,50.2599983215332
2023-01-10,50.33000183105469
2023-01-11,50.439998626708984
2023-01-12,51.290000915527344
2023-01-13,51.650001525878906
2023-01-17,52.0099983215332
2023-01-18,51.2599983215332
2023-01-19,51.20000076293945
2023-01-20,51.66999816894531
2023-01-23,52.040000915527344
2023-01-24,51.900001525878906
2023-01-25,52.369998931884766
2023-01-26,53.38999938964844
2023-01-27,53.310001373291016
2023-01-30,53.060001373291016
2023-01-31,54.130001068115234
2023-02-01,54.439998626708984
2023-02-02,55.130001068115234
2023-02-03,54.7400016784668
2023-02-06,54.15999984741211
2023-02-07,55.040000915527344
2023-02-08,54.459999084472656
2023-02-09,54.31999969482422
2023-02-10,55.119998931884766
2023-02-13,55.56999969482422
2023-02-14,55.439998626708984
2023-02-15,54.9900016784668
2023-02-16,54.58000183105469
2023-02-17,54.13999938964844
2023-02-21,53.040000915527344
2023-02-22,52.790000915527344
2023-02-23,52.66999816894531
2023-02-24,52.439998626708984
2023-02-27,52.70000076293945
2023-02-28,49.47999954223633
2023-03-01,50.33000183105469
2023-03-02,50.59000015258789
2023-03-03,51.47999954223633
2023-03-06,51.650001525878906
2023-03-07,50.209999084472656
2023-03-08,49.81999969482422
2023-03-09,48.66999816894531
2023-03-10,47.529998779296875
2023-03-13,47.880001068115234
2023-03-14,48.279998779296875
2023-03-15,47.400001525878906
2023-03-16,47.939998626708984
2023-03-17,47.91999816894531
2023-03-20,48.150001525878906
2023-03-21,48.58000183105469
2023-03-22,48.439998626708984
2023-03-23,48.2599983215332
2023-03-24,48.04999923706055
2023-03-27,48.70000076293945
2023-03-28,49.029998779296875
2023-03-29,50.0099983215332
2023-03-30,50.11000061035156
2023-03-31,50.36000061035156
2023-04-03,50.209999084472656
2023-04-04,49.900001525878906
2023-04-05,50.130001068115234
2023-04-06,50.029998779296875
2023-04-10,50.04999923706055
2023-04-11,50.529998779296875
2023-04-12,50.61000061035156
2023-04-13,51.34000015258789
2023-04-14,51.220001220703125
2023-04-17,51.31999969482422
2023-04-18,51.540000915527344
2023-04-19,51.27000045776367
2023-04-20,51.02000045776367
2023-04-21,50.36000061035156
2023-04-24,50.0099983215332
2023-04-25,48.720001220703125
2023-04-26,48.810001373291016
2023-04-27,49.59000015258789
2023-04-28,49.90999984741211
2023-05-01,49.810001373291016
2023-05-02,48.380001068115234
2023-05-03,48.56999969482422
2023-05-04,48.4900016784668
2023-05-05,50.029998779296875
2023-05-08,50.31999969482422
2023-05-09,49.220001220703125
2023-05-10,49.439998626708984
2023-05-11,49.34000015258789
2023-05-12,49.08000183105469
2023-05-15,49.84000015258789
2023-05-16,49.099998474121094
2023-05-17,49.79999923706055
2023-05-18,49.65999984741211
2023-05-19,49.2599983215332
2023-05-22,49.529998779296875
2023-05-23,49.189998626708984
2023-05-24,48.290000915527344
2023-05-25,48.959999084472656
2023-05-26,49.060001373291016
2023-05-30,48.84000015258789
2023-05-31,48.310001373291016
2023-06-01,48.7599983215332
2023-06-02,49.70000076293945
2023-06-05,49.04999923706055
2023-06-06,49.61000061035156
2023-06-07,49.66999816894531
2023-06-08,49.65999984741211
2023-06-09,49.540000915527344
2023-06-12,49.2400016784668
2023-06-13,49.88999938964844
2023-06-14,49.709999084472656
2023-06-15,50.459999084472656
2023-06-16,50.15999984741211
2023-06-20,49.349998474121094
2023-06-21,49.0099983215332
2023-06-22,48.599998474121094
2023-06-23,47.9900016784668
2023-06-26,48.66999816894531
2023-06-27,49.040000915527344
2023-06-28,48.779998779296875
2023-06-29,49.470001220703125
2023-06-30,50.040000915527344
2023-07-03,49.689998626708984
2023-07-05,48.790000915527344
2023-07-06,47.36000061035156
2023-07-07,48.150001525878906
2023-07-10,47.84000015258789
2023-07-11,48.20000076293945
2023-07-12,49.04999923706055
2023-07-13,49.970001220703125
2023-07-14,49.38999938964844
2023-07-17,49.689998626708984
2023-07-18,50.33000183105469
2023-07-19,50.91999816894531
2023-07-20,51.0099983215332
2023-07-21,50.869998931884766
2023-07-24,50.95000076293945
2023-07-25,49.619998931884766
2023-07-26,49.77000045776367
2023-07-27,49.72999954223633
2023-07-28,49.90999984741211
2023-07-31,50.36000061035156
2023-08-01,49.310001373291016
2023-08-02,48.5
2023-08-03,48.09000015258789
2023-08-04,48.099998474121094
2023-08-07,48.459999084472656
2023-08-08,47.56999969482422
2023-08-09,47.54999923706055
2023-08-10,47.75
2023-08-11,48.029998779296875
2023-08-14,47.689998626708984
2023-08-15,46.83000183105469
2023-08-16,46.65999984741211
2023-08-17,46.349998474121094
2023-08-18,46.060001373291016
2023-08-21,45.81999969482422
2023-08-22,45.439998626708984
2023-08-23,46.150001525878906
2023-08-24,45.95000076293945
2023-08-25,45.650001525878906
2023-08-28,46.189998626708984
2023-08-29,47.58000183105469
2023-08-30,47.630001068115234
2023-08-31,47.439998626708984
2023-09-01,48.13999938964844
2023-09-05,47.290000915527344
2023-09-06,47.150001525878906
2023-09-07,46.61000061035156
2023-09-08,46.52000045776367
2023-09-11,47.06999969482422
2023-09-12,47.290000915527344
2023-09-13,47.83000183105469
2023-09-14,48.22999954223633
2023-09-15,48.439998626708984
2023-09-18,48.459999084472656
2023-09-19,48.220001220703125
2023-09-20,47.900001525878906
2023-09-21,47.029998779296875
2023-09-22,46.970001220703125
2023-09-25,46.47999954223633
2023-09-26,45.880001068115234
2023-09-27,45.54999923706055
2023-09-28,45.95000076293945
2023-09-29,45.59000015258789
2023-10-02,43.54999923706055
2023-10-03,42.40999984741211
2023-10-04,43.02000045776367
2023-10-05,43.540000915527344
2023-10-06,43.459999084472656
2023-10-09,43.540000915527344
2023-10-10,44.310001373291016
2023-10-11,44.5099983215332
2023-10-12,43.72999954223633
2023-10-13,43.45000076293945
2023-10-16,44.150001525878906
2023-10-17,43.959999084472656
2023-10-18,42.7599983215332
2023-10-19,42.45000076293945
2023-10-20,41.33000183105469
2023-10-23,41.369998931884766
2023-10-24,40.90999984741211
2023-10-25,40.58000183105469
2023-10-26,40.58000183105469
2023-10-27,39.93000030517578
2023-10-30,40.63999938964844
2023-10-31,40.470001220703125
2023-11-01,40.7599983215332
2023-11-02,42.869998931884766
2023-11-03,43.29999923706055
2023-11-06,43.2599983215332
2023-11-07,42.97999954223633
2023-11-08,42.4900016784668
2023-11-09,42.689998626708984
2023-11-10,42.75
2023-11-13,42.84000015258789
2023-11-14,43.959999084472656
2023-11-15,44.209999084472656
2023-11-16,44.02000045776367
2023-11-17,44.540000915527344
2023-11-20,44.43000030517578
2023-11-21,44.08000183105469
2023-11-22,43.95000076293945
2023-11-24,44.220001220703125
2023-11-27,44.220001220703125
2023-11-28,42.400001525878906
2023-11-29,43.939998626708984
2023-11-30,44.77000045776367
2023-12-01,45.209999084472656
2023-12-04,44.869998931884766
2023-12-05,44.33000183105469
2023-12-06,43.91999816894531
2023-12-07,44.2400016784668
2023-12-08,44.81999969482422
2023-12-11,44.90999984741211
2023-12-12,44.83000183105469
2023-12-13,45.9900016784668
2023-12-14,47.119998931884766
2023-12-15,46.36000061035156
2023-12-18,46.56999969482422
2023-12-19,47.220001220703125
2023-12-20,46.630001068115234
2023-12-21,47.380001068115234
2023-12-22,47.75
2023-12-26,48.15999984741211
2023-12-27,48.38999938964844
2023-12-28,48.560001373291016
2023-12-29,48.689998626708984
2024-01-02,47.4900016784668
2024-01-03,46.959999084472656
2024-01-04,47.2400016784668
2024-01-05,47.459999084472656
2024-01-08,48.06999969482422
2024-01-09,47.47999954223633
2024-01-10,47.58000183105469
2024-01-11,46.81999969482422
2024-01-12,46.90999984741211
2024-01-16,46.400001525878906
2024-01-17,45.86000061035156
2024-01-18,45.439998626708984
2024-01-19,46.18000030517578
2024-01-22,45.849998474121094
2024-01-23,45.40999984741211
2024-01-24,45.58000183105469
2024-01-25,45.91999816894531
2024-01-26,46.38999938964844
2024-01-29,46.790000915527344
2024-01-30,46.939998626708984
2024-01-31,46.75
2024-02-01,47.38999938964844
2024-02-02,46.88999938964844
2024-02-05,46.220001220703125
2024-02-06,46.689998626708984
2024-02-07,46.459999084472656
2024-02-08,45.86000061035156
2024-02-09,47.0
2024-02-12,47.38999938964844
2024-02-13,46.29999923706055
2024-02-14,46.790000915527344
2024-02-15,47.25
2024-02-16,47.36000061035156
2024-02-20,47.43000030517578
2024-02-21,47.34000015258789
2024-02-22,47.380001068115234
2024-02-23,47.59000015258789
2024-02-26,47.290000915527344
2024-02-27,48.689998626708984
2024-02-28,47.97999954223633
2024-02-29,48.470001220703125
2024-03-01,48.65999984741211
2024-03-04,49.119998931884766
2024-03-05,49.459999084472656
2024-03-06,49.70000076293945
2024-03-07,50.150001525878906
2024-03-08,50.130001068115234
2024-03-11,49.93000030517578
2024-03-12,49.9900016784668
2024-03-13,50.27000045776367
2024-03-14,49.4900016784668
2024-03-15,49.79999923706055
2024-03-18,49.689998626708984
2024-03-19,49.540000915527344
2024-03-20,50.33000183105469
2024-03-21,50.5
2024-03-22,50.220001220703125
2024-03-25,50.36000061035156
2024-03-26,50.400001525878906
2024-03-27,51.15999984741211
2024-03-28,51.779998779296875
2024-04-01,50.36000061035156
2024-04-02,49.86000061035156
2024-04-03,50.279998779296875
2024-04-04,49.939998626708984
2024-04-05,49.959999084472656
2024-04-08,50.40999984741211
2024-04-09,50.459999084472656
2024-04-10,49.02000045776367
2024-04-11,48.970001220703125
2024-04-12,48.189998626708984
2024-04-15,47.47999954223633
2024-04-16,46.380001068115234
2024-04-17,46.619998931884766
2024-04-18,46.56999969482422
2024-04-19,46.7400016784668
2024-04-22,47.09000015258789
2024-04-23,47.290000915527344
2024-04-24,46.79999923706055
2024-04-25,46.22999954223633
2024-04-26,46.560001373291016
2024-04-29,46.439998626708984
2024-04-30,45.900001525878906
2024-05-01,46.279998779296875
2024-05-02,46.29999923706055
2024-05-03,46.849998474121094
2024-05-06,47.41999816894531
2024-05-07,47.119998931884766
2024-05-08,47.79999923706055
2024-05-09,47.939998626708984
2024-05-10,48.02000045776367
2024-05-13,48.09000015258789
2024-05-14,48.0099983215332
2024-05-15,48.52000045776367
2024-05-16,48.25
2024-05-17,48.38999938964844
2024-05-20,48.04999923706055
2024-05-21,48.529998779296875
2024-05-22,47.61000061035156
2024-05-23,47.27000045776367
2024-05-24,47.779998779296875
2024-05-28,47.66999816894531
2024-05-29,46.310001373291016
2024-05-30,46.86000061035156
2024-05-31,47.33000183105469
2024-06-03,47.22999954223633
2024-06-04,47.209999084472656
2024-06-05,47.47999954223633
2024-06-06,47.33000183105469
2024-06-07,46.959999084472656
2024-06-10,46.400001525878906
2024-06-11,46.31999969482422
2024-06-12,47.34000015258789
2024-06-13,47.040000915527344
2024-06-14,46.349998474121094
2024-06-17,46.380001068115234
2024-06-18,46.25
2024-06-20,45.29999923706055
2024-06-21,45.119998931884766
2024-06-24,46.0099983215332
2024-06-25,45.790000915527344
2024-06-26,45.4900016784668
2024-06-27,45.56999969482422
2024-06-28,45.720001220703125
2024-07-01,45.459999084472656
2024-07-02,45.79999923706055
2024-07-03,45.41999816894531
2024-07-05,45.209999084472656
2024-07-08,45.220001220703125
2024-07-09,45.709999084472656
2024-07-10,46.33000183105469
2024-07-11,46.869998931884766
2024-07-12,47.060001373291016
2024-07-15,47.150001525878906
2024-07-16,47.97999954223633
2024-07-17,47.40999984741211
2024-07-18,47.33000183105469
2024-07-19,46.7400016784668
2024-07-22,46.59000015258789
2024-07-23,46.130001068115234
2024-07-24,45.7400016784668
2024-07-25,45.54999923706055
2024-07-26,45.84000015258789
2024-07-29,45.95000076293945
2024-07-30,46.36000061035156
2024-07-31,46.66999816894531
2024-08-01,46.0099983215332
2024-08-02,45.66999816894531
2024-08-05,44.709999084472656
2024-08-06,45.38999938964844
2024-08-07,45.4900016784668
2024-08-08,45.939998626708984
2024-08-09,46.369998931884766
2024-08-12,44.720001220703125
2024-08-13,45.5099983215332
2024-08-14,45.970001220703125
2024-08-15,46.439998626708984
2024-08-16,47.11000061035156
2024-08-19,47.599998474121094
2024-08-20,47.5
2024-08-21,47.619998931884766
2024-08-22,47.5
2024-08-23,48.41999816894531
2024-08-26,48.59000015258789
2024-08-27,49.959999084472656
2024-08-28,48.90999984741211
2024-08-29,49.220001220703125
2024-08-30,49.880001068115234
2024-09-03,50.029998779296875
2024-09-04,50.83000183105469
2024-09-05,50.630001068115234
2024-09-06,50.5
2024-09-09,51.290000915527344
2024-09-10,51.45000076293945
2024-09-11,51.7599983215332
2024-09-12,51.72999954223633
2024-09-13,52.040000915527344
2024-09-16,52.63999938964844
2024-09-17,52.560001373291016
2024-09-18,52.43000030517578
2024-09-19,53.08000183105469
2024-09-20,54.06999969482422
2024-09-23,53.93000030517578
2024-09-24,54.25
2024-09-25,53.91999816894531
2024-09-26,54.79999923706055
2024-09-27,54.439998626708984
2024-09-30,54.4900016784668
2024-10-01,54.4900016784668
2024-10-02,53.20000076293945
2024-10-03,52.75
2024-10-04,53.060001373291016
2024-10-07,52.7599983215332
2024-10-08,52.369998931884766
2024-10-09,51.810001373291016
2024-10-10,52.04999923706055
2024-10-11,52.45000076293945
2024-10-14,52.38999938964844
2024-10-15,52.83000183105469
2024-10-16,53.689998626708984
2024-10-17,53.5099983215332
2024-10-18,53.540000915527344
2024-10-21,52.900001525878906
2024-10-22,52.59000015258789
2024-10-23,52.41999816894531
2024-10-24,52.439998626708984
2024-10-25,51.779998779296875
2024-10-28,51.97999954223633
2024-10-29,52.220001220703125
2024-10-30,52.25
2024-10-31,51.4900016784668
2024-11-01,51.900001525878906
2024-11-04,53.040000915527344
2024-11-05,53.130001068115234
2024-11-06,53.2400016784668
2024-11-07,54.099998474121094
2024-11-08,53.93000030517578
2024-11-11,54.060001373291016
2024-11-12,53.959999084472656
2024-11-13,53.56999969482422
2024-11-14,53.810001373291016
2024-11-15,53.93000030517578
2024-11-18,55.2400016784668
2024-11-19,56.130001068115234
2024-11-20,56.29999923706055
2024-11-21,56.220001220703125
