Date,TLK
2023-01-05,24.030000686645508
2023-01-06,24.100000381469727
2023-01-09,24.15999984741211
2023-01-10,24.420000076293945
2023-01-11,24.6299991607666
2023-01-12,25.079999923706055
2023-01-13,24.90999984741211
2023-01-17,25.809999465942383
2023-01-18,25.59000015258789
2023-01-19,25.56999969482422
2023-01-20,26.030000686645508
2023-01-23,26.190000534057617
2023-01-24,25.90999984741211
2023-01-25,25.729999542236328
2023-01-26,26.440000534057617
2023-01-27,26.389999389648438
2023-01-30,26.5
2023-01-31,26.020000457763672
2023-02-01,26.139999389648438
2023-02-02,26.18000030517578
2023-02-03,25.600000381469727
2023-02-06,25.420000076293945
2023-02-07,25.34000015258789
2023-02-08,25.459999084472656
2023-02-09,24.780000686645508
2023-02-10,25.170000076293945
2023-02-13,25.309999465942383
2023-02-14,25.389999389648438
2023-02-15,24.959999084472656
2023-02-16,24.8700008392334
2023-02-17,24.860000610351562
2023-02-21,25.09000015258789
2023-02-22,25.540000915527344
2023-02-23,25.860000610351562
2023-02-24,26.149999618530273
2023-02-27,25.940000534057617
2023-02-28,25.760000228881836
2023-03-01,25.8799991607666
2023-03-02,25.709999084472656
2023-03-03,26.020000457763672
2023-03-06,25.68000030517578
2023-03-07,25.350000381469727
2023-03-08,25.700000762939453
2023-03-09,25.670000076293945
2023-03-10,25.989999771118164
2023-03-13,26.09000015258789
2023-03-14,26.3799991607666
2023-03-15,26.040000915527344
2023-03-16,26.809999465942383
2023-03-17,26.399999618530273
2023-03-20,26.290000915527344
2023-03-21,26.670000076293945
2023-03-22,26.59000015258789
2023-03-23,27.010000228881836
2023-03-24,27.040000915527344
2023-03-27,26.969999313354492
2023-03-28,27.18000030517578
2023-03-29,27.399999618530273
2023-03-30,27.43000030517578
2023-03-31,27.270000457763672
2023-04-03,27.5
2023-04-04,27.549999237060547
2023-04-05,28.09000015258789
2023-04-06,28.3700008392334
2023-04-10,28.600000381469727
2023-04-11,28.850000381469727
2023-04-12,28.899999618530273
2023-04-13,29.56999969482422
2023-04-14,29.34000015258789
2023-04-17,28.770000457763672
2023-04-18,28.770000457763672
2023-04-19,28.479999542236328
2023-04-20,28.530000686645508
2023-04-21,28.43000030517578
2023-04-24,28.549999237060547
2023-04-25,28.40999984741211
2023-04-26,29.15999984741211
2023-04-27,29.309999465942383
2023-04-28,28.799999237060547
2023-05-01,28.510000228881836
2023-05-02,28.540000915527344
2023-05-03,28.219999313354492
2023-05-04,28.31999969482422
2023-05-05,28.600000381469727
2023-05-08,27.829999923706055
2023-05-09,27.799999237060547
2023-05-10,28.309999465942383
2023-05-11,27.690000534057617
2023-05-12,27.030000686645508
2023-05-15,27.139999389648438
2023-05-16,26.940000534057617
2023-05-17,26.940000534057617
2023-05-18,26.8799991607666
2023-05-19,26.600000381469727
2023-05-22,27.110000610351562
2023-05-23,27.020000457763672
2023-05-24,27.68000030517578
2023-05-25,27.31999969482422
2023-05-26,27.559999465942383
2023-05-30,27.549999237060547
2023-05-31,27.229999542236328
2023-06-01,27.209999084472656
2023-06-02,27.489999771118164
2023-06-05,27.700000762939453
2023-06-06,27.690000534057617
2023-06-07,27.920000076293945
2023-06-08,28.209999084472656
2023-06-09,28.229999542236328
2023-06-12,28.079999923706055
2023-06-13,27.93000030517578
2023-06-14,26.829999923706055
2023-06-15,27.079999923706055
2023-06-16,26.709999084472656
2023-06-20,26.729999542236328
2023-06-21,26.549999237060547
2023-06-22,26.43000030517578
2023-06-23,26.309999465942383
2023-06-26,26.40999984741211
2023-06-27,26.549999237060547
2023-06-28,26.450000762939453
2023-06-29,26.649999618530273
2023-06-30,26.670000076293945
2023-07-03,26.420000076293945
2023-07-05,26.40999984741211
2023-07-06,26.260000228881836
2023-07-07,26.170000076293945
2023-07-10,25.920000076293945
2023-07-11,26.079999923706055
2023-07-12,26.40999984741211
2023-07-13,26.190000534057617
2023-07-14,26.170000076293945
2023-07-17,25.8799991607666
2023-07-18,25.549999237060547
2023-07-19,25.700000762939453
2023-07-20,25.6299991607666
2023-07-21,25.649999618530273
2023-07-24,25.860000610351562
2023-07-25,25.6299991607666
2023-07-26,25.6299991607666
2023-07-27,24.530000686645508
2023-07-28,24.420000076293945
2023-07-31,24.530000686645508
2023-08-01,24.239999771118164
2023-08-02,24.010000228881836
2023-08-03,24.209999084472656
2023-08-04,24.059999465942383
2023-08-07,24.09000015258789
2023-08-08,24.229999542236328
2023-08-09,24.579999923706055
2023-08-10,24.56999969482422
2023-08-11,24.700000762939453
2023-08-14,24.65999984741211
2023-08-15,24.5
2023-08-16,24.34000015258789
2023-08-17,24.43000030517578
2023-08-18,24.3799991607666
2023-08-21,24.239999771118164
2023-08-22,24.239999771118164
2023-08-23,24.420000076293945
2023-08-24,24.350000381469727
2023-08-25,24.329999923706055
2023-08-28,24.360000610351562
2023-08-29,24.5
2023-08-30,25.059999465942383
2023-08-31,24.270000457763672
2023-09-01,24.170000076293945
2023-09-05,24.270000457763672
2023-09-06,24.579999923706055
2023-09-07,24.469999313354492
2023-09-08,24.190000534057617
2023-09-11,24.18000030517578
2023-09-12,24.229999542236328
2023-09-13,24.149999618530273
2023-09-14,24.0
2023-09-15,24.079999923706055
2023-09-18,24.059999465942383
2023-09-19,24.18000030517578
2023-09-20,24.3799991607666
2023-09-21,24.420000076293945
2023-09-22,24.899999618530273
2023-09-25,24.3700008392334
2023-09-26,24.09000015258789
2023-09-27,23.790000915527344
2023-09-28,23.860000610351562
2023-09-29,24.100000381469727
2023-10-02,23.899999618530273
2023-10-03,24.020000457763672
2023-10-04,24.25
2023-10-05,24.15999984741211
2023-10-06,24.299999237060547
2023-10-09,24.229999542236328
2023-10-10,24.31999969482422
2023-10-11,24.229999542236328
2023-10-12,24.229999542236328
2023-10-13,24.389999389648438
2023-10-16,24.25
2023-10-17,24.239999771118164
2023-10-18,23.639999389648438
2023-10-19,23.690000534057617
2023-10-20,23.530000686645508
2023-10-23,22.920000076293945
2023-10-24,23.18000030517578
2023-10-25,22.75
2023-10-26,22.010000228881836
2023-10-27,22.049999237060547
2023-10-30,21.739999771118164
2023-10-31,22.0
2023-11-01,22.920000076293945
2023-11-02,23.239999771118164
2023-11-03,23.1299991607666
2023-11-06,23.440000534057617
2023-11-07,22.850000381469727
2023-11-08,22.670000076293945
2023-11-09,22.639999389648438
2023-11-10,22.729999542236328
2023-11-13,22.56999969482422
2023-11-14,22.790000915527344
2023-11-15,23.1200008392334
2023-11-16,22.93000030517578
2023-11-17,23.149999618530273
2023-11-20,23.309999465942383
2023-11-21,23.399999618530273
2023-11-22,23.200000762939453
2023-11-24,23.43000030517578
2023-11-27,23.93000030517578
2023-11-28,24.450000762939453
2023-11-29,24.200000762939453
2023-11-30,24.700000762939453
2023-12-01,25.049999237060547
2023-12-04,24.760000228881836
2023-12-05,24.950000762939453
2023-12-06,25.1299991607666
2023-12-07,25.1299991607666
2023-12-08,25.15999984741211
2023-12-11,25.229999542236328
2023-12-12,25.040000915527344
2023-12-13,25.329999923706055
2023-12-14,25.579999923706055
2023-12-15,25.530000686645508
2023-12-18,25.6299991607666
2023-12-19,25.530000686645508
2023-12-20,25.399999618530273
2023-12-21,25.700000762939453
2023-12-22,25.860000610351562
2023-12-26,25.889999389648438
2023-12-27,25.81999969482422
2023-12-28,25.809999465942383
2023-12-29,25.760000228881836
2024-01-02,25.899999618530273
2024-01-03,25.6200008392334
2024-01-04,25.469999313354492
2024-01-05,25.31999969482422
2024-01-08,25.190000534057617
2024-01-09,25.18000030517578
2024-01-10,25.670000076293945
2024-01-11,25.670000076293945
2024-01-12,25.93000030517578
2024-01-16,25.799999237060547
2024-01-17,25.59000015258789
2024-01-18,25.5
2024-01-19,25.3799991607666
2024-01-22,25.530000686645508
2024-01-23,25.549999237060547
2024-01-24,25.299999237060547
2024-01-25,25.110000610351562
2024-01-26,25.469999313354492
2024-01-29,25.549999237060547
2024-01-30,25.329999923706055
2024-01-31,25.15999984741211
2024-02-01,25.81999969482422
2024-02-02,25.290000915527344
2024-02-05,25.1299991607666
2024-02-06,25.389999389648438
2024-02-07,25.510000228881836
2024-02-08,25.329999923706055
2024-02-09,25.5
2024-02-12,25.790000915527344
2024-02-13,25.329999923706055
2024-02-14,25.700000762939453
2024-02-15,26.049999237060547
2024-02-16,26.610000610351562
2024-02-20,26.760000228881836
2024-02-21,26.559999465942383
2024-02-22,26.200000762939453
2024-02-23,26.40999984741211
2024-02-26,26.239999771118164
2024-02-27,25.65999984741211
2024-02-28,25.579999923706055
2024-02-29,25.579999923706055
2024-03-01,25.270000457763672
2024-03-04,25.040000915527344
2024-03-05,24.459999084472656
2024-03-06,24.729999542236328
2024-03-07,24.940000534057617
2024-03-08,24.850000381469727
2024-03-11,25.049999237060547
2024-03-12,24.969999313354492
2024-03-13,25.100000381469727
2024-03-14,25.239999771118164
2024-03-15,25.270000457763672
2024-03-18,25.049999237060547
2024-03-19,25.06999969482422
2024-03-20,25.100000381469727
2024-03-21,24.670000076293945
2024-03-22,24.440000534057617
2024-03-25,23.530000686645508
2024-03-26,22.760000228881836
2024-03-27,22.270000457763672
2024-03-28,22.260000228881836
2024-04-01,21.889999389648438
2024-04-02,21.68000030517578
2024-04-03,21.3799991607666
2024-04-04,21.360000610351562
2024-04-05,21.200000762939453
2024-04-08,21.309999465942383
2024-04-09,21.469999313354492
2024-04-10,21.09000015258789
2024-04-11,21.030000686645508
2024-04-12,20.75
2024-04-15,20.850000381469727
2024-04-16,20.06999969482422
2024-04-17,19.6200008392334
2024-04-18,19.770000457763672
2024-04-19,19.65999984741211
2024-04-22,19.649999618530273
2024-04-23,19.719999313354492
2024-04-24,19.290000915527344
2024-04-25,18.850000381469727
2024-04-26,18.989999771118164
2024-04-29,19.100000381469727
2024-04-30,19.450000762939453
2024-05-01,19.450000762939453
2024-05-02,19.350000381469727
2024-05-03,19.469999313354492
2024-05-06,19.420000076293945
2024-05-07,19.520000457763672
2024-05-08,19.15999984741211
2024-05-09,19.280000686645508
2024-05-10,19.239999771118164
2024-05-13,19.18000030517578
2024-05-14,19.309999465942383
2024-05-15,19.59000015258789
2024-05-16,19.760000228881836
2024-05-17,18.790000915527344
2024-05-20,18.649999618530273
2024-05-21,18.389999389648438
2024-05-22,18.329999923706055
2024-05-23,18.260000228881836
2024-05-24,18.309999465942383
2024-05-28,18.149999618530273
2024-05-29,17.479999542236328
2024-05-30,17.399999618530273
2024-05-31,17.969999313354492
2024-06-03,18.149999618530273
2024-06-04,18.489999771118164
2024-06-05,18.65999984741211
2024-06-06,18.719999313354492
2024-06-07,18.56999969482422
2024-06-10,18.3799991607666
2024-06-11,17.850000381469727
2024-06-12,18.139999389648438
2024-06-13,17.600000381469727
2024-06-14,17.25
2024-06-17,17.25
2024-06-18,16.84000015258789
2024-06-20,17.239999771118164
2024-06-21,17.600000381469727
2024-06-24,17.809999465942383
2024-06-25,18.059999465942383
2024-06-26,18.149999618530273
2024-06-27,18.309999465942383
2024-06-28,18.700000762939453
2024-07-01,18.770000457763672
2024-07-02,18.40999984741211
2024-07-03,18.3799991607666
2024-07-05,18.440000534057617
2024-07-08,18.690000534057617
2024-07-09,18.969999313354492
2024-07-10,19.34000015258789
2024-07-11,19.579999923706055
2024-07-12,19.729999542236328
2024-07-15,19.3799991607666
2024-07-16,19.34000015258789
2024-07-17,20.299999237060547
2024-07-18,19.809999465942383
2024-07-19,19.799999237060547
2024-07-22,19.399999618530273
2024-07-23,19.399999618530273
2024-07-24,18.979999542236328
2024-07-25,19.100000381469727
2024-07-26,19.18000030517578
2024-07-29,18.90999984741211
2024-07-30,17.709999084472656
2024-07-31,17.84000015258789
2024-08-01,17.59000015258789
2024-08-02,17.549999237060547
2024-08-05,17.030000686645508
2024-08-06,17.3799991607666
2024-08-07,17.360000610351562
2024-08-08,17.81999969482422
2024-08-09,17.850000381469727
2024-08-12,18.06999969482422
2024-08-13,18.200000762939453
2024-08-14,18.280000686645508
2024-08-15,18.399999618530273
2024-08-16,18.8799991607666
2024-08-19,19.190000534057617
2024-08-20,19.219999313354492
2024-08-21,19.030000686645508
2024-08-22,18.780000686645508
2024-08-23,19.18000030517578
2024-08-26,19.360000610351562
2024-08-27,19.280000686645508
2024-08-28,19.350000381469727
2024-08-29,19.459999084472656
2024-08-30,19.600000381469727
2024-09-03,19.649999618530273
2024-09-04,19.81999969482422
2024-09-05,19.530000686645508
2024-09-06,19.610000610351562
2024-09-09,19.760000228881836
2024-09-10,19.559999465942383
2024-09-11,20.06999969482422
2024-09-12,20.100000381469727
2024-09-13,20.389999389648438
2024-09-16,20.440000534057617
2024-09-17,20.18000030517578
2024-09-18,20.5
2024-09-19,20.6200008392334
2024-09-20,20.579999923706055
2024-09-23,20.8700008392334
2024-09-24,20.790000915527344
2024-09-25,20.600000381469727
2024-09-26,20.65999984741211
2024-09-27,20.229999542236328
2024-09-30,19.780000686645508
2024-10-01,19.81999969482422
2024-10-02,19.149999618530273
2024-10-03,18.790000915527344
2024-10-04,18.690000534057617
2024-10-07,18.530000686645508
2024-10-08,18.899999618530273
2024-10-09,18.799999237060547
2024-10-10,18.709999084472656
2024-10-11,18.84000015258789
2024-10-14,18.559999465942383
2024-10-15,18.579999923706055
2024-10-16,19.170000076293945
2024-10-17,19.389999389648438
2024-10-18,19.719999313354492
2024-10-21,19.739999771118164
2024-10-22,19.040000915527344
2024-10-23,18.690000534057617
2024-10-24,18.559999465942383
2024-10-25,18.479999542236328
2024-10-28,18.43000030517578
2024-10-29,18.239999771118164
2024-10-30,18.170000076293945
2024-10-31,17.59000015258789
2024-11-01,17.489999771118164
2024-11-04,17.700000762939453
2024-11-05,17.520000457763672
2024-11-06,17.149999618530273
2024-11-07,17.389999389648438
2024-11-08,17.299999237060547
2024-11-11,16.860000610351562
2024-11-12,16.260000228881836
2024-11-13,16.190000534057617
2024-11-14,15.8100004196167
2024-11-15,15.829999923706055
2024-11-18,16.31999969482422
2024-11-19,17.040000915527344
2024-11-20,16.530000686645508
2024-11-21,16.950000762939453
