Date,ACM
2023-01-13,86.4000015258789
2023-01-17,86.58000183105469
2023-01-18,85.75
2023-01-19,85.5999984741211
2023-01-20,86.75
2023-01-23,86.11000061035156
2023-01-24,87.48999786376953
2023-01-25,87.05999755859375
2023-01-26,86.75
2023-01-27,85.94999694824219
2023-01-30,85.63999938964844
2023-01-31,87.2699966430664
2023-02-01,87.13999938964844
2023-02-02,87.0999984741211
2023-02-03,87.63999938964844
2023-02-06,88.23999786376953
2023-02-07,90.58000183105469
2023-02-08,91.08000183105469
2023-02-09,90.0999984741211
2023-02-10,89.80999755859375
2023-02-13,90.25
2023-02-14,91.11000061035156
2023-02-15,90.4800033569336
2023-02-16,90.41000366210938
2023-02-17,89.38999938964844
2023-02-21,88.77999877929688
2023-02-22,88.1500015258789
2023-02-23,88.06999969482422
2023-02-24,87.13999938964844
2023-02-27,86.7699966430664
2023-02-28,86.36000061035156
2023-03-01,87.88999938964844
2023-03-02,88.30999755859375
2023-03-03,89.70999908447266
2023-03-06,89.27999877929688
2023-03-07,90.77999877929688
2023-03-08,89.1500015258789
2023-03-09,87.72000122070312
2023-03-10,84.26000213623047
2023-03-13,83.72000122070312
2023-03-14,85.08000183105469
2023-03-15,82.79000091552734
2023-03-16,83.45999908447266
2023-03-17,82.36000061035156
2023-03-20,82.55999755859375
2023-03-21,83.94999694824219
2023-03-22,81.79000091552734
2023-03-23,80.83999633789062
2023-03-24,81.18000030517578
2023-03-27,81.70999908447266
2023-03-28,83.0199966430664
2023-03-29,83.4800033569336
2023-03-30,83.54000091552734
2023-03-31,84.31999969482422
2023-04-03,84.5
2023-04-04,81.76000213623047
2023-04-05,80.04000091552734
2023-04-06,80.2699966430664
2023-04-10,81.33000183105469
2023-04-11,81.7699966430664
2023-04-12,82.20999908447266
2023-04-13,82.69000244140625
2023-04-14,82.72000122070312
2023-04-17,83.47000122070312
2023-04-18,82.94999694824219
2023-04-19,82.62000274658203
2023-04-20,83.13999938964844
2023-04-21,82.3499984741211
2023-04-24,82.9000015258789
2023-04-25,81.56999969482422
2023-04-26,80.7300033569336
2023-04-27,82.30999755859375
2023-04-28,83.05000305175781
2023-05-01,83.61000061035156
2023-05-02,82.80999755859375
2023-05-03,81.95999908447266
2023-05-04,81.37000274658203
2023-05-05,83.69999694824219
2023-05-08,82.5
2023-05-09,80.1500015258789
2023-05-10,80.0199966430664
2023-05-11,77.87999725341797
2023-05-12,78.13999938964844
2023-05-15,79.44999694824219
2023-05-16,78.5
2023-05-17,79.86000061035156
2023-05-18,79.80999755859375
2023-05-19,79.27999877929688
2023-05-22,79.4000015258789
2023-05-23,78.30999755859375
2023-05-24,76.5999984741211
2023-05-25,76.66000366210938
2023-05-26,77.05999755859375
2023-05-30,76.80999755859375
2023-05-31,78.05000305175781
2023-06-01,77.55000305175781
2023-06-02,81.0
2023-06-05,81.93000030517578
2023-06-06,83.05999755859375
2023-06-07,83.08999633789062
2023-06-08,83.0199966430664
2023-06-09,83.56999969482422
2023-06-12,84.94999694824219
2023-06-13,85.20999908447266
2023-06-14,86.19999694824219
2023-06-15,86.30999755859375
2023-06-16,86.66999816894531
2023-06-20,86.41999816894531
2023-06-21,86.55999755859375
2023-06-22,85.54000091552734
2023-06-23,84.98999786376953
2023-06-26,85.08000183105469
2023-06-27,85.70999908447266
2023-06-28,83.12999725341797
2023-06-29,84.7699966430664
2023-06-30,84.69000244140625
2023-07-03,85.72000122070312
2023-07-05,85.13999938964844
2023-07-06,85.47000122070312
2023-07-07,85.80999755859375
2023-07-10,86.48999786376953
2023-07-11,87.30999755859375
2023-07-12,86.9000015258789
2023-07-13,87.61000061035156
2023-07-14,86.63999938964844
2023-07-17,87.31999969482422
2023-07-18,88.31999969482422
2023-07-19,88.69999694824219
2023-07-20,88.94000244140625
2023-07-21,88.44000244140625
2023-07-24,87.86000061035156
2023-07-25,88.31999969482422
2023-07-26,87.63999938964844
2023-07-27,86.37000274658203
2023-07-28,86.98999786376953
2023-07-31,87.0
2023-08-01,87.5
2023-08-02,87.3499984741211
2023-08-03,86.81999969482422
2023-08-04,86.5199966430664
2023-08-07,87.05000305175781
2023-08-08,85.4000015258789
2023-08-09,85.56999969482422
2023-08-10,87.37999725341797
2023-08-11,88.43000030517578
2023-08-14,89.86000061035156
2023-08-15,87.87999725341797
2023-08-16,87.4800033569336
2023-08-17,86.12999725341797
2023-08-18,86.88999938964844
2023-08-21,86.86000061035156
2023-08-22,87.3499984741211
2023-08-23,88.19999694824219
2023-08-24,86.25
2023-08-25,86.87000274658203
2023-08-28,88.12000274658203
2023-08-29,87.72000122070312
2023-08-30,88.04000091552734
2023-08-31,87.75
2023-09-01,88.56999969482422
2023-09-05,86.72000122070312
2023-09-06,85.4800033569336
2023-09-07,84.93000030517578
2023-09-08,84.87000274658203
2023-09-11,85.27999877929688
2023-09-12,85.5
2023-09-13,82.58000183105469
2023-09-14,84.0
2023-09-15,83.93000030517578
2023-09-18,84.72000122070312
2023-09-19,83.61000061035156
2023-09-20,83.56999969482422
2023-09-21,81.79000091552734
2023-09-22,82.01000213623047
2023-09-25,81.9800033569336
2023-09-26,81.75
2023-09-27,83.55999755859375
2023-09-28,83.61000061035156
2023-09-29,83.04000091552734
2023-10-02,81.05999755859375
2023-10-03,79.58000183105469
2023-10-04,80.88999938964844
2023-10-05,80.69999694824219
2023-10-06,82.04000091552734
2023-10-09,82.58000183105469
2023-10-10,82.87000274658203
2023-10-11,83.77999877929688
2023-10-12,82.61000061035156
2023-10-13,80.75
2023-10-16,82.27999877929688
2023-10-17,83.75
2023-10-18,79.95999908447266
2023-10-19,78.11000061035156
2023-10-20,77.9800033569336
2023-10-23,76.69999694824219
2023-10-24,76.0999984741211
2023-10-25,76.22000122070312
2023-10-26,76.27999877929688
2023-10-27,74.80999755859375
2023-10-30,75.55000305175781
2023-10-31,76.55000305175781
2023-11-01,76.16999816894531
2023-11-02,77.80000305175781
2023-11-03,79.01000213623047
2023-11-06,78.9000015258789
2023-11-07,78.33999633789062
2023-11-08,78.2699966430664
2023-11-09,78.13999938964844
2023-11-10,80.30999755859375
2023-11-13,80.47000122070312
2023-11-14,86.4000015258789
2023-11-15,87.11000061035156
2023-11-16,86.98999786376953
2023-11-17,86.9800033569336
2023-11-20,86.86000061035156
2023-11-21,86.87000274658203
2023-11-22,87.47000122070312
2023-11-24,87.58999633789062
2023-11-27,88.62000274658203
2023-11-28,87.4000015258789
2023-11-29,87.80000305175781
2023-11-30,88.86000061035156
2023-12-01,89.54000091552734
2023-12-04,90.5999984741211
2023-12-05,90.62999725341797
2023-12-06,90.83000183105469
2023-12-07,91.5
2023-12-08,91.2300033569336
2023-12-11,91.58999633789062
2023-12-12,92.22000122070312
2023-12-13,92.69999694824219
2023-12-14,93.29000091552734
2023-12-15,92.27999877929688
2023-12-18,92.91000366210938
2023-12-19,93.44999694824219
2023-12-20,91.33999633789062
2023-12-21,92.6500015258789
2023-12-22,92.08999633789062
2023-12-26,92.23999786376953
2023-12-27,92.55000305175781
2023-12-28,92.91000366210938
2023-12-29,92.43000030517578
2024-01-02,91.58000183105469
2024-01-03,89.16999816894531
2024-01-04,88.79000091552734
2024-01-05,88.72000122070312
2024-01-08,89.05999755859375
2024-01-09,88.3499984741211
2024-01-10,89.33000183105469
2024-01-11,89.55999755859375
2024-01-12,90.51000213623047
2024-01-16,88.83000183105469
2024-01-17,87.41000366210938
2024-01-18,88.44999694824219
2024-01-19,88.5
2024-01-22,88.77999877929688
2024-01-23,88.26000213623047
2024-01-24,88.16999816894531
2024-01-25,88.75
2024-01-26,89.36000061035156
2024-01-29,89.62000274658203
2024-01-30,89.69999694824219
2024-01-31,88.19000244140625
2024-02-01,89.7300033569336
2024-02-02,90.23999786376953
2024-02-05,88.75
2024-02-06,88.58999633789062
2024-02-07,87.33000183105469
2024-02-08,88.48999786376953
2024-02-09,89.54000091552734
2024-02-12,90.16999816894531
2024-02-13,88.80999755859375
2024-02-14,89.83999633789062
2024-02-15,90.69999694824219
2024-02-16,89.19000244140625
2024-02-20,87.8499984741211
2024-02-21,88.11000061035156
2024-02-22,89.2300033569336
2024-02-23,89.52999877929688
2024-02-26,89.47000122070312
2024-02-27,89.4000015258789
2024-02-28,89.20999908447266
2024-02-29,88.83000183105469
2024-03-01,89.37999725341797
2024-03-04,89.80999755859375
2024-03-05,88.56999969482422
2024-03-06,89.44000244140625
2024-03-07,90.61000061035156
2024-03-08,91.7300033569336
2024-03-11,91.3499984741211
2024-03-12,91.88999938964844
2024-03-13,91.44000244140625
2024-03-14,90.8499984741211
2024-03-15,91.58000183105469
2024-03-18,91.58999633789062
2024-03-19,93.66000366210938
2024-03-20,95.61000061035156
2024-03-21,98.4000015258789
2024-03-22,97.61000061035156
2024-03-25,95.8499984741211
2024-03-26,96.86000061035156
2024-03-27,97.30999755859375
2024-03-28,98.08000183105469
2024-04-01,97.73999786376953
2024-04-02,97.0
2024-04-03,97.77999877929688
2024-04-04,97.06999969482422
2024-04-05,97.38999938964844
2024-04-08,97.70999908447266
2024-04-09,96.13999938964844
2024-04-10,94.97000122070312
2024-04-11,95.5
2024-04-12,93.61000061035156
2024-04-15,93.69000244140625
2024-04-16,93.91999816894531
2024-04-17,92.52999877929688
2024-04-18,93.23999786376953
2024-04-19,93.3499984741211
2024-04-22,92.6500015258789
2024-04-23,93.87999725341797
2024-04-24,94.01000213623047
2024-04-25,93.58999633789062
2024-04-26,94.05000305175781
2024-04-29,93.9800033569336
2024-04-30,92.36000061035156
2024-05-01,92.91000366210938
2024-05-02,94.2300033569336
2024-05-03,94.72000122070312
2024-05-06,96.29000091552734
2024-05-07,93.13999938964844
2024-05-08,92.2699966430664
2024-05-09,92.69999694824219
2024-05-10,93.05000305175781
2024-05-13,92.0
2024-05-14,91.44000244140625
2024-05-15,91.08999633789062
2024-05-16,89.61000061035156
2024-05-17,89.62000274658203
2024-05-20,89.56999969482422
2024-05-21,90.13999938964844
2024-05-22,89.23999786376953
2024-05-23,89.25
2024-05-24,89.0
2024-05-28,86.47000122070312
2024-05-29,85.48999786376953
2024-05-30,85.86000061035156
2024-05-31,87.33999633789062
2024-06-03,85.72000122070312
2024-06-04,85.08999633789062
2024-06-05,86.25
2024-06-06,85.3499984741211
2024-06-07,85.80000305175781
2024-06-10,85.76000213623047
2024-06-11,86.02999877929688
2024-06-12,87.93000030517578
2024-06-13,87.52999877929688
2024-06-14,86.58999633789062
2024-06-17,88.48999786376953
2024-06-18,88.44999694824219
2024-06-20,88.91000366210938
2024-06-21,89.77999877929688
2024-06-24,91.0999984741211
2024-06-25,89.26000213623047
2024-06-26,88.58999633789062
2024-06-27,88.88999938964844
2024-06-28,88.13999938964844
2024-07-01,85.68000030517578
2024-07-02,85.63999938964844
2024-07-03,86.97000122070312
2024-07-05,84.44000244140625
2024-07-08,83.41999816894531
2024-07-09,82.37000274658203
2024-07-10,83.70999908447266
2024-07-11,86.13999938964844
2024-07-12,87.16000366210938
2024-07-15,87.26000213623047
2024-07-16,91.76000213623047
2024-07-17,89.61000061035156
2024-07-18,89.58000183105469
2024-07-19,89.16000366210938
2024-07-22,90.20999908447266
2024-07-23,89.80000305175781
2024-07-24,87.36000061035156
2024-07-25,88.94999694824219
2024-07-26,90.2300033569336
2024-07-29,89.98999786376953
2024-07-30,90.2300033569336
2024-07-31,90.61000061035156
2024-08-01,90.47000122070312
2024-08-02,88.19999694824219
2024-08-05,86.63999938964844
2024-08-06,91.0199966430664
2024-08-07,91.56999969482422
2024-08-08,96.91000366210938
2024-08-09,96.58000183105469
2024-08-12,94.94999694824219
2024-08-13,95.18000030517578
2024-08-14,95.44000244140625
2024-08-15,96.43000030517578
2024-08-16,96.45999908447266
2024-08-19,97.62000274658203
2024-08-20,96.43000030517578
2024-08-21,97.20999908447266
2024-08-22,96.43000030517578
2024-08-23,98.16000366210938
2024-08-26,99.58000183105469
2024-08-27,101.66000366210938
2024-08-28,99.87000274658203
2024-08-29,99.52999877929688
2024-08-30,100.13999938964844
2024-09-03,97.61000061035156
2024-09-04,96.43000030517578
2024-09-05,95.5999984741211
2024-09-06,94.05000305175781
2024-09-09,94.44000244140625
2024-09-10,95.0
2024-09-11,95.81999969482422
2024-09-12,96.52999877929688
2024-09-13,97.81999969482422
2024-09-16,98.41000366210938
2024-09-17,97.54000091552734
2024-09-18,98.23999786376953
2024-09-19,101.23999786376953
2024-09-20,101.19000244140625
2024-09-23,101.97000122070312
2024-09-24,102.23999786376953
2024-09-25,101.05999755859375
2024-09-26,103.19000244140625
2024-09-27,103.2300033569336
2024-09-30,103.2699966430664
2024-10-01,102.58999633789062
2024-10-02,101.97000122070312
2024-10-03,102.56999969482422
2024-10-04,103.73999786376953
2024-10-07,105.19999694824219
2024-10-08,104.6500015258789
2024-10-09,105.04000091552734
2024-10-10,104.13999938964844
2024-10-11,105.81999969482422
2024-10-14,106.36000061035156
2024-10-15,106.20999908447266
2024-10-16,107.26000213623047
2024-10-17,107.55000305175781
2024-10-18,107.88999938964844
2024-10-21,107.48999786376953
2024-10-22,106.37999725341797
2024-10-23,105.37000274658203
2024-10-24,104.88999938964844
2024-10-25,104.48999786376953
2024-10-28,105.93000030517578
2024-10-29,108.45999908447266
2024-10-30,107.37000274658203
2024-10-31,106.80000305175781
2024-11-01,108.4000015258789
2024-11-04,108.04000091552734
2024-11-05,109.91000366210938
2024-11-06,114.12000274658203
2024-11-07,110.72000122070312
2024-11-08,110.38999938964844
2024-11-11,111.58000183105469
2024-11-12,112.16000366210938
2024-11-13,112.51000213623047
2024-11-14,107.19999694824219
2024-11-15,106.93000030517578
2024-11-18,109.12999725341797
2024-11-19,108.83000183105469
2024-11-20,109.47000122070312
2024-11-21,112.55999755859375
