Date,FNF
2022-09-07,38.4615364074707
2022-09-08,38.92307662963867
2022-09-09,40.1634635925293
2022-09-12,40.42307662963867
2022-09-13,39.1634635925293
2022-09-14,38.0384635925293
2022-09-15,38.269229888916016
2022-09-16,38.5865364074707
2022-09-19,39.0
2022-09-20,38.346153259277344
2022-09-21,38.144229888916016
2022-09-22,35.9615364074707
2022-09-23,35.105770111083984
2022-09-26,33.605770111083984
2022-09-27,33.42307662963867
2022-09-28,34.855770111083984
2022-09-29,34.86538314819336
2022-09-30,34.80769348144531
2022-10-03,35.9615364074707
2022-10-04,37.846153259277344
2022-10-05,37.61538314819336
2022-10-06,37.971153259277344
2022-10-07,37.0865364074707
2022-10-10,37.17307662963867
2022-10-11,36.769229888916016
2022-10-12,36.769229888916016
2022-10-13,37.375
2022-10-14,36.45192337036133
2022-10-17,36.778846740722656
2022-10-18,36.86538314819336
2022-10-19,35.480770111083984
2022-10-20,35.19230651855469
2022-10-21,35.07692337036133
2022-10-24,35.596153259277344
2022-10-25,36.625
2022-10-26,36.86538314819336
2022-10-27,37.5
2022-10-28,38.2884635925293
2022-10-31,37.86538314819336
2022-11-01,38.596153259277344
2022-11-02,37.49038314819336
2022-11-03,36.94230651855469
2022-11-04,37.980770111083984
2022-11-07,38.096153259277344
2022-11-08,38.1634635925293
2022-11-09,37.2115364074707
2022-11-10,39.25961685180664
2022-11-11,40.894229888916016
2022-11-14,38.79807662963867
2022-11-15,38.81730651855469
2022-11-16,38.31730651855469
2022-11-17,37.9134635925293
2022-11-18,38.17307662963867
2022-11-21,37.55769348144531
2022-11-22,38.49038314819336
2022-11-23,38.43269348144531
2022-11-25,39.13461685180664
2022-11-28,37.94230651855469
2022-11-29,38.04807662963867
2022-11-30,38.80769348144531
2022-12-01,38.540000915527344
2022-12-02,37.41999816894531
2022-12-05,37.459999084472656
2022-12-06,36.810001373291016
2022-12-07,37.38999938964844
2022-12-08,37.25
2022-12-09,37.33000183105469
2022-12-12,38.08000183105469
2022-12-13,38.31999969482422
2022-12-14,37.9900016784668
2022-12-15,36.84000015258789
2022-12-16,36.88999938964844
2022-12-19,36.400001525878906
2022-12-20,36.45000076293945
2022-12-21,37.630001068115234
2022-12-22,37.290000915527344
2022-12-23,37.779998779296875
2022-12-27,37.72999954223633
2022-12-28,36.790000915527344
2022-12-29,37.970001220703125
2022-12-30,37.619998931884766
2023-01-03,37.810001373291016
2023-01-04,38.54999923706055
2023-01-05,38.150001525878906
2023-01-06,39.90999984741211
2023-01-09,39.459999084472656
2023-01-10,40.040000915527344
2023-01-11,40.849998474121094
2023-01-12,41.189998626708984
2023-01-13,41.29999923706055
2023-01-17,40.91999816894531
2023-01-18,41.11000061035156
2023-01-19,41.22999954223633
2023-01-20,42.0
2023-01-23,42.58000183105469
2023-01-24,42.869998931884766
2023-01-25,43.25
2023-01-26,43.75
2023-01-27,43.52000045776367
2023-01-30,42.900001525878906
2023-01-31,44.029998779296875
2023-02-01,43.779998779296875
2023-02-02,44.7400016784668
2023-02-03,44.45000076293945
2023-02-06,43.959999084472656
2023-02-07,44.029998779296875
2023-02-08,43.7400016784668
2023-02-09,42.310001373291016
2023-02-10,43.04999923706055
2023-02-13,43.7400016784668
2023-02-14,43.59000015258789
2023-02-15,43.689998626708984
2023-02-16,42.939998626708984
2023-02-17,42.95000076293945
2023-02-21,41.9900016784668
2023-02-22,41.959999084472656
2023-02-23,39.560001373291016
2023-02-24,39.4900016784668
2023-02-27,39.66999816894531
2023-02-28,39.86000061035156
2023-03-01,38.790000915527344
2023-03-02,38.16999816894531
2023-03-03,38.11000061035156
2023-03-06,37.599998474121094
2023-03-07,36.95000076293945
2023-03-08,37.119998931884766
2023-03-09,36.41999816894531
2023-03-10,35.290000915527344
2023-03-13,33.779998779296875
2023-03-14,33.970001220703125
2023-03-15,33.52000045776367
2023-03-16,33.0099983215332
2023-03-17,32.11000061035156
2023-03-20,33.63999938964844
2023-03-21,34.52000045776367
2023-03-22,33.970001220703125
2023-03-23,33.029998779296875
2023-03-24,33.31999969482422
2023-03-27,33.93000030517578
2023-03-28,34.099998474121094
2023-03-29,34.06999969482422
2023-03-30,34.349998474121094
2023-03-31,34.93000030517578
2023-04-03,34.689998626708984
2023-04-04,34.150001525878906
2023-04-05,34.630001068115234
2023-04-06,34.61000061035156
2023-04-10,34.81999969482422
2023-04-11,35.369998931884766
2023-04-12,35.5099983215332
2023-04-13,35.70000076293945
2023-04-14,35.41999816894531
2023-04-17,35.88999938964844
2023-04-18,35.630001068115234
2023-04-19,35.869998931884766
2023-04-20,35.4900016784668
2023-04-21,35.4900016784668
2023-04-24,35.209999084472656
2023-04-25,34.369998931884766
2023-04-26,34.13999938964844
2023-04-27,34.56999969482422
2023-04-28,35.4900016784668
2023-05-01,35.33000183105469
2023-05-02,34.72999954223633
2023-05-03,34.95000076293945
2023-05-04,33.290000915527344
2023-05-05,34.13999938964844
2023-05-08,34.279998779296875
2023-05-09,34.2400016784668
2023-05-10,34.150001525878906
2023-05-11,34.459999084472656
2023-05-12,34.380001068115234
2023-05-15,34.41999816894531
2023-05-16,34.040000915527344
2023-05-17,34.540000915527344
2023-05-18,35.150001525878906
2023-05-19,34.75
2023-05-22,34.810001373291016
2023-05-23,34.779998779296875
2023-05-24,34.439998626708984
2023-05-25,34.459999084472656
2023-05-26,34.72999954223633
2023-05-30,34.7400016784668
2023-05-31,34.13999938964844
2023-06-01,34.470001220703125
2023-06-02,35.13999938964844
2023-06-05,34.880001068115234
2023-06-06,35.5
2023-06-07,35.83000183105469
2023-06-08,35.369998931884766
2023-06-09,35.400001525878906
2023-06-12,35.29999923706055
2023-06-13,35.5099983215332
2023-06-14,34.650001525878906
2023-06-15,34.93000030517578
2023-06-16,34.7599983215332
2023-06-20,34.45000076293945
2023-06-21,34.77000045776367
2023-06-22,34.5
2023-06-23,33.720001220703125
2023-06-26,34.34000015258789
2023-06-27,35.41999816894531
2023-06-28,35.540000915527344
2023-06-29,36.040000915527344
2023-06-30,36.0
2023-07-03,35.880001068115234
2023-07-05,35.689998626708984
2023-07-06,35.43000030517578
2023-07-07,35.7599983215332
2023-07-10,36.060001373291016
2023-07-11,36.40999984741211
2023-07-12,37.11000061035156
2023-07-13,38.380001068115234
2023-07-14,37.779998779296875
2023-07-17,37.970001220703125
2023-07-18,38.04999923706055
2023-07-19,38.34000015258789
2023-07-20,38.029998779296875
2023-07-21,38.040000915527344
2023-07-24,38.0
2023-07-25,37.970001220703125
2023-07-26,38.290000915527344
2023-07-27,38.7400016784668
2023-07-28,39.04999923706055
2023-07-31,39.16999816894531
2023-08-01,39.31999969482422
2023-08-02,39.040000915527344
2023-08-03,38.83000183105469
2023-08-04,39.47999954223633
2023-08-07,39.880001068115234
2023-08-08,39.650001525878906
2023-08-09,40.77000045776367
2023-08-10,41.83000183105469
2023-08-11,42.11000061035156
2023-08-14,42.040000915527344
2023-08-15,41.02000045776367
2023-08-16,41.029998779296875
2023-08-17,40.86000061035156
2023-08-18,40.599998474121094
2023-08-21,39.93000030517578
2023-08-22,39.599998474121094
2023-08-23,39.959999084472656
2023-08-24,40.13999938964844
2023-08-25,40.0099983215332
2023-08-28,40.2400016784668
2023-08-29,40.880001068115234
2023-08-30,41.220001220703125
2023-08-31,41.400001525878906
2023-09-01,41.95000076293945
2023-09-05,42.18000030517578
2023-09-06,42.29999923706055
2023-09-07,42.9900016784668
2023-09-08,42.79999923706055
2023-09-11,42.88999938964844
2023-09-12,42.650001525878906
2023-09-13,42.619998931884766
2023-09-14,42.290000915527344
2023-09-15,42.81999969482422
2023-09-18,42.790000915527344
2023-09-19,43.029998779296875
2023-09-20,42.209999084472656
2023-09-21,41.79999923706055
2023-09-22,41.52000045776367
2023-09-25,41.439998626708984
2023-09-26,40.88999938964844
2023-09-27,41.0
2023-09-28,41.33000183105469
2023-09-29,41.29999923706055
2023-10-02,39.310001373291016
2023-10-03,38.900001525878906
2023-10-04,39.0099983215332
2023-10-05,39.619998931884766
2023-10-06,39.31999969482422
2023-10-09,39.369998931884766
2023-10-10,39.04999923706055
2023-10-11,39.88999938964844
2023-10-12,39.310001373291016
2023-10-13,39.380001068115234
2023-10-16,40.09000015258789
2023-10-17,40.2599983215332
2023-10-18,39.310001373291016
2023-10-19,38.40999984741211
2023-10-20,37.79999923706055
2023-10-23,37.61000061035156
2023-10-24,37.540000915527344
2023-10-25,37.369998931884766
2023-10-26,38.91999816894531
2023-10-27,38.310001373291016
2023-10-30,39.08000183105469
2023-10-31,39.09000015258789
2023-11-01,40.33000183105469
2023-11-02,41.58000183105469
2023-11-03,42.81999969482422
2023-11-06,41.79999923706055
2023-11-07,41.970001220703125
2023-11-08,43.400001525878906
2023-11-09,43.63999938964844
2023-11-10,43.939998626708984
2023-11-13,43.84000015258789
2023-11-14,43.77000045776367
2023-11-15,44.439998626708984
2023-11-16,44.40999984741211
2023-11-17,45.04999923706055
2023-11-20,45.470001220703125
2023-11-21,44.790000915527344
2023-11-22,44.63999938964844
2023-11-24,44.91999816894531
2023-11-27,44.709999084472656
2023-11-28,44.43000030517578
2023-11-29,44.38999938964844
2023-11-30,44.84000015258789
2023-12-01,44.959999084472656
2023-12-04,45.529998779296875
2023-12-05,45.84000015258789
2023-12-06,46.369998931884766
2023-12-07,46.81999969482422
2023-12-08,46.720001220703125
2023-12-11,47.150001525878906
2023-12-12,47.060001373291016
2023-12-13,48.0
2023-12-14,48.22999954223633
2023-12-15,48.56999969482422
2023-12-18,48.36000061035156
2023-12-19,49.61000061035156
2023-12-20,49.20000076293945
2023-12-21,49.52000045776367
2023-12-22,50.18000030517578
2023-12-26,50.630001068115234
2023-12-27,50.97999954223633
2023-12-28,51.369998931884766
2023-12-29,51.02000045776367
2024-01-02,49.56999969482422
2024-01-03,48.029998779296875
2024-01-04,48.04999923706055
2024-01-05,48.849998474121094
2024-01-08,49.20000076293945
2024-01-09,48.779998779296875
2024-01-10,49.58000183105469
2024-01-11,49.630001068115234
2024-01-12,49.869998931884766
2024-01-16,48.900001525878906
2024-01-17,48.43000030517578
2024-01-18,48.20000076293945
2024-01-19,48.880001068115234
2024-01-22,49.81999969482422
2024-01-23,49.04999923706055
2024-01-24,49.529998779296875
2024-01-25,49.77000045776367
2024-01-26,49.97999954223633
2024-01-29,50.59000015258789
2024-01-30,50.970001220703125
2024-01-31,50.029998779296875
2024-02-01,50.63999938964844
2024-02-02,50.70000076293945
2024-02-05,49.70000076293945
2024-02-06,50.06999969482422
2024-02-07,50.34000015258789
2024-02-08,50.880001068115234
2024-02-09,51.220001220703125
2024-02-12,51.959999084472656
2024-02-13,51.060001373291016
2024-02-14,52.0099983215332
2024-02-15,52.619998931884766
2024-02-16,52.38999938964844
2024-02-20,52.130001068115234
2024-02-21,52.81999969482422
2024-02-22,49.970001220703125
2024-02-23,50.060001373291016
2024-02-26,49.4900016784668
2024-02-27,50.09000015258789
2024-02-28,49.70000076293945
2024-02-29,50.58000183105469
2024-03-01,50.4900016784668
2024-03-04,51.060001373291016
2024-03-05,51.40999984741211
2024-03-06,51.9900016784668
2024-03-07,51.43000030517578
2024-03-08,50.380001068115234
2024-03-11,51.04999923706055
2024-03-12,50.72999954223633
2024-03-13,51.29999923706055
2024-03-14,49.650001525878906
2024-03-15,49.279998779296875
2024-03-18,48.91999816894531
2024-03-19,49.540000915527344
2024-03-20,51.0
2024-03-21,52.29999923706055
2024-03-22,51.630001068115234
2024-03-25,51.380001068115234
2024-03-26,50.95000076293945
2024-03-27,51.959999084472656
2024-03-28,53.099998474121094
2024-04-01,52.90999984741211
2024-04-02,52.0099983215332
2024-04-03,52.599998474121094
2024-04-04,52.279998779296875
2024-04-05,52.43000030517578
2024-04-08,52.95000076293945
2024-04-09,52.779998779296875
2024-04-10,48.279998779296875
2024-04-11,48.52000045776367
2024-04-12,48.61000061035156
2024-04-15,48.16999816894531
2024-04-16,47.11000061035156
2024-04-17,47.02000045776367
2024-04-18,47.58000183105469
2024-04-19,48.77000045776367
2024-04-22,49.439998626708984
2024-04-23,50.849998474121094
2024-04-24,50.63999938964844
2024-04-25,49.880001068115234
2024-04-26,50.38999938964844
2024-04-29,50.560001373291016
2024-04-30,49.5
2024-05-01,50.13999938964844
2024-05-02,51.0099983215332
2024-05-03,51.52000045776367
2024-05-06,51.97999954223633
2024-05-07,52.150001525878906
2024-05-08,52.130001068115234
2024-05-09,52.61000061035156
2024-05-10,51.529998779296875
2024-05-13,51.40999984741211
2024-05-14,51.959999084472656
2024-05-15,52.029998779296875
2024-05-16,51.91999816894531
2024-05-17,52.279998779296875
2024-05-20,52.7400016784668
2024-05-21,52.83000183105469
2024-05-22,51.15999984741211
2024-05-23,49.90999984741211
2024-05-24,50.75
2024-05-28,50.29999923706055
2024-05-29,49.88999938964844
2024-05-30,50.2599983215332
2024-05-31,50.36000061035156
2024-06-03,50.650001525878906
2024-06-04,51.040000915527344
2024-06-05,50.13999938964844
2024-06-06,49.709999084472656
2024-06-07,49.22999954223633
2024-06-10,48.959999084472656
2024-06-11,48.63999938964844
2024-06-12,49.22999954223633
2024-06-13,49.0099983215332
2024-06-14,48.279998779296875
2024-06-17,48.91999816894531
2024-06-18,49.150001525878906
2024-06-20,49.27000045776367
2024-06-21,49.58000183105469
2024-06-24,49.779998779296875
2024-06-25,48.70000076293945
2024-06-26,48.47999954223633
2024-06-27,49.13999938964844
2024-06-28,49.41999816894531
2024-07-01,48.58000183105469
2024-07-02,49.349998474121094
2024-07-03,48.77000045776367
2024-07-05,48.099998474121094
2024-07-08,48.290000915527344
2024-07-09,48.08000183105469
2024-07-10,49.0
2024-07-11,51.310001373291016
2024-07-12,52.09000015258789
2024-07-15,52.91999816894531
2024-07-16,54.5099983215332
2024-07-17,54.459999084472656
2024-07-18,53.310001373291016
2024-07-19,53.38999938964844
2024-07-22,53.81999969482422
2024-07-23,54.75
2024-07-24,53.150001525878906
2024-07-25,53.61000061035156
2024-07-26,54.45000076293945
2024-07-29,54.529998779296875
2024-07-30,55.040000915527344
2024-07-31,55.40999984741211
2024-08-01,55.43000030517578
2024-08-02,54.849998474121094
2024-08-05,53.939998626708984
2024-08-06,53.43000030517578
2024-08-07,54.060001373291016
2024-08-08,54.720001220703125
2024-08-09,54.939998626708984
2024-08-12,54.68000030517578
2024-08-13,55.66999816894531
2024-08-14,55.90999984741211
2024-08-15,56.45000076293945
2024-08-16,56.95000076293945
2024-08-19,57.43000030517578
2024-08-20,56.689998626708984
2024-08-21,57.400001525878906
2024-08-22,57.400001525878906
2024-08-23,58.720001220703125
2024-08-26,59.08000183105469
2024-08-27,58.400001525878906
2024-08-28,58.83000183105469
2024-08-29,58.93000030517578
2024-08-30,58.959999084472656
2024-09-03,58.869998931884766
2024-09-04,59.13999938964844
2024-09-05,58.9900016784668
2024-09-06,58.83000183105469
2024-09-09,58.900001525878906
2024-09-10,58.849998474121094
2024-09-11,58.36000061035156
2024-09-12,59.33000183105469
2024-09-13,60.529998779296875
2024-09-16,60.61000061035156
2024-09-17,60.77000045776367
2024-09-18,60.9900016784668
2024-09-19,60.86000061035156
2024-09-20,60.95000076293945
2024-09-23,60.970001220703125
2024-09-24,60.75
2024-09-25,60.52000045776367
2024-09-26,60.34000015258789
2024-09-27,61.119998931884766
2024-09-30,62.060001373291016
2024-10-01,61.20000076293945
2024-10-02,61.08000183105469
2024-10-03,60.72999954223633
2024-10-04,60.209999084472656
2024-10-07,59.9900016784668
2024-10-08,60.16999816894531
2024-10-09,59.970001220703125
2024-10-10,58.90999984741211
2024-10-11,60.4900016784668
2024-10-14,61.02000045776367
2024-10-15,61.779998779296875
2024-10-16,62.7599983215332
2024-10-17,62.65999984741211
2024-10-18,62.15999984741211
2024-10-21,60.7400016784668
2024-10-22,60.790000915527344
2024-10-23,59.970001220703125
2024-10-24,60.61000061035156
2024-10-25,59.959999084472656
2024-10-28,60.61000061035156
2024-10-29,60.04999923706055
2024-10-30,60.959999084472656
2024-10-31,60.16999816894531
2024-11-01,58.79999923706055
2024-11-04,58.959999084472656
2024-11-05,59.4900016784668
2024-11-06,60.88999938964844
2024-11-07,59.119998931884766
2024-11-08,60.22999954223633
2024-11-11,60.18000030517578
2024-11-12,61.04999923706055
2024-11-13,60.77000045776367
2024-11-14,60.97999954223633
2024-11-15,60.7400016784668
2024-11-18,61.040000915527344
2024-11-19,60.939998626708984
2024-11-20,60.08000183105469
2024-11-21,60.65999984741211
