Date,JEF
2022-12-15,33.35564041137695
2022-12-16,33.42256164550781
2022-12-19,33.4608039855957
2022-12-20,33.652008056640625
2022-12-21,34.10133743286133
2022-12-22,33.021034240722656
2022-12-23,33.4034423828125
2022-12-27,33.07839584350586
2022-12-28,32.82982635498047
2022-12-29,33.049713134765625
2022-12-30,32.77246856689453
2023-01-03,32.71510314941406
2023-01-04,36.978965759277344
2023-01-05,35.43976974487305
2023-01-06,35.80305862426758
2023-01-09,36.089866638183594
2023-01-10,37.447418212890625
2023-01-11,37.71510314941406
2023-01-12,38.479923248291016
2023-01-13,38.690250396728516
2023-01-17,38.31999969482422
2023-01-18,37.970001220703125
2023-01-19,37.470001220703125
2023-01-20,38.06999969482422
2023-01-23,38.58000183105469
2023-01-24,38.43000030517578
2023-01-25,38.95000076293945
2023-01-26,39.220001220703125
2023-01-27,39.130001068115234
2023-01-30,38.720001220703125
2023-01-31,39.279998779296875
2023-02-01,39.439998626708984
2023-02-02,39.84000015258789
2023-02-03,39.630001068115234
2023-02-06,39.4900016784668
2023-02-07,39.70000076293945
2023-02-08,39.40999984741211
2023-02-09,38.959999084472656
2023-02-10,38.79999923706055
2023-02-13,39.54999923706055
2023-02-14,39.380001068115234
2023-02-15,39.29999923706055
2023-02-16,38.56999969482422
2023-02-17,39.029998779296875
2023-02-21,37.849998474121094
2023-02-22,37.65999984741211
2023-02-23,37.93000030517578
2023-02-24,37.66999816894531
2023-02-27,37.619998931884766
2023-02-28,37.790000915527344
2023-03-01,37.439998626708984
2023-03-02,37.13999938964844
2023-03-03,37.349998474121094
2023-03-06,36.790000915527344
2023-03-07,35.91999816894531
2023-03-08,35.959999084472656
2023-03-09,34.529998779296875
2023-03-10,33.02000045776367
2023-03-13,30.479999542236328
2023-03-14,32.0099983215332
2023-03-15,30.90999984741211
2023-03-16,31.200000762939453
2023-03-17,30.030000686645508
2023-03-20,30.75
2023-03-21,31.360000610351562
2023-03-22,30.600000381469727
2023-03-23,29.8799991607666
2023-03-24,29.420000076293945
2023-03-27,30.149999618530273
2023-03-28,30.200000762939453
2023-03-29,31.139999389648438
2023-03-30,30.979999542236328
2023-03-31,31.739999771118164
2023-04-03,31.600000381469727
2023-04-04,31.209999084472656
2023-04-05,31.030000686645508
2023-04-06,31.420000076293945
2023-04-10,31.5
2023-04-11,31.450000762939453
2023-04-12,30.56999969482422
2023-04-13,31.040000915527344
2023-04-14,30.969999313354492
2023-04-17,31.3700008392334
2023-04-18,31.440000534057617
2023-04-19,31.68000030517578
2023-04-20,31.360000610351562
2023-04-21,31.299999237060547
2023-04-24,31.079999923706055
2023-04-25,30.799999237060547
2023-04-26,30.280000686645508
2023-04-27,32.40999984741211
2023-04-28,32.029998779296875
2023-05-01,31.780000686645508
2023-05-02,30.6200008392334
2023-05-03,30.329999923706055
2023-05-04,29.079999923706055
2023-05-05,30.309999465942383
2023-05-08,30.229999542236328
2023-05-09,30.200000762939453
2023-05-10,30.020000457763672
2023-05-11,29.860000610351562
2023-05-12,29.610000610351562
2023-05-15,30.149999618530273
2023-05-16,29.5
2023-05-17,30.389999389648438
2023-05-18,30.450000762939453
2023-05-19,30.389999389648438
2023-05-22,30.75
2023-05-23,30.899999618530273
2023-05-24,30.280000686645508
2023-05-25,30.18000030517578
2023-05-26,30.510000228881836
2023-05-30,30.729999542236328
2023-05-31,30.06999969482422
2023-06-01,30.100000381469727
2023-06-02,31.309999465942383
2023-06-05,30.739999771118164
2023-06-06,31.489999771118164
2023-06-07,31.829999923706055
2023-06-08,31.610000610351562
2023-06-09,31.739999771118164
2023-06-12,31.68000030517578
2023-06-13,33.02000045776367
2023-06-14,32.81999969482422
2023-06-15,33.22999954223633
2023-06-16,32.959999084472656
2023-06-20,33.06999969482422
2023-06-21,32.33000183105469
2023-06-22,31.739999771118164
2023-06-23,31.420000076293945
2023-06-26,31.530000686645508
2023-06-27,31.940000534057617
2023-06-28,33.06999969482422
2023-06-29,33.369998931884766
2023-06-30,33.16999816894531
2023-07-03,33.599998474121094
2023-07-05,32.880001068115234
2023-07-06,32.2599983215332
2023-07-07,32.59000015258789
2023-07-10,32.9900016784668
2023-07-11,33.61000061035156
2023-07-12,35.25
2023-07-13,35.720001220703125
2023-07-14,35.310001373291016
2023-07-17,35.540000915527344
2023-07-18,36.5
2023-07-19,36.68000030517578
2023-07-20,36.90999984741211
2023-07-21,36.81999969482422
2023-07-24,36.95000076293945
2023-07-25,36.939998626708984
2023-07-26,37.060001373291016
2023-07-27,36.959999084472656
2023-07-28,36.900001525878906
2023-07-31,36.790000915527344
2023-08-01,36.15999984741211
2023-08-02,35.88999938964844
2023-08-03,35.68000030517578
2023-08-04,35.5
2023-08-07,35.56999969482422
2023-08-08,35.400001525878906
2023-08-09,35.119998931884766
2023-08-10,35.06999969482422
2023-08-11,35.02000045776367
2023-08-14,34.970001220703125
2023-08-15,34.45000076293945
2023-08-16,34.2400016784668
2023-08-17,34.029998779296875
2023-08-18,34.13999938964844
2023-08-21,34.2400016784668
2023-08-22,34.25
2023-08-23,34.66999816894531
2023-08-24,34.58000183105469
2023-08-25,34.72999954223633
2023-08-28,35.08000183105469
2023-08-29,35.56999969482422
2023-08-30,35.77000045776367
2023-08-31,35.689998626708984
2023-09-01,36.34000015258789
2023-09-05,36.40999984741211
2023-09-06,36.84000015258789
2023-09-07,36.58000183105469
2023-09-08,37.040000915527344
2023-09-11,36.369998931884766
2023-09-12,37.060001373291016
2023-09-13,37.209999084472656
2023-09-14,38.20000076293945
2023-09-15,38.66999816894531
2023-09-18,38.31999969482422
2023-09-19,38.22999954223633
2023-09-20,37.93000030517578
2023-09-21,37.4900016784668
2023-09-22,37.209999084472656
2023-09-25,37.06999969482422
2023-09-26,36.25
2023-09-27,36.2400016784668
2023-09-28,36.91999816894531
2023-09-29,36.630001068115234
2023-10-02,35.79999923706055
2023-10-03,35.04999923706055
2023-10-04,35.02000045776367
2023-10-05,35.33000183105469
2023-10-06,35.5
2023-10-09,35.209999084472656
2023-10-10,35.25
2023-10-11,34.90999984741211
2023-10-12,33.959999084472656
2023-10-13,33.2599983215332
2023-10-16,33.84000015258789
2023-10-17,34.18000030517578
2023-10-18,32.650001525878906
2023-10-19,32.15999984741211
2023-10-20,32.2599983215332
2023-10-23,32.060001373291016
2023-10-24,32.63999938964844
2023-10-25,32.150001525878906
2023-10-26,32.220001220703125
2023-10-27,31.68000030517578
2023-10-30,31.989999771118164
2023-10-31,32.18000030517578
2023-11-01,32.58000183105469
2023-11-02,33.45000076293945
2023-11-03,34.869998931884766
2023-11-06,34.349998474121094
2023-11-07,34.58000183105469
2023-11-08,34.29999923706055
2023-11-09,33.63999938964844
2023-11-10,33.93000030517578
2023-11-13,33.90999984741211
2023-11-14,34.810001373291016
2023-11-15,35.02000045776367
2023-11-16,34.75
2023-11-17,35.02000045776367
2023-11-20,34.900001525878906
2023-11-21,34.63999938964844
2023-11-22,34.90999984741211
2023-11-24,35.040000915527344
2023-11-27,34.66999816894531
2023-11-28,34.630001068115234
2023-11-29,35.189998626708984
2023-11-30,35.439998626708984
2023-12-01,36.36000061035156
2023-12-04,36.83000183105469
2023-12-05,36.63999938964844
2023-12-06,36.209999084472656
2023-12-07,36.43000030517578
2023-12-08,36.88999938964844
2023-12-11,36.75
2023-12-12,36.45000076293945
2023-12-13,37.5099983215332
2023-12-14,38.849998474121094
2023-12-15,38.59000015258789
2023-12-18,38.150001525878906
2023-12-19,38.900001525878906
2023-12-20,38.380001068115234
2023-12-21,39.209999084472656
2023-12-22,39.90999984741211
2023-12-26,40.59000015258789
2023-12-27,40.75
2023-12-28,40.72999954223633
2023-12-29,40.40999984741211
2024-01-02,40.41999816894531
2024-01-03,39.869998931884766
2024-01-04,39.59000015258789
2024-01-05,40.150001525878906
2024-01-08,40.689998626708984
2024-01-09,39.86000061035156
2024-01-10,39.63999938964844
2024-01-11,39.52000045776367
2024-01-12,39.849998474121094
2024-01-16,39.97999954223633
2024-01-17,38.91999816894531
2024-01-18,39.279998779296875
2024-01-19,40.130001068115234
2024-01-22,40.599998474121094
2024-01-23,40.459999084472656
2024-01-24,40.880001068115234
2024-01-25,40.88999938964844
2024-01-26,40.939998626708984
2024-01-29,40.9900016784668
2024-01-30,40.88999938964844
2024-01-31,40.7599983215332
2024-02-01,40.599998474121094
2024-02-02,40.619998931884766
2024-02-05,40.130001068115234
2024-02-06,39.95000076293945
2024-02-07,40.08000183105469
2024-02-08,40.310001373291016
2024-02-09,40.84000015258789
2024-02-12,41.38999938964844
2024-02-13,40.16999816894531
2024-02-14,40.65999984741211
2024-02-15,41.189998626708984
2024-02-16,41.119998931884766
2024-02-20,41.02000045776367
2024-02-21,41.11000061035156
2024-02-22,41.47999954223633
2024-02-23,42.08000183105469
2024-02-26,41.22999954223633
2024-02-27,41.2599983215332
2024-02-28,41.400001525878906
2024-02-29,41.81999969482422
2024-03-01,41.810001373291016
2024-03-04,42.439998626708984
2024-03-05,42.58000183105469
2024-03-06,42.150001525878906
2024-03-07,42.959999084472656
2024-03-08,43.33000183105469
2024-03-11,43.369998931884766
2024-03-12,43.369998931884766
2024-03-13,44.279998779296875
2024-03-14,43.720001220703125
2024-03-15,43.45000076293945
2024-03-18,43.599998474121094
2024-03-19,44.02000045776367
2024-03-20,44.84000015258789
2024-03-21,45.86000061035156
2024-03-22,45.31999969482422
2024-03-25,45.2599983215332
2024-03-26,45.220001220703125
2024-03-27,46.130001068115234
2024-03-28,44.099998474121094
2024-04-01,43.54999923706055
2024-04-02,43.209999084472656
2024-04-03,44.15999984741211
2024-04-04,43.72999954223633
2024-04-05,43.81999969482422
2024-04-08,44.45000076293945
2024-04-09,44.15999984741211
2024-04-10,43.5
2024-04-11,42.779998779296875
2024-04-12,41.79999923706055
2024-04-15,41.29999923706055
2024-04-16,41.040000915527344
2024-04-17,41.189998626708984
2024-04-18,41.52000045776367
2024-04-19,42.16999816894531
2024-04-22,43.529998779296875
2024-04-23,44.59000015258789
2024-04-24,44.599998474121094
2024-04-25,43.459999084472656
2024-04-26,43.560001373291016
2024-04-29,43.68000030517578
2024-04-30,43.060001373291016
2024-05-01,43.220001220703125
2024-05-02,43.90999984741211
2024-05-03,44.86000061035156
2024-05-06,45.63999938964844
2024-05-07,45.650001525878906
2024-05-08,45.84000015258789
2024-05-09,45.93000030517578
2024-05-10,46.5
2024-05-13,46.0099983215332
2024-05-14,46.18000030517578
2024-05-15,47.27000045776367
2024-05-16,47.279998779296875
2024-05-17,47.31999969482422
2024-05-20,47.06999969482422
2024-05-21,47.209999084472656
2024-05-22,46.709999084472656
2024-05-23,45.880001068115234
2024-05-24,46.470001220703125
2024-05-28,45.88999938964844
2024-05-29,45.4900016784668
2024-05-30,45.790000915527344
2024-05-31,46.52000045776367
2024-06-03,46.130001068115234
2024-06-04,45.380001068115234
2024-06-05,45.61000061035156
2024-06-06,45.130001068115234
2024-06-07,44.529998779296875
2024-06-10,44.27000045776367
2024-06-11,43.2400016784668
2024-06-12,43.72999954223633
2024-06-13,43.90999984741211
2024-06-14,44.02000045776367
2024-06-17,44.959999084472656
2024-06-18,46.5
2024-06-20,45.88999938964844
2024-06-21,45.75
2024-06-24,46.34000015258789
2024-06-25,46.040000915527344
2024-06-26,46.0099983215332
2024-06-27,48.91999816894531
2024-06-28,49.7599983215332
2024-07-01,49.970001220703125
2024-07-02,50.72999954223633
2024-07-03,51.04999923706055
2024-07-05,50.68000030517578
2024-07-08,51.0
2024-07-09,51.5
2024-07-10,52.560001373291016
2024-07-11,53.439998626708984
2024-07-12,53.84000015258789
2024-07-15,54.97999954223633
2024-07-16,56.77000045776367
2024-07-17,56.0
2024-07-18,54.79999923706055
2024-07-19,54.439998626708984
2024-07-22,54.869998931884766
2024-07-23,55.79999923706055
2024-07-24,54.599998474121094
2024-07-25,56.20000076293945
2024-07-26,56.959999084472656
2024-07-29,57.150001525878906
2024-07-30,57.689998626708984
2024-07-31,58.470001220703125
2024-08-01,56.439998626708984
2024-08-02,54.220001220703125
2024-08-05,52.81999969482422
2024-08-06,54.130001068115234
2024-08-07,53.83000183105469
2024-08-08,55.31999969482422
2024-08-09,55.209999084472656
2024-08-12,54.970001220703125
2024-08-13,55.59000015258789
2024-08-14,57.0099983215332
2024-08-15,57.119998931884766
2024-08-16,57.540000915527344
2024-08-19,57.58000183105469
2024-08-20,57.11000061035156
2024-08-21,57.4900016784668
2024-08-22,57.38999938964844
2024-08-23,58.97999954223633
2024-08-26,58.279998779296875
2024-08-27,58.599998474121094
2024-08-28,58.18000030517578
2024-08-29,59.11000061035156
2024-08-30,59.95000076293945
2024-09-03,57.27000045776367
2024-09-04,57.70000076293945
2024-09-05,57.790000915527344
2024-09-06,56.119998931884766
2024-09-09,56.880001068115234
2024-09-10,56.310001373291016
2024-09-11,56.40999984741211
2024-09-12,57.560001373291016
2024-09-13,58.540000915527344
2024-09-16,59.66999816894531
2024-09-17,60.83000183105469
2024-09-18,60.779998779296875
2024-09-19,62.290000915527344
2024-09-20,62.06999969482422
2024-09-23,62.060001373291016
2024-09-24,62.47999954223633
2024-09-25,61.970001220703125
2024-09-26,61.150001525878906
2024-09-27,61.08000183105469
2024-09-30,61.54999923706055
2024-10-01,61.849998474121094
2024-10-02,62.34000015258789
2024-10-03,62.529998779296875
2024-10-04,63.34000015258789
2024-10-07,63.279998779296875
2024-10-08,63.65999984741211
2024-10-09,63.56999969482422
2024-10-10,63.099998474121094
2024-10-11,64.23999786376953
2024-10-14,64.9000015258789
2024-10-15,65.47000122070312
2024-10-16,66.62999725341797
2024-10-17,67.26000213623047
2024-10-18,66.44999694824219
2024-10-21,65.37000274658203
2024-10-22,65.5
2024-10-23,64.23999786376953
2024-10-24,64.56999969482422
2024-10-25,64.0199966430664
2024-10-28,64.94000244140625
2024-10-29,64.94999694824219
2024-10-30,64.58000183105469
2024-10-31,63.97999954223633
2024-11-01,64.22000122070312
2024-11-04,63.83000183105469
2024-11-05,64.81999969482422
2024-11-06,72.05999755859375
2024-11-07,70.43000030517578
2024-11-08,71.5
2024-11-11,74.04000091552734
2024-11-12,74.31999969482422
2024-11-13,74.58000183105469
2024-11-14,73.5
2024-11-15,74.19999694824219
2024-11-18,73.83000183105469
2024-11-19,74.62000274658203
2024-11-20,74.91000366210938
2024-11-21,76.7699966430664
