Date,CVNA
2022-09-07,33.310001373291016
2022-09-08,33.97999954223633
2022-09-09,36.619998931884766
2022-09-12,42.279998779296875
2022-09-13,36.810001373291016
2022-09-14,36.06999969482422
2022-09-15,37.02000045776367
2022-09-16,32.91999816894531
2022-09-19,33.45000076293945
2022-09-20,30.969999313354492
2022-09-21,30.65999984741211
2022-09-22,26.969999313354492
2022-09-23,26.200000762939453
2022-09-26,24.440000534057617
2022-09-27,24.829999923706055
2022-09-28,26.8700008392334
2022-09-29,21.56999969482422
2022-09-30,20.299999237060547
2022-10-03,21.459999084472656
2022-10-04,23.260000228881836
2022-10-05,21.549999237060547
2022-10-06,21.1299991607666
2022-10-07,19.270000457763672
2022-10-10,18.209999084472656
2022-10-11,18.31999969482422
2022-10-12,19.06999969482422
2022-10-13,18.8700008392334
2022-10-14,17.139999389648438
2022-10-17,18.219999313354492
2022-10-18,18.3700008392334
2022-10-19,14.989999771118164
2022-10-20,14.479999542236328
2022-10-21,14.25
2022-10-24,13.380000114440918
2022-10-25,15.279999732971191
2022-10-26,15.100000381469727
2022-10-27,14.520000457763672
2022-10-28,14.489999771118164
2022-10-31,13.529999732971191
2022-11-01,15.279999732971191
2022-11-02,13.470000267028809
2022-11-03,14.350000381469727
2022-11-04,8.760000228881836
2022-11-07,7.389999866485596
2022-11-08,7.360000133514404
2022-11-09,7.590000152587891
2022-11-10,9.989999771118164
2022-11-11,11.880000114440918
2022-11-14,9.739999771118164
2022-11-15,9.930000305175781
2022-11-16,8.550000190734863
2022-11-17,8.319999694824219
2022-11-18,8.0600004196167
2022-11-21,7.050000190734863
2022-11-22,6.800000190734863
2022-11-23,8.119999885559082
2022-11-25,7.96999979019165
2022-11-28,7.46999979019165
2022-11-29,7.340000152587891
2022-11-30,7.710000038146973
2022-12-01,8.130000114440918
2022-12-02,8.069999694824219
2022-12-05,7.099999904632568
2022-12-06,6.710000038146973
2022-12-07,3.8299999237060547
2022-12-08,4.960000038146973
2022-12-09,5.050000190734863
2022-12-12,4.949999809265137
2022-12-13,4.829999923706055
2022-12-14,5.260000228881836
2022-12-15,5.46999979019165
2022-12-16,5.03000020980835
2022-12-19,4.420000076293945
2022-12-20,4.159999847412109
2022-12-21,4.320000171661377
2022-12-22,4.130000114440918
2022-12-23,4.050000190734863
2022-12-27,3.7200000286102295
2022-12-28,3.8299999237060547
2022-12-29,4.449999809265137
2022-12-30,4.739999771118164
2023-01-03,4.630000114440918
2023-01-04,5.039999961853027
2023-01-05,4.550000190734863
2023-01-06,4.409999847412109
2023-01-09,4.440000057220459
2023-01-10,4.420000076293945
2023-01-11,5.5
2023-01-12,8.029999732971191
2023-01-13,7.019999980926514
2023-01-17,7.309999942779541
2023-01-18,6.980000019073486
2023-01-19,6.380000114440918
2023-01-20,6.489999771118164
2023-01-23,7.179999828338623
2023-01-24,6.639999866485596
2023-01-25,6.429999828338623
2023-01-26,6.5
2023-01-27,7.769999980926514
2023-01-30,10.0
2023-01-31,10.170000076293945
2023-02-01,13.5600004196167
2023-02-02,14.25
2023-02-03,14.449999809265137
2023-02-06,13.430000305175781
2023-02-07,13.1899995803833
2023-02-08,14.010000228881836
2023-02-09,11.949999809265137
2023-02-10,10.84000015258789
2023-02-13,11.020000457763672
2023-02-14,10.720000267028809
2023-02-15,12.6899995803833
2023-02-16,10.920000076293945
2023-02-17,11.369999885559082
2023-02-21,10.0600004196167
2023-02-22,10.069999694824219
2023-02-23,10.079999923706055
2023-02-24,8.010000228881836
2023-02-27,8.930000305175781
2023-02-28,9.420000076293945
2023-03-01,8.90999984741211
2023-03-02,9.470000267028809
2023-03-03,10.09000015258789
2023-03-06,9.109999656677246
2023-03-07,8.880000114440918
2023-03-08,8.850000381469727
2023-03-09,8.4399995803833
2023-03-10,7.309999942779541
2023-03-13,7.480000019073486
2023-03-14,6.829999923706055
2023-03-15,7.050000190734863
2023-03-16,7.409999847412109
2023-03-17,7.650000095367432
2023-03-20,7.070000171661377
2023-03-21,7.929999828338623
2023-03-22,8.430000305175781
2023-03-23,8.350000381469727
2023-03-24,8.1899995803833
2023-03-27,7.619999885559082
2023-03-28,7.360000133514404
2023-03-29,7.869999885559082
2023-03-30,8.829999923706055
2023-03-31,9.789999961853027
2023-04-03,9.289999961853027
2023-04-04,9.5
2023-04-05,8.5
2023-04-06,9.010000228881836
2023-04-10,9.3100004196167
2023-04-11,9.760000228881836
2023-04-12,9.239999771118164
2023-04-13,9.369999885559082
2023-04-14,8.970000267028809
2023-04-17,9.0600004196167
2023-04-18,8.800000190734863
2023-04-19,8.630000114440918
2023-04-20,8.0
2023-04-21,8.140000343322754
2023-04-24,8.369999885559082
2023-04-25,7.550000190734863
2023-04-26,7.519999980926514
2023-04-27,7.340000152587891
2023-04-28,6.940000057220459
2023-05-01,6.929999828338623
2023-05-02,7.21999979019165
2023-05-03,7.070000171661377
2023-05-04,7.199999809265137
2023-05-05,8.960000038146973
2023-05-08,11.300000190734863
2023-05-09,11.850000381469727
2023-05-10,13.149999618530273
2023-05-11,11.960000038146973
2023-05-12,10.5
2023-05-15,11.579999923706055
2023-05-16,10.600000381469727
2023-05-17,11.800000190734863
2023-05-18,11.960000038146973
2023-05-19,10.739999771118164
2023-05-22,11.470000267028809
2023-05-23,11.90999984741211
2023-05-24,11.529999732971191
2023-05-25,10.9399995803833
2023-05-26,11.739999771118164
2023-05-30,13.720000267028809
2023-05-31,12.920000076293945
2023-06-01,15.800000190734863
2023-06-02,15.680000305175781
2023-06-05,15.0
2023-06-06,14.779999732971191
2023-06-07,15.529999732971191
2023-06-08,24.229999542236328
2023-06-09,19.06999969482422
2023-06-12,21.260000228881836
2023-06-13,23.510000228881836
2023-06-14,23.399999618530273
2023-06-15,26.3799991607666
2023-06-16,25.31999969482422
2023-06-20,23.520000457763672
2023-06-21,24.170000076293945
2023-06-22,25.540000915527344
2023-06-23,21.40999984741211
2023-06-26,20.90999984741211
2023-06-27,24.299999237060547
2023-06-28,28.030000686645508
2023-06-29,25.739999771118164
2023-06-30,25.920000076293945
2023-07-03,25.799999237060547
2023-07-05,25.850000381469727
2023-07-06,24.31999969482422
2023-07-07,29.450000762939453
2023-07-10,34.27000045776367
2023-07-11,35.56999969482422
2023-07-12,38.88999938964844
2023-07-13,37.68000030517578
2023-07-14,37.70000076293945
2023-07-17,36.529998779296875
2023-07-18,39.79999923706055
2023-07-19,55.79999923706055
2023-07-20,46.72999954223633
2023-07-21,45.619998931884766
2023-07-24,46.2400016784668
2023-07-25,44.11000061035156
2023-07-26,43.75
2023-07-27,40.459999084472656
2023-07-28,44.02000045776367
2023-07-31,45.95000076293945
2023-08-01,49.11000061035156
2023-08-02,51.849998474121094
2023-08-03,51.790000915527344
2023-08-04,45.439998626708984
2023-08-07,44.810001373291016
2023-08-08,44.0099983215332
2023-08-09,41.439998626708984
2023-08-10,39.459999084472656
2023-08-11,41.099998474121094
2023-08-14,41.09000015258789
2023-08-15,39.31999969482422
2023-08-16,38.060001373291016
2023-08-17,37.2400016784668
2023-08-18,39.209999084472656
2023-08-21,40.34000015258789
2023-08-22,38.369998931884766
2023-08-23,40.279998779296875
2023-08-24,37.7599983215332
2023-08-25,41.20000076293945
2023-08-28,45.369998931884766
2023-08-29,47.400001525878906
2023-08-30,49.709999084472656
2023-08-31,50.349998474121094
2023-09-01,50.849998474121094
2023-09-05,49.84000015258789
2023-09-06,50.5099983215332
2023-09-07,47.630001068115234
2023-09-08,46.959999084472656
2023-09-11,50.810001373291016
2023-09-12,50.79999923706055
2023-09-13,49.22999954223633
2023-09-14,55.86000061035156
2023-09-15,52.20000076293945
2023-09-18,51.95000076293945
2023-09-19,47.5
2023-09-20,43.709999084472656
2023-09-21,42.900001525878906
2023-09-22,41.9900016784668
2023-09-25,40.25
2023-09-26,39.529998779296875
2023-09-27,40.83000183105469
2023-09-28,41.2400016784668
2023-09-29,41.97999954223633
2023-10-02,39.25
2023-10-03,38.209999084472656
2023-10-04,37.630001068115234
2023-10-05,35.7400016784668
2023-10-06,37.650001525878906
2023-10-09,38.869998931884766
2023-10-10,39.040000915527344
2023-10-11,37.869998931884766
2023-10-12,33.869998931884766
2023-10-13,33.869998931884766
2023-10-16,34.61000061035156
2023-10-17,34.4900016784668
2023-10-18,32.459999084472656
2023-10-19,31.59000015258789
2023-10-20,31.06999969482422
2023-10-23,31.75
2023-10-24,31.68000030517578
2023-10-25,29.469999313354492
2023-10-26,29.100000381469727
2023-10-27,28.579999923706055
2023-10-30,27.520000457763672
2023-10-31,27.0
2023-11-01,25.989999771118164
2023-11-02,29.920000076293945
2023-11-03,32.279998779296875
2023-11-06,33.22999954223633
2023-11-07,34.16999816894531
2023-11-08,33.9900016784668
2023-11-09,30.440000534057617
2023-11-10,29.190000534057617
2023-11-13,28.639999389648438
2023-11-14,33.209999084472656
2023-11-15,34.15999984741211
2023-11-16,32.36000061035156
2023-11-17,32.029998779296875
2023-11-20,33.119998931884766
2023-11-21,31.18000030517578
2023-11-22,31.350000381469727
2023-11-24,31.40999984741211
2023-11-27,30.93000030517578
2023-11-28,31.6200008392334
2023-11-29,32.0099983215332
2023-11-30,31.31999969482422
2023-12-01,35.20000076293945
2023-12-04,40.06999969482422
2023-12-05,38.7599983215332
2023-12-06,37.380001068115234
2023-12-07,37.900001525878906
2023-12-08,40.2599983215332
2023-12-11,39.83000183105469
2023-12-12,39.5
2023-12-13,45.06999969482422
2023-12-14,50.619998931884766
2023-12-15,51.400001525878906
2023-12-18,55.68000030517578
2023-12-19,59.79999923706055
2023-12-20,55.45000076293945
2023-12-21,58.209999084472656
2023-12-22,54.7400016784668
2023-12-26,53.560001373291016
2023-12-27,54.38999938964844
2023-12-28,54.90999984741211
2023-12-29,52.939998626708984
2024-01-02,48.869998931884766
2024-01-03,46.689998626708984
2024-01-04,46.59000015258789
2024-01-05,46.869998931884766
2024-01-08,48.33000183105469
2024-01-09,47.15999984741211
2024-01-10,46.7400016784668
2024-01-11,46.040000915527344
2024-01-12,42.779998779296875
2024-01-16,42.290000915527344
2024-01-17,42.209999084472656
2024-01-18,42.84000015258789
2024-01-19,44.91999816894531
2024-01-22,48.349998474121094
2024-01-23,45.540000915527344
2024-01-24,42.029998779296875
2024-01-25,41.0
2024-01-26,41.79999923706055
2024-01-29,44.91999816894531
2024-01-30,44.13999938964844
2024-01-31,43.060001373291016
2024-02-01,42.529998779296875
2024-02-02,43.45000076293945
2024-02-05,43.79999923706055
2024-02-06,48.189998626708984
2024-02-07,48.09000015258789
2024-02-08,52.38999938964844
2024-02-09,53.130001068115234
2024-02-12,55.279998779296875
2024-02-13,51.970001220703125
2024-02-14,54.15999984741211
2024-02-15,57.619998931884766
2024-02-16,52.47999954223633
2024-02-20,51.810001373291016
2024-02-21,49.400001525878906
2024-02-22,52.40999984741211
2024-02-23,69.2300033569336
2024-02-26,69.87999725341797
2024-02-27,80.41999816894531
2024-02-28,75.47000122070312
2024-02-29,75.93000030517578
2024-03-01,82.95999908447266
2024-03-04,81.54000091552734
2024-03-05,77.33000183105469
2024-03-06,77.80999755859375
2024-03-07,79.47000122070312
2024-03-08,85.30000305175781
2024-03-11,78.0999984741211
2024-03-12,76.27999877929688
2024-03-13,79.66999816894531
2024-03-14,76.68000030517578
2024-03-15,79.58000183105469
2024-03-18,80.79000091552734
2024-03-19,78.87999725341797
2024-03-20,86.41999816894531
2024-03-21,87.70999908447266
2024-03-22,85.94000244140625
2024-03-25,88.41000366210938
2024-03-26,90.80999755859375
2024-03-27,90.30999755859375
2024-03-28,87.91000366210938
2024-04-01,86.79000091552734
2024-04-02,82.87000274658203
2024-04-03,82.4000015258789
2024-04-04,82.44000244140625
2024-04-05,83.83999633789062
2024-04-08,82.66999816894531
2024-04-09,83.68000030517578
2024-04-10,80.5199966430664
2024-04-11,80.44000244140625
2024-04-12,74.98999786376953
2024-04-15,69.83000183105469
2024-04-16,70.63999938964844
2024-04-17,69.16000366210938
2024-04-18,71.1500015258789
2024-04-19,71.36000061035156
2024-04-22,71.44000244140625
2024-04-23,75.62000274658203
2024-04-24,75.3499984741211
2024-04-25,77.5
2024-04-26,84.30999755859375
2024-04-29,83.76000213623047
2024-04-30,82.91999816894531
2024-05-01,87.08999633789062
2024-05-02,116.5
2024-05-03,121.66999816894531
2024-05-06,122.97000122070312
2024-05-07,116.66000366210938
2024-05-08,114.41999816894531
2024-05-09,120.41000366210938
2024-05-10,117.0
2024-05-13,116.9000015258789
2024-05-14,120.94999694824219
2024-05-15,121.06999969482422
2024-05-16,117.93000030517578
2024-05-17,117.5
2024-05-20,117.5
2024-05-21,115.02999877929688
2024-05-22,115.72000122070312
2024-05-23,109.91000366210938
2024-05-24,109.1500015258789
2024-05-28,104.58999633789062
2024-05-29,105.05000305175781
2024-05-30,102.38999938964844
2024-05-31,99.9800033569336
2024-06-03,98.95999908447266
2024-06-04,101.0999984741211
2024-06-05,103.04000091552734
2024-06-06,104.66999816894531
2024-06-07,106.55999755859375
2024-06-10,108.05000305175781
2024-06-11,104.12000274658203
2024-06-12,111.06999969482422
2024-06-13,106.73999786376953
2024-06-14,103.05999755859375
2024-06-17,108.94000244140625
2024-06-18,110.77999877929688
2024-06-20,109.8499984741211
2024-06-21,112.98999786376953
2024-06-24,119.5
2024-06-25,128.5800018310547
2024-06-26,126.5999984741211
2024-06-27,132.8800048828125
2024-06-28,128.72000122070312
2024-07-01,124.3499984741211
2024-07-02,127.52999877929688
2024-07-03,127.83999633789062
2024-07-05,128.0500030517578
2024-07-08,122.31999969482422
2024-07-09,125.69999694824219
2024-07-10,130.97000122070312
2024-07-11,129.92999267578125
2024-07-12,136.24000549316406
2024-07-15,142.08999633789062
2024-07-16,145.02999877929688
2024-07-17,133.75
2024-07-18,129.17999267578125
2024-07-19,130.05999755859375
2024-07-22,128.88999938964844
2024-07-23,129.11000061035156
2024-07-24,123.41999816894531
2024-07-25,124.0999984741211
2024-07-26,132.85000610351562
2024-07-29,127.61000061035156
2024-07-30,126.77999877929688
2024-07-31,133.22999572753906
2024-08-01,146.52000427246094
2024-08-02,137.1999969482422
2024-08-05,135.33999633789062
2024-08-06,138.9499969482422
2024-08-07,128.63999938964844
2024-08-08,133.41000366210938
2024-08-09,135.9199981689453
2024-08-12,133.47999572753906
2024-08-13,146.49000549316406
2024-08-14,142.0
2024-08-15,151.55999755859375
2024-08-16,155.92999267578125
2024-08-19,155.75
2024-08-20,154.17999267578125
2024-08-21,156.77000427246094
2024-08-22,153.02000427246094
2024-08-23,159.77999877929688
2024-08-26,157.99000549316406
2024-08-27,158.74000549316406
2024-08-28,154.30999755859375
2024-08-29,150.0800018310547
2024-08-30,150.6199951171875
2024-09-03,144.52000427246094
2024-09-04,144.74000549316406
2024-09-05,141.13999938964844
2024-09-06,133.41000366210938
2024-09-09,135.47999572753906
2024-09-10,130.72000122070312
2024-09-11,133.5399932861328
2024-09-12,140.52000427246094
2024-09-13,141.89999389648438
2024-09-16,152.89999389648438
2024-09-17,156.5800018310547
2024-09-18,161.6300048828125
2024-09-19,170.74000549316406
2024-09-20,173.85000610351562
2024-09-23,175.14999389648438
2024-09-24,172.6999969482422
2024-09-25,169.64999389648438
2024-09-26,171.2100067138672
2024-09-27,169.77999877929688
2024-09-30,174.11000061035156
2024-10-01,175.8000030517578
2024-10-02,176.9499969482422
2024-10-03,176.63999938964844
2024-10-04,180.1699981689453
2024-10-07,179.72999572753906
2024-10-08,190.99000549316406
2024-10-09,190.07000732421875
2024-10-10,191.57000732421875
2024-10-11,192.25
2024-10-14,189.08999633789062
2024-10-15,192.02000427246094
2024-10-16,193.39999389648438
2024-10-17,191.9199981689453
2024-10-18,191.30999755859375
2024-10-21,191.49000549316406
2024-10-22,197.35000610351562
2024-10-23,197.33999633789062
2024-10-24,200.22000122070312
2024-10-25,202.52999877929688
2024-10-28,205.02000427246094
2024-10-29,208.74000549316406
2024-10-30,207.30999755859375
2024-10-31,247.30999755859375
2024-11-01,229.0800018310547
2024-11-04,226.0800018310547
2024-11-05,235.67999267578125
2024-11-06,238.92999267578125
2024-11-07,241.42999267578125
2024-11-08,244.35000610351562
2024-11-11,250.05999755859375
2024-11-12,246.75
2024-11-13,239.97999572753906
2024-11-14,240.44000244140625
2024-11-15,241.0
2024-11-18,244.69000244140625
2024-11-19,249.42999267578125
2024-11-20,244.5
2024-11-21,248.3800048828125
