Date,ING
2023-01-06,13.0600004196167
2023-01-09,13.1899995803833
2023-01-10,13.239999771118164
2023-01-11,13.359999656677246
2023-01-12,13.619999885559082
2023-01-13,13.699999809265137
2023-01-17,13.430000305175781
2023-01-18,13.229999542236328
2023-01-19,13.199999809265137
2023-01-20,13.380000114440918
2023-01-23,13.6899995803833
2023-01-24,13.859999656677246
2023-01-25,13.970000267028809
2023-01-26,14.229999542236328
2023-01-27,14.220000267028809
2023-01-30,14.069999694824219
2023-01-31,14.430000305175781
2023-02-01,14.640000343322754
2023-02-02,13.869999885559082
2023-02-03,13.5600004196167
2023-02-06,13.359999656677246
2023-02-07,13.390000343322754
2023-02-08,13.65999984741211
2023-02-09,14.039999961853027
2023-02-10,13.899999618530273
2023-02-13,14.09000015258789
2023-02-14,14.130000114440918
2023-02-15,13.930000305175781
2023-02-16,14.119999885559082
2023-02-17,14.079999923706055
2023-02-21,13.850000381469727
2023-02-22,13.609999656677246
2023-02-23,13.829999923706055
2023-02-24,13.670000076293945
2023-02-27,13.899999618530273
2023-02-28,13.970000267028809
2023-03-01,14.09000015258789
2023-03-02,13.9399995803833
2023-03-03,14.319999694824219
2023-03-06,14.329999923706055
2023-03-07,13.880000114440918
2023-03-08,13.90999984741211
2023-03-09,13.510000228881836
2023-03-10,12.979999542236328
2023-03-13,12.420000076293945
2023-03-14,12.6899995803833
2023-03-15,11.59000015258789
2023-03-16,11.829999923706055
2023-03-17,11.210000038146973
2023-03-20,11.279999732971191
2023-03-21,11.949999809265137
2023-03-22,11.770000457763672
2023-03-23,11.449999809265137
2023-03-24,11.289999961853027
2023-03-27,11.470000267028809
2023-03-28,11.5600004196167
2023-03-29,11.789999961853027
2023-03-30,11.859999656677246
2023-03-31,11.869999885559082
2023-04-03,12.130000114440918
2023-04-04,12.260000228881836
2023-04-05,12.149999618530273
2023-04-06,12.430000305175781
2023-04-10,12.380000114440918
2023-04-11,12.550000190734863
2023-04-12,12.619999885559082
2023-04-13,12.8100004196167
2023-04-14,13.170000076293945
2023-04-17,12.960000038146973
2023-04-18,13.220000267028809
2023-04-19,13.329999923706055
2023-04-20,13.0600004196167
2023-04-21,12.899999618530273
2023-04-24,13.029999732971191
2023-04-25,12.380000114440918
2023-04-26,12.25
2023-04-27,12.640000343322754
2023-04-28,12.380000114440918
2023-05-01,12.300000190734863
2023-05-02,12.170000076293945
2023-05-03,12.109999656677246
2023-05-04,11.979999542236328
2023-05-05,12.430000305175781
2023-05-08,12.449999809265137
2023-05-09,12.289999961853027
2023-05-10,12.140000343322754
2023-05-11,12.65999984741211
2023-05-12,12.6899995803833
2023-05-15,12.729999542236328
2023-05-16,12.729999542236328
2023-05-17,13.010000228881836
2023-05-18,13.029999732971191
2023-05-19,13.010000228881836
2023-05-22,13.029999732971191
2023-05-23,13.029999732971191
2023-05-24,12.829999923706055
2023-05-25,12.819999694824219
2023-05-26,12.979999542236328
2023-05-30,12.579999923706055
2023-05-31,12.270000457763672
2023-06-01,12.539999961853027
2023-06-02,12.859999656677246
2023-06-05,12.670000076293945
2023-06-06,12.930000305175781
2023-06-07,12.930000305175781
2023-06-08,13.140000343322754
2023-06-09,12.960000038146973
2023-06-12,12.979999542236328
2023-06-13,13.079999923706055
2023-06-14,13.199999809265137
2023-06-15,13.359999656677246
2023-06-16,13.399999618530273
2023-06-20,13.350000381469727
2023-06-21,13.430000305175781
2023-06-22,13.130000114440918
2023-06-23,12.640000343322754
2023-06-26,12.819999694824219
2023-06-27,13.109999656677246
2023-06-28,13.0600004196167
2023-06-29,13.25
2023-06-30,13.470000267028809
2023-07-03,13.65999984741211
2023-07-05,13.5
2023-07-06,13.300000190734863
2023-07-07,13.539999961853027
2023-07-10,13.539999961853027
2023-07-11,13.930000305175781
2023-07-12,14.210000038146973
2023-07-13,14.539999961853027
2023-07-14,14.359999656677246
2023-07-17,14.449999809265137
2023-07-18,14.630000114440918
2023-07-19,14.640000343322754
2023-07-20,14.65999984741211
2023-07-21,14.6899995803833
2023-07-24,14.6899995803833
2023-07-25,14.579999923706055
2023-07-26,14.550000190734863
2023-07-27,14.329999923706055
2023-07-28,14.510000228881836
2023-07-31,14.569999694824219
2023-08-01,14.510000228881836
2023-08-02,14.270000457763672
2023-08-03,14.5
2023-08-04,14.670000076293945
2023-08-07,14.829999923706055
2023-08-08,14.600000381469727
2023-08-09,14.550000190734863
2023-08-10,14.819999694824219
2023-08-11,14.3100004196167
2023-08-14,14.289999961853027
2023-08-15,14.140000343322754
2023-08-16,14.050000190734863
2023-08-17,14.029999732971191
2023-08-18,14.029999732971191
2023-08-21,14.170000076293945
2023-08-22,14.079999923706055
2023-08-23,14.239999771118164
2023-08-24,14.15999984741211
2023-08-25,14.229999542236328
2023-08-28,14.470000267028809
2023-08-29,14.609999656677246
2023-08-30,14.630000114440918
2023-08-31,14.149999618530273
2023-09-01,14.069999694824219
2023-09-05,13.850000381469727
2023-09-06,13.800000190734863
2023-09-07,13.59000015258789
2023-09-08,13.600000381469727
2023-09-11,13.770000457763672
2023-09-12,13.829999923706055
2023-09-13,13.75
2023-09-14,13.979999542236328
2023-09-15,13.859999656677246
2023-09-18,13.649999618530273
2023-09-19,13.869999885559082
2023-09-20,13.880000114440918
2023-09-21,13.949999809265137
2023-09-22,12.989999771118164
2023-09-25,13.119999885559082
2023-09-26,13.050000190734863
2023-09-27,13.010000228881836
2023-09-28,13.220000267028809
2023-09-29,13.180000305175781
2023-10-02,13.020000457763672
2023-10-03,12.890000343322754
2023-10-04,13.100000381469727
2023-10-05,13.25
2023-10-06,13.520000457763672
2023-10-09,13.279999732971191
2023-10-10,13.5
2023-10-11,13.65999984741211
2023-10-12,13.350000381469727
2023-10-13,13.069999694824219
2023-10-16,13.25
2023-10-17,13.329999923706055
2023-10-18,13.029999732971191
2023-10-19,12.960000038146973
2023-10-20,12.75
2023-10-23,12.8100004196167
2023-10-24,12.760000228881836
2023-10-25,12.680000305175781
2023-10-26,12.609999656677246
2023-10-27,12.630000114440918
2023-10-30,12.869999885559082
2023-10-31,12.84000015258789
2023-11-01,12.710000038146973
2023-11-02,12.630000114440918
2023-11-03,13.260000228881836
2023-11-06,13.260000228881836
2023-11-07,13.020000457763672
2023-11-08,13.039999961853027
2023-11-09,12.9399995803833
2023-11-10,13.130000114440918
2023-11-13,13.119999885559082
2023-11-14,13.550000190734863
2023-11-15,13.649999618530273
2023-11-16,13.670000076293945
2023-11-17,13.979999542236328
2023-11-20,13.930000305175781
2023-11-21,13.890000343322754
2023-11-22,13.829999923706055
2023-11-24,13.9399995803833
2023-11-27,13.899999618530273
2023-11-28,13.880000114440918
2023-11-29,14.079999923706055
2023-11-30,14.079999923706055
2023-12-01,14.130000114440918
2023-12-04,14.09000015258789
2023-12-05,14.109999656677246
2023-12-06,14.210000038146973
2023-12-07,14.420000076293945
2023-12-08,14.59000015258789
2023-12-11,14.569999694824219
2023-12-12,14.720000267028809
2023-12-13,14.890000343322754
2023-12-14,14.989999771118164
2023-12-15,14.90999984741211
2023-12-18,14.989999771118164
2023-12-19,15.0600004196167
2023-12-20,14.760000228881836
2023-12-21,14.970000267028809
2023-12-22,15.029999732971191
2023-12-26,15.149999618530273
2023-12-27,15.1899995803833
2023-12-28,15.010000228881836
2023-12-29,15.020000457763672
2024-01-02,14.760000228881836
2024-01-03,14.65999984741211
2024-01-04,14.4399995803833
2024-01-05,14.529999732971191
2024-01-08,14.550000190734863
2024-01-09,14.180000305175781
2024-01-10,14.1899995803833
2024-01-11,14.09000015258789
2024-01-12,14.09000015258789
2024-01-16,13.739999771118164
2024-01-17,13.729999542236328
2024-01-18,13.84000015258789
2024-01-19,13.989999771118164
2024-01-22,13.979999542236328
2024-01-23,14.020000457763672
2024-01-24,14.170000076293945
2024-01-25,14.170000076293945
2024-01-26,14.279999732971191
2024-01-29,14.1899995803833
2024-01-30,14.239999771118164
2024-01-31,14.199999809265137
2024-02-01,13.359999656677246
2024-02-02,13.180000305175781
2024-02-05,12.970000267028809
2024-02-06,13.039999961853027
2024-02-07,12.899999618530273
2024-02-08,12.890000343322754
2024-02-09,13.050000190734863
2024-02-12,13.210000038146973
2024-02-13,13.020000457763672
2024-02-14,13.180000305175781
2024-02-15,13.40999984741211
2024-02-16,13.319999694824219
2024-02-20,13.6899995803833
2024-02-21,13.640000343322754
2024-02-22,13.710000038146973
2024-02-23,13.739999771118164
2024-02-26,13.579999923706055
2024-02-27,13.75
2024-02-28,13.710000038146973
2024-02-29,13.720000267028809
2024-03-01,13.779999732971191
2024-03-04,14.100000381469727
2024-03-05,14.220000267028809
2024-03-06,14.359999656677246
2024-03-07,14.640000343322754
2024-03-08,14.720000267028809
2024-03-11,15.050000190734863
2024-03-12,15.430000305175781
2024-03-13,15.399999618530273
2024-03-14,15.260000228881836
2024-03-15,15.350000381469727
2024-03-18,15.569999694824219
2024-03-19,15.75
2024-03-20,15.8100004196167
2024-03-21,15.779999732971191
2024-03-22,15.850000381469727
2024-03-25,15.920000076293945
2024-03-26,16.09000015258789
2024-03-27,16.260000228881836
2024-03-28,16.489999771118164
2024-04-01,16.440000534057617
2024-04-02,16.5
2024-04-03,16.829999923706055
2024-04-04,16.780000686645508
2024-04-05,16.8700008392334
2024-04-08,17.110000610351562
2024-04-09,17.030000686645508
2024-04-10,16.84000015258789
2024-04-11,16.649999618530273
2024-04-12,15.8100004196167
2024-04-15,15.84000015258789
2024-04-16,15.640000343322754
2024-04-17,15.859999656677246
2024-04-18,16.040000915527344
2024-04-19,16.200000762939453
2024-04-22,16.40999984741211
2024-04-23,16.719999313354492
2024-04-24,15.65999984741211
2024-04-25,15.720000267028809
2024-04-26,15.9399995803833
2024-04-29,15.880000114440918
2024-04-30,15.800000190734863
2024-05-01,15.930000305175781
2024-05-02,17.049999237060547
2024-05-03,17.18000030517578
2024-05-06,17.280000686645508
2024-05-07,17.34000015258789
2024-05-08,17.31999969482422
2024-05-09,17.280000686645508
2024-05-10,17.290000915527344
2024-05-13,17.440000534057617
2024-05-14,17.799999237060547
2024-05-15,17.639999389648438
2024-05-16,17.600000381469727
2024-05-17,17.979999542236328
2024-05-20,17.8700008392334
2024-05-21,17.979999542236328
2024-05-22,17.799999237060547
2024-05-23,17.639999389648438
2024-05-24,17.739999771118164
2024-05-28,17.729999542236328
2024-05-29,17.450000762939453
2024-05-30,17.780000686645508
2024-05-31,17.889999389648438
2024-06-03,18.030000686645508
2024-06-04,17.510000228881836
2024-06-05,17.540000915527344
2024-06-06,17.790000915527344
2024-06-07,17.670000076293945
2024-06-10,17.43000030517578
2024-06-11,17.09000015258789
2024-06-12,17.399999618530273
2024-06-13,16.709999084472656
2024-06-14,16.399999618530273
2024-06-17,17.010000228881836
2024-06-18,16.950000762939453
2024-06-20,16.809999465942383
2024-06-21,16.6200008392334
2024-06-24,17.020000457763672
2024-06-25,16.979999542236328
2024-06-26,16.989999771118164
2024-06-27,17.049999237060547
2024-06-28,17.139999389648438
2024-07-01,17.579999923706055
2024-07-02,17.610000610351562
2024-07-03,17.770000457763672
2024-07-05,17.8799991607666
2024-07-08,17.920000076293945
2024-07-09,17.889999389648438
2024-07-10,18.09000015258789
2024-07-11,18.1200008392334
2024-07-12,18.239999771118164
2024-07-15,18.100000381469727
2024-07-16,18.290000915527344
2024-07-17,18.510000228881836
2024-07-18,18.420000076293945
2024-07-19,18.270000457763672
2024-07-22,18.639999389648438
2024-07-23,18.549999237060547
2024-07-24,18.360000610351562
2024-07-25,18.350000381469727
2024-07-26,18.56999969482422
2024-07-29,18.25
2024-07-30,18.149999618530273
2024-07-31,18.1299991607666
2024-08-01,17.219999313354492
2024-08-02,17.09000015258789
2024-08-05,16.68000030517578
2024-08-06,16.549999237060547
2024-08-07,16.739999771118164
2024-08-08,16.559999465942383
2024-08-09,16.610000610351562
2024-08-12,16.600000381469727
2024-08-13,16.860000610351562
2024-08-14,16.90999984741211
2024-08-15,17.239999771118164
2024-08-16,17.350000381469727
2024-08-19,17.6200008392334
2024-08-20,17.5
2024-08-21,17.610000610351562
2024-08-22,17.540000915527344
2024-08-23,17.850000381469727
2024-08-26,17.860000610351562
2024-08-27,18.299999237060547
2024-08-28,17.889999389648438
2024-08-29,18.1200008392334
2024-08-30,18.209999084472656
2024-09-03,17.829999923706055
2024-09-04,17.790000915527344
2024-09-05,17.93000030517578
2024-09-06,17.6200008392334
2024-09-09,17.889999389648438
2024-09-10,17.68000030517578
2024-09-11,17.850000381469727
2024-09-12,18.0
2024-09-13,18.239999771118164
2024-09-16,18.200000762939453
2024-09-17,18.239999771118164
2024-09-18,18.399999618530273
2024-09-19,18.6299991607666
2024-09-20,18.65999984741211
2024-09-23,18.389999389648438
2024-09-24,18.459999084472656
2024-09-25,18.020000457763672
2024-09-26,18.579999923706055
2024-09-27,18.34000015258789
2024-09-30,18.15999984741211
2024-10-01,17.729999542236328
2024-10-02,17.56999969482422
2024-10-03,17.40999984741211
2024-10-04,17.65999984741211
2024-10-07,17.65999984741211
2024-10-08,17.639999389648438
2024-10-09,17.110000610351562
2024-10-10,17.229999542236328
2024-10-11,17.40999984741211
2024-10-14,17.3700008392334
2024-10-15,17.309999465942383
2024-10-16,17.239999771118164
2024-10-17,17.270000457763672
2024-10-18,17.3799991607666
2024-10-21,17.200000762939453
2024-10-22,16.899999618530273
2024-10-23,16.729999542236328
2024-10-24,16.860000610351562
2024-10-25,16.84000015258789
2024-10-28,17.030000686645508
2024-10-29,16.940000534057617
2024-10-30,16.790000915527344
2024-10-31,16.950000762939453
2024-11-01,16.959999084472656
2024-11-04,17.149999618530273
2024-11-05,16.989999771118164
2024-11-06,16.290000915527344
2024-11-07,16.15999984741211
2024-11-08,16.010000228881836
2024-11-11,16.030000686645508
2024-11-12,15.720000267028809
2024-11-13,15.380000114440918
2024-11-14,15.479999542236328
2024-11-15,15.739999771118164
2024-11-18,15.890000343322754
2024-11-19,15.800000190734863
2024-11-20,15.6899995803833
2024-11-21,15.640000343322754
