Date,CRH
2022-11-07,37.189998626708984
2022-11-08,36.88999938964844
2022-11-09,36.13999938964844
2022-11-10,39.119998931884766
2022-11-11,40.31999969482422
2022-11-14,39.31999969482422
2022-11-15,39.720001220703125
2022-11-16,39.20000076293945
2022-11-17,39.029998779296875
2022-11-18,39.65999984741211
2022-11-21,39.58000183105469
2022-11-22,39.65999984741211
2022-11-23,40.279998779296875
2022-11-25,40.630001068115234
2022-11-28,39.54999923706055
2022-11-29,40.029998779296875
2022-11-30,40.349998474121094
2022-12-01,40.45000076293945
2022-12-02,40.61000061035156
2022-12-05,39.86000061035156
2022-12-06,39.630001068115234
2022-12-07,39.540000915527344
2022-12-08,39.4900016784668
2022-12-09,39.86000061035156
2022-12-12,39.95000076293945
2022-12-13,40.66999816894531
2022-12-14,40.650001525878906
2022-12-15,39.16999816894531
2022-12-16,39.02000045776367
2022-12-19,39.16999816894531
2022-12-20,39.369998931884766
2022-12-21,39.900001525878906
2022-12-22,39.529998779296875
2022-12-23,39.880001068115234
2022-12-27,39.97999954223633
2022-12-28,39.380001068115234
2022-12-29,39.91999816894531
2022-12-30,39.790000915527344
2023-01-03,41.029998779296875
2023-01-04,43.0
2023-01-05,42.189998626708984
2023-01-06,43.619998931884766
2023-01-09,43.689998626708984
2023-01-10,43.599998474121094
2023-01-11,44.52000045776367
2023-01-12,44.689998626708984
2023-01-13,45.63999938964844
2023-01-17,45.33000183105469
2023-01-18,44.720001220703125
2023-01-19,44.439998626708984
2023-01-20,45.0099983215332
2023-01-23,45.279998779296875
2023-01-24,45.099998474121094
2023-01-25,45.709999084472656
2023-01-26,46.27000045776367
2023-01-27,46.470001220703125
2023-01-30,46.25
2023-01-31,47.08000183105469
2023-02-01,48.04999923706055
2023-02-02,48.630001068115234
2023-02-03,47.400001525878906
2023-02-06,46.54999923706055
2023-02-07,47.279998779296875
2023-02-08,46.939998626708984
2023-02-09,46.83000183105469
2023-02-10,46.27000045776367
2023-02-13,47.2400016784668
2023-02-14,47.220001220703125
2023-02-15,48.18000030517578
2023-02-16,47.34000015258789
2023-02-17,47.2400016784668
2023-02-21,46.849998474121094
2023-02-22,46.34000015258789
2023-02-23,46.93000030517578
2023-02-24,46.310001373291016
2023-02-27,47.060001373291016
2023-02-28,47.310001373291016
2023-03-01,47.459999084472656
2023-03-02,51.81999969482422
2023-03-03,51.65999984741211
2023-03-06,51.68000030517578
2023-03-07,51.400001525878906
2023-03-08,51.790000915527344
2023-03-09,50.86000061035156
2023-03-10,50.16999816894531
2023-03-13,48.900001525878906
2023-03-14,50.2599983215332
2023-03-15,48.18000030517578
2023-03-16,48.869998931884766
2023-03-17,48.119998931884766
2023-03-20,49.31999969482422
2023-03-21,50.45000076293945
2023-03-22,50.2599983215332
2023-03-23,49.400001525878906
2023-03-24,48.099998474121094
2023-03-27,48.31999969482422
2023-03-28,49.189998626708984
2023-03-29,49.59000015258789
2023-03-30,50.08000183105469
2023-03-31,50.869998931884766
2023-04-03,50.90999984741211
2023-04-04,50.2400016784668
2023-04-05,47.099998474121094
2023-04-06,47.77000045776367
2023-04-10,48.04999923706055
2023-04-11,47.7400016784668
2023-04-12,48.560001373291016
2023-04-13,49.290000915527344
2023-04-14,49.2400016784668
2023-04-17,49.61000061035156
2023-04-18,49.959999084472656
2023-04-19,49.9900016784668
2023-04-20,49.880001068115234
2023-04-21,49.43000030517578
2023-04-24,49.81999969482422
2023-04-25,49.54999923706055
2023-04-26,48.27000045776367
2023-04-27,48.599998474121094
2023-04-28,48.5
2023-05-01,48.290000915527344
2023-05-02,47.97999954223633
2023-05-03,47.66999816894531
2023-05-04,48.459999084472656
2023-05-05,49.5
2023-05-08,49.279998779296875
2023-05-09,49.349998474121094
2023-05-10,49.38999938964844
2023-05-11,49.720001220703125
2023-05-12,48.97999954223633
2023-05-15,49.5099983215332
2023-05-16,49.130001068115234
2023-05-17,49.68000030517578
2023-05-18,50.040000915527344
2023-05-19,50.22999954223633
2023-05-22,50.11000061035156
2023-05-23,48.7400016784668
2023-05-24,48.25
2023-05-25,48.400001525878906
2023-05-26,48.810001373291016
2023-05-30,48.369998931884766
2023-05-31,47.540000915527344
2023-06-01,48.290000915527344
2023-06-02,49.060001373291016
2023-06-05,48.349998474121094
2023-06-06,48.16999816894531
2023-06-07,48.58000183105469
2023-06-08,49.529998779296875
2023-06-09,48.689998626708984
2023-06-12,49.65999984741211
2023-06-13,50.04999923706055
2023-06-14,52.060001373291016
2023-06-15,52.72999954223633
2023-06-16,53.13999938964844
2023-06-20,52.849998474121094
2023-06-21,53.790000915527344
2023-06-22,53.459999084472656
2023-06-23,53.439998626708984
2023-06-26,53.040000915527344
2023-06-27,54.56999969482422
2023-06-28,55.060001373291016
2023-06-29,54.93000030517578
2023-06-30,55.72999954223633
2023-07-03,55.880001068115234
2023-07-05,54.77000045776367
2023-07-06,53.36000061035156
2023-07-07,53.54999923706055
2023-07-10,54.0
2023-07-11,55.400001525878906
2023-07-12,56.45000076293945
2023-07-13,57.18000030517578
2023-07-14,57.36000061035156
2023-07-17,57.540000915527344
2023-07-18,58.040000915527344
2023-07-19,58.16999816894531
2023-07-20,58.70000076293945
2023-07-21,58.90999984741211
2023-07-24,59.02000045776367
2023-07-25,59.5
2023-07-26,59.40999984741211
2023-07-27,59.369998931884766
2023-07-28,60.08000183105469
2023-07-31,60.29999923706055
2023-08-01,59.810001373291016
2023-08-02,58.689998626708984
2023-08-03,59.11000061035156
2023-08-04,59.29999923706055
2023-08-07,60.040000915527344
2023-08-08,59.779998779296875
2023-08-09,58.72999954223633
2023-08-10,58.400001525878906
2023-08-11,58.099998474121094
2023-08-14,58.189998626708984
2023-08-15,57.54999923706055
2023-08-16,57.470001220703125
2023-08-17,56.31999969482422
2023-08-18,56.439998626708984
2023-08-21,56.560001373291016
2023-08-22,57.209999084472656
2023-08-23,57.880001068115234
2023-08-24,56.849998474121094
2023-08-25,57.29999923706055
2023-08-28,57.47999954223633
2023-08-29,57.79999923706055
2023-08-30,57.349998474121094
2023-08-31,57.56999969482422
2023-09-01,57.16999816894531
2023-09-05,55.43000030517578
2023-09-06,55.11000061035156
2023-09-07,55.02000045776367
2023-09-08,54.7599983215332
2023-09-11,54.54999923706055
2023-09-12,53.5099983215332
2023-09-13,53.970001220703125
2023-09-14,55.709999084472656
2023-09-15,54.77000045776367
2023-09-18,53.5099983215332
2023-09-19,53.650001525878906
2023-09-20,54.9900016784668
2023-09-21,53.470001220703125
2023-09-22,54.58000183105469
2023-09-25,56.349998474121094
2023-09-26,55.810001373291016
2023-09-27,56.400001525878906
2023-09-28,56.18000030517578
2023-09-29,54.72999954223633
2023-10-02,54.04999923706055
2023-10-03,53.40999984741211
2023-10-04,54.4900016784668
2023-10-05,55.349998474121094
2023-10-06,56.58000183105469
2023-10-09,56.83000183105469
2023-10-10,57.5
2023-10-11,59.220001220703125
2023-10-12,58.119998931884766
2023-10-13,57.529998779296875
2023-10-16,58.59000015258789
2023-10-17,57.9900016784668
2023-10-18,55.52000045776367
2023-10-19,54.56999969482422
2023-10-20,54.9900016784668
2023-10-23,54.810001373291016
2023-10-24,54.439998626708984
2023-10-25,53.5
2023-10-26,52.290000915527344
2023-10-27,52.349998474121094
2023-10-30,53.4900016784668
2023-10-31,53.56999969482422
2023-11-01,56.72999954223633
2023-11-02,56.7599983215332
2023-11-03,56.880001068115234
2023-11-06,57.689998626708984
2023-11-07,58.119998931884766
2023-11-08,58.91999816894531
2023-11-09,58.38999938964844
2023-11-10,59.86000061035156
2023-11-13,59.709999084472656
2023-11-14,60.130001068115234
2023-11-15,59.11000061035156
2023-11-16,59.189998626708984
2023-11-17,60.209999084472656
2023-11-20,58.7400016784668
2023-11-21,61.130001068115234
2023-11-22,61.22999954223633
2023-11-24,61.7599983215332
2023-11-27,61.970001220703125
2023-11-28,61.66999816894531
2023-11-29,62.52000045776367
2023-11-30,62.75
2023-12-01,64.48999786376953
2023-12-04,62.959999084472656
2023-12-05,63.09000015258789
2023-12-06,62.95000076293945
2023-12-07,63.9900016784668
2023-12-08,64.94999694824219
2023-12-11,65.33999633789062
2023-12-12,65.62999725341797
2023-12-13,67.13999938964844
2023-12-14,67.23999786376953
2023-12-15,66.9000015258789
2023-12-18,66.7699966430664
2023-12-19,68.2699966430664
2023-12-20,67.08000183105469
2023-12-21,68.29000091552734
2023-12-22,68.2699966430664
2023-12-26,68.86000061035156
2023-12-27,69.02999877929688
2023-12-28,68.91999816894531
2023-12-29,69.16000366210938
2024-01-02,68.27999877929688
2024-01-03,66.33999633789062
2024-01-04,66.19000244140625
2024-01-05,66.87000274658203
2024-01-08,68.9000015258789
2024-01-09,69.08999633789062
2024-01-10,69.31999969482422
2024-01-11,68.72000122070312
2024-01-12,68.66999816894531
2024-01-16,67.29000091552734
2024-01-17,68.04000091552734
2024-01-18,69.27999877929688
2024-01-19,69.86000061035156
2024-01-22,70.26000213623047
2024-01-23,69.30999755859375
2024-01-24,69.11000061035156
2024-01-25,70.91000366210938
2024-01-26,69.94999694824219
2024-01-29,70.72000122070312
2024-01-30,72.13999938964844
2024-01-31,71.76000213623047
2024-02-01,73.19999694824219
2024-02-02,73.2300033569336
2024-02-05,72.5999984741211
2024-02-06,73.38999938964844
2024-02-07,74.70999908447266
2024-02-08,74.6500015258789
2024-02-09,73.79000091552734
2024-02-12,73.83999633789062
2024-02-13,72.41999816894531
2024-02-14,74.75
2024-02-15,76.1500015258789
2024-02-16,77.58999633789062
2024-02-20,77.58000183105469
2024-02-21,77.68000030517578
2024-02-22,78.16999816894531
2024-02-23,79.12000274658203
2024-02-26,79.41999816894531
2024-02-27,78.37000274658203
2024-02-28,79.31999969482422
2024-02-29,84.30999755859375
2024-03-01,83.5999984741211
2024-03-04,83.52999877929688
2024-03-05,81.62000274658203
2024-03-06,82.55000305175781
2024-03-07,82.55000305175781
2024-03-08,81.16999816894531
2024-03-11,82.29000091552734
2024-03-12,83.87999725341797
2024-03-13,84.70999908447266
2024-03-14,84.55999755859375
2024-03-15,83.4000015258789
2024-03-18,84.27999877929688
2024-03-19,84.83999633789062
2024-03-20,86.06999969482422
2024-03-21,85.76000213623047
2024-03-22,86.33999633789062
2024-03-25,86.94000244140625
2024-03-26,87.19999694824219
2024-03-27,86.0199966430664
2024-03-28,86.26000213623047
2024-04-01,84.86000061035156
2024-04-02,84.38999938964844
2024-04-03,85.48999786376953
2024-04-04,84.47000122070312
2024-04-05,86.4000015258789
2024-04-08,85.69000244140625
2024-04-09,83.9800033569336
2024-04-10,83.44999694824219
2024-04-11,83.45999908447266
2024-04-12,82.44000244140625
2024-04-15,80.30999755859375
2024-04-16,79.16999816894531
2024-04-17,78.5199966430664
2024-04-18,77.13999938964844
2024-04-19,77.05000305175781
2024-04-22,77.5999984741211
2024-04-23,78.79000091552734
2024-04-24,77.62999725341797
2024-04-25,77.19999694824219
2024-04-26,78.55000305175781
2024-04-29,78.86000061035156
2024-04-30,77.41999816894531
2024-05-01,77.1500015258789
2024-05-02,79.55000305175781
2024-05-03,80.44000244140625
2024-05-06,82.12000274658203
2024-05-07,80.94999694824219
2024-05-08,79.77999877929688
2024-05-09,80.31999969482422
2024-05-10,83.7699966430664
2024-05-13,82.12000274658203
2024-05-14,82.55000305175781
2024-05-15,85.63999938964844
2024-05-16,82.87999725341797
2024-05-17,81.91999816894531
2024-05-20,81.8499984741211
2024-05-21,81.11000061035156
2024-05-22,80.25
2024-05-23,80.41000366210938
2024-05-24,81.94000244140625
2024-05-28,79.25
2024-05-29,78.11000061035156
2024-05-30,79.95999908447266
2024-05-31,81.76000213623047
2024-06-03,78.9800033569336
2024-06-04,76.91999816894531
2024-06-05,78.4000015258789
2024-06-06,77.36000061035156
2024-06-07,77.81999969482422
2024-06-10,79.41999816894531
2024-06-11,78.18000030517578
2024-06-12,79.68000030517578
2024-06-13,79.20999908447266
2024-06-14,76.55000305175781
2024-06-17,78.72000122070312
2024-06-18,77.87999725341797
2024-06-20,75.97000122070312
2024-06-21,75.7699966430664
2024-06-24,74.0999984741211
2024-06-25,73.08000183105469
2024-06-26,72.72000122070312
2024-06-27,74.5
2024-06-28,74.9800033569336
2024-07-01,72.95999908447266
2024-07-02,72.05000305175781
2024-07-03,73.3499984741211
2024-07-05,73.66999816894531
2024-07-08,74.2300033569336
2024-07-09,75.88999938964844
2024-07-10,77.06999969482422
2024-07-11,79.61000061035156
2024-07-12,79.41999816894531
2024-07-15,79.58000183105469
2024-07-16,82.61000061035156
2024-07-17,80.79000091552734
2024-07-18,79.62999725341797
2024-07-19,79.87000274658203
2024-07-22,81.94999694824219
2024-07-23,82.26000213623047
2024-07-24,79.66999816894531
2024-07-25,79.55999755859375
2024-07-26,81.55000305175781
2024-07-29,82.5999984741211
2024-07-30,84.05999755859375
2024-07-31,85.69999694824219
2024-08-01,81.83999633789062
2024-08-02,79.08000183105469
2024-08-05,77.1500015258789
2024-08-06,78.4000015258789
2024-08-07,76.08999633789062
2024-08-08,81.54000091552734
2024-08-09,82.37000274658203
2024-08-12,81.9000015258789
2024-08-13,83.44999694824219
2024-08-14,83.3499984741211
2024-08-15,85.62000274658203
2024-08-16,84.18000030517578
2024-08-19,84.9800033569336
2024-08-20,85.29000091552734
2024-08-21,87.4000015258789
2024-08-22,88.13999938964844
2024-08-23,90.18000030517578
2024-08-26,90.05000305175781
2024-08-27,88.12000274658203
2024-08-28,87.72000122070312
2024-08-29,88.30999755859375
2024-08-30,90.7699966430664
2024-09-03,88.06999969482422
2024-09-04,85.18000030517578
2024-09-05,84.47000122070312
2024-09-06,85.33000183105469
2024-09-09,84.30000305175781
2024-09-10,85.61000061035156
2024-09-11,85.27999877929688
2024-09-12,86.66000366210938
2024-09-13,87.48999786376953
2024-09-16,89.16999816894531
2024-09-17,89.2699966430664
2024-09-18,90.04000091552734
2024-09-19,92.7300033569336
2024-09-20,92.88999938964844
2024-09-23,91.97000122070312
2024-09-24,91.48999786376953
2024-09-25,91.9000015258789
2024-09-26,93.23999786376953
2024-09-27,92.5
2024-09-30,92.73999786376953
2024-10-01,90.83999633789062
2024-10-02,89.5199966430664
2024-10-03,88.66000366210938
2024-10-04,89.11000061035156
2024-10-07,88.7300033569336
2024-10-08,89.2300033569336
2024-10-09,90.05000305175781
2024-10-10,90.5
2024-10-11,91.69999694824219
2024-10-14,92.27999877929688
2024-10-15,92.97000122070312
2024-10-16,92.8499984741211
2024-10-17,93.6500015258789
2024-10-18,93.4800033569336
2024-10-21,92.2300033569336
2024-10-22,91.83000183105469
2024-10-23,90.81999969482422
2024-10-24,91.5999984741211
2024-10-25,92.38999938964844
2024-10-28,94.4000015258789
2024-10-29,94.62999725341797
2024-10-30,95.95999908447266
2024-10-31,95.43000030517578
2024-11-01,95.80000305175781
2024-11-04,94.44999694824219
2024-11-05,96.91000366210938
2024-11-06,99.95999908447266
2024-11-07,100.66000366210938
2024-11-08,100.66999816894531
2024-11-11,102.27999877929688
2024-11-12,100.1500015258789
2024-11-13,99.18000030517578
2024-11-14,99.87000274658203
2024-11-15,98.29000091552734
2024-11-18,99.6500015258789
2024-11-19,99.79000091552734
2024-11-20,100.19999694824219
2024-11-21,100.5
