Date,ARES
2022-10-06,67.22000122070312
2022-10-07,65.19000244140625
2022-10-10,63.77000045776367
2022-10-11,61.459999084472656
2022-10-12,61.66999816894531
2022-10-13,62.84000015258789
2022-10-14,61.08000183105469
2022-10-17,64.44000244140625
2022-10-18,66.91999816894531
2022-10-19,65.8499984741211
2022-10-20,66.3499984741211
2022-10-21,68.37000274658203
2022-10-24,68.93000030517578
2022-10-25,71.87000274658203
2022-10-26,72.16999816894531
2022-10-27,74.12000274658203
2022-10-28,76.88999938964844
2022-10-31,75.83000183105469
2022-11-01,78.08999633789062
2022-11-02,76.62999725341797
2022-11-03,77.0
2022-11-04,78.44999694824219
2022-11-07,79.5999984741211
2022-11-08,80.01000213623047
2022-11-09,79.1500015258789
2022-11-10,85.05000305175781
2022-11-11,84.0999984741211
2022-11-14,79.52999877929688
2022-11-15,80.26000213623047
2022-11-16,78.93000030517578
2022-11-17,77.88999938964844
2022-11-18,76.91000366210938
2022-11-21,77.63999938964844
2022-11-22,78.45999908447266
2022-11-23,79.0
2022-11-25,78.47000122070312
2022-11-28,77.20999908447266
2022-11-29,77.33999633789062
2022-11-30,78.38999938964844
2022-12-01,78.0
2022-12-02,75.97000122070312
2022-12-05,72.41999816894531
2022-12-06,72.25
2022-12-07,71.08000183105469
2022-12-08,70.16000366210938
2022-12-09,69.16000366210938
2022-12-12,71.0999984741211
2022-12-13,73.43000030517578
2022-12-14,72.45999908447266
2022-12-15,68.98999786376953
2022-12-16,68.13999938964844
2022-12-19,66.56999969482422
2022-12-20,67.41999816894531
2022-12-21,68.79000091552734
2022-12-22,67.2699966430664
2022-12-23,67.69000244140625
2022-12-27,66.93000030517578
2022-12-28,66.31999969482422
2022-12-29,68.66999816894531
2022-12-30,68.44000244140625
2023-01-03,68.3499984741211
2023-01-04,69.4000015258789
2023-01-05,67.45999908447266
2023-01-06,69.12999725341797
2023-01-09,71.80999755859375
2023-01-10,72.43000030517578
2023-01-11,74.05999755859375
2023-01-12,76.75
2023-01-13,77.47000122070312
2023-01-17,78.06999969482422
2023-01-18,77.97000122070312
2023-01-19,75.93000030517578
2023-01-20,78.62999725341797
2023-01-23,79.63999938964844
2023-01-24,78.55999755859375
2023-01-25,78.4000015258789
2023-01-26,81.20999908447266
2023-01-27,82.9000015258789
2023-01-30,81.18000030517578
2023-01-31,82.98999786376953
2023-02-01,84.66000366210938
2023-02-02,84.62999725341797
2023-02-03,85.02999877929688
2023-02-06,84.62000274658203
2023-02-07,85.8499984741211
2023-02-08,85.54000091552734
2023-02-09,83.37999725341797
2023-02-10,85.33999633789062
2023-02-13,84.95999908447266
2023-02-14,83.93000030517578
2023-02-15,83.6500015258789
2023-02-16,83.5
2023-02-17,83.11000061035156
2023-02-21,80.5199966430664
2023-02-22,80.83000183105469
2023-02-23,81.97000122070312
2023-02-24,80.16999816894531
2023-02-27,80.1500015258789
2023-02-28,80.62999725341797
2023-03-01,80.7300033569336
2023-03-02,81.16000366210938
2023-03-03,83.12000274658203
2023-03-06,83.7300033569336
2023-03-07,82.30999755859375
2023-03-08,83.29000091552734
2023-03-09,79.93000030517578
2023-03-10,74.51000213623047
2023-03-13,72.7300033569336
2023-03-14,75.66999816894531
2023-03-15,75.36000061035156
2023-03-16,76.2699966430664
2023-03-17,75.05000305175781
2023-03-20,74.73999786376953
2023-03-21,78.5199966430664
2023-03-22,78.98999786376953
2023-03-23,80.38999938964844
2023-03-24,80.4000015258789
2023-03-27,81.08999633789062
2023-03-28,80.0999984741211
2023-03-29,81.4000015258789
2023-03-30,81.31999969482422
2023-03-31,83.44000244140625
2023-04-03,82.2699966430664
2023-04-04,80.87000274658203
2023-04-05,79.22000122070312
2023-04-06,79.70999908447266
2023-04-10,80.54000091552734
2023-04-11,80.55000305175781
2023-04-12,81.6500015258789
2023-04-13,84.62999725341797
2023-04-14,82.86000061035156
2023-04-17,82.94999694824219
2023-04-18,85.81999969482422
2023-04-19,86.88999938964844
2023-04-20,86.26000213623047
2023-04-21,86.5999984741211
2023-04-24,86.8499984741211
2023-04-25,83.2699966430664
2023-04-26,81.62999725341797
2023-04-27,83.44999694824219
2023-04-28,87.58999633789062
2023-05-01,85.56999969482422
2023-05-02,82.45999908447266
2023-05-03,82.08999633789062
2023-05-04,79.52999877929688
2023-05-05,81.94999694824219
2023-05-08,81.95999908447266
2023-05-09,80.5
2023-05-10,81.62000274658203
2023-05-11,81.48999786376953
2023-05-12,82.0199966430664
2023-05-15,83.2699966430664
2023-05-16,81.41000366210938
2023-05-17,83.19999694824219
2023-05-18,83.11000061035156
2023-05-19,83.63999938964844
2023-05-22,85.12999725341797
2023-05-23,84.73999786376953
2023-05-24,83.37000274658203
2023-05-25,84.27999877929688
2023-05-26,85.19999694824219
2023-05-30,87.36000061035156
2023-05-31,87.08999633789062
2023-06-01,88.0
2023-06-02,89.29000091552734
2023-06-05,89.13999938964844
2023-06-06,91.44999694824219
2023-06-07,90.55999755859375
2023-06-08,91.95999908447266
2023-06-09,92.22000122070312
2023-06-12,92.91999816894531
2023-06-13,94.81999969482422
2023-06-14,94.16999816894531
2023-06-15,95.2699966430664
2023-06-16,94.43000030517578
2023-06-20,93.37999725341797
2023-06-21,93.13999938964844
2023-06-22,92.5999984741211
2023-06-23,90.41000366210938
2023-06-26,91.70999908447266
2023-06-27,93.0199966430664
2023-06-28,94.23999786376953
2023-06-29,95.62999725341797
2023-06-30,96.3499984741211
2023-07-03,96.51000213623047
2023-07-05,95.68000030517578
2023-07-06,93.77999877929688
2023-07-07,94.87999725341797
2023-07-10,93.72000122070312
2023-07-11,95.5
2023-07-12,96.66000366210938
2023-07-13,101.0999984741211
2023-07-14,101.04000091552734
2023-07-17,100.94999694824219
2023-07-18,101.75
2023-07-19,102.06999969482422
2023-07-20,102.18000030517578
2023-07-21,101.54000091552734
2023-07-24,100.47000122070312
2023-07-25,101.38999938964844
2023-07-26,100.58999633789062
2023-07-27,98.80000305175781
2023-07-28,99.04000091552734
2023-07-31,99.22000122070312
2023-08-01,102.2699966430664
2023-08-02,100.44999694824219
2023-08-03,99.80000305175781
2023-08-04,100.23999786376953
2023-08-07,102.19000244140625
2023-08-08,100.19999694824219
2023-08-09,100.16999816894531
2023-08-10,101.5
2023-08-11,99.47000122070312
2023-08-14,101.52999877929688
2023-08-15,97.5
2023-08-16,97.4800033569336
2023-08-17,97.55000305175781
2023-08-18,99.19000244140625
2023-08-21,98.20999908447266
2023-08-22,98.5
2023-08-23,99.62000274658203
2023-08-24,99.68000030517578
2023-08-25,99.97000122070312
2023-08-28,100.79000091552734
2023-08-29,101.94000244140625
2023-08-30,102.91000366210938
2023-08-31,103.44000244140625
2023-09-01,103.18000030517578
2023-09-05,103.33000183105469
2023-09-06,101.72000122070312
2023-09-07,103.20999908447266
2023-09-08,105.95999908447266
2023-09-11,105.5999984741211
2023-09-12,105.62000274658203
2023-09-13,105.37000274658203
2023-09-14,104.97000122070312
2023-09-15,105.0999984741211
2023-09-18,105.3499984741211
2023-09-19,104.63999938964844
2023-09-20,106.26000213623047
2023-09-21,104.73999786376953
2023-09-22,104.55999755859375
2023-09-25,105.69999694824219
2023-09-26,102.87999725341797
2023-09-27,103.70999908447266
2023-09-28,104.88999938964844
2023-09-29,102.87000274658203
2023-10-02,102.44000244140625
2023-10-03,100.0199966430664
2023-10-04,102.37000274658203
2023-10-05,105.94000244140625
2023-10-06,108.41999816894531
2023-10-09,109.26000213623047
2023-10-10,110.27999877929688
2023-10-11,111.13999938964844
2023-10-12,109.43000030517578
2023-10-13,108.52999877929688
2023-10-16,110.04000091552734
2023-10-17,109.5199966430664
2023-10-18,107.66000366210938
2023-10-19,105.12999725341797
2023-10-20,102.19999694824219
2023-10-23,100.98999786376953
2023-10-24,104.4000015258789
2023-10-25,101.2699966430664
2023-10-26,101.58999633789062
2023-10-27,100.83999633789062
2023-10-30,101.41999816894531
2023-10-31,98.58999633789062
2023-11-01,101.70999908447266
2023-11-02,103.52999877929688
2023-11-03,107.06999969482422
2023-11-06,104.04000091552734
2023-11-07,104.83000183105469
2023-11-08,105.80000305175781
2023-11-09,105.69000244140625
2023-11-10,107.75
2023-11-13,108.58000183105469
2023-11-14,109.81999969482422
2023-11-15,103.79000091552734
2023-11-16,101.9800033569336
2023-11-17,107.08000183105469
2023-11-20,108.38999938964844
2023-11-21,107.87999725341797
2023-11-22,108.81999969482422
2023-11-24,109.22000122070312
2023-11-27,108.93000030517578
2023-11-28,109.69000244140625
2023-11-29,111.1500015258789
2023-11-30,112.25
2023-12-01,111.80999755859375
2023-12-04,109.4000015258789
2023-12-05,109.62000274658203
2023-12-06,107.91999816894531
2023-12-07,108.30000305175781
2023-12-08,110.63999938964844
2023-12-11,110.72000122070312
2023-12-12,112.12000274658203
2023-12-13,113.94999694824219
2023-12-14,114.0999984741211
2023-12-15,116.6500015258789
2023-12-18,117.4800033569336
2023-12-19,117.19999694824219
2023-12-20,114.20999908447266
2023-12-21,115.18000030517578
2023-12-22,115.80000305175781
2023-12-26,118.30999755859375
2023-12-27,119.02999877929688
2023-12-28,119.87999725341797
2023-12-29,118.91999816894531
2024-01-02,115.45999908447266
2024-01-03,115.55999755859375
2024-01-04,116.4800033569336
2024-01-05,117.05000305175781
2024-01-08,118.94999694824219
2024-01-09,115.77999877929688
2024-01-10,118.66999816894531
2024-01-11,118.31999969482422
2024-01-12,118.08999633789062
2024-01-16,116.93000030517578
2024-01-17,115.69000244140625
2024-01-18,114.19000244140625
2024-01-19,116.43000030517578
2024-01-22,118.69999694824219
2024-01-23,117.52999877929688
2024-01-24,117.47000122070312
2024-01-25,120.66999816894531
2024-01-26,121.1500015258789
2024-01-29,122.61000061035156
2024-01-30,122.25
2024-01-31,121.4800033569336
2024-02-01,122.62000274658203
2024-02-02,126.13999938964844
2024-02-05,124.5
2024-02-06,126.98999786376953
2024-02-07,128.85000610351562
2024-02-08,135.5500030517578
2024-02-09,136.7100067138672
2024-02-12,137.05999755859375
2024-02-13,134.91000366210938
2024-02-14,136.7100067138672
2024-02-15,135.17999267578125
2024-02-16,134.97000122070312
2024-02-20,132.61000061035156
2024-02-21,131.6199951171875
2024-02-22,133.9499969482422
2024-02-23,131.89999389648438
2024-02-26,131.3000030517578
2024-02-27,130.55999755859375
2024-02-28,131.25
2024-02-29,132.6300048828125
2024-03-01,133.1199951171875
2024-03-04,135.8800048828125
2024-03-05,135.52000427246094
2024-03-06,135.72000122070312
2024-03-07,135.5500030517578
2024-03-08,134.10000610351562
2024-03-11,132.58999633789062
2024-03-12,134.0399932861328
2024-03-13,134.72000122070312
2024-03-14,132.77999877929688
2024-03-15,132.11000061035156
2024-03-18,130.1699981689453
2024-03-19,132.1699981689453
2024-03-20,133.5
2024-03-21,136.5800018310547
2024-03-22,133.8699951171875
2024-03-25,133.7899932861328
2024-03-26,133.9600067138672
2024-03-27,133.27999877929688
2024-03-28,132.97999572753906
2024-04-01,132.38999938964844
2024-04-02,130.8000030517578
2024-04-03,131.97999572753906
2024-04-04,132.1999969482422
2024-04-05,134.16000366210938
2024-04-08,135.16000366210938
2024-04-09,133.8000030517578
2024-04-10,134.0399932861328
2024-04-11,134.07000732421875
2024-04-12,131.35000610351562
2024-04-15,129.3000030517578
2024-04-16,130.88999938964844
2024-04-17,131.6999969482422
2024-04-18,130.6999969482422
2024-04-19,129.52999877929688
2024-04-22,132.00999450683594
2024-04-23,136.5
2024-04-24,135.9499969482422
2024-04-25,133.72999572753906
2024-04-26,133.6199951171875
2024-04-29,134.89999389648438
2024-04-30,133.08999633789062
2024-05-01,131.6999969482422
2024-05-02,134.63999938964844
2024-05-03,131.91000366210938
2024-05-06,136.1699981689453
2024-05-07,137.2899932861328
2024-05-08,138.6699981689453
2024-05-09,142.44000244140625
2024-05-10,142.27000427246094
2024-05-13,140.14999389648438
2024-05-14,144.92999267578125
2024-05-15,149.82000732421875
2024-05-16,146.66000366210938
2024-05-17,145.60000610351562
2024-05-20,144.55999755859375
2024-05-21,143.6199951171875
2024-05-22,144.75
2024-05-23,144.75
2024-05-24,146.00999450683594
2024-05-28,144.33999633789062
2024-05-29,142.1699981689453
2024-05-30,142.97999572753906
2024-05-31,140.1699981689453
2024-06-03,138.1999969482422
2024-06-04,135.19000244140625
2024-06-05,139.55999755859375
2024-06-06,134.0
2024-06-07,132.92999267578125
2024-06-10,136.83999633789062
2024-06-11,135.77999877929688
2024-06-12,137.49000549316406
2024-06-13,133.75999450683594
2024-06-14,132.6300048828125
2024-06-17,134.02999877929688
2024-06-18,135.0
2024-06-20,134.7100067138672
2024-06-21,131.7899932861328
2024-06-24,133.85000610351562
2024-06-25,135.35000610351562
2024-06-26,135.4499969482422
2024-06-27,135.9499969482422
2024-06-28,133.27999877929688
2024-07-01,136.1999969482422
2024-07-02,135.4499969482422
2024-07-03,138.35000610351562
2024-07-05,138.25999450683594
2024-07-08,135.77000427246094
2024-07-09,134.77999877929688
2024-07-10,138.74000549316406
2024-07-11,141.10000610351562
2024-07-12,142.5500030517578
2024-07-15,145.97999572753906
2024-07-16,148.0
2024-07-17,143.72000122070312
2024-07-18,147.38999938964844
2024-07-19,147.3000030517578
2024-07-22,150.7899932861328
2024-07-23,150.7899932861328
2024-07-24,144.50999450683594
2024-07-25,145.3000030517578
2024-07-26,147.10000610351562
2024-07-29,145.35000610351562
2024-07-30,149.5800018310547
2024-07-31,153.1999969482422
2024-08-01,149.16000366210938
2024-08-02,139.25999450683594
2024-08-05,133.72999572753906
2024-08-06,135.75
2024-08-07,135.27999877929688
2024-08-08,138.9600067138672
2024-08-09,141.5399932861328
2024-08-12,140.33999633789062
2024-08-13,141.5399932861328
2024-08-14,143.8300018310547
2024-08-15,145.60000610351562
2024-08-16,145.0
2024-08-19,144.5800018310547
2024-08-20,144.7100067138672
2024-08-21,144.5
2024-08-22,143.5
2024-08-23,147.0
2024-08-26,146.9600067138672
2024-08-27,146.13999938964844
2024-08-28,145.19000244140625
2024-08-29,144.35000610351562
2024-08-30,146.39999389648438
2024-09-03,142.02000427246094
2024-09-04,140.86000061035156
2024-09-05,141.0500030517578
2024-09-06,137.4499969482422
2024-09-09,140.0800018310547
2024-09-10,140.08999633789062
2024-09-11,141.4600067138672
2024-09-12,143.83999633789062
2024-09-13,147.39999389648438
2024-09-16,149.38999938964844
2024-09-17,152.8000030517578
2024-09-18,152.35000610351562
2024-09-19,156.50999450683594
2024-09-20,156.66000366210938
2024-09-23,156.25
2024-09-24,157.3300018310547
2024-09-25,158.0500030517578
2024-09-26,156.0500030517578
2024-09-27,156.91000366210938
2024-09-30,155.83999633789062
2024-10-01,156.30999755859375
2024-10-02,158.0500030517578
2024-10-03,157.0500030517578
2024-10-04,160.38999938964844
2024-10-07,160.55999755859375
2024-10-08,153.3800048828125
2024-10-09,158.16000366210938
2024-10-10,157.80999755859375
2024-10-11,161.9499969482422
2024-10-14,163.35000610351562
2024-10-15,162.6300048828125
2024-10-16,163.47999572753906
2024-10-17,168.72999572753906
2024-10-18,169.88999938964844
2024-10-21,168.69000244140625
2024-10-22,167.77999877929688
2024-10-23,167.3800048828125
2024-10-24,170.8300018310547
2024-10-25,169.47000122070312
2024-10-28,170.97999572753906
2024-10-29,170.39999389648438
2024-10-30,169.0
2024-10-31,167.67999267578125
2024-11-01,161.8699951171875
2024-11-04,159.67999267578125
2024-11-05,164.44000244140625
2024-11-06,172.5
2024-11-07,168.27000427246094
2024-11-08,170.3800048828125
2024-11-11,171.3800048828125
2024-11-12,170.5
2024-11-13,167.4499969482422
2024-11-14,169.02000427246094
2024-11-15,167.2100067138672
2024-11-18,167.42999267578125
2024-11-19,170.35000610351562
2024-11-20,171.88999938964844
2024-11-21,175.00999450683594
