Date,TRI
2022-06-07,100.27999877929688
2022-06-08,99.0999984741211
2022-06-09,99.3499984741211
2022-06-10,97.70999908447266
2022-06-13,96.31999969482422
2022-06-14,97.08000183105469
2022-06-15,98.08000183105469
2022-06-16,96.47000122070312
2022-06-17,98.55000305175781
2022-06-21,99.93000030517578
2022-06-22,100.44000244140625
2022-06-23,102.08999633789062
2022-06-24,104.12999725341797
2022-06-27,104.30999755859375
2022-06-28,101.2300033569336
2022-06-29,102.44000244140625
2022-06-30,104.20999908447266
2022-07-01,103.61000061035156
2022-07-05,103.87000274658203
2022-07-06,104.87000274658203
2022-07-07,105.88999938964844
2022-07-08,106.48999786376953
2022-07-11,105.91000366210938
2022-07-12,105.23999786376953
2022-07-13,104.91999816894531
2022-07-14,105.01000213623047
2022-07-15,106.5
2022-07-18,104.93000030517578
2022-07-19,106.87999725341797
2022-07-20,106.87000274658203
2022-07-21,108.98999786376953
2022-07-22,108.47000122070312
2022-07-25,108.66999816894531
2022-07-26,108.7300033569336
2022-07-27,110.55000305175781
2022-07-28,111.68000030517578
2022-07-29,112.27999877929688
2022-08-01,111.43000030517578
2022-08-02,111.01000213623047
2022-08-03,111.23999786376953
2022-08-04,115.55000305175781
2022-08-05,114.05000305175781
2022-08-08,114.4000015258789
2022-08-09,113.91000366210938
2022-08-10,115.44999694824219
2022-08-11,115.37999725341797
2022-08-12,116.52999877929688
2022-08-15,116.30000305175781
2022-08-16,116.81999969482422
2022-08-17,116.1500015258789
2022-08-18,116.0199966430664
2022-08-19,115.68000030517578
2022-08-22,114.83000183105469
2022-08-23,113.58999633789062
2022-08-24,113.30000305175781
2022-08-25,113.62999725341797
2022-08-26,110.63999938964844
2022-08-29,110.44999694824219
2022-08-30,109.9000015258789
2022-08-31,110.0199966430664
2022-09-01,110.30999755859375
2022-09-02,109.22000122070312
2022-09-06,110.55999755859375
2022-09-07,111.52999877929688
2022-09-08,112.01000213623047
2022-09-09,113.08000183105469
2022-09-12,114.7699966430664
2022-09-13,112.38999938964844
2022-09-14,112.16000366210938
2022-09-15,111.72000122070312
2022-09-16,110.68000030517578
2022-09-19,111.47000122070312
2022-09-20,109.31999969482422
2022-09-21,108.08999633789062
2022-09-22,105.16000366210938
2022-09-23,104.4800033569336
2022-09-26,103.55999755859375
2022-09-27,103.19000244140625
2022-09-28,104.83000183105469
2022-09-29,103.7300033569336
2022-09-30,102.62000274658203
2022-10-03,104.4000015258789
2022-10-04,107.16000366210938
2022-10-05,106.88999938964844
2022-10-06,104.68000030517578
2022-10-07,102.04000091552734
2022-10-10,101.63999938964844
2022-10-11,100.80000305175781
2022-10-12,99.69000244140625
2022-10-13,102.02999877929688
2022-10-14,98.9800033569336
2022-10-17,102.69999694824219
2022-10-18,102.95999908447266
2022-10-19,101.94000244140625
2022-10-20,100.9800033569336
2022-10-21,102.47000122070312
2022-10-24,102.48999786376953
2022-10-25,104.76000213623047
2022-10-26,104.83999633789062
2022-10-27,105.52999877929688
2022-10-28,107.22000122070312
2022-10-31,106.27999877929688
2022-11-01,102.83999633789062
2022-11-02,102.30000305175781
2022-11-03,103.36000061035156
2022-11-04,104.98999786376953
2022-11-07,105.43000030517578
2022-11-08,106.95999908447266
2022-11-09,106.27999877929688
2022-11-10,110.31999969482422
2022-11-11,109.87000274658203
2022-11-14,109.08000183105469
2022-11-15,110.69999694824219
2022-11-16,112.44999694824219
2022-11-17,111.86000061035156
2022-11-18,113.55000305175781
2022-11-21,113.63999938964844
2022-11-22,115.19999694824219
2022-11-23,115.5
2022-11-25,115.93000030517578
2022-11-28,116.08000183105469
2022-11-29,113.5
2022-11-30,117.72000122070312
2022-12-01,117.25
2022-12-02,117.83999633789062
2022-12-05,116.69999694824219
2022-12-06,114.16999816894531
2022-12-07,115.01000213623047
2022-12-08,115.0999984741211
2022-12-09,114.94000244140625
2022-12-12,115.6500015258789
2022-12-13,116.52999877929688
2022-12-14,116.33999633789062
2022-12-15,113.94999694824219
2022-12-16,113.63999938964844
2022-12-19,111.76000213623047
2022-12-20,111.68000030517578
2022-12-21,112.37999725341797
2022-12-22,112.0199966430664
2022-12-23,113.33000183105469
2022-12-27,113.6500015258789
2022-12-28,112.37000274658203
2022-12-29,114.30000305175781
2022-12-30,114.06999969482422
2023-01-03,115.30999755859375
2023-01-04,117.98999786376953
2023-01-05,114.7699966430664
2023-01-06,116.68000030517578
2023-01-09,116.18000030517578
2023-01-10,115.72000122070312
2023-01-11,116.79000091552734
2023-01-12,116.58000183105469
2023-01-13,117.80000305175781
2023-01-17,118.25
2023-01-18,117.12999725341797
2023-01-19,117.0
2023-01-20,117.97000122070312
2023-01-23,117.4000015258789
2023-01-24,118.12000274658203
2023-01-25,117.8499984741211
2023-01-26,118.4000015258789
2023-01-27,118.02999877929688
2023-01-30,117.79000091552734
2023-01-31,118.97000122070312
2023-02-01,120.37999725341797
2023-02-02,121.12999725341797
2023-02-03,119.9800033569336
2023-02-06,118.44999694824219
2023-02-07,117.87000274658203
2023-02-08,117.26000213623047
2023-02-09,114.95999908447266
2023-02-10,120.5
2023-02-13,122.66000366210938
2023-02-14,124.05999755859375
2023-02-15,125.26000213623047
2023-02-16,123.8499984741211
2023-02-17,123.18000030517578
2023-02-21,122.1500015258789
2023-02-22,121.58999633789062
2023-02-23,121.87000274658203
2023-02-24,121.51000213623047
2023-02-27,121.66999816894531
2023-02-28,121.02999877929688
2023-03-01,120.88999938964844
2023-03-02,121.23999786376953
2023-03-03,121.16999816894531
2023-03-06,121.76000213623047
2023-03-07,122.02999877929688
2023-03-08,122.69000244140625
2023-03-09,121.45999908447266
2023-03-10,119.73999786376953
2023-03-13,120.76000213623047
2023-03-14,122.81999969482422
2023-03-15,121.45999908447266
2023-03-16,123.83999633789062
2023-03-17,124.33000183105469
2023-03-20,125.80999755859375
2023-03-21,125.77999877929688
2023-03-22,125.68000030517578
2023-03-23,126.44000244140625
2023-03-24,127.12000274658203
2023-03-27,127.55999755859375
2023-03-28,127.97000122070312
2023-03-29,128.41000366210938
2023-03-30,129.19000244140625
2023-03-31,130.1199951171875
2023-04-03,131.02000427246094
2023-04-04,131.1300048828125
2023-04-05,130.80999755859375
2023-04-06,130.74000549316406
2023-04-10,130.11000061035156
2023-04-11,129.00999450683594
2023-04-12,130.2100067138672
2023-04-13,131.24000549316406
2023-04-14,129.88999938964844
2023-04-17,129.94000244140625
2023-04-18,130.30999755859375
2023-04-19,130.13999938964844
2023-04-20,131.57000732421875
2023-04-21,132.75
2023-04-24,132.72000122070312
2023-04-25,131.27999877929688
2023-04-26,130.0800018310547
2023-04-27,131.3300018310547
2023-04-28,131.50999450683594
2023-05-01,132.1699981689453
2023-05-02,130.8300018310547
2023-05-03,124.69000244140625
2023-05-04,119.11000061035156
2023-05-05,119.76000213623047
2023-05-08,121.36000061035156
2023-05-09,123.38999938964844
2023-05-10,125.4800033569336
2023-05-11,122.91999816894531
2023-05-12,123.63999938964844
2023-05-15,123.66000366210938
2023-05-16,124.79000091552734
2023-05-17,123.51000213623047
2023-05-18,125.61000061035156
2023-05-19,125.9000015258789
2023-05-22,126.11000061035156
2023-05-23,124.48999786376953
2023-05-24,123.05000305175781
2023-05-25,123.18000030517578
2023-05-26,124.30000305175781
2023-05-30,124.98999786376953
2023-05-31,127.18000030517578
2023-06-01,123.94999694824219
2023-06-02,123.5199966430664
2023-06-05,123.58999633789062
2023-06-06,123.38999938964844
2023-06-07,123.37999725341797
2023-06-08,122.94000244140625
2023-06-09,122.7699966430664
2023-06-12,124.2300033569336
2023-06-13,124.75
2023-06-14,126.69999694824219
2023-06-15,128.3800048828125
2023-06-16,129.7899932861328
2023-06-20,130.3800048828125
2023-06-21,129.47999572753906
2023-06-22,130.66000366210938
2023-06-23,133.60000610351562
2023-06-26,135.1699981689453
2023-06-27,138.1300048828125
2023-06-28,134.9600067138672
2023-06-29,134.0
2023-06-30,134.94000244140625
2023-07-03,133.19000244140625
2023-07-05,133.69000244140625
2023-07-06,134.1199951171875
2023-07-07,129.80999755859375
2023-07-10,131.19000244140625
2023-07-11,130.25999450683594
2023-07-12,130.77000427246094
2023-07-13,130.8800048828125
2023-07-14,132.7100067138672
2023-07-17,132.63999938964844
2023-07-18,131.74000549316406
2023-07-19,132.69000244140625
2023-07-20,132.11000061035156
2023-07-21,131.63999938964844
2023-07-24,131.58999633789062
2023-07-25,134.35000610351562
2023-07-26,132.61000061035156
2023-07-27,132.52999877929688
2023-07-28,134.0399932861328
2023-07-31,135.22999572753906
2023-08-01,135.13999938964844
2023-08-02,136.9199981689453
2023-08-03,131.0800018310547
2023-08-04,131.3699951171875
2023-08-07,130.42999267578125
2023-08-08,130.44000244140625
2023-08-09,131.10000610351562
2023-08-10,131.33999633789062
2023-08-11,132.1199951171875
2023-08-14,133.05999755859375
2023-08-15,131.36000061035156
2023-08-16,130.0500030517578
2023-08-17,126.98999786376953
2023-08-18,126.5199966430664
2023-08-21,127.33999633789062
2023-08-22,126.13999938964844
2023-08-23,127.58999633789062
2023-08-24,126.19000244140625
2023-08-25,126.76000213623047
2023-08-28,126.62999725341797
2023-08-29,128.38999938964844
2023-08-30,129.07000732421875
2023-08-31,128.7899932861328
2023-09-01,128.88999938964844
2023-09-05,127.69000244140625
2023-09-06,126.91999816894531
2023-09-07,128.41000366210938
2023-09-08,128.63999938964844
2023-09-11,129.00999450683594
2023-09-12,128.08999633789062
2023-09-13,128.85000610351562
2023-09-14,130.22000122070312
2023-09-15,129.89999389648438
2023-09-18,130.22999572753906
2023-09-19,128.30999755859375
2023-09-20,128.2899932861328
2023-09-21,125.33999633789062
2023-09-22,125.52999877929688
2023-09-25,125.86000061035156
2023-09-26,123.76000213623047
2023-09-27,123.44999694824219
2023-09-28,123.62999725341797
2023-09-29,122.31999969482422
2023-10-02,121.62999725341797
2023-10-03,121.05000305175781
2023-10-04,122.63999938964844
2023-10-05,123.97000122070312
2023-10-06,125.05999755859375
2023-10-09,126.61000061035156
2023-10-10,126.93000030517578
2023-10-11,127.72000122070312
2023-10-12,126.5
2023-10-13,126.6500015258789
2023-10-16,127.19000244140625
2023-10-17,126.47000122070312
2023-10-18,124.19999694824219
2023-10-19,122.56999969482422
2023-10-20,121.8499984741211
2023-10-23,123.19000244140625
2023-10-24,122.94999694824219
2023-10-25,121.77999877929688
2023-10-26,120.05999755859375
2023-10-27,117.87999725341797
2023-10-30,120.4800033569336
2023-10-31,119.87999725341797
2023-11-01,122.23999786376953
2023-11-02,126.91999816894531
2023-11-03,127.44999694824219
2023-11-06,128.85000610351562
2023-11-07,128.41000366210938
2023-11-08,129.36000061035156
2023-11-09,131.7100067138672
2023-11-10,130.9199981689453
2023-11-13,132.9600067138672
2023-11-14,133.82000732421875
2023-11-15,133.38999938964844
2023-11-16,136.72999572753906
2023-11-17,137.36000061035156
2023-11-20,138.88999938964844
2023-11-21,138.52000427246094
2023-11-22,138.4600067138672
2023-11-24,138.7899932861328
2023-11-27,141.25
2023-11-28,140.22999572753906
2023-11-29,139.0399932861328
2023-11-30,139.91000366210938
2023-12-01,141.0
2023-12-04,141.3800048828125
2023-12-05,142.14999389648438
2023-12-06,141.22000122070312
2023-12-07,141.5399932861328
2023-12-08,141.3800048828125
2023-12-11,141.35000610351562
2023-12-12,143.50999450683594
2023-12-13,143.66000366210938
2023-12-14,140.36000061035156
2023-12-15,138.85000610351562
2023-12-18,140.83999633789062
2023-12-19,141.1699981689453
2023-12-20,141.22000122070312
2023-12-21,142.72000122070312
2023-12-22,143.0800018310547
2023-12-26,143.42999267578125
2023-12-27,145.14999389648438
2023-12-28,145.5
2023-12-29,146.22000122070312
2024-01-02,144.0500030517578
2024-01-03,143.30999755859375
2024-01-04,144.08999633789062
2024-01-05,143.92999267578125
2024-01-08,146.1199951171875
2024-01-09,144.47999572753906
2024-01-10,144.77000427246094
2024-01-11,144.19000244140625
2024-01-12,145.4600067138672
2024-01-16,147.5800018310547
2024-01-17,147.8800048828125
2024-01-18,150.50999450683594
2024-01-19,151.1699981689453
2024-01-22,149.24000549316406
2024-01-23,150.1199951171875
2024-01-24,149.6300048828125
2024-01-25,148.89999389648438
2024-01-26,149.36000061035156
2024-01-29,149.52000427246094
2024-01-30,150.77999877929688
2024-01-31,148.6199951171875
2024-02-01,151.63999938964844
2024-02-02,151.00999450683594
2024-02-05,149.3300018310547
2024-02-06,149.27000427246094
2024-02-07,149.08999633789062
2024-02-08,155.92999267578125
2024-02-09,158.6300048828125
2024-02-12,154.55999755859375
2024-02-13,152.4499969482422
2024-02-14,156.92999267578125
2024-02-15,159.07000732421875
2024-02-16,160.2899932861328
2024-02-20,157.6699981689453
2024-02-21,156.9499969482422
2024-02-22,158.1300048828125
2024-02-23,158.2899932861328
2024-02-26,159.08999633789062
2024-02-27,157.5500030517578
2024-02-28,156.80999755859375
2024-02-29,157.7899932861328
2024-03-01,159.2899932861328
2024-03-04,158.63999938964844
2024-03-05,156.94000244140625
2024-03-06,157.47999572753906
2024-03-07,156.58999633789062
2024-03-08,156.69000244140625
2024-03-11,158.3000030517578
2024-03-12,158.50999450683594
2024-03-13,156.39999389648438
2024-03-14,157.2100067138672
2024-03-15,157.35000610351562
2024-03-18,156.75
2024-03-19,157.22999572753906
2024-03-20,157.6699981689453
2024-03-21,156.30999755859375
2024-03-22,156.36000061035156
2024-03-25,155.60000610351562
2024-03-26,155.08999633789062
2024-03-27,155.9499969482422
2024-03-28,155.8300018310547
2024-04-01,155.3000030517578
2024-04-02,152.72999572753906
2024-04-03,152.44000244140625
2024-04-04,152.14999389648438
2024-04-05,151.94000244140625
2024-04-08,153.97000122070312
2024-04-09,154.5399932861328
2024-04-10,153.1699981689453
2024-04-11,154.5500030517578
2024-04-12,152.3800048828125
2024-04-15,152.5500030517578
2024-04-16,152.2899932861328
2024-04-17,152.85000610351562
2024-04-18,150.7899932861328
2024-04-19,150.22000122070312
2024-04-22,152.99000549316406
2024-04-23,153.58999633789062
2024-04-24,152.6300048828125
2024-04-25,152.57000732421875
2024-04-26,154.39999389648438
2024-04-29,153.61000061035156
2024-04-30,151.10000610351562
2024-05-01,151.47999572753906
2024-05-02,162.9600067138672
2024-05-03,164.74000549316406
2024-05-06,167.07000732421875
2024-05-07,166.92999267578125
2024-05-08,166.9499969482422
2024-05-09,167.8699951171875
2024-05-10,167.77999877929688
2024-05-13,167.49000549316406
2024-05-14,167.8300018310547
2024-05-15,169.77999877929688
2024-05-16,171.02000427246094
2024-05-17,171.02000427246094
2024-05-20,171.3000030517578
2024-05-21,173.10000610351562
2024-05-22,172.6300048828125
2024-05-23,172.72000122070312
2024-05-24,175.7899932861328
2024-05-28,172.49000549316406
2024-05-29,169.0500030517578
2024-05-30,169.52999877929688
2024-05-31,172.11000061035156
2024-06-03,168.5500030517578
2024-06-04,170.32000732421875
2024-06-05,171.66000366210938
2024-06-06,172.25
2024-06-07,170.75
2024-06-10,170.74000549316406
2024-06-11,170.11000061035156
2024-06-12,170.3300018310547
2024-06-13,168.27999877929688
2024-06-14,167.3300018310547
2024-06-17,167.2100067138672
2024-06-18,166.6300048828125
2024-06-20,166.89999389648438
2024-06-21,165.22000122070312
2024-06-24,165.3800048828125
2024-06-25,168.14999389648438
2024-06-26,168.25999450683594
2024-06-27,170.49000549316406
2024-06-28,168.57000732421875
2024-07-01,168.07000732421875
2024-07-02,168.35000610351562
2024-07-03,168.39999389648438
2024-07-05,169.22000122070312
2024-07-08,167.8699951171875
2024-07-09,167.02000427246094
2024-07-10,167.69000244140625
2024-07-11,165.16000366210938
2024-07-12,165.05999755859375
2024-07-15,164.02000427246094
2024-07-16,165.0
2024-07-17,164.00999450683594
2024-07-18,163.10000610351562
2024-07-19,162.66000366210938
2024-07-22,165.66000366210938
2024-07-23,165.0
2024-07-24,163.5
2024-07-25,162.33999633789062
2024-07-26,161.6999969482422
2024-07-29,162.08999633789062
2024-07-30,160.6300048828125
2024-07-31,161.9199981689453
2024-08-01,158.8699951171875
2024-08-02,157.42999267578125
2024-08-05,154.77000427246094
2024-08-06,158.4499969482422
2024-08-07,157.8000030517578
2024-08-08,160.36000061035156
2024-08-09,161.4499969482422
2024-08-12,160.64999389648438
2024-08-13,162.64999389648438
2024-08-14,165.75999450683594
2024-08-15,164.16000366210938
2024-08-16,163.5800018310547
2024-08-19,163.8000030517578
2024-08-20,163.7100067138672
2024-08-21,165.86000061035156
2024-08-22,165.75999450683594
2024-08-23,166.24000549316406
2024-08-26,167.17999267578125
2024-08-27,170.9199981689453
2024-08-28,170.32000732421875
2024-08-29,169.57000732421875
2024-08-30,171.17999267578125
2024-09-03,168.14999389648438
2024-09-04,169.47999572753906
2024-09-05,168.0
2024-09-06,166.24000549316406
2024-09-09,168.60000610351562
2024-09-10,171.4499969482422
2024-09-11,172.1300048828125
2024-09-12,173.75999450683594
2024-09-13,172.6999969482422
2024-09-16,172.9199981689453
2024-09-17,168.02000427246094
2024-09-18,168.16000366210938
2024-09-19,170.27000427246094
2024-09-20,169.4600067138672
2024-09-23,171.72999572753906
2024-09-24,172.1699981689453
2024-09-25,172.5
2024-09-26,171.27000427246094
2024-09-27,169.75999450683594
2024-09-30,170.60000610351562
2024-10-01,169.89999389648438
2024-10-02,170.5399932861328
2024-10-03,168.91000366210938
2024-10-04,165.9199981689453
2024-10-07,165.49000549316406
2024-10-08,167.8000030517578
2024-10-09,167.92999267578125
2024-10-10,166.58999633789062
2024-10-11,167.25999450683594
2024-10-14,167.25999450683594
2024-10-15,169.1999969482422
2024-10-16,167.9499969482422
2024-10-17,168.33999633789062
2024-10-18,168.60000610351562
2024-10-21,167.77000427246094
2024-10-22,166.72000122070312
2024-10-23,166.99000549316406
2024-10-24,166.38999938964844
2024-10-25,164.77999877929688
2024-10-28,166.39999389648438
2024-10-29,166.5399932861328
2024-10-30,166.52999877929688
2024-10-31,163.63999938964844
2024-11-01,164.77999877929688
2024-11-04,165.02000427246094
2024-11-05,171.13999938964844
2024-11-06,166.27000427246094
2024-11-07,168.39999389648438
2024-11-08,168.22999572753906
2024-11-11,169.35000610351562
2024-11-12,169.5
2024-11-13,168.38999938964844
2024-11-14,164.74000549316406
2024-11-15,161.7100067138672
2024-11-18,161.14999389648438
2024-11-19,160.77000427246094
2024-11-20,160.74000549316406
2024-11-21,161.83999633789062
