Date,INVH
2023-01-05,28.59000015258789
2023-01-06,29.739999771118164
2023-01-09,29.799999237060547
2023-01-10,29.809999465942383
2023-01-11,31.149999618530273
2023-01-12,31.40999984741211
2023-01-13,31.209999084472656
2023-01-17,31.6299991607666
2023-01-18,30.959999084472656
2023-01-19,30.940000534057617
2023-01-20,31.530000686645508
2023-01-23,31.459999084472656
2023-01-24,31.90999984741211
2023-01-25,32.08000183105469
2023-01-26,32.119998931884766
2023-01-27,32.54999923706055
2023-01-30,31.799999237060547
2023-01-31,32.5
2023-02-01,32.68000030517578
2023-02-02,33.90999984741211
2023-02-03,33.41999816894531
2023-02-06,33.029998779296875
2023-02-07,33.099998474121094
2023-02-08,33.060001373291016
2023-02-09,32.630001068115234
2023-02-10,32.66999816894531
2023-02-13,33.06999969482422
2023-02-14,33.060001373291016
2023-02-15,32.90999984741211
2023-02-16,32.59000015258789
2023-02-17,32.630001068115234
2023-02-21,32.25
2023-02-22,32.099998474121094
2023-02-23,32.189998626708984
2023-02-24,31.549999237060547
2023-02-27,31.329999923706055
2023-02-28,31.260000228881836
2023-03-01,30.360000610351562
2023-03-02,30.579999923706055
2023-03-03,31.829999923706055
2023-03-06,31.8700008392334
2023-03-07,31.09000015258789
2023-03-08,31.6299991607666
2023-03-09,31.270000457763672
2023-03-10,30.260000228881836
2023-03-13,31.1299991607666
2023-03-14,31.260000228881836
2023-03-15,31.459999084472656
2023-03-16,31.100000381469727
2023-03-17,30.489999771118164
2023-03-20,30.610000610351562
2023-03-21,30.190000534057617
2023-03-22,28.790000915527344
2023-03-23,28.68000030517578
2023-03-24,29.440000534057617
2023-03-27,29.530000686645508
2023-03-28,29.459999084472656
2023-03-29,30.229999542236328
2023-03-30,30.700000762939453
2023-03-31,31.229999542236328
2023-04-03,31.190000534057617
2023-04-04,31.25
2023-04-05,31.209999084472656
2023-04-06,31.489999771118164
2023-04-10,31.639999389648438
2023-04-11,31.920000076293945
2023-04-12,31.959999084472656
2023-04-13,32.209999084472656
2023-04-14,32.20000076293945
2023-04-17,33.0
2023-04-18,33.11000061035156
2023-04-19,33.290000915527344
2023-04-20,33.189998626708984
2023-04-21,33.290000915527344
2023-04-24,32.849998474121094
2023-04-25,32.369998931884766
2023-04-26,32.13999938964844
2023-04-27,32.869998931884766
2023-04-28,33.369998931884766
2023-05-01,33.41999816894531
2023-05-02,33.650001525878906
2023-05-03,33.45000076293945
2023-05-04,33.380001068115234
2023-05-05,34.38999938964844
2023-05-08,34.380001068115234
2023-05-09,34.04999923706055
2023-05-10,34.47999954223633
2023-05-11,34.029998779296875
2023-05-12,34.0099983215332
2023-05-15,34.08000183105469
2023-05-16,33.209999084472656
2023-05-17,33.599998474121094
2023-05-18,33.540000915527344
2023-05-19,33.529998779296875
2023-05-22,33.63999938964844
2023-05-23,33.310001373291016
2023-05-24,32.939998626708984
2023-05-25,32.900001525878906
2023-05-26,33.38999938964844
2023-05-30,33.59000015258789
2023-05-31,33.880001068115234
2023-06-01,33.849998474121094
2023-06-02,34.4900016784668
2023-06-05,34.470001220703125
2023-06-06,34.20000076293945
2023-06-07,34.459999084472656
2023-06-08,34.75
2023-06-09,34.290000915527344
2023-06-12,33.61000061035156
2023-06-13,34.02000045776367
2023-06-14,34.040000915527344
2023-06-15,34.34000015258789
2023-06-16,34.400001525878906
2023-06-20,34.38999938964844
2023-06-21,34.18000030517578
2023-06-22,33.56999969482422
2023-06-23,32.7400016784668
2023-06-26,33.599998474121094
2023-06-27,34.06999969482422
2023-06-28,34.2599983215332
2023-06-29,34.130001068115234
2023-06-30,34.400001525878906
2023-07-03,34.86000061035156
2023-07-05,34.65999984741211
2023-07-06,34.75
2023-07-07,34.7400016784668
2023-07-10,34.75
2023-07-11,35.25
2023-07-12,35.29999923706055
2023-07-13,35.5
2023-07-14,35.400001525878906
2023-07-17,35.33000183105469
2023-07-18,34.83000183105469
2023-07-19,35.29999923706055
2023-07-20,35.66999816894531
2023-07-21,36.13999938964844
2023-07-24,36.15999984741211
2023-07-25,35.54999923706055
2023-07-26,35.52000045776367
2023-07-27,34.88999938964844
2023-07-28,35.470001220703125
2023-07-31,35.5
2023-08-01,35.36000061035156
2023-08-02,35.439998626708984
2023-08-03,35.15999984741211
2023-08-04,34.7599983215332
2023-08-07,34.93000030517578
2023-08-08,34.95000076293945
2023-08-09,34.61000061035156
2023-08-10,34.52000045776367
2023-08-11,34.70000076293945
2023-08-14,34.459999084472656
2023-08-15,34.22999954223633
2023-08-16,34.06999969482422
2023-08-17,33.52000045776367
2023-08-18,33.459999084472656
2023-08-21,32.869998931884766
2023-08-22,33.189998626708984
2023-08-23,33.779998779296875
2023-08-24,33.599998474121094
2023-08-25,33.75
2023-08-28,33.75
2023-08-29,34.040000915527344
2023-08-30,34.38999938964844
2023-08-31,34.09000015258789
2023-09-01,34.18000030517578
2023-09-05,33.869998931884766
2023-09-06,33.959999084472656
2023-09-07,34.209999084472656
2023-09-08,33.880001068115234
2023-09-11,34.06999969482422
2023-09-12,34.33000183105469
2023-09-13,34.290000915527344
2023-09-14,35.150001525878906
2023-09-15,35.290000915527344
2023-09-18,34.68000030517578
2023-09-19,34.060001373291016
2023-09-20,33.959999084472656
2023-09-21,33.0099983215332
2023-09-22,32.68000030517578
2023-09-25,32.5
2023-09-26,32.0
2023-09-27,31.700000762939453
2023-09-28,31.760000228881836
2023-09-29,31.690000534057617
2023-10-02,31.290000915527344
2023-10-03,31.06999969482422
2023-10-04,31.56999969482422
2023-10-05,31.65999984741211
2023-10-06,31.969999313354492
2023-10-09,32.189998626708984
2023-10-10,31.950000762939453
2023-10-11,32.93000030517578
2023-10-12,32.65999984741211
2023-10-13,32.540000915527344
2023-10-16,32.689998626708984
2023-10-17,32.720001220703125
2023-10-18,32.20000076293945
2023-10-19,31.559999465942383
2023-10-20,31.190000534057617
2023-10-23,30.600000381469727
2023-10-24,31.110000610351562
2023-10-25,30.31999969482422
2023-10-26,29.049999237060547
2023-10-27,28.799999237060547
2023-10-30,29.270000457763672
2023-10-31,29.690000534057617
2023-11-01,29.75
2023-11-02,30.780000686645508
2023-11-03,31.969999313354492
2023-11-06,31.709999084472656
2023-11-07,31.239999771118164
2023-11-08,31.489999771118164
2023-11-09,31.209999084472656
2023-11-10,31.68000030517578
2023-11-13,31.510000228881836
2023-11-14,33.439998626708984
2023-11-15,33.2400016784668
2023-11-16,33.540000915527344
2023-11-17,33.529998779296875
2023-11-20,33.5
2023-11-21,33.15999984741211
2023-11-22,33.369998931884766
2023-11-24,33.36000061035156
2023-11-27,33.38999938964844
2023-11-28,33.290000915527344
2023-11-29,32.959999084472656
2023-11-30,33.36000061035156
2023-12-01,34.029998779296875
2023-12-04,33.790000915527344
2023-12-05,33.290000915527344
2023-12-06,32.959999084472656
2023-12-07,32.75
2023-12-08,33.08000183105469
2023-12-11,33.279998779296875
2023-12-12,33.540000915527344
2023-12-13,34.849998474121094
2023-12-14,35.290000915527344
2023-12-15,34.209999084472656
2023-12-18,34.27000045776367
2023-12-19,34.56999969482422
2023-12-20,33.970001220703125
2023-12-21,34.220001220703125
2023-12-22,34.22999954223633
2023-12-26,34.290000915527344
2023-12-27,34.40999984741211
2023-12-28,34.70000076293945
2023-12-29,34.11000061035156
2024-01-02,34.619998931884766
2024-01-03,34.06999969482422
2024-01-04,33.97999954223633
2024-01-05,33.86000061035156
2024-01-08,34.22999954223633
2024-01-09,33.900001525878906
2024-01-10,34.16999816894531
2024-01-11,33.86000061035156
2024-01-12,33.79999923706055
2024-01-16,33.540000915527344
2024-01-17,33.11000061035156
2024-01-18,33.04999923706055
2024-01-19,33.68000030517578
2024-01-22,34.18000030517578
2024-01-23,33.72999954223633
2024-01-24,33.119998931884766
2024-01-25,33.2599983215332
2024-01-26,33.25
2024-01-29,33.31999969482422
2024-01-30,33.08000183105469
2024-01-31,32.93000030517578
2024-02-01,33.45000076293945
2024-02-02,33.02000045776367
2024-02-05,32.220001220703125
2024-02-06,32.720001220703125
2024-02-07,32.560001373291016
2024-02-08,32.689998626708984
2024-02-09,33.06999969482422
2024-02-12,32.900001525878906
2024-02-13,32.2599983215332
2024-02-14,32.33000183105469
2024-02-15,32.86000061035156
2024-02-16,32.70000076293945
2024-02-20,32.77000045776367
2024-02-21,33.20000076293945
2024-02-22,33.119998931884766
2024-02-23,33.279998779296875
2024-02-26,33.310001373291016
2024-02-27,33.529998779296875
2024-02-28,33.650001525878906
2024-02-29,34.06999969482422
2024-03-01,34.540000915527344
2024-03-04,35.40999984741211
2024-03-05,34.869998931884766
2024-03-06,34.91999816894531
2024-03-07,34.61000061035156
2024-03-08,35.119998931884766
2024-03-11,35.11000061035156
2024-03-12,35.20000076293945
2024-03-13,35.220001220703125
2024-03-14,34.869998931884766
2024-03-15,34.959999084472656
2024-03-18,34.619998931884766
2024-03-19,34.689998626708984
2024-03-20,34.84000015258789
2024-03-21,35.099998474121094
2024-03-22,34.59000015258789
2024-03-25,34.380001068115234
2024-03-26,34.27000045776367
2024-03-27,34.900001525878906
2024-03-28,35.61000061035156
2024-04-01,35.06999969482422
2024-04-02,34.790000915527344
2024-04-03,34.7400016784668
2024-04-04,34.400001525878906
2024-04-05,34.77000045776367
2024-04-08,35.34000015258789
2024-04-09,35.56999969482422
2024-04-10,34.869998931884766
2024-04-11,34.61000061035156
2024-04-12,33.91999816894531
2024-04-15,33.560001373291016
2024-04-16,33.040000915527344
2024-04-17,33.06999969482422
2024-04-18,33.400001525878906
2024-04-19,33.56999969482422
2024-04-22,33.779998779296875
2024-04-23,34.130001068115234
2024-04-24,34.310001373291016
2024-04-25,34.47999954223633
2024-04-26,34.720001220703125
2024-04-29,34.58000183105469
2024-04-30,34.20000076293945
2024-05-01,34.08000183105469
2024-05-02,34.5
2024-05-03,34.38999938964844
2024-05-06,34.79999923706055
2024-05-07,34.97999954223633
2024-05-08,34.70000076293945
2024-05-09,34.97999954223633
2024-05-10,34.779998779296875
2024-05-13,34.75
2024-05-14,34.97999954223633
2024-05-15,35.650001525878906
2024-05-16,35.209999084472656
2024-05-17,35.45000076293945
2024-05-20,35.43000030517578
2024-05-21,35.18000030517578
2024-05-22,34.97999954223633
2024-05-23,34.52000045776367
2024-05-24,34.47999954223633
2024-05-28,34.06999969482422
2024-05-29,33.779998779296875
2024-05-30,34.029998779296875
2024-05-31,34.790000915527344
2024-06-03,34.70000076293945
2024-06-04,34.95000076293945
2024-06-05,34.72999954223633
2024-06-06,34.86000061035156
2024-06-07,35.0099983215332
2024-06-10,35.310001373291016
2024-06-11,35.099998474121094
2024-06-12,35.04999923706055
2024-06-13,35.029998779296875
2024-06-14,35.5
2024-06-17,35.5099983215332
2024-06-18,35.72999954223633
2024-06-20,35.59000015258789
2024-06-21,35.41999816894531
2024-06-24,35.849998474121094
2024-06-25,35.540000915527344
2024-06-26,35.11000061035156
2024-06-27,35.34000015258789
2024-06-28,35.88999938964844
2024-07-01,35.779998779296875
2024-07-02,36.04999923706055
2024-07-03,36.0099983215332
2024-07-05,36.040000915527344
2024-07-08,36.130001068115234
2024-07-09,36.099998474121094
2024-07-10,35.84000015258789
2024-07-11,35.439998626708984
2024-07-12,35.369998931884766
2024-07-15,35.279998779296875
2024-07-16,35.83000183105469
2024-07-17,35.75
2024-07-18,35.91999816894531
2024-07-19,35.91999816894531
2024-07-22,36.29999923706055
2024-07-23,36.4900016784668
2024-07-24,35.970001220703125
2024-07-25,33.20000076293945
2024-07-26,34.06999969482422
2024-07-29,34.279998779296875
2024-07-30,34.9900016784668
2024-07-31,35.27000045776367
2024-08-01,35.529998779296875
2024-08-02,35.59000015258789
2024-08-05,34.66999816894531
2024-08-06,35.59000015258789
2024-08-07,35.220001220703125
2024-08-08,35.45000076293945
2024-08-09,35.689998626708984
2024-08-12,35.25
2024-08-13,35.27000045776367
2024-08-14,35.119998931884766
2024-08-15,35.2599983215332
2024-08-16,35.279998779296875
2024-08-19,35.630001068115234
2024-08-20,35.68000030517578
2024-08-21,35.9900016784668
2024-08-22,35.939998626708984
2024-08-23,36.150001525878906
2024-08-26,35.83000183105469
2024-08-27,36.38999938964844
2024-08-28,36.45000076293945
2024-08-29,36.220001220703125
2024-08-30,36.84000015258789
2024-09-03,37.27000045776367
2024-09-04,37.220001220703125
2024-09-05,37.279998779296875
2024-09-06,35.95000076293945
2024-09-09,35.689998626708984
2024-09-10,36.09000015258789
2024-09-11,36.0
2024-09-12,36.279998779296875
2024-09-13,37.02000045776367
2024-09-16,36.77000045776367
2024-09-17,36.11000061035156
2024-09-18,35.86000061035156
2024-09-19,36.040000915527344
2024-09-20,36.040000915527344
2024-09-23,36.5
2024-09-24,35.54999923706055
2024-09-25,35.58000183105469
2024-09-26,35.0099983215332
2024-09-27,35.0
2024-09-30,35.2599983215332
2024-10-01,34.689998626708984
2024-10-02,34.380001068115234
2024-10-03,34.150001525878906
2024-10-04,34.540000915527344
2024-10-07,34.0
2024-10-08,33.189998626708984
2024-10-09,33.27000045776367
2024-10-10,33.540000915527344
2024-10-11,33.75
2024-10-14,33.7599983215332
2024-10-15,33.459999084472656
2024-10-16,34.2400016784668
2024-10-17,34.16999816894531
2024-10-18,34.130001068115234
2024-10-21,33.709999084472656
2024-10-22,34.02000045776367
2024-10-23,34.709999084472656
2024-10-24,34.31999969482422
2024-10-25,33.599998474121094
2024-10-28,33.560001373291016
2024-10-29,33.209999084472656
2024-10-30,33.22999954223633
2024-10-31,31.40999984741211
2024-11-01,31.399999618530273
2024-11-04,31.790000915527344
2024-11-05,32.2599983215332
2024-11-06,33.36000061035156
2024-11-07,33.29999923706055
2024-11-08,33.70000076293945
2024-11-11,33.83000183105469
2024-11-12,33.43000030517578
2024-11-13,33.90999984741211
2024-11-14,33.540000915527344
2024-11-15,33.790000915527344
2024-11-18,34.150001525878906
2024-11-19,34.029998779296875
2024-11-20,33.70000076293945
2024-11-21,33.81999969482422
