Date,ITUB
2022-06-23,4.420000076293945
2022-06-24,4.389999866485596
2022-06-27,4.46999979019165
2022-06-28,4.369999885559082
2022-06-29,4.380000114440918
2022-06-30,4.28000020980835
2022-07-01,4.25
2022-07-05,4.190000057220459
2022-07-06,4.130000114440918
2022-07-07,4.239999771118164
2022-07-08,4.289999961853027
2022-07-11,4.139999866485596
2022-07-12,4.079999923706055
2022-07-13,4.099999904632568
2022-07-14,4.0
2022-07-15,4.130000114440918
2022-07-18,4.190000057220459
2022-07-19,4.309999942779541
2022-07-20,4.260000228881836
2022-07-21,4.260000228881836
2022-07-22,4.190000057220459
2022-07-25,4.349999904632568
2022-07-26,4.340000152587891
2022-07-27,4.440000057220459
2022-07-28,4.559999942779541
2022-07-29,4.5
2022-08-01,4.489999771118164
2022-08-02,4.440000057220459
2022-08-03,4.480000019073486
2022-08-04,4.650000095367432
2022-08-05,4.789999961853027
2022-08-08,4.889999866485596
2022-08-09,5.0
2022-08-10,5.139999866485596
2022-08-11,5.070000171661377
2022-08-12,5.210000038146973
2022-08-15,5.25
2022-08-16,5.25
2022-08-17,5.25
2022-08-18,5.210000038146973
2022-08-19,5.099999904632568
2022-08-22,5.059999942779541
2022-08-23,5.119999885559082
2022-08-24,5.139999866485596
2022-08-25,5.210000038146973
2022-08-26,5.190000057220459
2022-08-29,5.25
2022-08-30,5.130000114440918
2022-08-31,4.940000057220459
2022-09-01,4.96999979019165
2022-09-02,5.070000171661377
2022-09-06,5.059999942779541
2022-09-07,5.130000114440918
2022-09-08,5.050000190734863
2022-09-09,5.170000076293945
2022-09-12,5.269999980926514
2022-09-13,5.119999885559082
2022-09-14,5.130000114440918
2022-09-15,5.079999923706055
2022-09-16,5.050000190734863
2022-09-19,5.309999942779541
2022-09-20,5.480000019073486
2022-09-21,5.400000095367432
2022-09-22,5.599999904632568
2022-09-23,5.369999885559082
2022-09-26,5.139999866485596
2022-09-27,5.119999885559082
2022-09-28,5.110000133514404
2022-09-29,5.199999809265137
2022-09-30,5.170000076293945
2022-10-03,5.730000019073486
2022-10-04,5.730000019073486
2022-10-05,5.739999771118164
2022-10-06,5.579999923706055
2022-10-07,5.559999942779541
2022-10-10,5.53000020980835
2022-10-11,5.440000057220459
2022-10-12,5.329999923706055
2022-10-13,5.389999866485596
2022-10-14,5.340000152587891
2022-10-17,5.420000076293945
2022-10-18,5.579999923706055
2022-10-19,5.579999923706055
2022-10-20,5.71999979019165
2022-10-21,5.989999771118164
2022-10-24,5.559999942779541
2022-10-25,5.5
2022-10-26,5.329999923706055
2022-10-27,5.5
2022-10-28,5.519999980926514
2022-10-31,5.820000171661377
2022-11-01,5.929999828338623
2022-11-02,5.71999979019165
2022-11-03,5.889999866485596
2022-11-04,5.96999979019165
2022-11-07,5.699999809265137
2022-11-08,5.71999979019165
2022-11-09,5.369999885559082
2022-11-10,5.050000190734863
2022-11-11,4.96999979019165
2022-11-14,4.949999809265137
2022-11-15,5.0
2022-11-16,4.840000152587891
2022-11-17,4.840000152587891
2022-11-18,4.940000057220459
2022-11-21,4.989999771118164
2022-11-22,4.860000133514404
2022-11-23,4.829999923706055
2022-11-25,4.860000133514404
2022-11-28,4.739999771118164
2022-11-29,4.809999942779541
2022-11-30,4.980000019073486
2022-12-01,4.96999979019165
2022-12-02,5.039999961853027
2022-12-05,4.800000190734863
2022-12-06,4.940000057220459
2022-12-07,4.940000057220459
2022-12-08,4.730000019073486
2022-12-09,4.579999923706055
2022-12-12,4.539999961853027
2022-12-13,4.329999923706055
2022-12-14,4.360000133514404
2022-12-15,4.360000133514404
2022-12-16,4.429999828338623
2022-12-19,4.579999923706055
2022-12-20,4.71999979019165
2022-12-21,4.760000228881836
2022-12-22,4.769999980926514
2022-12-23,4.869999885559082
2022-12-27,4.590000152587891
2022-12-28,4.75
2022-12-29,4.71999979019165
2022-12-30,4.710000038146973
2023-01-03,4.340000152587891
2023-01-04,4.369999885559082
2023-01-05,4.599999904632568
2023-01-06,4.78000020980835
2023-01-09,4.820000171661377
2023-01-10,4.96999979019165
2023-01-11,5.070000171661377
2023-01-12,5.059999942779541
2023-01-13,5.03000020980835
2023-01-17,5.099999904632568
2023-01-18,5.110000133514404
2023-01-19,5.099999904632568
2023-01-20,4.960000038146973
2023-01-23,4.860000133514404
2023-01-24,4.909999847412109
2023-01-25,5.019999980926514
2023-01-26,4.989999771118164
2023-01-27,4.849999904632568
2023-01-30,4.829999923706055
2023-01-31,4.980000019073486
2023-02-01,4.909999847412109
2023-02-02,4.980000019073486
2023-02-03,4.869999885559082
2023-02-06,4.869999885559082
2023-02-07,4.670000076293945
2023-02-08,5.090000152587891
2023-02-09,4.869999885559082
2023-02-10,4.920000076293945
2023-02-13,5.150000095367432
2023-02-14,5.050000190734863
2023-02-15,5.130000114440918
2023-02-16,5.130000114440918
2023-02-17,5.150000095367432
2023-02-21,5.010000228881836
2023-02-22,5.050000190734863
2023-02-23,5.119999885559082
2023-02-24,4.889999866485596
2023-02-27,4.829999923706055
2023-02-28,4.809999942779541
2023-03-01,4.880000114440918
2023-03-02,4.579999923706055
2023-03-03,4.599999904632568
2023-03-06,4.769999980926514
2023-03-07,4.75
2023-03-08,4.860000133514404
2023-03-09,4.760000228881836
2023-03-10,4.559999942779541
2023-03-13,4.480000019073486
2023-03-14,4.480000019073486
2023-03-15,4.409999847412109
2023-03-16,4.539999961853027
2023-03-17,4.409999847412109
2023-03-20,4.400000095367432
2023-03-21,4.510000228881836
2023-03-22,4.480000019073486
2023-03-23,4.329999923706055
2023-03-24,4.369999885559082
2023-03-27,4.519999980926514
2023-03-28,4.559999942779541
2023-03-29,4.639999866485596
2023-03-30,4.800000190734863
2023-03-31,4.869999885559082
2023-04-03,4.710000038146973
2023-04-04,4.820000171661377
2023-04-05,4.820000171661377
2023-04-06,4.800000190734863
2023-04-10,4.829999923706055
2023-04-11,5.070000171661377
2023-04-12,5.199999809265137
2023-04-13,5.159999847412109
2023-04-14,5.260000228881836
2023-04-17,5.210000038146973
2023-04-18,5.159999847412109
2023-04-19,5.0
2023-04-20,5.019999980926514
2023-04-21,5.03000020980835
2023-04-24,5.0
2023-04-25,5.019999980926514
2023-04-26,4.989999771118164
2023-04-27,5.139999866485596
2023-04-28,5.150000095367432
2023-05-01,5.139999866485596
2023-05-02,4.909999847412109
2023-05-03,4.929999828338623
2023-05-04,4.949999809265137
2023-05-05,5.21999979019165
2023-05-08,5.190000057220459
2023-05-09,5.289999961853027
2023-05-10,5.429999828338623
2023-05-11,5.449999809265137
2023-05-12,5.420000076293945
2023-05-15,5.489999771118164
2023-05-16,5.409999847412109
2023-05-17,5.489999771118164
2023-05-18,5.429999828338623
2023-05-19,5.340000152587891
2023-05-22,5.260000228881836
2023-05-23,5.269999980926514
2023-05-24,5.300000190734863
2023-05-25,5.400000095367432
2023-05-26,5.380000114440918
2023-05-30,5.230000019073486
2023-05-31,5.139999866485596
2023-06-01,5.289999961853027
2023-06-02,5.409999847412109
2023-06-05,5.460000038146973
2023-06-06,5.510000228881836
2023-06-07,5.510000228881836
2023-06-08,5.570000171661377
2023-06-09,5.670000076293945
2023-06-12,5.619999885559082
2023-06-13,5.679999828338623
2023-06-14,5.800000190734863
2023-06-15,5.900000095367432
2023-06-16,5.900000095367432
2023-06-20,5.980000019073486
2023-06-21,6.059999942779541
2023-06-22,5.989999771118164
2023-06-23,5.940000057220459
2023-06-26,5.960000038146973
2023-06-27,5.860000133514404
2023-06-28,5.739999771118164
2023-06-29,5.820000171661377
2023-06-30,5.900000095367432
2023-07-03,5.960000038146973
2023-07-05,5.940000057220459
2023-07-06,5.789999961853027
2023-07-07,6.0
2023-07-10,5.880000114440918
2023-07-11,5.829999923706055
2023-07-12,5.820000171661377
2023-07-13,5.929999828338623
2023-07-14,5.840000152587891
2023-07-17,5.940000057220459
2023-07-18,5.829999923706055
2023-07-19,5.789999961853027
2023-07-20,5.889999866485596
2023-07-21,6.03000020980835
2023-07-24,5.980000019073486
2023-07-25,6.0
2023-07-26,6.050000190734863
2023-07-27,5.900000095367432
2023-07-28,6.0
2023-07-31,6.010000228881836
2023-08-01,5.940000057220459
2023-08-02,5.920000076293945
2023-08-03,5.75
2023-08-04,5.679999828338623
2023-08-07,5.619999885559082
2023-08-08,5.570000171661377
2023-08-09,5.550000190734863
2023-08-10,5.610000133514404
2023-08-11,5.579999923706055
2023-08-14,5.449999809265137
2023-08-15,5.409999847412109
2023-08-16,5.400000095367432
2023-08-17,5.340000152587891
2023-08-18,5.409999847412109
2023-08-21,5.360000133514404
2023-08-22,5.480000019073486
2023-08-23,5.670000076293945
2023-08-24,5.550000190734863
2023-08-25,5.489999771118164
2023-08-28,5.670000076293945
2023-08-29,5.809999942779541
2023-08-30,5.639999866485596
2023-08-31,5.5
2023-09-01,5.579999923706055
2023-09-05,5.389999866485596
2023-09-06,5.329999923706055
2023-09-07,5.300000190734863
2023-09-08,5.340000152587891
2023-09-11,5.519999980926514
2023-09-12,5.519999980926514
2023-09-13,5.610000133514404
2023-09-14,5.639999866485596
2023-09-15,5.630000114440918
2023-09-18,5.619999885559082
2023-09-19,5.53000020980835
2023-09-20,5.619999885559082
2023-09-21,5.440000057220459
2023-09-22,5.449999809265137
2023-09-25,5.400000095367432
2023-09-26,5.300000190734863
2023-09-27,5.21999979019165
2023-09-28,5.349999904632568
2023-09-29,5.369999885559082
2023-10-02,5.300000190734863
2023-10-03,5.139999866485596
2023-10-04,5.28000020980835
2023-10-05,5.349999904632568
2023-10-06,5.389999866485596
2023-10-09,5.340000152587891
2023-10-10,5.409999847412109
2023-10-11,5.510000228881836
2023-10-12,5.409999847412109
2023-10-13,5.409999847412109
2023-10-16,5.460000038146973
2023-10-17,5.420000076293945
2023-10-18,5.269999980926514
2023-10-19,5.340000152587891
2023-10-20,5.340000152587891
2023-10-23,5.360000133514404
2023-10-24,5.389999866485596
2023-10-25,5.380000114440918
2023-10-26,5.550000190734863
2023-10-27,5.429999828338623
2023-10-30,5.400000095367432
2023-10-31,5.309999942779541
2023-11-01,5.429999828338623
2023-11-02,5.619999885559082
2023-11-03,5.699999809265137
2023-11-06,5.71999979019165
2023-11-07,5.929999828338623
2023-11-08,5.900000095367432
2023-11-09,5.920000076293945
2023-11-10,6.039999961853027
2023-11-13,5.949999809265137
2023-11-14,6.110000133514404
2023-11-15,6.150000095367432
2023-11-16,6.199999809265137
2023-11-17,6.210000038146973
2023-11-20,6.329999923706055
2023-11-21,6.239999771118164
2023-11-22,6.300000190734863
2023-11-24,6.210000038146973
2023-11-27,6.21999979019165
2023-11-28,6.380000114440918
2023-11-29,6.369999885559082
2023-11-30,6.400000095367432
2023-12-01,6.429999828338623
2023-12-04,6.360000133514404
2023-12-05,6.460000038146973
2023-12-06,6.400000095367432
2023-12-07,6.460000038146973
2023-12-08,6.510000228881836
2023-12-11,6.420000076293945
2023-12-12,6.360000133514404
2023-12-13,6.619999885559082
2023-12-14,6.659999847412109
2023-12-15,6.579999923706055
2023-12-18,6.71999979019165
2023-12-19,6.760000228881836
2023-12-20,6.630000114440918
2023-12-21,6.71999979019165
2023-12-22,6.820000171661377
2023-12-26,6.989999771118164
2023-12-27,7.039999961853027
2023-12-28,6.989999771118164
2023-12-29,6.949999809265137
2024-01-02,6.809999942779541
2024-01-03,6.75
2024-01-04,6.710000038146973
2024-01-05,6.889999866485596
2024-01-08,6.860000133514404
2024-01-09,6.760000228881836
2024-01-10,6.809999942779541
2024-01-11,6.829999923706055
2024-01-12,6.849999904632568
2024-01-16,6.690000057220459
2024-01-17,6.670000076293945
2024-01-18,6.659999847412109
2024-01-19,6.659999847412109
2024-01-22,6.460000038146973
2024-01-23,6.53000020980835
2024-01-24,6.53000020980835
2024-01-25,6.539999961853027
2024-01-26,6.639999866485596
2024-01-29,6.579999923706055
2024-01-30,6.510000228881836
2024-01-31,6.599999904632568
2024-02-01,6.630000114440918
2024-02-02,6.559999942779541
2024-02-05,6.619999885559082
2024-02-06,7.050000190734863
2024-02-07,6.949999809265137
2024-02-08,6.78000020980835
2024-02-09,6.909999847412109
2024-02-12,6.96999979019165
2024-02-13,6.809999942779541
2024-02-14,6.860000133514404
2024-02-15,6.929999828338623
2024-02-16,6.949999809265137
2024-02-20,7.230000019073486
2024-02-21,7.170000076293945
2024-02-22,6.909999847412109
2024-02-23,6.849999904632568
2024-02-26,6.909999847412109
2024-02-27,7.039999961853027
2024-02-28,7.010000228881836
2024-02-29,6.820000171661377
2024-03-01,6.900000095367432
2024-03-04,6.860000133514404
2024-03-05,6.800000190734863
2024-03-06,6.900000095367432
2024-03-07,6.849999904632568
2024-03-08,6.840000152587891
2024-03-11,6.849999904632568
2024-03-12,6.929999828338623
2024-03-13,7.03000020980835
2024-03-14,6.949999809265137
2024-03-15,6.880000114440918
2024-03-18,6.900000095367432
2024-03-19,6.889999866485596
2024-03-20,7.0
2024-03-21,6.869999885559082
2024-03-22,6.75
2024-03-25,6.739999771118164
2024-03-26,6.880000114440918
2024-03-27,6.940000057220459
2024-03-28,6.929999828338623
2024-04-01,6.630000114440918
2024-04-02,6.619999885559082
2024-04-03,6.579999923706055
2024-04-04,6.489999771118164
2024-04-05,6.480000019073486
2024-04-08,6.599999904632568
2024-04-09,6.739999771118164
2024-04-10,6.460000038146973
2024-04-11,6.449999809265137
2024-04-12,6.349999904632568
2024-04-15,6.139999866485596
2024-04-16,6.0
2024-04-17,6.050000190734863
2024-04-18,6.03000020980835
2024-04-19,6.050000190734863
2024-04-22,6.099999904632568
2024-04-23,6.25
2024-04-24,6.210000038146973
2024-04-25,6.110000133514404
2024-04-26,6.300000190734863
2024-04-29,6.230000019073486
2024-04-30,6.050000190734863
2024-05-01,6.099999904632568
2024-05-02,6.25
2024-05-03,6.340000152587891
2024-05-06,6.380000114440918
2024-05-07,6.53000020980835
2024-05-08,6.539999961853027
2024-05-09,6.289999961853027
2024-05-10,6.340000152587891
2024-05-13,6.420000076293945
2024-05-14,6.510000228881836
2024-05-15,6.480000019073486
2024-05-16,6.46999979019165
2024-05-17,6.53000020980835
2024-05-20,6.5
2024-05-21,6.449999809265137
2024-05-22,6.28000020980835
2024-05-23,6.239999771118164
2024-05-24,6.170000076293945
2024-05-28,6.150000095367432
2024-05-29,6.050000190734863
2024-05-30,6.070000171661377
2024-05-31,5.989999771118164
2024-06-03,6.059999942779541
2024-06-04,6.0
2024-06-05,5.980000019073486
2024-06-06,6.099999904632568
2024-06-07,5.940000057220459
2024-06-10,5.820000171661377
2024-06-11,5.880000114440918
2024-06-12,5.869999885559082
2024-06-13,5.820000171661377
2024-06-14,5.800000190734863
2024-06-17,5.929999828338623
2024-06-18,5.880000114440918
2024-06-20,5.889999866485596
2024-06-21,5.960000038146973
2024-06-24,6.03000020980835
2024-06-25,5.960000038146973
2024-06-26,5.880000114440918
2024-06-27,5.900000095367432
2024-06-28,5.840000152587891
2024-07-01,5.730000019073486
2024-07-02,5.789999961853027
2024-07-03,6.0
2024-07-05,6.03000020980835
2024-07-08,5.980000019073486
2024-07-09,6.110000133514404
2024-07-10,6.199999809265137
2024-07-11,6.190000057220459
2024-07-12,6.190000057220459
2024-07-15,6.159999847412109
2024-07-16,6.230000019073486
2024-07-17,6.239999771118164
2024-07-18,6.070000171661377
2024-07-19,6.139999866485596
2024-07-22,6.159999847412109
2024-07-23,6.130000114440918
2024-07-24,6.050000190734863
2024-07-25,6.03000020980835
2024-07-26,6.059999942779541
2024-07-29,6.110000133514404
2024-07-30,6.130000114440918
2024-07-31,6.019999980926514
2024-08-01,5.820000171661377
2024-08-02,5.760000228881836
2024-08-05,5.739999771118164
2024-08-06,5.949999809265137
2024-08-07,6.019999980926514
2024-08-08,6.039999961853027
2024-08-09,6.269999980926514
2024-08-12,6.289999961853027
2024-08-13,6.550000190734863
2024-08-14,6.710000038146973
2024-08-15,6.769999980926514
2024-08-16,6.739999771118164
2024-08-19,6.869999885559082
2024-08-20,6.829999923706055
2024-08-21,6.800000190734863
2024-08-22,6.579999923706055
2024-08-23,6.699999809265137
2024-08-26,6.679999828338623
2024-08-27,6.670000076293945
2024-08-28,6.739999771118164
2024-08-29,6.590000152587891
2024-08-30,6.519999980926514
2024-09-03,6.550000190734863
2024-09-04,6.630000114440918
2024-09-05,6.739999771118164
2024-09-06,6.610000133514404
2024-09-09,6.699999809265137
2024-09-10,6.630000114440918
2024-09-11,6.619999885559082
2024-09-12,6.619999885559082
2024-09-13,6.670000076293945
2024-09-16,6.730000019073486
2024-09-17,6.71999979019165
2024-09-18,6.730000019073486
2024-09-19,6.71999979019165
2024-09-20,6.510000228881836
2024-09-23,6.489999771118164
2024-09-24,6.550000190734863
2024-09-25,6.599999904632568
2024-09-26,6.75
2024-09-27,6.78000020980835
2024-09-30,6.650000095367432
2024-10-01,6.519999980926514
2024-10-02,6.570000171661377
2024-10-03,6.380000114440918
2024-10-04,6.440000057220459
2024-10-07,6.440000057220459
2024-10-08,6.420000076293945
2024-10-09,6.230000019073486
2024-10-10,6.269999980926514
2024-10-11,6.190000057220459
2024-10-14,6.269999980926514
2024-10-15,6.21999979019165
2024-10-16,6.199999809265137
2024-10-17,6.210000038146973
2024-10-18,6.179999828338623
2024-10-21,6.159999847412109
2024-10-22,6.199999809265137
2024-10-23,6.230000019073486
2024-10-24,6.300000190734863
2024-10-25,6.190000057220459
2024-10-28,6.289999961853027
2024-10-29,6.139999866485596
2024-10-30,6.139999866485596
2024-10-31,6.050000190734863
2024-11-01,5.940000057220459
2024-11-04,6.079999923706055
2024-11-05,6.289999961853027
2024-11-06,6.360000133514404
2024-11-07,6.25
2024-11-08,6.110000133514404
2024-11-11,6.079999923706055
2024-11-12,6.03000020980835
2024-11-13,5.929999828338623
2024-11-14,5.909999847412109
2024-11-15,5.960000038146973
2024-11-18,5.960000038146973
2024-11-19,5.980000019073486
2024-11-20,5.960000038146973
2024-11-21,5.860000133514404
