Date,SU
2022-10-03,30.639999389648438
2022-10-04,32.02000045776367
2022-10-05,32.5
2022-10-06,32.81999969482422
2022-10-07,32.79999923706055
2022-10-10,31.729999542236328
2022-10-11,31.270000457763672
2022-10-12,31.329999923706055
2022-10-13,32.27000045776367
2022-10-14,30.979999542236328
2022-10-17,31.399999618530273
2022-10-18,31.100000381469727
2022-10-19,31.6200008392334
2022-10-20,31.889999389648438
2022-10-21,33.380001068115234
2022-10-24,33.119998931884766
2022-10-25,33.439998626708984
2022-10-26,34.11000061035156
2022-10-27,33.47999954223633
2022-10-28,33.709999084472656
2022-10-31,34.38999938964844
2022-11-01,35.040000915527344
2022-11-02,34.09000015258789
2022-11-03,35.279998779296875
2022-11-04,36.13999938964844
2022-11-07,36.18000030517578
2022-11-08,35.959999084472656
2022-11-09,34.470001220703125
2022-11-10,35.790000915527344
2022-11-11,36.77000045776367
2022-11-14,36.20000076293945
2022-11-15,37.02000045776367
2022-11-16,36.27000045776367
2022-11-17,36.279998779296875
2022-11-18,35.61000061035156
2022-11-21,35.18000030517578
2022-11-22,36.099998474121094
2022-11-23,35.7400016784668
2022-11-25,35.40999984741211
2022-11-28,34.20000076293945
2022-11-29,33.439998626708984
2022-11-30,32.869998931884766
2022-12-01,32.11000061035156
2022-12-02,31.940000534057617
2022-12-05,31.049999237060547
2022-12-06,29.969999313354492
2022-12-07,29.780000686645508
2022-12-08,29.899999618530273
2022-12-09,29.600000381469727
2022-12-12,30.34000015258789
2022-12-13,31.110000610351562
2022-12-14,31.110000610351562
2022-12-15,30.549999237060547
2022-12-16,29.920000076293945
2022-12-19,29.719999313354492
2022-12-20,30.260000228881836
2022-12-21,31.079999923706055
2022-12-22,30.40999984741211
2022-12-23,31.5
2022-12-27,31.90999984741211
2022-12-28,31.270000457763672
2022-12-29,31.3799991607666
2022-12-30,31.729999542236328
2023-01-03,30.209999084472656
2023-01-04,29.81999969482422
2023-01-05,30.290000915527344
2023-01-06,31.3700008392334
2023-01-09,31.530000686645508
2023-01-10,31.040000915527344
2023-01-11,31.3700008392334
2023-01-12,32.29999923706055
2023-01-13,32.439998626708984
2023-01-17,32.88999938964844
2023-01-18,32.369998931884766
2023-01-19,33.119998931884766
2023-01-20,33.029998779296875
2023-01-23,33.68000030517578
2023-01-24,33.52000045776367
2023-01-25,33.15999984741211
2023-01-26,34.599998474121094
2023-01-27,34.619998931884766
2023-01-30,34.040000915527344
2023-01-31,34.720001220703125
2023-02-01,34.34000015258789
2023-02-02,32.9900016784668
2023-02-03,32.91999816894531
2023-02-06,32.61000061035156
2023-02-07,33.529998779296875
2023-02-08,33.22999954223633
2023-02-09,33.0
2023-02-10,34.27000045776367
2023-02-13,34.27000045776367
2023-02-14,34.779998779296875
2023-02-15,34.75
2023-02-16,33.93000030517578
2023-02-17,33.099998474121094
2023-02-21,33.58000183105469
2023-02-22,32.720001220703125
2023-02-23,33.400001525878906
2023-02-24,33.95000076293945
2023-02-27,34.11000061035156
2023-02-28,33.599998474121094
2023-03-01,34.380001068115234
2023-03-02,34.790000915527344
2023-03-03,35.29999923706055
2023-03-06,35.11000061035156
2023-03-07,34.209999084472656
2023-03-08,34.11000061035156
2023-03-09,33.709999084472656
2023-03-10,33.439998626708984
2023-03-13,31.90999984741211
2023-03-14,31.510000228881836
2023-03-15,29.270000457763672
2023-03-16,29.170000076293945
2023-03-17,28.770000457763672
2023-03-20,29.719999313354492
2023-03-21,30.43000030517578
2023-03-22,30.010000228881836
2023-03-23,29.6200008392334
2023-03-24,28.969999313354492
2023-03-27,29.729999542236328
2023-03-28,30.229999542236328
2023-03-29,30.670000076293945
2023-03-30,31.010000228881836
2023-03-31,31.049999237060547
2023-04-03,33.02000045776367
2023-04-04,32.380001068115234
2023-04-05,32.0
2023-04-06,31.610000610351562
2023-04-10,31.850000381469727
2023-04-11,32.310001373291016
2023-04-12,32.599998474121094
2023-04-13,32.650001525878906
2023-04-14,32.61000061035156
2023-04-17,32.31999969482422
2023-04-18,31.65999984741211
2023-04-19,30.8700008392334
2023-04-20,30.610000610351562
2023-04-21,30.440000534057617
2023-04-24,30.579999923706055
2023-04-25,29.8700008392334
2023-04-26,29.280000686645508
2023-04-27,30.389999389648438
2023-04-28,31.31999969482422
2023-05-01,30.84000015258789
2023-05-02,29.209999084472656
2023-05-03,28.610000610351562
2023-05-04,28.510000228881836
2023-05-05,29.649999618530273
2023-05-08,30.0
2023-05-09,29.65999984741211
2023-05-10,29.299999237060547
2023-05-11,28.829999923706055
2023-05-12,28.68000030517578
2023-05-15,29.06999969482422
2023-05-16,28.149999618530273
2023-05-17,28.6299991607666
2023-05-18,28.510000228881836
2023-05-19,28.729999542236328
2023-05-22,28.829999923706055
2023-05-23,29.1299991607666
2023-05-24,28.90999984741211
2023-05-25,28.450000762939453
2023-05-26,28.540000915527344
2023-05-30,28.549999237060547
2023-05-31,28.0
2023-06-01,28.649999618530273
2023-06-02,29.229999542236328
2023-06-05,29.290000915527344
2023-06-06,29.670000076293945
2023-06-07,30.290000915527344
2023-06-08,30.260000228881836
2023-06-09,30.309999465942383
2023-06-12,29.729999542236328
2023-06-13,30.030000686645508
2023-06-14,29.790000915527344
2023-06-15,30.239999771118164
2023-06-16,30.139999389648438
2023-06-20,29.09000015258789
2023-06-21,29.6299991607666
2023-06-22,28.809999465942383
2023-06-23,28.43000030517578
2023-06-26,29.010000228881836
2023-06-27,28.84000015258789
2023-06-28,29.030000686645508
2023-06-29,29.170000076293945
2023-06-30,29.31999969482422
2023-07-03,29.68000030517578
2023-07-05,29.43000030517578
2023-07-06,28.43000030517578
2023-07-07,29.229999542236328
2023-07-10,29.229999542236328
2023-07-11,29.479999542236328
2023-07-12,29.700000762939453
2023-07-13,29.799999237060547
2023-07-14,28.920000076293945
2023-07-17,28.700000762939453
2023-07-18,29.25
2023-07-19,29.139999389648438
2023-07-20,29.1200008392334
2023-07-21,29.479999542236328
2023-07-24,30.219999313354492
2023-07-25,30.360000610351562
2023-07-26,30.40999984741211
2023-07-27,30.059999465942383
2023-07-28,30.799999237060547
2023-07-31,31.290000915527344
2023-08-01,31.020000457763672
2023-08-02,30.15999984741211
2023-08-03,30.31999969482422
2023-08-04,30.709999084472656
2023-08-07,30.8799991607666
2023-08-08,31.110000610351562
2023-08-09,31.719999313354492
2023-08-10,31.559999465942383
2023-08-11,31.719999313354492
2023-08-14,31.530000686645508
2023-08-15,31.040000915527344
2023-08-16,31.850000381469727
2023-08-17,32.630001068115234
2023-08-18,33.099998474121094
2023-08-21,32.72999954223633
2023-08-22,32.54999923706055
2023-08-23,32.84000015258789
2023-08-24,32.560001373291016
2023-08-25,32.90999984741211
2023-08-28,33.209999084472656
2023-08-29,33.91999816894531
2023-08-30,34.220001220703125
2023-08-31,33.880001068115234
2023-09-01,34.150001525878906
2023-09-05,34.36000061035156
2023-09-06,34.45000076293945
2023-09-07,34.18000030517578
2023-09-08,34.33000183105469
2023-09-11,33.72999954223633
2023-09-12,34.63999938964844
2023-09-13,34.38999938964844
2023-09-14,34.72999954223633
2023-09-15,35.09000015258789
2023-09-18,34.880001068115234
2023-09-19,34.810001373291016
2023-09-20,34.47999954223633
2023-09-21,34.189998626708984
2023-09-22,33.880001068115234
2023-09-25,34.2400016784668
2023-09-26,34.16999816894531
2023-09-27,35.130001068115234
2023-09-28,35.220001220703125
2023-09-29,34.380001068115234
2023-10-02,33.5
2023-10-03,33.560001373291016
2023-10-04,31.860000610351562
2023-10-05,31.969999313354492
2023-10-06,32.220001220703125
2023-10-09,33.75
2023-10-10,33.91999816894531
2023-10-11,33.7400016784668
2023-10-12,33.869998931884766
2023-10-13,34.209999084472656
2023-10-16,34.29999923706055
2023-10-17,34.36000061035156
2023-10-18,34.529998779296875
2023-10-19,34.470001220703125
2023-10-20,33.88999938964844
2023-10-23,33.5099983215332
2023-10-24,32.86000061035156
2023-10-25,33.220001220703125
2023-10-26,32.66999816894531
2023-10-27,32.470001220703125
2023-10-30,32.47999954223633
2023-10-31,32.400001525878906
2023-11-01,32.720001220703125
2023-11-02,34.18000030517578
2023-11-03,33.75
2023-11-06,33.599998474121094
2023-11-07,32.060001373291016
2023-11-08,31.399999618530273
2023-11-09,32.52000045776367
2023-11-10,33.18000030517578
2023-11-13,33.689998626708984
2023-11-14,33.58000183105469
2023-11-15,33.349998474121094
2023-11-16,32.38999938964844
2023-11-17,33.790000915527344
2023-11-20,33.459999084472656
2023-11-21,33.15999984741211
2023-11-22,32.900001525878906
2023-11-24,32.720001220703125
2023-11-27,32.279998779296875
2023-11-28,32.779998779296875
2023-11-29,32.97999954223633
2023-11-30,32.9900016784668
2023-12-01,32.97999954223633
2023-12-04,32.58000183105469
2023-12-05,32.02000045776367
2023-12-06,30.270000457763672
2023-12-07,30.239999771118164
2023-12-08,30.739999771118164
2023-12-11,30.280000686645508
2023-12-12,29.59000015258789
2023-12-13,30.469999313354492
2023-12-14,31.280000686645508
2023-12-15,30.920000076293945
2023-12-18,31.459999084472656
2023-12-19,32.130001068115234
2023-12-20,31.760000228881836
2023-12-21,31.979999542236328
2023-12-22,32.02000045776367
2023-12-26,32.70000076293945
2023-12-27,32.36000061035156
2023-12-28,31.889999389648438
2023-12-29,32.040000915527344
2024-01-02,32.11000061035156
2024-01-03,33.959999084472656
2024-01-04,33.689998626708984
2024-01-05,33.79999923706055
2024-01-08,33.06999969482422
2024-01-09,32.70000076293945
2024-01-10,32.43000030517578
2024-01-11,32.68000030517578
2024-01-12,32.779998779296875
2024-01-16,31.979999542236328
2024-01-17,31.489999771118164
2024-01-18,31.440000534057617
2024-01-19,31.489999771118164
2024-01-22,31.690000534057617
2024-01-23,31.530000686645508
2024-01-24,31.829999923706055
2024-01-25,32.310001373291016
2024-01-26,32.7400016784668
2024-01-29,32.779998779296875
2024-01-30,33.56999969482422
2024-01-31,33.119998931884766
2024-02-01,32.79999923706055
2024-02-02,32.11000061035156
2024-02-05,31.84000015258789
2024-02-06,31.979999542236328
2024-02-07,32.119998931884766
2024-02-08,32.2400016784668
2024-02-09,32.130001068115234
2024-02-12,32.369998931884766
2024-02-13,31.579999923706055
2024-02-14,31.520000457763672
2024-02-15,33.099998474121094
2024-02-16,33.06999969482422
2024-02-20,32.63999938964844
2024-02-21,33.59000015258789
2024-02-22,33.529998779296875
2024-02-23,33.90999984741211
2024-02-26,33.810001373291016
2024-02-27,33.630001068115234
2024-02-28,33.849998474121094
2024-02-29,34.36000061035156
2024-03-01,34.939998626708984
2024-03-04,34.2400016784668
2024-03-05,34.529998779296875
2024-03-06,34.90999984741211
2024-03-07,34.77000045776367
2024-03-08,34.45000076293945
2024-03-11,34.7599983215332
2024-03-12,35.02000045776367
2024-03-13,35.56999969482422
2024-03-14,36.06999969482422
2024-03-15,36.08000183105469
2024-03-18,36.34000015258789
2024-03-19,36.25
2024-03-20,36.380001068115234
2024-03-21,36.220001220703125
2024-03-22,35.88999938964844
2024-03-25,36.77000045776367
2024-03-26,36.43000030517578
2024-03-27,36.47999954223633
2024-03-28,36.90999984741211
2024-04-01,37.310001373291016
2024-04-02,37.970001220703125
2024-04-03,38.52000045776367
2024-04-04,38.56999969482422
2024-04-05,39.0
2024-04-08,38.70000076293945
2024-04-09,38.72999954223633
2024-04-10,39.310001373291016
2024-04-11,38.36000061035156
2024-04-12,37.689998626708984
2024-04-15,37.18000030517578
2024-04-16,37.58000183105469
2024-04-17,37.88999938964844
2024-04-18,38.04999923706055
2024-04-19,38.540000915527344
2024-04-22,39.08000183105469
2024-04-23,39.150001525878906
2024-04-24,39.27000045776367
2024-04-25,39.439998626708984
2024-04-26,39.40999984741211
2024-04-29,39.689998626708984
2024-04-30,38.189998626708984
2024-05-01,37.650001525878906
2024-05-02,38.04999923706055
2024-05-03,38.2400016784668
2024-05-06,38.880001068115234
2024-05-07,38.939998626708984
2024-05-08,39.040000915527344
2024-05-09,40.13999938964844
2024-05-10,40.09000015258789
2024-05-13,39.63999938964844
2024-05-14,39.189998626708984
2024-05-15,39.40999984741211
2024-05-16,39.77000045776367
2024-05-17,40.09000015258789
2024-05-20,39.849998474121094
2024-05-21,41.04999923706055
2024-05-22,40.4900016784668
2024-05-23,40.119998931884766
2024-05-24,40.29999923706055
2024-05-28,40.650001525878906
2024-05-29,39.709999084472656
2024-05-30,39.869998931884766
2024-05-31,40.81999969482422
2024-06-03,38.84000015258789
2024-06-04,37.650001525878906
2024-06-05,37.7599983215332
2024-06-06,38.380001068115234
2024-06-07,37.9900016784668
2024-06-10,38.13999938964844
2024-06-11,38.09000015258789
2024-06-12,38.060001373291016
2024-06-13,36.91999816894531
2024-06-14,36.58000183105469
2024-06-17,36.369998931884766
2024-06-18,37.0099983215332
2024-06-20,37.13999938964844
2024-06-21,36.68000030517578
2024-06-24,37.88999938964844
2024-06-25,37.72999954223633
2024-06-26,37.29999923706055
2024-06-27,38.0099983215332
2024-06-28,38.099998474121094
2024-07-01,38.220001220703125
2024-07-02,38.77000045776367
2024-07-03,39.029998779296875
2024-07-05,37.779998779296875
2024-07-08,37.95000076293945
2024-07-09,37.459999084472656
2024-07-10,37.88999938964844
2024-07-11,38.22999954223633
2024-07-12,38.27000045776367
2024-07-15,38.86000061035156
2024-07-16,38.38999938964844
2024-07-17,38.849998474121094
2024-07-18,38.81999969482422
2024-07-19,38.52000045776367
2024-07-22,38.779998779296875
2024-07-23,38.09000015258789
2024-07-24,38.040000915527344
2024-07-25,38.47999954223633
2024-07-26,38.5
2024-07-29,38.290000915527344
2024-07-30,38.40999984741211
2024-07-31,39.91999816894531
2024-08-01,38.540000915527344
2024-08-02,36.7400016784668
2024-08-05,36.459999084472656
2024-08-06,37.02000045776367
2024-08-07,38.70000076293945
2024-08-08,39.790000915527344
2024-08-09,39.66999816894531
2024-08-12,40.529998779296875
2024-08-13,40.95000076293945
2024-08-14,41.13999938964844
2024-08-15,41.599998474121094
2024-08-16,41.34000015258789
2024-08-19,41.36000061035156
2024-08-20,40.31999969482422
2024-08-21,40.2400016784668
2024-08-22,40.349998474121094
2024-08-23,40.84000015258789
2024-08-26,41.70000076293945
2024-08-27,40.81999969482422
2024-08-28,40.61000061035156
2024-08-29,40.970001220703125
2024-08-30,40.540000915527344
2024-09-03,39.720001220703125
2024-09-04,38.83000183105469
2024-09-05,38.0
2024-09-06,37.31999969482422
2024-09-09,37.400001525878906
2024-09-10,36.08000183105469
2024-09-11,36.060001373291016
2024-09-12,36.290000915527344
2024-09-13,36.439998626708984
2024-09-16,36.720001220703125
2024-09-17,37.25
2024-09-18,36.970001220703125
2024-09-19,37.720001220703125
2024-09-20,37.209999084472656
2024-09-23,37.86000061035156
2024-09-24,38.18000030517578
2024-09-25,37.41999816894531
2024-09-26,36.5099983215332
2024-09-27,36.79999923706055
2024-09-30,36.91999816894531
2024-10-01,38.5
2024-10-02,38.66999816894531
2024-10-03,39.5099983215332
2024-10-04,39.970001220703125
2024-10-07,40.470001220703125
2024-10-08,39.279998779296875
2024-10-09,39.5099983215332
2024-10-10,40.459999084472656
2024-10-11,40.38999938964844
2024-10-14,40.040000915527344
2024-10-15,38.279998779296875
2024-10-16,38.650001525878906
2024-10-17,38.97999954223633
2024-10-18,39.099998474121094
2024-10-21,38.97999954223633
2024-10-22,39.15999984741211
2024-10-23,38.599998474121094
2024-10-24,38.5099983215332
2024-10-25,38.959999084472656
2024-10-28,38.470001220703125
2024-10-29,38.06999969482422
2024-10-30,38.09000015258789
2024-10-31,37.77000045776367
2024-11-01,37.59000015258789
2024-11-04,38.16999816894531
2024-11-05,38.439998626708984
2024-11-06,39.209999084472656
2024-11-07,39.599998474121094
2024-11-08,39.15999984741211
2024-11-11,38.83000183105469
2024-11-12,38.11000061035156
2024-11-13,39.599998474121094
2024-11-14,40.439998626708984
2024-11-15,40.47999954223633
2024-11-18,40.810001373291016
2024-11-19,40.97999954223633
2024-11-20,40.83000183105469
2024-11-21,41.130001068115234
