Date,BSBR
2022-07-28,5.480000019073486
2022-07-29,5.480000019073486
2022-08-01,5.360000133514404
2022-08-02,5.269999980926514
2022-08-03,5.400000095367432
2022-08-04,5.539999961853027
2022-08-05,5.710000038146973
2022-08-08,5.78000020980835
2022-08-09,5.809999942779541
2022-08-10,5.940000057220459
2022-08-11,5.949999809265137
2022-08-12,6.010000228881836
2022-08-15,5.909999847412109
2022-08-16,5.849999904632568
2022-08-17,5.849999904632568
2022-08-18,5.880000114440918
2022-08-19,5.800000190734863
2022-08-22,5.739999771118164
2022-08-23,5.849999904632568
2022-08-24,5.840000152587891
2022-08-25,5.949999809265137
2022-08-26,5.940000057220459
2022-08-29,5.96999979019165
2022-08-30,5.920000076293945
2022-08-31,5.71999979019165
2022-09-01,5.679999828338623
2022-09-02,5.760000228881836
2022-09-06,5.690000057220459
2022-09-07,5.75
2022-09-08,5.679999828338623
2022-09-09,5.880000114440918
2022-09-12,5.980000019073486
2022-09-13,5.820000171661377
2022-09-14,5.820000171661377
2022-09-15,5.71999979019165
2022-09-16,5.679999828338623
2022-09-19,5.949999809265137
2022-09-20,6.090000152587891
2022-09-21,6.010000228881836
2022-09-22,6.199999809265137
2022-09-23,5.900000095367432
2022-09-26,5.639999866485596
2022-09-27,5.630000114440918
2022-09-28,5.659999847412109
2022-09-29,5.610000133514404
2022-09-30,5.639999866485596
2022-10-03,6.199999809265137
2022-10-04,6.25
2022-10-05,6.239999771118164
2022-10-06,6.159999847412109
2022-10-07,6.090000152587891
2022-10-10,6.059999942779541
2022-10-11,5.800000190734863
2022-10-12,5.699999809265137
2022-10-13,5.769999980926514
2022-10-14,5.659999847412109
2022-10-17,5.760000228881836
2022-10-18,5.900000095367432
2022-10-19,5.860000133514404
2022-10-20,5.980000019073486
2022-10-21,6.21999979019165
2022-10-24,5.71999979019165
2022-10-25,5.679999828338623
2022-10-26,5.230000019073486
2022-10-27,5.429999828338623
2022-10-28,5.340000152587891
2022-10-31,5.699999809265137
2022-11-01,5.699999809265137
2022-11-02,5.46999979019165
2022-11-03,5.670000076293945
2022-11-04,5.869999885559082
2022-11-07,5.860000133514404
2022-11-08,6.010000228881836
2022-11-09,5.590000152587891
2022-11-10,5.159999847412109
2022-11-11,5.389999866485596
2022-11-14,5.349999904632568
2022-11-15,5.320000171661377
2022-11-16,5.139999866485596
2022-11-17,5.139999866485596
2022-11-18,5.150000095367432
2022-11-21,5.21999979019165
2022-11-22,5.190000057220459
2022-11-23,5.210000038146973
2022-11-25,5.179999828338623
2022-11-28,5.090000152587891
2022-11-29,5.25
2022-11-30,5.329999923706055
2022-12-01,5.320000171661377
2022-12-02,5.349999904632568
2022-12-05,5.130000114440918
2022-12-06,5.269999980926514
2022-12-07,5.320000171661377
2022-12-08,5.190000057220459
2022-12-09,5.159999847412109
2022-12-12,5.050000190734863
2022-12-13,4.880000114440918
2022-12-14,4.900000095367432
2022-12-15,4.829999923706055
2022-12-16,4.900000095367432
2022-12-19,5.019999980926514
2022-12-20,5.269999980926514
2022-12-21,5.300000190734863
2022-12-22,5.380000114440918
2022-12-23,5.46999979019165
2022-12-27,5.289999961853027
2022-12-28,5.420000076293945
2022-12-29,5.389999866485596
2022-12-30,5.389999866485596
2023-01-03,5.039999961853027
2023-01-04,5.239999771118164
2023-01-05,5.409999847412109
2023-01-06,5.639999866485596
2023-01-09,5.579999923706055
2023-01-10,5.860000133514404
2023-01-11,6.090000152587891
2023-01-12,5.909999847412109
2023-01-13,5.860000133514404
2023-01-17,5.670000076293945
2023-01-18,5.670000076293945
2023-01-19,5.650000095367432
2023-01-20,5.619999885559082
2023-01-23,5.389999866485596
2023-01-24,5.53000020980835
2023-01-25,5.630000114440918
2023-01-26,5.730000019073486
2023-01-27,5.570000171661377
2023-01-30,5.53000020980835
2023-01-31,5.679999828338623
2023-02-01,5.369999885559082
2023-02-02,5.380000114440918
2023-02-03,5.260000228881836
2023-02-06,5.340000152587891
2023-02-07,5.289999961853027
2023-02-08,5.570000171661377
2023-02-09,5.389999866485596
2023-02-10,5.510000228881836
2023-02-13,5.579999923706055
2023-02-14,5.679999828338623
2023-02-15,5.75
2023-02-16,5.75
2023-02-17,5.820000171661377
2023-02-21,5.71999979019165
2023-02-22,5.710000038146973
2023-02-23,5.920000076293945
2023-02-24,5.659999847412109
2023-02-27,5.550000190734863
2023-02-28,5.460000038146973
2023-03-01,5.429999828338623
2023-03-02,5.239999771118164
2023-03-03,5.210000038146973
2023-03-06,5.300000190734863
2023-03-07,5.300000190734863
2023-03-08,5.429999828338623
2023-03-09,5.300000190734863
2023-03-10,5.119999885559082
2023-03-13,4.960000038146973
2023-03-14,5.03000020980835
2023-03-15,5.010000228881836
2023-03-16,5.099999904632568
2023-03-17,4.869999885559082
2023-03-20,4.840000152587891
2023-03-21,4.980000019073486
2023-03-22,4.929999828338623
2023-03-23,4.820000171661377
2023-03-24,4.949999809265137
2023-03-27,5.039999961853027
2023-03-28,5.059999942779541
2023-03-29,5.090000152587891
2023-03-30,5.300000190734863
2023-03-31,5.309999942779541
2023-04-03,5.21999979019165
2023-04-04,5.25
2023-04-05,5.210000038146973
2023-04-06,5.190000057220459
2023-04-10,5.21999979019165
2023-04-11,5.489999771118164
2023-04-12,5.570000171661377
2023-04-13,5.610000133514404
2023-04-14,5.639999866485596
2023-04-17,5.559999942779541
2023-04-18,5.429999828338623
2023-04-19,5.289999961853027
2023-04-20,5.340000152587891
2023-04-21,5.289999961853027
2023-04-24,5.28000020980835
2023-04-25,5.320000171661377
2023-04-26,5.260000228881836
2023-04-27,5.369999885559082
2023-04-28,5.409999847412109
2023-05-01,5.360000133514404
2023-05-02,5.260000228881836
2023-05-03,5.349999904632568
2023-05-04,5.429999828338623
2023-05-05,5.659999847412109
2023-05-08,5.690000057220459
2023-05-09,5.820000171661377
2023-05-10,5.949999809265137
2023-05-11,6.019999980926514
2023-05-12,6.119999885559082
2023-05-15,6.139999866485596
2023-05-16,6.019999980926514
2023-05-17,6.090000152587891
2023-05-18,6.039999961853027
2023-05-19,6.0
2023-05-22,6.019999980926514
2023-05-23,5.980000019073486
2023-05-24,5.960000038146973
2023-05-25,5.840000152587891
2023-05-26,5.900000095367432
2023-05-30,5.730000019073486
2023-05-31,5.730000019073486
2023-06-01,5.820000171661377
2023-06-02,6.039999961853027
2023-06-05,6.079999923706055
2023-06-06,6.199999809265137
2023-06-07,6.239999771118164
2023-06-08,6.300000190734863
2023-06-09,6.360000133514404
2023-06-12,6.130000114440918
2023-06-13,6.199999809265137
2023-06-14,6.199999809265137
2023-06-15,6.400000095367432
2023-06-16,6.389999866485596
2023-06-20,6.460000038146973
2023-06-21,6.570000171661377
2023-06-22,6.420000076293945
2023-06-23,6.429999828338623
2023-06-26,6.460000038146973
2023-06-27,6.369999885559082
2023-06-28,6.260000228881836
2023-06-29,6.300000190734863
2023-06-30,6.360000133514404
2023-07-03,6.590000152587891
2023-07-05,6.260000228881836
2023-07-06,6.059999942779541
2023-07-07,6.150000095367432
2023-07-10,6.079999923706055
2023-07-11,6.070000171661377
2023-07-12,6.059999942779541
2023-07-13,6.179999828338623
2023-07-14,6.139999866485596
2023-07-17,6.230000019073486
2023-07-18,6.119999885559082
2023-07-19,6.139999866485596
2023-07-20,6.159999847412109
2023-07-21,6.269999980926514
2023-07-24,6.28000020980835
2023-07-25,6.190000057220459
2023-07-26,6.179999828338623
2023-07-27,6.019999980926514
2023-07-28,6.079999923706055
2023-07-31,6.070000171661377
2023-08-01,5.949999809265137
2023-08-02,5.889999866485596
2023-08-03,5.769999980926514
2023-08-04,5.710000038146973
2023-08-07,5.650000095367432
2023-08-08,5.599999904632568
2023-08-09,5.46999979019165
2023-08-10,5.53000020980835
2023-08-11,5.519999980926514
2023-08-14,5.420000076293945
2023-08-15,5.369999885559082
2023-08-16,5.300000190734863
2023-08-17,5.239999771118164
2023-08-18,5.320000171661377
2023-08-21,5.320000171661377
2023-08-22,5.380000114440918
2023-08-23,5.519999980926514
2023-08-24,5.449999809265137
2023-08-25,5.460000038146973
2023-08-28,5.539999961853027
2023-08-29,5.71999979019165
2023-08-30,5.610000133514404
2023-08-31,5.449999809265137
2023-09-01,5.5
2023-09-05,5.349999904632568
2023-09-06,5.28000020980835
2023-09-07,5.210000038146973
2023-09-08,5.269999980926514
2023-09-11,5.400000095367432
2023-09-12,5.420000076293945
2023-09-13,5.46999979019165
2023-09-14,5.559999942779541
2023-09-15,5.429999828338623
2023-09-18,5.449999809265137
2023-09-19,5.400000095367432
2023-09-20,5.460000038146973
2023-09-21,5.269999980926514
2023-09-22,5.300000190734863
2023-09-25,5.230000019073486
2023-09-26,5.139999866485596
2023-09-27,5.039999961853027
2023-09-28,5.090000152587891
2023-09-29,5.130000114440918
2023-10-02,5.070000171661377
2023-10-03,4.940000057220459
2023-10-04,5.050000190734863
2023-10-05,5.150000095367432
2023-10-06,5.239999771118164
2023-10-09,5.289999961853027
2023-10-10,5.449999809265137
2023-10-11,5.46999979019165
2023-10-12,5.309999942779541
2023-10-13,5.369999885559082
2023-10-16,5.409999847412109
2023-10-17,5.300000190734863
2023-10-18,5.210000038146973
2023-10-19,5.269999980926514
2023-10-20,5.130000114440918
2023-10-23,5.289999961853027
2023-10-24,5.449999809265137
2023-10-25,5.369999885559082
2023-10-26,5.5
2023-10-27,5.400000095367432
2023-10-30,5.260000228881836
2023-10-31,5.289999961853027
2023-11-01,5.429999828338623
2023-11-02,5.590000152587891
2023-11-03,5.630000114440918
2023-11-06,5.650000095367432
2023-11-07,5.800000190734863
2023-11-08,5.900000095367432
2023-11-09,5.880000114440918
2023-11-10,6.039999961853027
2023-11-13,6.070000171661377
2023-11-14,6.289999961853027
2023-11-15,6.320000171661377
2023-11-16,6.5
2023-11-17,6.269999980926514
2023-11-20,6.329999923706055
2023-11-21,6.239999771118164
2023-11-22,6.269999980926514
2023-11-24,6.21999979019165
2023-11-27,6.170000076293945
2023-11-28,6.25
2023-11-29,6.230000019073486
2023-11-30,6.260000228881836
2023-12-01,6.260000228881836
2023-12-04,6.199999809265137
2023-12-05,6.25
2023-12-06,6.179999828338623
2023-12-07,6.170000076293945
2023-12-08,6.260000228881836
2023-12-11,6.21999979019165
2023-12-12,6.130000114440918
2023-12-13,6.409999847412109
2023-12-14,6.460000038146973
2023-12-15,6.360000133514404
2023-12-18,6.449999809265137
2023-12-19,6.570000171661377
2023-12-20,6.340000152587891
2023-12-21,6.440000057220459
2023-12-22,6.559999942779541
2023-12-26,6.579999923706055
2023-12-27,6.619999885559082
2023-12-28,6.590000152587891
2023-12-29,6.550000190734863
2024-01-02,6.440000057220459
2024-01-03,6.449999809265137
2024-01-04,6.420000076293945
2024-01-05,6.579999923706055
2024-01-08,6.539999961853027
2024-01-09,6.309999942779541
2024-01-10,6.21999979019165
2024-01-11,6.239999771118164
2024-01-12,6.210000038146973
2024-01-16,6.0
2024-01-17,6.059999942779541
2024-01-18,6.090000152587891
2024-01-19,6.110000133514404
2024-01-22,6.010000228881836
2024-01-23,5.989999771118164
2024-01-24,5.940000057220459
2024-01-25,5.929999828338623
2024-01-26,5.989999771118164
2024-01-29,5.829999923706055
2024-01-30,5.960000038146973
2024-01-31,5.71999979019165
2024-02-01,5.880000114440918
2024-02-02,5.789999961853027
2024-02-05,5.820000171661377
2024-02-06,6.010000228881836
2024-02-07,5.829999923706055
2024-02-08,5.639999866485596
2024-02-09,5.739999771118164
2024-02-12,5.789999961853027
2024-02-13,5.599999904632568
2024-02-14,5.679999828338623
2024-02-15,5.699999809265137
2024-02-16,5.829999923706055
2024-02-20,5.949999809265137
2024-02-21,5.860000133514404
2024-02-22,5.78000020980835
2024-02-23,5.659999847412109
2024-02-26,5.679999828338623
2024-02-27,5.829999923706055
2024-02-28,5.809999942779541
2024-02-29,5.699999809265137
2024-03-01,5.769999980926514
2024-03-04,5.739999771118164
2024-03-05,5.690000057220459
2024-03-06,5.699999809265137
2024-03-07,5.710000038146973
2024-03-08,5.710000038146973
2024-03-11,5.71999979019165
2024-03-12,5.730000019073486
2024-03-13,5.75
2024-03-14,5.71999979019165
2024-03-15,5.71999979019165
2024-03-18,5.690000057220459
2024-03-19,5.599999904632568
2024-03-20,5.730000019073486
2024-03-21,5.659999847412109
2024-03-22,5.590000152587891
2024-03-25,5.610000133514404
2024-03-26,5.590000152587891
2024-03-27,5.679999828338623
2024-03-28,5.71999979019165
2024-04-01,5.559999942779541
2024-04-02,5.559999942779541
2024-04-03,5.619999885559082
2024-04-04,5.679999828338623
2024-04-05,5.590000152587891
2024-04-08,5.639999866485596
2024-04-09,5.699999809265137
2024-04-10,5.409999847412109
2024-04-11,5.389999866485596
2024-04-12,5.329999923706055
2024-04-15,5.25
2024-04-16,5.130000114440918
2024-04-17,5.130000114440918
2024-04-18,5.119999885559082
2024-04-19,5.25
2024-04-22,5.179999828338623
2024-04-23,5.289999961853027
2024-04-24,5.269999980926514
2024-04-25,5.130000114440918
2024-04-26,5.360000133514404
2024-04-29,5.429999828338623
2024-04-30,5.559999942779541
2024-05-01,5.650000095367432
2024-05-02,5.739999771118164
2024-05-03,5.829999923706055
2024-05-06,5.880000114440918
2024-05-07,5.820000171661377
2024-05-08,5.71999979019165
2024-05-09,5.550000190734863
2024-05-10,5.550000190734863
2024-05-13,5.550000190734863
2024-05-14,5.579999923706055
2024-05-15,5.449999809265137
2024-05-16,5.449999809265137
2024-05-17,5.449999809265137
2024-05-20,5.429999828338623
2024-05-21,5.489999771118164
2024-05-22,5.429999828338623
2024-05-23,5.420000076293945
2024-05-24,5.420000076293945
2024-05-28,5.429999828338623
2024-05-29,5.300000190734863
2024-05-30,5.360000133514404
2024-05-31,5.309999942779541
2024-06-03,5.329999923706055
2024-06-04,5.170000076293945
2024-06-05,5.110000133514404
2024-06-06,5.289999961853027
2024-06-07,5.130000114440918
2024-06-10,5.079999923706055
2024-06-11,5.059999942779541
2024-06-12,4.96999979019165
2024-06-13,5.010000228881836
2024-06-14,4.989999771118164
2024-06-17,5.03000020980835
2024-06-18,5.050000190734863
2024-06-20,5.03000020980835
2024-06-21,5.03000020980835
2024-06-24,5.159999847412109
2024-06-25,5.079999923706055
2024-06-26,4.96999979019165
2024-06-27,5.050000190734863
2024-06-28,4.940000057220459
2024-07-01,4.840000152587891
2024-07-02,4.840000152587891
2024-07-03,4.980000019073486
2024-07-05,4.96999979019165
2024-07-08,4.880000114440918
2024-07-09,4.949999809265137
2024-07-10,5.119999885559082
2024-07-11,5.21999979019165
2024-07-12,5.21999979019165
2024-07-15,5.190000057220459
2024-07-16,5.269999980926514
2024-07-17,5.329999923706055
2024-07-18,5.159999847412109
2024-07-19,5.210000038146973
2024-07-22,5.190000057220459
2024-07-23,5.110000133514404
2024-07-24,5.010000228881836
2024-07-25,4.920000076293945
2024-07-26,5.010000228881836
2024-07-29,5.079999923706055
2024-07-30,5.119999885559082
2024-07-31,5.070000171661377
2024-08-01,5.070000171661377
2024-08-02,4.920000076293945
2024-08-05,4.929999828338623
2024-08-06,5.0
2024-08-07,5.010000228881836
2024-08-08,5.119999885559082
2024-08-09,5.260000228881836
2024-08-12,5.309999942779541
2024-08-13,5.440000057220459
2024-08-14,5.539999961853027
2024-08-15,5.5
2024-08-16,5.590000152587891
2024-08-19,5.690000057220459
2024-08-20,5.699999809265137
2024-08-21,5.699999809265137
2024-08-22,5.590000152587891
2024-08-23,5.71999979019165
2024-08-26,5.710000038146973
2024-08-27,5.679999828338623
2024-08-28,5.679999828338623
2024-08-29,5.599999904632568
2024-08-30,5.599999904632568
2024-09-03,5.599999904632568
2024-09-04,5.650000095367432
2024-09-05,5.670000076293945
2024-09-06,5.570000171661377
2024-09-09,5.630000114440918
2024-09-10,5.53000020980835
2024-09-11,5.510000228881836
2024-09-12,5.480000019073486
2024-09-13,5.599999904632568
2024-09-16,5.619999885559082
2024-09-17,5.599999904632568
2024-09-18,5.610000133514404
2024-09-19,5.559999942779541
2024-09-20,5.360000133514404
2024-09-23,5.230000019073486
2024-09-24,5.320000171661377
2024-09-25,5.300000190734863
2024-09-26,5.360000133514404
2024-09-27,5.309999942779541
2024-09-30,5.260000228881836
2024-10-01,5.25
2024-10-02,5.349999904632568
2024-10-03,5.25
2024-10-04,5.300000190734863
2024-10-07,5.260000228881836
2024-10-08,5.159999847412109
2024-10-09,5.130000114440918
2024-10-10,5.139999866485596
2024-10-11,5.099999904632568
2024-10-14,5.190000057220459
2024-10-15,5.159999847412109
2024-10-16,5.139999866485596
2024-10-17,5.099999904632568
2024-10-18,5.110000133514404
2024-10-21,4.96999979019165
2024-10-22,4.980000019073486
2024-10-23,5.010000228881836
2024-10-24,5.050000190734863
2024-10-25,5.0
2024-10-28,5.059999942779541
2024-10-29,4.840000152587891
2024-10-30,4.909999847412109
2024-10-31,4.730000019073486
2024-11-01,4.579999923706055
2024-11-04,4.650000095367432
2024-11-05,4.710000038146973
2024-11-06,4.789999961853027
2024-11-07,4.78000020980835
2024-11-08,4.690000057220459
2024-11-11,4.599999904632568
2024-11-12,4.550000190734863
2024-11-13,4.5
2024-11-14,4.46999979019165
2024-11-15,4.489999771118164
2024-11-18,4.440000057220459
2024-11-19,4.420000076293945
2024-11-20,4.460000038146973
2024-11-21,4.369999885559082
