Date,ARE
2022-08-19,163.14999389648438
2022-08-22,160.17999267578125
2022-08-23,157.67999267578125
2022-08-24,159.35000610351562
2022-08-25,161.9499969482422
2022-08-26,158.0
2022-08-29,155.7100067138672
2022-08-30,153.97999572753906
2022-08-31,153.39999389648438
2022-09-01,151.75
2022-09-02,150.38999938964844
2022-09-06,152.6699981689453
2022-09-07,154.33999633789062
2022-09-08,156.94000244140625
2022-09-09,158.83999633789062
2022-09-12,160.27999877929688
2022-09-13,153.72999572753906
2022-09-14,151.99000549316406
2022-09-15,150.88999938964844
2022-09-16,150.66000366210938
2022-09-19,149.02000427246094
2022-09-20,144.74000549316406
2022-09-21,141.24000549316406
2022-09-22,142.07000732421875
2022-09-23,143.0500030517578
2022-09-26,139.4600067138672
2022-09-27,137.92999267578125
2022-09-28,141.22000122070312
2022-09-29,138.44000244140625
2022-09-30,140.19000244140625
2022-10-03,144.08999633789062
2022-10-04,145.5500030517578
2022-10-05,141.35000610351562
2022-10-06,139.3300018310547
2022-10-07,134.74000549316406
2022-10-10,132.13999938964844
2022-10-11,134.47999572753906
2022-10-12,133.05999755859375
2022-10-13,134.64999389648438
2022-10-14,131.5500030517578
2022-10-17,134.19000244140625
2022-10-18,133.75999450683594
2022-10-19,130.58999633789062
2022-10-20,129.24000549316406
2022-10-21,132.0500030517578
2022-10-24,132.8000030517578
2022-10-25,140.2100067138672
2022-10-26,140.10000610351562
2022-10-27,142.08999633789062
2022-10-28,145.72000122070312
2022-10-31,145.3000030517578
2022-11-01,144.75999450683594
2022-11-02,142.3800048828125
2022-11-03,143.08999633789062
2022-11-04,145.89999389648438
2022-11-07,146.8699951171875
2022-11-08,145.60000610351562
2022-11-09,142.74000549316406
2022-11-10,153.5800018310547
2022-11-11,150.97999572753906
2022-11-14,147.3800048828125
2022-11-15,149.82000732421875
2022-11-16,147.3800048828125
2022-11-17,147.25999450683594
2022-11-18,150.1699981689453
2022-11-21,149.80999755859375
2022-11-22,152.67999267578125
2022-11-23,151.82000732421875
2022-11-25,154.1199951171875
2022-11-28,149.00999450683594
2022-11-29,152.52000427246094
2022-11-30,155.61000061035156
2022-12-01,154.8699951171875
2022-12-02,153.32000732421875
2022-12-05,150.5800018310547
2022-12-06,146.49000549316406
2022-12-07,145.52000427246094
2022-12-08,148.66000366210938
2022-12-09,149.25999450683594
2022-12-12,150.07000732421875
2022-12-13,152.6999969482422
2022-12-14,152.97000122070312
2022-12-15,150.38999938964844
2022-12-16,144.89999389648438
2022-12-19,144.11000061035156
2022-12-20,144.8699951171875
2022-12-21,146.88999938964844
2022-12-22,146.07000732421875
2022-12-23,147.24000549316406
2022-12-27,146.4499969482422
2022-12-28,143.4499969482422
2022-12-29,145.1999969482422
2022-12-30,145.6699981689453
2023-01-03,144.11000061035156
2023-01-04,146.88999938964844
2023-01-05,143.0500030517578
2023-01-06,147.60000610351562
2023-01-09,146.58999633789062
2023-01-10,147.66000366210938
2023-01-11,153.6999969482422
2023-01-12,155.8800048828125
2023-01-13,155.57000732421875
2023-01-17,156.16000366210938
2023-01-18,155.19000244140625
2023-01-19,154.33999633789062
2023-01-20,157.0399932861328
2023-01-23,159.0399932861328
2023-01-24,158.6199951171875
2023-01-25,156.75999450683594
2023-01-26,157.1999969482422
2023-01-27,160.67999267578125
2023-01-30,157.3800048828125
2023-01-31,160.74000549316406
2023-02-01,163.27000427246094
2023-02-02,170.82000732421875
2023-02-03,167.7899932861328
2023-02-06,167.25999450683594
2023-02-07,166.8300018310547
2023-02-08,165.82000732421875
2023-02-09,165.08999633789062
2023-02-10,165.67999267578125
2023-02-13,167.0
2023-02-14,165.0800018310547
2023-02-15,165.39999389648438
2023-02-16,162.00999450683594
2023-02-17,161.5800018310547
2023-02-21,157.47000122070312
2023-02-22,155.85000610351562
2023-02-23,155.80999755859375
2023-02-24,151.74000549316406
2023-02-27,151.52999877929688
2023-02-28,149.77999877929688
2023-03-01,142.91000366210938
2023-03-02,143.1699981689453
2023-03-03,143.8300018310547
2023-03-06,145.6199951171875
2023-03-07,141.27999877929688
2023-03-08,144.3300018310547
2023-03-09,138.83999633789062
2023-03-10,126.80000305175781
2023-03-13,126.12000274658203
2023-03-14,126.52999877929688
2023-03-15,126.94999694824219
2023-03-16,124.08999633789062
2023-03-17,120.87000274658203
2023-03-20,121.9000015258789
2023-03-21,122.97000122070312
2023-03-22,117.08000183105469
2023-03-23,116.05999755859375
2023-03-24,119.86000061035156
2023-03-27,118.75
2023-03-28,118.48999786376953
2023-03-29,123.02999877929688
2023-03-30,123.9800033569336
2023-03-31,125.58999633789062
2023-04-03,124.36000061035156
2023-04-04,124.0199966430664
2023-04-05,123.66000366210938
2023-04-06,124.38999938964844
2023-04-10,124.0199966430664
2023-04-11,123.04000091552734
2023-04-12,121.5199966430664
2023-04-13,119.54000091552734
2023-04-14,118.47000122070312
2023-04-17,123.58000183105469
2023-04-18,123.4000015258789
2023-04-19,125.23999786376953
2023-04-20,123.83000183105469
2023-04-21,124.44000244140625
2023-04-24,124.05000305175781
2023-04-25,120.54000091552734
2023-04-26,120.02999877929688
2023-04-27,122.72000122070312
2023-04-28,124.18000030517578
2023-05-01,121.81999969482422
2023-05-02,119.55000305175781
2023-05-03,121.48999786376953
2023-05-04,121.55000305175781
2023-05-05,123.63999938964844
2023-05-08,122.3499984741211
2023-05-09,121.2300033569336
2023-05-10,122.27999877929688
2023-05-11,120.41000366210938
2023-05-12,119.45999908447266
2023-05-15,120.80999755859375
2023-05-16,117.5
2023-05-17,119.02999877929688
2023-05-18,116.91000366210938
2023-05-19,115.80000305175781
2023-05-22,117.69000244140625
2023-05-23,118.11000061035156
2023-05-24,114.36000061035156
2023-05-25,111.22000122070312
2023-05-26,111.7699966430664
2023-05-30,112.51000213623047
2023-05-31,113.45999908447266
2023-06-01,112.37000274658203
2023-06-02,115.37000274658203
2023-06-05,115.43000030517578
2023-06-06,118.22000122070312
2023-06-07,121.79000091552734
2023-06-08,120.54000091552734
2023-06-09,120.58999633789062
2023-06-12,121.0
2023-06-13,122.05999755859375
2023-06-14,121.91999816894531
2023-06-15,121.1500015258789
2023-06-16,115.44999694824219
2023-06-20,114.04000091552734
2023-06-21,113.20999908447266
2023-06-22,110.8499984741211
2023-06-23,109.08000183105469
2023-06-26,114.51000213623047
2023-06-27,115.87999725341797
2023-06-28,112.52999877929688
2023-06-29,113.37000274658203
2023-06-30,113.48999786376953
2023-07-03,116.12000274658203
2023-07-05,116.97000122070312
2023-07-06,116.97000122070312
2023-07-07,117.01000213623047
2023-07-10,116.05999755859375
2023-07-11,118.37999725341797
2023-07-12,117.76000213623047
2023-07-13,118.93000030517578
2023-07-14,119.56999969482422
2023-07-17,117.4800033569336
2023-07-18,116.87000274658203
2023-07-19,119.41999816894531
2023-07-20,121.25
2023-07-21,123.2300033569336
2023-07-24,123.11000061035156
2023-07-25,123.75
2023-07-26,127.3499984741211
2023-07-27,125.80000305175781
2023-07-28,126.51000213623047
2023-07-31,125.68000030517578
2023-08-01,122.05999755859375
2023-08-02,122.22000122070312
2023-08-03,122.37999725341797
2023-08-04,120.75
2023-08-07,124.22000122070312
2023-08-08,122.48999786376953
2023-08-09,122.43000030517578
2023-08-10,121.69000244140625
2023-08-11,122.12000274658203
2023-08-14,119.80000305175781
2023-08-15,116.56999969482422
2023-08-16,116.7300033569336
2023-08-17,116.18000030517578
2023-08-18,115.0999984741211
2023-08-21,114.2699966430664
2023-08-22,114.41999816894531
2023-08-23,117.27999877929688
2023-08-24,116.16000366210938
2023-08-25,115.33999633789062
2023-08-28,115.7699966430664
2023-08-29,117.23999786376953
2023-08-30,117.81999969482422
2023-08-31,116.33999633789062
2023-09-01,116.94999694824219
2023-09-05,116.37000274658203
2023-09-06,115.94999694824219
2023-09-07,116.36000061035156
2023-09-08,115.01000213623047
2023-09-11,112.66000366210938
2023-09-12,111.76000213623047
2023-09-13,110.80000305175781
2023-09-14,114.12999725341797
2023-09-15,113.7300033569336
2023-09-18,112.31999969482422
2023-09-19,111.79000091552734
2023-09-20,112.23999786376953
2023-09-21,102.93000030517578
2023-09-22,101.26000213623047
2023-09-25,100.88999938964844
2023-09-26,98.5
2023-09-27,98.88999938964844
2023-09-28,99.30999755859375
2023-09-29,100.0999984741211
2023-10-02,98.18000030517578
2023-10-03,97.19000244140625
2023-10-04,97.83000183105469
2023-10-05,98.0
2023-10-06,97.7699966430664
2023-10-09,100.44999694824219
2023-10-10,100.44999694824219
2023-10-11,101.45999908447266
2023-10-12,98.2699966430664
2023-10-13,98.87999725341797
2023-10-16,100.9000015258789
2023-10-17,100.93000030517578
2023-10-18,97.56999969482422
2023-10-19,94.72000122070312
2023-10-20,95.05999755859375
2023-10-23,94.37000274658203
2023-10-24,95.56999969482422
2023-10-25,91.98999786376953
2023-10-26,94.0
2023-10-27,91.66000366210938
2023-10-30,93.02999877929688
2023-10-31,93.12999725341797
2023-11-01,92.9000015258789
2023-11-02,97.87000274658203
2023-11-03,102.31999969482422
2023-11-06,101.25
2023-11-07,99.5999984741211
2023-11-08,99.94000244140625
2023-11-09,94.58000183105469
2023-11-10,95.66000366210938
2023-11-13,94.30999755859375
2023-11-14,105.31999969482422
2023-11-15,105.70999908447266
2023-11-16,103.80999755859375
2023-11-17,103.72000122070312
2023-11-20,104.4800033569336
2023-11-21,103.7699966430664
2023-11-22,104.58999633789062
2023-11-24,105.18000030517578
2023-11-27,105.0199966430664
2023-11-28,107.72000122070312
2023-11-29,109.01000213623047
2023-11-30,109.4000015258789
2023-12-01,118.13999938964844
2023-12-04,119.88999938964844
2023-12-05,119.70999908447266
2023-12-06,121.83000183105469
2023-12-07,121.95999908447266
2023-12-08,119.44000244140625
2023-12-11,119.44000244140625
2023-12-12,116.94000244140625
2023-12-13,125.55000305175781
2023-12-14,134.4499969482422
2023-12-15,130.13999938964844
2023-12-18,129.08999633789062
2023-12-19,129.5399932861328
2023-12-20,126.4800033569336
2023-12-21,128.88999938964844
2023-12-22,127.75
2023-12-26,129.11000061035156
2023-12-27,129.27000427246094
2023-12-28,128.89999389648438
2023-12-29,126.7699966430664
2024-01-02,129.30999755859375
2024-01-03,125.3499984741211
2024-01-04,125.66999816894531
2024-01-05,126.51000213623047
2024-01-08,129.75
2024-01-09,128.33999633789062
2024-01-10,129.1300048828125
2024-01-11,125.87000274658203
2024-01-12,126.25
2024-01-16,126.55999755859375
2024-01-17,123.19000244140625
2024-01-18,121.95999908447266
2024-01-19,123.3499984741211
2024-01-22,123.41000366210938
2024-01-23,121.98999786376953
2024-01-24,120.7699966430664
2024-01-25,123.41999816894531
2024-01-26,124.3499984741211
2024-01-29,126.44000244140625
2024-01-30,121.19999694824219
2024-01-31,120.9000015258789
2024-02-01,122.47000122070312
2024-02-02,121.45999908447266
2024-02-05,118.01000213623047
2024-02-06,117.62999725341797
2024-02-07,117.22000122070312
2024-02-08,117.9000015258789
2024-02-09,116.19999694824219
2024-02-12,117.94999694824219
2024-02-13,112.7699966430664
2024-02-14,113.33999633789062
2024-02-15,119.37999725341797
2024-02-16,119.27999877929688
2024-02-20,118.83000183105469
2024-02-21,121.41999816894531
2024-02-22,121.06999969482422
2024-02-23,121.93000030517578
2024-02-26,119.11000061035156
2024-02-27,121.69999694824219
2024-02-28,121.4000015258789
2024-02-29,124.7300033569336
2024-03-01,124.2699966430664
2024-03-04,126.01000213623047
2024-03-05,124.12000274658203
2024-03-06,123.5999984741211
2024-03-07,124.1500015258789
2024-03-08,127.16999816894531
2024-03-11,126.87000274658203
2024-03-12,125.94999694824219
2024-03-13,125.19000244140625
2024-03-14,123.48999786376953
2024-03-15,123.75
2024-03-18,123.44000244140625
2024-03-19,123.51000213623047
2024-03-20,126.16000366210938
2024-03-21,128.58999633789062
2024-03-22,125.52999877929688
2024-03-25,126.47000122070312
2024-03-26,124.19000244140625
2024-03-27,127.68000030517578
2024-03-28,128.91000366210938
2024-04-01,125.5
2024-04-02,123.97000122070312
2024-04-03,123.5
2024-04-04,122.51000213623047
2024-04-05,124.58000183105469
2024-04-08,126.70999908447266
2024-04-09,129.60000610351562
2024-04-10,122.76000213623047
2024-04-11,123.9000015258789
2024-04-12,121.83999633789062
2024-04-15,119.18000030517578
2024-04-16,116.98999786376953
2024-04-17,116.44999694824219
2024-04-18,116.51000213623047
2024-04-19,115.69000244140625
2024-04-22,118.56999969482422
2024-04-23,119.48999786376953
2024-04-24,119.6500015258789
2024-04-25,117.30000305175781
2024-04-26,116.23999786376953
2024-04-29,119.1500015258789
2024-04-30,115.87000274658203
2024-05-01,116.79000091552734
2024-05-02,118.16999816894531
2024-05-03,120.51000213623047
2024-05-06,119.87000274658203
2024-05-07,119.70999908447266
2024-05-08,118.0999984741211
2024-05-09,120.54000091552734
2024-05-10,121.58999633789062
2024-05-13,120.72000122070312
2024-05-14,124.0199966430664
2024-05-15,125.16999816894531
2024-05-16,124.05999755859375
2024-05-17,124.16999816894531
2024-05-20,123.70999908447266
2024-05-21,123.48999786376953
2024-05-22,122.77999877929688
2024-05-23,118.58999633789062
2024-05-24,118.4000015258789
2024-05-28,116.97000122070312
2024-05-29,115.25
2024-05-30,116.30000305175781
2024-05-31,119.0
2024-06-03,117.66999816894531
2024-06-04,117.51000213623047
2024-06-05,116.31999969482422
2024-06-06,116.41000366210938
2024-06-07,114.48999786376953
2024-06-10,113.91999816894531
2024-06-11,113.55999755859375
2024-06-12,115.7300033569336
2024-06-13,117.08000183105469
2024-06-14,116.31999969482422
2024-06-17,115.16999816894531
2024-06-18,115.66999816894531
2024-06-20,115.33999633789062
2024-06-21,116.55999755859375
2024-06-24,118.02999877929688
2024-06-25,116.2699966430664
2024-06-26,115.68000030517578
2024-06-27,116.38999938964844
2024-06-28,116.97000122070312
2024-07-01,115.80999755859375
2024-07-02,117.05999755859375
2024-07-03,117.08999633789062
2024-07-05,116.80000305175781
2024-07-08,116.6500015258789
2024-07-09,116.04000091552734
2024-07-10,116.94000244140625
2024-07-11,124.83000183105469
2024-07-12,126.0199966430664
2024-07-15,127.05999755859375
2024-07-16,127.58999633789062
2024-07-17,129.0800018310547
2024-07-18,126.31999969482422
2024-07-19,125.20999908447266
2024-07-22,125.83999633789062
2024-07-23,121.41000366210938
2024-07-24,115.56999969482422
2024-07-25,116.01000213623047
2024-07-26,118.91999816894531
2024-07-29,117.41999816894531
2024-07-30,119.0199966430664
2024-07-31,117.29000091552734
2024-08-01,115.0199966430664
2024-08-02,113.36000061035156
2024-08-05,112.13999938964844
2024-08-06,115.22000122070312
2024-08-07,112.29000091552734
2024-08-08,113.27999877929688
2024-08-09,113.6500015258789
2024-08-12,111.58999633789062
2024-08-13,113.66000366210938
2024-08-14,113.23999786376953
2024-08-15,115.04000091552734
2024-08-16,114.69000244140625
2024-08-19,115.62000274658203
2024-08-20,114.80999755859375
2024-08-21,115.80999755859375
2024-08-22,118.36000061035156
2024-08-23,121.19999694824219
2024-08-26,121.6500015258789
2024-08-27,120.55999755859375
2024-08-28,119.11000061035156
2024-08-29,117.81999969482422
2024-08-30,119.56999969482422
2024-09-03,118.43000030517578
2024-09-04,117.58999633789062
2024-09-05,117.37999725341797
2024-09-06,116.29000091552734
2024-09-09,118.25
2024-09-10,119.76000213623047
2024-09-11,120.58000183105469
2024-09-12,121.91000366210938
2024-09-13,124.41999816894531
2024-09-16,124.70999908447266
2024-09-17,124.01000213623047
2024-09-18,123.86000061035156
2024-09-19,122.22000122070312
2024-09-20,121.25
2024-09-23,122.18000030517578
2024-09-24,124.41000366210938
2024-09-25,124.26000213623047
2024-09-26,121.58999633789062
2024-09-27,121.0199966430664
2024-09-30,118.75
2024-10-01,117.11000061035156
2024-10-02,116.23999786376953
2024-10-03,115.37999725341797
2024-10-04,114.9000015258789
2024-10-07,113.55999755859375
2024-10-08,113.80000305175781
2024-10-09,114.41000366210938
2024-10-10,115.0999984741211
2024-10-11,117.5999984741211
2024-10-14,120.0
2024-10-15,121.19999694824219
2024-10-16,122.66999816894531
2024-10-17,121.25
2024-10-18,121.79000091552734
2024-10-21,119.5199966430664
2024-10-22,117.97000122070312
2024-10-23,119.9000015258789
2024-10-24,116.3499984741211
2024-10-25,113.0199966430664
2024-10-28,112.72000122070312
2024-10-29,111.6500015258789
2024-10-30,113.41000366210938
2024-10-31,111.55000305175781
2024-11-01,110.86000061035156
2024-11-04,112.98999786376953
2024-11-05,113.83999633789062
2024-11-06,113.04000091552734
2024-11-07,113.72000122070312
2024-11-08,114.04000091552734
2024-11-11,111.36000061035156
2024-11-12,108.33000183105469
2024-11-13,109.02999877929688
2024-11-14,108.2699966430664
2024-11-15,105.58000183105469
2024-11-18,105.22000122070312
2024-11-19,104.48999786376953
2024-11-20,104.30999755859375
2024-11-21,105.88999938964844
