Date,TEVA
2022-11-22,8.970000267028809
2022-11-23,8.800000190734863
2022-11-25,8.869999885559082
2022-11-28,8.609999656677246
2022-11-29,8.670000076293945
2022-11-30,8.770000457763672
2022-12-01,8.699999809265137
2022-12-02,8.65999984741211
2022-12-05,8.619999885559082
2022-12-06,8.550000190734863
2022-12-07,8.449999809265137
2022-12-08,8.319999694824219
2022-12-09,8.4399995803833
2022-12-12,8.6899995803833
2022-12-13,9.109999656677246
2022-12-14,9.260000228881836
2022-12-15,8.960000038146973
2022-12-16,8.6899995803833
2022-12-19,8.569999694824219
2022-12-20,8.6899995803833
2022-12-21,8.869999885559082
2022-12-22,9.15999984741211
2022-12-23,9.239999771118164
2022-12-27,9.210000038146973
2022-12-28,9.180000305175781
2022-12-29,9.34000015258789
2022-12-30,9.119999885559082
2023-01-03,9.529999732971191
2023-01-04,10.020000457763672
2023-01-05,9.970000267028809
2023-01-06,10.520000457763672
2023-01-09,10.890000343322754
2023-01-10,10.989999771118164
2023-01-11,11.149999618530273
2023-01-12,11.369999885559082
2023-01-13,11.239999771118164
2023-01-17,11.020000457763672
2023-01-18,10.84000015258789
2023-01-19,10.550000190734863
2023-01-20,10.40999984741211
2023-01-23,10.380000114440918
2023-01-24,10.260000228881836
2023-01-25,10.199999809265137
2023-01-26,10.270000457763672
2023-01-27,10.380000114440918
2023-01-30,10.260000228881836
2023-01-31,10.539999961853027
2023-02-01,10.600000381469727
2023-02-02,10.710000038146973
2023-02-03,10.760000228881836
2023-02-06,10.729999542236328
2023-02-07,10.890000343322754
2023-02-08,9.920000076293945
2023-02-09,9.819999694824219
2023-02-10,10.260000228881836
2023-02-13,10.300000190734863
2023-02-14,10.25
2023-02-15,10.3100004196167
2023-02-16,10.100000381469727
2023-02-17,10.0600004196167
2023-02-21,9.920000076293945
2023-02-22,9.960000038146973
2023-02-23,10.010000228881836
2023-02-24,9.90999984741211
2023-02-27,9.899999618530273
2023-02-28,9.90999984741211
2023-03-01,10.079999923706055
2023-03-02,9.960000038146973
2023-03-03,10.039999961853027
2023-03-06,9.90999984741211
2023-03-07,9.4399995803833
2023-03-08,9.649999618530273
2023-03-09,9.319999694824219
2023-03-10,9.119999885559082
2023-03-13,8.9399995803833
2023-03-14,8.90999984741211
2023-03-15,8.670000076293945
2023-03-16,8.5
2023-03-17,8.359999656677246
2023-03-20,8.529999732971191
2023-03-21,8.800000190734863
2023-03-22,8.729999542236328
2023-03-23,8.529999732971191
2023-03-24,8.4399995803833
2023-03-27,8.729999542236328
2023-03-28,8.760000228881836
2023-03-29,8.84000015258789
2023-03-30,8.819999694824219
2023-03-31,8.850000381469727
2023-04-03,9.119999885559082
2023-04-04,9.100000381469727
2023-04-05,9.199999809265137
2023-04-06,9.270000457763672
2023-04-10,9.40999984741211
2023-04-11,9.470000267028809
2023-04-12,9.359999656677246
2023-04-13,9.260000228881836
2023-04-14,8.289999961853027
2023-04-17,8.5
2023-04-18,8.539999961853027
2023-04-19,8.489999771118164
2023-04-20,8.350000381469727
2023-04-21,8.350000381469727
2023-04-24,8.350000381469727
2023-04-25,8.229999542236328
2023-04-26,8.210000038146973
2023-04-27,8.520000457763672
2023-04-28,8.729999542236328
2023-05-01,8.84000015258789
2023-05-02,8.800000190734863
2023-05-03,8.800000190734863
2023-05-04,8.670000076293945
2023-05-05,8.770000457763672
2023-05-08,9.0600004196167
2023-05-09,9.100000381469727
2023-05-10,8.350000381469727
2023-05-11,8.210000038146973
2023-05-12,8.029999732971191
2023-05-15,8.069999694824219
2023-05-16,8.130000114440918
2023-05-17,8.130000114440918
2023-05-18,8.260000228881836
2023-05-19,7.909999847412109
2023-05-22,7.949999809265137
2023-05-23,7.690000057220459
2023-05-24,7.570000171661377
2023-05-25,7.329999923706055
2023-05-26,7.449999809265137
2023-05-30,7.210000038146973
2023-05-31,7.199999809265137
2023-06-01,7.199999809265137
2023-06-02,7.230000019073486
2023-06-05,7.210000038146973
2023-06-06,7.230000019073486
2023-06-07,7.380000114440918
2023-06-08,7.389999866485596
2023-06-09,7.329999923706055
2023-06-12,7.309999942779541
2023-06-13,7.53000020980835
2023-06-14,7.460000038146973
2023-06-15,7.579999923706055
2023-06-16,7.539999961853027
2023-06-20,7.550000190734863
2023-06-21,7.46999979019165
2023-06-22,7.550000190734863
2023-06-23,7.619999885559082
2023-06-26,7.639999866485596
2023-06-27,7.639999866485596
2023-06-28,7.5
2023-06-29,7.570000171661377
2023-06-30,7.53000020980835
2023-07-03,7.480000019073486
2023-07-05,7.489999771118164
2023-07-06,7.829999923706055
2023-07-07,7.960000038146973
2023-07-10,7.900000095367432
2023-07-11,8.130000114440918
2023-07-12,8.069999694824219
2023-07-13,8.100000381469727
2023-07-14,8.210000038146973
2023-07-17,8.020000457763672
2023-07-18,8.130000114440918
2023-07-19,8.5600004196167
2023-07-20,8.470000267028809
2023-07-21,8.510000228881836
2023-07-24,8.640000343322754
2023-07-25,8.399999618530273
2023-07-26,8.520000457763672
2023-07-27,8.420000076293945
2023-07-28,8.5600004196167
2023-07-31,8.399999618530273
2023-08-01,8.289999961853027
2023-08-02,9.25
2023-08-03,9.569999694824219
2023-08-04,9.760000228881836
2023-08-07,9.630000114440918
2023-08-08,9.779999732971191
2023-08-09,9.680000305175781
2023-08-10,9.649999618530273
2023-08-11,9.779999732971191
2023-08-14,9.550000190734863
2023-08-15,9.529999732971191
2023-08-16,9.420000076293945
2023-08-17,9.510000228881836
2023-08-18,9.5600004196167
2023-08-21,9.609999656677246
2023-08-22,9.75
2023-08-23,9.739999771118164
2023-08-24,9.670000076293945
2023-08-25,9.699999809265137
2023-08-28,9.670000076293945
2023-08-29,9.75
2023-08-30,9.6899995803833
2023-08-31,9.760000228881836
2023-09-01,9.84000015258789
2023-09-05,9.5600004196167
2023-09-06,9.479999542236328
2023-09-07,9.350000381469727
2023-09-08,9.619999885559082
2023-09-11,10.039999961853027
2023-09-12,10.029999732971191
2023-09-13,10.329999923706055
2023-09-14,10.5600004196167
2023-09-15,10.59000015258789
2023-09-18,10.539999961853027
2023-09-19,10.289999961853027
2023-09-20,10.699999809265137
2023-09-21,10.34000015258789
2023-09-22,10.350000381469727
2023-09-25,10.25
2023-09-26,10.220000267028809
2023-09-27,10.010000228881836
2023-09-28,10.220000267028809
2023-09-29,10.199999809265137
2023-10-02,10.010000228881836
2023-10-03,9.600000381469727
2023-10-04,9.1899995803833
2023-10-05,9.34000015258789
2023-10-06,9.420000076293945
2023-10-09,8.819999694824219
2023-10-10,9.25
2023-10-11,9.039999961853027
2023-10-12,8.930000305175781
2023-10-13,8.65999984741211
2023-10-16,8.739999771118164
2023-10-17,8.65999984741211
2023-10-18,8.460000038146973
2023-10-19,8.15999984741211
2023-10-20,8.119999885559082
2023-10-23,8.180000305175781
2023-10-24,8.1899995803833
2023-10-25,8.210000038146973
2023-10-26,8.270000457763672
2023-10-27,8.119999885559082
2023-10-30,8.550000190734863
2023-10-31,8.579999923706055
2023-11-01,8.760000228881836
2023-11-02,8.779999732971191
2023-11-03,8.989999771118164
2023-11-06,9.050000190734863
2023-11-07,9.039999961853027
2023-11-08,9.149999618530273
2023-11-09,8.770000457763672
2023-11-10,8.680000305175781
2023-11-13,8.819999694824219
2023-11-14,8.90999984741211
2023-11-15,8.960000038146973
2023-11-16,8.760000228881836
2023-11-17,9.050000190734863
2023-11-20,9.449999809265137
2023-11-21,9.270000457763672
2023-11-22,9.460000038146973
2023-11-24,9.550000190734863
2023-11-27,9.880000114440918
2023-11-28,9.800000190734863
2023-11-29,9.6899995803833
2023-11-30,9.819999694824219
2023-12-01,9.710000038146973
2023-12-04,10.029999732971191
2023-12-05,10.0600004196167
2023-12-06,9.829999923706055
2023-12-07,9.970000267028809
2023-12-08,9.819999694824219
2023-12-11,9.449999809265137
2023-12-12,9.670000076293945
2023-12-13,10.149999618530273
2023-12-14,10.229999542236328
2023-12-15,9.979999542236328
2023-12-18,10.130000114440918
2023-12-19,10.630000114440918
2023-12-20,10.40999984741211
2023-12-21,10.59000015258789
2023-12-22,10.479999542236328
2023-12-26,10.479999542236328
2023-12-27,10.529999732971191
2023-12-28,10.470000267028809
2023-12-29,10.4399995803833
2024-01-02,10.670000076293945
2024-01-03,10.949999809265137
2024-01-04,10.880000114440918
2024-01-05,11.329999923706055
2024-01-08,11.470000267028809
2024-01-09,11.399999618530273
2024-01-10,11.489999771118164
2024-01-11,11.399999618530273
2024-01-12,11.319999694824219
2024-01-16,11.0
2024-01-17,11.029999732971191
2024-01-18,10.989999771118164
2024-01-19,11.180000305175781
2024-01-22,11.489999771118164
2024-01-23,11.989999771118164
2024-01-24,11.970000267028809
2024-01-25,11.829999923706055
2024-01-26,11.90999984741211
2024-01-29,11.829999923706055
2024-01-30,11.729999542236328
2024-01-31,12.100000381469727
2024-02-01,12.460000038146973
2024-02-02,12.279999732971191
2024-02-05,12.380000114440918
2024-02-06,12.25
2024-02-07,12.140000343322754
2024-02-08,12.09000015258789
2024-02-09,12.010000228881836
2024-02-12,12.90999984741211
2024-02-13,12.920000076293945
2024-02-14,13.170000076293945
2024-02-15,13.199999809265137
2024-02-16,13.020000457763672
2024-02-20,13.069999694824219
2024-02-21,13.0
2024-02-22,13.050000190734863
2024-02-23,12.890000343322754
2024-02-26,13.289999961853027
2024-02-27,13.300000190734863
2024-02-28,13.09000015258789
2024-02-29,13.149999618530273
2024-03-01,13.5
2024-03-04,13.4399995803833
2024-03-05,13.539999961853027
2024-03-06,13.529999732971191
2024-03-07,13.710000038146973
2024-03-08,13.619999885559082
2024-03-11,13.350000381469727
2024-03-12,13.489999771118164
2024-03-13,13.649999618530273
2024-03-14,13.5
2024-03-15,13.430000305175781
2024-03-18,13.319999694824219
2024-03-19,13.350000381469727
2024-03-20,13.479999542236328
2024-03-21,13.75
2024-03-22,13.890000343322754
2024-03-25,14.0600004196167
2024-03-26,14.140000343322754
2024-03-27,14.430000305175781
2024-03-28,14.109999656677246
2024-04-01,13.90999984741211
2024-04-02,13.859999656677246
2024-04-03,14.119999885559082
2024-04-04,13.930000305175781
2024-04-05,14.25
2024-04-08,14.199999809265137
2024-04-09,13.970000267028809
2024-04-10,13.850000381469727
2024-04-11,13.869999885559082
2024-04-12,13.300000190734863
2024-04-15,13.229999542236328
2024-04-16,13.09000015258789
2024-04-17,13.180000305175781
2024-04-18,12.779999732971191
2024-04-19,12.859999656677246
2024-04-22,12.880000114440918
2024-04-23,13.010000228881836
2024-04-24,13.010000228881836
2024-04-25,13.25
2024-04-26,13.8100004196167
2024-04-29,14.100000381469727
2024-04-30,14.050000190734863
2024-05-01,13.979999542236328
2024-05-02,14.079999923706055
2024-05-03,13.979999542236328
2024-05-06,14.0600004196167
2024-05-07,13.949999809265137
2024-05-08,15.739999771118164
2024-05-09,16.0
2024-05-10,16.25
2024-05-13,16.8799991607666
2024-05-14,17.09000015258789
2024-05-15,16.780000686645508
2024-05-16,16.299999237060547
2024-05-17,16.290000915527344
2024-05-20,16.809999465942383
2024-05-21,16.59000015258789
2024-05-22,16.8799991607666
2024-05-23,16.760000228881836
2024-05-24,16.600000381469727
2024-05-28,16.760000228881836
2024-05-29,16.450000762939453
2024-05-30,16.899999618530273
2024-05-31,16.93000030517578
2024-06-03,16.979999542236328
2024-06-04,16.6299991607666
2024-06-05,16.8799991607666
2024-06-06,16.610000610351562
2024-06-07,16.81999969482422
2024-06-10,16.850000381469727
2024-06-11,17.34000015258789
2024-06-12,17.219999313354492
2024-06-13,17.399999618530273
2024-06-14,17.15999984741211
2024-06-17,17.1200008392334
2024-06-18,17.010000228881836
2024-06-20,17.059999465942383
2024-06-21,16.959999084472656
2024-06-24,16.489999771118164
2024-06-25,16.5
2024-06-26,16.25
2024-06-27,16.260000228881836
2024-06-28,16.25
2024-07-01,16.34000015258789
2024-07-02,16.549999237060547
2024-07-03,16.81999969482422
2024-07-05,16.399999618530273
2024-07-08,16.360000610351562
2024-07-09,15.8100004196167
2024-07-10,16.979999542236328
2024-07-11,17.100000381469727
2024-07-12,17.280000686645508
2024-07-15,17.079999923706055
2024-07-16,16.649999618530273
2024-07-17,16.3799991607666
2024-07-18,16.34000015258789
2024-07-19,16.809999465942383
2024-07-22,16.979999542236328
2024-07-23,16.950000762939453
2024-07-24,16.5
2024-07-25,16.799999237060547
2024-07-26,17.100000381469727
2024-07-29,16.670000076293945
2024-07-30,16.40999984741211
2024-07-31,17.43000030517578
2024-08-01,17.540000915527344
2024-08-02,16.989999771118164
2024-08-05,16.68000030517578
2024-08-06,16.90999984741211
2024-08-07,16.790000915527344
2024-08-08,17.15999984741211
2024-08-09,17.43000030517578
2024-08-12,17.079999923706055
2024-08-13,17.1299991607666
2024-08-14,18.010000228881836
2024-08-15,18.329999923706055
2024-08-16,18.260000228881836
2024-08-19,18.290000915527344
2024-08-20,18.270000457763672
2024-08-21,18.1299991607666
2024-08-22,18.389999389648438
2024-08-23,18.559999465942383
2024-08-26,18.600000381469727
2024-08-27,18.760000228881836
2024-08-28,18.559999465942383
2024-08-29,18.729999542236328
2024-08-30,18.8700008392334
2024-09-03,18.520000457763672
2024-09-04,18.959999084472656
2024-09-05,18.43000030517578
2024-09-06,18.079999923706055
2024-09-09,17.799999237060547
2024-09-10,17.520000457763672
2024-09-11,17.959999084472656
2024-09-12,18.010000228881836
2024-09-13,18.40999984741211
2024-09-16,18.06999969482422
2024-09-17,17.850000381469727
2024-09-18,17.8799991607666
2024-09-19,17.760000228881836
2024-09-20,17.510000228881836
2024-09-23,17.719999313354492
2024-09-24,17.729999542236328
2024-09-25,17.459999084472656
2024-09-26,17.739999771118164
2024-09-27,17.459999084472656
2024-09-30,18.020000457763672
2024-10-01,17.670000076293945
2024-10-02,17.459999084472656
2024-10-03,17.3799991607666
2024-10-04,17.489999771118164
2024-10-07,17.280000686645508
2024-10-08,17.530000686645508
2024-10-09,17.729999542236328
2024-10-10,17.40999984741211
2024-10-11,17.25
2024-10-14,17.239999771118164
2024-10-15,18.149999618530273
2024-10-16,18.020000457763672
2024-10-17,17.959999084472656
2024-10-18,17.950000762939453
2024-10-21,18.18000030517578
2024-10-22,18.3799991607666
2024-10-23,18.40999984741211
2024-10-24,18.25
2024-10-25,17.899999618530273
2024-10-28,18.3700008392334
2024-10-29,18.43000030517578
2024-10-30,18.59000015258789
2024-10-31,18.440000534057617
2024-11-01,18.450000762939453
2024-11-04,18.639999389648438
2024-11-05,18.770000457763672
2024-11-06,17.43000030517578
2024-11-07,17.5
2024-11-08,17.110000610351562
2024-11-11,17.3700008392334
2024-11-12,17.110000610351562
2024-11-13,16.940000534057617
2024-11-14,16.75
2024-11-15,16.43000030517578
2024-11-18,16.489999771118164
2024-11-19,16.809999465942383
2024-11-20,17.030000686645508
2024-11-21,17.079999923706055
