Date,GIB
2022-07-25,84.25
2022-07-26,83.04000091552734
2022-07-27,85.20999908447266
2022-07-28,85.12999725341797
2022-07-29,85.72000122070312
2022-08-01,85.61000061035156
2022-08-02,85.47000122070312
2022-08-03,86.05999755859375
2022-08-04,87.08999633789062
2022-08-05,86.41999816894531
2022-08-08,86.29000091552734
2022-08-09,84.41000366210938
2022-08-10,86.2699966430664
2022-08-11,85.5999984741211
2022-08-12,86.37000274658203
2022-08-15,86.33000183105469
2022-08-16,87.29000091552734
2022-08-17,85.91000366210938
2022-08-18,85.5199966430664
2022-08-19,83.47000122070312
2022-08-22,82.79000091552734
2022-08-23,82.44999694824219
2022-08-24,81.93000030517578
2022-08-25,82.97000122070312
2022-08-26,80.27999877929688
2022-08-29,80.16000366210938
2022-08-30,79.19000244140625
2022-08-31,79.19999694824219
2022-09-01,77.9000015258789
2022-09-02,78.02999877929688
2022-09-06,77.37000274658203
2022-09-07,78.80999755859375
2022-09-08,78.7300033569336
2022-09-09,80.62000274658203
2022-09-12,81.81999969482422
2022-09-13,78.88999938964844
2022-09-14,78.58999633789062
2022-09-15,77.80000305175781
2022-09-16,78.26000213623047
2022-09-19,78.30000305175781
2022-09-20,77.16999816894531
2022-09-21,76.41000366210938
2022-09-22,75.69000244140625
2022-09-23,74.81999969482422
2022-09-26,74.86000061035156
2022-09-27,74.01000213623047
2022-09-28,77.08000183105469
2022-09-29,75.31999969482422
2022-09-30,75.23999786376953
2022-10-03,78.05000305175781
2022-10-04,80.16999816894531
2022-10-05,79.06999969482422
2022-10-06,76.2699966430664
2022-10-07,75.31999969482422
2022-10-10,74.95999908447266
2022-10-11,74.80000305175781
2022-10-12,74.5
2022-10-13,76.62000274658203
2022-10-14,74.83000183105469
2022-10-17,76.98999786376953
2022-10-18,77.26000213623047
2022-10-19,76.31999969482422
2022-10-20,76.0199966430664
2022-10-21,77.61000061035156
2022-10-24,79.01000213623047
2022-10-25,79.7699966430664
2022-10-26,81.1500015258789
2022-10-27,80.4800033569336
2022-10-28,82.23999786376953
2022-10-31,80.47000122070312
2022-11-01,80.33000183105469
2022-11-02,78.52999877929688
2022-11-03,77.91000366210938
2022-11-04,79.3499984741211
2022-11-07,80.22000122070312
2022-11-08,80.52999877929688
2022-11-09,80.3499984741211
2022-11-10,85.45999908447266
2022-11-11,85.51000213623047
2022-11-14,82.62999725341797
2022-11-15,84.58000183105469
2022-11-16,84.72000122070312
2022-11-17,84.76000213623047
2022-11-18,85.36000061035156
2022-11-21,84.5
2022-11-22,85.56999969482422
2022-11-23,85.26000213623047
2022-11-25,85.51000213623047
2022-11-28,84.75
2022-11-29,85.05999755859375
2022-11-30,87.30999755859375
2022-12-01,88.7300033569336
2022-12-02,88.12000274658203
2022-12-05,86.83999633789062
2022-12-06,85.06999969482422
2022-12-07,85.47000122070312
2022-12-08,86.02999877929688
2022-12-09,85.0999984741211
2022-12-12,86.9800033569336
2022-12-13,87.87000274658203
2022-12-14,87.43000030517578
2022-12-15,85.68000030517578
2022-12-16,85.44000244140625
2022-12-19,85.08000183105469
2022-12-20,85.58999633789062
2022-12-21,86.69000244140625
2022-12-22,85.55000305175781
2022-12-23,85.93000030517578
2022-12-27,86.16000366210938
2022-12-28,84.88999938964844
2022-12-29,86.29000091552734
2022-12-30,86.12999725341797
2023-01-03,86.0999984741211
2023-01-04,86.4800033569336
2023-01-05,84.41000366210938
2023-01-06,84.69999694824219
2023-01-09,85.43000030517578
2023-01-10,85.30000305175781
2023-01-11,85.94999694824219
2023-01-12,86.97000122070312
2023-01-13,86.63999938964844
2023-01-17,86.94999694824219
2023-01-18,86.41000366210938
2023-01-19,86.33999633789062
2023-01-20,87.2699966430664
2023-01-23,87.55000305175781
2023-01-24,87.76000213623047
2023-01-25,85.41000366210938
2023-01-26,85.62000274658203
2023-01-27,84.94000244140625
2023-01-30,85.0999984741211
2023-01-31,85.81999969482422
2023-02-01,89.33000183105469
2023-02-02,88.9800033569336
2023-02-03,91.08999633789062
2023-02-06,90.87000274658203
2023-02-07,91.58000183105469
2023-02-08,91.80999755859375
2023-02-09,91.88999938964844
2023-02-10,92.73999786376953
2023-02-13,93.43000030517578
2023-02-14,92.79000091552734
2023-02-15,93.72000122070312
2023-02-16,92.70999908447266
2023-02-17,93.33000183105469
2023-02-21,92.06999969482422
2023-02-22,91.6500015258789
2023-02-23,91.19999694824219
2023-02-24,90.5199966430664
2023-02-27,90.08000183105469
2023-02-28,89.62000274658203
2023-03-01,90.1500015258789
2023-03-02,90.6500015258789
2023-03-03,91.7699966430664
2023-03-06,90.95999908447266
2023-03-07,89.56999969482422
2023-03-08,90.12999725341797
2023-03-09,90.26000213623047
2023-03-10,89.7699966430664
2023-03-13,91.05999755859375
2023-03-14,92.55999755859375
2023-03-15,89.33999633789062
2023-03-16,91.95999908447266
2023-03-17,91.0
2023-03-20,92.19999694824219
2023-03-21,91.6500015258789
2023-03-22,91.4800033569336
2023-03-23,92.27999877929688
2023-03-24,92.79000091552734
2023-03-27,93.69000244140625
2023-03-28,93.7300033569336
2023-03-29,93.80000305175781
2023-03-30,95.0199966430664
2023-03-31,96.2699966430664
2023-04-03,97.77999877929688
2023-04-04,97.91999816894531
2023-04-05,97.13999938964844
2023-04-06,96.41000366210938
2023-04-10,97.20999908447266
2023-04-11,97.87000274658203
2023-04-12,98.55999755859375
2023-04-13,100.44000244140625
2023-04-14,100.8499984741211
2023-04-17,99.62999725341797
2023-04-18,98.95999908447266
2023-04-19,98.36000061035156
2023-04-20,98.19000244140625
2023-04-21,99.18000030517578
2023-04-24,98.62999725341797
2023-04-25,97.41000366210938
2023-04-26,101.30999755859375
2023-04-27,101.25
2023-04-28,101.41000366210938
2023-05-01,102.30000305175781
2023-05-02,102.18000030517578
2023-05-03,102.20999908447266
2023-05-04,99.27999877929688
2023-05-05,100.44000244140625
2023-05-08,101.38999938964844
2023-05-09,102.08999633789062
2023-05-10,102.79000091552734
2023-05-11,102.55999755859375
2023-05-12,102.66000366210938
2023-05-15,103.4800033569336
2023-05-16,104.0
2023-05-17,104.0199966430664
2023-05-18,104.19000244140625
2023-05-19,104.80000305175781
2023-05-22,104.36000061035156
2023-05-23,101.91000366210938
2023-05-24,101.08999633789062
2023-05-25,102.04000091552734
2023-05-26,103.26000213623047
2023-05-30,102.30999755859375
2023-05-31,103.38999938964844
2023-06-01,103.80999755859375
2023-06-02,105.43000030517578
2023-06-05,104.4800033569336
2023-06-06,105.33000183105469
2023-06-07,103.95999908447266
2023-06-08,103.47000122070312
2023-06-09,103.87999725341797
2023-06-12,104.2699966430664
2023-06-13,104.58000183105469
2023-06-14,104.81999969482422
2023-06-15,105.16999816894531
2023-06-16,104.58000183105469
2023-06-20,103.0199966430664
2023-06-21,102.80999755859375
2023-06-22,102.12999725341797
2023-06-23,101.6500015258789
2023-06-26,101.55000305175781
2023-06-27,103.16000366210938
2023-06-28,103.29000091552734
2023-06-29,103.86000061035156
2023-06-30,105.43000030517578
2023-07-03,104.8499984741211
2023-07-05,104.77999877929688
2023-07-06,103.30000305175781
2023-07-07,103.9000015258789
2023-07-10,103.98999786376953
2023-07-11,104.5
2023-07-12,104.66999816894531
2023-07-13,106.44000244140625
2023-07-14,107.0199966430664
2023-07-17,106.55999755859375
2023-07-18,107.2300033569336
2023-07-19,107.26000213623047
2023-07-20,105.81999969482422
2023-07-21,101.97000122070312
2023-07-24,102.5999984741211
2023-07-25,102.8499984741211
2023-07-26,97.95999908447266
2023-07-27,98.45999908447266
2023-07-28,99.13999938964844
2023-07-31,101.58999633789062
2023-08-01,101.08999633789062
2023-08-02,99.44999694824219
2023-08-03,99.0
2023-08-04,99.5
2023-08-07,99.94999694824219
2023-08-08,100.62000274658203
2023-08-09,101.61000061035156
2023-08-10,102.25
2023-08-11,103.02999877929688
2023-08-14,103.0
2023-08-15,101.01000213623047
2023-08-16,100.66000366210938
2023-08-17,99.51000213623047
2023-08-18,99.58000183105469
2023-08-21,100.6500015258789
2023-08-22,100.01000213623047
2023-08-23,101.58000183105469
2023-08-24,100.54000091552734
2023-08-25,101.48999786376953
2023-08-28,102.04000091552734
2023-08-29,103.68000030517578
2023-08-30,103.83999633789062
2023-08-31,104.13999938964844
2023-09-01,103.86000061035156
2023-09-05,102.5999984741211
2023-09-06,102.16999816894531
2023-09-07,101.91999816894531
2023-09-08,102.0199966430664
2023-09-11,103.54000091552734
2023-09-12,103.0199966430664
2023-09-13,102.98999786376953
2023-09-14,104.13999938964844
2023-09-15,103.91000366210938
2023-09-18,103.3499984741211
2023-09-19,102.87000274658203
2023-09-20,102.58000183105469
2023-09-21,99.4000015258789
2023-09-22,100.30999755859375
2023-09-25,100.31999969482422
2023-09-26,99.4000015258789
2023-09-27,98.62999725341797
2023-09-28,98.77999877929688
2023-09-29,98.48999786376953
2023-10-02,97.95999908447266
2023-10-03,96.66999816894531
2023-10-04,97.98999786376953
2023-10-05,98.31999969482422
2023-10-06,99.33999633789062
2023-10-09,99.66999816894531
2023-10-10,99.0999984741211
2023-10-11,101.51000213623047
2023-10-12,99.45999908447266
2023-10-13,98.05999755859375
2023-10-16,99.13999938964844
2023-10-17,98.97000122070312
2023-10-18,98.55999755859375
2023-10-19,98.44000244140625
2023-10-20,97.5199966430664
2023-10-23,98.88999938964844
2023-10-24,98.33000183105469
2023-10-25,95.72000122070312
2023-10-26,94.20999908447266
2023-10-27,93.51000213623047
2023-10-30,95.87000274658203
2023-10-31,96.41000366210938
2023-11-01,96.98999786376953
2023-11-02,99.70999908447266
2023-11-03,101.05000305175781
2023-11-06,101.87999725341797
2023-11-07,101.80000305175781
2023-11-08,99.2699966430664
2023-11-09,99.47000122070312
2023-11-10,99.83999633789062
2023-11-13,100.30999755859375
2023-11-14,100.5999984741211
2023-11-15,101.68000030517578
2023-11-16,102.37000274658203
2023-11-17,101.16999816894531
2023-11-20,101.76000213623047
2023-11-21,101.26000213623047
2023-11-22,101.41999816894531
2023-11-24,101.23999786376953
2023-11-27,101.2699966430664
2023-11-28,100.86000061035156
2023-11-29,100.86000061035156
2023-11-30,101.62999725341797
2023-12-01,102.95999908447266
2023-12-04,103.36000061035156
2023-12-05,103.16999816894531
2023-12-06,103.6500015258789
2023-12-07,104.0199966430664
2023-12-08,104.12999725341797
2023-12-11,104.2300033569336
2023-12-12,105.5199966430664
2023-12-13,106.0999984741211
2023-12-14,106.2300033569336
2023-12-15,106.83000183105469
2023-12-18,108.27999877929688
2023-12-19,108.44999694824219
2023-12-20,106.38999938964844
2023-12-21,106.80000305175781
2023-12-22,106.94000244140625
2023-12-26,107.80999755859375
2023-12-27,107.38999938964844
2023-12-28,107.0
2023-12-29,107.20999908447266
2024-01-02,103.91000366210938
2024-01-03,102.63999938964844
2024-01-04,102.45999908447266
2024-01-05,101.83999633789062
2024-01-08,104.38999938964844
2024-01-09,104.51000213623047
2024-01-10,105.94000244140625
2024-01-11,106.73999786376953
2024-01-12,106.83999633789062
2024-01-16,106.02999877929688
2024-01-17,105.44000244140625
2024-01-18,107.08999633789062
2024-01-19,108.4800033569336
2024-01-22,108.45999908447266
2024-01-23,108.6500015258789
2024-01-24,108.08999633789062
2024-01-25,109.19000244140625
2024-01-26,109.11000061035156
2024-01-29,110.5
2024-01-30,111.20999908447266
2024-01-31,111.81999969482422
2024-02-01,115.0999984741211
2024-02-02,115.91999816894531
2024-02-05,111.80000305175781
2024-02-06,111.51000213623047
2024-02-07,111.75
2024-02-08,114.44999694824219
2024-02-09,114.37000274658203
2024-02-12,113.4000015258789
2024-02-13,111.48999786376953
2024-02-14,113.5199966430664
2024-02-15,115.66999816894531
2024-02-16,114.83999633789062
2024-02-20,113.05000305175781
2024-02-21,111.41000366210938
2024-02-22,114.12000274658203
2024-02-23,116.19999694824219
2024-02-26,115.45999908447266
2024-02-27,115.79000091552734
2024-02-28,114.80000305175781
2024-02-29,114.8499984741211
2024-03-01,115.95999908447266
2024-03-04,116.05000305175781
2024-03-05,114.7300033569336
2024-03-06,115.2300033569336
2024-03-07,118.25
2024-03-08,116.9800033569336
2024-03-11,117.12999725341797
2024-03-12,117.93000030517578
2024-03-13,118.44999694824219
2024-03-14,117.4000015258789
2024-03-15,116.6500015258789
2024-03-18,115.80999755859375
2024-03-19,117.2300033569336
2024-03-20,118.19999694824219
2024-03-21,114.23999786376953
2024-03-22,111.33000183105469
2024-03-25,109.58000183105469
2024-03-26,109.4000015258789
2024-03-27,109.94000244140625
2024-03-28,110.48999786376953
2024-04-01,109.91999816894531
2024-04-02,109.18000030517578
2024-04-03,108.30999755859375
2024-04-04,106.77999877929688
2024-04-05,106.58999633789062
2024-04-08,106.80999755859375
2024-04-09,107.1500015258789
2024-04-10,104.9800033569336
2024-04-11,105.54000091552734
2024-04-12,104.41000366210938
2024-04-15,102.93000030517578
2024-04-16,103.66000366210938
2024-04-17,104.5
2024-04-18,103.9000015258789
2024-04-19,104.01000213623047
2024-04-22,105.88999938964844
2024-04-23,105.29000091552734
2024-04-24,104.9000015258789
2024-04-25,103.13999938964844
2024-04-26,103.13999938964844
2024-04-29,102.13999938964844
2024-04-30,101.22000122070312
2024-05-01,99.36000061035156
2024-05-02,102.11000061035156
2024-05-03,103.68000030517578
2024-05-06,103.76000213623047
2024-05-07,103.0999984741211
2024-05-08,103.37000274658203
2024-05-09,101.94000244140625
2024-05-10,102.33999633789062
2024-05-13,101.69999694824219
2024-05-14,102.33999633789062
2024-05-15,104.25
2024-05-16,104.41999816894531
2024-05-17,105.13999938964844
2024-05-20,104.70999908447266
2024-05-21,105.18000030517578
2024-05-22,104.91999816894531
2024-05-23,104.05000305175781
2024-05-24,104.19000244140625
2024-05-28,102.9800033569336
2024-05-29,99.88999938964844
2024-05-30,98.05000305175781
2024-05-31,99.0
2024-06-03,98.68000030517578
2024-06-04,99.3499984741211
2024-06-05,100.81999969482422
2024-06-06,101.66000366210938
2024-06-07,101.31999969482422
2024-06-10,101.5999984741211
2024-06-11,100.7699966430664
2024-06-12,100.86000061035156
2024-06-13,99.87000274658203
2024-06-14,99.7300033569336
2024-06-17,100.08000183105469
2024-06-18,98.7699966430664
2024-06-20,99.83000183105469
2024-06-21,99.18000030517578
2024-06-24,99.55000305175781
2024-06-25,101.7300033569336
2024-06-26,100.20999908447266
2024-06-27,100.36000061035156
2024-06-28,99.80999755859375
2024-07-01,99.0199966430664
2024-07-02,101.37999725341797
2024-07-03,102.19000244140625
2024-07-05,101.41000366210938
2024-07-08,101.44999694824219
2024-07-09,101.51000213623047
2024-07-10,102.86000061035156
2024-07-11,104.62999725341797
2024-07-12,105.87999725341797
2024-07-15,104.93000030517578
2024-07-16,107.2699966430664
2024-07-17,106.97000122070312
2024-07-18,106.44999694824219
2024-07-19,105.87000274658203
2024-07-22,107.5
2024-07-23,107.5
2024-07-24,107.08999633789062
2024-07-25,107.87999725341797
2024-07-26,108.8499984741211
2024-07-29,108.02999877929688
2024-07-30,108.72000122070312
2024-07-31,113.97000122070312
2024-08-01,111.51000213623047
2024-08-02,108.91000366210938
2024-08-05,106.25
2024-08-06,105.01000213623047
2024-08-07,105.79000091552734
2024-08-08,105.11000061035156
2024-08-09,106.83000183105469
2024-08-12,105.88999938964844
2024-08-13,107.30000305175781
2024-08-14,107.73999786376953
2024-08-15,108.87000274658203
2024-08-16,108.77999877929688
2024-08-19,109.29000091552734
2024-08-20,109.27999877929688
2024-08-21,110.27999877929688
2024-08-22,108.62999725341797
2024-08-23,109.52999877929688
2024-08-26,109.68000030517578
2024-08-27,111.20999908447266
2024-08-28,110.76000213623047
2024-08-29,111.43000030517578
2024-08-30,112.62999725341797
2024-09-03,111.9000015258789
2024-09-04,113.12000274658203
2024-09-05,112.30999755859375
2024-09-06,111.9800033569336
2024-09-09,113.26000213623047
2024-09-10,113.87999725341797
2024-09-11,114.88999938964844
2024-09-12,115.08999633789062
2024-09-13,115.56999969482422
2024-09-16,116.0
2024-09-17,114.6500015258789
2024-09-18,112.9000015258789
2024-09-19,113.83000183105469
2024-09-20,112.76000213623047
2024-09-23,113.51000213623047
2024-09-24,114.52999877929688
2024-09-25,113.81999969482422
2024-09-26,116.4000015258789
2024-09-27,114.22000122070312
2024-09-30,114.95999908447266
2024-10-01,114.31999969482422
2024-10-02,115.12999725341797
2024-10-03,116.02999877929688
2024-10-04,114.98999786376953
2024-10-07,113.36000061035156
2024-10-08,114.44999694824219
2024-10-09,115.7699966430664
2024-10-10,114.38999938964844
2024-10-11,115.30000305175781
2024-10-14,115.47000122070312
2024-10-15,115.43000030517578
2024-10-16,114.70999908447266
2024-10-17,115.7699966430664
2024-10-18,116.25
2024-10-21,114.48999786376953
2024-10-22,113.87999725341797
2024-10-23,113.97000122070312
2024-10-24,114.27999877929688
2024-10-25,113.11000061035156
2024-10-28,113.87999725341797
2024-10-29,114.12999725341797
2024-10-30,112.69999694824219
2024-10-31,110.70999908447266
2024-11-01,111.44999694824219
2024-11-04,111.91000366210938
2024-11-05,112.79000091552734
2024-11-06,112.48999786376953
2024-11-07,112.5199966430664
2024-11-08,111.1500015258789
2024-11-11,111.8499984741211
2024-11-12,112.1500015258789
2024-11-13,112.12999725341797
2024-11-14,107.08000183105469
2024-11-15,107.38999938964844
2024-11-18,109.56999969482422
2024-11-19,109.66999816894531
2024-11-20,109.87000274658203
2024-11-21,111.97000122070312
