Date,OC
2022-02-28,93.19000244140625
2022-03-01,89.31999969482422
2022-03-02,92.6500015258789
2022-03-03,91.2699966430664
2022-03-04,86.86000061035156
2022-03-07,80.80000305175781
2022-03-08,81.81999969482422
2022-03-09,88.75
2022-03-10,88.94000244140625
2022-03-11,89.80000305175781
2022-03-14,90.75
2022-03-15,93.68000030517578
2022-03-16,96.01000213623047
2022-03-17,97.04000091552734
2022-03-18,98.16999816894531
2022-03-21,95.6500015258789
2022-03-22,95.38999938964844
2022-03-23,93.58999633789062
2022-03-24,92.81999969482422
2022-03-25,93.77999877929688
2022-03-28,95.48999786376953
2022-03-29,97.95999908447266
2022-03-30,94.48999786376953
2022-03-31,91.5
2022-04-01,92.13999938964844
2022-04-04,92.13999938964844
2022-04-05,85.1500015258789
2022-04-06,84.33999633789062
2022-04-07,83.62000274658203
2022-04-08,84.0
2022-04-11,85.04000091552734
2022-04-12,84.62999725341797
2022-04-13,86.37000274658203
2022-04-14,86.22000122070312
2022-04-18,86.37000274658203
2022-04-19,87.6500015258789
2022-04-20,88.12999725341797
2022-04-21,87.47000122070312
2022-04-22,85.44999694824219
2022-04-25,88.0
2022-04-26,86.16000366210938
2022-04-27,89.62000274658203
2022-04-28,91.95999908447266
2022-04-29,90.93000030517578
2022-05-02,93.33999633789062
2022-05-03,95.6500015258789
2022-05-04,97.7699966430664
2022-05-05,95.05999755859375
2022-05-06,94.93000030517578
2022-05-09,91.6500015258789
2022-05-10,91.5
2022-05-11,88.13999938964844
2022-05-12,92.0199966430664
2022-05-13,93.22000122070312
2022-05-16,93.55000305175781
2022-05-17,97.11000061035156
2022-05-18,94.70999908447266
2022-05-19,93.56999969482422
2022-05-20,89.63999938964844
2022-05-23,92.75
2022-05-24,90.62999725341797
2022-05-25,93.20999908447266
2022-05-26,95.30999755859375
2022-05-27,97.38999938964844
2022-05-31,95.58000183105469
2022-06-01,94.7300033569336
2022-06-02,96.58999633789062
2022-06-03,94.87999725341797
2022-06-06,96.13999938964844
2022-06-07,97.5199966430664
2022-06-08,94.58000183105469
2022-06-09,93.87000274658203
2022-06-10,89.29000091552734
2022-06-13,82.80999755859375
2022-06-14,82.66000366210938
2022-06-15,83.0999984741211
2022-06-16,76.19000244140625
2022-06-17,75.97000122070312
2022-06-21,75.58000183105469
2022-06-22,74.91000366210938
2022-06-23,74.37999725341797
2022-06-24,75.5999984741211
2022-06-27,76.98999786376953
2022-06-28,76.30000305175781
2022-06-29,75.36000061035156
2022-06-30,74.30999755859375
2022-07-01,77.48999786376953
2022-07-05,77.52999877929688
2022-07-06,76.76000213623047
2022-07-07,79.30000305175781
2022-07-08,79.5
2022-07-11,79.16999816894531
2022-07-12,81.70999908447266
2022-07-13,81.52999877929688
2022-07-14,80.33000183105469
2022-07-15,80.47000122070312
2022-07-18,80.51000213623047
2022-07-19,82.81999969482422
2022-07-20,83.76000213623047
2022-07-21,84.62000274658203
2022-07-22,84.04000091552734
2022-07-25,83.62000274658203
2022-07-26,82.77999877929688
2022-07-27,84.5199966430664
2022-07-28,90.01000213623047
2022-07-29,92.73999786376953
2022-08-01,92.93000030517578
2022-08-02,89.27999877929688
2022-08-03,88.38999938964844
2022-08-04,88.98999786376953
2022-08-05,86.30000305175781
2022-08-08,87.13999938964844
2022-08-09,86.05000305175781
2022-08-10,87.73999786376953
2022-08-11,90.22000122070312
2022-08-12,91.19000244140625
2022-08-15,90.3499984741211
2022-08-16,91.80000305175781
2022-08-17,91.38999938964844
2022-08-18,91.44999694824219
2022-08-19,89.87999725341797
2022-08-22,86.86000061035156
2022-08-23,86.8499984741211
2022-08-24,87.41999816894531
2022-08-25,89.62999725341797
2022-08-26,85.33000183105469
2022-08-29,84.0999984741211
2022-08-30,83.4000015258789
2022-08-31,81.7300033569336
2022-09-01,80.76000213623047
2022-09-02,80.91999816894531
2022-09-06,80.83000183105469
2022-09-07,83.06999969482422
2022-09-08,84.41000366210938
2022-09-09,87.52999877929688
2022-09-12,89.70999908447266
2022-09-13,84.91999816894531
2022-09-14,83.61000061035156
2022-09-15,83.61000061035156
2022-09-16,81.6500015258789
2022-09-19,82.38999938964844
2022-09-20,80.76000213623047
2022-09-21,79.23999786376953
2022-09-22,77.08000183105469
2022-09-23,77.0
2022-09-26,75.05999755859375
2022-09-27,76.68000030517578
2022-09-28,80.88999938964844
2022-09-29,78.20999908447266
2022-09-30,78.61000061035156
2022-10-03,81.83999633789062
2022-10-04,85.31999969482422
2022-10-05,84.11000061035156
2022-10-06,85.2300033569336
2022-10-07,84.30999755859375
2022-10-10,85.58000183105469
2022-10-11,86.4800033569336
2022-10-12,85.7300033569336
2022-10-13,85.51000213623047
2022-10-14,81.01000213623047
2022-10-17,82.43000030517578
2022-10-18,86.63999938964844
2022-10-19,83.98999786376953
2022-10-20,81.29000091552734
2022-10-21,85.94999694824219
2022-10-24,86.91000366210938
2022-10-25,89.38999938964844
2022-10-26,85.16999816894531
2022-10-27,83.44000244140625
2022-10-28,84.58999633789062
2022-10-31,85.61000061035156
2022-11-01,85.4800033569336
2022-11-02,82.33000183105469
2022-11-03,81.44000244140625
2022-11-04,83.91999816894531
2022-11-07,85.4000015258789
2022-11-08,87.38999938964844
2022-11-09,83.98999786376953
2022-11-10,91.36000061035156
2022-11-11,92.05999755859375
2022-11-14,90.23999786376953
2022-11-15,91.54000091552734
2022-11-16,90.62000274658203
2022-11-17,89.30999755859375
2022-11-18,90.05999755859375
2022-11-21,89.66000366210938
2022-11-22,91.83999633789062
2022-11-23,91.13999938964844
2022-11-25,90.95999908447266
2022-11-28,88.31999969482422
2022-11-29,89.62999725341797
2022-11-30,88.83999633789062
2022-12-01,90.08999633789062
2022-12-02,91.16000366210938
2022-12-05,88.87999725341797
2022-12-06,88.73999786376953
2022-12-07,90.5999984741211
2022-12-08,92.16999816894531
2022-12-09,92.80000305175781
2022-12-12,94.8499984741211
2022-12-13,95.91000366210938
2022-12-14,93.8499984741211
2022-12-15,91.86000061035156
2022-12-16,91.12999725341797
2022-12-19,87.66000366210938
2022-12-20,87.45999908447266
2022-12-21,88.5999984741211
2022-12-22,87.38999938964844
2022-12-23,88.2300033569336
2022-12-27,87.91999816894531
2022-12-28,84.81999969482422
2022-12-29,87.0
2022-12-30,85.30000305175781
2023-01-03,86.27999877929688
2023-01-04,89.25
2023-01-05,88.36000061035156
2023-01-06,89.80000305175781
2023-01-09,90.08999633789062
2023-01-10,89.69000244140625
2023-01-11,91.29000091552734
2023-01-12,91.33999633789062
2023-01-13,91.62999725341797
2023-01-17,90.5
2023-01-18,90.95999908447266
2023-01-19,86.69000244140625
2023-01-20,88.41000366210938
2023-01-23,89.73999786376953
2023-01-24,89.70999908447266
2023-01-25,91.86000061035156
2023-01-26,91.69000244140625
2023-01-27,92.11000061035156
2023-01-30,91.58999633789062
2023-01-31,96.6500015258789
2023-02-01,99.11000061035156
2023-02-02,102.97000122070312
2023-02-03,101.0
2023-02-06,99.61000061035156
2023-02-07,99.83000183105469
2023-02-08,98.06999969482422
2023-02-09,97.80000305175781
2023-02-10,98.45999908447266
2023-02-13,101.80000305175781
2023-02-14,103.41000366210938
2023-02-15,103.5
2023-02-16,101.68000030517578
2023-02-17,99.93000030517578
2023-02-21,97.30999755859375
2023-02-22,97.37000274658203
2023-02-23,98.1500015258789
2023-02-24,97.83999633789062
2023-02-27,98.06999969482422
2023-02-28,97.79000091552734
2023-03-01,98.41999816894531
2023-03-02,99.12000274658203
2023-03-03,101.2699966430664
2023-03-06,99.62999725341797
2023-03-07,98.80000305175781
2023-03-08,98.54000091552734
2023-03-09,95.88999938964844
2023-03-10,93.31999969482422
2023-03-13,92.20999908447266
2023-03-14,92.6500015258789
2023-03-15,89.83999633789062
2023-03-16,92.8499984741211
2023-03-17,89.80000305175781
2023-03-20,91.29000091552734
2023-03-21,92.86000061035156
2023-03-22,92.2300033569336
2023-03-23,92.1500015258789
2023-03-24,91.81999969482422
2023-03-27,91.19000244140625
2023-03-28,91.41999816894531
2023-03-29,91.9800033569336
2023-03-30,93.27999877929688
2023-03-31,95.80000305175781
2023-04-03,96.69000244140625
2023-04-04,93.68000030517578
2023-04-05,93.2699966430664
2023-04-06,93.51000213623047
2023-04-10,96.19999694824219
2023-04-11,98.06999969482422
2023-04-12,98.04000091552734
2023-04-13,97.91999816894531
2023-04-14,98.56999969482422
2023-04-17,99.2300033569336
2023-04-18,100.0999984741211
2023-04-19,101.0199966430664
2023-04-20,101.97000122070312
2023-04-21,101.29000091552734
2023-04-24,101.43000030517578
2023-04-25,99.94999694824219
2023-04-26,98.55000305175781
2023-04-27,103.9000015258789
2023-04-28,106.80999755859375
2023-05-01,106.08000183105469
2023-05-02,105.43000030517578
2023-05-03,106.3499984741211
2023-05-04,103.83000183105469
2023-05-05,104.86000061035156
2023-05-08,106.01000213623047
2023-05-09,105.72000122070312
2023-05-10,105.76000213623047
2023-05-11,105.0199966430664
2023-05-12,105.33999633789062
2023-05-15,107.33999633789062
2023-05-16,106.66000366210938
2023-05-17,109.08999633789062
2023-05-18,111.62000274658203
2023-05-19,110.12999725341797
2023-05-22,109.73999786376953
2023-05-23,108.12000274658203
2023-05-24,108.22000122070312
2023-05-25,109.16999816894531
2023-05-26,109.80000305175781
2023-05-30,109.30999755859375
2023-05-31,106.33000183105469
2023-06-01,108.62999725341797
2023-06-02,113.5199966430664
2023-06-05,113.41999816894531
2023-06-06,115.94000244140625
2023-06-07,117.44000244140625
2023-06-08,118.16000366210938
2023-06-09,118.1500015258789
2023-06-12,120.16000366210938
2023-06-13,122.06999969482422
2023-06-14,121.36000061035156
2023-06-15,122.91999816894531
2023-06-16,122.16000366210938
2023-06-20,124.77999877929688
2023-06-21,124.7699966430664
2023-06-22,123.97000122070312
2023-06-23,124.05999755859375
2023-06-26,125.05999755859375
2023-06-27,128.27000427246094
2023-06-28,128.0399932861328
2023-06-29,130.72000122070312
2023-06-30,130.5
2023-07-03,131.61000061035156
2023-07-05,128.6699981689453
2023-07-06,126.62000274658203
2023-07-07,127.12999725341797
2023-07-10,128.77000427246094
2023-07-11,130.57000732421875
2023-07-12,133.25
2023-07-13,133.4600067138672
2023-07-14,132.3800048828125
2023-07-17,134.88999938964844
2023-07-18,137.57000732421875
2023-07-19,136.33999633789062
2023-07-20,130.89999389648438
2023-07-21,130.32000732421875
2023-07-24,130.77000427246094
2023-07-25,130.77000427246094
2023-07-26,138.50999450683594
2023-07-27,139.05999755859375
2023-07-28,140.07000732421875
2023-07-31,139.99000549316406
2023-08-01,141.17999267578125
2023-08-02,141.91000366210938
2023-08-03,140.24000549316406
2023-08-04,140.5399932861328
2023-08-07,142.57000732421875
2023-08-08,142.85000610351562
2023-08-09,142.0
2023-08-10,141.39999389648438
2023-08-11,141.17999267578125
2023-08-14,142.86000061035156
2023-08-15,141.27000427246094
2023-08-16,140.25
2023-08-17,135.66000366210938
2023-08-18,136.3699951171875
2023-08-21,136.2899932861328
2023-08-22,135.8800048828125
2023-08-23,138.7100067138672
2023-08-24,136.9199981689453
2023-08-25,135.52000427246094
2023-08-28,138.1199951171875
2023-08-29,141.67999267578125
2023-08-30,142.2100067138672
2023-08-31,143.91000366210938
2023-09-01,146.75
2023-09-05,141.80999755859375
2023-09-06,142.5
2023-09-07,143.0800018310547
2023-09-08,142.85000610351562
2023-09-11,143.63999938964844
2023-09-12,139.89999389648438
2023-09-13,136.83999633789062
2023-09-14,139.6300048828125
2023-09-15,136.7899932861328
2023-09-18,137.4199981689453
2023-09-19,137.2100067138672
2023-09-20,135.8800048828125
2023-09-21,134.72999572753906
2023-09-22,134.80999755859375
2023-09-25,136.1999969482422
2023-09-26,133.94000244140625
2023-09-27,135.92999267578125
2023-09-28,139.25
2023-09-29,136.41000366210938
2023-10-02,134.57000732421875
2023-10-03,130.30999755859375
2023-10-04,132.3699951171875
2023-10-05,132.66000366210938
2023-10-06,132.39999389648438
2023-10-09,132.00999450683594
2023-10-10,133.64999389648438
2023-10-11,136.55999755859375
2023-10-12,129.22000122070312
2023-10-13,127.43000030517578
2023-10-16,129.02999877929688
2023-10-17,128.47999572753906
2023-10-18,123.52999877929688
2023-10-19,122.83000183105469
2023-10-20,122.97000122070312
2023-10-23,123.06999969482422
2023-10-24,123.3499984741211
2023-10-25,110.5999984741211
2023-10-26,113.86000061035156
2023-10-27,111.52999877929688
2023-10-30,112.66000366210938
2023-10-31,113.37000274658203
2023-11-01,115.80999755859375
2023-11-02,118.54000091552734
2023-11-03,122.66000366210938
2023-11-06,121.33000183105469
2023-11-07,121.48999786376953
2023-11-08,122.36000061035156
2023-11-09,121.72000122070312
2023-11-10,124.30000305175781
2023-11-13,124.08000183105469
2023-11-14,130.4600067138672
2023-11-15,129.82000732421875
2023-11-16,129.2899932861328
2023-11-17,131.3699951171875
2023-11-20,130.72000122070312
2023-11-21,130.64999389648438
2023-11-22,132.24000549316406
2023-11-24,133.05999755859375
2023-11-27,133.6199951171875
2023-11-28,132.1699981689453
2023-11-29,134.13999938964844
2023-11-30,135.5800018310547
2023-12-01,139.02999877929688
2023-12-04,137.77000427246094
2023-12-05,138.0800018310547
2023-12-06,138.82000732421875
2023-12-07,141.0
2023-12-08,143.36000061035156
2023-12-11,143.8000030517578
2023-12-12,143.16000366210938
2023-12-13,146.19000244140625
2023-12-14,152.77999877929688
2023-12-15,152.42999267578125
2023-12-18,148.88999938964844
2023-12-19,149.92999267578125
2023-12-20,147.49000549316406
2023-12-21,147.9499969482422
2023-12-22,148.52000427246094
2023-12-26,148.25999450683594
2023-12-27,148.75
2023-12-28,148.75
2023-12-29,148.22999572753906
2024-01-02,148.77000427246094
2024-01-03,145.75
2024-01-04,145.24000549316406
2024-01-05,147.4199981689453
2024-01-08,149.99000549316406
2024-01-09,151.14999389648438
2024-01-10,150.77999877929688
2024-01-11,150.2899932861328
2024-01-12,149.22000122070312
2024-01-16,147.9600067138672
2024-01-17,147.75
2024-01-18,150.7100067138672
2024-01-19,150.6300048828125
2024-01-22,154.4600067138672
2024-01-23,148.6699981689453
2024-01-24,146.85000610351562
2024-01-25,149.72000122070312
2024-01-26,150.1999969482422
2024-01-29,152.13999938964844
2024-01-30,152.97000122070312
2024-01-31,151.52999877929688
2024-02-01,155.67999267578125
2024-02-02,155.4199981689453
2024-02-05,152.99000549316406
2024-02-06,153.25999450683594
2024-02-07,158.57000732421875
2024-02-08,159.49000549316406
2024-02-09,148.2100067138672
2024-02-12,149.25
2024-02-13,147.0399932861328
2024-02-14,143.02999877929688
2024-02-15,142.22999572753906
2024-02-16,139.9499969482422
2024-02-20,141.55999755859375
2024-02-21,143.6699981689453
2024-02-22,144.6300048828125
2024-02-23,147.3699951171875
2024-02-26,147.3000030517578
2024-02-27,148.9199981689453
2024-02-28,149.89999389648438
2024-02-29,149.77999877929688
2024-03-01,151.6699981689453
2024-03-04,152.80999755859375
2024-03-05,149.25
2024-03-06,150.89999389648438
2024-03-07,155.55999755859375
2024-03-08,157.0
2024-03-11,156.0
2024-03-12,159.50999450683594
2024-03-13,162.3699951171875
2024-03-14,157.52999877929688
2024-03-15,159.7899932861328
2024-03-18,157.6699981689453
2024-03-19,158.89999389648438
2024-03-20,160.64999389648438
2024-03-21,166.13999938964844
2024-03-22,165.97000122070312
2024-03-25,165.4499969482422
2024-03-26,164.14999389648438
2024-03-27,167.2100067138672
2024-03-28,166.8000030517578
2024-04-01,168.7899932861328
2024-04-02,166.82000732421875
2024-04-03,171.0
2024-04-04,168.9499969482422
2024-04-05,172.66000366210938
2024-04-08,171.3300018310547
2024-04-09,169.61000061035156
2024-04-10,165.89999389648438
2024-04-11,166.52000427246094
2024-04-12,165.50999450683594
2024-04-15,163.86000061035156
2024-04-16,163.5399932861328
2024-04-17,162.89999389648438
2024-04-18,160.52000427246094
2024-04-19,160.11000061035156
2024-04-22,164.44000244140625
2024-04-23,167.6199951171875
2024-04-24,165.22000122070312
2024-04-25,165.0399932861328
2024-04-26,168.5
2024-04-29,171.67999267578125
2024-04-30,168.2100067138672
2024-05-01,168.0800018310547
2024-05-02,173.13999938964844
2024-05-03,174.80999755859375
2024-05-06,177.25999450683594
2024-05-07,175.0800018310547
2024-05-08,174.6300048828125
2024-05-09,177.3800048828125
2024-05-10,176.80999755859375
2024-05-13,175.66000366210938
2024-05-14,177.6999969482422
2024-05-15,179.47000122070312
2024-05-16,173.72000122070312
2024-05-17,176.3800048828125
2024-05-20,176.86000061035156
2024-05-21,178.50999450683594
2024-05-22,177.50999450683594
2024-05-23,176.6699981689453
2024-05-24,181.35000610351562
2024-05-28,177.85000610351562
2024-05-29,174.1300048828125
2024-05-30,178.22000122070312
2024-05-31,181.07000732421875
2024-06-03,180.3699951171875
2024-06-04,175.4600067138672
2024-06-05,179.52000427246094
2024-06-06,176.55999755859375
2024-06-07,176.88999938964844
2024-06-10,176.39999389648438
2024-06-11,175.39999389648438
2024-06-12,181.38999938964844
2024-06-13,181.19000244140625
2024-06-14,176.5800018310547
2024-06-17,177.16000366210938
2024-06-18,179.30999755859375
2024-06-20,175.6300048828125
2024-06-21,177.6999969482422
2024-06-24,178.24000549316406
2024-06-25,173.86000061035156
2024-06-26,173.17999267578125
2024-06-27,171.8699951171875
2024-06-28,173.72000122070312
2024-07-01,167.57000732421875
2024-07-02,168.3699951171875
2024-07-03,168.35000610351562
2024-07-05,165.63999938964844
2024-07-08,167.33999633789062
2024-07-09,165.33999633789062
2024-07-10,167.16000366210938
2024-07-11,175.14999389648438
2024-07-12,177.4600067138672
2024-07-15,174.22000122070312
2024-07-16,181.58999633789062
2024-07-17,173.05999755859375
2024-07-18,174.38999938964844
2024-07-19,172.77999877929688
2024-07-22,178.0399932861328
2024-07-23,179.8800048828125
2024-07-24,174.64999389648438
2024-07-25,175.72999572753906
2024-07-26,180.08999633789062
2024-07-29,182.3000030517578
2024-07-30,182.02999877929688
2024-07-31,186.3800048828125
2024-08-01,182.82000732421875
2024-08-02,169.67999267578125
2024-08-05,164.35000610351562
2024-08-06,157.57000732421875
2024-08-07,154.02000427246094
2024-08-08,155.1199951171875
2024-08-09,157.02999877929688
2024-08-12,155.25
2024-08-13,159.49000549316406
2024-08-14,158.5399932861328
2024-08-15,161.8300018310547
2024-08-16,159.5800018310547
2024-08-19,162.5800018310547
2024-08-20,160.6699981689453
2024-08-21,163.36000061035156
2024-08-22,163.55999755859375
2024-08-23,171.77000427246094
2024-08-26,171.41000366210938
2024-08-27,167.22000122070312
2024-08-28,165.94000244140625
2024-08-29,166.49000549316406
2024-08-30,168.72999572753906
2024-09-03,159.61000061035156
2024-09-04,159.97999572753906
2024-09-05,158.94000244140625
2024-09-06,157.14999389648438
2024-09-09,156.5500030517578
2024-09-10,157.75999450683594
2024-09-11,159.89999389648438
2024-09-12,161.7100067138672
2024-09-13,165.60000610351562
2024-09-16,167.77000427246094
2024-09-17,170.7899932861328
2024-09-18,172.3300018310547
2024-09-19,178.14999389648438
2024-09-20,174.1999969482422
2024-09-23,174.35000610351562
2024-09-24,174.4199981689453
2024-09-25,170.30999755859375
2024-09-26,174.02000427246094
2024-09-27,174.3000030517578
2024-09-30,176.52000427246094
2024-10-01,174.5399932861328
2024-10-02,172.50999450683594
2024-10-03,172.4499969482422
2024-10-04,172.00999450683594
2024-10-07,181.4199981689453
2024-10-08,182.0800018310547
2024-10-09,182.0
2024-10-10,175.92999267578125
2024-10-11,180.4499969482422
2024-10-14,187.47999572753906
2024-10-15,187.0
2024-10-16,187.9499969482422
2024-10-17,187.4199981689453
2024-10-18,189.60000610351562
2024-10-21,186.1999969482422
2024-10-22,182.8699951171875
2024-10-23,181.32000732421875
2024-10-24,183.42999267578125
2024-10-25,181.89999389648438
2024-10-28,185.0500030517578
2024-10-29,180.9600067138672
2024-10-30,181.5800018310547
2024-10-31,176.7899932861328
2024-11-01,180.33999633789062
2024-11-04,179.39999389648438
2024-11-05,182.55999755859375
2024-11-06,184.63999938964844
2024-11-07,187.4199981689453
2024-11-08,190.44000244140625
2024-11-11,193.4600067138672
2024-11-12,190.6699981689453
2024-11-13,195.77000427246094
2024-11-14,195.25999450683594
2024-11-15,193.99000549316406
2024-11-18,195.3000030517578
2024-11-19,194.08999633789062
2024-11-20,194.1199951171875
2024-11-21,197.5800018310547
