Date,RKT
2022-10-17,6.949999809265137
2022-10-18,6.949999809265137
2022-10-19,6.550000190734863
2022-10-20,6.28000020980835
2022-10-21,6.320000171661377
2022-10-24,6.360000133514404
2022-10-25,6.829999923706055
2022-10-26,6.400000095367432
2022-10-27,6.349999904632568
2022-10-28,6.710000038146973
2022-10-31,6.900000095367432
2022-11-01,6.909999847412109
2022-11-02,6.610000133514404
2022-11-03,6.510000228881836
2022-11-04,6.309999942779541
2022-11-07,6.360000133514404
2022-11-08,6.570000171661377
2022-11-09,6.510000228881836
2022-11-10,7.320000171661377
2022-11-11,8.130000114440918
2022-11-14,7.940000057220459
2022-11-15,8.380000114440918
2022-11-16,7.739999771118164
2022-11-17,7.559999942779541
2022-11-18,7.5
2022-11-21,7.409999847412109
2022-11-22,7.380000114440918
2022-11-23,7.75
2022-11-25,7.730000019073486
2022-11-28,7.599999904632568
2022-11-29,7.829999923706055
2022-11-30,8.300000190734863
2022-12-01,8.539999961853027
2022-12-02,8.40999984741211
2022-12-05,8.25
2022-12-06,8.260000228881836
2022-12-07,8.3100004196167
2022-12-08,8.5
2022-12-09,8.270000457763672
2022-12-12,8.489999771118164
2022-12-13,8.470000267028809
2022-12-14,8.1899995803833
2022-12-15,8.0
2022-12-16,7.960000038146973
2022-12-19,7.880000114440918
2022-12-20,7.650000095367432
2022-12-21,7.539999961853027
2022-12-22,7.429999828338623
2022-12-23,7.289999961853027
2022-12-27,6.869999885559082
2022-12-28,6.639999866485596
2022-12-29,6.980000019073486
2022-12-30,7.0
2023-01-03,7.090000152587891
2023-01-04,7.440000057220459
2023-01-05,7.340000152587891
2023-01-06,7.46999979019165
2023-01-09,7.599999904632568
2023-01-10,7.809999942779541
2023-01-11,8.199999809265137
2023-01-12,8.569999694824219
2023-01-13,8.25
2023-01-17,8.34000015258789
2023-01-18,8.550000190734863
2023-01-19,8.569999694824219
2023-01-20,8.8100004196167
2023-01-23,9.140000343322754
2023-01-24,8.9399995803833
2023-01-25,8.979999542236328
2023-01-26,9.170000076293945
2023-01-27,9.359999656677246
2023-01-30,9.270000457763672
2023-01-31,9.40999984741211
2023-02-01,9.729999542236328
2023-02-02,10.779999732971191
2023-02-03,10.289999961853027
2023-02-06,9.6899995803833
2023-02-07,9.619999885559082
2023-02-08,9.4399995803833
2023-02-09,9.09000015258789
2023-02-10,8.8100004196167
2023-02-13,8.869999885559082
2023-02-14,8.850000381469727
2023-02-15,9.149999618530273
2023-02-16,9.020000457763672
2023-02-17,8.699999809265137
2023-02-21,8.329999923706055
2023-02-22,8.09000015258789
2023-02-23,8.0600004196167
2023-02-24,7.869999885559082
2023-02-27,7.880000114440918
2023-02-28,7.860000133514404
2023-03-01,8.029999732971191
2023-03-02,8.09000015258789
2023-03-03,8.640000343322754
2023-03-06,8.6899995803833
2023-03-07,8.229999542236328
2023-03-08,8.4399995803833
2023-03-09,8.289999961853027
2023-03-10,8.0600004196167
2023-03-13,8.65999984741211
2023-03-14,8.460000038146973
2023-03-15,8.529999732971191
2023-03-16,8.710000038146973
2023-03-17,8.65999984741211
2023-03-20,8.390000343322754
2023-03-21,8.550000190734863
2023-03-22,8.359999656677246
2023-03-23,8.319999694824219
2023-03-24,8.859999656677246
2023-03-27,8.8100004196167
2023-03-28,8.65999984741211
2023-03-29,8.920000076293945
2023-03-30,8.789999961853027
2023-03-31,9.0600004196167
2023-04-03,9.119999885559082
2023-04-04,9.25
2023-04-05,9.380000114440918
2023-04-06,9.229999542236328
2023-04-10,9.489999771118164
2023-04-11,9.920000076293945
2023-04-12,9.510000228881836
2023-04-13,9.300000190734863
2023-04-14,9.149999618530273
2023-04-17,9.170000076293945
2023-04-18,8.979999542236328
2023-04-19,9.050000190734863
2023-04-20,8.850000381469727
2023-04-21,8.819999694824219
2023-04-24,8.84000015258789
2023-04-25,8.65999984741211
2023-04-26,8.529999732971191
2023-04-27,8.760000228881836
2023-04-28,8.90999984741211
2023-05-01,8.6899995803833
2023-05-02,8.529999732971191
2023-05-03,8.640000343322754
2023-05-04,8.699999809265137
2023-05-05,8.449999809265137
2023-05-08,8.420000076293945
2023-05-09,8.270000457763672
2023-05-10,8.079999923706055
2023-05-11,8.180000305175781
2023-05-12,8.119999885559082
2023-05-15,8.220000267028809
2023-05-16,7.960000038146973
2023-05-17,8.15999984741211
2023-05-18,8.239999771118164
2023-05-19,8.15999984741211
2023-05-22,8.289999961853027
2023-05-23,8.0
2023-05-24,7.840000152587891
2023-05-25,7.659999847412109
2023-05-26,7.789999961853027
2023-05-30,8.130000114440918
2023-05-31,8.020000457763672
2023-06-01,8.069999694824219
2023-06-02,8.279999732971191
2023-06-05,8.3100004196167
2023-06-06,8.619999885559082
2023-06-07,8.5600004196167
2023-06-08,8.720000267028809
2023-06-09,8.949999809265137
2023-06-12,9.100000381469727
2023-06-13,9.270000457763672
2023-06-14,9.239999771118164
2023-06-15,9.329999923706055
2023-06-16,9.1899995803833
2023-06-20,8.979999542236328
2023-06-21,8.829999923706055
2023-06-22,8.65999984741211
2023-06-23,8.609999656677246
2023-06-26,8.699999809265137
2023-06-27,9.09000015258789
2023-06-28,9.399999618530273
2023-06-29,9.020000457763672
2023-06-30,8.960000038146973
2023-07-03,8.970000267028809
2023-07-05,9.260000228881836
2023-07-06,8.6899995803833
2023-07-07,8.859999656677246
2023-07-10,9.329999923706055
2023-07-11,10.039999961853027
2023-07-12,10.300000190734863
2023-07-13,10.300000190734863
2023-07-14,10.399999618530273
2023-07-17,10.170000076293945
2023-07-18,10.369999885559082
2023-07-19,10.760000228881836
2023-07-20,10.5
2023-07-21,10.489999771118164
2023-07-24,10.529999732971191
2023-07-25,10.369999885559082
2023-07-26,10.460000038146973
2023-07-27,10.40999984741211
2023-07-28,10.829999923706055
2023-07-31,10.930000305175781
2023-08-01,10.65999984741211
2023-08-02,10.300000190734863
2023-08-03,10.119999885559082
2023-08-04,11.180000305175781
2023-08-07,11.579999923706055
2023-08-08,11.369999885559082
2023-08-09,11.489999771118164
2023-08-10,11.800000190734863
2023-08-11,11.699999809265137
2023-08-14,11.329999923706055
2023-08-15,10.890000343322754
2023-08-16,10.8100004196167
2023-08-17,10.699999809265137
2023-08-18,10.5
2023-08-21,10.239999771118164
2023-08-22,10.3100004196167
2023-08-23,10.520000457763672
2023-08-24,10.319999694824219
2023-08-25,10.420000076293945
2023-08-28,10.4399995803833
2023-08-29,10.489999771118164
2023-08-30,10.739999771118164
2023-08-31,10.680000305175781
2023-09-01,10.520000457763672
2023-09-05,10.239999771118164
2023-09-06,10.350000381469727
2023-09-07,10.489999771118164
2023-09-08,10.270000457763672
2023-09-11,10.180000305175781
2023-09-12,9.989999771118164
2023-09-13,9.739999771118164
2023-09-14,9.90999984741211
2023-09-15,9.430000305175781
2023-09-18,9.25
2023-09-19,9.1899995803833
2023-09-20,9.0
2023-09-21,8.470000267028809
2023-09-22,8.399999618530273
2023-09-25,8.25
2023-09-26,8.130000114440918
2023-09-27,8.130000114440918
2023-09-28,8.229999542236328
2023-09-29,8.180000305175781
2023-10-02,7.989999771118164
2023-10-03,7.480000019073486
2023-10-04,7.619999885559082
2023-10-05,7.840000152587891
2023-10-06,7.940000057220459
2023-10-09,8.130000114440918
2023-10-10,8.100000381469727
2023-10-11,8.1899995803833
2023-10-12,7.820000171661377
2023-10-13,7.75
2023-10-16,7.860000133514404
2023-10-17,7.860000133514404
2023-10-18,7.5
2023-10-19,7.429999828338623
2023-10-20,7.309999942779541
2023-10-23,7.360000133514404
2023-10-24,7.340000152587891
2023-10-25,7.210000038146973
2023-10-26,7.300000190734863
2023-10-27,7.300000190734863
2023-10-30,7.309999942779541
2023-10-31,7.389999866485596
2023-11-01,7.519999980926514
2023-11-02,8.100000381469727
2023-11-03,8.630000114440918
2023-11-06,8.149999618530273
2023-11-07,8.15999984741211
2023-11-08,8.40999984741211
2023-11-09,7.860000133514404
2023-11-10,8.329999923706055
2023-11-13,7.989999771118164
2023-11-14,9.220000267028809
2023-11-15,9.029999732971191
2023-11-16,8.930000305175781
2023-11-17,9.010000228881836
2023-11-20,8.989999771118164
2023-11-21,8.949999809265137
2023-11-22,8.930000305175781
2023-11-24,9.029999732971191
2023-11-27,9.149999618530273
2023-11-28,9.329999923706055
2023-11-29,9.539999961853027
2023-11-30,9.34000015258789
2023-12-01,9.869999885559082
2023-12-04,9.84000015258789
2023-12-05,9.75
2023-12-06,10.270000457763672
2023-12-07,10.350000381469727
2023-12-08,10.510000228881836
2023-12-11,10.579999923706055
2023-12-12,10.800000190734863
2023-12-13,11.8100004196167
2023-12-14,13.380000114440918
2023-12-15,13.739999771118164
2023-12-18,14.0
2023-12-19,14.420000076293945
2023-12-20,14.300000190734863
2023-12-21,14.899999618530273
2023-12-22,14.729999542236328
2023-12-26,14.90999984741211
2023-12-27,15.039999961853027
2023-12-28,15.010000228881836
2023-12-29,14.479999542236328
2024-01-02,14.279999732971191
2024-01-03,13.34000015258789
2024-01-04,12.670000076293945
2024-01-05,12.630000114440918
2024-01-08,12.970000267028809
2024-01-09,12.819999694824219
2024-01-10,12.6899995803833
2024-01-11,12.460000038146973
2024-01-12,12.279999732971191
2024-01-16,11.970000267028809
2024-01-17,11.479999542236328
2024-01-18,11.579999923706055
2024-01-19,12.220000267028809
2024-01-22,12.489999771118164
2024-01-23,12.359999656677246
2024-01-24,12.0
2024-01-25,12.130000114440918
2024-01-26,12.239999771118164
2024-01-29,12.800000190734863
2024-01-30,12.670000076293945
2024-01-31,12.3100004196167
2024-02-01,12.680000305175781
2024-02-02,12.510000228881836
2024-02-05,11.539999961853027
2024-02-06,11.670000076293945
2024-02-07,11.5
2024-02-08,11.479999542236328
2024-02-09,11.550000190734863
2024-02-12,12.100000381469727
2024-02-13,11.239999771118164
2024-02-14,11.460000038146973
2024-02-15,11.699999809265137
2024-02-16,11.369999885559082
2024-02-20,11.149999618530273
2024-02-21,11.0
2024-02-22,10.979999542236328
2024-02-23,11.5600004196167
2024-02-26,11.470000267028809
2024-02-27,11.949999809265137
2024-02-28,12.010000228881836
2024-02-29,12.5600004196167
2024-03-01,12.869999885559082
2024-03-04,12.649999618530273
2024-03-05,12.289999961853027
2024-03-06,12.59000015258789
2024-03-07,12.640000343322754
2024-03-08,12.720000267028809
2024-03-11,12.34000015258789
2024-03-12,12.289999961853027
2024-03-13,12.489999771118164
2024-03-14,12.3100004196167
2024-03-15,12.3100004196167
2024-03-18,12.260000228881836
2024-03-19,12.6899995803833
2024-03-20,13.5
2024-03-21,14.149999618530273
2024-03-22,14.130000114440918
2024-03-25,14.020000457763672
2024-03-26,13.760000228881836
2024-03-27,14.569999694824219
2024-03-28,14.550000190734863
2024-04-01,13.859999656677246
2024-04-02,13.170000076293945
2024-04-03,13.239999771118164
2024-04-04,13.069999694824219
2024-04-05,12.949999809265137
2024-04-08,13.84000015258789
2024-04-09,14.109999656677246
2024-04-10,12.300000190734863
2024-04-11,12.390000343322754
2024-04-12,12.25
2024-04-15,11.670000076293945
2024-04-16,11.4399995803833
2024-04-17,11.380000114440918
2024-04-18,11.529999732971191
2024-04-19,11.680000305175781
2024-04-22,11.970000267028809
2024-04-23,12.630000114440918
2024-04-24,12.550000190734863
2024-04-25,12.199999809265137
2024-04-26,12.350000381469727
2024-04-29,12.40999984741211
2024-04-30,12.279999732971191
2024-05-01,12.359999656677246
2024-05-02,12.729999542236328
2024-05-03,13.300000190734863
2024-05-06,13.8100004196167
2024-05-07,13.979999542236328
2024-05-08,13.880000114440918
2024-05-09,14.09000015258789
2024-05-10,13.670000076293945
2024-05-13,14.420000076293945
2024-05-14,14.600000381469727
2024-05-15,14.399999618530273
2024-05-16,13.880000114440918
2024-05-17,14.119999885559082
2024-05-20,14.649999618530273
2024-05-21,14.539999961853027
2024-05-22,14.069999694824219
2024-05-23,13.600000381469727
2024-05-24,13.84000015258789
2024-05-28,13.920000076293945
2024-05-29,13.569999694824219
2024-05-30,13.819999694824219
2024-05-31,13.899999618530273
2024-06-03,14.149999618530273
2024-06-04,14.350000381469727
2024-06-05,14.539999961853027
2024-06-06,14.5600004196167
2024-06-07,14.239999771118164
2024-06-10,14.350000381469727
2024-06-11,14.550000190734863
2024-06-12,14.890000343322754
2024-06-13,14.729999542236328
2024-06-14,14.6899995803833
2024-06-17,14.59000015258789
2024-06-18,14.300000190734863
2024-06-20,13.869999885559082
2024-06-21,14.109999656677246
2024-06-24,14.100000381469727
2024-06-25,13.649999618530273
2024-06-26,13.859999656677246
2024-06-27,13.789999961853027
2024-06-28,13.699999809265137
2024-07-01,13.15999984741211
2024-07-02,13.319999694824219
2024-07-03,13.850000381469727
2024-07-05,13.930000305175781
2024-07-08,13.270000457763672
2024-07-09,13.25
2024-07-10,13.520000457763672
2024-07-11,14.15999984741211
2024-07-12,14.329999923706055
2024-07-15,14.5600004196167
2024-07-16,15.539999961853027
2024-07-17,15.100000381469727
2024-07-18,14.869999885559082
2024-07-19,14.720000267028809
2024-07-22,14.899999618530273
2024-07-23,15.149999618530273
2024-07-24,14.670000076293945
2024-07-25,15.220000267028809
2024-07-26,15.90999984741211
2024-07-29,16.040000915527344
2024-07-30,16.149999618530273
2024-07-31,16.190000534057617
2024-08-01,15.359999656677246
2024-08-02,17.25
2024-08-05,17.760000228881836
2024-08-06,18.31999969482422
2024-08-07,17.290000915527344
2024-08-08,17.950000762939453
2024-08-09,17.969999313354492
2024-08-12,17.639999389648438
2024-08-13,18.6299991607666
2024-08-14,19.059999465942383
2024-08-15,18.489999771118164
2024-08-16,18.829999923706055
2024-08-19,19.190000534057617
2024-08-20,19.299999237060547
2024-08-21,19.90999984741211
2024-08-22,19.739999771118164
2024-08-23,20.809999465942383
2024-08-26,20.780000686645508
2024-08-27,20.350000381469727
2024-08-28,19.559999465942383
2024-08-29,19.31999969482422
2024-08-30,19.649999618530273
2024-09-03,19.600000381469727
2024-09-04,20.190000534057617
2024-09-05,19.780000686645508
2024-09-06,19.309999465942383
2024-09-09,19.100000381469727
2024-09-10,18.860000610351562
2024-09-11,18.459999084472656
2024-09-12,18.75
2024-09-13,19.6200008392334
2024-09-16,20.3700008392334
2024-09-17,20.670000076293945
2024-09-18,20.420000076293945
2024-09-19,19.190000534057617
2024-09-20,18.829999923706055
2024-09-23,19.15999984741211
2024-09-24,19.459999084472656
2024-09-25,19.34000015258789
2024-09-26,18.81999969482422
2024-09-27,18.93000030517578
2024-09-30,19.190000534057617
2024-10-01,19.270000457763672
2024-10-02,18.850000381469727
2024-10-03,18.06999969482422
2024-10-04,17.520000457763672
2024-10-07,17.510000228881836
2024-10-08,17.559999465942383
2024-10-09,17.290000915527344
2024-10-10,17.540000915527344
2024-10-11,17.739999771118164
2024-10-14,17.829999923706055
2024-10-15,18.479999542236328
2024-10-16,18.59000015258789
2024-10-17,18.010000228881836
2024-10-18,18.010000228881836
2024-10-21,16.329999923706055
2024-10-22,16.68000030517578
2024-10-23,16.40999984741211
2024-10-24,16.690000534057617
2024-10-25,16.290000915527344
2024-10-28,16.31999969482422
2024-10-29,16.309999465942383
2024-10-30,16.34000015258789
2024-10-31,16.100000381469727
2024-11-01,15.710000038146973
2024-11-04,16.0
2024-11-05,16.299999237060547
2024-11-06,15.75
2024-11-07,16.09000015258789
2024-11-08,15.869999885559082
2024-11-11,15.75
2024-11-12,15.539999961853027
2024-11-13,14.130000114440918
2024-11-14,13.65999984741211
2024-11-15,13.600000381469727
2024-11-18,13.430000305175781
2024-11-19,13.710000038146973
2024-11-20,13.680000305175781
2024-11-21,13.609999656677246
