Date,RBA
2023-01-12,59.36000061035156
2023-01-13,59.45000076293945
2023-01-17,59.83000183105469
2023-01-18,59.47999954223633
2023-01-19,59.68000030517578
2023-01-20,60.16999816894531
2023-01-23,61.4900016784668
2023-01-24,58.7400016784668
2023-01-25,58.22999954223633
2023-01-26,58.65999984741211
2023-01-27,58.900001525878906
2023-01-30,59.349998474121094
2023-01-31,60.470001220703125
2023-02-01,62.04999923706055
2023-02-02,61.970001220703125
2023-02-03,62.349998474121094
2023-02-06,61.900001525878906
2023-02-07,62.0
2023-02-08,62.65999984741211
2023-02-09,63.529998779296875
2023-02-10,63.04999923706055
2023-02-13,64.18000030517578
2023-02-14,64.05000305175781
2023-02-15,63.959999084472656
2023-02-16,62.65999984741211
2023-02-17,62.59000015258789
2023-02-21,61.439998626708984
2023-02-22,61.150001525878906
2023-02-23,61.90999984741211
2023-02-24,60.52000045776367
2023-02-27,60.939998626708984
2023-02-28,61.16999816894531
2023-03-01,60.150001525878906
2023-03-02,59.33000183105469
2023-03-03,59.040000915527344
2023-03-06,60.88999938964844
2023-03-07,60.15999984741211
2023-03-08,60.09000015258789
2023-03-09,58.11000061035156
2023-03-10,56.13999938964844
2023-03-13,54.470001220703125
2023-03-14,53.5099983215332
2023-03-15,52.84000015258789
2023-03-16,53.599998474121094
2023-03-17,52.84000015258789
2023-03-20,52.790000915527344
2023-03-21,53.220001220703125
2023-03-22,54.220001220703125
2023-03-23,54.209999084472656
2023-03-24,54.43000030517578
2023-03-27,55.41999816894531
2023-03-28,55.52000045776367
2023-03-29,55.41999816894531
2023-03-30,55.369998931884766
2023-03-31,56.290000915527344
2023-04-03,56.31999969482422
2023-04-04,56.0
2023-04-05,56.06999969482422
2023-04-06,56.36000061035156
2023-04-10,57.220001220703125
2023-04-11,58.529998779296875
2023-04-12,58.65999984741211
2023-04-13,58.90999984741211
2023-04-14,58.81999969482422
2023-04-17,58.81999969482422
2023-04-18,59.09000015258789
2023-04-19,58.470001220703125
2023-04-20,58.27000045776367
2023-04-21,58.70000076293945
2023-04-24,58.0099983215332
2023-04-25,56.630001068115234
2023-04-26,55.790000915527344
2023-04-27,56.709999084472656
2023-04-28,57.189998626708984
2023-05-01,57.209999084472656
2023-05-02,56.04999923706055
2023-05-03,56.27000045776367
2023-05-04,55.7599983215332
2023-05-05,56.90999984741211
2023-05-08,57.18000030517578
2023-05-09,57.7400016784668
2023-05-10,57.9900016784668
2023-05-11,54.529998779296875
2023-05-12,53.290000915527344
2023-05-15,53.279998779296875
2023-05-16,52.119998931884766
2023-05-17,51.849998474121094
2023-05-18,54.25
2023-05-19,55.970001220703125
2023-05-22,56.349998474121094
2023-05-23,56.970001220703125
2023-05-24,56.27000045776367
2023-05-25,54.459999084472656
2023-05-26,53.380001068115234
2023-05-30,53.06999969482422
2023-05-31,52.08000183105469
2023-06-01,52.84000015258789
2023-06-02,55.040000915527344
2023-06-05,54.290000915527344
2023-06-06,55.349998474121094
2023-06-07,55.529998779296875
2023-06-08,55.45000076293945
2023-06-09,55.27000045776367
2023-06-12,56.18000030517578
2023-06-13,56.79999923706055
2023-06-14,56.900001525878906
2023-06-15,57.04999923706055
2023-06-16,57.09000015258789
2023-06-20,57.150001525878906
2023-06-21,57.88999938964844
2023-06-22,56.81999969482422
2023-06-23,55.400001525878906
2023-06-26,57.22999954223633
2023-06-27,58.2599983215332
2023-06-28,58.540000915527344
2023-06-29,59.22999954223633
2023-06-30,60.0
2023-07-03,60.220001220703125
2023-07-05,59.72999954223633
2023-07-06,58.5099983215332
2023-07-07,58.959999084472656
2023-07-10,59.79999923706055
2023-07-11,60.91999816894531
2023-07-12,60.349998474121094
2023-07-13,61.47999954223633
2023-07-14,61.16999816894531
2023-07-17,61.81999969482422
2023-07-18,62.70000076293945
2023-07-19,62.18000030517578
2023-07-20,63.4900016784668
2023-07-21,63.68000030517578
2023-07-24,63.84000015258789
2023-07-25,64.12999725341797
2023-07-26,64.27999877929688
2023-07-27,63.869998931884766
2023-07-28,64.37000274658203
2023-07-31,64.4800033569336
2023-08-01,64.95999908447266
2023-08-02,61.5099983215332
2023-08-03,62.20000076293945
2023-08-04,58.5099983215332
2023-08-07,58.540000915527344
2023-08-08,58.09000015258789
2023-08-09,58.150001525878906
2023-08-10,57.95000076293945
2023-08-11,58.0
2023-08-14,58.13999938964844
2023-08-15,56.779998779296875
2023-08-16,56.130001068115234
2023-08-17,56.25
2023-08-18,56.63999938964844
2023-08-21,57.20000076293945
2023-08-22,57.97999954223633
2023-08-23,58.470001220703125
2023-08-24,58.5
2023-08-25,59.349998474121094
2023-08-28,60.34000015258789
2023-08-29,60.880001068115234
2023-08-30,61.18000030517578
2023-08-31,61.720001220703125
2023-09-01,62.400001525878906
2023-09-05,64.44000244140625
2023-09-06,65.0
2023-09-07,65.51000213623047
2023-09-08,66.27999877929688
2023-09-11,66.55999755859375
2023-09-12,65.41999816894531
2023-09-13,64.76000213623047
2023-09-14,65.0999984741211
2023-09-15,65.18000030517578
2023-09-18,65.75
2023-09-19,64.4000015258789
2023-09-20,64.51000213623047
2023-09-21,63.02000045776367
2023-09-22,62.869998931884766
2023-09-25,63.34000015258789
2023-09-26,62.54999923706055
2023-09-27,61.970001220703125
2023-09-28,62.689998626708984
2023-09-29,62.5
2023-10-02,62.5099983215332
2023-10-03,61.61000061035156
2023-10-04,62.29999923706055
2023-10-05,63.7599983215332
2023-10-06,65.33999633789062
2023-10-09,66.51000213623047
2023-10-10,67.20999908447266
2023-10-11,67.30000305175781
2023-10-12,67.12999725341797
2023-10-13,66.5199966430664
2023-10-16,66.76000213623047
2023-10-17,67.08000183105469
2023-10-18,64.7699966430664
2023-10-19,63.970001220703125
2023-10-20,63.459999084472656
2023-10-23,62.599998474121094
2023-10-24,63.34000015258789
2023-10-25,62.849998474121094
2023-10-26,62.709999084472656
2023-10-27,62.2400016784668
2023-10-30,63.66999816894531
2023-10-31,65.4000015258789
2023-11-01,65.73999786376953
2023-11-02,67.69000244140625
2023-11-03,68.01000213623047
2023-11-06,66.72000122070312
2023-11-07,66.75
2023-11-08,66.37999725341797
2023-11-09,67.06999969482422
2023-11-10,60.13999938964844
2023-11-13,59.66999816894531
2023-11-14,60.13999938964844
2023-11-15,59.650001525878906
2023-11-16,61.459999084472656
2023-11-17,61.619998931884766
2023-11-20,61.91999816894531
2023-11-21,61.630001068115234
2023-11-22,62.150001525878906
2023-11-24,62.86000061035156
2023-11-27,63.529998779296875
2023-11-28,63.2400016784668
2023-11-29,63.16999816894531
2023-11-30,63.68000030517578
2023-12-01,66.5
2023-12-04,64.75
2023-12-05,63.349998474121094
2023-12-06,63.63999938964844
2023-12-07,63.099998474121094
2023-12-08,62.83000183105469
2023-12-11,63.18000030517578
2023-12-12,63.66999816894531
2023-12-13,64.55000305175781
2023-12-14,65.19999694824219
2023-12-15,63.790000915527344
2023-12-18,63.810001373291016
2023-12-19,64.81999969482422
2023-12-20,64.12000274658203
2023-12-21,65.9800033569336
2023-12-22,65.97000122070312
2023-12-26,66.33999633789062
2023-12-27,66.63999938964844
2023-12-28,66.68000030517578
2023-12-29,66.88999938964844
2024-01-02,66.52999877929688
2024-01-03,65.62999725341797
2024-01-04,65.41999816894531
2024-01-05,65.33000183105469
2024-01-08,65.91000366210938
2024-01-09,64.9800033569336
2024-01-10,65.56999969482422
2024-01-11,65.81999969482422
2024-01-12,64.25
2024-01-16,64.4800033569336
2024-01-17,64.54000091552734
2024-01-18,64.70999908447266
2024-01-19,63.9900016784668
2024-01-22,63.939998626708984
2024-01-23,62.900001525878906
2024-01-24,61.599998474121094
2024-01-25,62.09000015258789
2024-01-26,62.2599983215332
2024-01-29,62.790000915527344
2024-01-30,63.93000030517578
2024-01-31,63.970001220703125
2024-02-01,64.8499984741211
2024-02-02,64.29000091552734
2024-02-05,64.08999633789062
2024-02-06,66.47000122070312
2024-02-07,67.45999908447266
2024-02-08,67.97000122070312
2024-02-09,68.63999938964844
2024-02-12,68.13999938964844
2024-02-13,66.38999938964844
2024-02-14,68.68000030517578
2024-02-15,69.16999816894531
2024-02-16,68.91999816894531
2024-02-20,67.75
2024-02-21,66.68000030517578
2024-02-22,68.4000015258789
2024-02-23,76.7300033569336
2024-02-26,77.12999725341797
2024-02-27,76.77999877929688
2024-02-28,76.2300033569336
2024-02-29,75.91000366210938
2024-03-01,76.73999786376953
2024-03-04,76.19000244140625
2024-03-05,75.91000366210938
2024-03-06,74.9000015258789
2024-03-07,75.79000091552734
2024-03-08,75.51000213623047
2024-03-11,75.41000366210938
2024-03-12,75.66999816894531
2024-03-13,76.0999984741211
2024-03-14,75.87000274658203
2024-03-15,75.26000213623047
2024-03-18,75.0999984741211
2024-03-19,76.12000274658203
2024-03-20,76.76000213623047
2024-03-21,77.16000366210938
2024-03-22,76.94999694824219
2024-03-25,75.75
2024-03-26,75.7699966430664
2024-03-27,76.75
2024-03-28,76.16999816894531
2024-04-01,76.72000122070312
2024-04-02,76.12000274658203
2024-04-03,76.12999725341797
2024-04-04,75.69000244140625
2024-04-05,74.69000244140625
2024-04-08,74.5999984741211
2024-04-09,74.30000305175781
2024-04-10,73.80999755859375
2024-04-11,73.31999969482422
2024-04-12,73.05999755859375
2024-04-15,73.08000183105469
2024-04-16,73.33000183105469
2024-04-17,73.20999908447266
2024-04-18,72.48999786376953
2024-04-19,72.61000061035156
2024-04-22,72.81999969482422
2024-04-23,73.23999786376953
2024-04-24,73.37000274658203
2024-04-25,73.33000183105469
2024-04-26,73.18000030517578
2024-04-29,73.70999908447266
2024-04-30,71.58000183105469
2024-05-01,71.37000274658203
2024-05-02,71.19000244140625
2024-05-03,72.23999786376953
2024-05-06,70.80000305175781
2024-05-07,71.87999725341797
2024-05-08,72.0
2024-05-09,72.93000030517578
2024-05-10,76.4800033569336
2024-05-13,77.33000183105469
2024-05-14,76.25
2024-05-15,76.04000091552734
2024-05-16,75.05999755859375
2024-05-17,74.97000122070312
2024-05-20,75.25
2024-05-21,75.52999877929688
2024-05-22,76.01000213623047
2024-05-23,74.87999725341797
2024-05-24,76.16000366210938
2024-05-28,75.55000305175781
2024-05-29,73.73999786376953
2024-05-30,73.48999786376953
2024-05-31,72.68000030517578
2024-06-03,71.19000244140625
2024-06-04,72.4000015258789
2024-06-05,72.9000015258789
2024-06-06,73.52999877929688
2024-06-07,72.69000244140625
2024-06-10,79.12000274658203
2024-06-11,79.55999755859375
2024-06-12,80.72000122070312
2024-06-13,79.87000274658203
2024-06-14,80.0
2024-06-17,80.41999816894531
2024-06-18,80.06999969482422
2024-06-20,78.19000244140625
2024-06-21,77.5999984741211
2024-06-24,78.19000244140625
2024-06-25,77.6500015258789
2024-06-26,77.72000122070312
2024-06-27,77.01000213623047
2024-06-28,76.36000061035156
2024-07-01,75.77999877929688
2024-07-02,76.44000244140625
2024-07-03,77.27999877929688
2024-07-05,77.0
2024-07-08,76.75
2024-07-09,76.66999816894531
2024-07-10,77.37999725341797
2024-07-11,78.83000183105469
2024-07-12,79.44000244140625
2024-07-15,79.83000183105469
2024-07-16,81.37000274658203
2024-07-17,81.04000091552734
2024-07-18,80.56999969482422
2024-07-19,79.72000122070312
2024-07-22,80.29000091552734
2024-07-23,80.41999816894531
2024-07-24,79.47000122070312
2024-07-25,78.56999969482422
2024-07-26,79.16999816894531
2024-07-29,79.80000305175781
2024-07-30,79.38999938964844
2024-07-31,79.62999725341797
2024-08-01,76.08999633789062
2024-08-02,74.7699966430664
2024-08-05,71.7699966430664
2024-08-06,78.41999816894531
2024-08-07,77.30000305175781
2024-08-08,78.29000091552734
2024-08-09,78.94000244140625
2024-08-12,78.0199966430664
2024-08-13,78.72000122070312
2024-08-14,80.02999877929688
2024-08-15,81.69999694824219
2024-08-16,82.26000213623047
2024-08-19,83.12000274658203
2024-08-20,83.37999725341797
2024-08-21,84.08999633789062
2024-08-22,84.61000061035156
2024-08-23,85.66999816894531
2024-08-26,86.62999725341797
2024-08-27,87.1500015258789
2024-08-28,85.18000030517578
2024-08-29,85.2300033569336
2024-08-30,86.12999725341797
2024-09-03,84.22000122070312
2024-09-04,83.95999908447266
2024-09-05,83.77999877929688
2024-09-06,82.66000366210938
2024-09-09,83.4800033569336
2024-09-10,84.05000305175781
2024-09-11,84.66999816894531
2024-09-12,84.9000015258789
2024-09-13,85.0999984741211
2024-09-16,85.0999984741211
2024-09-17,84.36000061035156
2024-09-18,83.9000015258789
2024-09-19,85.30999755859375
2024-09-20,84.41000366210938
2024-09-23,84.37000274658203
2024-09-24,84.19999694824219
2024-09-25,82.12999725341797
2024-09-26,80.69000244140625
2024-09-27,80.27999877929688
2024-09-30,80.48999786376953
2024-10-01,80.04000091552734
2024-10-02,80.01000213623047
2024-10-03,80.08999633789062
2024-10-04,81.20999908447266
2024-10-07,80.3499984741211
2024-10-08,81.36000061035156
2024-10-09,80.80000305175781
2024-10-10,79.47000122070312
2024-10-11,80.08000183105469
2024-10-14,81.05000305175781
2024-10-15,80.80000305175781
2024-10-16,78.70999908447266
2024-10-17,80.54000091552734
2024-10-18,81.11000061035156
2024-10-21,86.29000091552734
2024-10-22,86.27999877929688
2024-10-23,85.6500015258789
2024-10-24,84.61000061035156
2024-10-25,84.94000244140625
2024-10-28,86.08999633789062
2024-10-29,86.63999938964844
2024-10-30,86.20999908447266
2024-10-31,84.73999786376953
2024-11-01,85.0999984741211
2024-11-04,85.4000015258789
2024-11-05,86.62999725341797
2024-11-06,89.3499984741211
2024-11-07,89.33999633789062
2024-11-08,91.86000061035156
2024-11-11,93.69999694824219
2024-11-12,92.87000274658203
2024-11-13,91.16000366210938
2024-11-14,92.36000061035156
2024-11-15,92.76000213623047
2024-11-18,94.12999725341797
2024-11-19,93.5999984741211
2024-11-20,93.73999786376953
2024-11-21,95.33999633789062
