Date,CP
2022-09-29,68.62000274658203
2022-09-30,66.72000122070312
2022-10-03,70.16000366210938
2022-10-04,72.41000366210938
2022-10-05,70.9800033569336
2022-10-06,69.7300033569336
2022-10-07,68.7300033569336
2022-10-10,68.4000015258789
2022-10-11,67.87999725341797
2022-10-12,67.08000183105469
2022-10-13,69.16000366210938
2022-10-14,67.04000091552734
2022-10-17,69.38999938964844
2022-10-18,70.88999938964844
2022-10-19,70.80999755859375
2022-10-20,68.94999694824219
2022-10-21,70.86000061035156
2022-10-24,70.94999694824219
2022-10-25,71.86000061035156
2022-10-26,73.16999816894531
2022-10-27,73.52999877929688
2022-10-28,73.91999816894531
2022-10-31,74.48999786376953
2022-11-01,74.4000015258789
2022-11-02,73.43000030517578
2022-11-03,73.79000091552734
2022-11-04,75.88999938964844
2022-11-07,77.0
2022-11-08,77.31999969482422
2022-11-09,75.29000091552734
2022-11-10,78.0199966430664
2022-11-11,76.76000213623047
2022-11-14,76.0999984741211
2022-11-15,75.41999816894531
2022-11-16,77.56999969482422
2022-11-17,77.80000305175781
2022-11-18,78.51000213623047
2022-11-21,79.16000366210938
2022-11-22,80.44000244140625
2022-11-23,80.72000122070312
2022-11-25,81.45999908447266
2022-11-28,80.43000030517578
2022-11-29,80.22000122070312
2022-11-30,81.91000366210938
2022-12-01,82.51000213623047
2022-12-02,82.3499984741211
2022-12-05,80.19000244140625
2022-12-06,78.91999816894531
2022-12-07,78.95999908447266
2022-12-08,80.2300033569336
2022-12-09,78.95999908447266
2022-12-12,79.4000015258789
2022-12-13,79.83999633789062
2022-12-14,78.4000015258789
2022-12-15,76.37999725341797
2022-12-16,75.3499984741211
2022-12-19,74.37999725341797
2022-12-20,74.80999755859375
2022-12-21,75.83999633789062
2022-12-22,74.95999908447266
2022-12-23,75.4800033569336
2022-12-27,75.86000061035156
2022-12-28,74.47000122070312
2022-12-29,75.41000366210938
2022-12-30,74.58999633789062
2023-01-03,74.87999725341797
2023-01-04,76.69000244140625
2023-01-05,74.48999786376953
2023-01-06,77.52999877929688
2023-01-09,77.70999908447266
2023-01-10,76.44999694824219
2023-01-11,77.33000183105469
2023-01-12,77.93000030517578
2023-01-13,79.11000061035156
2023-01-17,80.19000244140625
2023-01-18,78.30999755859375
2023-01-19,77.80999755859375
2023-01-20,79.20999908447266
2023-01-23,79.72000122070312
2023-01-24,79.94000244140625
2023-01-25,76.91999816894531
2023-01-26,76.91999816894531
2023-01-27,77.47000122070312
2023-01-30,77.30999755859375
2023-01-31,78.9000015258789
2023-02-01,77.94999694824219
2023-02-02,79.29000091552734
2023-02-03,79.12000274658203
2023-02-06,77.95999908447266
2023-02-07,77.68000030517578
2023-02-08,77.63999938964844
2023-02-09,77.58000183105469
2023-02-10,79.66999816894531
2023-02-13,79.83000183105469
2023-02-14,79.69000244140625
2023-02-15,79.31999969482422
2023-02-16,78.36000061035156
2023-02-17,77.61000061035156
2023-02-21,76.7300033569336
2023-02-22,76.25
2023-02-23,76.93000030517578
2023-02-24,76.12999725341797
2023-02-27,77.26000213623047
2023-02-28,75.94000244140625
2023-03-01,76.98999786376953
2023-03-02,78.2699966430664
2023-03-03,78.62999725341797
2023-03-06,77.62999725341797
2023-03-07,75.45999908447266
2023-03-08,75.41000366210938
2023-03-09,73.9800033569336
2023-03-10,73.12999725341797
2023-03-13,73.36000061035156
2023-03-14,72.9800033569336
2023-03-15,77.0999984741211
2023-03-16,79.66000366210938
2023-03-17,77.29000091552734
2023-03-20,77.45999908447266
2023-03-21,77.26000213623047
2023-03-22,75.91999816894531
2023-03-23,74.79000091552734
2023-03-24,75.12999725341797
2023-03-27,75.80000305175781
2023-03-28,75.98999786376953
2023-03-29,75.88999938964844
2023-03-30,75.93000030517578
2023-03-31,76.94000244140625
2023-04-03,77.22000122070312
2023-04-04,77.19000244140625
2023-04-05,75.76000213623047
2023-04-06,75.94999694824219
2023-04-10,75.79000091552734
2023-04-11,76.4000015258789
2023-04-12,77.06999969482422
2023-04-13,77.88999938964844
2023-04-14,78.1500015258789
2023-04-17,78.62000274658203
2023-04-18,79.62999725341797
2023-04-19,80.19000244140625
2023-04-20,80.76000213623047
2023-04-21,81.29000091552734
2023-04-24,81.30000305175781
2023-04-25,79.2699966430664
2023-04-26,77.44000244140625
2023-04-27,77.97000122070312
2023-04-28,78.83999633789062
2023-05-01,79.33000183105469
2023-05-02,78.16000366210938
2023-05-03,78.87999725341797
2023-05-04,78.37000274658203
2023-05-05,80.9800033569336
2023-05-08,81.0199966430664
2023-05-09,80.87999725341797
2023-05-10,81.63999938964844
2023-05-11,80.94999694824219
2023-05-12,81.93000030517578
2023-05-15,82.93000030517578
2023-05-16,82.80999755859375
2023-05-17,82.4000015258789
2023-05-18,82.69999694824219
2023-05-19,82.5999984741211
2023-05-22,81.33999633789062
2023-05-23,79.02999877929688
2023-05-24,76.77999877929688
2023-05-25,76.95999908447266
2023-05-26,77.05000305175781
2023-05-30,77.1500015258789
2023-05-31,76.19999694824219
2023-06-01,76.27999877929688
2023-06-02,78.69000244140625
2023-06-05,77.87999725341797
2023-06-06,76.68000030517578
2023-06-07,79.18000030517578
2023-06-08,77.93000030517578
2023-06-09,76.44000244140625
2023-06-12,76.37999725341797
2023-06-13,77.01000213623047
2023-06-14,77.69000244140625
2023-06-15,78.43000030517578
2023-06-16,78.5199966430664
2023-06-20,77.55999755859375
2023-06-21,79.33000183105469
2023-06-22,80.70999908447266
2023-06-23,80.05999755859375
2023-06-26,79.94000244140625
2023-06-27,80.36000061035156
2023-06-28,79.01000213623047
2023-06-29,79.33000183105469
2023-06-30,80.7699966430664
2023-07-03,81.56999969482422
2023-07-05,80.27999877929688
2023-07-06,78.75
2023-07-07,78.36000061035156
2023-07-10,77.94000244140625
2023-07-11,78.3499984741211
2023-07-12,79.38999938964844
2023-07-13,80.43000030517578
2023-07-14,80.58000183105469
2023-07-17,79.7699966430664
2023-07-18,80.41000366210938
2023-07-19,80.73999786376953
2023-07-20,80.5199966430664
2023-07-21,81.43000030517578
2023-07-24,82.23999786376953
2023-07-25,82.83999633789062
2023-07-26,84.01000213623047
2023-07-27,83.08000183105469
2023-07-28,83.05000305175781
2023-07-31,82.29000091552734
2023-08-01,81.25
2023-08-02,80.08999633789062
2023-08-03,80.9000015258789
2023-08-04,80.81999969482422
2023-08-07,81.6500015258789
2023-08-08,80.75
2023-08-09,81.16999816894531
2023-08-10,81.0
2023-08-11,81.16999816894531
2023-08-14,80.38999938964844
2023-08-15,78.95999908447266
2023-08-16,78.47000122070312
2023-08-17,78.51000213623047
2023-08-18,78.58000183105469
2023-08-21,78.2699966430664
2023-08-22,78.19999694824219
2023-08-23,79.19999694824219
2023-08-24,78.12999725341797
2023-08-25,78.58000183105469
2023-08-28,78.76000213623047
2023-08-29,79.2699966430664
2023-08-30,80.12999725341797
2023-08-31,79.37999725341797
2023-09-01,80.37000274658203
2023-09-05,79.38999938964844
2023-09-06,78.19000244140625
2023-09-07,77.20999908447266
2023-09-08,76.41999816894531
2023-09-11,77.5199966430664
2023-09-12,77.63999938964844
2023-09-13,78.0
2023-09-14,79.9000015258789
2023-09-15,79.87999725341797
2023-09-18,79.18000030517578
2023-09-19,78.3499984741211
2023-09-20,78.44000244140625
2023-09-21,76.3499984741211
2023-09-22,76.47000122070312
2023-09-25,76.87999725341797
2023-09-26,74.48999786376953
2023-09-27,73.91000366210938
2023-09-28,74.63999938964844
2023-09-29,74.41000366210938
2023-10-02,72.91000366210938
2023-10-03,73.52999877929688
2023-10-04,73.08000183105469
2023-10-05,72.75
2023-10-06,72.8499984741211
2023-10-09,73.20999908447266
2023-10-10,72.87999725341797
2023-10-11,73.37000274658203
2023-10-12,72.33999633789062
2023-10-13,71.88999938964844
2023-10-16,72.79000091552734
2023-10-17,72.31999969482422
2023-10-18,70.91999816894531
2023-10-19,71.29000091552734
2023-10-20,71.16999816894531
2023-10-23,70.52999877929688
2023-10-24,69.44999694824219
2023-10-25,69.73999786376953
2023-10-26,69.80000305175781
2023-10-27,69.55000305175781
2023-10-30,71.02999877929688
2023-10-31,70.97000122070312
2023-11-01,71.66000366210938
2023-11-02,73.38999938964844
2023-11-03,74.31999969482422
2023-11-06,74.31999969482422
2023-11-07,73.48999786376953
2023-11-08,73.79000091552734
2023-11-09,72.80000305175781
2023-11-10,70.68000030517578
2023-11-13,69.47000122070312
2023-11-14,70.87999725341797
2023-11-15,71.55000305175781
2023-11-16,71.63999938964844
2023-11-17,71.72000122070312
2023-11-20,71.5
2023-11-21,70.95999908447266
2023-11-22,70.98999786376953
2023-11-24,72.19000244140625
2023-11-27,69.63999938964844
2023-11-28,70.25
2023-11-29,71.31999969482422
2023-11-30,72.0
2023-12-01,74.83000183105469
2023-12-04,74.5999984741211
2023-12-05,73.47000122070312
2023-12-06,73.97000122070312
2023-12-07,73.26000213623047
2023-12-08,72.88999938964844
2023-12-11,73.02999877929688
2023-12-12,73.87999725341797
2023-12-13,74.9000015258789
2023-12-14,76.8499984741211
2023-12-15,75.9000015258789
2023-12-18,76.1500015258789
2023-12-19,77.72000122070312
2023-12-20,77.23999786376953
2023-12-21,79.12000274658203
2023-12-22,79.47000122070312
2023-12-26,79.45999908447266
2023-12-27,79.73999786376953
2023-12-28,79.29000091552734
2023-12-29,79.05999755859375
2024-01-02,79.05999755859375
2024-01-03,78.86000061035156
2024-01-04,79.30000305175781
2024-01-05,78.62999725341797
2024-01-08,78.91000366210938
2024-01-09,78.4800033569336
2024-01-10,78.91000366210938
2024-01-11,77.05999755859375
2024-01-12,77.41999816894531
2024-01-16,77.36000061035156
2024-01-17,75.97000122070312
2024-01-18,77.2300033569336
2024-01-19,78.51000213623047
2024-01-22,78.16000366210938
2024-01-23,78.04000091552734
2024-01-24,77.94000244140625
2024-01-25,78.83000183105469
2024-01-26,78.5999984741211
2024-01-29,79.2300033569336
2024-01-30,79.4000015258789
2024-01-31,80.47000122070312
2024-02-01,83.16999816894531
2024-02-02,83.26000213623047
2024-02-05,82.97000122070312
2024-02-06,84.27999877929688
2024-02-07,85.3499984741211
2024-02-08,85.47000122070312
2024-02-09,85.30999755859375
2024-02-12,84.37999725341797
2024-02-13,82.94999694824219
2024-02-14,84.7300033569336
2024-02-15,85.7300033569336
2024-02-16,85.37999725341797
2024-02-20,84.83999633789062
2024-02-21,85.47000122070312
2024-02-22,86.30000305175781
2024-02-23,86.5199966430664
2024-02-26,86.58999633789062
2024-02-27,86.05999755859375
2024-02-28,84.91999816894531
2024-02-29,85.01000213623047
2024-03-01,86.27999877929688
2024-03-04,86.23999786376953
2024-03-05,86.33000183105469
2024-03-06,87.62000274658203
2024-03-07,89.94999694824219
2024-03-08,89.69999694824219
2024-03-11,89.6500015258789
2024-03-12,90.5999984741211
2024-03-13,91.38999938964844
2024-03-14,89.75
2024-03-15,89.68000030517578
2024-03-18,89.87000274658203
2024-03-19,87.87999725341797
2024-03-20,89.66999816894531
2024-03-21,90.0
2024-03-22,89.27999877929688
2024-03-25,87.38999938964844
2024-03-26,87.26000213623047
2024-03-27,88.45999908447266
2024-03-28,88.16999816894531
2024-04-01,87.88999938964844
2024-04-02,87.02999877929688
2024-04-03,87.52999877929688
2024-04-04,86.94999694824219
2024-04-05,87.4800033569336
2024-04-08,88.4000015258789
2024-04-09,89.23999786376953
2024-04-10,88.08000183105469
2024-04-11,86.6500015258789
2024-04-12,86.05000305175781
2024-04-15,85.5199966430664
2024-04-16,84.2699966430664
2024-04-17,83.93000030517578
2024-04-18,83.94000244140625
2024-04-19,84.68000030517578
2024-04-22,86.41999816894531
2024-04-23,87.72000122070312
2024-04-24,81.93000030517578
2024-04-25,82.08999633789062
2024-04-26,81.68000030517578
2024-04-29,80.8499984741211
2024-04-30,78.43000030517578
2024-05-01,77.56999969482422
2024-05-02,79.55999755859375
2024-05-03,79.7300033569336
2024-05-06,81.5199966430664
2024-05-07,81.29000091552734
2024-05-08,81.66999816894531
2024-05-09,82.54000091552734
2024-05-10,82.93000030517578
2024-05-13,82.02999877929688
2024-05-14,81.23999786376953
2024-05-15,80.7699966430664
2024-05-16,81.73999786376953
2024-05-17,82.05999755859375
2024-05-20,82.63999938964844
2024-05-21,81.20999908447266
2024-05-22,80.29000091552734
2024-05-23,79.27999877929688
2024-05-24,79.83000183105469
2024-05-28,77.75
2024-05-29,76.5199966430664
2024-05-30,77.56999969482422
2024-05-31,79.36000061035156
2024-06-03,77.83000183105469
2024-06-04,77.19999694824219
2024-06-05,77.88999938964844
2024-06-06,78.44999694824219
2024-06-07,77.2300033569336
2024-06-10,76.7300033569336
2024-06-11,76.66000366210938
2024-06-12,76.44999694824219
2024-06-13,76.19000244140625
2024-06-14,76.93000030517578
2024-06-17,78.18000030517578
2024-06-18,77.62999725341797
2024-06-20,78.72000122070312
2024-06-21,78.66999816894531
2024-06-24,79.73999786376953
2024-06-25,79.23999786376953
2024-06-26,79.69000244140625
2024-06-27,78.97000122070312
2024-06-28,78.7300033569336
2024-07-01,77.5
2024-07-02,78.86000061035156
2024-07-03,80.70999908447266
2024-07-05,80.22000122070312
2024-07-08,79.93000030517578
2024-07-09,78.45999908447266
2024-07-10,81.20999908447266
2024-07-11,83.2699966430664
2024-07-12,83.33999633789062
2024-07-15,83.54000091552734
2024-07-16,84.2699966430664
2024-07-17,83.91000366210938
2024-07-18,83.27999877929688
2024-07-19,83.55999755859375
2024-07-22,83.62000274658203
2024-07-23,81.98999786376953
2024-07-24,81.05999755859375
2024-07-25,80.94999694824219
2024-07-26,82.2699966430664
2024-07-29,82.27999877929688
2024-07-30,82.12000274658203
2024-07-31,83.81999969482422
2024-08-01,80.37000274658203
2024-08-02,78.80999755859375
2024-08-05,77.05999755859375
2024-08-06,77.56999969482422
2024-08-07,77.37999725341797
2024-08-08,78.3499984741211
2024-08-09,77.77999877929688
2024-08-12,77.19999694824219
2024-08-13,77.55999755859375
2024-08-14,78.02999877929688
2024-08-15,79.38999938964844
2024-08-16,79.04000091552734
2024-08-19,79.6500015258789
2024-08-20,79.30999755859375
2024-08-21,79.83000183105469
2024-08-22,80.36000061035156
2024-08-23,82.0199966430664
2024-08-26,82.58000183105469
2024-08-27,83.18000030517578
2024-08-28,82.56999969482422
2024-08-29,82.30999755859375
2024-08-30,82.94000244140625
2024-09-03,83.38999938964844
2024-09-04,84.47000122070312
2024-09-05,83.5
2024-09-06,82.8499984741211
2024-09-09,84.63999938964844
2024-09-10,84.05000305175781
2024-09-11,86.06999969482422
2024-09-12,86.7699966430664
2024-09-13,86.31999969482422
2024-09-16,87.27999877929688
2024-09-17,86.63999938964844
2024-09-18,86.04000091552734
2024-09-19,86.9000015258789
2024-09-20,85.86000061035156
2024-09-23,85.56999969482422
2024-09-24,86.38999938964844
2024-09-25,85.0999984741211
2024-09-26,85.69000244140625
2024-09-27,85.44000244140625
2024-09-30,85.54000091552734
2024-10-01,84.18000030517578
2024-10-02,83.45999908447266
2024-10-03,81.87999725341797
2024-10-04,82.41999816894531
2024-10-07,81.18000030517578
2024-10-08,80.61000061035156
2024-10-09,80.44999694824219
2024-10-10,81.19999694824219
2024-10-11,82.05999755859375
2024-10-14,81.88999938964844
2024-10-15,81.38999938964844
2024-10-16,81.9800033569336
2024-10-17,81.18000030517578
2024-10-18,80.08000183105469
2024-10-21,78.75
2024-10-22,79.6500015258789
2024-10-23,78.83000183105469
2024-10-24,78.51000213623047
2024-10-25,77.11000061035156
2024-10-28,77.9000015258789
2024-10-29,77.98999786376953
2024-10-30,78.18000030517578
2024-10-31,77.16000366210938
2024-11-01,77.05999755859375
2024-11-04,78.11000061035156
2024-11-05,79.33000183105469
2024-11-06,78.48999786376953
2024-11-07,78.80999755859375
2024-11-08,77.58999633789062
2024-11-11,77.4000015258789
2024-11-12,76.88999938964844
2024-11-13,76.0
2024-11-14,75.87000274658203
2024-11-15,73.98999786376953
2024-11-18,73.94999694824219
2024-11-19,73.77999877929688
2024-11-20,73.52999877929688
2024-11-21,75.19000244140625
