Date,BTI
2023-01-05,40.16999816894531
2023-01-06,40.689998626708984
2023-01-09,40.02000045776367
2023-01-10,38.70000076293945
2023-01-11,38.43000030517578
2023-01-12,38.83000183105469
2023-01-13,38.400001525878906
2023-01-17,38.529998779296875
2023-01-18,37.939998626708984
2023-01-19,38.560001373291016
2023-01-20,38.810001373291016
2023-01-23,38.56999969482422
2023-01-24,38.220001220703125
2023-01-25,38.09000015258789
2023-01-26,37.7599983215332
2023-01-27,37.54999923706055
2023-01-30,38.06999969482422
2023-01-31,38.4900016784668
2023-02-01,38.72999954223633
2023-02-02,38.31999969482422
2023-02-03,37.93000030517578
2023-02-06,37.56999969482422
2023-02-07,37.560001373291016
2023-02-08,37.33000183105469
2023-02-09,36.75
2023-02-10,36.849998474121094
2023-02-13,37.880001068115234
2023-02-14,37.939998626708984
2023-02-15,37.9900016784668
2023-02-16,37.650001525878906
2023-02-17,38.150001525878906
2023-02-21,38.29999923706055
2023-02-22,38.15999984741211
2023-02-23,38.439998626708984
2023-02-24,38.65999984741211
2023-02-27,38.63999938964844
2023-02-28,38.060001373291016
2023-03-01,37.849998474121094
2023-03-02,38.189998626708984
2023-03-03,38.040000915527344
2023-03-06,38.11000061035156
2023-03-07,37.38999938964844
2023-03-08,37.70000076293945
2023-03-09,37.66999816894531
2023-03-10,37.630001068115234
2023-03-13,36.849998474121094
2023-03-14,36.790000915527344
2023-03-15,36.31999969482422
2023-03-16,36.29999923706055
2023-03-17,35.790000915527344
2023-03-20,36.369998931884766
2023-03-21,36.650001525878906
2023-03-22,36.189998626708984
2023-03-23,34.599998474121094
2023-03-24,35.25
2023-03-27,35.400001525878906
2023-03-28,35.22999954223633
2023-03-29,35.119998931884766
2023-03-30,35.290000915527344
2023-03-31,35.119998931884766
2023-04-03,35.66999816894531
2023-04-04,35.279998779296875
2023-04-05,35.029998779296875
2023-04-06,35.279998779296875
2023-04-10,35.31999969482422
2023-04-11,35.529998779296875
2023-04-12,35.45000076293945
2023-04-13,35.459999084472656
2023-04-14,35.189998626708984
2023-04-17,35.40999984741211
2023-04-18,35.45000076293945
2023-04-19,36.529998779296875
2023-04-20,36.130001068115234
2023-04-21,36.2599983215332
2023-04-24,36.5
2023-04-25,36.849998474121094
2023-04-26,37.34000015258789
2023-04-27,37.2599983215332
2023-04-28,37.04999923706055
2023-05-01,36.86000061035156
2023-05-02,36.25
2023-05-03,36.08000183105469
2023-05-04,35.43000030517578
2023-05-05,35.599998474121094
2023-05-08,35.45000076293945
2023-05-09,35.52000045776367
2023-05-10,34.79999923706055
2023-05-11,34.220001220703125
2023-05-12,33.709999084472656
2023-05-15,33.900001525878906
2023-05-16,33.619998931884766
2023-05-17,33.40999984741211
2023-05-18,32.93000030517578
2023-05-19,33.15999984741211
2023-05-22,33.150001525878906
2023-05-23,33.97999954223633
2023-05-24,33.77000045776367
2023-05-25,32.529998779296875
2023-05-26,32.599998474121094
2023-05-30,32.31999969482422
2023-05-31,31.709999084472656
2023-06-01,31.899999618530273
2023-06-02,32.16999816894531
2023-06-05,31.850000381469727
2023-06-06,32.52000045776367
2023-06-07,32.41999816894531
2023-06-08,32.540000915527344
2023-06-09,32.52000045776367
2023-06-12,32.25
2023-06-13,32.310001373291016
2023-06-14,32.29999923706055
2023-06-15,32.869998931884766
2023-06-16,32.81999969482422
2023-06-20,32.66999816894531
2023-06-21,33.040000915527344
2023-06-22,33.04999923706055
2023-06-23,33.150001525878906
2023-06-26,33.34000015258789
2023-06-27,33.220001220703125
2023-06-28,32.7400016784668
2023-06-29,32.869998931884766
2023-06-30,33.20000076293945
2023-07-03,33.63999938964844
2023-07-05,33.34000015258789
2023-07-06,32.970001220703125
2023-07-07,33.04999923706055
2023-07-10,32.83000183105469
2023-07-11,33.2400016784668
2023-07-12,33.72999954223633
2023-07-13,33.099998474121094
2023-07-14,33.04999923706055
2023-07-17,32.880001068115234
2023-07-18,33.09000015258789
2023-07-19,33.790000915527344
2023-07-20,34.220001220703125
2023-07-21,34.11000061035156
2023-07-24,33.959999084472656
2023-07-25,33.869998931884766
2023-07-26,33.90999984741211
2023-07-27,33.900001525878906
2023-07-28,33.959999084472656
2023-07-31,33.68000030517578
2023-08-01,33.31999969482422
2023-08-02,32.97999954223633
2023-08-03,32.81999969482422
2023-08-04,32.58000183105469
2023-08-07,32.7400016784668
2023-08-08,32.689998626708984
2023-08-09,32.779998779296875
2023-08-10,32.79999923706055
2023-08-11,32.439998626708984
2023-08-14,32.349998474121094
2023-08-15,31.81999969482422
2023-08-16,31.65999984741211
2023-08-17,31.700000762939453
2023-08-18,32.16999816894531
2023-08-21,32.119998931884766
2023-08-22,32.209999084472656
2023-08-23,32.56999969482422
2023-08-24,32.529998779296875
2023-08-25,32.650001525878906
2023-08-28,32.900001525878906
2023-08-29,33.15999984741211
2023-08-30,33.5
2023-08-31,33.20000076293945
2023-09-01,32.939998626708984
2023-09-05,32.560001373291016
2023-09-06,32.31999969482422
2023-09-07,32.31999969482422
2023-09-08,32.54999923706055
2023-09-11,33.15999984741211
2023-09-12,33.4900016784668
2023-09-13,33.4900016784668
2023-09-14,33.88999938964844
2023-09-15,33.43000030517578
2023-09-18,33.63999938964844
2023-09-19,33.689998626708984
2023-09-20,33.79999923706055
2023-09-21,33.5
2023-09-22,33.29999923706055
2023-09-25,32.15999984741211
2023-09-26,32.04999923706055
2023-09-27,31.850000381469727
2023-09-28,31.3799991607666
2023-09-29,31.40999984741211
2023-10-02,30.690000534057617
2023-10-03,30.190000534057617
2023-10-04,30.06999969482422
2023-10-05,30.510000228881836
2023-10-06,30.5
2023-10-09,30.739999771118164
2023-10-10,31.030000686645508
2023-10-11,31.280000686645508
2023-10-12,30.079999923706055
2023-10-13,29.780000686645508
2023-10-16,30.440000534057617
2023-10-17,30.489999771118164
2023-10-18,30.299999237060547
2023-10-19,30.020000457763672
2023-10-20,29.81999969482422
2023-10-23,29.799999237060547
2023-10-24,29.729999542236328
2023-10-25,29.860000610351562
2023-10-26,29.6299991607666
2023-10-27,28.969999313354492
2023-10-30,29.84000015258789
2023-10-31,29.860000610351562
2023-11-01,30.06999969482422
2023-11-02,30.709999084472656
2023-11-03,31.09000015258789
2023-11-06,31.030000686645508
2023-11-07,30.989999771118164
2023-11-08,30.979999542236328
2023-11-09,30.850000381469727
2023-11-10,30.5
2023-11-13,31.110000610351562
2023-11-14,31.43000030517578
2023-11-15,31.3700008392334
2023-11-16,31.190000534057617
2023-11-17,31.459999084472656
2023-11-20,31.709999084472656
2023-11-21,31.799999237060547
2023-11-22,32.04999923706055
2023-11-24,32.33000183105469
2023-11-27,32.31999969482422
2023-11-28,32.40999984741211
2023-11-29,31.8799991607666
2023-11-30,31.889999389648438
2023-12-01,32.040000915527344
2023-12-04,31.93000030517578
2023-12-05,31.540000915527344
2023-12-06,28.860000610351562
2023-12-07,29.3799991607666
2023-12-08,29.1299991607666
2023-12-11,28.93000030517578
2023-12-12,28.950000762939453
2023-12-13,29.6200008392334
2023-12-14,29.969999313354492
2023-12-15,29.399999618530273
2023-12-18,29.59000015258789
2023-12-19,29.889999389648438
2023-12-20,29.489999771118164
2023-12-21,29.079999923706055
2023-12-22,29.149999618530273
2023-12-26,29.18000030517578
2023-12-27,29.329999923706055
2023-12-28,29.229999542236328
2023-12-29,29.290000915527344
2024-01-02,29.799999237060547
2024-01-03,29.889999389648438
2024-01-04,30.1299991607666
2024-01-05,30.280000686645508
2024-01-08,30.56999969482422
2024-01-09,30.309999465942383
2024-01-10,30.010000228881836
2024-01-11,30.299999237060547
2024-01-12,30.139999389648438
2024-01-16,29.739999771118164
2024-01-17,29.549999237060547
2024-01-18,29.360000610351562
2024-01-19,29.479999542236328
2024-01-22,29.649999618530273
2024-01-23,29.3700008392334
2024-01-24,29.420000076293945
2024-01-25,29.440000534057617
2024-01-26,29.65999984741211
2024-01-29,29.989999771118164
2024-01-30,30.040000915527344
2024-01-31,29.600000381469727
2024-02-01,30.209999084472656
2024-02-02,30.020000457763672
2024-02-05,29.709999084472656
2024-02-06,29.760000228881836
2024-02-07,29.40999984741211
2024-02-08,31.459999084472656
2024-02-09,30.75
2024-02-12,30.93000030517578
2024-02-13,30.459999084472656
2024-02-14,30.309999465942383
2024-02-15,30.559999465942383
2024-02-16,30.5
2024-02-20,30.299999237060547
2024-02-21,30.25
2024-02-22,30.469999313354492
2024-02-23,30.5
2024-02-26,30.219999313354492
2024-02-27,30.1200008392334
2024-02-28,29.729999542236328
2024-02-29,29.889999389648438
2024-03-01,29.780000686645508
2024-03-04,29.360000610351562
2024-03-05,29.420000076293945
2024-03-06,29.549999237060547
2024-03-07,29.530000686645508
2024-03-08,29.639999389648438
2024-03-11,30.040000915527344
2024-03-12,30.5
2024-03-13,30.860000610351562
2024-03-14,30.469999313354492
2024-03-15,30.299999237060547
2024-03-18,31.06999969482422
2024-03-19,31.09000015258789
2024-03-20,30.979999542236328
2024-03-21,30.149999618530273
2024-03-22,29.989999771118164
2024-03-25,30.049999237060547
2024-03-26,29.8799991607666
2024-03-27,30.34000015258789
2024-03-28,30.5
2024-04-01,30.350000381469727
2024-04-02,30.31999969482422
2024-04-03,30.100000381469727
2024-04-04,29.670000076293945
2024-04-05,29.600000381469727
2024-04-08,29.700000762939453
2024-04-09,29.850000381469727
2024-04-10,29.149999618530273
2024-04-11,29.100000381469727
2024-04-12,28.6200008392334
2024-04-15,28.510000228881836
2024-04-16,28.3799991607666
2024-04-17,28.59000015258789
2024-04-18,28.81999969482422
2024-04-19,29.049999237060547
2024-04-22,29.40999984741211
2024-04-23,29.559999465942383
2024-04-24,29.489999771118164
2024-04-25,29.399999618530273
2024-04-26,29.25
2024-04-29,29.530000686645508
2024-04-30,29.420000076293945
2024-05-01,29.420000076293945
2024-05-02,29.799999237060547
2024-05-03,29.809999465942383
2024-05-06,29.950000762939453
2024-05-07,29.969999313354492
2024-05-08,30.15999984741211
2024-05-09,30.360000610351562
2024-05-10,30.670000076293945
2024-05-13,30.920000076293945
2024-05-14,31.09000015258789
2024-05-15,31.31999969482422
2024-05-16,31.549999237060547
2024-05-17,31.59000015258789
2024-05-20,31.350000381469727
2024-05-21,31.469999313354492
2024-05-22,31.360000610351562
2024-05-23,30.729999542236328
2024-05-24,30.6200008392334
2024-05-28,30.549999237060547
2024-05-29,30.020000457763672
2024-05-30,30.700000762939453
2024-05-31,31.030000686645508
2024-06-03,31.34000015258789
2024-06-04,31.200000762939453
2024-06-05,31.170000076293945
2024-06-06,31.25
2024-06-07,30.989999771118164
2024-06-10,30.709999084472656
2024-06-11,30.5
2024-06-12,30.670000076293945
2024-06-13,30.600000381469727
2024-06-14,30.6299991607666
2024-06-17,30.940000534057617
2024-06-18,31.1200008392334
2024-06-20,31.5
2024-06-21,31.700000762939453
2024-06-24,32.36000061035156
2024-06-25,32.130001068115234
2024-06-26,31.850000381469727
2024-06-27,31.639999389648438
2024-06-28,30.93000030517578
2024-07-01,31.079999923706055
2024-07-02,31.06999969482422
2024-07-03,31.40999984741211
2024-07-05,31.690000534057617
2024-07-08,31.56999969482422
2024-07-09,31.770000457763672
2024-07-10,32.060001373291016
2024-07-11,32.22999954223633
2024-07-12,32.61000061035156
2024-07-15,32.20000076293945
2024-07-16,32.13999938964844
2024-07-17,32.70000076293945
2024-07-18,33.040000915527344
2024-07-19,33.20000076293945
2024-07-22,33.52000045776367
2024-07-23,33.349998474121094
2024-07-24,33.380001068115234
2024-07-25,34.72999954223633
2024-07-26,35.15999984741211
2024-07-29,35.52000045776367
2024-07-30,35.790000915527344
2024-07-31,35.63999938964844
2024-08-01,35.900001525878906
2024-08-02,36.45000076293945
2024-08-05,35.0
2024-08-06,34.91999816894531
2024-08-07,35.45000076293945
2024-08-08,35.900001525878906
2024-08-09,35.959999084472656
2024-08-12,35.869998931884766
2024-08-13,36.15999984741211
2024-08-14,36.18000030517578
2024-08-15,36.0
2024-08-16,36.060001373291016
2024-08-19,36.130001068115234
2024-08-20,36.13999938964844
2024-08-21,36.29999923706055
2024-08-22,36.25
2024-08-23,36.68000030517578
2024-08-26,36.7599983215332
2024-08-27,37.119998931884766
2024-08-28,37.16999816894531
2024-08-29,37.34000015258789
2024-08-30,37.56999969482422
2024-09-03,38.0
2024-09-04,38.16999816894531
2024-09-05,38.290000915527344
2024-09-06,38.61000061035156
2024-09-09,39.029998779296875
2024-09-10,39.220001220703125
2024-09-11,39.119998931884766
2024-09-12,38.939998626708984
2024-09-13,39.16999816894531
2024-09-16,39.36000061035156
2024-09-17,38.0099983215332
2024-09-18,37.880001068115234
2024-09-19,37.56999969482422
2024-09-20,37.439998626708984
2024-09-23,37.900001525878906
2024-09-24,38.099998474121094
2024-09-25,37.959999084472656
2024-09-26,37.81999969482422
2024-09-27,36.84000015258789
2024-09-30,36.58000183105469
2024-10-01,36.45000076293945
2024-10-02,35.970001220703125
2024-10-03,35.11000061035156
2024-10-04,35.290000915527344
2024-10-07,35.20000076293945
2024-10-08,35.220001220703125
2024-10-09,35.47999954223633
2024-10-10,35.11000061035156
2024-10-11,35.18000030517578
2024-10-14,35.45000076293945
2024-10-15,35.40999984741211
2024-10-16,35.79999923706055
2024-10-17,35.369998931884766
2024-10-18,34.5
2024-10-21,34.25
2024-10-22,34.88999938964844
2024-10-23,34.709999084472656
2024-10-24,34.650001525878906
2024-10-25,34.470001220703125
2024-10-28,34.90999984741211
2024-10-29,34.459999084472656
2024-10-30,34.36000061035156
2024-10-31,34.97999954223633
2024-11-01,35.06999969482422
2024-11-04,35.11000061035156
2024-11-05,35.459999084472656
2024-11-06,35.63999938964844
2024-11-07,35.400001525878906
2024-11-08,35.38999938964844
2024-11-11,35.150001525878906
2024-11-12,35.2400016784668
2024-11-13,35.41999816894531
2024-11-14,35.4900016784668
2024-11-15,36.38999938964844
2024-11-18,36.68000030517578
2024-11-19,36.93000030517578
2024-11-20,37.08000183105469
2024-11-21,36.97999954223633
