Date,MO
2022-02-28,51.290000915527344
2022-03-01,51.56999969482422
2022-03-02,52.810001373291016
2022-03-03,53.16999816894531
2022-03-04,53.4900016784668
2022-03-07,52.849998474121094
2022-03-08,50.88999938964844
2022-03-09,51.0
2022-03-10,51.22999954223633
2022-03-11,50.47999954223633
2022-03-14,50.540000915527344
2022-03-15,51.540000915527344
2022-03-16,51.279998779296875
2022-03-17,51.689998626708984
2022-03-18,51.68000030517578
2022-03-21,52.25
2022-03-22,53.310001373291016
2022-03-23,53.220001220703125
2022-03-24,52.5
2022-03-25,53.619998931884766
2022-03-28,52.029998779296875
2022-03-29,51.68000030517578
2022-03-30,52.04999923706055
2022-03-31,52.25
2022-04-01,52.709999084472656
2022-04-04,52.720001220703125
2022-04-05,52.63999938964844
2022-04-06,53.83000183105469
2022-04-07,53.72999954223633
2022-04-08,54.11000061035156
2022-04-11,54.45000076293945
2022-04-12,54.90999984741211
2022-04-13,54.79999923706055
2022-04-14,54.97999954223633
2022-04-18,54.599998474121094
2022-04-19,55.220001220703125
2022-04-20,55.369998931884766
2022-04-21,56.529998779296875
2022-04-22,55.529998779296875
2022-04-25,55.22999954223633
2022-04-26,54.880001068115234
2022-04-27,54.91999816894531
2022-04-28,55.20000076293945
2022-04-29,55.56999969482422
2022-05-02,55.380001068115234
2022-05-03,55.439998626708984
2022-05-04,56.400001525878906
2022-05-05,55.95000076293945
2022-05-06,56.56999969482422
2022-05-09,55.2599983215332
2022-05-10,51.56999969482422
2022-05-11,51.689998626708984
2022-05-12,52.16999816894531
2022-05-13,53.040000915527344
2022-05-16,53.7400016784668
2022-05-17,54.2400016784668
2022-05-18,53.20000076293945
2022-05-19,51.09000015258789
2022-05-20,51.09000015258789
2022-05-23,52.119998931884766
2022-05-24,52.93000030517578
2022-05-25,53.88999938964844
2022-05-26,54.5
2022-05-27,54.43000030517578
2022-05-31,54.09000015258789
2022-06-01,54.08000183105469
2022-06-02,54.150001525878906
2022-06-03,53.81999969482422
2022-06-06,53.59000015258789
2022-06-07,54.0099983215332
2022-06-08,49.4900016784668
2022-06-09,48.65999984741211
2022-06-10,48.939998626708984
2022-06-13,47.15999984741211
2022-06-14,46.290000915527344
2022-06-15,45.66999816894531
2022-06-16,45.380001068115234
2022-06-17,45.310001373291016
2022-06-21,45.70000076293945
2022-06-22,41.5
2022-06-23,42.5099983215332
2022-06-24,43.400001525878906
2022-06-27,43.189998626708984
2022-06-28,43.189998626708984
2022-06-29,41.7599983215332
2022-06-30,41.77000045776367
2022-07-01,42.25
2022-07-05,41.720001220703125
2022-07-06,41.15999984741211
2022-07-07,41.810001373291016
2022-07-08,41.52000045776367
2022-07-11,41.95000076293945
2022-07-12,42.310001373291016
2022-07-13,41.959999084472656
2022-07-14,41.630001068115234
2022-07-15,41.9900016784668
2022-07-18,42.27000045776367
2022-07-19,42.959999084472656
2022-07-20,42.31999969482422
2022-07-21,42.77000045776367
2022-07-22,43.09000015258789
2022-07-25,43.83000183105469
2022-07-26,44.13999938964844
2022-07-27,44.06999969482422
2022-07-28,44.0
2022-07-29,43.86000061035156
2022-08-01,44.04999923706055
2022-08-02,43.83000183105469
2022-08-03,44.22999954223633
2022-08-04,44.25
2022-08-05,44.099998474121094
2022-08-08,44.220001220703125
2022-08-09,44.220001220703125
2022-08-10,44.7400016784668
2022-08-11,45.130001068115234
2022-08-12,45.150001525878906
2022-08-15,45.279998779296875
2022-08-16,45.7400016784668
2022-08-17,45.45000076293945
2022-08-18,45.61000061035156
2022-08-19,45.470001220703125
2022-08-22,45.380001068115234
2022-08-23,45.529998779296875
2022-08-24,45.79999923706055
2022-08-25,46.38999938964844
2022-08-26,45.880001068115234
2022-08-29,45.709999084472656
2022-08-30,45.119998931884766
2022-08-31,45.119998931884766
2022-09-01,45.369998931884766
2022-09-02,45.0
2022-09-06,44.56999969482422
2022-09-07,44.95000076293945
2022-09-08,45.150001525878906
2022-09-09,45.56999969482422
2022-09-12,45.150001525878906
2022-09-13,42.970001220703125
2022-09-14,41.7599983215332
2022-09-15,42.0099983215332
2022-09-16,42.290000915527344
2022-09-19,42.90999984741211
2022-09-20,42.91999816894531
2022-09-21,43.0099983215332
2022-09-22,43.27000045776367
2022-09-23,41.68000030517578
2022-09-26,41.470001220703125
2022-09-27,40.790000915527344
2022-09-28,41.40999984741211
2022-09-29,41.16999816894531
2022-09-30,40.380001068115234
2022-10-03,41.369998931884766
2022-10-04,42.5
2022-10-05,42.900001525878906
2022-10-06,42.9900016784668
2022-10-07,42.81999969482422
2022-10-10,43.459999084472656
2022-10-11,44.349998474121094
2022-10-12,44.75
2022-10-13,45.88999938964844
2022-10-14,45.22999954223633
2022-10-17,44.59000015258789
2022-10-18,44.77000045776367
2022-10-19,44.66999816894531
2022-10-20,43.560001373291016
2022-10-21,44.47999954223633
2022-10-24,45.40999984741211
2022-10-25,45.7400016784668
2022-10-26,46.310001373291016
2022-10-27,45.41999816894531
2022-10-28,46.310001373291016
2022-10-31,46.27000045776367
2022-11-01,46.13999938964844
2022-11-02,44.84000015258789
2022-11-03,44.90999984741211
2022-11-04,45.5
2022-11-07,45.880001068115234
2022-11-08,45.900001525878906
2022-11-09,45.209999084472656
2022-11-10,44.220001220703125
2022-11-11,44.380001068115234
2022-11-14,43.959999084472656
2022-11-15,43.65999984741211
2022-11-16,43.58000183105469
2022-11-17,43.66999816894531
2022-11-18,44.20000076293945
2022-11-21,44.79999923706055
2022-11-22,45.15999984741211
2022-11-23,45.02000045776367
2022-11-25,44.7400016784668
2022-11-28,45.150001525878906
2022-11-29,45.81999969482422
2022-11-30,46.58000183105469
2022-12-01,47.0099983215332
2022-12-02,47.630001068115234
2022-12-05,47.189998626708984
2022-12-06,46.209999084472656
2022-12-07,46.369998931884766
2022-12-08,46.86000061035156
2022-12-09,46.709999084472656
2022-12-12,46.959999084472656
2022-12-13,46.810001373291016
2022-12-14,47.130001068115234
2022-12-15,46.95000076293945
2022-12-16,46.560001373291016
2022-12-19,46.380001068115234
2022-12-20,46.439998626708984
2022-12-21,45.59000015258789
2022-12-22,45.779998779296875
2022-12-23,46.2400016784668
2022-12-27,46.47999954223633
2022-12-28,45.849998474121094
2022-12-29,45.869998931884766
2022-12-30,45.709999084472656
2023-01-03,45.52000045776367
2023-01-04,45.40999984741211
2023-01-05,45.369998931884766
2023-01-06,46.45000076293945
2023-01-09,45.97999954223633
2023-01-10,45.9900016784668
2023-01-11,45.81999969482422
2023-01-12,45.400001525878906
2023-01-13,45.619998931884766
2023-01-17,45.15999984741211
2023-01-18,44.0099983215332
2023-01-19,44.540000915527344
2023-01-20,44.939998626708984
2023-01-23,44.810001373291016
2023-01-24,44.779998779296875
2023-01-25,44.93000030517578
2023-01-26,44.290000915527344
2023-01-27,44.13999938964844
2023-01-30,44.5
2023-01-31,45.040000915527344
2023-02-01,47.540000915527344
2023-02-02,46.970001220703125
2023-02-03,46.90999984741211
2023-02-06,46.959999084472656
2023-02-07,46.560001373291016
2023-02-08,46.5
2023-02-09,46.33000183105469
2023-02-10,47.2400016784668
2023-02-13,47.849998474121094
2023-02-14,47.40999984741211
2023-02-15,47.650001525878906
2023-02-16,47.400001525878906
2023-02-17,48.06999969482422
2023-02-21,47.439998626708984
2023-02-22,47.13999938964844
2023-02-23,47.5099983215332
2023-02-24,47.16999816894531
2023-02-27,46.540000915527344
2023-02-28,46.43000030517578
2023-03-01,46.150001525878906
2023-03-02,46.459999084472656
2023-03-03,46.529998779296875
2023-03-06,47.189998626708984
2023-03-07,46.54999923706055
2023-03-08,46.79999923706055
2023-03-09,46.7400016784668
2023-03-10,46.61000061035156
2023-03-13,46.68000030517578
2023-03-14,46.7400016784668
2023-03-15,46.869998931884766
2023-03-16,46.16999816894531
2023-03-17,45.31999969482422
2023-03-20,46.06999969482422
2023-03-21,46.20000076293945
2023-03-22,45.150001525878906
2023-03-23,43.459999084472656
2023-03-24,43.970001220703125
2023-03-27,44.290000915527344
2023-03-28,44.36000061035156
2023-03-29,44.52000045776367
2023-03-30,44.5
2023-03-31,44.619998931884766
2023-04-03,44.97999954223633
2023-04-04,44.45000076293945
2023-04-05,44.43000030517578
2023-04-06,44.43000030517578
2023-04-10,44.5
2023-04-11,45.09000015258789
2023-04-12,44.83000183105469
2023-04-13,44.970001220703125
2023-04-14,45.029998779296875
2023-04-17,45.439998626708984
2023-04-18,46.13999938964844
2023-04-19,46.459999084472656
2023-04-20,45.9900016784668
2023-04-21,46.150001525878906
2023-04-24,46.66999816894531
2023-04-25,46.9900016784668
2023-04-26,46.689998626708984
2023-04-27,47.189998626708984
2023-04-28,47.5099983215332
2023-05-01,47.779998779296875
2023-05-02,47.18000030517578
2023-05-03,46.529998779296875
2023-05-04,46.130001068115234
2023-05-05,46.689998626708984
2023-05-08,46.61000061035156
2023-05-09,46.439998626708984
2023-05-10,45.939998626708984
2023-05-11,45.66999816894531
2023-05-12,45.66999816894531
2023-05-15,45.560001373291016
2023-05-16,45.09000015258789
2023-05-17,45.34000015258789
2023-05-18,45.06999969482422
2023-05-19,45.29999923706055
2023-05-22,44.93000030517578
2023-05-23,44.93000030517578
2023-05-24,44.95000076293945
2023-05-25,44.66999816894531
2023-05-26,44.61000061035156
2023-05-30,44.31999969482422
2023-05-31,44.41999816894531
2023-06-01,44.58000183105469
2023-06-02,45.33000183105469
2023-06-05,44.63999938964844
2023-06-06,44.65999984741211
2023-06-07,45.099998474121094
2023-06-08,45.36000061035156
2023-06-09,45.220001220703125
2023-06-12,45.529998779296875
2023-06-13,45.7599983215332
2023-06-14,43.95000076293945
2023-06-15,44.150001525878906
2023-06-16,44.06999969482422
2023-06-20,43.470001220703125
2023-06-21,43.95000076293945
2023-06-22,43.7599983215332
2023-06-23,43.41999816894531
2023-06-26,44.2599983215332
2023-06-27,44.34000015258789
2023-06-28,44.5
2023-06-29,44.970001220703125
2023-06-30,45.29999923706055
2023-07-03,45.91999816894531
2023-07-05,45.97999954223633
2023-07-06,46.09000015258789
2023-07-07,45.97999954223633
2023-07-10,44.95000076293945
2023-07-11,45.63999938964844
2023-07-12,45.689998626708984
2023-07-13,45.58000183105469
2023-07-14,45.4900016784668
2023-07-17,45.380001068115234
2023-07-18,45.38999938964844
2023-07-19,45.380001068115234
2023-07-20,45.65999984741211
2023-07-21,45.599998474121094
2023-07-24,45.599998474121094
2023-07-25,45.459999084472656
2023-07-26,45.560001373291016
2023-07-27,45.599998474121094
2023-07-28,45.4900016784668
2023-07-31,45.41999816894531
2023-08-01,45.18000030517578
2023-08-02,44.56999969482422
2023-08-03,44.29999923706055
2023-08-04,44.0
2023-08-07,44.119998931884766
2023-08-08,44.2400016784668
2023-08-09,44.09000015258789
2023-08-10,43.91999816894531
2023-08-11,43.72999954223633
2023-08-14,43.529998779296875
2023-08-15,43.06999969482422
2023-08-16,42.75
2023-08-17,42.56999969482422
2023-08-18,42.90999984741211
2023-08-21,42.72999954223633
2023-08-22,42.77000045776367
2023-08-23,43.119998931884766
2023-08-24,43.400001525878906
2023-08-25,43.66999816894531
2023-08-28,43.970001220703125
2023-08-29,44.220001220703125
2023-08-30,44.52000045776367
2023-08-31,44.220001220703125
2023-09-01,44.11000061035156
2023-09-05,44.09000015258789
2023-09-06,43.529998779296875
2023-09-07,43.720001220703125
2023-09-08,44.08000183105469
2023-09-11,44.459999084472656
2023-09-12,44.869998931884766
2023-09-13,44.75
2023-09-14,44.099998474121094
2023-09-15,43.529998779296875
2023-09-18,43.349998474121094
2023-09-19,43.060001373291016
2023-09-20,43.040000915527344
2023-09-21,42.90999984741211
2023-09-22,42.33000183105469
2023-09-25,42.09000015258789
2023-09-26,41.900001525878906
2023-09-27,41.90999984741211
2023-09-28,42.13999938964844
2023-09-29,42.04999923706055
2023-10-02,41.58000183105469
2023-10-03,41.130001068115234
2023-10-04,41.650001525878906
2023-10-05,41.9900016784668
2023-10-06,42.06999969482422
2023-10-09,42.70000076293945
2023-10-10,42.4900016784668
2023-10-11,42.560001373291016
2023-10-12,42.2400016784668
2023-10-13,42.65999984741211
2023-10-16,42.869998931884766
2023-10-17,43.189998626708984
2023-10-18,43.119998931884766
2023-10-19,42.61000061035156
2023-10-20,42.709999084472656
2023-10-23,42.130001068115234
2023-10-24,42.540000915527344
2023-10-25,42.81999969482422
2023-10-26,39.2599983215332
2023-10-27,39.29999923706055
2023-10-30,40.25
2023-10-31,40.16999816894531
2023-11-01,39.900001525878906
2023-11-02,40.66999816894531
2023-11-03,40.66999816894531
2023-11-06,40.540000915527344
2023-11-07,40.5099983215332
2023-11-08,40.20000076293945
2023-11-09,40.11000061035156
2023-11-10,40.02000045776367
2023-11-13,40.0
2023-11-14,40.220001220703125
2023-11-15,40.75
2023-11-16,40.70000076293945
2023-11-17,40.81999969482422
2023-11-20,40.84000015258789
2023-11-21,40.7599983215332
2023-11-22,41.189998626708984
2023-11-24,41.470001220703125
2023-11-27,41.439998626708984
2023-11-28,41.81999969482422
2023-11-29,41.7599983215332
2023-11-30,42.040000915527344
2023-12-01,42.599998474121094
2023-12-04,42.5
2023-12-05,42.56999969482422
2023-12-06,41.36000061035156
2023-12-07,41.31999969482422
2023-12-08,41.29999923706055
2023-12-11,41.38999938964844
2023-12-12,41.36000061035156
2023-12-13,42.02000045776367
2023-12-14,42.11000061035156
2023-12-15,41.75
2023-12-18,42.20000076293945
2023-12-19,42.439998626708984
2023-12-20,40.29999923706055
2023-12-21,40.310001373291016
2023-12-22,40.36000061035156
2023-12-26,40.34000015258789
2023-12-27,40.18000030517578
2023-12-28,40.18000030517578
2023-12-29,40.34000015258789
2024-01-02,41.58000183105469
2024-01-03,41.400001525878906
2024-01-04,41.52000045776367
2024-01-05,41.4900016784668
2024-01-08,41.90999984741211
2024-01-09,41.86000061035156
2024-01-10,41.060001373291016
2024-01-11,41.599998474121094
2024-01-12,41.34000015258789
2024-01-16,40.970001220703125
2024-01-17,40.7400016784668
2024-01-18,40.439998626708984
2024-01-19,40.33000183105469
2024-01-22,40.47999954223633
2024-01-23,40.439998626708984
2024-01-24,39.93000030517578
2024-01-25,40.209999084472656
2024-01-26,40.20000076293945
2024-01-29,40.529998779296875
2024-01-30,40.459999084472656
2024-01-31,40.119998931884766
2024-02-01,41.720001220703125
2024-02-02,41.36000061035156
2024-02-05,40.52000045776367
2024-02-06,40.599998474121094
2024-02-07,40.2599983215332
2024-02-08,40.09000015258789
2024-02-09,40.11000061035156
2024-02-12,40.54999923706055
2024-02-13,40.22999954223633
2024-02-14,40.400001525878906
2024-02-15,40.16999816894531
2024-02-16,40.18000030517578
2024-02-20,40.25
2024-02-21,40.470001220703125
2024-02-22,40.900001525878906
2024-02-23,41.130001068115234
2024-02-26,40.709999084472656
2024-02-27,40.900001525878906
2024-02-28,40.9900016784668
2024-02-29,40.90999984741211
2024-03-01,40.86000061035156
2024-03-04,39.72999954223633
2024-03-05,39.939998626708984
2024-03-06,41.45000076293945
2024-03-07,41.54999923706055
2024-03-08,41.869998931884766
2024-03-11,42.68000030517578
2024-03-12,43.04999923706055
2024-03-13,43.349998474121094
2024-03-14,44.279998779296875
2024-03-15,43.869998931884766
2024-03-18,44.5099983215332
2024-03-19,44.630001068115234
2024-03-20,44.790000915527344
2024-03-21,44.95000076293945
2024-03-22,42.97999954223633
2024-03-25,43.2599983215332
2024-03-26,43.119998931884766
2024-03-27,43.65999984741211
2024-03-28,43.619998931884766
2024-04-01,43.220001220703125
2024-04-02,42.93000030517578
2024-04-03,42.119998931884766
2024-04-04,41.529998779296875
2024-04-05,41.650001525878906
2024-04-08,41.959999084472656
2024-04-09,42.11000061035156
2024-04-10,41.68000030517578
2024-04-11,41.43000030517578
2024-04-12,41.04999923706055
2024-04-15,40.95000076293945
2024-04-16,40.75
2024-04-17,41.099998474121094
2024-04-18,41.29999923706055
2024-04-19,42.09000015258789
2024-04-22,42.56999969482422
2024-04-23,42.869998931884766
2024-04-24,42.91999816894531
2024-04-25,43.540000915527344
2024-04-26,43.380001068115234
2024-04-29,43.81999969482422
2024-04-30,43.810001373291016
2024-05-01,43.81999969482422
2024-05-02,43.97999954223633
2024-05-03,43.59000015258789
2024-05-06,43.4900016784668
2024-05-07,43.849998474121094
2024-05-08,44.290000915527344
2024-05-09,44.709999084472656
2024-05-10,44.900001525878906
2024-05-13,45.040000915527344
2024-05-14,45.5
2024-05-15,45.849998474121094
2024-05-16,45.95000076293945
2024-05-17,46.08000183105469
2024-05-20,45.900001525878906
2024-05-21,46.33000183105469
2024-05-22,46.31999969482422
2024-05-23,45.63999938964844
2024-05-24,45.4900016784668
2024-05-28,45.47999954223633
2024-05-29,45.150001525878906
2024-05-30,45.439998626708984
2024-05-31,46.25
2024-06-03,46.54999923706055
2024-06-04,46.83000183105469
2024-06-05,46.66999816894531
2024-06-06,46.689998626708984
2024-06-07,46.70000076293945
2024-06-10,46.4900016784668
2024-06-11,46.400001525878906
2024-06-12,45.869998931884766
2024-06-13,45.75
2024-06-14,44.31999969482422
2024-06-17,44.70000076293945
2024-06-18,44.79999923706055
2024-06-20,45.43000030517578
2024-06-21,45.7400016784668
2024-06-24,46.45000076293945
2024-06-25,46.41999816894531
2024-06-26,46.36000061035156
2024-06-27,45.459999084472656
2024-06-28,45.54999923706055
2024-07-01,46.029998779296875
2024-07-02,46.04999923706055
2024-07-03,45.95000076293945
2024-07-05,46.099998474121094
2024-07-08,46.02000045776367
2024-07-09,46.70000076293945
2024-07-10,46.93000030517578
2024-07-11,47.08000183105469
2024-07-12,47.72999954223633
2024-07-15,47.720001220703125
2024-07-16,48.029998779296875
2024-07-17,49.38999938964844
2024-07-18,49.33000183105469
2024-07-19,49.45000076293945
2024-07-22,49.400001525878906
2024-07-23,49.119998931884766
2024-07-24,49.41999816894531
2024-07-25,49.79999923706055
2024-07-26,50.43000030517578
2024-07-29,50.529998779296875
2024-07-30,50.54999923706055
2024-07-31,49.0099983215332
2024-08-01,50.02000045776367
2024-08-02,51.06999969482422
2024-08-05,49.349998474121094
2024-08-06,49.47999954223633
2024-08-07,50.029998779296875
2024-08-08,50.45000076293945
2024-08-09,50.43000030517578
2024-08-12,50.310001373291016
2024-08-13,51.11000061035156
2024-08-14,51.189998626708984
2024-08-15,50.7400016784668
2024-08-16,51.31999969482422
2024-08-19,51.31999969482422
2024-08-20,51.439998626708984
2024-08-21,51.810001373291016
2024-08-22,51.83000183105469
2024-08-23,52.439998626708984
2024-08-26,52.709999084472656
2024-08-27,53.0099983215332
2024-08-28,53.220001220703125
2024-08-29,53.36000061035156
2024-08-30,53.77000045776367
2024-09-03,54.06999969482422
2024-09-04,54.709999084472656
2024-09-05,54.27000045776367
2024-09-06,53.689998626708984
2024-09-09,54.130001068115234
2024-09-10,54.08000183105469
2024-09-11,53.16999816894531
2024-09-12,52.63999938964844
2024-09-13,52.959999084472656
2024-09-16,51.70000076293945
2024-09-17,50.5
2024-09-18,50.630001068115234
2024-09-19,50.22999954223633
2024-09-20,50.38999938964844
2024-09-23,51.02000045776367
2024-09-24,51.189998626708984
2024-09-25,51.040000915527344
2024-09-26,51.09000015258789
2024-09-27,51.04999923706055
2024-09-30,51.040000915527344
2024-10-01,50.93000030517578
2024-10-02,50.59000015258789
2024-10-03,49.97999954223633
2024-10-04,50.099998474121094
2024-10-07,49.91999816894531
2024-10-08,49.54999923706055
2024-10-09,50.22999954223633
2024-10-10,49.68000030517578
2024-10-11,49.84000015258789
2024-10-14,49.86000061035156
2024-10-15,49.900001525878906
2024-10-16,50.15999984741211
2024-10-17,49.7400016784668
2024-10-18,49.61000061035156
2024-10-21,49.060001373291016
2024-10-22,50.060001373291016
2024-10-23,49.79999923706055
2024-10-24,49.939998626708984
2024-10-25,49.709999084472656
2024-10-28,50.25
2024-10-29,49.95000076293945
2024-10-30,50.5
2024-10-31,54.459999084472656
2024-11-01,53.869998931884766
2024-11-04,53.880001068115234
2024-11-05,54.189998626708984
2024-11-06,54.290000915527344
2024-11-07,53.540000915527344
2024-11-08,54.04999923706055
2024-11-11,53.93000030517578
2024-11-12,54.439998626708984
2024-11-13,55.25
2024-11-14,55.38999938964844
2024-11-15,55.93000030517578
2024-11-18,56.34000015258789
2024-11-19,55.86000061035156
