Date,RIO
2022-10-11,56.15999984741211
2022-10-12,55.45000076293945
2022-10-13,56.43000030517578
2022-10-14,53.709999084472656
2022-10-17,55.18000030517578
2022-10-18,54.709999084472656
2022-10-19,53.7400016784668
2022-10-20,53.33000183105469
2022-10-21,55.560001373291016
2022-10-24,54.09000015258789
2022-10-25,55.04999923706055
2022-10-26,56.90999984741211
2022-10-27,54.75
2022-10-28,52.83000183105469
2022-10-31,53.349998474121094
2022-11-01,54.970001220703125
2022-11-02,52.779998779296875
2022-11-03,53.02000045776367
2022-11-04,58.34000015258789
2022-11-07,58.459999084472656
2022-11-08,59.52000045776367
2022-11-09,58.349998474121094
2022-11-10,60.810001373291016
2022-11-11,64.70999908447266
2022-11-14,64.23999786376953
2022-11-15,65.27999877929688
2022-11-16,64.51000213623047
2022-11-17,64.93000030517578
2022-11-18,65.19000244140625
2022-11-21,64.27999877929688
2022-11-22,65.19999694824219
2022-11-23,66.13999938964844
2022-11-25,65.7300033569336
2022-11-28,65.19999694824219
2022-11-29,67.86000061035156
2022-11-30,68.63999938964844
2022-12-01,69.18000030517578
2022-12-02,69.81999969482422
2022-12-05,69.45999908447266
2022-12-06,70.33999633789062
2022-12-07,69.8499984741211
2022-12-08,71.80000305175781
2022-12-09,72.48999786376953
2022-12-12,71.12999725341797
2022-12-13,71.61000061035156
2022-12-14,70.72000122070312
2022-12-15,70.44999694824219
2022-12-16,69.43000030517578
2022-12-19,68.86000061035156
2022-12-20,69.62999725341797
2022-12-21,70.73999786376953
2022-12-22,70.29000091552734
2022-12-23,70.79000091552734
2022-12-27,71.43000030517578
2022-12-28,70.62999725341797
2022-12-29,71.08999633789062
2022-12-30,71.19999694824219
2023-01-03,71.05999755859375
2023-01-04,71.54000091552734
2023-01-05,71.94999694824219
2023-01-06,74.06999969482422
2023-01-09,74.1500015258789
2023-01-10,75.61000061035156
2023-01-11,75.3499984741211
2023-01-12,77.68000030517578
2023-01-13,77.55000305175781
2023-01-17,75.97000122070312
2023-01-18,76.4000015258789
2023-01-19,77.31999969482422
2023-01-20,78.37999725341797
2023-01-23,78.76000213623047
2023-01-24,78.98999786376953
2023-01-25,79.87999725341797
2023-01-26,80.4000015258789
2023-01-27,79.61000061035156
2023-01-30,78.93000030517578
2023-01-31,79.3499984741211
2023-02-01,79.08999633789062
2023-02-02,75.1500015258789
2023-02-03,74.70999908447266
2023-02-06,73.87999725341797
2023-02-07,74.63999938964844
2023-02-08,74.3499984741211
2023-02-09,74.37000274658203
2023-02-10,73.31999969482422
2023-02-13,74.0
2023-02-14,74.69999694824219
2023-02-15,74.43000030517578
2023-02-16,74.91000366210938
2023-02-17,74.44000244140625
2023-02-21,75.37999725341797
2023-02-22,72.8499984741211
2023-02-23,71.48999786376953
2023-02-24,68.9000015258789
2023-02-27,69.16000366210938
2023-02-28,69.7300033569336
2023-03-01,72.70999908447266
2023-03-02,73.73999786376953
2023-03-03,75.18000030517578
2023-03-06,72.70999908447266
2023-03-07,70.62000274658203
2023-03-08,71.58000183105469
2023-03-09,68.22000122070312
2023-03-10,67.54000091552734
2023-03-13,68.41000366210938
2023-03-14,69.38999938964844
2023-03-15,65.87000274658203
2023-03-16,64.7300033569336
2023-03-17,64.66999816894531
2023-03-20,66.45999908447266
2023-03-21,65.9800033569336
2023-03-22,65.05000305175781
2023-03-23,64.5999984741211
2023-03-24,64.66999816894531
2023-03-27,65.08999633789062
2023-03-28,66.05999755859375
2023-03-29,66.83000183105469
2023-03-30,68.11000061035156
2023-03-31,68.5999984741211
2023-04-03,68.08999633789062
2023-04-04,66.93000030517578
2023-04-05,66.8499984741211
2023-04-06,66.75
2023-04-10,67.19000244140625
2023-04-11,69.61000061035156
2023-04-12,69.43000030517578
2023-04-13,69.9000015258789
2023-04-14,68.58000183105469
2023-04-17,69.20999908447266
2023-04-18,70.41000366210938
2023-04-19,69.20999908447266
2023-04-20,67.30000305175781
2023-04-21,64.58000183105469
2023-04-24,64.45999908447266
2023-04-25,62.13999938964844
2023-04-26,62.939998626708984
2023-04-27,63.70000076293945
2023-04-28,63.9900016784668
2023-05-01,63.16999816894531
2023-05-02,62.119998931884766
2023-05-03,62.0099983215332
2023-05-04,61.47999954223633
2023-05-05,63.66999816894531
2023-05-08,63.869998931884766
2023-05-09,63.84000015258789
2023-05-10,63.18000030517578
2023-05-11,61.380001068115234
2023-05-12,61.7400016784668
2023-05-15,62.90999984741211
2023-05-16,61.40999984741211
2023-05-17,62.63999938964844
2023-05-18,61.91999816894531
2023-05-19,62.220001220703125
2023-05-22,61.90999984741211
2023-05-23,60.81999969482422
2023-05-24,59.09000015258789
2023-05-25,59.38999938964844
2023-05-26,61.119998931884766
2023-05-30,60.20000076293945
2023-05-31,59.04999923706055
2023-06-01,61.040000915527344
2023-06-02,63.16999816894531
2023-06-05,62.91999816894531
2023-06-06,63.66999816894531
2023-06-07,63.68000030517578
2023-06-08,64.5999984741211
2023-06-09,64.56999969482422
2023-06-12,63.7400016784668
2023-06-13,65.5999984741211
2023-06-14,67.26000213623047
2023-06-15,68.3499984741211
2023-06-16,67.55000305175781
2023-06-20,65.93000030517578
2023-06-21,65.4000015258789
2023-06-22,65.0999984741211
2023-06-23,63.5
2023-06-26,63.7400016784668
2023-06-27,64.9000015258789
2023-06-28,63.43000030517578
2023-06-29,63.79999923706055
2023-06-30,63.84000015258789
2023-07-03,64.83000183105469
2023-07-05,64.01000213623047
2023-07-06,62.939998626708984
2023-07-07,63.380001068115234
2023-07-10,63.18000030517578
2023-07-11,64.54000091552734
2023-07-12,66.91999816894531
2023-07-13,69.01000213623047
2023-07-14,68.52999877929688
2023-07-17,67.31999969482422
2023-07-18,67.16000366210938
2023-07-19,66.2300033569336
2023-07-20,66.5999984741211
2023-07-21,66.4800033569336
2023-07-24,67.02999877929688
2023-07-25,69.80999755859375
2023-07-26,67.94999694824219
2023-07-27,67.05000305175781
2023-07-28,66.0999984741211
2023-07-31,66.55000305175781
2023-08-01,65.56999969482422
2023-08-02,63.81999969482422
2023-08-03,64.05999755859375
2023-08-04,64.04000091552734
2023-08-07,64.05000305175781
2023-08-08,63.56999969482422
2023-08-09,63.70000076293945
2023-08-10,61.349998474121094
2023-08-11,61.02000045776367
2023-08-14,59.939998626708984
2023-08-15,58.7400016784668
2023-08-16,58.36000061035156
2023-08-17,59.560001373291016
2023-08-18,59.33000183105469
2023-08-21,59.95000076293945
2023-08-22,60.31999969482422
2023-08-23,61.689998626708984
2023-08-24,60.790000915527344
2023-08-25,60.709999084472656
2023-08-28,61.720001220703125
2023-08-29,62.33000183105469
2023-08-30,62.75
2023-08-31,62.5
2023-09-01,63.849998474121094
2023-09-05,63.400001525878906
2023-09-06,63.310001373291016
2023-09-07,61.2400016784668
2023-09-08,61.220001220703125
2023-09-11,63.279998779296875
2023-09-12,63.189998626708984
2023-09-13,63.11000061035156
2023-09-14,66.02999877929688
2023-09-15,65.8499984741211
2023-09-18,65.2699966430664
2023-09-19,65.41000366210938
2023-09-20,65.5199966430664
2023-09-21,63.7400016784668
2023-09-22,64.06999969482422
2023-09-25,63.06999969482422
2023-09-26,62.0099983215332
2023-09-27,62.31999969482422
2023-09-28,63.790000915527344
2023-09-29,63.63999938964844
2023-10-02,62.70000076293945
2023-10-03,61.38999938964844
2023-10-04,60.47999954223633
2023-10-05,60.900001525878906
2023-10-06,62.0
2023-10-09,61.290000915527344
2023-10-10,62.52000045776367
2023-10-11,62.959999084472656
2023-10-12,62.43000030517578
2023-10-13,62.380001068115234
2023-10-16,64.13999938964844
2023-10-17,64.37000274658203
2023-10-18,62.41999816894531
2023-10-19,61.900001525878906
2023-10-20,60.560001373291016
2023-10-23,60.36000061035156
2023-10-24,62.41999816894531
2023-10-25,63.11000061035156
2023-10-26,63.09000015258789
2023-10-27,63.75
2023-10-30,64.20999908447266
2023-10-31,64.33999633789062
2023-11-01,65.08000183105469
2023-11-02,66.2699966430664
2023-11-03,66.30000305175781
2023-11-06,66.68000030517578
2023-11-07,64.69999694824219
2023-11-08,64.58999633789062
2023-11-09,64.45999908447266
2023-11-10,65.45999908447266
2023-11-13,65.58000183105469
2023-11-14,67.80999755859375
2023-11-15,67.86000061035156
2023-11-16,67.6500015258789
2023-11-17,68.19000244140625
2023-11-20,69.2300033569336
2023-11-21,70.23999786376953
2023-11-22,69.8499984741211
2023-11-24,69.72000122070312
2023-11-27,69.02999877929688
2023-11-28,69.43000030517578
2023-11-29,68.87000274658203
2023-11-30,69.08999633789062
2023-12-01,71.16000366210938
2023-12-04,69.05000305175781
2023-12-05,68.48999786376953
2023-12-06,68.98999786376953
2023-12-07,70.44000244140625
2023-12-08,70.16999816894531
2023-12-11,69.1500015258789
2023-12-12,69.44000244140625
2023-12-13,70.45999908447266
2023-12-14,72.18000030517578
2023-12-15,72.44999694824219
2023-12-18,72.83000183105469
2023-12-19,73.79000091552734
2023-12-20,72.45999908447266
2023-12-21,74.0
2023-12-22,73.83000183105469
2023-12-26,74.18000030517578
2023-12-27,74.7699966430664
2023-12-28,74.54000091552734
2023-12-29,74.45999908447266
2024-01-02,74.26000213623047
2024-01-03,73.55000305175781
2024-01-04,73.04000091552734
2024-01-05,72.63999938964844
2024-01-08,72.83999633789062
2024-01-09,70.86000061035156
2024-01-10,70.30999755859375
2024-01-11,70.05999755859375
2024-01-12,70.18000030517578
2024-01-16,69.08999633789062
2024-01-17,68.19999694824219
2024-01-18,69.16999816894531
2024-01-19,68.75
2024-01-22,67.27999877929688
2024-01-23,68.73999786376953
2024-01-24,69.55000305175781
2024-01-25,70.0999984741211
2024-01-26,70.7699966430664
2024-01-29,71.05000305175781
2024-01-30,70.19999694824219
2024-01-31,69.2699966430664
2024-02-01,70.12000274658203
2024-02-02,68.4800033569336
2024-02-05,67.5
2024-02-06,68.31999969482422
2024-02-07,68.5199966430664
2024-02-08,68.11000061035156
2024-02-09,67.91999816894531
2024-02-12,68.0
2024-02-13,66.6500015258789
2024-02-14,67.08000183105469
2024-02-15,67.54000091552734
2024-02-16,69.12000274658203
2024-02-20,65.91999816894531
2024-02-21,65.4800033569336
2024-02-22,65.69000244140625
2024-02-23,65.9800033569336
2024-02-26,64.6500015258789
2024-02-27,64.9800033569336
2024-02-28,63.959999084472656
2024-02-29,64.52999877929688
2024-03-01,65.13999938964844
2024-03-04,64.8499984741211
2024-03-05,63.79999923706055
2024-03-06,64.8499984741211
2024-03-07,63.66999816894531
2024-03-08,62.689998626708984
2024-03-11,62.0
2024-03-12,62.720001220703125
2024-03-13,63.16999816894531
2024-03-14,62.04999923706055
2024-03-15,62.18000030517578
2024-03-18,62.27000045776367
2024-03-19,62.810001373291016
2024-03-20,63.869998931884766
2024-03-21,64.12999725341797
2024-03-22,63.0
2024-03-25,63.40999984741211
2024-03-26,62.16999816894531
2024-03-27,63.459999084472656
2024-03-28,63.7400016784668
2024-04-01,64.18000030517578
2024-04-02,65.08999633789062
2024-04-03,64.5999984741211
2024-04-04,63.29999923706055
2024-04-05,63.0
2024-04-08,66.08000183105469
2024-04-09,67.26000213623047
2024-04-10,66.51000213623047
2024-04-11,66.2699966430664
2024-04-12,65.98999786376953
2024-04-15,66.7699966430664
2024-04-16,65.69000244140625
2024-04-17,66.77999877929688
2024-04-18,66.68000030517578
2024-04-19,66.97000122070312
2024-04-22,67.19999694824219
2024-04-23,66.63999938964844
2024-04-24,68.13999938964844
2024-04-25,67.77999877929688
2024-04-26,68.23999786376953
2024-04-29,69.01000213623047
2024-04-30,67.83000183105469
2024-05-01,67.5
2024-05-02,68.27999877929688
2024-05-03,68.94000244140625
2024-05-06,69.81999969482422
2024-05-07,70.04000091552734
2024-05-08,69.0199966430664
2024-05-09,70.0
2024-05-10,69.80000305175781
2024-05-13,69.83999633789062
2024-05-14,69.69000244140625
2024-05-15,70.33000183105469
2024-05-16,71.91000366210938
2024-05-17,73.61000061035156
2024-05-20,73.38999938964844
2024-05-21,73.4800033569336
2024-05-22,72.22000122070312
2024-05-23,71.41999816894531
2024-05-24,71.8499984741211
2024-05-28,70.86000061035156
2024-05-29,69.52999877929688
2024-05-30,69.73999786376953
2024-05-31,70.0999984741211
2024-06-03,69.41999816894531
2024-06-04,68.30999755859375
2024-06-05,68.08000183105469
2024-06-06,69.19999694824219
2024-06-07,68.0
2024-06-10,68.25
2024-06-11,67.18000030517578
2024-06-12,67.08000183105469
2024-06-13,66.91999816894531
2024-06-14,66.51000213623047
2024-06-17,65.98999786376953
2024-06-18,66.26000213623047
2024-06-20,66.91999816894531
2024-06-21,66.4000015258789
2024-06-24,66.44999694824219
2024-06-25,66.5199966430664
2024-06-26,66.80000305175781
2024-06-27,65.81999969482422
2024-06-28,65.93000030517578
2024-07-01,66.41000366210938
2024-07-02,66.01000213623047
2024-07-03,67.9000015258789
2024-07-05,67.63999938964844
2024-07-08,67.16999816894531
2024-07-09,66.9800033569336
2024-07-10,67.48999786376953
2024-07-11,68.08000183105469
2024-07-12,68.5199966430664
2024-07-15,67.55000305175781
2024-07-16,66.31999969482422
2024-07-17,65.7699966430664
2024-07-18,64.37000274658203
2024-07-19,63.779998779296875
2024-07-22,63.9900016784668
2024-07-23,63.529998779296875
2024-07-24,63.4900016784668
2024-07-25,64.33000183105469
2024-07-26,65.05999755859375
2024-07-29,64.69999694824219
2024-07-30,63.529998779296875
2024-07-31,65.16000366210938
2024-08-01,63.4900016784668
2024-08-02,63.66999816894531
2024-08-05,62.970001220703125
2024-08-06,63.060001373291016
2024-08-07,62.540000915527344
2024-08-08,62.91999816894531
2024-08-09,63.2400016784668
2024-08-12,63.310001373291016
2024-08-13,63.75
2024-08-14,62.439998626708984
2024-08-15,62.75
2024-08-16,61.279998779296875
2024-08-19,62.47999954223633
2024-08-20,62.0
2024-08-21,63.38999938964844
2024-08-22,62.7400016784668
2024-08-23,63.02000045776367
2024-08-26,63.720001220703125
2024-08-27,64.0
2024-08-28,63.0
2024-08-29,63.31999969482422
2024-08-30,63.27000045776367
2024-09-03,60.34000015258789
2024-09-04,60.09000015258789
2024-09-05,60.38999938964844
2024-09-06,59.709999084472656
2024-09-09,60.0099983215332
2024-09-10,59.77000045776367
2024-09-11,61.209999084472656
2024-09-12,61.90999984741211
2024-09-13,62.54999923706055
2024-09-16,63.189998626708984
2024-09-17,62.91999816894531
2024-09-18,62.90999984741211
2024-09-19,65.18000030517578
2024-09-20,63.56999969482422
2024-09-23,64.58000183105469
2024-09-24,67.41999816894531
2024-09-25,67.66999816894531
2024-09-26,70.75
2024-09-27,71.2300033569336
2024-09-30,71.16999816894531
2024-10-01,71.16000366210938
2024-10-02,70.81999969482422
2024-10-03,69.83000183105469
2024-10-04,69.69999694824219
2024-10-07,69.62000274658203
2024-10-08,66.66000366210938
2024-10-09,66.3499984741211
2024-10-10,66.83999633789062
2024-10-11,67.2300033569336
2024-10-14,67.69999694824219
2024-10-15,66.47000122070312
2024-10-16,65.94999694824219
2024-10-17,65.08999633789062
2024-10-18,65.36000061035156
2024-10-21,64.94999694824219
2024-10-22,65.4800033569336
2024-10-23,64.48999786376953
2024-10-24,64.61000061035156
2024-10-25,65.27999877929688
2024-10-28,66.18000030517578
2024-10-29,66.58000183105469
2024-10-30,65.9000015258789
2024-10-31,64.88999938964844
2024-11-01,65.33000183105469
2024-11-04,65.01000213623047
2024-11-05,65.5
2024-11-06,65.33000183105469
2024-11-07,67.47000122070312
2024-11-08,64.43000030517578
2024-11-11,62.599998474121094
2024-11-12,61.20000076293945
2024-11-13,60.619998931884766
2024-11-14,60.43000030517578
2024-11-15,60.97999954223633
2024-11-18,62.119998931884766
2024-11-19,62.43000030517578
2024-11-20,62.38999938964844
2024-11-21,62.56999969482422
