Date,MRK
2022-06-28,91.88999938964844
2022-06-29,92.51000213623047
2022-06-30,91.16999816894531
2022-07-01,92.41999816894531
2022-07-05,92.63999938964844
2022-07-06,93.12999725341797
2022-07-07,93.01000213623047
2022-07-08,92.77999877929688
2022-07-11,94.30000305175781
2022-07-12,93.5999984741211
2022-07-13,93.7699966430664
2022-07-14,93.87999725341797
2022-07-15,94.95999908447266
2022-07-18,92.33999633789062
2022-07-19,92.36000061035156
2022-07-20,89.6500015258789
2022-07-21,90.13999938964844
2022-07-22,90.11000061035156
2022-07-25,90.52999877929688
2022-07-26,91.29000091552734
2022-07-27,91.2300033569336
2022-07-28,89.94000244140625
2022-07-29,89.33999633789062
2022-08-01,88.52999877929688
2022-08-02,87.61000061035156
2022-08-03,87.62000274658203
2022-08-04,86.81999969482422
2022-08-05,87.41000366210938
2022-08-08,88.48999786376953
2022-08-09,89.5199966430664
2022-08-10,89.19000244140625
2022-08-11,88.93000030517578
2022-08-12,91.0199966430664
2022-08-15,90.5999984741211
2022-08-16,90.58999633789062
2022-08-17,91.04000091552734
2022-08-18,91.4000015258789
2022-08-19,92.08000183105469
2022-08-22,91.16000366210938
2022-08-23,90.19999694824219
2022-08-24,90.01000213623047
2022-08-25,90.2699966430664
2022-08-26,89.26000213623047
2022-08-29,87.58999633789062
2022-08-30,86.87999725341797
2022-08-31,85.36000061035156
2022-09-01,87.1500015258789
2022-09-02,86.2300033569336
2022-09-06,86.41999816894531
2022-09-07,86.87000274658203
2022-09-08,87.41999816894531
2022-09-09,87.33999633789062
2022-09-12,88.16000366210938
2022-09-13,86.27999877929688
2022-09-14,86.94999694824219
2022-09-15,86.75
2022-09-16,87.72000122070312
2022-09-19,86.63999938964844
2022-09-20,86.0
2022-09-21,84.52999877929688
2022-09-22,87.51000213623047
2022-09-23,86.77999877929688
2022-09-26,86.18000030517578
2022-09-27,85.83999633789062
2022-09-28,86.77999877929688
2022-09-29,86.63999938964844
2022-09-30,86.12000274658203
2022-10-03,87.55000305175781
2022-10-04,88.38999938964844
2022-10-05,88.38999938964844
2022-10-06,87.44000244140625
2022-10-07,87.5999984741211
2022-10-10,90.4800033569336
2022-10-11,91.05000305175781
2022-10-12,90.41999816894531
2022-10-13,92.48999786376953
2022-10-14,92.18000030517578
2022-10-17,94.12000274658203
2022-10-18,94.61000061035156
2022-10-19,93.26000213623047
2022-10-20,92.94000244140625
2022-10-21,95.66999816894531
2022-10-24,97.37000274658203
2022-10-25,97.70999908447266
2022-10-26,98.41000366210938
2022-10-27,99.73999786376953
2022-10-28,100.7699966430664
2022-10-31,101.19999694824219
2022-11-01,99.76000213623047
2022-11-02,99.4000015258789
2022-11-03,98.75
2022-11-04,99.19999694824219
2022-11-07,100.06999969482422
2022-11-08,101.5
2022-11-09,101.58999633789062
2022-11-10,101.88999938964844
2022-11-11,97.95999908447266
2022-11-14,100.3499984741211
2022-11-15,99.5999984741211
2022-11-16,99.93000030517578
2022-11-17,102.30999755859375
2022-11-18,104.2300033569336
2022-11-21,105.61000061035156
2022-11-22,106.9000015258789
2022-11-23,106.81999969482422
2022-11-25,107.5
2022-11-28,108.44999694824219
2022-11-29,108.83999633789062
2022-11-30,110.12000274658203
2022-12-01,109.80000305175781
2022-12-02,110.04000091552734
2022-12-05,110.01000213623047
2022-12-06,108.93000030517578
2022-12-07,110.08999633789062
2022-12-08,110.8499984741211
2022-12-09,108.77999877929688
2022-12-12,108.97000122070312
2022-12-13,110.91000366210938
2022-12-14,111.55000305175781
2022-12-15,109.62999725341797
2022-12-16,109.19999694824219
2022-12-19,109.44000244140625
2022-12-20,109.70999908447266
2022-12-21,111.11000061035156
2022-12-22,111.23999786376953
2022-12-23,111.86000061035156
2022-12-27,112.12000274658203
2022-12-28,111.08000183105469
2022-12-29,110.81999969482422
2022-12-30,110.94999694824219
2023-01-03,111.13999938964844
2023-01-04,112.08000183105469
2023-01-05,113.63999938964844
2023-01-06,114.83999633789062
2023-01-09,110.37999725341797
2023-01-10,110.80999755859375
2023-01-11,111.06999969482422
2023-01-12,111.7699966430664
2023-01-13,112.25
2023-01-17,110.44999694824219
2023-01-18,108.79000091552734
2023-01-19,109.9000015258789
2023-01-20,109.94000244140625
2023-01-23,109.87999725341797
2023-01-24,108.5199966430664
2023-01-25,108.58999633789062
2023-01-26,106.87000274658203
2023-01-27,105.37999725341797
2023-01-30,106.08999633789062
2023-01-31,107.41000366210938
2023-02-01,106.9800033569336
2023-02-02,103.45999908447266
2023-02-03,102.94000244140625
2023-02-06,104.02999877929688
2023-02-07,105.68000030517578
2023-02-08,106.63999938964844
2023-02-09,106.72000122070312
2023-02-10,108.56999969482422
2023-02-13,109.55000305175781
2023-02-14,108.73999786376953
2023-02-15,107.68000030517578
2023-02-16,106.51000213623047
2023-02-17,109.5199966430664
2023-02-21,109.06999969482422
2023-02-22,109.16000366210938
2023-02-23,110.58999633789062
2023-02-24,109.88999938964844
2023-02-27,109.36000061035156
2023-02-28,106.23999786376953
2023-03-01,106.6500015258789
2023-03-02,107.01000213623047
2023-03-03,106.87999725341797
2023-03-06,111.0999984741211
2023-03-07,111.2699966430664
2023-03-08,108.27999877929688
2023-03-09,107.5999984741211
2023-03-10,107.69000244140625
2023-03-13,105.7300033569336
2023-03-14,106.97000122070312
2023-03-15,107.62999725341797
2023-03-16,107.33999633789062
2023-03-17,104.0999984741211
2023-03-20,105.8499984741211
2023-03-21,105.54000091552734
2023-03-22,104.4000015258789
2023-03-23,104.2300033569336
2023-03-24,104.80000305175781
2023-03-27,106.93000030517578
2023-03-28,105.52999877929688
2023-03-29,104.91999816894531
2023-03-30,105.91999816894531
2023-03-31,106.38999938964844
2023-04-03,108.87000274658203
2023-04-04,108.83000183105469
2023-04-05,111.91000366210938
2023-04-06,112.33000183105469
2023-04-10,112.61000061035156
2023-04-11,112.48999786376953
2023-04-12,113.75
2023-04-13,115.58000183105469
2023-04-14,115.30999755859375
2023-04-17,115.01000213623047
2023-04-18,114.83000183105469
2023-04-19,114.12999725341797
2023-04-20,114.16999816894531
2023-04-21,115.37000274658203
2023-04-24,115.94000244140625
2023-04-25,116.52999877929688
2023-04-26,113.43000030517578
2023-04-27,115.16000366210938
2023-04-28,115.47000122070312
2023-05-01,116.33999633789062
2023-05-02,117.88999938964844
2023-05-03,118.22000122070312
2023-05-04,117.37000274658203
2023-05-05,117.68000030517578
2023-05-08,118.37999725341797
2023-05-09,117.43000030517578
2023-05-10,117.9000015258789
2023-05-11,117.55000305175781
2023-05-12,117.13999938964844
2023-05-15,116.37000274658203
2023-05-16,116.08000183105469
2023-05-17,114.76000213623047
2023-05-18,114.0
2023-05-19,115.48999786376953
2023-05-22,114.48999786376953
2023-05-23,113.2699966430664
2023-05-24,113.5999984741211
2023-05-25,112.30000305175781
2023-05-26,111.06999969482422
2023-05-30,109.16999816894531
2023-05-31,110.41000366210938
2023-06-01,110.93000030517578
2023-06-02,112.5199966430664
2023-06-05,113.11000061035156
2023-06-06,110.01000213623047
2023-06-07,108.61000061035156
2023-06-08,110.31999969482422
2023-06-09,110.70999908447266
2023-06-12,109.86000061035156
2023-06-13,109.98999786376953
2023-06-14,108.66000366210938
2023-06-15,109.4000015258789
2023-06-16,109.31999969482422
2023-06-20,110.2300033569336
2023-06-21,111.16000366210938
2023-06-22,113.72000122070312
2023-06-23,114.5999984741211
2023-06-26,113.08000183105469
2023-06-27,113.31999969482422
2023-06-28,112.44000244140625
2023-06-29,113.54000091552734
2023-06-30,115.38999938964844
2023-07-03,114.33000183105469
2023-07-05,113.69999694824219
2023-07-06,111.75
2023-07-07,109.0
2023-07-10,109.95999908447266
2023-07-11,108.69999694824219
2023-07-12,107.47000122070312
2023-07-13,106.31999969482422
2023-07-14,107.33999633789062
2023-07-17,105.56999969482422
2023-07-18,105.94999694824219
2023-07-19,105.94999694824219
2023-07-20,108.45999908447266
2023-07-21,110.38999938964844
2023-07-24,108.79000091552734
2023-07-25,107.52999877929688
2023-07-26,107.13999938964844
2023-07-27,105.2699966430664
2023-07-28,106.33999633789062
2023-07-31,106.6500015258789
2023-08-01,105.27999877929688
2023-08-02,105.69999694824219
2023-08-03,105.7300033569336
2023-08-04,105.0
2023-08-07,106.08999633789062
2023-08-08,106.41000366210938
2023-08-09,106.0999984741211
2023-08-10,105.56999969482422
2023-08-11,107.44000244140625
2023-08-14,108.91000366210938
2023-08-15,108.66000366210938
2023-08-16,108.7300033569336
2023-08-17,108.91999816894531
2023-08-18,109.19999694824219
2023-08-21,109.63999938964844
2023-08-22,107.2300033569336
2023-08-23,111.30000305175781
2023-08-24,109.44999694824219
2023-08-25,110.20999908447266
2023-08-28,108.93000030517578
2023-08-29,109.98999786376953
2023-08-30,110.20999908447266
2023-08-31,108.9800033569336
2023-09-01,109.83999633789062
2023-09-05,107.51000213623047
2023-09-06,106.48999786376953
2023-09-07,107.94000244140625
2023-09-08,109.05000305175781
2023-09-11,108.5999984741211
2023-09-12,109.0199966430664
2023-09-13,107.80999755859375
2023-09-14,108.23999786376953
2023-09-15,107.5199966430664
2023-09-18,107.81999969482422
2023-09-19,107.36000061035156
2023-09-20,107.30999755859375
2023-09-21,106.7300033569336
2023-09-22,106.33999633789062
2023-09-25,105.83999633789062
2023-09-26,105.38999938964844
2023-09-27,103.94000244140625
2023-09-28,104.30000305175781
2023-09-29,102.94999694824219
2023-10-02,102.55000305175781
2023-10-03,101.7699966430664
2023-10-04,102.16999816894531
2023-10-05,103.5999984741211
2023-10-06,103.87999725341797
2023-10-09,104.5
2023-10-10,103.61000061035156
2023-10-11,103.45999908447266
2023-10-12,103.58999633789062
2023-10-13,104.01000213623047
2023-10-16,104.13999938964844
2023-10-17,104.16999816894531
2023-10-18,101.98999786376953
2023-10-19,100.43000030517578
2023-10-20,102.66999816894531
2023-10-23,103.3499984741211
2023-10-24,103.02999877929688
2023-10-25,103.62999725341797
2023-10-26,105.55000305175781
2023-10-27,102.81999969482422
2023-10-30,102.68000030517578
2023-10-31,102.69999694824219
2023-11-01,102.8499984741211
2023-11-02,102.8499984741211
2023-11-03,103.37999725341797
2023-11-06,104.33999633789062
2023-11-07,104.0
2023-11-08,104.4000015258789
2023-11-09,102.37999725341797
2023-11-10,101.38999938964844
2023-11-13,102.47000122070312
2023-11-14,102.16999816894531
2023-11-15,101.3499984741211
2023-11-16,101.98999786376953
2023-11-17,101.75
2023-11-20,102.68000030517578
2023-11-21,102.20999908447266
2023-11-22,101.68000030517578
2023-11-24,101.87000274658203
2023-11-27,101.43000030517578
2023-11-28,100.18000030517578
2023-11-29,101.12999725341797
2023-11-30,102.4800033569336
2023-12-01,103.45999908447266
2023-12-04,105.05999755859375
2023-12-05,106.2300033569336
2023-12-06,105.62999725341797
2023-12-07,103.87999725341797
2023-12-08,103.75
2023-12-11,104.37000274658203
2023-12-12,104.36000061035156
2023-12-13,107.11000061035156
2023-12-14,105.87999725341797
2023-12-15,105.11000061035156
2023-12-18,106.04000091552734
2023-12-19,106.48999786376953
2023-12-20,105.36000061035156
2023-12-21,106.38999938964844
2023-12-22,107.69999694824219
2023-12-26,107.62999725341797
2023-12-27,107.9800033569336
2023-12-28,108.7699966430664
2023-12-29,109.0199966430664
2024-01-02,113.23999786376953
2024-01-03,114.7699966430664
2024-01-04,117.01000213623047
2024-01-05,117.22000122070312
2024-01-08,117.37999725341797
2024-01-09,118.43000030517578
2024-01-10,118.86000061035156
2024-01-11,118.43000030517578
2024-01-12,118.62999725341797
2024-01-16,118.48999786376953
2024-01-17,118.12999725341797
2024-01-18,118.54000091552734
2024-01-19,118.88999938964844
2024-01-22,119.43000030517578
2024-01-23,119.83999633789062
2024-01-24,118.87999725341797
2024-01-25,120.12999725341797
2024-01-26,120.81999969482422
2024-01-29,121.27999877929688
2024-01-30,121.66000366210938
2024-01-31,120.77999877929688
2024-02-01,126.37999725341797
2024-02-02,126.41000366210938
2024-02-05,126.18000030517578
2024-02-06,126.87999725341797
2024-02-07,127.47000122070312
2024-02-08,126.61000061035156
2024-02-09,125.44999694824219
2024-02-12,125.33999633789062
2024-02-13,125.43000030517578
2024-02-14,125.81999969482422
2024-02-15,126.54000091552734
2024-02-16,127.79000091552734
2024-02-20,127.37000274658203
2024-02-21,128.1199951171875
2024-02-22,129.25999450683594
2024-02-23,129.4499969482422
2024-02-26,128.83999633789062
2024-02-27,129.02999877929688
2024-02-28,128.19000244140625
2024-02-29,127.1500015258789
2024-03-01,126.95999908447266
2024-03-04,124.05000305175781
2024-03-05,122.83000183105469
2024-03-06,123.75
2024-03-07,123.98999786376953
2024-03-08,123.5
2024-03-11,122.7699966430664
2024-03-12,122.66000366210938
2024-03-13,122.16000366210938
2024-03-14,120.51000213623047
2024-03-15,121.5199966430664
2024-03-18,121.44000244140625
2024-03-19,122.19999694824219
2024-03-20,123.8499984741211
2024-03-21,123.62000274658203
2024-03-22,123.8499984741211
2024-03-25,125.30999755859375
2024-03-26,125.5199966430664
2024-03-27,131.75
2024-03-28,131.9499969482422
2024-04-01,130.99000549316406
2024-04-02,130.35000610351562
2024-04-03,129.89999389648438
2024-04-04,127.66000366210938
2024-04-05,127.98999786376953
2024-04-08,126.55999755859375
2024-04-09,126.70999908447266
2024-04-10,126.75
2024-04-11,126.1500015258789
2024-04-12,125.73999786376953
2024-04-15,126.19000244140625
2024-04-16,125.05999755859375
2024-04-17,125.37000274658203
2024-04-18,125.2300033569336
2024-04-19,125.77999877929688
2024-04-22,126.94000244140625
2024-04-23,126.87999725341797
2024-04-24,127.0
2024-04-25,130.72000122070312
2024-04-26,131.1999969482422
2024-04-29,130.1199951171875
2024-04-30,129.22000122070312
2024-05-01,128.8000030517578
2024-05-02,128.25999450683594
2024-05-03,127.51000213623047
2024-05-06,127.56999969482422
2024-05-07,130.3800048828125
2024-05-08,129.5500030517578
2024-05-09,130.22999572753906
2024-05-10,130.05999755859375
2024-05-13,129.2899932861328
2024-05-14,128.66000366210938
2024-05-15,131.72999572753906
2024-05-16,130.8800048828125
2024-05-17,131.19000244140625
2024-05-20,130.99000549316406
2024-05-21,130.75999450683594
2024-05-22,131.10000610351562
2024-05-23,131.08999633789062
2024-05-24,129.49000549316406
2024-05-28,126.08999633789062
2024-05-29,125.9000015258789
2024-05-30,124.52999877929688
2024-05-31,125.54000091552734
2024-06-03,128.4199981689453
2024-06-04,128.7100067138672
2024-06-05,129.4499969482422
2024-06-06,130.52000427246094
2024-06-07,130.6699981689453
2024-06-10,131.49000549316406
2024-06-11,131.83999633789062
2024-06-12,130.1999969482422
2024-06-13,129.3699951171875
2024-06-14,129.47999572753906
2024-06-17,127.5
2024-06-18,127.98999786376953
2024-06-20,129.6699981689453
2024-06-21,130.72000122070312
2024-06-24,132.9600067138672
2024-06-25,132.9199981689453
2024-06-26,131.5
2024-06-27,129.82000732421875
2024-06-28,123.80000305175781
2024-07-01,127.9000015258789
2024-07-02,127.72000122070312
2024-07-03,125.8499984741211
2024-07-05,126.44999694824219
2024-07-08,125.77999877929688
2024-07-09,126.04000091552734
2024-07-10,127.30000305175781
2024-07-11,128.97000122070312
2024-07-12,127.76000213623047
2024-07-15,128.1199951171875
2024-07-16,125.44000244140625
2024-07-17,125.88999938964844
2024-07-18,124.25
2024-07-19,125.7699966430664
2024-07-22,125.69000244140625
2024-07-23,124.37999725341797
2024-07-24,125.91999816894531
2024-07-25,125.8499984741211
2024-07-26,125.26000213623047
2024-07-29,127.77999877929688
2024-07-30,115.25
2024-07-31,113.12999725341797
2024-08-01,113.81999969482422
2024-08-02,115.19999694824219
2024-08-05,112.30999755859375
2024-08-06,111.1500015258789
2024-08-07,112.48999786376953
2024-08-08,113.91999816894531
2024-08-09,114.55000305175781
2024-08-12,113.4800033569336
2024-08-13,114.38999938964844
2024-08-14,113.58000183105469
2024-08-15,113.30999755859375
2024-08-16,113.66999816894531
2024-08-19,114.41999816894531
2024-08-20,115.13999938964844
2024-08-21,116.02999877929688
2024-08-22,116.55000305175781
2024-08-23,116.5999984741211
2024-08-26,116.2699966430664
2024-08-27,116.5
2024-08-28,117.4000015258789
2024-08-29,117.45999908447266
2024-08-30,118.44999694824219
2024-09-03,116.58000183105469
2024-09-04,115.80000305175781
2024-09-05,118.58999633789062
2024-09-06,117.83999633789062
2024-09-09,115.41000366210938
2024-09-10,115.33000183105469
2024-09-11,114.70999908447266
2024-09-12,115.25
2024-09-13,115.86000061035156
2024-09-16,117.95999908447266
2024-09-17,118.29000091552734
2024-09-18,118.63999938964844
2024-09-19,117.2300033569336
2024-09-20,117.16999816894531
2024-09-23,115.62999725341797
2024-09-24,114.95999908447266
2024-09-25,114.7300033569336
2024-09-26,113.08999633789062
2024-09-27,113.69000244140625
2024-09-30,113.55999755859375
2024-10-01,114.73999786376953
2024-10-02,112.08000183105469
2024-10-03,110.18000030517578
2024-10-04,109.7699966430664
2024-10-07,108.58999633789062
2024-10-08,108.5199966430664
2024-10-09,110.2699966430664
2024-10-10,109.4000015258789
2024-10-11,109.7300033569336
2024-10-14,109.69000244140625
2024-10-15,111.52999877929688
2024-10-16,110.41999816894531
2024-10-17,109.75
2024-10-18,108.69999694824219
2024-10-21,106.33999633789062
2024-10-22,106.63999938964844
2024-10-23,106.37999725341797
2024-10-24,105.87999725341797
2024-10-25,103.9800033569336
2024-10-28,104.2300033569336
2024-10-29,103.7300033569336
2024-10-30,104.83000183105469
2024-10-31,102.31999969482422
2024-11-01,101.87999725341797
2024-11-04,101.87000274658203
2024-11-05,101.6500015258789
2024-11-06,100.7300033569336
2024-11-07,101.16999816894531
2024-11-08,102.91999816894531
2024-11-11,100.7300033569336
2024-11-12,98.58000183105469
2024-11-13,98.5
2024-11-14,98.36000061035156
2024-11-15,96.30999755859375
2024-11-18,96.55999755859375
2024-11-19,96.54000091552734
2024-11-20,97.44000244140625
2024-11-21,99.86000061035156
